EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,Steals,LostBallSteals,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,LiveBallTurnoverPct,DefLongMidRangeReboundPct,Corner3Frequency,PtsUnassisted2s,PtsUnassisted3s,BlockingFoulsDrawn,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,on,ShortMidRangeFGM,OffThreePtRebounds,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,SelfOReb,Travels,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,Charge Fouls,Loose Ball Fouls Drawn,FTOffRebounds,OffFTReboundPct,3SecondViolations
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,958.0,16,3.0,31,31,14.0,20.0,1.0,62,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,29,1.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,3.0,1.0,11.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,4.0,14.0,1.0,1.0,0.5,1.0,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.5,0.6666666666666666,21.875,1.0,0.125,0.2857142857142857,0.17391304347826086,0.3333333333333333,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.8333333333333334,0.5071166666666667,0.5659833333333333,0.14285714285714285,0.3333333333333333,1.0,5.05,26.1,0.45161290322580644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,958.0,16,3.0,31,31,14.0,20.0,1.0,62,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,6.0,29,1.0,1.0,1.0,,5.0,2.0,1.0,,1.0,1.0,1.0,,3.0,1.0,,,1.0,1.0,1.0,2.0,1.0,5.0,14.0,1.0,1.0,0.3333333333333333,1.0,0.625,1.25,0.6,1.25,0.25,15.625,,,0.14285714285714285,0.043478260869565216,,0.16666666666666666,,0.5,0.5,1.0,1.0,,0.25,0.5,1.0,0.5,0.75,0.4624125,0.520625,0.2,0.25,0.8333333333333334,8.333333333333334,25.2,0.45161290322580644,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.25,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627817,1610612757,Tim Quarterman,Tim Quarterman,1627817,POR,427.0,7,4.0,14,14,14.0,14.0,,28,,,,,,2.0,2.0,,,2.0,,3.0,14,,,2.0,,3.0,,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,3.0,14.0,,,,,0.75,0.75,0.75,0.75,1.0,14.285714285714285,,,,,,,,,,,,,1.0,,,1.0,1.0,0.52755,0.52755,,,1.0,,25.45,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,0.5,0.5,0.5,,,,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,958.0,16,3.0,31,31,14.0,20.0,1.0,62,,,,,,3.0,2.0,,,4.0,,,29,,,2.0,,,,3.0,,,,,,,1.0,3.0,,4.0,4.0,,,,,14.0,,,,,,,,,1.0,15.625,,0.1875,0.14285714285714285,0.17391304347826086,,0.16666666666666666,,,,,,,0.75,,,1.0,1.0,0.4615875,0.3879,,,,,25.5,0.45161290322580644,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203894,1610612757,Shabazz Napier,Shabazz Napier,203894,POR,839.0,14,2.0,27,26,10.0,15.0,1.0,53,1.0,1.0,,,,4.0,2.0,1.0,2.0,4.0,5.0,16.0,25,,,2.0,,6.0,,4.0,,,,,,,,1.0,,1.0,1.0,3.0,6.0,3.0,6.0,10.0,,,0.5,,0.9166666666666666,1.5,0.8888888888888888,1.5,0.6666666666666666,32.14285714285714,,0.07142857142857142,,0.047619047619047616,,,,0.16666666666666666,1.0,1.0,,,0.6666666666666666,,,1.0,0.8333333333333334,0.47041666666666665,0.511575,0.3333333333333333,0.6,0.375,8.6,26.125,0.37037037037037035,1.0,3.0,2.0,3.0,2.0,6.0,3.0,,,,2.0,,0.6666666666666666,0.75,1.0,0.75,,,0.16666666666666666,0.75,0.75,0.6666666666666666,1.0,0.75,,,,,,1.0,,0.14285714285714285,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,650.0,11,,21,22,4.0,11.0,1.0,43,1.0,1.0,,,,,,1.0,2.0,,1.0,3.0,19,,,,,,,,,,,,,,2.0,3.0,,5.0,6.0,1.0,2.0,1.0,,4.0,,,0.5,,0.5,,0.5,,,13.636363636363637,,0.25,0.6666666666666666,0.3333333333333333,0.4,0.6666666666666666,,0.5,1.0,1.0,,,,,,,0.5,0.63855,,0.3333333333333333,0.3333333333333333,,8.3,,0.19047619047619047,1.0,,,,,,,,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,0.14285714285714285,,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.08333333333333333,0.3333333333333333,1.0,1.0,0.8871,0.6666666666666666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,477.0,8,2.0,19,17,9.0,14.0,4.0,36,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,16,1.0,1.0,,1.0,3.0,2.0,1.0,,,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.5,0.6666666666666666,13.043478260869565,,,0.5,0.2,,0.5,,,,,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.4269,0.222,0.3333333333333333,1.0,1.0,12.7,24.25,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,0.1,,,,,,False,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,7446.0,124,-47.0,265,265,46.0,63.0,33.0,530,2.0,7.0,,1.0,8.0,6.0,1.0,7.0,18.0,15.0,12.0,41.0,305,,2.0,1.0,8.0,8.0,6.0,6.0,8.0,7.0,15.0,6.0,2.0,37.0,7.0,10.0,3.0,20.0,23.0,11.0,16.0,5.0,8.0,46.0,0.42857142857142855,0.42857142857142855,0.3888888888888889,,0.4393939393939394,,0.5,0.5714285714285714,0.45454545454545453,15.789473684210526,0.6,0.15384615384615385,0.14,0.14782608695652175,0.2,0.11627906976744186,0.2857142857142857,0.21212121212121213,0.2857142857142857,0.5,1.0,0.24242424242424243,0.18181818181818182,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.5124575757575757,0.42863333333333337,0.13157894736842105,0.21739130434782608,0.1951219512195122,8.044444444444444,24.246666666666666,0.17358490566037735,3.0,2.0,,5.0,,12.0,2.0,4.0,7.0,2.0,7.0,2.0,0.8,0.3333333333333333,,0.3333333333333333,0.2222222222222222,0.42857142857142855,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,9.0,2.0,1.0,7.0,2.0,3.0,0.2857142857142857,0.22727272727272727,0.2727272727272727,8.0,3.0,,1.0,1.0,1.0,3.0,7.0,,2.0,3.0,1.0,2.0,1.0,2.0,0.3333333333333333,0.4166666666666667,0.5,0.023809523809523808,0.02040816326530612,,0.16666666666666666,1.0,0.4486875,0.17073170731707318,False,4.0,1.0,,0.015873015873015872,,0.5,0.5714285714285714,,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,0.3333333333333333,0.125,0.029411764705882353,0.034482758620689655,0.058823529411764705,0.07142857142857142,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,9037.0,151,-84.0,326,322,75.0,96.0,43.0,648,17.0,31.0,4.0,10.0,13.0,31.0,10.0,30.0,58.0,32.0,24.0,111.0,401,7.0,17.0,10.0,9.0,32.0,6.0,30.0,6.0,7.0,13.0,4.0,2.0,33.0,6.0,8.0,,14.0,18.0,23.0,25.0,7.0,32.0,75.0,0.1,0.10714285714285714,0.5172413793103449,0.4117647058823529,0.48333333333333334,0.42592592592592593,0.5495049504950495,0.5161290322580645,0.35555555555555557,30.4,,0.10666666666666667,0.10909090909090909,0.1076923076923077,,0.10638297872340426,0.125,0.34444444444444444,0.5483870967741935,0.7083333333333334,0.11764705882352941,0.14444444444444443,0.34444444444444444,0.37037037037037035,0.4,0.37037037037037035,0.7,0.4863359550561798,0.4888038461538461,0.09183673469387756,0.109375,0.2882882882882883,7.18793103448276,27.406250000000004,0.23006134969325154,14.0,9.0,3.0,9.0,3.0,6.0,9.0,10.0,5.0,2.0,11.0,2.0,0.2222222222222222,0.28125,0.3,0.2903225806451613,0.1724137931034483,0.22580645161290322,0.15555555555555556,0.2903225806451613,0.3,0.2222222222222222,0.3,0.3,1.0,7.0,4.0,13.0,5.0,5.0,0.5384615384615384,0.16666666666666666,0.011111111111111112,54.0,21.0,2.0,4.0,5.0,4.0,6.0,14.0,4.0,3.0,4.0,1.0,2.0,,2.0,0.6666666666666666,0.7857142857142857,0.875,0.028037383177570093,0.022598870056497175,,0.7142857142857143,0.8,0.5515285714285715,0.12612612612612611,False,10.0,1.0,1.0,0.014285714285714285,0.018867924528301886,0.7692307692307693,0.8333333333333334,0.1,3.0,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,,2.0,3.0,2.0,2.0,2.0,1.0,0.07692307692307693,0.0392156862745098,0.03125,,0.10810810810810811,1.0,0.21428571428571427,0.25,,,,,0.25,,0.14285714285714285,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.03125,0.14285714285714285,0.03225806451612903,0.02564102564102564,0.058823529411764705,,,,,,,,,,,,,,
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,5945.0,99,-50.0,204,209,34.0,36.0,26.0,413,7.0,19.0,1.0,3.0,3.0,7.0,,8.0,22.0,12.0,7.0,29.0,246,1.0,3.0,1.0,2.0,4.0,10.0,7.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,4.0,,6.0,13.0,7.0,8.0,4.0,4.0,34.0,0.625,0.7142857142857143,0.36363636363636365,0.3333333333333333,0.3235294117647059,0.25,0.3815789473684211,0.4,0.35294117647058826,16.38655462184874,,0.06896551724137931,0.05263157894736842,0.0625,0.07692307692307693,0.0625,,0.5588235294117647,0.3684210526315789,0.5,0.5714285714285714,0.08823529411764706,0.20588235294117646,0.75,0.3333333333333333,,0.9117647058823529,0.5920926470588235,0.5134500000000001,0.10526315789473684,0.15384615384615385,0.13793103448275862,1.9590909090909092,24.51666666666667,0.16666666666666666,,2.0,,2.0,,6.0,2.0,6.0,5.0,2.0,14.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.2727272727272727,0.2631578947368421,,0.2857142857142857,0.2857142857142857,1.0,,0.2857142857142857,5.0,1.0,,1.0,,9.0,1.0,0.05263157894736842,0.14705882352941177,6.0,,2.0,1.0,5.0,1.0,6.0,6.0,2.0,7.0,7.0,,5.0,,5.0,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.0945945945945946,0.058823529411764705,0.0625,0.7142857142857143,0.2,0.570375,0.20689655172413793,False,1.0,,,,,0.3333333333333333,0.5,1.0,,,,,1.0,,1.0,4.0,,1.0,,3.0,,1.0,,,1.0,,5.0,,,,0.3333333333333333,0.0625,0.15384615384615385,,0.07692307692307693,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,
