EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,BlockingFoulsDrawn,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,BlockingFouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsPutbacks,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,Charge Fouls,ShortMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls Drawn,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,14182.0,236,-7,437,440,120.0,108.0,52.0,877,9.0,12.0,1.0,1.0,18.0,34.0,21.0,43.0,2.0,13.0,32.0,2.0,3.0,2.0,8.0,48.0,89.0,13.0,34.0,27.0,162.0,488,3.0,5.0,2.0,3.0,3.0,15.0,10.0,22.0,2.0,8.0,14.0,40.0,2.0,94.0,12.0,27.0,1.0,31.0,13.0,1.0,43.0,20.0,63.0,15.0,5.0,34.0,3.0,6.0,146.0,3.0,1.0,14.0,16.0,30.0,4.0,34,2.0,12.0,10.0,2.0,11.0,2.0,6.0,5.0,5.0,1.0,16.0,1.0,5.0,5.0,23.0,5.0,2.0,31.0,1.0,31.0,4.0,1.0,1.0,7.0,3.0,7.0,1.0,1.0,1.0,40.0,120.0,4.0,6.0,0.020833333333333332,0.020833333333333332,0.3076923076923077,0.38235294117647056,0.6666666666666666,0.25,0.3939393939393939,0.5393258426966292,0.6,0.45454545454545453,0.5487804878048781,0.75,0.43333333333333335,0.5962962962962963,0.75,0.5405405405405406,0.2764227642276423,0.011235955056179775,0.08333333333333333,30.54989816700611,0.6875,0.12903225806451613,0.007936507936507936,0.19718309859154928,0.041666666666666664,0.15384615384615385,0.020202020202020204,0.02631578947368421,0.03508771929824561,0.06666666666666667,0.1,0.11864406779661017,0.17142857142857143,0.21818181818181817,0.125,0.03333333333333333,0.0975609756097561,0.75,0.8181818181818182,0.2764227642276423,0.5294117647058824,0.5294117647058824,0.05555555555555555,0.34959349593495936,0.4883720930232558,0.4883720930232558,0.016260162601626018,0.2601626016260163,0.40625,0.40625,0.3076923076923077,0.375,0.6666666666666666,0.5,0.03333333333333333,1.0,0.26666666666666666,0.25,0.37398373983739835,0.41935483870967744,0.44332958333333333,0.438875,0.4209758620689654,0.078125,0.07608695652173914,0.08333333333333333,0.09259259259259259,0.24691358024691357,11.621348314606742,26.617647058823536,0.2745995423340961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101109,1610612746,Raymond Felton,Raymond Felton,101109,LAC,4277.0,71,-11,131,136,53.0,69.0,14.0,267,1.0,2.0,,,1.0,4.0,3.0,6.0,1.0,,,,,,,5.0,12.0,1.0,1.0,5.0,18.0,163,,,,,,,1.0,3.0,,,5.0,7.0,4.0,6.0,3.0,,,,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,1.0,1.0,3.0,4.0,1.0,5,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,2.0,4.0,1.0,,3.0,,5.0,,,,,1.0,1.0,,,,7.0,53.0,,1.0,0.4,0.4,1.0,1.0,,,1.0,0.4166666666666667,,0.3333333333333333,0.5,,0.3333333333333333,0.6,,0.7,0.07692307692307693,,,11.11111111111111,1.0,0.08108108108108109,0.03125,0.05263157894736842,,0.07142857142857142,0.018867924528301886,0.08333333333333333,,,,0.10526315789473684,0.09090909090909091,,0.2,,0.15384615384615385,0.5,0.5,0.3076923076923077,0.25,0.25,1.0,0.46153846153846156,0.5,0.5,0.07692307692307693,,,,,,,,,,,,0.23076923076923078,,0.4181730769230769,,0.41276666666666667,0.07142857142857142,,0.5,,0.3888888888888889,12.241666666666667,22.8,0.40458015267175573,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,4906.0,82,4,152,154,54.0,51.0,15.0,306,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,4.0,10.0,,,,2.0,2.0,6.0,4.0,10.0,,16.0,168,,,,,,,2.0,2.0,,2.0,,4.0,4.0,,12.0,,,10.0,4.0,,6.0,,6.0,,,4.0,,2.0,12.0,1.0,1.0,1.0,7.0,8.0,2.0,10,,2.0,1.0,1.0,3.0,1.0,3.0,1.0,,,4.0,,2.0,5.0,9.0,,,,,,,,,,,,,,,4.0,54.0,1.0,,1.0,1.0,1.0,0.4,,,0.4,0.3333333333333333,,1.0,0.5,,0.5,0.5,,0.5,0.625,,,12.048192771084338,0.75,0.14583333333333334,0.029411764705882353,0.038461538461538464,0.041666666666666664,0.10810810810810811,0.034482758620689655,0.0625,,0.3333333333333333,0.25,0.14285714285714285,0.10526315789473684,0.05555555555555555,,,0.0625,1.0,1.0,0.25,0.25,0.25,1.0,0.0625,,,,0.625,0.4,0.4,1.0,,,,0.25,1.0,0.5,,0.6875,0.4,0.50285,,0.52345,,,,,0.25,9.833333333333332,25.7,0.35526315789473684,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,10272.0,171,-39,322,321,68.0,64.0,35.0,643,8.0,12.0,3.0,4.0,1.0,4.0,1.0,8.0,2.0,6.0,20.0,,1.0,2.0,5.0,10.0,24.0,7.0,22.0,15.0,56.0,377,1.0,3.0,1.0,2.0,,5.0,4.0,5.0,2.0,5.0,7.0,21.0,14.0,6.0,21.0,,,20.0,6.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,,15.0,,,6.0,4.0,10.0,,10,,2.0,1.0,1.0,6.0,1.0,4.0,6.0,2.0,3.0,12.0,,2.0,8.0,12.0,,2.0,10.0,,18.0,,,1.0,2.0,2.0,4.0,,,,21.0,68.0,,3.0,0.7,0.7,1.0,0.3181818181818182,0.5,0.4,0.3181818181818182,0.4166666666666667,0.3333333333333333,0.8,0.44565217391304346,0.5,0.7,0.5092592592592593,0.5,0.75,0.4782608695652174,0.041666666666666664,,18.156424581005588,0.5,0.05128205128205128,,0.11764705882352941,,0.07751937984496124,,,,,,0.07894736842105263,0.045454545454545456,0.11363636363636363,0.14285714285714285,,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.08695652173913043,0.25,0.25,1.0,0.17391304347826086,0.125,0.14285714285714285,0.043478260869565216,0.43478260869565216,0.3,0.3333333333333333,1.0,0.2,,,0.4,0.75,0.5,0.4,0.7391304347826086,0.3,0.4982793478260869,0.51472,0.52428,0.08,0.07692307692307693,0.08333333333333333,0.08928571428571429,0.375,9.250000000000002,25.40909090909091,0.2111801242236025,1.0,,1.0,0.5,1.0,1.0,0.625,1.0,1.0,1.0,1.0,3.0,1.0,0.13636363636363635,0.125,0.5,0.1,0.2,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,15863.0,264,-12,493,494,144.0,132.0,56.0,987,42.0,58.0,15.0,19.0,1.0,2.0,,,,,1.0,,,,1.0,43.0,60.0,,1.0,22.0,108.0,548,11.0,21.0,,,8.0,30.0,15.0,19.0,,1.0,12.0,42.0,68.0,18.0,,,1.0,,,2.0,3.0,2.0,5.0,2.0,,1.0,1.0,1.0,12.0,6.0,19.0,27.0,41.0,76.0,25.0,101,,3.0,2.0,1.0,7.0,3.0,4.0,10.0,3.0,,17.0,1.0,5.0,16.0,29.0,5.0,3.0,46.0,,56.0,4.0,,,24.0,,6.0,6.0,4.0,6.0,42.0,144.0,7.0,6.0,0.7906976744186046,0.9444444444444444,,,,,,0.7166666666666667,0.5238095238095238,0.7894736842105263,0.7049180327868853,0.5238095238095238,0.75,0.6206896551724138,0.5555555555555556,0.6774193548387096,0.01639344262295082,0.03333333333333333,0.034482758620689655,18.874773139745916,0.4117647058823529,0.3014705882352941,0.1366906474820144,0.32926829268292684,0.07792207792207792,0.3119266055045872,0.11574074074074074,0.16666666666666666,0.06451612903225806,0.13333333333333333,0.2903225806451613,0.23809523809523808,0.40476190476190477,0.3076923076923077,0.4117647058823529,,0.9508196721311475,0.7241379310344828,0.75,0.03278688524590164,0.5,0.5,,,,,,0.01639344262295082,,,,,,,0.95,0.7894736842105263,0.05,,0.9672131147540983,,0.7323933333333332,0.6620299999999999,0.6559526315789473,0.2962962962962963,0.3,,0.2777777777777778,0.3888888888888889,1.0133333333333334,61.9,0.2920892494929006,,,,,,,0.8095238095238095,11.0,21.0,,,,,,,,,1.0,0.5238095238095238,,,,14.0,8.0,2.0,6.0,2.0,3.0,1.0,2.0,0.6153846153846154,0.05263157894736842,0.1694915254237288,0.5,0.36363636363636365,,,,,,,,,,True
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,11343.0,189,-25,346,352,91.0,73.0,41.0,698,4.0,8.0,1.0,1.0,,2.0,5.0,12.0,9.0,1.0,3.0,,,,,9.0,22.0,3.0,12.0,11.0,38.0,388,2.0,2.0,,,,4.0,1.0,2.0,2.0,3.0,4.0,12.0,16.0,2.0,9.0,,,3.0,1.0,4.0,4.0,3.0,7.0,3.0,,3.0,1.0,,17.0,5.0,4.0,8.0,13.0,21.0,10.0,31,,7.0,4.0,3.0,1.0,,,1.0,1.0,,2.0,,,6.0,14.0,1.0,,10.0,,16.0,,,,6.0,,2.0,3.0,3.0,3.0,12.0,91.0,,2.0,0.8888888888888888,1.0,1.0,0.25,,0.6666666666666666,0.25,0.4090909090909091,1.0,0.5,0.39705882352941174,1.0,0.8,0.4523809523809524,1.0,0.75,0.35294117647058826,0.18181818181818182,0.375,11.311053984575835,0.5,0.14285714285714285,0.0380952380952381,0.12307692307692308,0.08928571428571429,0.1346153846153846,0.055900621118012424,0.038461538461538464,0.11904761904761904,,0.17391304347826086,0.15555555555555556,0.08695652173913043,0.11320754716981132,0.16666666666666666,,0.23529411764705882,0.5,0.8,0.058823529411764705,,,,0.35294117647058826,0.4166666666666667,0.4166666666666667,0.2647058823529412,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,1.0,,,0.5882352941176471,0.3333333333333333,0.47250806451612903,0.4753,0.52855,0.15,0.21428571428571427,,0.10526315789473684,0.3157894736842105,12.54090909090909,24.46666666666667,0.2630057803468208,2.0,,1.0,0.2222222222222222,0.2222222222222222,1.0,0.75,1.0,1.0,,,,,,,,,0.5,1.0,,,,2.0,,,,,1.0,,,,0.10344827586206896,,0.3333333333333333,,2.0,3.0,1.0,1.0,0.5,0.1111111111111111,0.6,0.6666666666666666,,True
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,8103.0,135,34,255,248,113.0,94.0,28.0,503,7.0,8.0,5.0,5.0,6.0,13.0,8.0,19.0,4.0,4.0,15.0,,,1.0,5.0,21.0,40.0,5.0,19.0,9.0,66.0,269,1.0,1.0,,1.0,2.0,4.0,7.0,16.0,1.0,7.0,9.0,26.0,10.0,32.0,12.0,3.0,1.0,14.0,4.0,1.0,8.0,1.0,9.0,1.0,,6.0,1.0,1.0,19.0,,2.0,,4.0,4.0,2.0,6,2.0,3.0,,3.0,5.0,,2.0,,3.0,,5.0,,2.0,4.0,10.0,,,11.0,2.0,9.0,1.0,,,3.0,,2.0,1.0,,1.0,26.0,113.0,1.0,2.0,0.23809523809523808,0.23809523809523808,0.8,0.2631578947368421,,0.14285714285714285,0.2777777777777778,0.525,1.0,0.4375,0.4830508474576271,0.5,0.3695652173913043,0.5238095238095238,0.6666666666666666,0.48148148148148145,0.3220338983050847,0.025,0.125,23.859649122807017,1.0,0.0547945205479452,0.03076923076923077,,,0.035398230088495575,0.01904761904761905,0.09090909090909091,,,0.07142857142857142,,0.11538461538461539,,,0.06666666666666667,0.13559322033898305,0.875,1.0,0.22033898305084745,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.3220338983050847,0.42105263157894735,0.42105263157894735,0.06779661016949153,0.2542372881355932,0.26666666666666666,0.26666666666666666,0.75,,,,0.21739130434782608,1.0,0.21739130434782608,0.2,0.4576271186440678,0.2857142857142857,0.4458342105263158,0.58665,0.4361727272727272,0.04918032786885246,0.07142857142857142,,0.06060606060606061,0.3939393939393939,11.682500000000001,26.33157894736842,0.44313725490196076,1.0,,0.125,0.25,0.25,1.0,0.2857142857142857,,,,1.0,,,,,,,,,0.5,,,,,,,1.0,1.0,,,,,,1.0,,,2.0,,,,,0.08695652173913043,,,True
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,1823.0,30,1,57,56,8.0,13.0,3.0,113,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,5.0,,1.0,,1.0,2.0,2.0,1.0,7.0,1.0,8.0,59,,,,1.0,,,1.0,1.0,,2.0,,2.0,4.0,,3.0,,,5.0,,,1.0,,1.0,,,1.0,,,2.0,,,2.0,1.0,3.0,,3,,,,,1.0,,1.0,,,,1.0,,,2.0,4.0,1.0,,2.0,,2.0,,,,1.0,,,1.0,,1.0,2.0,8.0,,,1.0,1.0,1.0,0.14285714285714285,,,0.14285714285714285,1.0,,1.0,0.3888888888888889,,0.3333333333333333,0.4,,0.3333333333333333,0.7777777777777778,,,17.741935483870968,1.0,0.07142857142857142,,0.13333333333333333,,0.10344827586206896,,,,,0.14285714285714285,,,0.14285714285714285,,,0.1111111111111111,1.0,1.0,,,,,0.1111111111111111,1.0,1.0,0.2222222222222222,0.5555555555555556,,,,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,0.8888888888888888,,0.5400944444444444,0.5349,0.5536333333333333,0.1,0.3333333333333333,,,0.25,10.75,24.957142857142856,0.14035087719298245,1.0,,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,0.3333333333333333,,1.0,True
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,4156.0,69,-9,134,132,38.0,39.0,16.0,266,2.0,4.0,,,,3.0,,1.0,1.0,3.0,10.0,,,,,2.0,8.0,3.0,11.0,2.0,15.0,135,,1.0,,,,,,,,,,,2.0,2.0,6.0,3.0,,10.0,3.0,1.0,2.0,,2.0,,,2.0,,,4.0,1.0,,3.0,2.0,6.0,1.0,7,,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,,4.0,1.0,1.0,3.0,5.0,,,3.0,1.0,2.0,,,,1.0,,,,,,,38.0,,,0.5,0.5,0.6666666666666666,0.2727272727272727,,,0.2727272727272727,0.25,,,0.34210526315789475,,,0.375,,,0.5789473684210527,0.125,0.25,16.107382550335572,0.75,0.045454545454545456,,0.13043478260869565,0.05263157894736842,0.07462686567164178,0.017241379310344827,,0.05555555555555555,,0.1,0.0625,,0.16666666666666666,,,0.21052631578947367,0.5,0.6666666666666666,0.15789473684210525,,,,0.05263157894736842,,,0.05263157894736842,0.5263157894736842,0.3,0.3,0.6666666666666666,,,,,,,,0.7894736842105263,0.3,0.5204131578947369,0.3766,,0.05,0.1111111111111111,,,,5.8374999999999995,25.70909090909091,0.2835820895522388,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,4244.0,71,7,132,131,26.0,13.0,20.0,263,14.0,21.0,3.0,5.0,2.0,6.0,1.0,8.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,17.0,35.0,4.0,5.0,3.0,49.0,138,2.0,4.0,2.0,2.0,,10.0,3.0,7.0,2.0,2.0,2.0,14.0,22.0,12.0,12.0,,,4.0,3.0,3.0,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,2.0,6.0,2.0,8,1.0,1.0,,1.0,4.0,,2.0,1.0,2.0,,5.0,,1.0,1.0,2.0,,,8.0,1.0,3.0,1.0,,,1.0,,1.0,1.0,,1.0,14.0,26.0,,1.0,0.6470588235294118,0.6470588235294118,1.0,0.8,1.0,1.0,0.8,0.4857142857142857,0.5,0.42857142857142855,0.575,0.8333333333333334,0.6666666666666666,0.5975609756097561,0.8333333333333334,0.7,0.125,0.08571428571428572,0.09523809523809523,29.87012987012987,0.8,0.05714285714285714,0.02127659574468085,0.058823529411764705,0.05555555555555555,0.057692307692307696,0.03076923076923077,0.1,0.09090909090909091,,,,0.18181818181818182,0.06666666666666667,,0.0625,0.525,0.6666666666666666,0.7368421052631579,0.15,0.3333333333333333,0.4,0.5,0.2,0.125,0.125,0.025,0.1,0.75,0.75,1.0,0.16666666666666666,1.0,1.0,0.5555555555555556,0.6,0.2222222222222222,1.0,0.65,0.75,0.5030875,0.4684625,0.528561111111111,0.025,0.02857142857142857,,0.20408163265306123,0.2857142857142857,6.551428571428572,24.22,0.19696969696969696,1.0,,1.0,1.0,1.0,1.0,0.6428571428571429,1.0,2.0,1.0,1.0,,,,,,,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,,3.0,,,1.0,1.0,,,0.6,,,1.0,1.0,,,,,0.16666666666666666,,,,1.0,True
