EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,Loose Ball Fouls,Blocked3s,BlockedArc3,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,LostBallSteals,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ShortMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,PtsPutbacks,StepOutOfBoundsTurnovers,Travels,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,BlockedShortMidRange,Defensive 3 Seconds Violations,on,OffensiveGoaltends,LongMidRangePctBlocked
101141,1610612737,Ersan Ilyasova,Ersan Ilyasova,101141,ATL,2687.0,45,6.0,98,96,60,41.0,13.0,194,2.0,7.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,10.0,1.0,4.0,10.0,107,4.0,2.0,4.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,6.0,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,5.0,1.0,2.0,4.0,2.0,4.0,60,1.0,1.0,0.3,0.5,0.2727272727272727,0.4,0.38461538461538464,0.4,0.09090909090909091,0.2,0.2857142857142857,12.931034482758621,0.5,0.2,0.13333333333333333,0.17857142857142858,0.06666666666666667,0.0625,0.1111111111111111,0.13636363636363635,0.2222222222222222,0.3333333333333333,0.07692307692307693,0.07142857142857142,0.5,0.2,0.6363636363636364,0.2857142857142857,0.4,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.75,0.6,0.3333333333333333,0.2,0.7272727272727273,0.5047999999999999,0.495375,0.5324,0.15384615384615385,0.16666666666666666,0.4,6.27,26.5,0.6122448979591837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101181,1610612737,Jose Calderon,Jose Calderon,101181,ATL,563.0,9,-8.0,15,17,2,3.0,1.0,32,,,,,,,,1.0,,,,2.0,,3.0,25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2,,,,,0.75,,0.75,,1.0,,,12.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,0.55575,,,,,,,24.25,0.13333333333333333,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,6166.0,103,4.0,209,209,127,94.0,25.0,418,4.0,4.0,,3.0,3.0,3.0,4.0,9.0,7.0,9.0,14.0,14.0,6.0,33.0,233,4.0,5.0,10.0,9.0,21.0,10.0,9.0,,6.0,9.0,,21.0,2.0,1.0,4.0,6.0,2.0,12.0,3.0,15.0,,,6.0,,4.0,2.0,8.0,1.0,4.0,9.0,,13.0,7.0,,,10.0,3.0,21.0,127,0.5555555555555556,0.5555555555555556,0.6428571428571429,0.5,0.48214285714285715,0.42105263157894735,0.5,0.45652173913043476,0.5,,,17.22689075630252,0.75,0.2,0.09375,0.018518518518518517,0.10526315789473684,0.05405405405405406,0.09803921568627451,0.03296703296703297,,0.1,0.03333333333333333,0.07692307692307693,0.058823529411764705,0.25,0.14285714285714285,1.0,1.0,0.75,0.14285714285714285,0.75,0.75,0.6666666666666666,0.32142857142857145,,0.15789473684210525,1.0,0.3684210526315789,0.6428571428571429,0.4944232142857143,0.47774999999999995,0.49851842105263156,0.0967741935483871,0.17647058823529413,0.6363636363636364,8.735714285714286,26.02857142857143,0.6076555023923444,2.0,5.0,3.0,9.0,,,,3.0,1.0,0.21428571428571427,0.21428571428571427,0.17857142857142858,0.4,0.4,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,7.0,2.0,5.0,8.0,1.0,3.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,0.3333333333333333,0.2222222222222222,0.5,0.5,0.5,0.14285714285714285,0.14285714285714285,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0,0.14285714285714285,0.2857142857142857,0.5,1.0,0.10526315789473684,0.5,0.14285714285714285,0.1111111111111111,0.21212121212121213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,12691.0,212,-18.0,426,423,162,121.0,58.0,849,20.0,34.0,2.0,13.0,20.0,5.0,17.0,38.0,18.0,33.0,70.0,40.0,31.0,148.0,483,3.0,20.0,32.0,18.0,88.0,12.0,38.0,11.0,38.0,46.0,6.0,100.0,2.0,2.0,4.0,4.0,2.0,10.0,4.0,14.0,6.0,3.0,6.0,2.0,3.0,4.0,10.0,1.0,1.0,7.0,1.0,19.0,24.0,3.0,1.0,37.0,9.0,88.0,162,0.18181818181818182,0.18181818181818182,0.4714285714285714,0.625,0.5318181818181819,0.61,0.5714285714285714,0.6746031746031746,0.36363636363636365,0.15714285714285714,0.23529411764705882,27.272727272727273,0.6,0.18181818181818182,0.03125,0.015503875968992248,0.05405405405405406,0.025,0.039603960396039604,0.019138755980861243,0.03508771929824561,,0.030303030303030304,0.023809523809523808,,0.0625,0.3090909090909091,0.5882352941176471,0.7692307692307693,0.15,0.15454545454545454,0.29411764705882354,0.29411764705882354,,0.34545454545454546,0.6666666666666666,0.4,0.65,0.36,0.6727272727272727,0.5173468181818182,0.4673333333333334,0.5294319999999998,0.07692307692307693,0.11688311688311688,0.5945945945945946,7.339999999999999,25.307499999999997,0.38028169014084506,1.0,2.0,17.0,21.0,,,,,0.4117647058823529,0.425,0.425,0.01818181818181818,0.5,0.5,1.0,8.0,19.0,,,,16.0,,,7.0,1.0,,,3.0,7.0,27.0,54.0,16.0,8.0,6.0,2.0,25.0,1.0,,3.0,1.0,1.0,9.0,,,,,,8.0,,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.3,,0.06382978723404255,0.05172413793103448,0.02040816326530612,,0.17272727272727273,0.42105263157894735,0.5,0.42105263157894735,0.42105263157894735,0.375,,,,,,,0.3888888888888889,0.42105263157894735,0.02027027027027027,1.0,1.0,30.0,7.0,3.0,2.0,4.0,0.15789473684210525,0.375,0.5,,,,,,,,,,,,,,,,,,,True,,
203488,1610612737,Mike Muscala,Mike Muscala,203488,ATL,2760.0,46,-1.0,89,92,61,46.0,15.0,181,1.0,3.0,2.0,1.0,2.0,,2.0,,,2.0,6.0,1.0,7.0,11.0,105,2.0,2.0,4.0,1.0,6.0,4.0,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,7.0,4.0,11.0,,,,,,1.0,1.0,,1.0,5.0,1.0,9.0,6.0,,1.0,8.0,4.0,6.0,61,1.0,1.0,0.3333333333333333,0.5,0.2857142857142857,0.4,0.5,0.5,0.14285714285714285,,,11.009174311926605,,0.16666666666666666,0.15151515151515152,0.0625,0.07692307692307693,0.1111111111111111,0.13043478260869565,0.08,0.125,,0.07692307692307693,0.1875,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,,,,,1.0,0.4,0.5,,0.5714285714285714,0.6039000000000001,0.74985,0.65174,0.36363636363636365,0.4,0.5454545454545454,7.866666666666667,23.6,0.6853932584269663,,1.0,,,1.0,,,1.0,,,,0.14285714285714285,,,,1.0,1.0,,,1.0,,,,,,,,3.0,,2.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,0.375,0.2,0.25,0.1111111111111111,,1.0,0.14285714285714285,1.0,1.0,,,,,,,,0.2,,,,0.2727272727272727,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,9224.0,154,-16.0,303,305,85,73.0,41.0,608,15.0,22.0,2.0,6.0,7.0,3.0,6.0,7.0,1.0,20.0,33.0,11.0,4.0,53.0,349,2.0,6.0,11.0,2.0,19.0,30.0,7.0,4.0,5.0,7.0,1.0,16.0,1.0,4.0,11.0,10.0,,21.0,5.0,26.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,,2.0,3.0,,7.0,7.0,1.0,,4.0,,19.0,85,0.75,0.7894736842105263,0.6060606060606061,0.5454545454545454,0.5568181818181818,0.5769230769230769,0.5760869565217391,0.6333333333333333,0.25,0.12121212121212122,0.13636363636363635,14.164305949008499,0.25,,0.10989010989010989,0.041666666666666664,0.19298245614035087,0.017241379310344827,0.14189189189189189,0.032467532467532464,0.02631578947368421,0.0625,0.02040816326530612,0.1111111111111111,0.0625,0.09090909090909091,0.5,0.6818181818181818,0.7894736842105263,0.8,0.13636363636363635,0.5,0.5,1.0,0.1590909090909091,0.6666666666666666,0.5384615384615384,0.8571428571428571,0.07692307692307693,0.75,0.5235840909090909,0.54195,0.5118692307692307,,,0.3584905660377358,5.5242424242424235,24.927272727272726,0.28052805280528054,1.0,4.0,3.0,9.0,1.0,,,,1.0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.25,0.25,1.0,2.0,5.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,5.0,1.0,4.0,10.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,2.0,,,,,2.0,2.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,,0.15625,0.21739130434782608,0.058823529411764705,,0.11363636363636363,0.4,0.5,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,,,0.07692307692307693,1.0,,0.2857142857142857,0.09433962264150944,1.0,,,1.0,1.0,,,0.2,,0.5,1.0,2.0,1.0,1.0,0.038461538461538464,1.0,1.0,,,,,,,,,,,,True,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,10196.0,170,-20.0,339,337,100,86.0,44.0,676,17.0,25.0,3.0,5.0,9.0,5.0,11.0,14.0,4.0,35.0,61.0,15.0,31.0,110.0,379,8.0,8.0,15.0,5.0,33.0,44.0,14.0,5.0,10.0,17.0,1.0,41.0,4.0,4.0,15.0,27.0,,42.0,8.0,50.0,6.0,3.0,10.0,3.0,3.0,9.0,19.0,1.0,5.0,9.0,2.0,15.0,32.0,1.0,3.0,38.0,16.0,33.0,100,0.6285714285714286,0.7096774193548387,0.5737704918032787,0.5333333333333333,0.5197368421052632,0.55,0.6043956043956044,0.66,0.19736842105263158,0.08196721311475409,0.08,28.350515463917528,0.5263157894736842,,0.26732673267326734,0.04040404040404041,0.24193548387096775,0.05970149253731343,0.25766871165644173,0.04819277108433735,0.02564102564102564,0.08823529411764706,0.03636363636363636,0.20689655172413793,0.2727272727272727,0.15384615384615385,0.32894736842105265,0.68,0.7391304347826086,0.5882352941176471,0.14473684210526316,0.45454545454545453,0.45454545454545453,1.0,0.18421052631578946,0.2727272727272727,0.45,0.5555555555555556,0.2,0.5263157894736842,0.4848269736842107,0.4427500000000001,0.5060675,0.20454545454545456,0.22535211267605634,0.3,7.519672131147541,25.64,0.2949852507374631,,1.0,3.0,6.0,1.0,,,3.0,0.6666666666666666,0.2,0.2,0.013157894736842105,,,,13.0,25.0,1.0,,1.0,3.0,1.0,2.0,2.0,6.0,1.0,3.0,25.0,2.0,11.0,26.0,3.0,7.0,6.0,1.0,7.0,,1.0,7.0,1.0,,3.0,3.0,2.0,2.0,,2.0,3.0,0.3333333333333333,0.4,0.75,0.6818181818181818,0.8333333333333334,0.16666666666666666,0.3076923076923077,0.2653061224489796,,0.6666666666666666,0.32894736842105265,0.52,0.5909090909090909,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.09090909090909091,0.18181818181818182,0.5,,0.05,,0.5,0.21428571428571427,0.22727272727272727,3.0,10.0,3.0,2.0,3.0,6.0,,0.12,0.5384615384615384,1.0,,8.0,,2.0,,,,2.0,1.0,2.0,1.0,0.11764705882352941,,,,,,,True,,
203501,1610612737,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,ATL,8913.0,149,-18.0,300,291,93,78.0,39.0,591,4.0,11.0,2.0,1.0,4.0,3.0,9.0,27.0,6.0,10.0,29.0,30.0,7.0,54.0,332,4.0,5.0,11.0,6.0,13.0,16.0,27.0,3.0,6.0,7.0,1.0,15.0,1.0,,4.0,5.0,,9.0,1.0,10.0,1.0,1.0,5.0,,4.0,2.0,7.0,2.0,2.0,4.0,,9.0,9.0,,,12.0,3.0,13.0,93,0.8,0.8,0.3448275862068966,0.45454545454545453,0.3983050847457627,0.38235294117647056,0.421875,0.38235294117647056,0.5084745762711864,0.10344827586206896,0.18181818181818182,20.520231213872833,0.7142857142857143,,0.056179775280898875,,0.0784313725490196,0.017543859649122806,0.06428571428571428,0.006756756756756757,,,0.020833333333333332,0.12,,0.07692307692307693,0.1864406779661017,0.36363636363636365,0.4444444444444444,1.0,0.15254237288135594,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4576271186440678,0.2857142857142857,0.23529411764705882,0.25,0.35294117647058826,0.6949152542372882,0.49481440677966104,0.43428000000000005,0.48694117647058827,0.078125,0.09375,0.24074074074074073,9.6,25.636666666666667,0.31,,3.0,9.0,21.0,,,,,0.7777777777777778,0.3,0.3,0.05084745762711865,,,,3.0,9.0,2.0,,,9.0,,1.0,1.0,1.0,,3.0,3.0,1.0,,4.0,9.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,0.16666666666666666,0.25,0.14285714285714285,0.1875,,0.05405405405405406,0.07894736842105263,,,0.15254237288135594,0.3333333333333333,0.375,0.3333333333333333,0.34615384615384615,0.7777777777777778,0.2857142857142857,0.14285714285714285,,,,,0.16666666666666666,0.3333333333333333,0.05555555555555555,1.0,1.0,6.0,3.0,,,,0.1111111111111111,0.6666666666666666,0.5,,,,,,,,1.0,1.0,2.0,,0.0625,1.0,0.03333333333333333,0.037037037037037035,1.0,,,True,,
2730,1610612737,Dwight Howard,Dwight Howard,2730,ATL,8362.0,139,-22.0,282,277,81,43.0,42.0,559,12.0,24.0,9.0,4.0,8.0,,2.0,,,14.0,31.0,,10.0,38.0,327,9.0,4.0,8.0,,8.0,22.0,,6.0,5.0,8.0,2.0,19.0,6.0,11.0,12.0,25.0,1.0,38.0,17.0,55.0,6.0,5.0,3.0,1.0,3.0,6.0,9.0,2.0,2.0,11.0,1.0,20.0,12.0,,1.0,16.0,9.0,8.0,81,0.7857142857142857,0.8461538461538461,0.45161290322580644,0.5,0.45161290322580644,0.5,0.5,0.4,,0.1935483870967742,0.25,14.19939577039275,0.3333333333333333,0.25,0.3125,0.12359550561797752,0.24489795918367346,0.11538461538461539,0.2868217054263566,0.12056737588652482,0.22857142857142856,0.10344827586206896,0.11363636363636363,0.5,0.25925925925925924,0.2857142857142857,0.7741935483870968,0.5,0.6666666666666666,0.8333333333333334,0.06451612903225806,,,,,1.0,1.0,0.5,,0.7741935483870968,0.6313,0.6198166666666666,0.7668749999999999,0.23684210526315788,0.23684210526315788,0.21052631578947367,2.9161290322580644,,0.2872340425531915,,,,,2.0,,,4.0,,,,,,,,2.0,5.0,,,,,,,,2.0,,,10.0,,,6.0,,3.0,3.0,,2.0,3.0,,,,,,4.0,2.0,3.0,1.0,,,,,0.2222222222222222,0.2222222222222222,0.35714285714285715,0.125,0.24242424242424243,0.23809523809523808,0.2727272727272727,0.75,0.16129032258064516,0.4,0.4,,,,,,,,,,,,0.2631578947368421,2.0,6.0,,1.0,1.0,2.0,,,0.5,0.2222222222222222,,2.0,,1.0,,,,4.0,,,,,,,,,2.0,1.0,True,,
200757,1610612737,Thabo Sefolosha,Thabo Sefolosha,200757,ATL,269.0,4,-2.0,8,9,8,2.0,1.0,17,,1.0,,,1.0,,,,,,1.0,,,,9,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,8,,,,,,,,,,1.0,1.0,20.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,0.2701,,0.2701,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
