EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,RecoveredBlocks,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,FTOffRebounds,Travels,OffFTReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,3SecondViolations,Corner3PctBlocked,SecondChanceAtRimPctAssisted,BlockedLongMidRange,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,on,LongMidRangePctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,3729.0,62,-2.0,121,123,32,51,17,244,2.0,2.0,1.0,2.0,6.0,4.0,5.0,1.0,2.0,3.0,5.0,13.0,2.0,3.0,5.0,4.0,9.0,9.0,18.0,5.0,40,138,1.0,1.0,3.0,2.0,5.0,8.0,5.0,20.0,6.0,2.0,27.0,13.0,5.0,1.0,4.0,5.0,2.0,2.0,1.0,14.0,3.0,1.0,4.0,4,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,7.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,20.0,32,2.0,2.0,0.75,0.75,1.0,0.5,0.625,0.5,0.4444444444444444,1.0,0.6481481481481481,0.25,0.9375,0.6896551724137931,0.25,1.0,0.6666666666666666,23.021582733812952,0.3333333333333333,0.25,0.15789473684210525,0.05660377358490566,0.1,0.2222222222222222,0.07407407407407407,1.0,1.0,0.5,0.037037037037037035,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.18518518518518517,0.8,0.8,1.0,0.48148148148148145,0.38461538461538464,0.38461538461538464,1.0,0.25,0.5,0.375,0.6666666666666666,0.625,0.6,0.7407407407407407,0.38461538461538464,0.5099481481481482,0.4490625,0.52048125,0.037037037037037035,0.05555555555555555,0.05,0.5,12.988888888888889,25.266666666666666,0.2644628099173554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,977.0,16,-3.0,33,32,20,15,5,65,2.0,4.0,,,,,,,,,,1.0,,,1.0,2.0,4.0,,1.0,1.0,5,39,1.0,2.0,,2.0,,1.0,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,,1.0,2.0,,,,3,,,,,,,,,2.0,,2.0,2.0,2.0,,,,,,1.0,2.0,20,,,0.5,1.0,,,,,0.5,0.5,0.4,0.5,0.3333333333333333,0.4166666666666667,0.5,0.3333333333333333,0.2,15.0,,,,,,,0.8,0.5,0.6666666666666666,0.5,,,,,,,,,,0.2,,,,,,,,0.3333333333333333,,1.0,,0.47091000000000005,0.3125,0.4461833333333333,0.16666666666666666,,0.4,0.4,2.2,25.1,0.6060606060606061,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,16635.0,277,55.0,559,562,149,202,64,1121,13.0,25.0,10.0,2.0,9.0,8.0,12.0,1.0,2.0,3.0,6.0,26.0,,,6.0,19.0,44.0,14.0,38.0,16.0,96,600,4.0,7.0,1.0,10.0,2.0,9.0,5.0,27.0,10.0,28.0,39.0,25.0,6.0,19.0,13.0,32.0,9.0,4.0,16.0,77.0,13.0,1.0,33.0,44,11.0,7.0,7.0,1.0,5.0,3.0,10.0,2.0,9.0,,20.0,18.0,20.0,,,3.0,,,4.0,27.0,149,4.0,2.0,0.2631578947368421,0.3125,0.9285714285714286,0.3684210526315789,0.2222222222222222,0.3783783783783784,0.4318181818181818,0.5714285714285714,0.4878048780487805,0.5,0.39285714285714285,0.5274725274725275,0.5555555555555556,0.43548387096774194,0.4634146341463415,16.108452950558213,0.7,0.05,0.13402061855670103,0.12955465587044535,0.125,0.15151515151515152,0.3048780487804878,0.52,0.65,0.38461538461538464,0.12195121951219512,0.10975609756097561,0.2222222222222222,0.2222222222222222,,0.14634146341463414,0.6666666666666666,0.6666666666666666,1.0,0.3170731707317073,0.23076923076923078,0.23076923076923078,0.8333333333333334,0.125,,0.10714285714285714,0.6666666666666666,0.21428571428571427,,0.7682926829268293,0.24,0.525924074074074,0.48161875,0.5106444444444445,0.09090909090909091,,0.10416666666666667,0.28125,6.388636363636363,25.67105263157895,0.26654740608228983,3.0,4.0,7.0,12.0,8.0,19.0,6.0,8.0,7.0,11.0,,8.0,4.0,1.0,3.0,0.42105263157894735,0.18181818181818182,0.2,0.05343511450381679,0.044715447154471545,0.03773584905660377,0.06666666666666667,0.75,0.5,0.75,0.42857142857142855,0.5833333333333334,0.16,4.0,2.0,3.0,1.0,2.0,1.0,4.0,19.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,0.3,0.12666666666666668,0.034782608695652174,0.06060606060606061,0.043478260869565216,0.10526315789473684,0.14583333333333334,0.13333333333333333,0.02564102564102564,0.4,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,5727.0,95,-19.0,199,202,63,80,29,401,9.0,11.0,4.0,1.0,8.0,1.0,5.0,,,2.0,1.0,6.0,2.0,,2.0,11.0,23.0,2.0,11.0,10.0,38,232,,2.0,2.0,1.0,,4.0,5.0,11.0,6.0,16.0,6.0,6.0,1.0,4.0,1.0,5.0,,1.0,3.0,11.0,4.0,,10.0,12,4.0,3.0,2.0,,1.0,3.0,5.0,2.0,5.0,1.0,11.0,9.0,13.0,,,1.0,,,1.0,11.0,63,1.0,1.0,0.2727272727272727,0.2727272727272727,1.0,0.18181818181818182,,0.18181818181818182,0.4782608695652174,,0.4117647058823529,,0.3333333333333333,0.48717948717948717,0.1,0.4583333333333333,0.3235294117647059,19.29824561403509,0.4,,0.0975609756097561,0.12345679012345678,0.07692307692307693,0.13333333333333333,0.3235294117647059,0.8181818181818182,0.9,0.3333333333333333,0.11764705882352941,0.23529411764705882,0.125,0.125,,0.14705882352941177,0.2,0.2,1.0,0.17647058823529413,0.16666666666666666,0.16666666666666666,1.0,,0.5,0.2222222222222222,,0.2222222222222222,,0.6470588235294118,0.16666666666666666,0.5097338235294118,0.4121666666666666,0.4904055555555556,0.18421052631578946,,0.02631578947368421,0.2894736842105263,8.956521739130435,24.936363636363637,0.3165829145728643,,1.0,2.0,2.0,3.0,5.0,,1.0,,2.0,,7.0,1.0,1.0,,0.6,0.043478260869565216,0.09090909090909091,,0.010869565217391304,,,,0.25,,0.2222222222222222,1.0,0.25925925925925924,1.0,1.0,,,,1.0,1.0,6.0,,1.0,1.0,1.0,1.0,,,,,3.0,,,0.15,0.027777777777777776,,0.038461538461538464,0.06666666666666667,0.17647058823529413,0.25,,0.25,0.25,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,True,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,3145.0,52,1.0,110,114,49,58,15,224,8.0,8.0,2.0,2.0,5.0,,,,,,,,,,,10.0,15.0,,,5.0,25,127,3.0,3.0,,6.0,,,2.0,8.0,16.0,4.0,,,,3.0,4.0,7.0,4.0,,3.0,18.0,3.0,1.0,7.0,10,,,,,,3.0,3.0,1.0,2.0,,4.0,7.0,6.0,,,,1.0,1.0,2.0,8.0,49,,,0.8,1.0,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6,0.6944444444444444,1.0,0.6666666666666666,,16.666666666666668,,0.2,0.15789473684210525,0.14285714285714285,0.15384615384615385,0.16666666666666666,0.5333333333333333,1.0,1.0,0.75,0.13333333333333333,0.3333333333333333,0.4,0.4,1.0,,,,,,,,,,,,,,,0.5333333333333333,,0.4477,0.4102,0.46464,0.16666666666666666,,0.24,0.32,8.053333333333333,,0.44545454545454544,2.0,2.0,2.0,2.0,3.0,5.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.6,0.06666666666666667,,0.07407407407407407,0.0625,0.14285714285714285,0.08333333333333333,0.5,0.6666666666666666,1.0,0.4,1.0,0.16666666666666666,,,,,,,1.0,3.0,,,,,,2.0,,,,,,0.5,0.13043478260869565,0.047619047619047616,,0.0625,,,0.2727272727272727,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,
203923,1610612738,James Young,James Young,203923,BOS,1588.0,26,4.0,54,56,27,41,6,110,,,,,,2.0,4.0,,1.0,2.0,2.0,7.0,,2.0,3.0,,,4.0,11.0,,12,62,,,,,3.0,5.0,,9.0,,,12.0,7.0,2.0,2.0,,2.0,,,1.0,4.0,1.0,1.0,5.0,5,,,,,,,,,,,2.0,1.0,,,,,,,,9.0,27,1.0,,,,1.0,0.36363636363636365,0.6,0.36363636363636365,,,0.5454545454545454,,0.9,0.5454545454545454,,0.9,1.0,18.333333333333336,,0.2,0.1,0.17391304347826086,0.16666666666666666,,,,,,,,,,,0.36363636363636365,0.5,0.5,1.0,0.6363636363636364,0.2857142857142857,0.2857142857142857,1.0,,,0.4,0.5,0.6,0.6666666666666666,1.0,0.2857142857142857,0.5341363636363636,,0.54327,,,,0.75,,25.136363636363637,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,1.0,,,,,,,,0.23076923076923078,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,7527.0,125,58.0,253,248,71,71,31,501,13.0,18.0,3.0,2.0,7.0,3.0,5.0,,,,6.0,15.0,3.0,,3.0,17.0,28.0,9.0,20.0,16.0,77,263,1.0,1.0,3.0,7.0,,3.0,4.0,10.0,32.0,2.0,27.0,15.0,6.0,9.0,5.0,14.0,3.0,2.0,7.0,33.0,6.0,2.0,16.0,20,4.0,3.0,3.0,,2.0,,3.0,,4.0,1.0,11.0,18.0,19.0,,,2.0,,,2.0,10.0,71,3.0,2.0,0.9411764705882353,0.9411764705882353,1.0,0.45,,0.45,0.6071428571428571,1.0,0.6354166666666666,0.625,0.5,0.6754385964912281,0.7,0.5555555555555556,0.4166666666666667,21.201413427561835,1.0,0.2222222222222222,0.15,0.1320754716981132,0.125,0.1875,0.375,0.7222222222222222,0.7647058823529411,0.9230769230769231,0.0625,0.14583333333333334,0.2857142857142857,0.2857142857142857,1.0,0.10416666666666667,0.6,0.6,1.0,0.3125,0.4,0.42857142857142855,1.0,,0.75,,,0.5,,0.7916666666666666,0.4,0.5434218749999999,0.4912,0.49405833333333327,0.14545454545454545,,0.09090909090909091,0.12987012987012986,6.310714285714285,24.904999999999998,0.28063241106719367,,,1.0,1.0,3.0,3.0,,1.0,4.0,4.0,,8.0,2.0,2.0,1.0,1.0,0.03571428571428571,0.05555555555555555,0.07017543859649122,0.037037037037037035,0.07407407407407407,,0.5,,,0.16666666666666666,1.0,0.22857142857142856,2.0,2.0,,,,2.0,,8.0,,1.0,1.0,2.0,3.0,,,1.0,4.0,1.0,,,0.12121212121212122,,0.14285714285714285,,0.16,0.09090909090909091,0.10526315789473684,,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,1.0,0.3333333333333333,0.05,0.06666666666666667,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,True,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,11448.0,191,70.0,377,384,86,109,36,761,5.0,12.0,4.0,1.0,2.0,2.0,7.0,,1.0,1.0,7.0,20.0,2.0,3.0,8.0,8.0,18.0,9.0,27.0,16.0,59,380,3.0,3.0,2.0,14.0,4.0,9.0,4.0,22.0,8.0,8.0,27.0,19.0,7.0,17.0,18.0,35.0,14.0,4.0,12.0,88.0,13.0,2.0,24.0,29,10.0,6.0,8.0,2.0,7.0,7.0,15.0,2.0,11.0,2.0,20.0,21.0,22.0,1.0,2.0,2.0,,,5.0,22.0,86,2.0,2.0,0.5,0.5714285714285714,1.0,0.3333333333333333,0.4444444444444444,0.34615384615384615,0.4444444444444444,1.0,0.4777777777777778,1.2,0.6923076923076923,0.5363636363636364,1.1666666666666667,0.7333333333333333,0.6,16.786570743405274,0.5333333333333333,0.16666666666666666,0.18055555555555555,0.12429378531073447,0.22,0.09090909090909091,0.26666666666666666,0.4166666666666667,0.625,0.6,0.08888888888888889,0.044444444444444446,0.5,0.5,,0.15555555555555556,0.2857142857142857,0.3333333333333333,1.0,0.4444444444444444,0.35,0.35,1.0,,0.4,0.07692307692307693,1.0,0.6153846153846154,0.375,0.8666666666666667,0.3684210526315789,0.48512613636363633,,0.49446666666666667,0.16981132075471697,0.07142857142857142,0.23728813559322035,0.3728813559322034,5.655555555555555,26.29259259259259,0.22811671087533156,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,5.0,1.0,7.0,5.0,3.0,2.0,0.75,0.2222222222222222,0.3333333333333333,0.012048192771084338,0.03125,0.027777777777777776,,0.4,0.4,1.0,0.23076923076923078,0.6666666666666666,0.28,2.0,2.0,,1.0,1.0,4.0,4.0,9.0,,4.0,1.0,3.0,,1.0,1.0,2.0,1.0,,2.0,,0.08571428571428572,0.05194805194805195,,0.06349206349206349,0.08108108108108109,0.07894736842105263,0.1,,0.5,0.5,,2.0,,,2.0,2.0,1.0,1.0,0.037037037037037035,,0.5,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,,,,,,,,,True,,,
1626175,1610612738,Jordan Mickey,Jordan Mickey,1626175,BOS,1061.0,18,8.0,34,36,13,6,5,70,2.0,3.0,1.0,,1.0,,,,,,,,,,,2.0,5.0,,,,4,42,,1.0,,,,,,2.0,,4.0,,,,,,,,,,,3.0,,5.0,5,,,,1.0,,1.0,1.0,,2.0,,3.0,1.0,,,,,,,1.0,2.0,13,,,,,,,,,0.4,,0.4,,1.0,0.4,,1.0,,15.0,,,0.42857142857142855,0.3125,0.4,0.5,0.6,0.6666666666666666,0.6666666666666666,,0.2,0.2,,,,,,,,,,,,,,,,,,0.6,,0.51718,0.4296,0.514,,,,0.5,5.88,,0.38235294117647056,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,0.2222222222222222,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,5869.0,98,17.0,191,190,34,78,23,381,10.0,12.0,6.0,1.0,4.0,,,,,,6.0,7.0,,1.0,2.0,14.0,22.0,6.0,7.0,2.0,48,213,5.0,6.0,,10.0,1.0,2.0,,3.0,14.0,14.0,18.0,7.0,6.0,8.0,11.0,19.0,3.0,8.0,6.0,49.0,1.0,1.0,12.0,22,1.0,1.0,5.0,1.0,3.0,3.0,8.0,1.0,5.0,,9.0,4.0,3.0,,,,,,5.0,3.0,34,3.0,,0.5,0.7,1.0,0.8571428571428571,0.5,0.8571428571428571,0.6363636363636364,0.8333333333333334,0.7931034482758621,0.8333333333333334,0.75,0.8,0.8333333333333334,0.75,0.2413793103448276,17.59259259259259,0.625,0.16666666666666666,0.030303030303030304,0.125,0.047619047619047616,,0.41379310344827586,0.8333333333333334,1.0,0.5,0.20689655172413793,0.13793103448275862,0.25,0.25,1.0,,,,,0.2413793103448276,0.8571428571428571,0.8571428571428571,1.0,,,,,1.0,0.5,0.6551724137931034,0.8571428571428571,0.4913362068965517,0.44720000000000004,0.549675,0.06666666666666667,,0.20833333333333334,0.0625,6.6909090909090905,25.12857142857143,0.17801047120418848,4.0,5.0,,,,,8.0,2.0,5.0,10.0,,2.0,5.0,4.0,4.0,,0.09090909090909091,0.16666666666666666,0.11363636363636363,0.1111111111111111,0.11764705882352941,,0.8,0.8333333333333334,0.8,,,0.08695652173913043,3.0,,,,2.0,,5.0,10.0,1.0,,2.0,,2.0,1.0,,,,1.0,,,0.18181818181818182,0.10869565217391304,0.23076923076923078,0.05555555555555555,0.16,0.1875,0.21428571428571427,0.14285714285714285,0.5,0.5,,,,,,,,,,,0.3333333333333333,,,,1.0,,,1.0,2.0,0.3,,,,,,True,,,
