EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,3SecondViolations,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,Charge Fouls,ShortMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,BlockingFouls,Offensive Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,on,BlockingFoulsDrawn,LostBallOutOfBoundsTurnovers,DefensiveGoaltends
101138,1610612746,Brandon Bass,Brandon Bass,101138,LAC,137.0,2,-5.0,4,5,,,,9,,1.0,,,,,,,,,,,,,,,1.0,,,,,5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,25.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.7007,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,109.0,2,-2.0,3,3,,,,6,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,4021.0,67,22.0,134,128,51.0,55.0,13.0,262,3.0,4.0,1.0,1.0,7.0,14.0,2.0,5.0,1.0,3.0,12.0,,,2.0,7.0,12.0,23.0,3.0,13.0,13.0,46.0,145,1.0,2.0,,,,2.0,3.0,8.0,2.0,7.0,8.0,20.0,22.0,3.0,6.0,1.0,11.0,3.0,,11.0,7.0,18.0,6.0,1.0,10.0,1.0,,43.0,,,,6.0,6.0,,6.0,,3.0,3.0,,3.0,,2.0,,1.0,,3.0,,1.0,6.0,1.0,,9.0,14.0,,,,1.0,1.0,5.0,,,,20.0,50.0,4.0,4.0,0.3333333333333333,0.23076923076923078,,0.2857142857142857,0.25,0.5217391304347826,0.5,0.375,0.4583333333333333,0.5,0.4,0.5348837209302325,0.3333333333333333,0.5263157894736842,0.3611111111111111,,,30.82191780821918,1.0,0.15789473684210525,,,,0.12,,,,,0.125,0.2,0.13333333333333333,,,,0.1111111111111111,0.75,0.75,0.3888888888888889,0.5,0.5,0.1388888888888889,0.4,0.4,0.027777777777777776,0.3333333333333333,0.25,0.25,0.3333333333333333,,,,0.06666666666666667,1.0,0.4666666666666667,0.2857142857142857,0.4722222222222222,0.2727272727272727,0.43366617647058825,,0.42206428571428567,0.05263157894736842,0.041666666666666664,0.07142857142857142,0.043478260869565216,0.43478260869565216,8.908695652173915,28.78461538461539,0.3805970149253731,,2.0,0.08333333333333333,0.08333333333333333,,,,,,0.14285714285714285,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,
101109,1610612746,Raymond Felton,Raymond Felton,101109,LAC,4799.0,80,10.0,153,149,52.0,56.0,15.0,302,6.0,8.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,,2.0,,,,,8.0,14.0,1.0,4.0,2.0,21.0,164,,,,,,,1.0,2.0,,,2.0,4.0,12.0,3.0,,,2.0,,,5.0,,5.0,,,4.0,,1.0,10.0,,2.0,2.0,,2.0,2.0,4.0,1.0,4.0,3.0,1.0,3.0,,2.0,,1.0,,3.0,1.0,4.0,6.0,1.0,,2.0,2.0,,,,,,1.0,,,,4.0,52.0,,1.0,1.0,0.25,,,0.25,0.5714285714285714,,0.5,0.5277777777777778,,0.5,0.5526315789473685,,0.6666666666666666,0.2222222222222222,,,13.173652694610778,1.0,,0.05,0.08333333333333333,,0.030303030303030304,0.03278688524590164,0.05555555555555555,,,,,,0.058823529411764705,0.14285714285714285,0.125,0.4444444444444444,0.75,0.75,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,,,,,,,0.5,1.0,,,0.6666666666666666,,0.49348333333333333,,0.5347,,,,,0.19047619047619047,6.328571428571428,24.725,0.33986928104575165,1.0,4.0,0.25,0.25,,0.5,0.5,1.0,0.16666666666666666,1.0,,,,,1.0,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,1.0,,,0.25,,,0.5,,,,,False,2.0,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,4044.0,67,4.0,127,127,34.0,41.0,15.0,254,1.0,1.0,1.0,1.0,,2.0,,,,3.0,8.0,,,,1.0,1.0,3.0,3.0,8.0,1.0,12.0,146,,,,,,,1.0,1.0,,1.0,1.0,3.0,,9.0,,,8.0,3.0,,5.0,,5.0,,,4.0,,1.0,10.0,1.0,,,8.0,8.0,1.0,9.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,3.0,5.0,,,1.0,1.0,1.0,,,1.0,,,,,,3.0,34.0,1.0,,1.0,0.375,,,0.375,0.3333333333333333,,1.0,0.5,,0.5,0.5454545454545454,,0.75,0.7272727272727273,,,8.51063829787234,1.0,0.18604651162790697,,,0.047619047619047616,0.13333333333333333,0.0196078431372549,,,1.0,0.2857142857142857,0.17647058823529413,0.15789473684210525,,,,0.09090909090909091,1.0,1.0,0.18181818181818182,,,,,,,0.7272727272727273,0.375,0.375,1.0,,,,0.5,1.0,0.5,,0.8181818181818182,0.375,0.5031909090909091,,0.446925,0.09090909090909091,0.3333333333333333,,,0.25,8.733333333333334,25.9125,0.2677165354330709,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,3365.0,56,5.0,113,107,33.0,31.0,10.0,220,2.0,3.0,1.0,2.0,,1.0,,,1.0,2.0,4.0,,,1.0,1.0,2.0,4.0,3.0,5.0,9.0,22.0,132,,,,,,,1.0,2.0,1.0,1.0,5.0,10.0,,9.0,,,4.0,2.0,,1.0,1.0,2.0,,1.0,,1.0,,5.0,,,2.0,3.0,5.0,,5.0,,,,,2.0,,2.0,1.0,,,3.0,1.0,3.0,6.0,,1.0,6.0,12.0,,,,2.0,1.0,3.0,,,,10.0,32.0,,2.0,1.0,0.6,,1.0,0.6,0.5,,0.5,0.7222222222222222,,0.8333333333333334,0.7333333333333333,,0.8333333333333334,0.5555555555555556,,,13.934426229508198,0.6666666666666666,0.10714285714285714,,0.15384615384615385,,0.12195121951219512,,,,,,0.18181818181818182,0.08333333333333333,0.16666666666666666,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,,,,,,0.1111111111111111,0.4444444444444444,0.5,0.6666666666666666,1.0,,,,0.6666666666666666,0.5,0.3333333333333333,1.0,0.8888888888888888,0.5,0.5447777777777777,,0.57275,0.25,0.3333333333333333,0.16666666666666666,,0.45454545454545453,4.325,25.119999999999997,0.2920353982300885,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.2,,,0.25,,,,,False,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,4520.0,75,13.0,147,142,53.0,59.0,15.0,289,20.0,25.0,5.0,7.0,,,,,,,,,,,,20.0,25.0,,,8.0,48.0,160,6.0,9.0,,,3.0,15.0,5.0,7.0,,,5.0,15.0,10.0,,,,,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,7.0,9.0,12.0,22.0,9.0,31.0,,,,,,,,2.0,,,2.0,1.0,1.0,6.0,3.0,,18.0,24.0,2.0,,,9.0,,4.0,3.0,2.0,3.0,15.0,53.0,4.0,4.0,,,,,,0.8,0.6666666666666666,0.7142857142857143,0.8,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6818181818181818,0.5769230769230769,,,,23.456790123456788,,0.26666666666666666,0.20588235294117646,0.5294117647058824,0.09523809523809523,0.3387096774193548,0.16363636363636364,0.25,0.1,,0.25,0.16666666666666666,0.3684210526315789,0.5,0.6,,1.0,0.8,0.8,,,,,,,,,,,,,,,1.0,0.7142857142857143,,,1.0,,0.770488,0.6758111111111111,0.6648428571428572,0.28125,0.28125,,0.3125,0.3125,0.6679999999999998,,0.36054421768707484,,30.0,0.75,0.9375,,,,,0.75,,6.0,9.0,8.0,1.0,,2.0,1.0,2.0,,0.5,,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,False,,2.0,1.0
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,2387.0,40,5.0,73,72,18.0,19.0,7.0,145,4.0,5.0,1.0,2.0,2.0,3.0,,1.0,2.0,3.0,7.0,,,1.0,3.0,6.0,9.0,4.0,9.0,3.0,27.0,83,2.0,4.0,,,1.0,5.0,1.0,3.0,1.0,3.0,3.0,8.0,8.0,12.0,,,7.0,3.0,1.0,1.0,,1.0,,,1.0,,,2.0,,3.0,1.0,1.0,3.0,3.0,6.0,,1.0,1.0,,,,,,,,,,4.0,7.0,2.0,,4.0,4.0,,,,,,2.0,2.0,,2.0,8.0,17.0,,2.0,1.0,0.4444444444444444,,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.4166666666666667,0.675,0.5,0.5,0.5,0.1111111111111111,0.2,25.0,,0.05,0.13636363636363635,0.08333333333333333,,0.0625,0.09375,0.2222222222222222,,,0.16666666666666666,,,0.1111111111111111,,,0.2777777777777778,0.8,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.05555555555555555,,,0.1111111111111111,0.3888888888888889,0.42857142857142855,0.42857142857142855,1.0,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.7777777777777778,0.42857142857142855,0.4998083333333333,0.47252500000000003,0.48557500000000003,,,,0.18518518518518517,0.2962962962962963,6.811111111111111,25.58888888888889,0.2465753424657534,1.0,4.0,0.3333333333333333,0.4,,0.5,0.5,1.0,0.5,,2.0,3.0,2.0,1.0,,2.0,2.0,1.0,,0.5,0.14285714285714285,,0.5,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,False,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,5894.0,98,27.0,190,180,69.0,70.0,18.0,370,8.0,10.0,5.0,7.0,4.0,11.0,7.0,14.0,1.0,4.0,9.0,,,1.0,4.0,19.0,35.0,5.0,10.0,10.0,63.0,201,,,,,1.0,1.0,7.0,15.0,1.0,4.0,9.0,26.0,28.0,9.0,6.0,1.0,8.0,4.0,1.0,4.0,3.0,7.0,3.0,,4.0,,,17.0,,1.0,1.0,5.0,7.0,1.0,8.0,1.0,1.0,,1.0,5.0,,4.0,1.0,1.0,1.0,6.0,1.0,,4.0,,,9.0,10.0,1.0,,1.0,3.0,,2.0,1.0,,1.0,24.0,68.0,1.0,1.0,0.6,0.5,,0.25,0.5555555555555556,0.5428571428571428,,0.4666666666666667,0.5888888888888889,,0.4473684210526316,0.6326530612244898,,0.5652173913043478,0.2222222222222222,0.02857142857142857,0.1,26.44230769230769,0.8333333333333334,0.09433962264150944,0.02040816326530612,0.03571428571428571,,0.07407407407407407,0.013333333333333334,0.045454545454545456,,,0.09090909090909091,0.041666666666666664,0.16666666666666666,0.05,,0.05555555555555555,0.2222222222222222,0.8,0.8888888888888888,0.24444444444444444,0.36363636363636365,0.36363636363636365,0.3111111111111111,0.5,0.5,0.022222222222222223,0.2,0.4444444444444444,0.4444444444444444,0.5,,,,0.3684210526315789,0.7142857142857143,0.21052631578947367,0.25,0.4444444444444444,0.5,0.4299636363636364,,0.42567777777777777,0.06382978723404255,0.08108108108108109,,0.015873015873015872,0.4126984126984127,10.44857142857143,27.669999999999995,0.3631578947368421,1.0,10.0,0.2631578947368421,0.2631578947368421,0.2857142857142857,1.0,1.0,1.0,0.25,0.25,,,,1.0,,,1.0,1.0,,0.25,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,1139.0,19,-3.0,33,33,2.0,2.0,,66,2.0,4.0,,,,2.0,,1.0,,,1.0,,,,,2.0,7.0,,1.0,,4.0,38,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,4.0,5.0,2.0,2.0,1.0,,,14.0,,,3.0,3.0,6.0,,6.0,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,0.2857142857142857,,,0.25,,,0.25,,,0.125,0.14285714285714285,0.25,27.27272727272727,1.0,0.42857142857142855,,0.375,,0.4,,,,,,0.25,1.0,0.16666666666666666,1.0,,0.5,0.5,0.6666666666666666,0.25,,,0.125,,,,0.125,,,,,,,,,,,0.625,,0.47911249999999994,,,,,,,,6.257142857142857,27.2,0.06060606060606061,,4.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,538.0,9,-6.0,17,20,8.0,8.0,1.0,37,,,,,,,,,,,,,,,,,,,,1.0,1.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,8.0,,,,,,,,,,,,,,0.5,,,,,,5.555555555555555,,,,0.6666666666666666,,0.3333333333333333,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,2853.0,48,13.0,95,94,40.0,39.0,15.0,189,2.0,4.0,,,,2.0,1.0,1.0,,1.0,4.0,,,,,3.0,7.0,1.0,4.0,2.0,11.0,101,,,,,,,,,,,,,4.0,3.0,,,4.0,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,,2.0,1.0,3.0,1.0,4.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,3.0,,,3.0,2.0,,,,1.0,,,1.0,1.0,1.0,,40.0,1.0,,1.0,0.25,,,0.25,0.42857142857142855,,,0.4090909090909091,,,0.4583333333333333,,,0.36363636363636365,,,11.926605504587155,1.0,0.03333333333333333,,0.18181818181818182,0.07142857142857142,0.07317073170731707,0.023809523809523808,,0.07142857142857142,,,,0.06666666666666667,0.25,,,0.36363636363636365,0.5,0.5,0.18181818181818182,,,0.09090909090909091,1.0,1.0,,0.36363636363636365,0.25,0.25,1.0,,,,,,,,0.7272727272727273,0.25,0.5385136363636364,,,0.08333333333333333,0.125,,,,4.685714285714285,26.65,0.42105263157894735,,2.0,0.3333333333333333,0.3333333333333333,,,,,0.5,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,False,,,
101138,1610612746,Brandon Bass,Brandon Bass,101138,LAC,90.0,2,,3,3,,,1.0,6,1.0,1.0,,,,1.0,,,,,,,,,,1.0,2.0,,,,2.0,4,1.0,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,50.0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,0.5,,0.40325,0.4309,,,,,1.0,,6.3,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,,
