EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,Arc3Assists,ShortMidRangeAssists,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedAtRim,OffLongMidRangeReboundPct,OffCorner3ReboundPct,HeaveAttempts,FTDefRebounds,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,1271.0,21,-7,44,43,25.0,37,8,87,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,1.0,3.0,,,3.0,5.0,45,,,,1.0,,2.0,,,1.0,,2.0,,,,,,1.0,1.0,1.0,2.0,,,5.0,,,5.0,5.0,1.0,6.0,,,,,,1.0,,2.0,1.0,2.0,2.0,7.0,7.0,3.0,,6.0,2.0,,1.0,,,,,1.0,25.0,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.4166666666666667,0.5,0.16666666666666666,,0.3333333333333333,1.0,,15.094339622641508,,0.2777777777777778,,,0.20833333333333334,0.03571428571428571,,,0.3333333333333333,0.6666666666666666,0.1111111111111111,,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,0.5,,,,,0.3333333333333333,,0.3840666666666666,,0.3739,0.4,0.4,,0.2,0.2,13.066666666666668,,0.5681818181818182,1.0,0.07142857142857142,0.07692307692307693,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,False,,,,,,
1626155,1610612745,Sam Dekker,Sam Dekker,1626155,HOU,1425.0,24,-14,50,49,26.0,39,7,99,,3.0,,1.0,,2.0,,1.0,,1.0,1.0,2.0,2.0,2.0,4.0,,2.0,2.0,,5.0,3.0,6.0,,9.0,59,,1.0,,,,4.0,3.0,4.0,9.0,,,9.0,,,4.0,2.0,,,1.0,1.0,,,3.0,1.0,,3.0,3.0,4.0,7.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,9.0,26.0,,,1.0,0.5,0.75,0.5,,,,0.4090909090909091,,0.5625,0.4090909090909091,,0.5625,0.5454545454545454,,,,18.965517241379313,,0.16666666666666666,0.07142857142857142,,0.12,0.12903225806451613,0.1111111111111111,,,,0.42857142857142855,,,0.125,1.0,0.2727272727272727,,,,0.09090909090909091,,,0.09090909090909091,,,,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.5,0.5,1.0,1.0,,,0.25,,0.25,0.25,1.0,0.8181818181818182,0.5,0.47703181818181817,0.0917,0.44713125000000004,,,,,1.0,6.5200000000000005,24.516666666666666,0.52,3.0,0.17647058823529413,0.13333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,1.0,0.5,False,,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,11844.0,197,31,411,411,173.0,167,38,822,13.0,21.0,,,7.0,9.0,1.0,3.0,,1.0,3.0,7.0,1.0,10.0,29.0,3.0,5.0,14.0,14.0,25.0,13.0,36.0,8.0,75.0,454,,1.0,4.0,6.0,7.0,9.0,6.0,15.0,37.0,10.0,18.0,33.0,6.0,,29.0,10.0,3.0,6.0,3.0,9.0,3.0,5.0,21.0,1.0,9.0,10.0,21.0,2.0,23.0,1.0,6.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,6.0,1.0,6.0,12.0,8.0,1.0,13.0,3.0,,4.0,3.0,1.0,4.0,1.0,35.0,168.0,0.35714285714285715,0.35714285714285715,0.8461538461538461,0.3611111111111111,0.4,0.3611111111111111,0.56,,0.7777777777777778,0.5491803278688525,0.6,0.6666666666666666,0.5597014925373134,0.6,0.6607142857142857,0.5901639344262295,0.12,0.14285714285714285,,16.186252771618626,0.6666666666666666,0.08771929824561403,0.013157894736842105,0.11392405063291139,0.09844559585492228,0.012345679012345678,,0.07142857142857142,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.11428571428571428,0.1111111111111111,0.03333333333333333,0.25,0.3442622950819672,0.6190476190476191,0.7222222222222222,0.3076923076923077,0.04918032786885246,0.3333333333333333,0.3333333333333333,0.01639344262295082,,,,0.11475409836065574,0.42857142857142855,0.42857142857142855,1.0,0.47540983606557374,0.3448275862068966,0.3448275862068966,0.8,,,0.6,0.375,0.7777777777777778,0.041666666666666664,0.5833333333333334,0.35714285714285715,0.9344262295081968,0.3448275862068966,0.54245,0.49645,0.53805625,0.047619047619047616,0.1111111111111111,,0.08,0.49333333333333335,3.1999999999999993,25.180555555555557,0.4209245742092457,1.0,0.011627906976744186,0.013157894736842105,1.0,1.0,1.0,2.0,,5.0,,,1.0,,,,,,1.0,1.0,1.0,,,0.5,1.0,,0.2,1.0,1.0,0.3333333333333333,,1.0,,,1.0,,,,1.0,,,,2.0,,3.0,0.09090909090909091,,1.0,1.0,1.0,False,,,,,,
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,7938.0,132,-1,264,256,75.0,64,28,520,5.0,8.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,,8.0,18.0,1.0,,4.0,9.0,13.0,11.0,23.0,4.0,55.0,290,4.0,5.0,1.0,10.0,2.0,3.0,,4.0,4.0,8.0,10.0,33.0,,8.0,18.0,8.0,1.0,2.0,1.0,3.0,,1.0,7.0,4.0,6.0,9.0,17.0,6.0,23.0,1.0,,,,4.0,,1.0,1.0,,5.0,,5.0,12.0,7.0,,6.0,3.0,,,2.0,2.0,2.0,2.0,4.0,75.0,0.4444444444444444,0.8,1.0,0.4782608695652174,,0.4782608695652174,0.6923076923076923,0.8,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.2857142857142857,0.7051282051282052,0.625,0.25,0.6388888888888888,0.07692307692307693,0.125,,15.068493150684931,0.8,0.125,0.08,0.13333333333333333,0.1282051282051282,0.05128205128205128,0.10344827586206896,0.1111111111111111,0.10714285714285714,0.11538461538461539,0.16666666666666666,0.15151515151515152,0.08333333333333333,0.06666666666666667,1.0,0.2222222222222222,0.625,0.7142857142857143,0.2,0.05555555555555555,0.5,0.5,0.08333333333333333,1.0,1.0,1.0,0.1388888888888889,0.6,0.6,1.0,0.5,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.75,0.16666666666666666,0.14285714285714285,1.0,,0.5714285714285714,,0.8611111111111112,0.4444444444444444,0.5248041666666666,0.54711,0.4710357142857143,0.07692307692307693,0.1875,,0.18181818181818182,0.07272727272727272,5.823076923076922,25.59130434782609,0.2840909090909091,2.0,0.029850746268656716,0.03508771929824561,,,,,2.0,,1.0,1.0,3.0,,,,,1.0,,,,,1.0,,,,,,,,,,2.0,,1.0,1.0,,,,,,,2.0,,,0.2857142857142857,,,,,False,,,,,,
1627786,1610612745,Troy Williams,Troy Williams,1627786,HOU,1117.0,19,-12,39,37,22.0,34,8,76,,4.0,,,,2.0,,,,,,,,,5.0,1.0,,2.0,,4.0,,5.0,1.0,1.0,41,,,1.0,,,2.0,,2.0,1.0,,,,,,5.0,,,,1.0,1.0,,,3.0,2.0,2.0,3.0,5.0,2.0,7.0,,,,,2.0,,1.0,,,2.0,1.0,,,1.0,,2.0,1.0,,,,,,,1.0,22.0,,,,,,,,,,,,,0.05,,0.1,0.5555555555555556,,,,25.0,1.0,0.1875,0.14285714285714285,0.5,0.25,0.07407407407407407,0.125,,,0.5,0.2222222222222222,0.5,,,,0.4444444444444444,,,,,,,,,,,,,,,0.5555555555555556,,,,,,1.0,0.5,,,0.5,,1.0,,0.5557888888888889,,0.513375,0.1,0.2,,,1.0,1.3,25.240000000000002,0.5641025641025641,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,False,,,,,,
201628,1610612745,Bobby Brown,Bobby Brown,201628,HOU,1117.0,19,-12,39,37,22.0,34,8,76,,,,,,,2.0,3.0,,2.0,1.0,1.0,,4.0,10.0,5.0,2.0,6.0,2.0,5.0,5.0,11.0,,19.0,41,1.0,1.0,5.0,11.0,,2.0,2.0,6.0,6.0,2.0,2.0,12.0,3.0,,10.0,4.0,,,1.0,1.0,,,3.0,,,2.0,2.0,,2.0,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,6.0,22.0,0.5,0.5,0.8,0.45454545454545453,0.3333333333333333,0.45454545454545453,0.4,1.0,,0.59375,0.9166666666666666,0.375,0.59375,0.9166666666666666,0.375,0.6875,,,,33.333333333333336,,0.125,,,0.1,,,,,,0.2222222222222222,,,,,,,,,0.1875,0.6666666666666666,0.6666666666666666,0.125,,,,0.0625,1.0,1.0,1.0,0.625,0.4,0.4,0.75,,,0.8333333333333334,,,,0.75,0.3333333333333333,0.6875,0.4,0.467725,0.4464,0.46801250000000005,,,,0.5789473684210527,0.3157894736842105,11.819999999999999,25.40909090909091,0.5641025641025641,,,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,0.6,0.5,,,,,0.6,1.0,,,,,,,,,,,,,,,,,,,,False,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,11779.0,196,37,404,403,178.0,168,38,807,7.0,15.0,1.0,3.0,3.0,6.0,,,,,2.0,6.0,1.0,7.0,15.0,1.0,1.0,3.0,7.0,15.0,9.0,21.0,11.0,52.0,428,1.0,3.0,2.0,3.0,3.0,6.0,2.0,4.0,21.0,10.0,4.0,21.0,6.0,,15.0,7.0,3.0,5.0,6.0,11.0,4.0,3.0,28.0,2.0,7.0,12.0,25.0,4.0,29.0,1.0,6.0,5.0,1.0,6.0,,5.0,1.0,,7.0,2.0,9.0,17.0,10.0,,11.0,3.0,,3.0,,,1.0,,21.0,173.0,0.7142857142857143,0.7142857142857143,0.7777777777777778,0.42857142857142855,0.5,0.42857142857142855,0.4666666666666667,0.3333333333333333,0.5,0.5694444444444444,0.2,0.6,0.6341463414634146,0.3,0.75,0.5833333333333334,0.2,0.2,,10.81081081081081,0.8571428571428571,0.10434782608695652,0.025974025974025976,0.0875,0.09743589743589744,0.023529411764705882,0.0196078431372549,,0.05,0.05714285714285714,0.2,0.09090909090909091,0.07142857142857142,0.058823529411764705,,0.4166666666666667,0.4666666666666667,0.5833333333333334,0.7142857142857143,,,,,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.6,0.3333333333333333,0.2,0.6,0.5,0.1,0.3,0.3333333333333333,1.0,0.4666666666666667,0.5770166666666667,0.58155,0.5687450000000001,0.07894736842105263,0.17647058823529413,,0.057692307692307696,0.40384615384615385,1.6733333333333331,24.547619047619047,0.4405940594059406,2.0,0.021505376344086023,0.025,,1.0,,,1.0,9.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,,,,0.2,,,,,1.0,,,,2.0,1.0,,,0.09090909090909091,,,6.0,,3.0,0.3157894736842105,,,1.0,1.0,False,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,12030.0,200,46,414,412,185.0,170,38,826,30.0,47.0,4.0,4.0,16.0,25.0,3.0,4.0,1.0,5.0,1.0,2.0,,12.0,48.0,2.0,7.0,27.0,34.0,56.0,13.0,50.0,52.0,159.0,426,4.0,5.0,2.0,11.0,18.0,32.0,7.0,27.0,90.0,6.0,62.0,3.0,36.0,,47.0,12.0,13.0,22.0,22.0,44.0,4.0,18.0,110.0,1.0,12.0,21.0,37.0,3.0,40.0,,10.0,7.0,3.0,16.0,2.0,10.0,10.0,1.0,26.0,11.0,9.0,24.0,34.0,1.0,60.0,16.0,6.0,6.0,,,,,84.0,180.0,0.08823529411764706,0.08823529411764706,0.07692307692307693,0.26,0.25925925925925924,0.2653061224489796,0.6071428571428571,0.8,0.5625,0.5047169811320755,0.7857142857142857,0.4830508474576271,0.6030534351145038,0.7857142857142857,0.5933333333333334,0.4716981132075472,0.23214285714285715,0.2553191489361702,,34.581497797356825,0.6153846153846154,0.175,0.01282051282051282,0.14285714285714285,0.16176470588235295,0.017857142857142856,,,0.2564102564102564,0.125,0.14634146341463414,0.14492753623188406,0.13333333333333333,,,0.44339622641509435,0.6382978723404256,0.8571428571428571,0.1,0.03773584905660377,0.75,0.75,0.04716981132075472,0.2,0.25,,0.018867924528301886,0.5,0.5,1.0,0.4528301886792453,0.25,0.2608695652173913,,0.5714285714285714,1.0,0.2857142857142857,0.423728813559322,0.64,,0.4576271186440678,0.25925925925925924,0.9150943396226415,0.2553191489361702,0.5392752380952381,0.4905,0.5125577586206896,0.176,0.2318840579710145,0.10714285714285714,0.06918238993710692,0.5660377358490566,3.1732142857142853,26.079999999999995,0.4468599033816425,2.0,0.022222222222222223,0.013157894736842105,,,1.0,1.0,,33.0,18.0,1.0,6.0,,,2.0,,1.0,3.0,,,,1.0,0.5,,0.75,,,,0.5,,3.0,1.0,6.0,,3.0,1.0,1.0,,0.08333333333333333,0.07142857142857142,1.0,4.0,,2.0,0.18181818181818182,,,,,False,2.0,0.04,0.041666666666666664,0.2,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,4914.0,82,9,167,159,65.0,66,16,326,3.0,6.0,,,,,4.0,8.0,1.0,1.0,4.0,7.0,3.0,2.0,9.0,2.0,,3.0,8.0,15.0,6.0,16.0,4.0,38.0,187,,,4.0,9.0,2.0,3.0,1.0,6.0,8.0,6.0,10.0,18.0,,,9.0,2.0,,3.0,5.0,8.0,,2.0,21.0,,3.0,7.0,10.0,1.0,11.0,,6.0,4.0,2.0,2.0,,2.0,1.0,,3.0,2.0,4.0,13.0,6.0,1.0,6.0,4.0,,,,,,,8.0,62.0,0.375,0.375,1.0,0.375,0.16666666666666666,0.375,0.5333333333333333,,0.6666666666666666,0.5483870967741935,1.125,0.3888888888888889,0.5757575757575758,1.125,0.4,0.5161290322580645,,,,19.565217391304348,0.6666666666666666,0.16666666666666666,,0.07142857142857142,0.11904761904761904,0.013513513513513514,,,,0.23076923076923078,0.3333333333333333,0.05714285714285714,0.14285714285714285,,,0.1935483870967742,0.5,0.5,,0.25806451612903225,0.5,0.5,0.03225806451612903,1.0,1.0,1.0,0.22580645161290322,0.5714285714285714,0.5714285714285714,1.0,0.2903225806451613,0.2222222222222222,0.2222222222222222,1.0,,,0.5,,,0.3333333333333333,0.3333333333333333,,0.7096774193548387,0.2222222222222222,0.5016983870967742,0.44594999999999996,0.47703333333333336,0.12121212121212122,0.23529411764705882,,0.23684210526315788,0.21052631578947367,6.133333333333334,23.85625,0.38922155688622756,1.0,0.022727272727272728,0.02631578947368421,2.0,2.0,1.0,3.0,,1.0,5.0,,,1.0,,,,,2.0,,,,2.0,0.75,0.5,,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,0.3333333333333333,False,,,,,,
2403,1610612745,Nene,Nene,2403,HOU,9674.0,161,45,336,339,162.0,143,33,675,31.0,37.0,7.0,7.0,11.0,13.0,3.0,5.0,2.0,8.0,,,,,1.0,,,1.0,36.0,50.0,,1.0,18.0,90.0,337,9.0,9.0,,22.0,13.0,17.0,,1.0,39.0,52.0,20.0,,,6.0,1.0,,6.0,3.0,2.0,5.0,2.0,1.0,12.0,7.0,10.0,18.0,31.0,11.0,42.0,,6.0,5.0,1.0,3.0,1.0,2.0,6.0,,9.0,3.0,10.0,24.0,22.0,,31.0,11.0,,6.0,4.0,2.0,4.0,3.0,39.0,157.0,0.7222222222222222,0.7878787878787878,,,,,0.72,1.0,0.7647058823529411,0.7058823529411765,1.0,0.7222222222222222,0.6923076923076923,0.8461538461538461,0.6964285714285714,0.0196078431372549,0.12,0.13513513513513514,0.2,20.05420054200542,0.3333333333333333,0.1782178217821782,0.09859154929577464,0.13333333333333333,0.1590909090909091,0.07092198581560284,0.15384615384615385,0.0625,0.20689655172413793,0.16216216216216217,0.17142857142857143,0.12307692307692308,0.2,,0.75,0.7254901960784313,0.8378378378378378,0.96875,0.7096774193548387,0.09803921568627451,0.6,0.75,0.1568627450980392,0.25,0.25,1.0,,,,,0.0196078431372549,,,,0.7777777777777778,1.0,,0.7222222222222222,0.8461538461538461,,0.05555555555555555,,0.7450980392156863,,0.5931480392156863,0.5843875,0.5732805555555556,0.1864406779661017,0.1896551724137931,,0.24444444444444444,0.43333333333333335,4.172,24.3,0.48214285714285715,3.0,0.04285714285714286,0.05084745762711865,,,,,4.0,13.0,,2.0,1.0,1.0,1.0,1.0,3.0,,3.0,,,,3.0,,0.6666666666666666,0.2857142857142857,,,,,,,2.0,3.0,1.0,2.0,,,2.0,,,,3.0,,5.0,0.16666666666666666,,,,,False,,,,,1.0,0.08333333333333333
1627787,1610612745,Kyle Wiltjer,Kyle Wiltjer,1627787,HOU,324.0,5,-10,13,12,13.0,12,2,25,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,3.0,17,,,,,,,1.0,1.0,3.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,,,1.0,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,6.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.53925,,0.53925,,,,,1.0,,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1627819,1610612745,Isaiah Taylor,Isaiah Taylor,1627819,HOU,575.0,10,-1,18,18,6.0,18,5,36,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,17,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,0.5,1.0,1.0,,8.333333333333334,,0.125,0.1111111111111111,,0.1,0.0625,0.14285714285714285,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,1.0,,,1.0,,,,,1.0,,0.48765,0.474,0.474,,,,,,2.6,25.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
