EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGA,PenaltyFtPoints,Fg2aBlocked,TwoPtAssists,Arc3Assists,LongMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceFtPoints,PtsUnassisted3s,AtRimAssists,ShortMidRangeAssists,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,SelfOReb,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,SelfORebPct,Offensive Fouls Drawn,3SecondViolations,OffAtRimReboundPct,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,on,BlockingFoulsDrawn,BlockedShortMidRange,Charge Fouls Drawn,OffCorner3ReboundPct,Fg3aBlocked,Travels,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked
101139,1610612754,CJ Miles,CJ Miles,101139,IND,4916.0,82,-11.0,162,165,47,48,21.0,327,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,4.0,11.0,1.0,3.0,6.0,8.0,5.0,16.0,2.0,29.0,213,2.0,2.0,1.0,4.0,1.0,2.0,2.0,5.0,8.0,8.0,4.0,15.0,2.0,11.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,8.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,12.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,47,0.6666666666666666,0.8,1.0,0.3125,0.4,0.3125,0.75,1.0,0.5,0.5625,0.6666666666666666,0.5714285714285714,0.58,0.6666666666666666,0.5714285714285714,0.6666666666666666,14.285714285714286,0.1111111111111111,0.058823529411764705,0.022222222222222223,0.030303030303030304,0.1,0.04477611940298507,0.05333333333333334,0.07142857142857142,0.125,0.18181818181818182,0.038461538461538464,0.125,1.0,1.0,0.3333333333333333,0.08333333333333333,0.5,0.5,1.0,0.125,0.6666666666666666,0.6666666666666666,1.0,0.20833333333333334,0.2,0.2,1.0,0.4583333333333333,0.36363636363636365,0.36363636363636365,1.0,0.6666666666666666,1.0,0.3333333333333333,0.14285714285714285,1.0,0.2857142857142857,0.5,0.42857142857142855,0.3333333333333333,0.7916666666666666,0.36363636363636365,0.5313895833333333,0.5147999999999999,0.572292857142857,0.04,0.1111111111111111,0.13793103448275862,0.27586206896551724,8.2375,24.956250000000004,0.29012345679012347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,720.0,12,-12.0,22,22,8,1,4.0,44,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,37,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,8,,,,,,,,,,,,,,,,1.0,7.692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.57825,,0.57825,,,,,,26.0,0.36363636363636365,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,3135.0,52,-9.0,106,106,21,29,13.0,212,2.0,5.0,,2.0,,1.0,2.0,2.0,6.0,9.0,,,,,,,3.0,,1.0,10.0,16.0,,3.0,4.0,24.0,134,,3.0,1.0,,,2.0,,1.0,1.0,20.0,,,,3.0,,1.0,2.0,,5.0,,1.0,3.0,4.0,1.0,8.0,1.0,9.0,2.0,1.0,2.0,5.0,2.0,3.0,,9.0,1.0,4.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,21,1.0,1.0,,,,,0.625,,,0.5263157894736842,,,0.5454545454545454,,0.125,0.15789473684210525,22.13114754098361,0.16666666666666666,0.16666666666666666,0.03225806451612903,0.16666666666666666,,0.16666666666666666,0.0196078431372549,0.1,,0.125,0.14285714285714285,0.2631578947368421,0.4,0.5,1.0,0.10526315789473684,1.0,1.0,1.0,0.47368421052631576,0.6666666666666666,0.6666666666666666,1.0,,,,,0.15789473684210525,,,,0.5,,,0.3333333333333333,,,,0.3333333333333333,,0.42105263157894735,,0.46140000000000003,0.5003624999999999,0.4880166666666666,0.09523809523809523,0.1111111111111111,,0.041666666666666664,12.368749999999999,26.133333333333336,0.19811320754716982,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.2,0.6,0.1,0.3333333333333333,0.25,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201952,1610612754,Jeff Teague,Jeff Teague,201952,IND,3138.0,52,-16.0,105,108,34,31,14.0,213,3.0,4.0,,,1.0,1.0,2.0,4.0,,,,,,,,2.0,4.0,,1.0,5.0,8.0,2.0,4.0,4.0,20.0,134,,,,1.0,1.0,2.0,,1.0,2.0,,10.0,3.0,,4.0,2.0,4.0,17.0,1.0,38.0,,,3.0,2.0,1.0,6.0,,6.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,6.0,,6.0,7.0,4.0,1.0,,1.0,,2.0,34,,,0.5,0.5,,0.5,0.625,,0.5,0.6666666666666666,,0.3333333333333333,0.7142857142857143,0.5,0.3333333333333333,0.3333333333333333,15.2,0.16666666666666666,0.06896551724137931,,0.16666666666666666,,0.10638297872340426,,,,,0.14285714285714285,0.3333333333333333,0.75,0.75,,0.3333333333333333,0.5,0.6666666666666666,,,,,,,,,,0.3333333333333333,0.5,0.5,0.5,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.6666666666666666,0.5,0.4719166666666667,,0.43063333333333337,0.35714285714285715,0.4,0.05,0.1,5.275,27.0,0.3238095238095238,1.0,,,1.0,13.0,3.0,4.0,,4.0,4.0,,1.0,,,,,,1.0,,,0.125,,0.8,,0.2857142857142857,0.25,1.0,,1.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,4176.0,70,-18.0,138,138,31,36,17.0,276,1.0,5.0,,1.0,,2.0,1.0,5.0,1.0,6.0,1.0,2.0,,1.0,1.0,7.0,15.0,1.0,4.0,3.0,16.0,8.0,17.0,6.0,36.0,181,,2.0,1.0,3.0,1.0,5.0,2.0,5.0,8.0,4.0,2.0,12.0,,15.0,7.0,5.0,15.0,1.0,35.0,,1.0,5.0,2.0,2.0,9.0,1.0,10.0,4.0,4.0,2.0,3.0,1.0,3.0,,5.0,1.0,7.0,8.0,3.0,1.0,1.0,1.0,,8.0,31,0.6666666666666666,0.6666666666666666,0.5,0.47058823529411764,0.4,0.47058823529411764,0.1875,,0.2,0.45454545454545453,0.5,0.4,0.5,0.5,0.4,0.5151515151515151,24.375,0.25,0.06666666666666667,0.02631578947368421,0.18518518518518517,,0.12280701754385964,0.015384615384615385,0.08333333333333333,,0.1,0.14285714285714285,0.15151515151515152,0.2,0.2,,0.15151515151515152,0.2,0.2,1.0,0.18181818181818182,0.16666666666666666,0.2,1.0,0.06060606060606061,0.5,0.5,1.0,0.45454545454545453,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.3333333333333333,,,0.2,,0.1,1.0,0.4,0.25,0.6666666666666666,0.4666666666666667,0.4799636363636363,0.4398166666666667,0.49796000000000007,0.1111111111111111,0.16666666666666666,0.08333333333333333,0.2222222222222222,10.837499999999999,25.888235294117646,0.2246376811594203,,1.0,,1.0,10.0,4.0,3.0,,1.0,1.0,,,,,,,,1.0,,,0.0625,,0.3333333333333333,,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,,12.0,3.0,4.0,1.0,,1.0,,,0.05555555555555555,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,1019.0,17,4.0,35,39,16,15,3.0,74,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,,2.0,2.0,2.0,2.0,,10.0,45,,,1.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,6.0,,,,,1.0,,2.0,,,2.0,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,,5.0,16,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.25,1.5,1.25,1.25,1.5,1.25,0.5,10.256410256410255,,0.2,,0.15384615384615385,,0.16666666666666666,,,,,0.1,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,0.5,1.0,0.5,1.0,,,0.75,,0.4865125,0.5766,0.486675,,,0.3,0.5,5.8,22.5,0.45714285714285713,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,2404.0,40,17.0,81,80,25,28,10.0,161,5.0,5.0,,,3.0,3.0,5.0,9.0,4.0,7.0,,,,,,2.0,5.0,,1.0,14.0,21.0,2.0,5.0,3.0,37.0,109,1.0,2.0,,2.0,3.0,5.0,,1.0,9.0,8.0,20.0,6.0,,4.0,2.0,2.0,7.0,,16.0,,1.0,5.0,1.0,,6.0,1.0,7.0,1.0,,,,,3.0,,4.0,,4.0,4.0,3.0,,,,,9.0,25,0.2857142857142857,0.2857142857142857,1.0,0.4,,0.5,0.6666666666666666,0.5,0.6,0.6538461538461539,0.5,0.5,0.6851851851851852,0.5,0.6428571428571429,0.19230769230769232,29.34782608695652,,0.1111111111111111,0.058823529411764705,0.2631578947368421,,0.21428571428571427,0.03571428571428571,,,0.5,0.25,0.19230769230769232,1.0,1.0,,0.34615384615384615,0.5555555555555556,0.625,0.2,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.75,,,,,0.19230769230769232,0.4,0.4,1.0,,,,0.5,1.0,,,0.16666666666666666,,0.38461538461538464,0.5,0.44424399999999997,0.4044,0.4817,0.1111111111111111,0.13636363636363635,0.05405405405405406,0.24324324324324326,9.057142857142859,35.96,0.30864197530864196,,,3.0,1.0,5.0,2.0,3.0,1.0,,,,,,,,,,,,,0.047619047619047616,,,,,0.3333333333333333,,,,,1.0,1.0,2.0,,,,0.1111111111111111,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.125,,,,,,True,,,,,,,,,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,2528.0,42,-13.0,80,85,22,24,11.0,165,4.0,11.0,,3.0,,1.0,2.0,4.0,,1.0,1.0,1.0,,,,,1.0,,1.0,6.0,16.0,1.0,2.0,1.0,16.0,98,,4.0,,,1.0,2.0,,1.0,2.0,12.0,,3.0,,1.0,,,4.0,,8.0,2.0,8.0,4.0,2.0,3.0,9.0,10.0,19.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,4.0,2.0,1.0,,,,,2.0,22,1.0,1.0,1.0,0.5,,0.5,0.375,,0.5,0.4166666666666667,,0.3333333333333333,0.42105263157894735,,0.3333333333333333,0.1111111111111111,20.833333333333336,0.6,0.08695652173913043,0.32,0.25,0.1111111111111111,0.15384615384615385,0.23255813953488372,,0.14285714285714285,0.1,0.3333333333333333,0.6111111111111112,0.36363636363636365,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.05555555555555555,,,,0.05555555555555555,1.0,1.0,1.0,0.05555555555555555,,,,0.75,,,0.3333333333333333,,,,0.3333333333333333,,0.7222222222222222,,0.5328805555555555,0.483925,0.49948333333333333,0.05263157894736842,0.058823529411764705,,0.125,4.3374999999999995,24.2,0.275,,,,3.0,4.0,,1.0,,,,,,,,,,,,,,0.1875,0.2727272727272727,,0.1111111111111111,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,0.4,0.25,1.0,1.0,0.3076923076923077,,,True,,,,,,,,,
202338,1610612754,Kevin Seraphin,Kevin Seraphin,202338,IND,1781.0,30,-2.0,56,59,26,19,8.0,115,5.0,7.0,2.0,2.0,4.0,5.0,4.0,5.0,1.0,3.0,,,,,,,,,,10.0,15.0,,,5.0,25.0,79,2.0,2.0,,7.0,6.0,9.0,,,15.0,18.0,2.0,,2.0,,,2.0,3.0,2.0,8.0,,4.0,2.0,1.0,1.0,4.0,4.0,8.0,,,1.0,3.0,2.0,1.0,,2.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,,15.0,26,0.9,1.0,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.7352941176470589,1.1666666666666667,0.75,,29.850746268656714,0.3333333333333333,0.1,0.2857142857142857,0.13333333333333333,,0.12,0.16666666666666666,0.5,,,0.16666666666666666,0.4666666666666667,0.7142857142857143,0.8333333333333334,0.8,0.3333333333333333,0.8,0.8,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,1.0,,0.5555555555555556,0.8,,,,,0.4666666666666667,,0.5201,0.8895,0.4960444444444444,0.125,0.125,0.28,0.6,6.326666666666667,,0.4642857142857143,,,3.0,1.0,1.0,,1.0,,2.0,,2.0,1.0,,,1.0,,,,,1.0,0.06666666666666667,0.14285714285714285,0.6666666666666666,,0.5,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,1.0,0.5,True,,,,,,,,,
201166,1610612754,Aaron Brooks,Aaron Brooks,201166,IND,437.0,7,-1.0,15,13,1,5,4.0,28,,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,5.0,24,,,1.0,,,,,,,,2.0,,,1.0,1.0,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1,,,,0.5,,0.5,1.0,,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,21.05263157894737,,1.0,,,,0.5,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,1.0,,,,,,,0.6666666666666666,1.0,0.49079999999999996,0.55245,,,,,,6.3,24.35,0.06666666666666667,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
