EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,FG2M,FG3M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,RecoveredBlocks,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShortMidRangePctBlocked,Corner3FGA,PtsAssisted2s,PtsAssisted3s,Fg3aBlocked,OffThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Arc3PctAssisted,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,BadPassSteals,BlockedShortMidRange,PenaltyFg3Pct,Arc3PctBlocked,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,NonShootingPenaltyNonTakeFoulsDrawn,OffArc3ReboundPct,LongMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChancePoints,BlockingFouls,DefensiveGoaltends,SecondChanceTsPct,DefCorner3ReboundPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PtsPutbacks,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffAtRimReboundPct,FTOffRebounds,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,Travels,PenaltyTurnovers,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Charge Fouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SelfOReb,StepOutOfBoundsTurnovers,Offensive Fouls,OffLongMidRangeReboundPct,SelfORebPct,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1627734,1610612760,Domantas Sabonis,Domantas Sabonis,1627734,OKC,267.0,4,-2,9,10,4.0,3.0,19,1.0,1.0,1.0,1.0,1.0,4.0,4.0,9,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,0.5,0.5,0.5,44.44444444444444,1.0,0.5,0.14285714285714285,0.5,0.5,0.5,1.0,1.0,0.638225,0.51135,0.5,0.6666666666666666,0.5,0.4,25.3,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,2570.0,43,14,90,89,18.0,26.0,179,10.0,7.0,1.0,23.0,7.0,18.0,42.0,101,1.0,1.0,5.0,7.0,2.0,3.0,10.0,11.0,1.0,1.0,14.0,20.0,8.0,1.0,1.0,1.0,4.0,17.0,0.5256410256410257,0.35714285714285715,0.23333333333333334,39.80582524271845,0.6,0.13333333333333333,0.19444444444444445,0.15384615384615385,0.3333333333333333,0.23333333333333334,0.16666666666666666,0.5666666666666667,0.5047483333333334,0.480575,0.21621621621621623,0.26666666666666666,0.11904761904761904,9.221739130434782,25.54285714285714,0.2,8.0,5.0,1.0,2.0,2.0,6.0,2.0,7.0,2.0,1.0,9.0,2.0,1.0,1.0,2.0,5.0,18.0,6.0,2.0,1.0,11.0,9.0,20.0,7.0,2.0,10.0,1.0,49.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.391304347826087,0.4,0.4,0.3333333333333333,0.043478260869565216,0.1,1.0,0.23809523809523808,0.034482758620689655,0.02127659574468085,0.09090909090909091,0.3125,1.0,0.5,0.5555555555555556,0.2,0.3333333333333333,0.3333333333333333,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,0.5,0.2857142857142857,0.3947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,361.0,6,5,15,13,,,28,,,,1.0,,,,14,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,6.666666666666667,,,0.16666666666666666,,,,,,0.3841,,,,,4.2,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,0.16666666666666666,,,,0.25,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203506,1610612760,Victor Oladipo,Victor Oladipo,203506,OKC,2402.0,40,-17,86,84,3.0,8.0,170,6.0,5.0,,13.0,7.0,,16.0,117,,,,5.0,1.0,,3.0,4.0,2.0,3.0,1.0,,,,,,,2.0,0.4,,0.35,21.978021978021978,,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.3,0.25,,0.65,0.5184650000000001,,,,,8.207692307692307,24.185714285714283,0.03488372093023256,4.0,2.0,,,,2.0,3.0,5.0,2.0,,5.0,2.0,,,,,6.0,,2.0,3.0,1.0,,1.0,,,1.0,,2.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,0.2857142857142857,0.2857142857142857,0.38461538461538464,,0.4,,0.23076923076923078,0.3333333333333333,,0.09090909090909091,,0.022727272727272728,,0.07142857142857142,,0.3333333333333333,0.5,0.1,,,0.25,0.6,0.6,0.4,0.4,,,,0.4,,0.5,2.0,4.0,6.0,1.0,1.0,0.4,0.4,1.0,0.14285714285714285,0.5,0.07692307692307693,0.5,0.25,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612760,Doug McDermott,Doug McDermott,203926,OKC,3975.0,66,-15,139,137,28.0,36.0,276,,12.0,2.0,5.0,13.0,,25.0,169,2.0,,5.0,12.0,2.0,1.0,5.0,5.0,,2.0,,,,1.0,,1.0,5.0,27.0,0.6944444444444444,0.625,0.7222222222222222,12.101910828025478,0.14285714285714285,0.09523809523809523,0.07692307692307693,0.10526315789473684,,0.6666666666666666,0.5,0.7222222222222222,0.49313055555555546,0.4297125,,,0.2,10.72,24.83846153846154,0.2014388489208633,13.0,,,,2.0,3.0,,2.0,6.0,2.0,2.0,7.0,,2.0,1.0,2.0,,,6.0,,1.0,,1.0,,,,,2.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,0.5384615384615384,0.5384615384615384,0.4,0.5,0.6944444444444444,0.625,,,1.0,0.06451612903225806,,,,,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,,,0.5,0.5454545454545454,1.0,,,0.5,0.4953,,1.0,4.0,21.0,1.0,,1.0,1.0,1.0,0.07692307692307693,,,,0.2,,0.05555555555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.2,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,2015.0,34,-7,72,69,27.0,25.0,141,3.0,7.0,3.0,4.0,10.0,2.0,16.0,81,5.0,2.0,10.0,6.0,1.0,,2.0,3.0,3.0,4.0,3.0,2.0,,,,,10.0,26.0,0.5333333333333333,0.625,0.7142857142857143,17.857142857142858,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.21428571428571427,0.5,0.42857142857142855,0.9285714285714286,0.580273076923077,0.541375,,,0.625,6.575,26.29,0.375,9.0,,,1.0,,,1.0,1.0,2.0,1.0,1.0,4.0,,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,0.4,0.4444444444444444,0.25,0.5,0.5,0.5714285714285714,0.25,0.3333333333333333,,0.09090909090909091,,0.022727272727272728,,0.125,,,,,,,0.07142857142857142,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,,0.3333333333333333,0.56205,,3.0,2.0,12.0,,1.0,1.0,1.0,1.0,,,0.07142857142857142,,,,0.21428571428571427,1.0,2.0,,2.0,,,,0.4,,,,0.6666666666666666,0.6666666666666666,1.0,,2.0,2.0,1.0,1.0,0.07692307692307693,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203902,1610612760,Semaj Christon,Semaj Christon,203902,OKC,342.0,6,-2,11,12,4.0,3.0,23,,,,,,,,15,,,,,,,1.0,1.0,,,,,,,,,,4.0,,,,,,,0.2,,,,,,,,,,,,,0.36363636363636365,1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,2.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,1883.0,31,-20,64,65,4.0,12.0,129,8.0,,,10.0,,2.0,16.0,93,,,,,5.0,1.0,6.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,0.7272727272727273,,,15.714285714285715,0.5,0.38461538461538464,0.18518518518518517,0.3333333333333333,0.8,,,0.8,0.71911,0.3801,0.09090909090909091,0.09090909090909091,,2.6,,0.0625,4.0,6.0,,,1.0,1.0,,1.0,,,7.0,,,,,1.0,4.0,,,2.0,1.0,3.0,4.0,2.0,1.0,1.0,,11.0,,,1.0,,,,,,,,,,,,1.0,,,0.7,,0.7,,0.2,0.25,,,,0.02857142857142857,,,1.0,0.75,1.0,0.1,1.0,1.0,0.1,,,,,,,,,,,,10.0,,,1.0,0.7142857142857143,0.7142857142857143,,,,0.1,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,0.125,,,,2.0,2.0,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612760,Taj Gibson,Taj Gibson,201959,OKC,423.0,7,-4,14,15,,2.0,29,3.0,,,3.0,,,6.0,25,,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,17.64705882352941,,0.5,0.3333333333333333,0.5,1.0,,,1.0,0.7078333333333333,,,,,1.0666666666666667,,,2.0,3.0,,,,,,,,,3.0,,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.14285714285714285,,,,1.0,1.0,,,,,,,,,,,,,,,,4.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.2,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.25,,,,,2.0,1.0,,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202683,1610612760,Enes Kanter,Enes Kanter,202683,OKC,1352.0,23,-16,49,48,,7.0,97,11.0,,,14.0,,2.0,12.0,66,,,,,,,3.0,5.0,4.0,6.0,4.0,2.0,1.0,3.0,3.0,3.0,,,0.4,,,30.188679245283016,,,0.15789473684210525,,0.7857142857142857,,,0.7857142857142857,0.5618214285714286,,0.06666666666666667,0.06666666666666667,,3.6071428571428577,,,3.0,5.0,,,,2.0,,1.0,,,5.0,,2.0,,,,2.0,,,1.0,,,,,,,,,2.0,3.0,2.0,,,,,1.0,,,,,,,3.0,,,0.35714285714285715,,0.35714285714285715,,0.07142857142857142,0.09090909090909091,,0.21428571428571427,0.09090909090909091,0.06896551724137931,,0.1111111111111111,1.0,0.45454545454545453,0.5,0.14285714285714285,,,0.07142857142857142,,,,,,,,,0.47465,,,8.0,,,,0.8,1.0,,,,,,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.5,,0.16666666666666666,1.0,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
