EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,OffThreePtRebounds,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffArc3ReboundPct,Travels,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceCorner3FGA,BlockedShortMidRange,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveAttempts
201588,1610612762,George Hill,George Hill,201588,UTA,16857.0,281,20.0,526,522,118.0,107.0,48,1048,10.0,17.0,3.0,3.0,3.0,5.0,15.0,30.0,9.0,20.0,3.0,8.0,1.0,1.0,9.0,23.0,2.0,2.0,5.0,8.0,34.0,67,12.0,31.0,21.0,125.0,568,4.0,5.0,2.0,2.0,2.0,16.0,7.0,15.0,6.0,9.0,7.0,39.0,20.0,48.0,24.0,12.0,2.0,23.0,9.0,2.0,16.0,13.0,29.0,9.0,4.0,12.0,4.0,71.0,8.0,11.0,13.0,1.0,25.0,8.0,33.0,5.0,2.0,1.0,1.0,9.0,1.0,7.0,4.0,2.0,2.0,13.0,3.0,3.0,13.0,25.0,1.0,27.0,4.0,29.0,3.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,35.0,115.0,4.0,1.0,0.29411764705882354,0.30303030303030304,0.6666666666666666,0.3870967741935484,1.0,0.6666666666666666,0.3870967741935484,0.5074626865671642,0.8,0.4666666666666667,0.5306122448979592,1.0,0.6666666666666666,0.5681818181818182,1.0,0.6964285714285714,0.3163265306122449,0.029850746268656716,0.058823529411764705,0.03333333333333333,21.243523316062177,0.6923076923076923,0.047619047619047616,0.09027777777777778,0.05555555555555555,0.11956521739130435,0.1016949152542373,0.034482758620689655,0.030303030303030304,0.05970149253731343,0.06818181818181818,0.06976744186046512,0.09090909090909091,0.10526315789473684,0.1095890410958904,0.15789473684210525,0.10204081632653061,1.0,0.17346938775510204,0.5882352941176471,0.625,0.4,0.30612244897959184,0.5,0.5172413793103449,0.26666666666666666,0.20408163265306123,0.45,0.45,0.2222222222222222,0.08163265306122448,0.375,0.375,1.0,0.23469387755102042,0.391304347826087,0.391304347826087,0.5555555555555556,0.42857142857142855,1.0,0.3333333333333333,0.2857142857142857,1.0,0.5,0.20833333333333334,0.6,0.041666666666666664,1.0,0.3333333333333333,0.625,0.4897959183673469,0.391304347826087,0.4641852631578946,0.5054857142857142,0.46458913043478256,0.11214953271028037,0.13513513513513514,0.06060606060606061,0.128,0.312,10.00597014925373,25.193548387096776,0.22433460076045628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,9342.0,156,-10.0,284,290,69.0,55.0,25,574,16.0,21.0,4.0,6.0,3.0,3.0,6.0,12.0,,5.0,,,,,,,,,,,22.0,38,,,6.0,50.0,330,4.0,8.0,,,1.0,9.0,3.0,4.0,,,5.0,11.0,38.0,6.0,,,4.0,,,4.0,5.0,3.0,8.0,3.0,,1.0,1.0,19.0,8.0,8.0,20.0,2.0,30.0,9.0,39.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,,,3.0,,1.0,5.0,15.0,1.0,12.0,,16.0,2.0,5.0,,4.0,2.0,2.0,2.0,2.0,10.0,68.0,2.0,3.0,0.8636363636363636,0.95,,,,,,0.5789473684210527,0.5,0.75,0.5789473684210527,0.5,0.75,0.5555555555555556,0.5,0.6111111111111112,,0.10526315789473684,0.14285714285714285,0.08333333333333333,15.533980582524272,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.0963855421686747,0.16,0.2074074074074074,0.07377049180327869,,0.1590909090909091,0.045454545454545456,0.3103448275862069,0.2,0.1935483870967742,0.1282051282051282,0.2727272727272727,0.08333333333333333,1.0,0.5526315789473685,0.7619047619047619,0.8888888888888888,0.8125,0.3157894736842105,0.5,0.5454545454545454,1.0,0.13157894736842105,,,,,,,,,,,,0.75,0.6666666666666666,0.25,,,,0.75,1.0,,,,,0.5526315789473685,,0.5437131578947368,0.5112875,0.6632,0.12195121951219512,0.12195121951219512,,0.18,0.22,5.973684210526316,,0.24295774647887325,3.0,1.0,1.0,2.0,5.0,1.0,0.02564102564102564,0.03125,,,,,,,,,,,,,,,,,,,,,,True,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,13253.0,221,19.0,417,412,99.0,91.0,37,829,12.0,15.0,2.0,3.0,4.0,5.0,8.0,24.0,7.0,22.0,4.0,5.0,2.0,3.0,13.0,33.0,2.0,2.0,5.0,9.0,27.0,61,17.0,38.0,34.0,139.0,438,2.0,4.0,2.0,2.0,6.0,16.0,6.0,13.0,7.0,12.0,19.0,52.0,26.0,28.0,48.0,3.0,2.0,33.0,13.0,5.0,11.0,9.0,20.0,6.0,3.0,7.0,3.0,49.0,2.0,11.0,18.0,5.0,34.0,5.0,39.0,,6.0,5.0,1.0,7.0,4.0,4.0,7.0,,3.0,14.0,,4.0,5.0,14.0,1.0,33.0,,36.0,4.0,13.0,2.0,3.0,2.0,2.0,3.0,2.0,52.0,96.0,,3.0,0.48148148148148145,0.5,0.9411764705882353,0.4473684210526316,1.0,0.5833333333333334,0.4473684210526316,0.4426229508196721,0.5,0.46153846153846156,0.5303030303030303,0.8333333333333334,0.66,0.6061946902654868,0.9375,0.7647058823529411,0.3838383838383838,0.08196721311475409,,0.20833333333333334,27.789934354485776,0.5,0.29411764705882354,0.15126050420168066,0.01834862385321101,0.15942028985507245,0.15425531914893617,0.02702702702702703,0.038461538461538464,,0.027777777777777776,0.22857142857142856,0.05263157894736842,0.17391304347826086,0.16071428571428573,0.15384615384615385,,0.6666666666666666,0.15151515151515152,0.8,0.8,0.5833333333333334,0.24242424242424243,0.3333333333333333,0.42105263157894735,0.125,0.2222222222222222,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.050505050505050504,0.8,0.8,1.0,0.3333333333333333,0.3939393939393939,0.3939393939393939,0.9230769230769231,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.2,0.8,0.12,0.6666666666666666,0.36,0.5555555555555556,0.5353535353535354,0.3939393939393939,0.4813647959183673,0.54835,0.504962,0.13636363636363635,0.18571428571428572,0.05,0.11510791366906475,0.37410071942446044,10.486885245901636,25.35526315789474,0.23741007194244604,1.0,3.0,,,3.0,,0.039473684210526314,0.03278688524590164,1.0,1.0,2.0,1.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,True,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,6954.0,116,7.0,216,211,63.0,64.0,21,427,4.0,7.0,,,1.0,1.0,4.0,10.0,1.0,4.0,2.0,6.0,1.0,2.0,6.0,17.0,2.0,2.0,1.0,4.0,9.0,21,8.0,23.0,8.0,50.0,247,,,2.0,2.0,1.0,7.0,2.0,3.0,2.0,6.0,2.0,12.0,10.0,8.0,21.0,3.0,,17.0,6.0,,3.0,,3.0,,,1.0,1.0,6.0,1.0,9.0,5.0,,14.0,1.0,15.0,1.0,2.0,1.0,1.0,2.0,,,1.0,,2.0,3.0,,,5.0,12.0,,7.0,1.0,10.0,,4.0,,1.0,,,,,12.0,61.0,2.0,1.0,0.5555555555555556,0.5555555555555556,0.875,0.34782608695652173,1.0,0.3333333333333333,0.34782608695652173,0.42857142857142855,,0.6666666666666666,0.4772727272727273,1.5,0.5555555555555556,0.5102040816326531,1.1666666666666667,0.6,0.5227272727272727,,,,21.576763485477176,0.6666666666666666,,0.08928571428571429,0.015873015873015872,0.2647058823529412,0.15555555555555556,0.009708737864077669,,0.034482758620689655,,0.06666666666666667,0.05,0.14285714285714285,0.27586206896551724,0.2,0.037037037037037035,,0.1590909090909091,0.5714285714285714,0.5714285714285714,0.75,0.22727272727272727,0.4,0.4,0.25,0.09090909090909091,0.25,0.25,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.38636363636363635,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,1.0,1.0,1.0,0.1111111111111111,1.0,0.2222222222222222,0.5,0.4444444444444444,0.25,0.6818181818181818,0.35294117647058826,0.5057058139534882,0.558225,0.499975,0.08333333333333333,0.16,,0.14,0.24,7.9523809523809526,25.36521739130434,0.2916666666666667,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,
2207,1610612762,Joe Johnson,Joe Johnson,2207,UTA,10319.0,172,25.0,327,317,98.0,100.0,32,644,6.0,6.0,,,2.0,2.0,21.0,40.0,3.0,10.0,3.0,9.0,,2.0,7.0,14.0,2.0,3.0,1.0,4.0,30.0,56,10.0,23.0,4.0,94.0,360,1.0,3.0,2.0,4.0,,8.0,6.0,13.0,1.0,6.0,4.0,19.0,12.0,48.0,24.0,6.0,,14.0,7.0,4.0,6.0,7.0,13.0,5.0,2.0,4.0,1.0,33.0,5.0,7.0,12.0,2.0,21.0,7.0,28.0,2.0,4.0,2.0,2.0,4.0,,,1.0,1.0,4.0,5.0,,,4.0,14.0,,5.0,,7.0,1.0,2.0,,2.0,1.0,,1.0,1.0,19.0,95.0,4.0,2.0,0.2,0.2,0.8,0.43478260869565216,0.5,0.16666666666666666,0.43478260869565216,0.5357142857142857,0.3333333333333333,0.46153846153846156,0.569620253164557,0.5714285714285714,0.39473684210526316,0.573170731707317,0.5714285714285714,0.4523809523809524,0.2911392405063291,0.07142857142857142,,0.1,23.835616438356166,0.8,0.125,0.13793103448275862,0.054945054945054944,0.1346153846153846,0.1366906474820144,0.04929577464788732,,0.09523809523809523,0.034482758620689655,0.11538461538461539,0.14285714285714285,0.15151515151515152,0.14634146341463414,0.09090909090909091,0.06060606060606061,1.0,0.0759493670886076,1.0,1.0,0.16666666666666666,0.5063291139240507,0.525,0.5833333333333334,0.19047619047619047,0.12658227848101267,0.3,0.3,0.3333333333333333,0.11392405063291139,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.17721518987341772,0.5,0.5,0.8571428571428571,,,,0.42857142857142855,0.6666666666666666,1.0,0.10526315789473684,1.0,0.10526315789473684,,0.21052631578947367,0.25,0.3670886075949367,0.5,0.4171987341772152,0.43389000000000005,0.4001710526315789,0.025,0.03508771929824561,,0.0851063829787234,0.20212765957446807,9.096428571428572,25.065217391304348,0.2996941896024465,1.0,2.0,,,,,0.0392156862745098,0.05128205128205128,,,,,,,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,True,
2564,1610612762,Boris Diaw,Boris Diaw,2564,UTA,6500.0,108,17.0,202,203,27.0,14.0,16,405,5.0,9.0,,,,,2.0,4.0,1.0,3.0,,1.0,,,4.0,8.0,1.0,1.0,,1.0,8.0,16,4.0,9.0,7.0,35.0,198,,,1.0,1.0,,3.0,,,,1.0,3.0,3.0,8.0,8.0,12.0,,,8.0,4.0,,10.0,7.0,17.0,3.0,4.0,7.0,2.0,41.0,2.0,8.0,3.0,,11.0,2.0,13.0,,4.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,,8.0,1.0,1.0,4.0,6.0,,7.0,,8.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,27.0,,2.0,0.5,0.5,1.0,0.4444444444444444,1.0,,0.4444444444444444,0.5,,,0.56,1.5,,0.625,1.5,0.5,0.36,,,,16.589861751152075,0.375,,0.05172413793103448,0.037037037037037035,0.20512820512820512,0.1134020618556701,0.02247191011235955,,0.07692307692307693,,0.1111111111111111,,0.043478260869565216,0.1875,0.2857142857142857,,1.0,0.36,0.5555555555555556,0.5555555555555556,0.6,0.16,0.5,0.5,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.04,,,,0.32,0.5,0.5,1.0,,,,1.0,1.0,1.0,,,,,1.0,,0.72,0.5,0.4920439999999999,,0.50325,0.11538461538461539,0.17647058823529413,,0.08571428571428572,0.08571428571428572,7.09375,25.34444444444444,0.13366336633663367,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,1295.0,22,2.0,42,42,4.0,,3,84,,2.0,,1.0,,,,,,,,,,,,,,,,,,2,,,,,41,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,1.0,2.0,,7.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.444444444444445,,,,0.08333333333333333,0.1111111111111111,0.05,0.0625,0.25,,,,,,0.16666666666666666,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.6048,0.5114,,,,,,,2.0,,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,12103.0,202,18.0,376,380,75.0,64.0,34,756,5.0,7.0,,,2.0,3.0,,1.0,,2.0,7.0,8.0,1.0,2.0,3.0,18.0,,,,2.0,5.0,10,10.0,26.0,5.0,45.0,403,,,2.0,2.0,,6.0,2.0,3.0,1.0,4.0,,7.0,4.0,6.0,27.0,3.0,,18.0,3.0,,17.0,7.0,24.0,5.0,2.0,11.0,4.0,55.0,1.0,6.0,13.0,2.0,21.0,2.0,23.0,,11.0,7.0,4.0,6.0,,6.0,2.0,,,8.0,,2.0,2.0,17.0,2.0,9.0,1.0,7.0,,3.0,1.0,,1.0,,4.0,3.0,7.0,72.0,3.0,,0.4,0.4,0.9,0.38461538461538464,1.0,0.25,0.38461538461538464,0.5,,0.6666666666666666,0.5555555555555556,1.5,0.5,0.5769230769230769,1.5,0.5,0.7222222222222222,,,,11.380145278450364,0.75,0.16666666666666666,0.1262135922330097,0.009900990099009901,0.0821917808219178,0.10795454545454546,0.012658227848101266,,0.02040816326530612,,0.1,0.1724137931034483,0.11363636363636363,0.08928571428571429,0.058823529411764705,,0.75,0.19444444444444445,0.7142857142857143,0.7142857142857143,0.4,0.027777777777777776,,,,0.05555555555555555,,,,0.2222222222222222,0.875,0.875,1.0,0.5,0.16666666666666666,0.17647058823529413,0.6666666666666666,,,,,,,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.5,0.2857142857142857,,0.9166666666666666,0.16666666666666666,0.5461166666666667,0.54525,0.5166857142857143,0.10256410256410256,0.23076923076923078,0.038461538461538464,0.13333333333333333,0.15555555555555556,4.99,24.934615384615384,0.19946808510638298,2.0,1.0,,,1.0,,0.017543859649122806,0.02127659574468085,,,,3.0,2.0,,2.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038461538461538464,0.05555555555555555,1.0,1.0,True,
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,600.0,10,-10.0,18,19,,,1,37,,,,,,,,1.0,,,,,,,,,,,,,,1,,,,,30,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,5.2631578947368425,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4115,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,6319.0,105,12.0,200,193,34.0,34.0,21,393,16.0,23.0,5.0,5.0,4.0,4.0,1.0,4.0,,,,,,,,,,,,,17.0,27,,,13.0,47.0,200,5.0,7.0,,,,10.0,4.0,4.0,,,2.0,10.0,28.0,6.0,,,6.0,,,3.0,3.0,4.0,7.0,2.0,2.0,1.0,1.0,18.0,5.0,10.0,13.0,6.0,29.0,8.0,37.0,,5.0,5.0,,1.0,2.0,,6.0,2.0,1.0,7.0,,1.0,5.0,14.0,1.0,21.0,1.0,22.0,2.0,10.0,,2.0,3.0,2.0,3.0,2.0,10.0,34.0,2.0,2.0,0.8235294117647058,1.0,,,,,,0.6296296296296297,0.7142857142857143,1.0,0.6296296296296297,0.7142857142857143,1.0,0.6351351351351351,0.625,0.8333333333333334,,0.1111111111111111,0.08695652173913043,0.25,19.555555555555557,0.14285714285714285,0.5,0.26,0.10416666666666667,0.2857142857142857,0.27058823529411763,0.0851063829787234,0.23076923076923078,0.05555555555555555,0.058823529411764705,0.3333333333333333,0.11764705882352941,0.3333333333333333,0.35714285714285715,,,0.6666666666666666,0.8518518518518519,0.6956521739130435,0.7619047619047619,0.8125,0.14814814814814814,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,0.7142857142857143,1.0,0.4,,,,1.0,1.0,,,,,0.8518518518518519,,0.5762222222222222,0.544725,0.55365,0.2857142857142857,0.2857142857142857,,0.2127659574468085,0.2127659574468085,2.507407407407407,,0.17,1.0,3.0,,1.0,3.0,,0.06521739130434782,0.05555555555555555,,1.0,,,,0.1,,1.0,,,,,,,,,,,,,,True,
