EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeFGM,PtsAssisted2s,FTOffRebounds,LostBallSteals,Travels,Assisted2sPct,NonPutbacksAssisted2sPct,OffFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Offensive Fouls,Loose Ball Fouls Drawn,SelfORebPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,BlockedAtRim,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,on,SecondChanceCorner3FGA,SecondChanceTurnovers,BlockingFouls,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Frequency,LostBallTurnovers,BlockingFoulsDrawn,RecoveredBlocks,OffShortMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PtsUnassisted3s,HeaveAttempts,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Charge Fouls,DefensiveGoaltends,3SecondViolations,Corner3PctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,1794.0,30,4.0,58,57,29.0,40.0,11.0,115,1.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,7.0,1.0,3.0,6.0,2.0,5.0,6.0,10.0,6.0,28.0,67.0,1.0,1.0,1.0,2.0,1.0,5.0,8.0,5.0,20.0,4.0,18.0,7.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,2.0,20.0,29.0,1.0,2.0,1.0,0.6,0.625,0.6,0.4,1.0,0.7333333333333333,0.5,0.8333333333333334,0.7941176470588235,0.5,0.9090909090909091,0.6666666666666666,26.760563380281692,0.3333333333333333,0.0625,0.2222222222222222,0.12,0.3333333333333333,0.2857142857142857,0.06666666666666667,1.0,1.0,0.26666666666666666,0.25,0.25,0.2,1.0,1.0,1.0,0.4666666666666667,0.42857142857142855,0.42857142857142855,1.0,0.5,0.2222222222222222,1.0,0.6666666666666666,0.5,0.7333333333333333,0.42857142857142855,0.5126966666666666,0.3573,0.4986777777777778,0.06666666666666667,0.1,0.07142857142857142,0.7142857142857143,14.5,25.74,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,647.0,11,-1.0,20,19,10.0,11.0,5.0,39,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,1.0,3.0,17.0,1.0,1.0,,3.0,,,,,,2.0,,,,1.0,1.0,1.0,3.0,,2.0,,2.0,4.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,10.0,,,,,,,0.5,1.0,0.5,1.0,,0.75,1.5,,,8.0,,0.3333333333333333,,0.2,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,0.5001,,,0.5,,1.0,,3.95,,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.2,0.5,0.5,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,1588.0,26,4.0,54,56,27.0,41.0,6.0,110,2.0,3.0,2.0,3.0,,,,,,,,,,4.0,7.0,,,2.0,10.0,62.0,2.0,2.0,,4.0,4.0,,,,4.0,8.0,,,,5.0,6.0,3.0,17.0,2.0,1.0,,3.0,5.0,,,,,,,,2.0,2.0,2.0,,,,,4.0,27.0,1.0,,,,,,0.5714285714285714,1.0,0.5714285714285714,1.0,0.5,0.625,1.0,0.5,,13.333333333333334,,0.07692307692307693,0.2,0.13043478260869565,,0.16666666666666666,0.42857142857142855,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,0.42857142857142855,,0.5014857142857144,0.45955,0.5929249999999999,0.125,,0.4,0.4,9.62857142857143,,0.5,1.0,1.0,1.0,,2.0,,2.0,2.0,,1.0,0.18181818181818182,,0.09090909090909091,0.14285714285714285,,0.25,,0.14285714285714285,0.5,1.0,0.125,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2857142857142857,0.3333333333333333,1.0,1.0,0.25,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,1546.0,26,-2.0,53,54,24.0,43.0,8.0,107,4.0,5.0,,3.0,,,,,,1.0,,,1.0,5.0,10.0,,1.0,,10.0,52.0,1.0,2.0,,2.0,6.0,,1.0,,8.0,8.0,,1.0,,1.0,2.0,1.0,5.0,3.0,1.0,,4.0,6.0,1.0,,,1.0,1.0,,,2.0,3.0,2.0,,,,,8.0,24.0,,,,,,,0.5,0.5,0.45454545454545453,0.5,0.5714285714285714,0.45454545454545453,0.5,0.5714285714285714,0.09090909090909091,19.35483870967742,,0.08333333333333333,0.3,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.45454545454545453,0.8,0.8,0.2727272727272727,,,,,,,0.09090909090909091,,,,,,,0.14285714285714285,,0.5454545454545454,,0.48479090909090916,0.45004999999999995,0.5035571428571429,0.18181818181818182,,0.2,0.8,8.059999999999999,27.4,0.4528301886792453,1.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,0.05555555555555555,,0.03333333333333333,0.1111111111111111,,,,0.18181818181818182,0.5,1.0,0.2,3.0,4.0,4.0,,1.0,,1.0,,,,,0.6666666666666666,,,,,0.3333333333333333,0.5714285714285714,0.75,1.0,2.0,1.0,1.0,1.0,0.2,0.2,0.25,0.5,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203923,1610612738,James Young,James Young,203923,BOS,2331.0,39,4.0,77,79,35.0,56.0,11.0,156,,,,1.0,3.0,6.0,1.0,2.0,2.0,8.0,,2.0,3.0,,1.0,5.0,14.0,,15.0,82.0,,1.0,,,,3.0,5.0,,9.0,,15.0,8.0,2.0,,3.0,,6.0,1.0,4.0,1.0,6.0,7.0,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,9.0,35.0,1.0,,1.0,0.35714285714285715,0.6,0.35714285714285715,,,0.5,,0.9,0.5,,0.9,0.9333333333333333,17.77777777777778,0.16666666666666666,0.21052631578947367,0.06666666666666667,0.14705882352941177,,0.09090909090909091,,,,0.06666666666666667,,,0.4,0.5,0.5,1.0,0.5333333333333333,0.25,0.25,1.0,,0.4,0.5,0.6,0.6666666666666666,0.9333333333333333,0.25,0.52665,0.3858,0.54327,,,,0.6,18.4,25.03571428571428,0.45454545454545453,,,,,,,1.0,1.0,,,0.043478260869565216,,0.024390243902439025,0.08333333333333333,,0.14285714285714285,0.375,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,1917.0,32,-5.0,64,66,33.0,51.0,8.0,130,3.0,6.0,1.0,3.0,,,,,,,,,,4.0,11.0,,,4.0,12.0,78.0,2.0,3.0,,5.0,4.0,,,1.0,3.0,2.0,,,,2.0,3.0,,8.0,2.0,1.0,1.0,4.0,7.0,,,,1.0,1.0,,2.0,4.0,6.0,6.0,,,,,3.0,33.0,,,,,,,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.25,0.42857142857142855,0.625,0.3,,20.27027027027027,0.2,0.07142857142857142,0.16666666666666666,0.11538461538461539,,0.1111111111111111,0.5454545454545454,0.5,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.5454545454545454,,0.4922181818181819,0.47413333333333335,0.48050000000000004,0.21428571428571427,,0.4166666666666667,0.25,7.8090909090909095,,0.515625,1.0,2.0,2.0,1.0,2.0,,3.0,3.0,,3.0,0.15789473684210525,,0.09375,0.125,,,0.16666666666666666,0.18181818181818182,0.6666666666666666,0.5,0.21428571428571427,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,0.25,0.09090909090909091,,0.5,0.4,0.3333333333333333,0.25,,,6.0,,,,0.75,1.0,,,,,,,2.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,659.0,11,16.0,20,23,4.0,14.0,3.0,43,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,2.0,,1.0,,2.0,12.0,1.0,1.0,,2.0,1.0,,,,2.0,,,,,1.0,1.0,,3.0,1.0,4.0,1.0,6.0,6.0,2.0,1.0,,,,,,,1.0,,,,,,2.0,4.0,,,,,,,0.5,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,12.5,0.3333333333333333,0.5714285714285714,0.25,0.45454545454545453,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,,0.4926333333333333,0.54,0.54,,,1.0,1.0,10.9,22.9,0.2,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626175,1610612738,Jordan Mickey,Jordan Mickey,1626175,BOS,491.0,8,4.0,14,15,10.0,6.0,2.0,29,1.0,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,2.0,22.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,10.0,,,,,,,0.5,,0.5,,,0.5,,,,11.76470588235294,,,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,0.5,,0.48035,0.4296,,,,,,10.45,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,331.0,6,-1.0,11,12,,6.0,1.0,23,,,,,,,,,,2.0,,,,1.0,2.0,,2.0,,2.0,5.0,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.25,,,0.25,,,0.5,30.769230769230766,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,0.39195,,,,,,,6.449999999999999,26.4,,,,2.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,314.0,5,-5.0,13,12,3.0,10.0,,25,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,2.0,13.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,3.0,,,,,,,1.0,,0.5,,,0.5,,,0.5,23.076923076923077,,,,,,,0.5,1.0,1.0,,,,0.5,,,,,,,,,,,,,1.0,,0.555825,,,,,,,2.3,22.8,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
