EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Clear Path Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,Travels,BlockedCorner3,3SecondViolations,BlockedLongMidRange,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,on,3pt And 1 Free Throw Trips,LongMidRangePctBlocked
1627775,1610612744,Patrick McCaw,Patrick McCaw,1627775,GSW,3926.0,65,11.0,137,146,63,64,18,283,3,7,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4,10,2.0,5.0,6.0,20,147,1.0,2.0,2.0,2.0,6,1.0,2.0,4.0,11,6.0,2.0,6.0,2.0,1.0,4.0,3.0,7.0,1.0,2.0,2.0,2.0,17.0,3.0,2.0,3.0,4.0,1.0,8,5.0,13,1.0,3.0,1.0,2.0,1.0,1.0,2.0,5,1.0,4.0,8.0,2.0,2.0,1.0,1.0,1.0,11,61,2.0,2.0,0.75,1.0,1.0,0.4,0.5,0.5,0.4,0.5,0.3333333333333333,0.4666666666666667,0.5,0.4375,0.5263157894736842,0.5,0.55,0.3333333333333333,12.578616352201257,0.25,0.07547169811320754,0.043478260869565216,0.12,0.125,0.08974358974358974,0.07142857142857142,0.047619047619047616,0.1111111111111111,0.15789473684210525,0.13043478260869565,0.06666666666666667,0.16666666666666666,0.125,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.06666666666666667,1.0,1.0,1.0,0.13333333333333333,0.26666666666666666,0.5,0.5,1.0,0.06666666666666667,1.0,0.5,0.625,0.4,0.125,1.0,0.125,0.8,0.5148571428571429,0.5452,0.5146214285714287,0.11764705882352941,0.16666666666666666,0.1,0.55,5.04,31.28,0.45985401459854014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,13316.0,222,60.0,464,456,217,206,50,920,20,28,1.0,3.0,8.0,11.0,11.0,23.0,28.0,1.0,3.0,1.0,2.0,35.0,19.0,49,79,16.0,38.0,60.0,206,511,2.0,5.0,7.0,21.0,33,8.0,21.0,36.0,102,50.0,48.0,18.0,2.0,1.0,18.0,8.0,26.0,7.0,1.0,15.0,2.0,60.0,2.0,5.0,18.0,25.0,10.0,53,7.0,60,2.0,5.0,2.0,3.0,3.0,14.0,7.0,18,,47.0,66.0,24.0,10.0,6.0,5.0,7.0,102,217,3.0,9.0,0.5102040816326531,0.5208333333333334,0.375,0.42105263157894735,0.38095238095238093,0.43243243243243246,0.620253164556962,0.4,0.6363636363636364,0.6239316239316239,0.4375,0.6111111111111112,0.7006802721088435,0.4375,0.6986301369863014,0.3247863247863248,30.96153846153846,0.47619047619047616,0.17985611510791366,0.05102040816326531,0.21951219512195122,0.02197802197802198,0.19457013574660634,0.037037037037037035,0.08571428571428572,0.0625,0.027777777777777776,0.1791044776119403,0.1282051282051282,0.17307692307692307,0.047619047619047616,0.23931623931623933,0.7142857142857143,0.8695652173913043,0.8,0.19658119658119658,0.4782608695652174,0.5238095238095238,0.2727272727272727,0.23931623931623933,0.02564102564102564,0.3333333333333333,0.3333333333333333,1.0,0.29914529914529914,0.375,0.3333333333333333,0.2037037037037037,0.7272727272727273,0.037037037037037035,0.5,0.35185185185185186,0.5641025641025641,0.503864224137931,0.5241833333333333,0.4992905660377358,0.18248175182481752,0.24489795918367346,0.03398058252427184,0.49514563106796117,9.10253164556962,26.75526315789474,0.4676724137931034,18.0,15.0,1.0,3.0,7.0,1.0,3.0,30.0,34.0,15.0,7.0,2.0,1.0,11.0,5.0,1.0,6.0,3.0,10.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,0.3333333333333333,0.05263157894736842,0.08860759493670886,0.17857142857142858,0.08695652173913043,0.05714285714285714,0.7857142857142857,0.24242424242424243,0.3,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.3333333333333333,0.42857142857142855,0.45454545454545453,0.3333333333333333,1.0,0.375,0.3333333333333333,1.0,0.3684210526315789,0.4411764705882353,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,True,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,16424.0,274,124.0,584,576,325,284,60,1160,21,41,,2.0,7.0,14.0,8.0,14.0,16.0,6.0,12.0,3.0,6.0,73.0,42.0,38,71,31.0,85.0,69.0,238,628,2.0,4.0,28.0,17.0,32,17.0,48.0,49.0,134,18.0,58.0,39.0,2.0,5.0,36.0,14.0,50.0,12.0,2.0,30.0,2.0,114.0,9.0,6.0,18.0,20.0,,38,15.0,53,3.0,14.0,11.0,3.0,10.0,22.0,10.0,27,1.0,52.0,77.0,10.0,17.0,1.0,1.0,2.0,130,323,7.0,15.0,0.23684210526315788,0.24324324324324326,0.41935483870967744,0.36470588235294116,0.3541666666666667,0.3875,0.5352112676056338,0.5,0.53125,0.5416666666666666,0.7916666666666666,0.53125,0.6243386243386243,0.8235294117647058,0.6407766990291263,0.5448717948717948,32.31240428790199,,0.10989010989010989,0.04878048780487805,0.1782178217821782,0.08035714285714286,0.13427561837455831,0.06382978723404255,0.03278688524590164,0.06451612903225806,0.08791208791208792,0.1411764705882353,0.08333333333333333,0.1791044776119403,0.04285714285714286,0.26282051282051283,0.5121951219512195,0.5833333333333334,0.19047619047619047,0.08974358974358974,0.5714285714285714,0.5714285714285714,0.375,0.10256410256410256,0.07692307692307693,0.5,0.5,0.8333333333333334,0.46794871794871795,0.16666666666666666,,0.175,0.5,0.075,0.5,0.525,0.8076923076923077,0.5124410596026489,0.5319999999999999,0.49339800000000006,0.09883720930232558,0.125,0.11764705882352941,0.5630252100840336,6.814084507042254,28.380000000000003,0.5565068493150684,9.0,25.0,3.0,4.0,14.0,5.0,8.0,54.0,68.0,25.0,5.0,1.0,4.0,12.0,7.0,2.0,5.0,1.0,14.0,1.0,2.0,,,1.0,7.0,1.0,1.0,,1.0,,0.625,0.011764705882352941,0.07042253521126761,0.12195121951219512,,0.0136986301369863,0.5454545454545454,0.08163265306122448,0.17647058823529413,0.5,0.5625,0.5625,0.2222222222222222,0.3424657534246575,0.3472222222222222,0.32,,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,0.36764705882352944,0.07608695652173914,2.0,4.0,9.0,4.0,1.0,1.0,1.0,3.0,2.0,0.06451612903225806,0.047619047619047616,0.3333333333333333,0.5,1.0,,,,,,,,,True,,
203546,1610612744,Ian Clark,Ian Clark,203546,GSW,8017.0,134,-7.0,263,262,48,32,25,525,11,16,2.0,3.0,1.0,1.0,6.0,10.0,3.0,1.0,6.0,,,12.0,1.0,18,29,6.0,18.0,8.0,62,278,3.0,6.0,6.0,3.0,3,,1.0,2.0,8,26.0,10.0,15.0,2.0,,4.0,2.0,6.0,2.0,,3.0,,14.0,2.0,1.0,8.0,9.0,,17,3.0,20,2.0,2.0,2.0,,2.0,5.0,5.0,14,,9.0,8.0,4.0,1.0,,,,8,48,2.0,1.0,0.7222222222222222,0.7647058823529411,0.8333333333333334,0.3333333333333333,,0.3333333333333333,0.6206896551724138,0.5,1.0,0.574468085106383,0.375,0.75,0.62,0.375,0.8,0.3829787234042553,18.900343642611684,,0.11842105263157894,0.014492753623188406,0.1568627450980392,0.037037037037037035,0.13385826771653545,0.024390243902439025,0.045454545454545456,,0.023809523809523808,0.10344827586206896,0.2,0.16666666666666666,0.09523809523809523,0.3404255319148936,0.6875,0.7333333333333333,0.8181818181818182,0.2127659574468085,0.6,0.6666666666666666,0.5,0.06382978723404255,0.1276595744680851,0.16666666666666666,0.16666666666666666,1.0,0.2553191489361702,0.375,0.6666666666666666,0.25,1.0,,,0.25,0.723404255319149,0.5204691489361702,0.5471666666666667,0.4854625,0.08163265306122448,0.12903225806451613,0.0967741935483871,0.12903225806451613,5.451724137931034,25.03888888888889,0.18250950570342206,1.0,5.0,,1.0,,,2.0,3.0,12.0,5.0,2.0,,1.0,3.0,1.0,,2.0,,1.0,,,1.0,,2.0,,,,,,,,,0.06896551724137931,0.0625,0.1,,0.6,0.07407407407407407,0.1111111111111111,,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.4166666666666667,0.8,0.5,0.125,,,,0.4166666666666667,,,1.0,,1.0,1.0,,1.0,1.0,,,0.08333333333333333,0.125,,,2.0,,,,,,,,True,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,25165.0,419,106.0,870,865,361,311,90,1735,30,36,3.0,3.0,15.0,16.0,1.0,9.0,14.0,2.0,13.0,2.0,6.0,29.0,12.0,38,59,8.0,42.0,15.0,115,924,3.0,4.0,12.0,18.0,28,4.0,18.0,7.0,55,54.0,22.0,24.0,4.0,,31.0,20.0,51.0,17.0,3.0,16.0,11.0,122.0,6.0,3.0,25.0,28.0,3.0,56,9.0,65,1.0,14.0,9.0,5.0,7.0,16.0,14.0,29,,31.0,26.0,9.0,5.0,6.0,3.0,7.0,55,359,5.0,5.0,0.7105263157894737,0.75,1.0,0.19047619047619047,0.2222222222222222,0.19047619047619047,0.6440677966101694,0.75,0.6428571428571429,0.49504950495049505,0.75,0.5217391304347826,0.5088495575221239,0.6666666666666666,0.5392156862745098,0.4158415841584158,13.257965056526206,0.09090909090909091,0.1044776119402985,0.014634146341463415,0.16129032258064516,0.03508771929824561,0.12529550827423167,0.023936170212765957,0.012048192771084338,,0.014705882352941176,0.06956521739130435,0.14666666666666667,0.17272727272727273,0.018867924528301886,0.3564356435643564,0.8333333333333334,0.8333333333333334,0.7666666666666667,0.0891089108910891,0.1111111111111111,0.1111111111111111,1.0,0.13861386138613863,0.12871287128712872,0.15384615384615385,0.15384615384615385,1.0,0.2871287128712871,0.375,1.0,0.34782608695652173,0.9375,0.13043478260869565,0.3333333333333333,0.2608695652173913,0.7722772277227723,0.5953509900990099,0.5656399999999999,0.5945934782608696,0.08333333333333333,0.13636363636363635,0.10434782608695652,0.4782608695652174,5.649152542372882,25.16904761904762,0.4149425287356322,7.0,6.0,2.0,4.0,2.0,2.0,4.0,,29.0,6.0,,,4.0,9.0,9.0,1.0,,,6.0,,1.0,1.0,1.0,2.0,,1.0,,3.0,2.0,,0.5,,,,,,0.5625,0.11538461538461539,0.13333333333333333,0.2857142857142857,0.5,0.5,0.42857142857142855,0.20689655172413793,0.20689655172413793,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.20689655172413793,,,,,3.0,,,,3.0,,0.03076923076923077,0.11428571428571428,,,,1.0,2.0,1.0,,,,,,True,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,6200.0,103,11.0,215,220,157,140,27,435,6,6,,,5.0,5.0,3.0,9.0,6.0,,,,,,,11,21,,,4.0,26,254,,,,9.0,17,,,2.0,20,14.0,8.0,,,,2.0,6.0,8.0,5.0,1.0,2.0,,22.0,1.0,2.0,5.0,2.0,,7,3.0,10,,1.0,1.0,,2.0,3.0,2.0,9,,3.0,5.0,3.0,,1.0,1.0,1.0,20,157,4.0,,0.6363636363636364,0.6363636363636364,,,,,0.5238095238095238,,0.5294117647058824,0.5238095238095238,,0.5294117647058824,0.5652173913043478,,0.5555555555555556,,10.4,,0.03076923076923077,0.0425531914893617,0.125,0.022727272727272728,0.06666666666666667,0.03296703296703297,0.05555555555555555,,0.02702702702702703,,0.11764705882352941,0.10344827586206896,,0.2857142857142857,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,,,,,,0.29411764705882354,1.0,,,,0.2857142857142857,0.5185333333333333,,0.5163941176470588,0.13043478260869565,0.13043478260869565,,0.7692307692307693,9.738095238095237,,0.7302325581395349,2.0,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,0.3333333333333333,,0.18181818181818182,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,1.0,,,,,True,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,17605.0,293,58.0,611,599,190,154,56,1210,12,23,5.0,7.0,1.0,5.0,3.0,10.0,32.0,2.0,9.0,1.0,3.0,46.0,11.0,24,65,19.0,55.0,15.0,120,634,5.0,13.0,13.0,4.0,12,5.0,14.0,2.0,25,34.0,14.0,48.0,,,7.0,4.0,11.0,2.0,2.0,5.0,,26.0,1.0,2.0,11.0,14.0,,25,3.0,28,2.0,6.0,3.0,3.0,5.0,10.0,10.0,19,3.0,14.0,20.0,9.0,1.0,2.0,2.0,2.0,25,188,,1.0,0.7083333333333334,0.7083333333333334,0.8421052631578947,0.34545454545454546,0.35714285714285715,0.34545454545454546,0.36923076923076925,0.38461538461538464,0.3333333333333333,0.4375,0.38235294117647056,0.4423076923076923,0.46153846153846156,0.38235294117647056,0.46296296296296297,0.4583333333333333,20.833333333333336,,0.07526881720430108,0.013986013986013986,0.10476190476190476,0.008,0.0859106529209622,0.011194029850746268,0.017857142857142856,0.027777777777777776,,0.0641025641025641,0.09615384615384616,0.1,0.02857142857142857,0.19166666666666668,0.5217391304347826,0.631578947368421,0.75,0.08333333333333333,0.3,0.3333333333333333,1.0,0.26666666666666666,0.075,0.2222222222222222,0.2222222222222222,1.0,0.38333333333333336,0.4117647058823529,0.7142857142857143,0.19230769230769232,0.2,0.11538461538461539,0.3333333333333333,0.4230769230769231,0.65,0.49145168067226896,0.4986333333333333,0.5003019230769232,0.06976744186046512,0.12162162162162163,0.10833333333333334,0.20833333333333334,11.298461538461538,25.79090909090909,0.3109656301145663,9.0,17.0,1.0,3.0,4.0,1.0,4.0,9.0,46.0,17.0,5.0,2.0,2.0,5.0,5.0,,,,1.0,,,2.0,,,,,,,1.0,,0.25,0.03636363636363636,0.07692307692307693,0.17391304347826086,0.1,0.043478260869565216,0.5,0.07142857142857142,0.11428571428571428,0.5,0.28125,0.28125,0.5555555555555556,0.3695652173913043,0.38636363636363635,0.8235294117647058,0.8,0.17647058823529413,0.3333333333333333,1.0,0.36363636363636365,0.3695652173913043,,,1.0,,,,2.0,,,,,0.03571428571428571,0.058823529411764705,,,,2.0,,,,,,,True,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,16722.0,279,105.0,578,568,232,183,52,1146,17,31,2.0,5.0,8.0,14.0,,6.0,2.0,2.0,2.0,2.0,2.0,38.0,11.0,18,39,17.0,40.0,27.0,114,577,2.0,5.0,12.0,8.0,15,7.0,13.0,10.0,47,28.0,8.0,51.0,4.0,1.0,45.0,3.0,48.0,1.0,2.0,30.0,7.0,99.0,2.0,8.0,10.0,37.0,10.0,57,10.0,67,3.0,15.0,6.0,9.0,7.0,17.0,13.0,29,1.0,32.0,41.0,19.0,4.0,12.0,8.0,13.0,47,230,2.0,3.0,0.7777777777777778,0.875,1.0,0.425,0.5384615384615384,0.4358974358974359,0.46153846153846156,0.4,0.5333333333333333,0.5506329113924051,0.5,0.6607142857142857,0.5876288659793815,0.6,0.6714285714285714,0.5063291139240507,17.92452830188679,0.5,0.21264367816091953,0.05970149253731343,0.09615384615384616,0.01694915254237288,0.16906474820143885,0.03968253968253968,0.07017543859649122,0.07894736842105263,0.020833333333333332,0.23076923076923078,0.25,0.10126582278481013,0.07894736842105263,0.3924050632911392,0.5483870967741935,0.6296296296296297,0.7647058823529411,0.0759493670886076,,,,0.02531645569620253,0.02531645569620253,1.0,1.0,1.0,0.4810126582278481,0.7142857142857143,0.4,0.5,0.5714285714285714,0.07142857142857142,1.0,0.39285714285714285,0.8987341772151899,0.5551025641025641,0.4814071428571428,0.5563092592592592,0.20430107526881722,0.3584905660377358,0.10526315789473684,0.41228070175438597,3.238461538461539,26.5125,0.4013840830449827,1.0,15.0,1.0,2.0,5.0,1.0,2.0,,37.0,15.0,5.0,,8.0,10.0,7.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,,5.0,,1.0,1.0,3.0,8.0,1.0,0.5,,0.1282051282051282,0.12903225806451613,0.16666666666666666,,0.5882352941176471,0.15789473684210525,0.08,0.6153846153846154,0.5,0.5,1.0,0.39473684210526316,0.39473684210526316,1.0,,0.2857142857142857,0.5,1.0,0.45454545454545453,0.40540540540540543,,,,5.0,3.0,,3.0,,1.0,,0.02564102564102564,,,,,2.0,,,,1.0,,,,True,,
2561,1610612744,David West,David West,2561,GSW,9647.0,161,-1.0,319,319,40,37,33,638,12,15,3.0,4.0,,,7.0,13.0,16.0,1.0,2.0,1.0,1.0,,,25,44,1.0,2.0,5.0,58,333,6.0,7.0,14.0,3.0,3,1.0,1.0,,9,44.0,6.0,3.0,2.0,,17.0,5.0,22.0,5.0,,14.0,1.0,49.0,3.0,3.0,6.0,22.0,2.0,30,6.0,36,,3.0,1.0,2.0,3.0,8.0,7.0,18,2.0,12.0,6.0,4.0,,10.0,4.0,11.0,9,40,,,0.88,0.9166666666666666,1.0,0.5,1.0,0.5,0.5681818181818182,0.8571428571428571,1.0,0.5760869565217391,0.8571428571428571,1.125,0.6041666666666666,0.875,1.125,0.043478260869565216,15.774647887323944,0.2222222222222222,0.23404255319148937,0.034482758620689655,0.1016949152542373,0.046153846153846156,0.1830065359477124,0.039473684210526314,,,0.061224489795918366,0.28125,0.14285714285714285,0.11904761904761904,,0.32608695652173914,0.8,0.8,0.9166666666666666,0.2826086956521739,0.5384615384615384,0.5833333333333334,0.7142857142857143,0.34782608695652173,0.043478260869565216,0.5,0.5,1.0,,0.5714285714285714,0.75,,,0.25,1.0,,0.3695652173913043,0.4799108695652175,0.518,0.456175,0.08333333333333333,0.08695652173913043,0.2413793103448276,0.15517241379310345,9.709090909090909,23.1,0.12539184952978055,6.0,,,,,,,,,,1.0,,2.0,5.0,4.0,,1.0,,3.0,,,2.0,,2.0,,1.0,1.0,3.0,6.0,,,,0.022727272727272728,,0.07692307692307693,,0.625,0.2647058823529412,0.058823529411764705,0.5454545454545454,0.375,0.375,1.0,,,,0.6666666666666666,,,,,,,,,2.0,1.0,,1.0,,,,0.08333333333333333,,,,,1.0,,,,3.0,,,,True,,
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,869.0,14,-6.0,29,33,16,18,1,62,1,1,,,,,1.0,1.0,,,1.0,,,1.0,,2,2,,2.0,,4,38,,,,1.0,1,,,,2,4.0,,,,,1.0,,1.0,,,1.0,,2.0,,,1.0,2.0,,3,,3,,1.0,1.0,,,,,2,,,,,,,,,2,16,,,1.0,1.0,,,,,1.0,,1.0,0.5,,1.0,0.5,,1.0,0.5,12.903225806451614,,0.2222222222222222,,0.25,,0.23076923076923078,,,,,0.25,0.2,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,0.25,,,,0.25,,,,,,,,0.75,0.5056125,,0.2951,,,,0.5,5.3,24.0,0.5517241379310345,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
