EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG3A,SecondChanceFtPoints,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,Travels,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,PenaltyFg2Pct,PenaltyEfgPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,BadPassSteals,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveAttempts,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,on,FTOffRebounds,Charge Fouls,Loose Ball Fouls,ShortMidRangePctBlocked,OffFTReboundPct,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3FGM,Technical Free Throw Trips,BlockedCorner3,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedLongMidRange
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,3755.0,63,-37.0,124,125,47.0,36.0,18.0,249,2.0,5.0,1.0,3.0,4.0,5.0,9.0,4.0,14.0,161,1.0,1.0,2.0,1.0,3.0,3.0,8.0,2.0,1.0,3.0,3.0,6.0,3.0,1.0,1.0,1.0,15.0,3.0,2.0,5.0,1.0,8.0,3.0,11.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,17.0,1.0,9.0,1.0,1.0,1.0,11.0,4.0,1.0,6.0,5.0,1.0,6.0,5.0,1.0,3.0,47.0,4.0,0.8,0.8,0.5555555555555556,1.0,0.5555555555555556,1.0,0.5,1.0,0.75,0.1111111111111111,0.2,11.805555555555555,0.3333333333333333,0.25,0.21739130434782608,0.08,0.10344827586206896,0.14583333333333334,0.05,0.42857142857142855,0.15384615384615385,0.3333333333333333,0.2857142857142857,0.05,0.2,0.8333333333333334,0.5555555555555556,0.4,0.5,1.0,0.4444444444444444,0.75,0.75,0.6666666666666666,1.0,0.5555555555555556,0.43378888888888884,0.5957,0.35714285714285715,0.3076923076923077,1.0,0.14285714285714285,0.21428571428571427,5.311111111111112,0.3790322580645161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,1368.0,23,-12.0,46,46,7.0,13.0,7.0,92,2.0,3.0,,,,3.0,4.0,2.0,8.0,58,1.0,1.0,3.0,,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,1.0,1.0,,2.0,2.0,4.0,,,,,2.0,2.0,,3.0,,6.0,,3.0,,1.0,1.0,4.0,1.0,,,,,,,,1.0,7.0,1.0,0.6666666666666666,1.0,0.75,1.0,0.42857142857142855,1.0,0.4444444444444444,0.75,0.5,0.25,0.3333333333333333,20.0,,,0.125,0.1,,0.1111111111111111,0.08,,0.3333333333333333,,,0.125,,,0.42857142857142855,0.6666666666666666,1.0,0.5,,,,,,0.8571428571428571,0.6034928571428572,,0.125,0.2,,0.375,0.125,5.5,0.15217391304347827,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.42857142857142855,0.16666666666666666,0.4,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857,1.0,1.0,0.8613,25.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201160,1610612764,Jason Smith,Jason Smith,201160,WAS,188.0,3,-11.0,5,8,4.0,5.0,,13,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,0.5,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202693,1610612764,Markieff Morris,Markieff Morris,202693,WAS,1498.0,25,-7.0,47,49,22.0,9.0,10.0,96,1.0,2.0,2.0,1.0,4.0,2.0,6.0,4.0,8.0,58,1.0,2.0,2.0,4.0,2.0,6.0,,4.0,,2.0,,2.0,,2.0,,,4.0,1.0,2.0,3.0,,5.0,2.0,7.0,,,,,2.0,2.0,,1.0,1.0,2.0,1.0,3.0,,,,4.0,1.0,,1.0,1.0,,1.0,1.0,,6.0,22.0,,,,0.3333333333333333,0.5,0.25,0.5,0.4,0.5,0.5,,,20.689655172413794,,,0.2727272727272727,0.2857142857142857,0.08333333333333333,0.2777777777777778,0.08,,0.2857142857142857,,0.3333333333333333,0.16666666666666666,1.0,1.0,0.25,0.5,0.5,,0.5,0.25,0.25,,0.4,0.5,0.44889375,0.46119000000000004,0.1111111111111111,0.14285714285714285,,0.25,0.75,4.883333333333334,0.46808510638297873,1.0,2.0,,,1.0,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,0.25,0.07692307692307693,,,,,,0.125,0.125,1.0,0.5,0.5236,24.3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.4,0.3333333333333333,0.1,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,951.0,16,-5.0,33,34,14.0,17.0,5.0,67,2.0,2.0,1.0,,,2.0,3.0,2.0,6.0,35,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,2.0,1.0,,,,,,,,2.0,14.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.75,0.5,1.0,,,13.157894736842104,1.0,1.0,0.14285714285714285,0.1111111111111111,0.2,0.125,0.13333333333333333,,0.16666666666666666,,,0.16666666666666666,,,0.6666666666666666,1.0,1.0,0.5,,,,,1.0,0.6666666666666666,0.49113333333333337,0.6363,0.25,0.25,,0.3333333333333333,0.3333333333333333,8.366666666666667,0.42424242424242425,1.0,1.0,,1.0,,,,,2.0,,1.0,,,,,0.1,0.25,0.3333333333333333,,,,,,0.5,1.0,0.41855,,1.0,,1.0,,,1.0,,1.0,1.0,,0.25,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201943,1610612764,Brandon Jennings,Brandon Jennings,201943,WAS,2859.0,48,-20.0,96,95,37.0,25.0,11.0,191,,1.0,,,1.0,,3.0,,3.0,119,,,,2.0,,,,,,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,2.0,2.0,2.0,,4.0,3.0,7.0,,,2.0,1.0,1.0,3.0,,2.0,,5.0,,,,,,,,,,,,,,,,37.0,1.0,,,,,0.1875,,0.1875,,,,,10.185185185185185,0.6666666666666666,,0.1111111111111111,0.1,0.1,0.10526315789473684,0.07317073170731707,0.16666666666666666,0.18181818181818182,,,0.1111111111111111,,,0.125,,,,0.125,,,,,0.75,0.5091749999999999,0.45393333333333336,,,,,,8.666666666666666,0.3854166666666667,,,,1.0,2.0,3.0,5.0,,,3.0,1.0,,,,0.625,0.047619047619047616,,0.125,,,,0.25,0.375,,,0.621,24.98,,,,1.0,,1.0,,,,,0.07142857142857142,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.125,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202322,1610612764,John Wall,John Wall,202322,WAS,2093.0,35,-11.0,71,71,37.0,27.0,14.0,142,5.0,7.0,3.0,1.0,4.0,8.0,17.0,11.0,30.0,88,1.0,1.0,7.0,8.0,8.0,14.0,2.0,14.0,1.0,5.0,1.0,6.0,1.0,2.0,3.0,,13.0,,2.0,2.0,,4.0,,4.0,1.0,,2.0,1.0,1.0,3.0,,1.0,,2.0,,8.0,,,2.0,11.0,4.0,,,,,,,,14.0,37.0,1.0,0.125,0.125,0.47058823529411764,1.0,0.3392857142857143,0.8333333333333334,0.45454545454545453,0.875,0.3684210526315789,0.058823529411764705,0.14285714285714285,40.90909090909091,0.6666666666666666,,0.18181818181818182,0.14285714285714285,,0.16,,,,0.3333333333333333,0.25,0.1,0.25,,0.25,0.7142857142857143,0.8333333333333334,0.2,0.14285714285714285,0.25,0.25,,0.2,0.6428571428571429,0.4880092592592593,0.47030357142857143,0.12903225806451613,0.2,,0.23333333333333334,0.4666666666666667,9.63529411764706,0.5211267605633803,,,2.0,6.0,,11.0,11.0,2.0,,10.0,,,2.0,2.0,0.39285714285714285,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.39285714285714285,,,,30.6909090909091,2.0,7.0,3.0,7.0,1.0,2.0,1.0,0.375,0.2,,,0.6666666666666666,0.4666666666666667,1.0,,,1.0,1.0,2.0,3.0,1.0,,,1.0,1.0,0.09090909090909091,0.1,,0.09090909090909091,0.09090909090909091,1.0,,,0.1,1.0,2.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202711,1610612764,Bojan Bogdanovic,Bojan Bogdanovic,202711,WAS,3653.0,61,-38.0,121,120,45.0,35.0,18.0,241,2.0,2.0,1.0,1.0,3.0,4.0,8.0,2.0,22.0,158,,1.0,,4.0,2.0,15.0,6.0,2.0,,2.0,1.0,3.0,1.0,2.0,,,7.0,2.0,8.0,2.0,,10.0,4.0,14.0,1.0,,4.0,4.0,1.0,5.0,,2.0,1.0,4.0,,4.0,,,1.0,2.0,,,,,,,,,15.0,45.0,,0.75,0.75,0.5,,0.47619047619047616,,0.5,,0.9375,,,19.28571428571429,0.8,,0.09523809523809523,0.3333333333333333,0.07407407407407407,0.2222222222222222,0.06896551724137931,,0.09090909090909091,,0.14285714285714285,0.3684210526315789,0.2,,0.09523809523809523,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.7142857142857143,0.5214285714285714,0.5329142857142857,,,,,0.6818181818181818,10.525000000000002,0.371900826446281,,,1.0,3.0,5.0,8.0,13.0,,,8.0,2.0,,1.0,1.0,0.6190476190476191,0.06451612903225806,0.09090909090909091,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.23809523809523808,0.38095238095238093,,,0.6519,25.13076923076923,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.5,0.9285714285714286,0.1111111111111111,0.1,1.0,0.14285714285714285,1.0,1.0,2.0,2.0,4.0,2.0,9.0,2.0,,,,0.75,0.3076923076923077,0.3076923076923077,,0.25,0.25,1.0,0.3333333333333333,0.2857142857142857,0.25,,1.0,,,,,0.3333333333333333,,,2.0,2.0,1.0,3.0,3.0,1.0,0.4,0.4,0.5,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,2198.0,37,-37.0,70,70,22.0,13.0,7.0,140,6.0,9.0,1.0,3.0,4.0,11.0,16.0,3.0,31.0,102,2.0,3.0,4.0,1.0,2.0,5.0,8.0,14.0,,1.0,,1.0,,1.0,,,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,1.0,,3.0,,,,3.0,1.0,,,,,,,,5.0,22.0,,0.36363636363636365,0.36363636363636365,0.6875,0.6666666666666666,0.6666666666666666,0.5,0.7045454545454546,0.5,0.625,,,28.94736842105263,,0.3333333333333333,,,,,0.034482758620689655,,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.19047619047619047,0.75,0.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5092714285714286,0.5055666666666666,0.047619047619047616,0.0625,,0.12903225806451613,0.16129032258064516,6.63125,0.3142857142857143,2.0,3.0,2.0,3.0,,5.0,5.0,,,5.0,1.0,,1.0,1.0,0.23809523809523808,0.06666666666666667,,0.14285714285714285,0.6666666666666666,0.6666666666666666,,,0.23809523809523808,0.75,0.6666666666666666,0.5573,26.939999999999998,,2.0,,2.0,,,1.0,,0.5,,,,0.6666666666666666,,,,2.0,2.0,1.0,6.0,2.0,,,,1.0,0.4,0.4,0.14285714285714285,0.4,0.4,1.0,,,0.4,,1.0,,,1.0,,0.25,,,,,1.0,1.0,,0.5,,,,,0.5,1.0,0.125,0.5,True,,,,,,,,,,,,,,,,,,,,
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,212.0,4,-7.0,7,7,,,,14,1.0,1.0,,,,1.0,1.0,,2.0,13,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,14.285714285714285,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,0.7688,,1.0,1.0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
