EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Arc3Assists,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,LostBallSteals,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg3Pct,OffFTReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,BlockingFouls,Blocked3s,BlockedCorner3,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,ShortMidRangeAssists,Offensive Fouls Drawn,3SecondViolations,PtsUnassisted3s,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,BlockingFoulsDrawn,on,LongMidRangePctBlocked,OffCorner3ReboundPct,BlockedShortMidRange,HeaveAttempts,Charge Fouls Drawn,BlockedLongMidRange,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Charge Fouls,DefensiveGoaltends,Corner3PctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,2124.0,35,-3,70,71,35.0,48,12,141,1.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,8.0,2.0,3.0,6.0,1.0,5.0,6.0,12.0,5.0,25.0,84,3.0,1.0,5.0,9.0,5.0,20.0,2.0,18.0,8.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,20.0,35.0,1.0,2.0,1.0,0.5,0.5555555555555556,0.5,0.2,0.5882352941176471,0.75,0.6578947368421053,0.8333333333333334,0.7058823529411765,25.0,0.3333333333333333,0.0625,0.18181818181818182,0.1111111111111111,0.5,0.25,0.058823529411764705,1.0,1.0,0.23529411764705882,0.23529411764705882,0.75,0.75,1.0,0.47058823529411764,0.375,0.375,1.0,0.3333333333333333,0.6666666666666666,0.3,0.6666666666666666,0.6,0.5,0.7647058823529411,0.375,0.5101176470588236,0.46754999999999997,0.50395,0.058823529411764705,0.08333333333333333,0.8,13.459999999999999,25.441666666666663,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,489.0,8,-11,16,16,12.0,14,4,32,,2.0,,,,,,,,,,,,,3.0,,,,,22,,1.0,,,,,,,,,,,,,,1.0,,1.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,12.0,,,,,,,,,,,,,14.285714285714286,,0.25,,0.14285714285714285,,,0.6666666666666666,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.37989999999999996,0.1856,0.1856,,,,4.066666666666667,,0.75,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.2,0.15384615384615385,0.5,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,3145.0,52,1,110,114,49.0,58,15,224,5.0,6.0,4.0,1.0,1.0,,,,1.0,4.0,,,1.0,7.0,12.0,2.0,5.0,4.0,24.0,127,,8.0,,1.0,1.0,9.0,8.0,6.0,4.0,1.0,5.0,9.0,3.0,23.0,2.0,1.0,,3.0,7.0,,,1.0,2.0,4.0,1.0,1.0,5.0,5.0,6.0,,,1.0,9.0,49.0,1.0,1.0,1.0,0.4,,0.4,0.5833333333333334,0.5882352941176471,0.4444444444444444,0.6,0.45,0.29411764705882354,19.047619047619047,,0.043478260869565216,0.10526315789473684,0.07142857142857142,,0.07692307692307693,0.35294117647058826,0.8333333333333334,1.0,0.23529411764705882,0.058823529411764705,1.0,1.0,1.0,0.23529411764705882,0.25,0.25,1.0,,,,,0.1111111111111111,,0.6470588235294118,0.25,0.5098235294117647,0.41723333333333334,0.5429833333333334,0.10526315789473684,,0.375,7.766666666666667,25.12,0.44545454545454544,1.0,5.0,2.0,3.0,3.0,4.0,4.0,,0.25,0.16666666666666666,0.14814814814814814,0.08333333333333333,0.16666666666666666,0.125,0.11764705882352941,0.3333333333333333,0.5555555555555556,1.0,4.0,2.0,2.0,4.0,4.0,6.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.42857142857142855,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.14285714285714285,0.125,0.16666666666666666,0.6,0.5,0.5,1.0,0.8,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,2957.0,49,-13,105,106,52.0,61,17,211,8.0,10.0,3.0,,2.0,,,,1.0,6.0,2.0,1.0,5.0,10.0,16.0,1.0,8.0,5.0,28.0,115,2.0,7.0,1.0,5.0,2.0,15.0,14.0,3.0,6.0,1.0,1.0,3.0,1.0,7.0,3.0,3.0,,6.0,8.0,4.0,3.0,,2.0,4.0,2.0,1.0,3.0,7.0,7.0,,,1.0,15.0,52.0,1.0,1.0,1.0,0.125,0.2,0.125,0.625,0.4791666666666667,0.5416666666666666,0.5384615384615384,0.5769230769230769,0.3333333333333333,24.193548387096776,,0.125,0.15789473684210525,0.13953488372093023,,0.08333333333333333,0.4166666666666667,0.8,0.8,0.125,0.08333333333333333,,,,0.25,0.16666666666666666,0.16666666666666666,1.0,,0.6666666666666666,,,0.4166666666666667,0.2,0.75,0.16666666666666666,0.4845041666666667,0.4903666666666666,0.47892500000000005,0.16,,0.5357142857142857,6.4437500000000005,25.487500000000004,0.49523809523809526,1.0,4.0,3.0,1.0,,,2.0,,,,,,,0.1,0.125,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,1.0,5.0,5.0,6.0,,2.0,,2.0,2.0,1.0,1.0,,,4.0,0.3,0.3,1.0,0.7142857142857143,0.8333333333333334,0.8333333333333334,,0.5,,,0.2857142857142857,0.25,0.3333333333333333,0.3333333333333333,1.0,0.75,0.23529411764705882,0.17857142857142858,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.4,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,4689.0,78,-19,157,159,63.0,77,23,316,11.0,15.0,7.0,,,,,,,,,,,13.0,25.0,,,6.0,32.0,190,,9.0,,,3.0,9.0,8.0,,,,4.0,8.0,,20.0,4.0,6.0,1.0,11.0,19.0,,,,3.0,4.0,1.0,3.0,7.0,9.0,8.0,,,,9.0,63.0,,,,,,,0.52,0.52,0.3333333333333333,0.5517241379310345,0.4090909090909091,,17.83783783783784,0.2,0.18181818181818182,0.13333333333333333,0.15873015873015872,0.125,0.15789473684210525,0.6,0.7333333333333333,0.7857142857142857,0.28,,,,,,,,,,,,,,,0.6,,0.496492,0.48544,0.5217444444444445,0.13793103448275862,,0.28125,7.344000000000001,,0.4012738853503185,5.0,4.0,3.0,6.0,2.0,5.0,8.0,1.0,0.08,0.06666666666666667,0.11363636363636363,0.1,0.0625,,0.12,0.8333333333333334,0.4444444444444444,4.0,2.0,2.0,5.0,11.0,3.0,18.0,8.0,4.0,4.0,3.0,1.0,1.0,,,2.0,4.0,0.6923076923076923,1.0,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.7857142857142857,0.3333333333333333,0.25,0.26666666666666666,,0.09090909090909091,0.6363636363636364,0.2857142857142857,0.2857142857142857,0.8,0.5,0.13793103448275862,0.34375,,,,,,,,,1.0,1.0,2.0,,,0.38461538461538464,,,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.10714285714285714,0.2,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,
203923,1610612738,James Young,James Young,203923,BOS,1917.0,32,-5,64,66,33.0,51,8,130,,,,2.0,3.0,,1.0,2.0,2.0,7.0,,2.0,3.0,,,4.0,10.0,,12.0,78,,,3.0,5.0,,9.0,,12.0,7.0,2.0,,2.0,,4.0,1.0,4.0,1.0,6.0,6.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,9.0,33.0,1.0,,1.0,0.4,0.6,0.4,,0.6,0.9,0.6,0.9,1.0,14.864864864864865,0.2,0.2857142857142857,0.08333333333333333,0.19230769230769232,,0.1111111111111111,,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.7,0.2857142857142857,0.2857142857142857,1.0,,,0.4,0.5,0.6,0.6666666666666666,1.0,0.2857142857142857,0.53106,,0.54327,,,0.75,,25.3,0.515625,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,
1626175,1610612738,Jordan Mickey,Jordan Mickey,1626175,BOS,1061.0,18,8,34,36,13.0,6,5,70,2.0,3.0,1.0,,,,,,,,,,,2.0,5.0,,,,4.0,42,,1.0,,,,2.0,4.0,,,,,,,,3.0,2.0,,5.0,5.0,,,1.0,1.0,1.0,,2.0,3.0,1.0,,,,,2.0,13.0,,,,,,,0.4,0.4,1.0,0.4,1.0,,15.0,,0.2222222222222222,0.42857142857142855,0.3125,0.6666666666666666,0.4,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,,,,,,,,,,,,0.6,,0.51718,0.4296,0.514,,,0.5,5.88,,0.38235294117647056,,1.0,1.0,1.0,,,,,,,,,,,0.2,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,1182.0,20,-1,45,46,13.0,17,5,91,2.0,2.0,,,2.0,1.0,,1.0,,,,,,2.0,2.0,,2.0,,4.0,44,1.0,,,1.0,,,2.0,,,,2.0,2.0,1.0,6.0,2.0,1.0,,3.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,13.0,,,,,,,1.0,0.5,,0.5,,0.5,10.0,,0.09090909090909091,0.2222222222222222,0.15,0.25,0.16666666666666666,0.5,1.0,1.0,,0.5,,,,,,,,0.5,,1.0,,,,1.0,,0.6703875000000001,,0.5643,,,,0.45,23.700000000000003,0.28888888888888886,1.0,,,1.0,,,1.0,,,,,0.05,,,,0.5,,1.0,,,1.0,2.0,,2.0,2.0,,1.0,,1.0,1.0,,,,,0.5,1.0,1.0,,0.5,0.5,,1.0,,,0.3333333333333333,0.5,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.1,0.16666666666666666,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,1320.0,22,-1,45,43,15.0,16,8,88,,1.0,,1.0,1.0,,,,1.0,5.0,,1.0,2.0,,2.0,2.0,6.0,3.0,9.0,40,,,1.0,2.0,1.0,4.0,,6.0,5.0,1.0,,5.0,,10.0,1.0,,,1.0,2.0,2.0,2.0,,1.0,4.0,2.0,,1.0,4.0,3.0,1.0,1.0,,4.0,15.0,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,0.375,0.75,0.5,1.0,0.75,23.21428571428571,,,0.1111111111111111,0.05,,0.2,0.125,,,,0.125,1.0,1.0,1.0,0.625,0.2,0.2,1.0,,,,,1.0,0.5,0.875,0.2,0.45267499999999994,,0.44025,0.2222222222222222,0.16666666666666666,0.4444444444444444,6.25,25.75,0.3333333333333333,,,1.0,,,,1.0,2.0,,,,0.03225806451612903,,,0.125,,,,,,,,,,,5.0,,4.0,3.0,3.0,,,,1.0,,,,,,,,0.75,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.06666666666666667,0.08333333333333333,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,1108.0,18,-17,33,34,5.0,9,3,67,,,2.0,,1.0,,,,1.0,2.0,,,,1.0,3.0,1.0,3.0,,5.0,54,,,,,,,2.0,,2.0,1.0,,1.0,,2.0,1.0,1.0,,2.0,2.0,,,,,,,1.0,2.0,,,,,,,5.0,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.4166666666666667,,0.4166666666666667,,0.5,15.789473684210526,,0.25,0.14285714285714285,0.18181818181818182,,0.3333333333333333,,,,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,,,,,,0.5,0.5,0.45026666666666665,,,,,,16.733333333333334,25.333333333333332,0.15151515151515152,,,1.0,,,,,,,,,,,0.5,0.16666666666666666,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,True,,,,,,,,,,,,,,,,,,
