EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,FTDefRebounds,SelfOReb,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceTurnovers,Charge Fouls,Corner3PctBlocked,SecondChanceFtPoints,BlockedArc3,ShortMidRangePctBlocked,on,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,5109.0,85,-22,167,169,36,36,13,336,4.0,5.0,2.0,4.0,1.0,3.0,3.0,4.0,7.0,19.0,1.0,1.0,5.0,7.0,12.0,10.0,23.0,6.0,50.0,226,1.0,1.0,5.0,3.0,12.0,2.0,27.0,3.0,19.0,7.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,7.0,6.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,2.0,3.0,7.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,35,0.8571428571428571,0.8571428571428571,0.9,0.43478260869565216,0.2,0.43478260869565216,0.5833333333333334,0.6285714285714286,0.3,0.6578947368421053,0.3,0.6571428571428571,0.08333333333333333,0.2,21.54696132596685,0.125,0.2413793103448276,0.16883116883116883,0.07692307692307693,0.21428571428571427,0.09523809523809523,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.8,1.0,1.0,0.11428571428571428,0.5,0.5,0.5,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.11428571428571428,0.75,0.75,1.0,0.5428571428571428,0.3684210526315789,0.3684210526315789,0.8571428571428571,1.0,1.0,0.2,0.8,0.3684210526315789,0.5266142857142857,0.46965,0.47867999999999994,0.07894736842105263,0.14285714285714285,0.041666666666666664,0.06,8.933333333333332,25.40869565217392,0.2155688622754491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101114,1610612739,Deron Williams,Deron Williams,101114,CLE,8866.0,148,33,291,295,74,73,20,586,6.0,7.0,,2.0,4.0,10.0,,1.0,7.0,13.0,2.0,2.0,3.0,10.0,19.0,7.0,14.0,8.0,49.0,325,2.0,2.0,3.0,16.0,6.0,14.0,12.0,9.0,13.0,7.0,1.0,15.0,8.0,23.0,3.0,11.0,1.0,54.0,5.0,8.0,13.0,15.0,4.0,,4.0,,12.0,10.0,,16.0,,13.0,9.0,4.0,1.0,1.0,,1.0,,16.0,73,0.3,0.3,0.5714285714285714,0.5,0.6666666666666666,0.5,0.5263157894736842,0.6212121212121212,0.75,0.6805555555555556,0.8888888888888888,0.42424242424242425,0.05263157894736842,0.14285714285714285,15.335463258785943,0.08791208791208792,0.08620689655172414,0.087248322147651,0.04878048780487805,0.047619047619047616,0.1724137931034483,0.047619047619047616,,0.21212121212121213,0.8571428571428571,1.0,0.16666666666666666,0.06060606060606061,,,,0.30303030303030304,0.4,0.4,0.5,0.030303030303030304,,,,0.3939393939393939,0.5384615384615384,0.5384615384615384,0.5714285714285714,1.0,0.375,0.6666666666666666,0.6363636363636364,0.5384615384615384,0.4755166666666667,0.5712,0.51130625,0.1388888888888889,0.19047619047619047,0.06666666666666667,0.32653061224489793,11.226315789473686,25.88571428571429,0.2542955326460481,3.0,3.0,2.0,2.0,6.0,3.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,4.0,8.0,2.0,5.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.6,1.5,1.5,0.6666666666666666,0.02,0.01639344262295082,0.018018018018018018,0.047619047619047616,0.025,0.1875,1.0,0.5,0.375,1.0,0.12244897959183673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,6604.0,110,32,228,227,117,74,18,455,9.0,15.0,3.0,7.0,1.0,2.0,4.0,7.0,4.0,10.0,1.0,1.0,2.0,13.0,24.0,8.0,17.0,17.0,67.0,239,2.0,4.0,7.0,34.0,16.0,10.0,24.0,,10.0,4.0,2.0,6.0,2.0,8.0,2.0,6.0,,18.0,12.0,15.0,28.0,39.0,4.0,1.0,4.0,,7.0,7.0,2.0,10.0,1.0,18.0,20.0,8.0,,5.0,4.0,5.0,1.0,34.0,117,0.6153846153846154,0.7272727272727273,1.0,0.47058823529411764,0.5714285714285714,0.47058823529411764,0.5416666666666666,0.6097560975609756,0.6842105263157895,0.6470588235294118,0.717391304347826,0.4146341463414634,0.08333333333333333,0.13333333333333333,22.709163346613547,0.234375,0.24489795918367346,0.23893805309734514,0.1724137931034483,0.2777777777777778,0.29411764705882354,0.2222222222222222,0.2,0.36585365853658536,0.6,0.6923076923076923,0.4444444444444444,0.17073170731707318,0.42857142857142855,0.42857142857142855,1.0,0.04878048780487805,0.5,0.5,1.0,0.17073170731707318,0.5714285714285714,0.5714285714285714,1.0,0.24390243902439024,0.4,0.4,1.0,0.07692307692307693,0.10526315789473684,0.5,0.7804878048780488,0.4,0.5476634146341464,0.521,0.5716210526315789,0.16326530612244897,0.25,,0.5074626865671642,4.383333333333334,24.658823529411762,0.5131578947368421,5.0,8.0,1.0,1.0,13.0,7.0,12.0,8.0,,,7.0,4.0,11.0,3.0,3.0,3.0,1.0,2.0,,3.0,1.0,,,,1.0,,0.5,0.5833333333333334,0.5,0.5,0.42857142857142855,0.1,0.1346153846153846,0.11956521739130435,0.21052631578947367,0.075,0.3076923076923077,1.0,1.0,0.42105263157894735,0.625,0.19402985074626866,5.0,10.0,1.0,3.0,5.0,5.0,11.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.45454545454545453,0.125,0.3333333333333333,0.05555555555555555,0.7692307692307693,0.5,0.2,0.07692307692307693,0.2631578947368421,0.6,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,8267.0,138,9,283,289,157,114,22,572,15.0,26.0,7.0,12.0,6.0,11.0,,1.0,13.0,33.0,1.0,5.0,19.0,28.0,49.0,13.0,34.0,14.0,109.0,321,1.0,5.0,19.0,56.0,14.0,42.0,18.0,21.0,32.0,13.0,4.0,8.0,12.0,20.0,5.0,7.0,1.0,52.0,4.0,5.0,9.0,10.0,5.0,3.0,4.0,2.0,14.0,3.0,,4.0,,9.0,15.0,5.0,1.0,3.0,2.0,4.0,2.0,56.0,156,0.25,0.25,0.46153846153846156,0.38235294117647056,0.2631578947368421,0.3939393939393939,0.5714285714285714,0.572289156626506,0.5340909090909091,0.6067415730337079,0.5833333333333334,0.40963855421686746,0.08163265306122448,0.11538461538461539,33.225806451612904,0.052083333333333336,0.08333333333333333,0.0625,,0.058823529411764705,0.1,0.09375,0.5,0.3132530120481928,0.5769230769230769,0.6521739130434783,0.3333333333333333,0.14457831325301204,0.5833333333333334,0.5833333333333334,0.14285714285714285,0.13253012048192772,0.5454545454545454,0.6,0.16666666666666666,0.012048192771084338,,,,0.39759036144578314,0.3939393939393939,0.41935483870967744,0.46153846153846156,0.5,0.4318181818181818,0.2631578947368421,0.7228915662650602,0.40625,0.48323353658536583,0.484,0.46189772727272727,0.06896551724137931,0.09433962264150944,0.029411764705882353,0.5137614678899083,6.706122448979591,26.120588235294118,0.5547703180212014,9.0,13.0,1.0,1.0,3.0,16.0,25.0,9.0,7.0,,,1.0,1.0,2.0,10.0,1.0,6.0,4.0,,4.0,,,,1.0,,,1.0,0.64,0.75,0.75,0.7142857142857143,0.018518518518518517,,0.00847457627118644,,,0.0625,1.0,1.0,0.29545454545454547,0.6923076923076923,0.027522935779816515,,1.0,,,,,1.0,,,,,,1.0,2.0,2.0,,,,,0.5,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.09090909090909091,0.06060606060606061,0.09090909090909091,,,,,,,,,True,,,,,,,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,16485.0,275,23,552,563,221,185,40,1115,7.0,18.0,2.0,2.0,6.0,14.0,5.0,12.0,5.0,14.0,,2.0,7.0,15.0,34.0,10.0,26.0,14.0,74.0,625,,3.0,10.0,28.0,20.0,10.0,30.0,,13.0,5.0,4.0,7.0,9.0,16.0,,6.0,,41.0,16.0,23.0,41.0,47.0,10.0,7.0,3.0,1.0,6.0,14.0,1.0,32.0,1.0,16.0,17.0,2.0,,3.0,,3.0,2.0,28.0,219,0.6666666666666666,0.6666666666666666,1.0,0.38461538461538464,0.3,0.4,0.4411764705882353,0.5,0.40476190476190477,0.5441176470588235,0.5,0.43333333333333335,0.11764705882352941,0.2222222222222222,12.353923205342237,0.12921348314606743,0.1523809523809524,0.13780918727915195,0.125,0.09803921568627451,0.16363636363636364,0.1506849315068493,0.6666666666666666,0.3,0.3888888888888889,0.5,0.7142857142857143,0.03333333333333333,1.0,1.0,1.0,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.5,0.2,0.4166666666666667,0.4166666666666667,1.0,0.23333333333333334,0.35714285714285715,0.35714285714285715,1.0,,0.3333333333333333,0.2857142857142857,0.7333333333333333,0.38461538461538464,0.5128338983050847,0.44370000000000004,0.49137000000000003,0.03278688524590164,0.05714285714285714,,0.3783783783783784,9.220588235294116,25.93846153846154,0.4003623188405797,2.0,6.0,,,2.0,4.0,11.0,11.0,9.0,1.0,,6.0,6.0,3.0,3.0,1.0,3.0,,,3.0,,5.0,,1.0,1.0,6.0,,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5,0.061224489795918366,,0.0273972602739726,0.1111111111111111,,0.15625,,,0.2857142857142857,0.3333333333333333,0.02702702702702703,1.0,3.0,,1.0,3.0,1.0,3.0,,2.0,3.0,,,,7.0,7.0,0.3333333333333333,0.16666666666666666,,0.10344827586206896,1.0,0.3333333333333333,,,0.14285714285714285,0.3333333333333333,1.0,,,,,,2.0,,,,,1.0,0.030303030303030304,,,,,,,True,,,,,,,
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,10605.0,177,27,351,352,99,83,25,703,1.0,1.0,,,2.0,6.0,6.0,20.0,9.0,24.0,4.0,2.0,6.0,3.0,7.0,15.0,44.0,3.0,54.0,386,4.0,4.0,11.0,15.0,4.0,2.0,42.0,3.0,24.0,9.0,,6.0,1.0,7.0,1.0,3.0,2.0,15.0,5.0,8.0,13.0,13.0,4.0,3.0,3.0,,5.0,3.0,1.0,9.0,2.0,,3.0,,,3.0,3.0,3.0,2.0,15.0,98,0.6666666666666666,0.6666666666666666,0.9333333333333333,0.3409090909090909,0.36363636363636365,0.3409090909090909,0.42857142857142855,0.5,0.5384615384615384,0.5,0.5384615384615384,0.8627450980392157,,,14.775725593667547,0.06837606837606838,0.07246376811594203,0.06989247311827956,0.020833333333333332,0.14814814814814814,0.07142857142857142,0.021739130434782608,0.6666666666666666,0.0196078431372549,1.0,1.0,1.0,,,,,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.5,0.39215686274509803,0.3,0.3157894736842105,0.8333333333333334,0.47058823529411764,0.375,0.375,1.0,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.8823529411764706,0.375,0.5307892156862746,0.4299916666666667,0.5169692307692307,,,,0.2777777777777778,15.742857142857144,24.849999999999998,0.28205128205128205,,,2.0,2.0,8.0,1.0,2.0,1.0,,1.0,,,,1.0,2.0,1.0,2.0,,,2.0,1.0,,,,,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.4,,,,,,0.17391304347826086,0.5,1.0,,,0.14814814814814814,,,,2.0,5.0,1.0,2.0,,,,,,3.0,,,0.5,,,,,,,,0.38461538461538464,0.4,,1.0,,,,,,0.022727272727272728,,,,,,1.0,1.0,0.05,,,,True,,,,,,,
202682,1610612739,Derrick Williams,Derrick Williams,202682,CLE,712.0,12,-13,24,25,17,19,1,49,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,7.0,34,1.0,1.0,2.0,7.0,,2.0,3.0,,2.0,1.0,,,1.0,1.0,,,,3.0,1.0,,1.0,1.0,,,,,2.0,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,7.0,17,,,1.0,0.5,0.5,0.5,0.5,0.625,0.625,0.7,0.7,0.5,,,28.0,,0.2,0.1111111111111111,,,,0.2,1.0,,,,,0.25,,,,0.25,1.0,1.0,,,,,,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5039125,0.86265,0.5039125,0.2,0.3333333333333333,,1.0,15.1,25.45,0.7083333333333334,,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,1.0,0.5,1.5,1.5,1.0,,,,,,,1.0,1.0,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2210,1610612739,Richard Jefferson,Richard Jefferson,2210,CLE,3952.0,66,-9,134,139,44,74,10,273,1.0,3.0,,1.0,1.0,1.0,,3.0,,1.0,,,1.0,2.0,5.0,,4.0,11.0,15.0,156,,,1.0,7.0,4.0,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,2.0,4.0,10.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,11.0,1.0,10.0,14.0,6.0,,2.0,2.0,3.0,,7.0,44,1.0,1.0,,,,,0.4,0.2222222222222222,0.3333333333333333,0.46875,0.5833333333333334,0.4444444444444444,0.2,0.3333333333333333,14.482758620689655,0.0425531914893617,0.06896551724137931,0.05263157894736842,0.05555555555555555,,0.0625,0.043478260869565216,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,,,,0.1111111111111111,,,,,0.3333333333333333,,0.7777777777777778,,0.5911000000000001,,0.71455,0.4,0.5454545454545454,,0.4666666666666667,6.660000000000001,23.8,0.3283582089552239,1.0,2.0,,,1.0,1.0,2.0,5.0,,,2.0,4.0,6.0,,2.0,,1.0,1.0,,1.0,1.0,,,,,2.0,,0.5,,0.5,0.4,0.17391304347826086,0.06060606060606061,0.10714285714285714,0.25,0.05,0.16666666666666666,,,0.6666666666666666,0.5,0.06666666666666667,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,0.07692307692307693,0.25,,,,,,,,1.0,,,1.0,,,0.25,,,0.25,,0.09090909090909091,1.0,,0.3333333333333333,1.0,1.0,,True,,,,,,,
2563,1610612739,Dahntay Jones,Dahntay Jones,2563,CLE,671.0,11,-13,24,25,17,23,1,49,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,2.0,4.0,31,,,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,,1.0,2.0,,3.0,,1.0,2.0,1.0,,,,,,2.0,17,1.0,1.0,,,,,1.0,0.5,,0.6666666666666666,0.5,0.5,,,16.0,0.2,0.25,0.2222222222222222,,,0.5,0.25,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,1.0,,0.7343,,0.5295,0.3333333333333333,0.5,,0.5,0.1,23.8,0.7083333333333334,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,491.0,8,-8,17,18,17,16,1,35,,,,,,,,,,1.0,,,1.0,,,,1.0,,,22,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,17,,,,,,,,,,,,1.0,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,0.50445,,0.50445,,,,,,25.2,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
