EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Travels,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,OffCorner3ReboundPct,BlockedShortMidRange,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,1830.0,30.0,4.0,59.0,59.0,19.0,24.0,3.0,118.0,1.0,1.0,,,,1.0,,,,,,,2.0,3.0,1.0,1.0,,,1.0,2.0,2.0,3.0,2.0,10.0,63.0,,1.0,1.0,,3.0,,,,,2.0,2.0,2.0,,6.0,,3.0,2.0,,4.0,,4.0,,,3.0,1.0,8.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,19.0,,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,0.6666666666666666,0.5,,0.8,1.5,,0.8333333333333334,1.5,1.0,0.6,,,,9.67741935483871,,0.05263157894736842,,,0.041666666666666664,,,,,0.14285714285714285,,,,,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,,0.8,0.6666666666666666,0.49462,,,,,0.3,0.2,6.05,25.46666666666667,0.3220338983050847,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626168,1610612762,Trey Lyles,Trey Lyles,1626168,UTA,570.0,10.0,5.0,19.0,19.0,8.0,17.0,2.0,38.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,2.0,4.0,1.0,3.0,,7.0,16.0,1.0,,,,,,2.0,,1.0,,,4.0,,3.0,,1.0,,,1.0,,1.0,,,1.0,,2.0,,2.0,,2.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,8.0,,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,0.5,,,0.5,,,0.42857142857142855,,,,38.095238095238095,1.0,,,0.4,0.2222222222222222,,,,,,,0.4,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,,,,,,0.3333333333333333,,,,0.5714285714285714,,0.4703428571428571,0.4099,0.44125,,,,,8.0,25.03333333333333,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1627762,1610612762,Joel Bolomboy,Joel Bolomboy,1627762,UTA,538.0,9.0,8.0,18.0,18.0,8.0,16.0,2.0,36.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,2.0,3.0,,,,4.0,13.0,,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,8.0,,,0.5,0.5,,,,,,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,,,,,,15.0,,0.25,,0.2,0.2222222222222222,,,,0.5,,,0.2,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.7262000000000001,,0.8926,,,,,1.0,,0.4444444444444444,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,7534.0,126.0,-8.0,244.0,248.0,80.0,91.0,17.0,492.0,4.0,11.0,2.0,4.0,4.0,13.0,,3.0,,2.0,,,7.0,12.0,,,3.0,5.0,8.0,27.0,7.0,14.0,13.0,50.0,266.0,1.0,,,,,5.0,8.0,3.0,5.0,7.0,26.0,4.0,12.0,6.0,15.0,12.0,7.0,3.0,11.0,7.0,18.0,6.0,1.0,6.0,2.0,43.0,2.0,7.0,12.0,19.0,3.0,22.0,,3.0,2.0,1.0,5.0,1.0,5.0,3.0,,,8.0,1.0,3.0,4.0,12.0,8.0,,15.0,4.0,2.0,26.0,80.0,,2.0,0.25,0.25,0.2857142857142857,0.5,,0.6,0.5,0.2962962962962963,0.625,0.45121951219512196,,0.7307692307692307,0.5208333333333334,,0.7647058823529411,0.34146341463414637,0.1111111111111111,0.09090909090909091,0.15384615384615385,21.29277566539924,0.625,0.21428571428571427,0.029411764705882353,0.1590909090909091,0.19,0.02727272727272727,0.045454545454545456,0.03333333333333333,0.2857142857142857,0.08695652173913043,0.3157894736842105,0.19444444444444445,,,0.2682926829268293,0.36363636363636365,0.4,0.5,0.3170731707317073,0.3076923076923077,0.36363636363636365,,0.07317073170731707,,,,0.04878048780487805,,,,0.2926829268292683,0.5833333333333334,0.5833333333333334,0.2857142857142857,,,,0.3076923076923077,0.5,,,0.38461538461538464,0.6,0.6097560975609756,0.5833333333333334,0.48234024390243907,0.6151,0.49034615384615393,0.10869565217391304,0.12903225806451613,,0.52,6.688888888888889,25.37857142857143,0.32786885245901637,,1.0,,,3.0,1.0,,,2.0,,,,,,,,,,,0.023809523809523808,,0.03333333333333333,,1.0,,,,,,,1.0,,,0.06666666666666667,,,,,,,,,,,False,,,,,,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,1795.0,30.0,-20.0,63.0,64.0,27.0,44.0,7.0,127.0,3.0,3.0,2.0,2.0,1.0,2.0,,,1.0,2.0,,,,1.0,,,,1.0,4.0,5.0,1.0,3.0,2.0,13.0,65.0,,,,,,2.0,2.0,,1.0,2.0,6.0,4.0,4.0,3.0,,1.0,,,,,,,,,,,,2.0,4.0,6.0,,6.0,,,,,3.0,,1.0,,,2.0,3.0,,,4.0,7.0,3.0,1.0,2.0,,1.0,6.0,27.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.8,1.0,0.6875,,0.6666666666666666,0.7222222222222222,,0.75,0.375,,,,17.64705882352941,1.0,0.23529411764705882,,0.2,0.2222222222222222,,,,0.2857142857142857,0.4,,0.2222222222222222,,,0.375,1.0,1.0,0.6666666666666666,0.25,0.5,0.5,,,,,,0.25,0.5,0.5,1.0,0.125,,,,,,,0.6666666666666666,1.0,,,0.3333333333333333,,0.75,,0.49195625,,0.5063833333333333,,,,0.46153846153846156,4.74,23.633333333333336,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,3206.0,53.0,-10.0,106.0,109.0,37.0,58.0,12.0,215.0,2.0,5.0,1.0,3.0,1.0,1.0,,,2.0,5.0,1.0,2.0,1.0,5.0,,,,2.0,3.0,6.0,3.0,10.0,6.0,21.0,127.0,1.0,1.0,1.0,,5.0,2.0,4.0,1.0,4.0,4.0,11.0,2.0,4.0,9.0,,5.0,1.0,1.0,3.0,2.0,5.0,,2.0,3.0,,12.0,1.0,,2.0,2.0,1.0,3.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,3.0,7.0,6.0,2.0,6.0,2.0,1.0,11.0,37.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3,1.0,0.25,0.3,0.5,0.5,0.46875,1.25,0.4375,0.5526315789473685,1.25,0.55,0.625,0.16666666666666666,0.2,,17.647058823529413,0.5,0.06666666666666667,0.034482758620689655,,0.043478260869565216,0.019230769230769232,0.06666666666666667,,,,0.14285714285714285,,,,0.3125,0.4,0.5,,0.0625,1.0,1.0,1.0,,,,,0.3125,0.4,0.4,1.0,0.3125,0.2,0.2,1.0,,,,0.375,0.3333333333333333,0.25,0.5,0.25,,0.9375,0.2,0.5276000000000001,0.604225,0.52660625,0.1111111111111111,0.25,0.23809523809523808,0.5238095238095238,3.0666666666666664,24.139999999999997,0.3490566037735849,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.5,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,0.5,1.0,1.0,False,,,,,,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,10332.0,172.0,-25.0,332.0,332.0,109.0,160.0,29.0,664.0,8.0,13.0,,1.0,5.0,14.0,1.0,7.0,2.0,9.0,1.0,4.0,4.0,23.0,,1.0,1.0,6.0,14.0,34.0,6.0,32.0,3.0,49.0,371.0,2.0,,1.0,,2.0,3.0,6.0,2.0,10.0,,12.0,6.0,22.0,15.0,3.0,23.0,4.0,2.0,6.0,1.0,7.0,1.0,,5.0,,15.0,,8.0,10.0,18.0,,18.0,,3.0,2.0,1.0,3.0,,,1.0,,3.0,4.0,,1.0,5.0,17.0,8.0,1.0,6.0,2.0,,12.0,107.0,4.0,,0.21428571428571427,0.21428571428571427,0.8333333333333334,0.1875,,0.2,0.1875,0.4117647058823529,0.5,0.3484848484848485,0.3333333333333333,0.375,0.3602941176470588,0.3333333333333333,0.375,0.48484848484848486,0.058823529411764705,0.07692307692307693,0.07142857142857142,19.618528610354225,0.75,0.11235955056179775,,0.14545454545454545,0.125,,,,0.09090909090909091,0.12121212121212122,0.11764705882352941,0.14285714285714285,0.15384615384615385,,0.19696969696969696,0.6153846153846154,0.6666666666666666,0.25,0.21212121212121213,0.35714285714285715,0.38461538461538464,0.2,0.10606060606060606,0.14285714285714285,0.14285714285714285,,0.13636363636363635,0.2222222222222222,0.2222222222222222,1.0,0.3484848484848485,0.17391304347826086,0.17391304347826086,0.75,0.3333333333333333,,,0.0625,,0.25,0.25,0.375,0.16666666666666666,0.6818181818181818,0.17391304347826086,0.4760815384615384,0.43095,0.47273666666666664,0.04411764705882353,0.05714285714285714,0.04081632653061224,0.24489795918367346,8.479411764705883,25.209375,0.32831325301204817,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,0.5,,,,,,0.3333333333333333,1.0,,1.0,,,,1.0,,,0.030303030303030304,,,,,,,,,,,False,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,14758.0,246.0,-40.0,487.0,488.0,149.0,184.0,46.0,975.0,9.0,14.0,3.0,7.0,11.0,26.0,9.0,29.0,2.0,4.0,1.0,1.0,16.0,39.0,,,5.0,8.0,29.0,69.0,18.0,43.0,50.0,162.0,544.0,3.0,,1.0,3.0,5.0,10.0,25.0,6.0,9.0,23.0,61.0,20.0,38.0,45.0,9.0,39.0,16.0,2.0,16.0,10.0,26.0,5.0,5.0,11.0,5.0,62.0,3.0,8.0,20.0,36.0,7.0,43.0,1.0,7.0,7.0,,8.0,3.0,5.0,7.0,3.0,3.0,15.0,1.0,2.0,5.0,16.0,36.0,,53.0,16.0,5.0,61.0,147.0,1.0,4.0,0.3448275862068966,0.35714285714285715,0.8333333333333334,0.4186046511627907,,0.6666666666666666,0.4186046511627907,0.42028985507246375,0.4,0.5,0.25,0.5588235294117647,0.5895522388059702,0.5,0.6521739130434783,0.38392857142857145,0.028985507246376812,0.07142857142857142,0.038461538461538464,27.509293680297397,0.5333333333333333,0.15037593984962405,0.021739130434782608,0.1095890410958904,0.13592233009708737,0.029661016949152543,0.045454545454545456,,0.13157894736842105,0.14583333333333334,0.1702127659574468,0.10526315789473684,0.125,0.015873015873015872,0.125,0.6428571428571429,0.6923076923076923,0.3333333333333333,0.23214285714285715,0.4230769230769231,0.44,0.18181818181818182,0.25892857142857145,0.3103448275862069,0.3103448275862069,0.5555555555555556,0.03571428571428571,0.5,0.5,1.0,0.3482142857142857,0.41025641025641024,0.41025641025641024,0.8125,,,,0.20588235294117646,0.42857142857142855,0.029411764705882353,1.0,0.23529411764705882,0.625,0.5089285714285714,0.41025641025641024,0.4672346846846847,0.44229999999999997,0.44327352941176473,0.14728682170542637,0.1927710843373494,0.030864197530864196,0.3765432098765432,12.057971014492754,25.04186046511628,0.3059548254620123,1.0,1.0,1.0,2.0,,4.0,8.0,,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,0.3333333333333333,0.47058823529411764,0.04081632653061224,0.024390243902439025,0.04054054054054054,1.0,0.25,1.0,,,,,4.0,3.0,,,0.06521739130434782,,,,1.0,,,,0.25,,,False,0.041666666666666664,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,14762.0,246.0,-51.0,481.0,480.0,125.0,161.0,45.0,961.0,37.0,55.0,13.0,17.0,3.0,8.0,,,,,,,,,,,,,40.0,63.0,,,24.0,104.0,533.0,17.0,,,4.0,28.0,13.0,18.0,,,8.0,34.0,60.0,20.0,,,,,4.0,5.0,6.0,11.0,3.0,3.0,3.0,1.0,28.0,15.0,28.0,31.0,67.0,22.0,89.0,1.0,9.0,8.0,1.0,3.0,2.0,,6.0,2.0,3.0,9.0,,1.0,12.0,30.0,46.0,1.0,50.0,22.0,6.0,34.0,125.0,5.0,4.0,0.75,0.967741935483871,,,,,,0.6349206349206349,0.7222222222222222,0.6349206349206349,0.7058823529411765,0.7222222222222222,0.6046511627906976,0.6086956521739131,0.6538461538461539,,0.06349206349206349,0.05454545454545454,0.125,17.669172932330827,0.3333333333333333,0.23484848484848486,0.11278195488721804,0.35,0.2783018867924528,0.09361702127659574,0.13043478260869565,0.07692307692307693,0.21621621621621623,0.1702127659574468,0.3125,0.34375,0.375,0.05555555555555555,0.873015873015873,0.6727272727272727,0.7115384615384616,0.7297297297297297,0.12698412698412698,0.375,0.42857142857142855,1.0,,,,,,,,,,,,,,,,0.9444444444444444,0.7647058823529411,,,,,0.873015873015873,,0.6294412698412698,0.5819384615384615,0.6444055555555556,0.275,0.275,0.2692307692307692,0.3269230769230769,2.0285714285714285,,0.2598752598752599,12.0,15.0,12.0,18.0,1.0,7.0,8.0,,5.0,1.0,4.0,5.0,12.0,8.0,12.0,6.0,,0.7058823529411765,0.5,0.06862745098039216,0.14285714285714285,0.06578947368421052,0.5,0.8823529411764706,0.8,0.16666666666666666,,1.0,1.0,,,,,,,,,,,,,,,,False,0.07692307692307693,4.0,,,,
201588,1610612762,George Hill,George Hill,201588,UTA,7515.0,125.0,30.0,242.0,232.0,49.0,52.0,23.0,474.0,4.0,7.0,,,6.0,10.0,3.0,10.0,1.0,4.0,,,4.0,10.0,1.0,1.0,2.0,4.0,13.0,27.0,5.0,14.0,13.0,54.0,238.0,4.0,1.0,1.0,1.0,12.0,1.0,4.0,2.0,4.0,4.0,12.0,10.0,16.0,9.0,6.0,10.0,4.0,,6.0,9.0,15.0,8.0,1.0,5.0,1.0,39.0,6.0,4.0,4.0,9.0,6.0,15.0,3.0,,,,3.0,,3.0,2.0,1.0,,5.0,,,9.0,14.0,13.0,1.0,17.0,5.0,2.0,8.0,47.0,1.0,,0.38461538461538464,0.4166666666666667,0.6,0.35714285714285715,1.0,0.5,0.35714285714285715,0.48148148148148145,0.25,0.5,1.1,0.5,0.574468085106383,1.2,0.6,0.34146341463414637,,,,19.25925925925926,0.6,0.06779661016949153,0.09836065573770492,0.09523809523809523,0.07920792079207921,0.05454545454545454,,0.13043478260869565,0.07142857142857142,0.10526315789473684,0.038461538461538464,0.058823529411764705,0.25,0.13636363636363635,0.17073170731707318,0.5714285714285714,0.5714285714285714,0.5,0.24390243902439024,0.6,0.6,0.5,0.24390243902439024,0.3,0.3,,0.0975609756097561,0.25,0.25,1.0,0.24390243902439024,0.4,0.4,0.5,0.2,1.0,,,,,,0.5,0.5,0.5121951219512195,0.4,0.46147564102564115,0.5246899999999999,0.40933571428571425,0.15555555555555556,0.1724137931034483,0.2222222222222222,0.2222222222222222,10.822222222222221,25.428571428571434,0.2024793388429752,3.0,3.0,4.0,2.0,,,1.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,,1.0,0.06666666666666667,,0.13636363636363635,,1.0,0.6,1.0,0.3333333333333333,,,,,2.0,,,0.125,,,,,,,,,,,False,,,,,,
203481,1610612762,Jeff Withey,Jeff Withey,203481,UTA,1240.0,21.0,-6.0,38.0,40.0,11.0,19.0,4.0,78.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,2.0,4.0,,,1.0,5.0,43.0,2.0,,,,2.0,,,,,,,,4.0,,,,,,,1.0,1.0,1.0,,,,3.0,3.0,,1.0,1.0,3.0,4.0,,1.0,1.0,,,,,,,,,,,3.0,5.0,1.0,,2.0,1.0,,,11.0,,,,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,,,,,11.627906976744185,,0.08333333333333333,0.17647058823529413,,0.0625,0.13636363636363635,0.25,0.16666666666666666,,,0.14285714285714285,,,,0.75,0.6666666666666666,0.6666666666666666,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.49265,0.43845,,0.2,0.2,0.4,,2.675,,0.2894736842105263,1.0,2.0,1.0,2.0,,,,,2.0,,,,1.0,1.0,1.0,,,0.5,,,0.14285714285714285,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,False,,,,,,
2207,1610612762,Joe Johnson,Joe Johnson,2207,UTA,11142.0,186.0,-31.0,368.0,359.0,126.0,147.0,34.0,727.0,3.0,3.0,1.0,1.0,11.0,29.0,3.0,8.0,4.0,10.0,1.0,2.0,7.0,21.0,2.0,3.0,1.0,4.0,17.0,40.0,11.0,31.0,7.0,74.0,405.0,3.0,2.0,4.0,,8.0,5.0,13.0,2.0,6.0,4.0,20.0,6.0,28.0,33.0,,21.0,7.0,3.0,7.0,6.0,13.0,5.0,1.0,3.0,3.0,32.0,3.0,8.0,11.0,21.0,4.0,25.0,1.0,2.0,1.0,1.0,9.0,,2.0,2.0,1.0,7.0,11.0,1.0,4.0,6.0,14.0,8.0,,9.0,3.0,2.0,20.0,124.0,6.0,2.0,0.17647058823529413,0.17647058823529413,1.0,0.3548387096774194,0.5,0.3333333333333333,0.3548387096774194,0.425,0.38461538461538464,0.47183098591549294,0.5714285714285714,0.42105263157894735,0.49333333333333335,0.5714285714285714,0.47619047619047616,0.43661971830985913,0.075,,0.10344827586206896,21.13022113022113,0.8181818181818182,0.11224489795918367,0.02857142857142857,0.13559322033898305,0.12101910828025478,0.022222222222222223,,0.06666666666666667,0.07692307692307693,0.08823529411764706,0.15789473684210525,0.15555555555555556,0.07142857142857142,0.025,0.04225352112676056,1.0,1.0,,0.4084507042253521,0.3793103448275862,0.4230769230769231,0.2727272727272727,0.11267605633802817,0.375,0.375,,0.14084507042253522,0.4,0.4,1.0,0.29577464788732394,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,1.0,0.05263157894736842,1.0,0.10526315789473684,0.5,0.21052631578947367,0.25,0.4788732394366197,0.3333333333333333,0.4370035211267606,0.43389000000000005,0.4067868421052632,0.0410958904109589,0.07142857142857142,0.10810810810810811,0.2702702702702703,10.285,25.096774193548384,0.3423913043478261,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,0.3333333333333333,0.14285714285714285,0.013333333333333334,,0.01818181818181818,1.0,,,,1.0,,,,,,,,,,,1.0,,,,0.14285714285714285,,,False,,1.0,,,,
2564,1610612762,Boris Diaw,Boris Diaw,2564,UTA,7245.0,121.0,29.0,228.0,225.0,35.0,43.0,17.0,453.0,10.0,15.0,2.0,2.0,3.0,6.0,1.0,4.0,,2.0,,,4.0,7.0,1.0,1.0,1.0,1.0,14.0,25.0,4.0,9.0,5.0,45.0,227.0,,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,3.0,10.0,20.0,8.0,12.0,,7.0,4.0,2.0,5.0,3.0,8.0,3.0,,4.0,1.0,19.0,,4.0,7.0,11.0,,11.0,,6.0,3.0,3.0,4.0,2.0,3.0,4.0,,1.0,8.0,2.0,2.0,4.0,8.0,7.0,,6.0,1.0,2.0,10.0,35.0,,2.0,0.7142857142857143,0.7142857142857143,1.0,0.4444444444444444,1.0,1.0,0.4444444444444444,0.56,1.0,0.5882352941176471,1.5,1.1666666666666667,0.6081081081081081,1.5,1.0,0.2647058823529412,0.08,0.13333333333333333,,18.29268292682927,0.5,0.11666666666666667,,0.10256410256410256,0.1111111111111111,,,,0.17647058823529413,0.1,0.08695652173913043,0.09375,0.14285714285714285,,0.4411764705882353,0.6666666666666666,0.7692307692307693,0.8,0.17647058823529413,0.5,0.5,0.3333333333333333,0.11764705882352941,0.25,0.25,1.0,0.058823529411764705,,,,0.20588235294117646,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,0.3333333333333333,1.0,0.7058823529411765,0.5714285714285714,0.5121661764705883,,0.72295,0.02857142857142857,0.038461538461538464,0.06666666666666667,0.2222222222222222,5.815999999999999,24.58888888888889,0.15350877192982457,,,,,,,,,,1.0,1.0,,3.0,3.0,4.0,4.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,False,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,10328.0,172.0,-6.0,329.0,326.0,66.0,63.0,27.0,655.0,3.0,8.0,1.0,3.0,1.0,2.0,,2.0,3.0,4.0,,1.0,2.0,15.0,,,,2.0,4.0,12.0,5.0,19.0,1.0,24.0,337.0,,,,,,2.0,5.0,,3.0,,4.0,,8.0,15.0,,15.0,2.0,2.0,9.0,5.0,14.0,2.0,3.0,7.0,2.0,33.0,,7.0,14.0,22.0,1.0,23.0,,10.0,4.0,6.0,6.0,1.0,6.0,2.0,,,8.0,1.0,1.0,3.0,13.0,4.0,,2.0,1.0,,4.0,64.0,1.0,,,,1.0,0.2631578947368421,,,0.2631578947368421,0.3333333333333333,0.4,0.3709677419354839,,0.25,0.375,,0.25,0.6129032258064516,0.16666666666666666,0.25,,11.0803324099723,0.75,0.15384615384615385,,0.1111111111111111,0.13636363636363635,0.006578947368421052,,,0.17391304347826086,0.17857142857142858,0.125,0.0784313725490196,0.25,,0.25806451612903225,0.375,0.5,,0.06451612903225806,0.5,0.5,,0.06451612903225806,,,,0.12903225806451613,0.75,0.75,1.0,0.4838709677419355,0.13333333333333333,0.14285714285714285,1.0,,,,0.375,0.3333333333333333,0.125,,0.25,,0.8709677419354839,0.13333333333333333,0.510359677419355,,0.46174374999999995,0.03125,0.07692307692307693,,0.16666666666666666,5.633333333333334,25.410526315789472,0.2006079027355623,,,,,,1.0,1.0,,,,,,,,4.0,2.0,,,0.09090909090909091,0.016666666666666666,,0.02,0.5,,,,,,1.0,,,4.0,3.0,,,1.0,,,,,,,,,False,,,1.0,1.0,0.05263157894736842,0.06666666666666667
