EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffThreePtRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,SelfOReb,Travels,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,BlockedLongMidRange,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Charge Fouls,Loose Ball Fouls Drawn,FTOffRebounds,OffFTReboundPct,3SecondViolations,on,OffCorner3ReboundPct,HeaveAttempts
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,271.0,5,8.0,12,9,5.0,7.0,3.0,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,1.5,0.5,14.285714285714285,0.3333333333333333,0.2,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.36345,0.222,0.5,1.0,1.0,12.7,22.6,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,6598.0,110,-37.0,237,235,45.0,46.0,30.0,472,4.0,8.0,7.0,6.0,15.0,12.0,11.0,35.0,269,,2.0,8.0,8.0,4.0,,2.0,22.0,10.0,14.0,,4.0,8.0,45.0,0.3333333333333333,0.3333333333333333,0.4,,0.4444444444444444,,0.5147058823529411,0.5714285714285714,0.4444444444444444,15.129151291512915,,0.015625,,0.2962962962962963,0.5,0.5714285714285714,,0.25925925925925924,0.6666666666666666,0.521688888888889,0.42863333333333337,0.12903225806451613,0.21052631578947367,0.22857142857142856,7.173333333333332,24.266666666666666,0.189873417721519,2.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,7.0,1.0,8.0,12.0,5.0,1.0,4.0,6.0,6.0,12.0,5.0,1.0,1.0,3.0,2.0,30.0,2.0,7.0,10.0,3.0,20.0,6.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,7.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.625,0.7,0.26666666666666666,0.5,0.125,0.2857142857142857,0.6,0.1694915254237288,0.02666666666666667,0.1590909090909091,0.1650485436893204,0.034482758620689655,0.037037037037037035,0.08695652173913043,0.2,0.23809523809523808,0.125,0.5,0.5,0.2222222222222222,0.3333333333333333,0.6666666666666666,1.0,0.037037037037037035,0.42857142857142855,0.42857142857142855,1.0,0.18518518518518517,0.2,0.2,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.4188,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,6907.0,115,-67.0,252,247,59.0,52.0,31.0,499,7.0,10.0,,24.0,45.0,23.0,11.0,74.0,303,7.0,13.0,7.0,30.0,6.0,1.0,4.0,16.0,16.0,11.0,,2.0,30.0,59.0,0.125,0.13636363636363635,0.5333333333333333,0.5384615384615384,0.4632352941176471,0.5476190476190477,0.5068493150684932,0.625,0.3382352941176471,28.125,0.018518518518518517,0.028985507246376812,0.024390243902439025,0.14705882352941177,0.7,0.7777777777777778,0.14285714285714285,,0.7058823529411765,0.48821764705882353,0.5027452380952381,0.04225352112676056,0.0425531914893617,0.40540540540540543,7.011111111111111,26.934782608695652,0.23412698412698413,15.0,25.0,4.0,5.0,7.0,10.0,,5.0,23.0,1.0,1.0,8.0,5.0,4.0,6.0,1.0,1.0,,11.0,8.0,42.0,3.0,23.0,5.0,8.0,5.0,6.0,11.0,4.0,2.0,2.0,2.0,1.0,28.0,3.0,5.0,7.0,,12.0,3.0,2.0,1.0,5.0,1.0,2.0,3.0,,3.0,8.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,,2.0,0.2,0.21739130434782608,1.0,0.21739130434782608,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.17777777777777778,0.24,0.1,0.625,,0.12280701754385964,0.03571428571428571,0.11627906976744186,0.12,0.05555555555555555,0.03333333333333333,0.16,,0.15789473684210525,0.1282051282051282,,1.0,0.36764705882352944,0.6,0.7894736842105263,0.13333333333333333,0.14705882352941177,,,,0.3382352941176471,0.21739130434782608,0.22727272727272727,0.2,0.7142857142857143,0.8,0.25,0.14285714285714285,1.0,,0.3333333333333333,0.38095238095238093,0.21739130434782608,0.5515285714285715,0.14864864864864866,4.0,2.0,3.0,3.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.375,0.043478260869565216,0.1,0.043478260869565216,0.03333333333333333,0.2,0.2222222222222222,0.5714285714285714,0.375,0.041666666666666664,,,,,,,,,,,,,,,,,,,,True,,
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,5150.0,86,-42.0,180,182,31.0,25.0,22.0,362,,1.0,4.0,5.0,16.0,11.0,3.0,19.0,213,1.0,3.0,,2.0,6.0,,4.0,9.0,5.0,4.0,,2.0,2.0,31.0,0.6,0.75,0.3125,0.3333333333333333,0.2962962962962963,0.25,0.3275862068965517,0.25,0.4074074074074074,14.423076923076923,,0.0392156862745098,,0.037037037037037035,,,,0.14814814814814814,0.9629629629629629,0.5964222222222223,0.5134500000000001,0.06896551724137931,0.1111111111111111,0.10526315789473684,1.6125,24.672727272727272,0.17222222222222222,5.0,15.0,1.0,4.0,3.0,,,2.0,7.0,,1.0,,2.0,1.0,4.0,,1.0,,2.0,1.0,4.0,6.0,7.0,2.0,5.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,4.0,2.0,3.0,,5.0,3.0,2.0,1.0,1.0,,1.0,,,,1.0,,8.0,12.0,,1.0,,4.0,4.0,,4.0,,,,1.0,0.18181818181818182,,0.18181818181818182,0.25,0.2,0.2,0.3125,0.26666666666666666,1.0,1.0,,0.058823529411764705,0.0625,0.05714285714285714,0.05813953488372093,,0.125,0.045454545454545456,0.08333333333333333,0.058823529411764705,0.06451612903225806,,,0.5555555555555556,0.3333333333333333,0.45454545454545453,0.6,,,,,0.25925925925925924,0.2857142857142857,0.2857142857142857,1.0,0.8,0.25,,0.2,,,0.75,,0.2857142857142857,0.5994375,0.10526315789473684,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,0.3333333333333333,,,1.0,0.07142857142857142,0.25,,,,,,,,,,,,,,,,,True,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,8418.0,140,-58.0,297,295,60.0,54.0,37.0,592,8.0,31.0,4.0,21.0,58.0,22.0,15.0,90.0,351,2.0,6.0,6.0,16.0,8.0,4.0,8.0,24.0,11.0,16.0,1.0,6.0,16.0,60.0,0.19047619047619047,0.21052631578947367,0.3620689655172414,0.3333333333333333,0.46875,0.5555555555555556,0.5114942528735632,0.6666666666666666,0.275,29.705882352941178,0.06349206349206349,0.050314465408805034,0.08163265306122448,0.3875,0.25806451612903225,0.2962962962962963,0.375,0.05,0.425,0.46772500000000006,0.44003333333333333,0.07058823529411765,0.09523809523809523,0.17777777777777778,9.615517241379312,25.213636363636365,0.20202020202020202,7.0,12.0,1.0,1.0,1.0,15.0,2.0,9.0,18.0,1.0,1.0,3.0,11.0,2.0,7.0,3.0,3.0,2.0,15.0,3.0,34.0,24.0,18.0,9.0,7.0,3.0,1.0,4.0,,1.0,2.0,1.0,,9.0,4.0,8.0,8.0,,16.0,4.0,4.0,,8.0,4.0,5.0,7.0,1.0,3.0,15.0,3.0,8.0,10.0,,,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,0.7272727272727273,0.5,1.0,0.5,0.2857142857142857,0.65,0.6818181818181818,0.1206896551724138,0.16666666666666666,0.12903225806451613,0.5333333333333333,,0.1111111111111111,0.041666666666666664,0.16326530612244897,0.1322314049586777,0.02631578947368421,0.08571428571428572,0.09375,,0.2,0.15555555555555556,0.25,1.0,0.15,0.5833333333333334,0.7,,0.1875,0.5,0.5,1.0,0.225,0.5,0.5,0.6666666666666666,0.1,1.0,,0.1,1.0,1.0,0.1111111111111111,0.3333333333333333,0.5,0.4910916666666667,0.16666666666666666,1.0,6.0,2.0,2.0,9.0,4.0,,4.0,,1.0,,2.0,,0.6666666666666666,,0.06666666666666667,,0.0975609756097561,0.4,0.42857142857142855,1.0,0.6666666666666666,,,,,2.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,1.0,1.0,,,,,,,True,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,3377.0,56,-11.0,116,115,32.0,25.0,15.0,231,1.0,2.0,4.0,3.0,6.0,10.0,1.0,13.0,137,,,,,6.0,,,7.0,2.0,1.0,,,,32.0,1.0,1.0,0.5,,0.375,,0.40625,,0.625,12.686567164179104,,,,0.125,0.5,0.5,1.0,0.25,0.75,0.5058343750000001,0.525525,0.0625,,,11.933333333333332,24.840000000000003,0.27586206896551724,1.0,2.0,,,,2.0,2.0,,6.0,,,1.0,2.0,1.0,2.0,1.0,1.0,,5.0,2.0,,6.0,6.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,,2.0,4.0,1.0,7.0,,,,,,,1.0,1.0,,1.0,,4.0,8.0,,,,,,,,,,,1.0,0.2,1.0,0.2,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.5,,,0.25,0.13333333333333333,,0.16666666666666666,0.14285714285714285,,,0.05263157894736842,0.3333333333333333,0.25,0.18181818181818182,,,0.125,0.5,1.0,1.0,0.125,0.5,0.5,1.0,0.375,,,,,,,,,,,0.5,,0.47045000000000003,0.38461538461538464,,1.0,,,,,1.0,,,,1.0,,1.0,,0.1,,0.16666666666666666,,0.5,0.5,,,0.1,1.0,,0.5,1.0,1.0,,1.0,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,True,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,4814.0,80,-28.0,166,165,38.0,31.0,21.0,331,,2.0,3.0,8.0,13.0,13.0,6.0,37.0,192,2.0,2.0,2.0,9.0,10.0,2.0,4.0,16.0,7.0,10.0,,3.0,9.0,38.0,0.625,0.625,0.6153846153846154,1.0,0.5961538461538461,1.1666666666666667,0.5967741935483871,0.9,0.5,19.047619047619047,0.05555555555555555,0.04597701149425287,0.06451612903225806,0.07692307692307693,,,,0.11538461538461539,0.8076923076923077,0.5179923076923076,0.6227666666666667,0.10344827586206896,0.1875,0.24324324324324326,6.776923076923077,25.0,0.2289156626506024,6.0,8.0,1.0,1.0,2.0,3.0,2.0,3.0,10.0,,,1.0,5.0,1.0,1.0,,,,2.0,1.0,6.0,15.0,10.0,3.0,1.0,2.0,1.0,3.0,,1.0,2.0,,,7.0,2.0,3.0,9.0,,12.0,3.0,3.0,,4.0,,3.0,1.0,,1.0,5.0,,3.0,4.0,,,2.0,3.0,3.0,,3.0,3.0,,2.0,1.0,0.38461538461538464,,0.38461538461538464,1.0,1.0,0.5,0.07692307692307693,0.125,,0.8,,0.21428571428571427,0.0392156862745098,0.13043478260869565,0.18461538461538463,0.05263157894736842,,0.3,0.375,,0.13636363636363635,,1.0,0.3076923076923077,0.75,0.8571428571428571,0.5,0.11538461538461539,0.6666666666666666,0.6666666666666666,1.0,0.38461538461538464,0.3,0.3,1.0,1.0,1.0,,,,,0.6666666666666666,0.3333333333333333,0.3,0.4965,0.05405405405405406,2.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,0.07142857142857142,,,,,,,,1.0,,,,,1.0,1.0,,,,True,,
203894,1610612757,Shabazz Napier,Shabazz Napier,203894,POR,741.0,12,-4.0,27,26,10.0,7.0,3.0,53,,,,1.0,2.0,2.0,,5.0,37,,1.0,,3.0,,,,,1.0,,,,3.0,10.0,,,0.5,,0.625,0.5,0.625,0.5,0.5,13.333333333333334,,,,,,,,,1.0,0.431525,0.3776333333333333,,,0.6,1.95,25.15,0.37037037037037035,1.0,2.0,,,1.0,,,1.0,2.0,,,2.0,1.0,,,,,,,2.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,3.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,0.5,0.5,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,0.5,0.5,0.5,,,,,,,,0.3333333333333333,0.6666666666666666,0.5,,,,,1.0,1.0,3.0,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,True,,
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,4047.0,67,-41.0,141,143,20.0,23.0,20.0,284,1.0,2.0,,6.0,14.0,,1.0,13.0,179,2.0,2.0,,4.0,6.0,1.0,6.0,16.0,2.0,2.0,,1.0,4.0,20.0,0.5,1.0,0.42857142857142855,1.0,0.42857142857142855,1.0,0.43333333333333335,1.0,,12.195121951219512,0.03333333333333333,0.06329113924050633,0.041666666666666664,0.14285714285714285,0.5,0.5,1.0,,0.6428571428571429,0.6342642857142857,0.73105,0.06666666666666667,0.06666666666666667,0.3076923076923077,5.528571428571429,,0.14184397163120568,5.0,9.0,3.0,5.0,2.0,3.0,,,,,,,,3.0,7.0,,,,6.0,,6.0,,,,2.0,3.0,3.0,6.0,3.0,,2.0,,1.0,15.0,4.0,5.0,4.0,1.0,10.0,1.0,1.0,,2.0,,,3.0,,2.0,5.0,3.0,3.0,8.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2222222222222222,,0.4,0.25,0.14814814814814814,0.08163265306122448,0.2,0.17307692307692307,0.2222222222222222,,0.07142857142857142,0.2,0.25,0.20833333333333334,,1.0,0.6428571428571429,0.5555555555555556,0.7142857142857143,0.4,0.21428571428571427,,,,,,,,0.7142857142857143,0.6,,,,,1.0,,,0.6176833333333334,0.46153846153846156,2.0,,,,,6.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,True,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,1000.0,17,8.0,33,33,,,,66,1.0,1.0,,1.0,2.0,1.0,,2.0,29,,,,,,,,11.0,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,17.64705882352941,,,,0.3333333333333333,1.0,1.0,,,0.6666666666666666,0.48983333333333334,,,,,4.05,27.8,,,1.0,,,,,,,1.0,,,,,,,,,,,,2.0,,1.0,,,3.0,1.0,4.0,,1.0,2.0,1.0,,9.0,,3.0,7.0,1.0,11.0,,,,3.0,,2.0,,,1.0,3.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,0.6363636363636364,,0.3,0.47619047619047616,,,0.6666666666666666,0.3333333333333333,0.8,0.3333333333333333,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
