EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefShortMidRangeReboundPct,ShortMidRangeFGM,FtPoints,PenaltyFtPoints,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,OffThreePtRebounds,SelfOReb,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,Travels,PenaltyFg3Pct,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,on,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ShortMidRangeAssists,Charge Fouls,Offensive Fouls,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3Assists,HeaveAttempts,2pt And 1 Free Throw Trips,BlockingFouls,3SecondViolations,FTOffRebounds,OffFTReboundPct,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,491.0,8.0,9.0,17.0,17,10.0,4.0,2.0,34,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,6.0,8.0,2.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,1.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.6,0.6666666666666666,0.4,30.0,1.0,0.14285714285714285,0.1,0.5,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.4,0.3333333333333333,1.0,0.3333333333333333,0.8,0.5423,0.5146333333333334,0.6666666666666666,8.166666666666666,24.05,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,1982.0,33.0,1.0,66.0,67,20.0,17.0,6.0,133,2.0,2.0,,,,1.0,1.0,,2.0,5.0,4.0,7.0,66.0,,1.0,1.0,,2.0,3.0,6.0,8.0,1.0,,2.0,,,20.0,0.5,1.0,0.4,,0.3888888888888889,,0.3888888888888889,,0.4444444444444444,15.068493150684931,0.5,0.1875,0.13333333333333333,0.14285714285714285,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,,,,0.1111111111111111,,,,0.6666666666666666,0.4894833333333334,0.4572,,7.4,24.575000000000003,0.30303030303030304,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.25,1.0,0.25,1.0,1.25,1.25,1.0,0.07142857142857142,0.1,0.06896551724137931,0.2222222222222222,0.14285714285714285,0.5,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.4509,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,824.0,14.0,9.0,27.0,27,12.0,6.0,4.0,54,1.0,1.0,,,,1.0,,,1.0,2.0,2.0,2.0,17.0,,,1.0,,2.0,3.0,4.0,4.0,,,1.0,,,12.0,1.0,1.0,0.5,,0.25,,0.25,,0.5,15.625,,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.75,0.49875,0.5235,,11.35,25.7,0.4444444444444444,,,,,2.0,,1.0,1.0,,,,,1.0,,,,,2.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,0.16666666666666666,,,,,0.3333333333333333,,0.5,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203487,1610612741,Michael Carter-Williams,Michael Carter-Williams,203487,CHI,3156.0,53.0,-9.0,102.0,103,22.0,23.0,16.0,205,3.0,5.0,1.0,2.0,1.0,2.0,,,6.0,14.0,1.0,14.0,108.0,3.0,4.0,,7.0,,3.0,3.0,4.0,5.0,4.0,6.0,1.0,7.0,22.0,,,0.42857142857142855,0.75,0.4,0.75,0.4117647058823529,0.7,0.06666666666666667,18.69918699186992,0.8333333333333334,0.1111111111111111,0.0625,0.047619047619047616,0.3333333333333333,0.6,0.75,,0.13333333333333333,0.5,0.5,,,0.5,0.5,,0.4,0.44160666666666665,0.44819999999999993,0.5,6.942857142857143,23.9,0.21568627450980393,1.0,1.0,7.0,,1.0,,,,,1.0,1.0,,,2.0,12.0,,2.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,6.0,,,,,1.0,1.0,1.0,,,0.02564102564102564,0.01818181818181818,0.0625,,0.3333333333333333,0.4666666666666667,0.06666666666666667,,,,1.0,1.0,,,,,,0.4693,0.14285714285714285,3.0,6.0,2.0,15.0,5.0,1.0,,1.0,,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.14285714285714285,0.2,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.11764705882352941,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203530,1610612741,Joffrey Lauvergne,Joffrey Lauvergne,203530,CHI,951.0,16.0,5.0,32.0,32,10.0,10.0,6.0,64,2.0,5.0,1.0,2.0,,1.0,,,2.0,7.0,,10.0,27.0,1.0,2.0,,4.0,2.0,1.0,3.0,7.0,1.0,,1.0,,4.0,10.0,0.5,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5,0.5,0.6666666666666666,,27.5,1.0,0.1,0.17647058823529413,0.125,0.7142857142857143,0.4,0.4,0.5,0.14285714285714285,,,,,1.0,0.5,,0.7142857142857143,0.5518428571428571,0.74135,0.4,4.457142857142857,,0.3125,1.0,3.0,1.0,,,,,,,1.0,4.0,,,4.0,2.0,,2.0,,,3.0,2.0,,4.0,,,,1.0,,,1.0,1.0,,,,,0.25,0.25,0.4,,0.2857142857142857,0.23076923076923078,0.21052631578947367,,0.25,,0.14285714285714285,,,,,0.75,0.3333333333333333,,,,,,0.46626666666666666,0.4,2.0,2.0,1.0,4.0,4.0,,,,0.5,,6.0,2.0,1.0,,,1.0,,,,,6.0,2.0,,,0.14285714285714285,,1.0,,,0.2222222222222222,0.2222222222222222,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.4,0.25,0.2,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,1300.0,22.0,-18.0,42.0,44,7.0,10.0,5.0,86,2.0,3.0,,,,,,,2.0,5.0,,4.0,58.0,,,,,4.0,3.0,5.0,9.0,,,1.0,,,7.0,1.0,1.0,0.4,,0.4,,0.4,,,12.5,,0.42857142857142855,0.35714285714285715,0.3333333333333333,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.6,0.4721,,,4.18,,0.16666666666666666,,1.0,2.0,,,,,,,,2.0,,,,,,,,,3.0,2.0,,4.0,1.0,1.0,1.0,,,1.0,2.0,4.0,,,,,,,,,0.2857142857142857,0.17647058823529413,0.19047619047619047,0.375,,1.0,0.4,,,,,0.5,,,,,,,0.5307,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.25,,,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612741,Rajon Rondo,Rajon Rondo,200765,CHI,32.0,1.0,,1.0,1,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
201577,1610612741,Robin Lopez,Robin Lopez,201577,CHI,833.0,14.0,2.0,26.0,25,3.0,1.0,5.0,51,2.0,3.0,,,,2.0,,,2.0,5.0,,4.0,23.0,,,,,,,1.0,4.0,,,,,,3.0,,,0.4,,0.4,,0.4,,,15.15151515151515,,,0.058823529411764705,,0.6,0.6666666666666666,0.6666666666666666,,0.4,,,,,,,,0.6,0.42988,,,9.540000000000001,,0.11538461538461539,2.0,3.0,,,,,,,,2.0,3.0,,,4.0,4.0,,4.0,,,3.0,1.0,,3.0,,,,,,,,1.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.14285714285714285,0.375,0.21428571428571427,0.3333333333333333,,,,,,,,1.0,0.6666666666666666,,,,,,0.4463333333333333,1.0,,1.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,,,,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,922.0,15.0,-7.0,29.0,28,1.0,4.0,7.0,57,,,,,,,2.0,,,2.0,3.0,8.0,33.0,,,,,,2.0,5.0,5.0,,,,,,1.0,,,,,0.3,,0.5714285714285714,,0.6,17.94871794871795,,0.2222222222222222,0.3333333333333333,0.3333333333333333,,,,,,,,,0.4,,,,0.6,0.5068300000000001,,,7.85,24.233333333333334,0.034482758620689655,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,,,,0.5,,,,1.0,,0.4,0.2,1.0,1.0,,,,,,,,1.0,,,2.0,2.0,2.0,4.0,2.0,,,,,,5.0,,,,,,,,,,5.0,1.0,,,,,,,,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,,,0.25,,3.0,1.0,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,2020.0,34.0,-25.0,65.0,65,10.0,17.0,12.0,130,4.0,7.0,2.0,2.0,,3.0,,,6.0,14.0,3.0,21.0,85.0,3.0,3.0,1.0,9.0,2.0,4.0,5.0,9.0,2.0,1.0,2.0,1.0,9.0,10.0,0.16666666666666666,0.2,0.42857142857142855,1.0,0.35294117647058826,0.75,0.45454545454545453,0.8,0.17647058823529413,29.629629629629626,1.0,0.23529411764705882,0.18518518518518517,0.2857142857142857,0.4117647058823529,0.5714285714285714,0.8,0.25,0.17647058823529413,,,,,0.5,1.0,,0.5882352941176471,0.44744999999999996,0.4115375,0.42857142857142855,7.3999999999999995,24.833333333333332,0.15384615384615385,1.0,2.0,4.0,,3.0,,1.0,1.0,,1.0,2.0,,1.0,2.0,10.0,,2.0,3.0,,2.0,1.0,,4.0,1.0,1.0,,1.0,,,,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.1,0.07142857142857142,0.10526315789473684,,0.2,,0.23529411764705882,0.17647058823529413,,,,0.6666666666666666,0.5,0.3333333333333333,,,0.25,,0.68945,0.09523809523809523,2.0,2.0,2.0,4.0,7.0,,,,,2.0,9.0,3.0,3.0,,,,,,,,11.0,4.0,,,0.21428571428571427,0.2857142857142857,0.25,0.5,0.6666666666666666,0.19047619047619047,0.2222222222222222,,2.0,,,,1.0,1.0,0.2,0.2,,0.25,,,,,,,,1.0,0.16666666666666666,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
