EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFGM,FG2M,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,Fg2Pct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,FtPoints,PenaltyFtPoints,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,DeadBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,DefThreePtReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceCorner3Frequency,SecondChancePointsPct,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFGM,PenaltyFG2M,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyFg2Pct,PenaltyAtRimAccuracy,LongMidRangePctBlocked,OffThreePtRebounds,LostBallSteals,Charge Fouls,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Charge Fouls Drawn,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,on,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1274.0,21,4.0,42,42,15.0,6.0,84,2.0,6.0,,1.0,9.0,,1.0,9.0,38,3.0,,1.0,,15.0,,,,0.4,0.4090909090909091,0.1,25.0,0.2,0.6,0.1,,,,0.2,,0.42921,0.386775,13.933333333333332,25.3,0.35714285714285715,3.0,4.0,4.0,,,,,,,,,,0.21428571428571427,0.2222222222222222,,,2.0,4.0,8.0,4.0,2.0,6.0,2.0,,4.0,14.0,0.4444444444444444,0.4,0.3333333333333333,0.4,2.0,1.0,1.0,,1.0,,,,1.0,,,1.0,5.0,,1.0,,,,,1.0,1.0,,,,1.0,2.0,,1.0,2.0,,1.0,,5.0,1.0,,,,0.5,0.5,0.1111111111111111,,,,,,,0.5,,0.1,1.0,1.0,,0.5,0.5,,,,,,,,0.25,,,,,0.5555555555555556,1.0,1.0,,,1.0,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,2.0,,,0.6666666666666666,,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,1086.0,18,6.0,32,32,4.0,,64,1.0,,1.0,1.0,6.0,1.0,1.0,9.0,24,,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.6428571428571429,0.6428571428571429,0.14285714285714285,24.390243902439025,0.14285714285714285,,0.14285714285714285,1.0,1.0,1.0,0.8571428571428571,1.0,0.6146928571428572,0.42555,1.3499999999999999,25.7,0.125,2.0,3.0,4.0,1.0,1.0,3.0,,,,,,0.3333333333333333,0.18181818181818182,0.2,,,,3.0,2.0,1.0,,1.0,,,,2.0,0.5,0.25,,,5.0,3.0,5.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,3.0,4.0,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,3.0,,0.6666666666666666,0.6666666666666666,1.0,1.5,1.5,,,,,,0.05263157894736842,,0.25,,0.7142857142857143,0.6,0.6,0.6666666666666666,,,,,,,,,0.5,1.0,1.0,0.27,,,0.3333333333333333,,,,1.0,1.0,2.0,,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202328,1610612749,Greg Monroe,Greg Monroe,202328,MIL,2152.0,36,15.0,68,66,19.0,6.0,134,4.0,,,,17.0,,,22.0,49,4.0,,,,19.0,,,,0.5294117647058824,0.5238095238095238,,27.848101265822784,0.23529411764705882,,,,,,0.7647058823529411,,0.5071411764705882,0.415625,3.023529411764706,,0.27941176470588236,7.0,9.0,15.0,,,1.0,,,,,,,0.28,0.24242424242424243,0.5,,,9.0,10.0,2.0,1.0,3.0,1.0,,1.0,7.0,0.5294117647058824,,,,7.0,8.0,13.0,3.0,1.0,,,,,3.0,,,5.0,8.0,1.0,4.0,1.0,6.0,,4.0,2.0,,2.0,1.0,6.0,7.0,,,8.0,2.0,2.0,,5.0,2.0,0.4444444444444444,0.5,,0.5,0.4166666666666667,0.058823529411764705,,0.25,1.0,0.12903225806451613,0.16666666666666666,0.07692307692307693,0.3333333333333333,,0.7647058823529411,0.6153846153846154,0.6153846153846154,0.5,0.25,0.3333333333333333,,,,,,,1.0,,,0.4402,0.10526315789473684,0.10526315789473684,0.22727272727272727,4.0,1.0,1.0,,1.0,1.0,,,,0.125,0.16666666666666666,,1.0,,3.0,0.3333333333333333,0.3333333333333333,0.375,,0.13636363636363635,4.0,,,1.0,,,,2.0,2.0,,,0.5,0.5,,2.0,2.0,1.0,1.0,0.4,,,1.0,1.0,2.0,1.0,0.15384615384615385,0.2,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,6731.0,112,4.0,215,217,39.0,58.0,432,4.0,1.0,1.0,5.0,21.0,2.0,10.0,35.0,221,2.0,6.0,5.0,1.0,39.0,1.0,0.2,0.2,0.41935483870967744,0.4861111111111111,0.3225806451612903,18.614718614718615,0.12903225806451613,0.03225806451612903,0.16129032258064516,0.2,0.2,1.0,0.8387096774193549,0.2,0.5495629032258065,0.6148625,2.8428571428571425,25.11,0.1813953488372093,8.0,10.0,18.0,4.0,4.0,7.0,2.0,9.0,6.0,10.0,7.0,0.5714285714285714,0.11940298507462686,0.09615384615384616,0.06896551724137931,0.7,1.0,10.0,6.0,5.0,7.0,12.0,6.0,1.0,5.0,31.0,0.47619047619047616,0.21739130434782608,1.0,1.0,16.0,8.0,16.0,4.0,1.0,1.0,5.0,,2.0,4.0,,2.0,4.0,14.0,3.0,7.0,,8.0,1.0,5.0,4.0,,10.0,1.0,18.0,10.0,,1.0,11.0,4.0,2.0,,4.0,1.0,0.7,0.7777777777777778,,0.5,0.4,0.14285714285714285,0.125,0.25,,0.11864406779661017,0.08791208791208792,0.22727272727272727,0.06666666666666667,0.06666666666666667,0.5161290322580645,0.5,0.5714285714285714,0.625,0.25,0.3333333333333333,1.0,1.0,0.16129032258064516,0.2,0.2,1.0,1.0,0.5,,0.506525,0.11764705882352941,0.16666666666666666,0.11428571428571428,9.0,,,,2.0,3.0,,1.0,2.0,0.05405405405405406,,,2.0,,5.0,0.5,0.5,0.5,,0.14285714285714285,2.0,,,0.5,,,2.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.03125,0.047619047619047616,0.06666666666666667,2.0,1.0,2.0,1.0,,0.10526315789473684,,0.5,False,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,10509.0,175,-8.0,324,329,86.0,94.0,653,8.0,6.0,5.0,13.0,33.0,10.0,20.0,52.0,344,7.0,27.0,13.0,5.0,86.0,0.9,0.5,0.5,0.49056603773584906,0.49056603773584906,0.37735849056603776,18.105849582172702,0.1509433962264151,0.11320754716981132,0.24528301886792453,0.38461538461538464,0.38461538461538464,0.8,0.7358490566037735,0.38461538461538464,0.5159259615384616,0.5162166666666668,6.166666666666666,25.155,0.2654320987654321,13.0,22.0,25.0,5.0,4.0,12.0,3.0,1.0,,2.0,,0.4166666666666667,0.13402061855670103,0.12883435582822086,0.16666666666666666,,1.0,11.0,12.0,12.0,6.0,18.0,5.0,1.0,8.0,42.0,0.3333333333333333,0.18181818181818182,0.16666666666666666,0.2,29.0,9.0,19.0,,1.0,5.0,7.0,1.0,4.0,,1.0,5.0,11.0,10.0,2.0,3.0,1.0,3.0,,3.0,2.0,1.0,7.0,1.0,12.0,6.0,1.0,,,,,,11.0,,0.45454545454545453,0.45454545454545453,0.2,0.4583333333333333,0.4583333333333333,0.06060606060606061,0.05263157894736842,,0.25,0.02586206896551724,0.018633540372670808,,,,0.3584905660377358,0.47368421052631576,0.5,0.4444444444444444,0.125,0.125,1.0,,0.1320754716981132,0.7142857142857143,0.7142857142857143,1.0,,0.3333333333333333,0.25,,,,0.21153846153846154,,,2.0,2.0,8.0,7.0,,,2.0,0.12121212121212122,0.15789473684210525,,,,,,,,,,5.0,,1.0,0.4166666666666667,0.08333333333333333,,2.0,4.0,4.0,2.0,,0.5714285714285714,0.8,0.16666666666666666,,1.0,,,,,0.10638297872340426,,,,,0.02857142857142857,0.06060606060606061,,,False,,1.0,1.0,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,2452.0,41,5.0,77,76,20.0,11.0,153,3.0,2.0,2.0,6.0,6.0,2.0,8.0,13.0,82,,6.0,6.0,2.0,20.0,1.0,0.25,0.25,0.42857142857142855,0.4642857142857143,0.5714285714285714,16.853932584269664,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.6428571428571429,0.3333333333333333,0.4969571428571428,0.47838,11.133333333333335,25.7625,0.2597402597402597,3.0,5.0,7.0,,,1.0,,1.0,1.0,1.0,1.0,,0.125,0.1111111111111111,,1.0,,3.0,4.0,3.0,2.0,5.0,2.0,,3.0,12.0,0.5,0.375,,,8.0,1.0,1.0,,2.0,,2.0,2.0,5.0,,2.0,5.0,6.0,2.0,,,1.0,2.0,,3.0,2.0,,3.0,,6.0,2.0,,,1.0,1.0,,,6.0,,0.3333333333333333,0.3333333333333333,0.4,0.6,0.6,,,,0.3333333333333333,,0.02702702702702703,,,,0.07142857142857142,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,,0.14285714285714285,,,,,1.0,0.4,,0.07142857142857142,0.16666666666666666,0.46153846153846156,1.0,,,,1.0,1.0,,,1.0,0.08333333333333333,0.25,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,0.08333333333333333,0.125,,,,,,,,,,False,,,,,,,,,1.0,0.14285714285714285,,,,,,,,,,,,,
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,10085.0,168,-9.0,319,319,99.0,97.0,638,1.0,6.0,9.0,18.0,12.0,15.0,28.0,57.0,354,3.0,45.0,18.0,9.0,99.0,1.0,0.5357142857142857,0.5357142857142857,0.7125,0.7125,0.7,11.830985915492958,0.025,0.15,0.45,0.5,0.5,1.0,0.825,0.5,0.5193474358974358,0.5267166666666666,9.808333333333332,25.35357142857143,0.3103448275862069,3.0,11.0,13.0,2.0,1.0,2.0,1.0,1.0,,1.0,,1.0,0.03409090909090909,0.08029197080291971,0.07317073170731707,,1.0,6.0,8.0,5.0,3.0,8.0,1.0,2.0,2.0,19.0,0.5,,0.16666666666666666,0.16666666666666666,28.0,4.0,5.0,1.0,1.0,6.0,10.0,1.0,5.0,3.0,4.0,10.0,14.0,4.0,,1.0,,2.0,,1.0,,1.0,6.0,3.0,16.0,3.0,2.0,1.0,,,,,14.0,,0.3333333333333333,0.3333333333333333,0.4,0.5384615384615384,0.5384615384615384,,,,,0.010101010101010102,0.006993006993006993,,,,0.125,0.8,0.8,0.5,1.0,1.0,,,0.25,0.6,0.6,1.0,0.14285714285714285,0.38461538461538464,0.2,0.4943214285714285,,,0.24561403508771928,,,,3.0,8.0,,,,,0.16326530612244897,0.09090909090909091,1.0,2.0,4.0,7.0,0.6666666666666666,0.5,0.5,0.14285714285714285,0.12280701754385964,1.0,3.0,5.0,0.07692307692307693,0.38461538461538464,0.6,2.0,1.0,1.0,,,0.3333333333333333,1.0,,,1.0,,,,,0.18421052631578946,1.0,,,,0.034482758620689655,,,1.0,False,,,,1.0,,,,,1.0,0.125,1.0,3.0,1.0,0.25,1.0,1.0,0.42857142857142855,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,13492.0,225,,419,418,121.0,109.0,837,18.0,19.0,2.0,8.0,96.0,3.0,9.0,140.0,447,24.0,6.0,8.0,2.0,121.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5476190476190477,0.56,0.08571428571428572,30.341880341880344,0.17142857142857143,0.18095238095238095,0.0761904761904762,0.25,0.25,0.5,0.6476190476190476,0.25,0.5411452380952381,0.4947875000000001,5.9020833333333345,25.955555555555556,0.28878281622911695,21.0,44.0,53.0,11.0,7.0,17.0,4.0,10.0,10.0,10.0,3.0,0.6470588235294118,0.1810344827586207,0.22580645161290322,0.11538461538461539,0.3,8.0,53.0,58.0,11.0,12.0,23.0,8.0,4.0,5.0,58.0,0.5520833333333334,0.275,0.42105263157894735,0.42105263157894735,37.0,39.0,59.0,8.0,6.0,1.0,1.0,1.0,4.0,11.0,1.0,4.0,38.0,48.0,9.0,7.0,2.0,9.0,3.0,12.0,11.0,4.0,9.0,3.0,20.0,39.0,,5.0,46.0,24.0,2.0,1.0,38.0,2.0,0.4528301886792453,0.46153846153846156,0.25,0.48214285714285715,0.48717948717948717,0.09375,0.11864406779661017,0.1111111111111111,0.2222222222222222,0.05185185185185185,0.041237113402061855,0.09433962264150944,0.16666666666666666,0.07894736842105263,0.5619047619047619,0.6610169491525424,0.75,0.48717948717948717,0.3333333333333333,0.375,0.16666666666666666,0.5,0.009523809523809525,1.0,1.0,1.0,0.6666666666666666,0.14285714285714285,0.25,0.5277090909090909,0.1951219512195122,0.21052631578947367,0.2714285714285714,25.0,11.0,4.0,2.0,21.0,6.0,1.0,3.0,1.0,0.3,0.35,,3.0,1.0,7.0,0.2727272727272727,0.25,0.2692307692307692,,0.05,14.0,,,0.5,,,6.0,10.0,12.0,1.0,6.0,0.5,0.7142857142857143,,1.0,1.0,2.0,,0.01694915254237288,0.023809523809523808,0.28,2.0,1.0,2.0,,0.02631578947368421,0.022727272727272728,,0.25,False,1.0,,,,,3.0,,1.0,1.0,0.05,,1.0,,,,,0.08333333333333333,1.0,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,12598.0,210,9.0,393,391,129.0,113.0,784,15.0,26.0,5.0,11.0,50.0,7.0,18.0,78.0,410,15.0,21.0,11.0,5.0,129.0,1.0,0.3888888888888889,0.3888888888888889,0.4485294117647059,0.5,0.2647058823529412,19.634703196347033,0.22058823529411764,0.38235294117647056,0.16176470588235295,0.45454545454545453,0.45454545454545453,1.0,0.39705882352941174,0.45454545454545453,0.45682611940298506,0.47185714285714286,11.88,25.855555555555554,0.3282442748091603,15.0,24.0,24.0,8.0,5.0,11.0,6.0,,,,,0.7272727272727273,0.14423076923076922,0.14201183431952663,0.14583333333333334,,7.0,20.0,20.0,14.0,12.0,26.0,5.0,7.0,13.0,64.0,0.4,0.1111111111111111,0.2692307692307692,0.2692307692307692,34.0,5.0,9.0,1.0,8.0,2.0,7.0,1.0,4.0,5.0,3.0,7.0,35.0,20.0,2.0,,,,,11.0,6.0,3.0,12.0,2.0,16.0,21.0,1.0,,20.0,4.0,2.0,,35.0,2.0,0.5,0.5,0.42857142857142855,0.4772727272727273,0.5892857142857143,0.04,0.2222222222222222,,,,,,0.2,,0.1323529411764706,0.5555555555555556,0.7142857142857143,0.6,0.5333333333333333,0.5333333333333333,0.25,0.7142857142857143,0.10294117647058823,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.18181818181818182,0.25,0.3951,0.0958904109589041,0.07407407407407407,0.44871794871794873,17.0,14.0,,1.0,9.0,3.0,,,1.0,0.13846153846153847,0.1111111111111111,1.0,1.0,1.0,5.0,0.2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0641025641025641,3.0,2.0,3.0,0.13636363636363635,0.13636363636363635,0.6666666666666666,,3.0,6.0,1.0,,0.4,1.0,,,5.0,,1.0,,,0.14893617021276595,1.0,,,,,,,1.0,False,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,3.0,3.0,1.0,0.15789473684210525
203521,1610612749,Matthew Dellavedova,Matthew Dellavedova,203521,MIL,7098.0,118,-8.0,217,215,100.0,76.0,432,11.0,5.0,5.0,13.0,17.0,5.0,14.0,35.0,231,7.0,15.0,13.0,5.0,100.0,1.0,0.35714285714285715,0.35714285714285715,0.46774193548387094,0.5,0.45161290322580644,15.573770491803279,0.3548387096774194,0.16129032258064516,0.41935483870967744,0.38461538461538464,0.38461538461538464,1.0,0.4838709677419355,0.38461538461538464,0.43655161290322586,0.4498416666666667,10.282352941176471,26.014285714285712,0.4608294930875576,4.0,8.0,9.0,2.0,,3.0,2.0,,,,,0.6666666666666666,0.07692307692307693,0.09411764705882353,0.09523809523809523,,4.0,7.0,12.0,6.0,1.0,7.0,1.0,,3.0,15.0,0.4117647058823529,,0.8,0.8,20.0,1.0,1.0,,2.0,,1.0,1.0,5.0,1.0,1.0,5.0,9.0,2.0,1.0,,,1.0,,1.0,,2.0,,,3.0,9.0,2.0,1.0,8.0,3.0,1.0,,9.0,1.0,0.14285714285714285,0.14285714285714285,0.2,0.2916666666666667,0.32142857142857145,0.058823529411764705,,0.09090909090909091,,,0.009708737864077669,,0.18181818181818182,,0.03225806451612903,1.0,1.0,,0.18181818181818182,0.2,,0.25,0.03225806451612903,,,,,0.4166666666666667,0.2,0.478525,0.08823529411764706,0.15,0.2571428571428571,6.0,2.0,1.0,2.0,4.0,1.0,,,,0.12121212121212122,0.08333333333333333,1.0,,1.0,3.0,,,0.375,0.5,0.08571428571428572,,,,,,,1.0,,2.0,1.0,,0.2857142857142857,,,1.0,1.0,,,0.03125,0.041666666666666664,0.14285714285714285,,3.0,,,,,,,False,1.0,,,,,,,,,,,,,,,,,,,,,,
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,1478.0,25,-23.0,45,47,15.0,7.0,92,1.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,71,,3.0,3.0,1.0,15.0,1.0,0.25,0.25,0.25,0.25,0.6666666666666666,14.285714285714286,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.4968916666666667,0.6165,13.55,24.674999999999997,0.3333333333333333,,3.0,3.0,,,1.0,,,,,,,,0.21428571428571427,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,3.0,1.0,,,,0.5,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.6,,,,,,,,,False,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
202328,1610612749,Greg Monroe,Greg Monroe,202328,MIL,6315.0,105,,190,187,83.0,48.0,377,6.0,4.0,,,34.0,,,57.0,213,14.0,,,,83.0,,,,0.5294117647058824,0.6477272727272727,,25.233644859813083,0.17647058823529413,0.11764705882352941,,,,,0.7058823529411765,,0.5079911764705883,0.47562142857142853,4.167647058823529,,0.4368421052631579,12.0,18.0,29.0,6.0,2.0,10.0,5.0,3.0,3.0,3.0,1.0,0.6,0.27906976744186046,0.2361111111111111,0.21052631578947367,0.3333333333333333,2.0,18.0,10.0,6.0,1.0,7.0,1.0,,5.0,15.0,0.5294117647058824,0.35294117647058826,0.5,0.5,18.0,14.0,24.0,8.0,2.0,,,,,8.0,,,22.0,26.0,1.0,10.0,1.0,11.0,,4.0,1.0,4.0,4.0,1.0,10.0,16.0,,,22.0,10.0,2.0,,22.0,2.0,0.7222222222222222,0.7222222222222222,,0.5,0.6111111111111112,0.029411764705882353,0.041666666666666664,,0.3333333333333333,0.15873015873015872,0.12790697674418605,0.10526315789473684,0.2857142857142857,,0.7058823529411765,0.5833333333333334,0.6086956521739131,0.7857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,,1.0,,,0.5061,0.23809523809523808,0.23809523809523808,0.38596491228070173,21.0,8.0,,1.0,5.0,4.0,1.0,,,0.1724137931034483,0.2,,2.0,,9.0,0.25,0.25,0.45,,0.15789473684210525,10.0,,,0.7142857142857143,,,1.0,6.0,7.0,1.0,2.0,0.5,0.6,,1.0,3.0,1.0,2.0,0.043478260869565216,,0.15789473684210525,2.0,5.0,,2.0,0.22727272727272727,0.13636363636363635,0.16666666666666666,0.25,False,2.0,,,,,,1.0,,,,,,,,,,,,,,,0.5,
203089,1610612749,John Henson,John Henson,203089,MIL,525.0,9,-8.0,16,17,4.0,4.0,33,1.0,,,,2.0,,,,20,1.0,,,,4.0,,,,,,,9.523809523809524,0.5,,,,,,0.5,,0.43925000000000003,0.4874,3.65,,0.25,1.0,2.0,4.0,,,,,,,,,,0.2,0.14285714285714285,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,0.5,,1.0,1.0,0.1,0.14285714285714285,,0.5,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,0.25,0.3333333333333333,,,,,,0.5,,,,False,,,,,,,,,,,,,,,,,,,,,,,
201150,1610612749,Spencer Hawes,Spencer Hawes,201150,MIL,682.0,11,-2.0,20,19,9.0,8.0,39,,,1.0,2.0,3.0,1.0,2.0,5.0,22,2.0,3.0,2.0,1.0,9.0,1.0,0.5,0.5,0.5,0.5,0.4,18.51851851851852,,,0.4,0.5,0.5,1.0,1.0,0.5,0.47956000000000004,0.44975000000000004,1.9333333333333333,26.4,0.45,,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,,0.08333333333333333,,1.0,,1.0,2.0,1.0,,1.0,,,,2.0,0.3333333333333333,,,,3.0,1.0,3.0,2.0,,,,,1.0,2.0,,1.0,2.0,,1.0,2.0,,2.0,,,,,1.0,,2.0,1.0,,,,,,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,0.13333333333333333,0.3333333333333333,,,0.6,0.3333333333333333,0.5,,,,,,,,,,1.0,0.3333333333333333,,0.50635,,,0.4,,,,1.0,1.0,,,,,0.16666666666666666,,,1.0,,2.0,0.5,0.5,0.5,,0.4,2.0,,,0.6666666666666666,,,,1.0,1.0,,,0.5,0.5,,,,,,,,0.3333333333333333,1.0,,2.0,,,,,0.5,False,1.0,,,,,,,,,,,,,,,,,,,,,,
