EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyFG2A,NonShootingPenaltyNonTakeFouls,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,AtRimFGM,PenaltyAtRimFGM,FtPoints,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,AtRimAssists,LongMidRangeAssists,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyFg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ThreePtAssists,Corner3Assists,DefThreePtRebounds,LostBallTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,BlockingFoulsDrawn,DefCorner3ReboundPct,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,BlockingFouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceArc3FGA,Arc3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,Travels,Charge Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,3SecondViolations,SecondChanceAtRimPctAssisted
101139,1610612754,CJ Miles,CJ Miles,101139,IND,326.0,5,6.0,10,10,4,4,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,11,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,4,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.625,0.75,0.625,0.75,0.75,40.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.75,0.5309375000000001,0.6045750000000001,0.6,16.6,23.866666666666664,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,170.0,3,-3.0,5,6,3,3,11,,1.0,,,,,,,1.0,3.0,,,2.0,8,,,,2.0,,,,1.0,,3,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,60.0,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,0.4038,0.41475,,11.4,,0.6,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,447.0,7,9.0,14,13,6,5,27,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,6.0,12,1.0,1.0,3.0,,3.0,1.0,,,3.0,6,,,0.5,1.0,1.0,1.0,,1.5,1.5,1.5,1.5,1.0,14.285714285714285,,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,0.531,0.6159,0.5,,25.75,0.42857142857142855,,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,555.0,9,5.0,17,18,9,10,35,1.0,2.0,,,,,,,2.0,4.0,,,5.0,18,,,3.0,,,,,,3.0,9,,,,,,,0.5,0.5,0.5,0.625,0.75,,23.52941176470588,0.5,0.5,0.5,,,,,,,,,,0.25,0.43805,0.46804999999999997,0.6,11.575,,0.5294117647058824,1.0,1.0,,1.0,2.0,,0.25,0.25,,,,0.5,,,,3.0,3.0,,6.0,1.0,1.0,1.0,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,658.0,11,6.0,21,22,13,14,43,,,,,,,,,,,,,,22,,,,,,,,,,13,,,,,,,,,,,,,4.761904761904762,,,,,,,,,,,,,,,,,,,0.6190476190476191,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.5,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202338,1610612754,Kevin Seraphin,Kevin Seraphin,202338,IND,488.0,8,9.0,16,16,10,11,32,1.0,1.0,,,,,,,2.0,2.0,,,4.0,14,,,2.0,4.0,,,2.0,2.0,2.0,10,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,18.75,0.5,1.0,1.0,1.0,,,,,,,,,0.5,0.51705,0.6313,0.5,8.7,,0.625,1.0,1.0,,,1.0,,0.5,,,,,1.0,,,,,1.0,,3.0,1.0,3.0,3.0,,,0.3333333333333333,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,0.3333333333333333,,,1.0,1.0,2.0,1.0,0.5,0.6666666666666666,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,62.0,1,-2.0,2,3,2,3,5,,,,,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,252.0,4,,9,10,9,10,19,,1.0,,,,,,,1.0,2.0,,,4.0,9,,,4.0,,,,,,4.0,9,,,,,,,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,33.333333333333336,0.5,,,,,,,,,,,,,0.3985,0.3985,1.0,12.55,,1.0,,,1.0,1.0,2.0,,,0.5,1.0,1.0,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,,,,,,2.0,1.0,2.0,2.0,,,1.0,2.0,,1.0,0.5,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.2,,,,,1.0,,0.5,1.0,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612754,Jeff Teague,Jeff Teague,201952,IND,332.0,6,,11,12,9,10,23,,,,,,,,,1.0,1.0,,,2.0,11,,,2.0,,,,1.0,1.0,2.0,9,,,,,,,1.0,1.0,1.0,1.0,1.0,,9.090909090909092,,,,,,,,,,,,,,0.4082,0.4082,1.0,6.6,,0.8181818181818182,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,0.2,,,1.0,1.0,1.0,,0.5,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101139,1610612754,CJ Miles,CJ Miles,101139,IND,4590.0,76,-17.0,152,155,43,44,307,1.0,2.0,,4.0,,1.0,9.0,2.0,5.0,7.0,4.0,13.0,24.0,202,1.0,3.0,5.0,6.0,12.0,9.0,5.0,11.0,5.0,43,0.6,0.75,1.0,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.7142857142857143,0.55,0.5,0.5714285714285714,0.5,0.65,12.849162011173185,0.1,0.5,0.5,1.0,0.2,,,,0.45,0.2,,0.4,0.8,0.53148,0.55938,0.20833333333333334,7.042857142857143,25.207692307692312,0.28289473684210525,3.0,1.0,1.0,2.0,2.0,,0.15,0.1,0.5,0.5,1.0,0.2,4.0,,4.0,,1.0,,3.0,1.0,4.0,8.0,2.0,2.0,0.125,0.4444444444444444,0.4444444444444444,0.4444444444444444,3.0,1.0,2.0,1.0,,4.0,,,2.0,2.0,,1.0,0.5,1.0,1.0,1.0,0.047619047619047616,0.125,2.0,,,2.0,1.0,,0.06060606060606061,0.046875,,0.2,1.0,1.0,1.0,,0.03225806451612903,0.041666666666666664,0.3333333333333333,,,False,21.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.022222222222222223,0.10714285714285714,0.0547945205479452,0.07142857142857142,0.13636363636363635,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5147999999999999,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
