EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG3M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,LongMidRangeFGM,SecondChanceFG2A,PenaltyFG2M,PtsUnassisted2s,HeaveAttempts,ThreePtAssists,Arc3Assists,PenaltyFg2Pct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,ShortMidRangePctBlocked,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,OffRebounds,DeadBallTurnovers,Travels,Turnovers,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGM,Charge Fouls,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,on,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SelfOReb,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,OffLongMidRangeReboundPct,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,Blocked3s,BlockedArc3,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedShortMidRange,Arc3PctBlocked,SecondChanceCorner3FGM,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1627734,1610612760,Domantas Sabonis,Domantas Sabonis,1627734,OKC,218.0,4,1,7,8,4.0,3,15,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,0.5,0.5,0.5,57.14285714285714,1.0,0.5,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,0.532875,0.51135,0.5,0.6666666666666666,0.5,2.2,25.3,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203506,1610612760,Victor Oladipo,Victor Oladipo,203506,OKC,710.0,12,-18,23,25,5.0,5,48,3.0,3.0,1.0,6.0,3.0,,7.0,37,1.0,,3.0,3.0,,,,,,,1.0,1.0,,,,3.0,5.0,0.3888888888888889,0.75,0.3333333333333333,37.5,,,,,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.4782555555555555,0.443925,,,0.42857142857142855,9.933333333333334,25.099999999999998,0.21739130434782608,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.75,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,894.0,15,-7,30,31,14.0,15,61,,,,,,,,36,,,,,,,1.0,1.0,,,,,1.0,,,,14.0,,,,,,,0.07692307692307693,,,,,,,,,,,,,0.4666666666666667,2.0,,,,,,,,,,,,,2.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203902,1610612760,Semaj Christon,Semaj Christon,203902,OKC,1237.0,21,-21,42,43,19.0,20,85,,3.0,3.0,2.0,3.0,,5.0,59,3.0,,5.0,2.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,5.0,19.0,0.5,0.5,0.6,11.11111111111111,,,0.2,,,0.6,0.6,0.6,0.45985000000000004,0.45985000000000004,,,1.0,17.8,34.1,0.4523809523809524,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,,4.0,5.0,4.0,,11.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,,,,,,0.4,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,3.0,0.2727272727272727,0.2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.25,0.5,0.5,0.5,0.3986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,1237.0,21,-21,42,43,19.0,20,85,3.0,,,6.0,,,6.0,59,,,2.0,,2.0,1.0,4.0,4.0,,,,,1.0,,,2.0,19.0,0.5,0.25,,13.333333333333332,0.3333333333333333,0.5,0.2,0.5,0.5,,,0.5,0.55125,0.45742499999999997,,,0.3333333333333333,6.266666666666667,,0.4523809523809524,3.0,3.0,1.0,,,3.0,,4.0,,6.0,,,1.0,,1.0,,,3.0,1.0,1.0,,,,,0.5,0.5,0.25,0.16666666666666666,,1.0,1.0,1.0,0.16666666666666666,,,,,,1.0,0.09090909090909091,0.2,,,1.0,,,1.0,1.0,0.25,,,,,,1.0,1.0,2.0,0.5,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612760,Doug McDermott,Doug McDermott,203926,OKC,342.0,6,-2,11,12,4.0,3,23,,1.0,,1.0,1.0,,3.0,15,,,,1.0,,,,,,,,,,,,,4.0,0.75,,0.5,16.666666666666668,,,,,,0.5,,0.5,0.4199,0.3229,,,,19.8,25.2,0.36363636363636365,1.0,,1.0,1.0,,,1.0,1.0,,,3.0,1.0,,,,,,,,,1.0,1.0,,1.0,,0.75,,,,,,,0.5,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612760,Taj Gibson,Taj Gibson,201959,OKC,37.0,1,-1,1,1,1.0,1,2,,,,1.0,,,,3,,,,,,,,,,,,,,,,,1.0,,,,50.0,,,,,,,,,0.3705,0.3705,,,,12.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,528.0,9,-15,20,18,15.0,17,38,3.0,1.0,1.0,3.0,1.0,,4.0,30,1.0,,4.0,1.0,,,,2.0,,,1.0,1.0,,,,4.0,15.0,0.5,0.6666666666666666,0.25,22.727272727272727,,,,,0.75,0.25,0.3333333333333333,1.0,0.6336499999999999,0.5930333333333334,,,1.0,1.0999999999999999,24.8,0.75,2.0,2.0,,,,2.0,,2.0,,2.0,,,,,,,,,0.5,1.0,,,,,0.6666666666666666,0.5,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,1.0,2.0,2.0,,,,1.0,,,,,0.5964,2.0,2.0,,,,0.6666666666666666,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.1,0.3333333333333333,0.5,1.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202683,1610612760,Enes Kanter,Enes Kanter,202683,OKC,751.0,13,-8,25,26,7.0,9,51,4.0,,,9.0,,2.0,8.0,33,,,,,1.0,,2.0,3.0,,,2.0,3.0,2.0,2.0,1.0,,7.0,0.4,,,42.30769230769231,,0.5,0.18181818181818182,0.5,0.4444444444444444,,,0.4444444444444444,0.43738888888888894,0.2764,0.1,0.1,,8.566666666666666,,0.28,1.0,1.0,3.0,,,3.0,,1.0,,4.0,,,1.0,,1.0,,,3.0,0.6666666666666666,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.25,0.25,0.3333333333333333,,0.3333333333333333,,,,,,1.0,0.1111111111111111,0.25,,1.0,,2.0,,1.0,1.0,,,,,,0.4746,,,2.0,,0.2222222222222222,,,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.1111111111111111,0.1,,1.0,1.0,1.0,0.25,2.0,1.0,0.25,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,141.0,2,-9,5,5,5.0,5,10,,,,,,,,12,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
