EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,PenaltyCorner3FGA,SelfOReb,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,Corner3Assists,NonShootingPenaltyNonTakeFouls,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyCorner3FGM,PtsPutbacks,Fg3aBlocked,AtRimAssists,Steals,BadPassSteals,LostBallSteals,BlockingFouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangeAssists,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct
101150,1610612745,Lou Williams,Lou Williams,101150,HOU,218.0,4,-1,8,7,3.0,4,1.0,15,1.0,1.0,1.0,1.0,2.0,7,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,22.22222222222222,1.0,1.0,1.0,0.3124,0.3124,1.0,10.3,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,1117.0,19,-12,39,37,22.0,34,8.0,76,,,1.0,3.0,4.0,41,,2.0,,2.0,1.0,2.0,2.0,,22.0,0.3333333333333333,,0.3333333333333333,,0.4,,14.583333333333334,,,,0.3840666666666666,0.3739,,13.066666666666668,0.5641025641025641,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,5.0,1.0,2.0,6.0,6.0,2.0,4.0,2.0,0.5,0.3333333333333333,1.0,0.25,0.07692307692307693,0.2,0.037037037037037035,0.08333333333333333,0.4,0.5,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.4,0.4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627786,1610612745,Troy Williams,Troy Williams,1627786,HOU,1117.0,19,-12,39,37,22.0,34,8.0,76,,,,4.0,1.0,41,,2.0,1.0,,,,2.0,1.0,22.0,,,,,0.05,0.1,25.0,,,,0.5557888888888889,0.513375,1.0,1.3,0.5641025641025641,4.0,2.0,,,1.0,,,,,1.0,1.0,1.0,,3.0,,3.0,5.0,2.0,7.0,,1.0,,,1.0,2.0,1.0,,,,0.1875,,0.25,0.07407407407407407,,,0.5,0.2222222222222222,0.4444444444444444,,,,0.5,1.0,0.1,0.2,,5.0,1.0,2.0,5.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,0.5555555555555556,1.0,0.14285714285714285,0.5,0.125,0.25,0.5,0.5555555555555556,1.0,0.5,25.240000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,218.0,4,-1,8,7,3.0,4,1.0,15,,,,,,7,,,,,,,,,3.0,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201628,1610612745,Bobby Brown,Bobby Brown,201628,HOU,1117.0,19,-12,39,37,22.0,34,8.0,76,2.0,3.0,2.0,5.0,19.0,41,,2.0,6.0,2.0,,,,6.0,22.0,0.4,,0.59375,0.375,0.59375,0.375,33.333333333333336,0.1875,0.6666666666666666,0.6666666666666666,0.467725,0.46801250000000005,0.3157894736842105,11.819999999999999,0.5641025641025641,,,,2.0,,,11.0,,,1.0,1.0,1.0,,3.0,,2.0,2.0,,2.0,,,1.0,1.0,3.0,,,0.9166666666666666,,,0.125,,0.1,,,,,0.2222222222222222,,0.125,,,,0.6875,,,0.5789473684210527,10.0,5.0,6.0,11.0,5.0,6.0,,10.0,,,,,,0.6875,,,,,,,0.625,0.8333333333333334,0.75,25.40909090909091,1.0,1.0,4.0,3.0,2.0,5.0,1.0,1.0,3.0,2.0,2.0,12.0,3.0,4.0,0.5,0.5,0.8,0.45454545454545453,0.6,0.3333333333333333,0.45454545454545453,1.0,0.9166666666666666,0.5,0.0625,1.0,1.0,1.0,0.4,0.4,0.75,0.6,1.0,0.3333333333333333,0.4,0.4464,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626155,1610612745,Sam Dekker,Sam Dekker,1626155,HOU,899.0,15,-11,31,30,19.0,30,7.0,61,,1.0,,4.0,,34,,4.0,,,,,,,19.0,,,,,,,12.82051282051282,0.2,,,0.38874,0.38874,,7.7250000000000005,0.6129032258064516,2.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,3.0,3.0,3.0,3.0,4.0,7.0,,,,,,,,,,,0.23076923076923078,0.2727272727272727,0.1875,0.16666666666666666,0.2,,,0.42857142857142855,0.4,0.2,,,0.4,0.6,,,,,,,1.0,,1.0,,,1.0,,,,,0.2,,0.07692307692307693,,0.125,,,,,,23.2,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.0917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627787,1610612745,Kyle Wiltjer,Kyle Wiltjer,1627787,HOU,324.0,5,-10,13,12,13.0,12,2.0,25,,,,,3.0,17,,,3.0,,,,,3.0,13.0,,,1.5,1.5,1.5,1.5,6.666666666666667,,,,0.53925,0.53925,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,25.3,,,1.0,,1.0,1.0,,,,1.0,,3.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627819,1610612745,Isaiah Taylor,Isaiah Taylor,1627819,HOU,575.0,10,-1,18,18,6.0,18,5.0,36,,,,1.0,,17,,1.0,,,,,,,6.0,,,,,,,8.333333333333334,,,,0.48765,0.474,,2.6,0.3333333333333333,1.0,1.0,,,,,,1.0,,1.0,1.0,,,3.0,,1.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,0.125,,0.1,0.0625,,0.5,,,0.5,,,,1.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,0.5,,0.1111111111111111,,0.14285714285714285,,,0.5,,,25.3,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474,1.0,,,,,,,,,,1.0,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101150,1610612745,Lou Williams,Lou Williams,101150,HOU,16074.0,268,60,541,545,166.0,134,59.0,1086,15.0,31.0,37.0,78.0,136.0,595,7.0,20.0,28.0,62.0,3.0,5.0,13.0,28.0,164.0,0.47435897435897434,0.35,0.4700854700854701,0.3939393939393939,0.53125,0.4117647058823529,23.383084577114428,0.26495726495726496,0.4838709677419355,0.5,0.49853760683760684,0.4951287878787879,0.20588235294117646,6.88076923076923,0.3068391866913124,32.0,9.0,4.0,15.0,26.0,,8.0,7.0,10.0,4.0,14.0,1.0,1.0,32.0,1.0,15.0,23.0,7.0,30.0,1.0,3.0,8.0,17.0,15.0,29.0,7.0,0.6666666666666666,0.08974358974358974,0.1875,0.08241758241758242,0.009009009009009009,0.08333333333333333,0.030303030303030304,0.010309278350515464,0.06578947368421052,0.1206896551724138,0.0625,0.27350427350427353,0.1282051282051282,0.26666666666666666,0.26666666666666666,0.2727272727272727,0.6068376068376068,0.09448818897637795,0.08433734939759036,0.058823529411764705,32.0,1.0,10.0,39.0,1.0,13.0,2.0,32.0,6.0,8.0,8.0,6.0,2.0,0.3333333333333333,0.6153846153846154,0.05,0.0851063829787234,0.07575757575757576,,0.08860759493670886,0.27350427350427353,0.16666666666666666,0.30303030303030304,25.166666666666664,3.0,7.0,9.0,,3.0,12.0,4.0,5.0,,4.0,12.0,21.0,15.0,9.0,0.16216216216216217,0.18181818181818182,0.5833333333333334,0.3076923076923077,,0.3076923076923077,0.3076923076923077,0.8,0.6666666666666666,0.06666666666666667,0.05982905982905983,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.28125,0.2903225806451613,0.5555555555555556,,,0.3,0.28125,0.54765,5.0,3.0,3.0,1.0,,1.0,1.0,,0.05084745762711865,1.0,0.8333333333333334,0.09090909090909091,3.0,1.0,False,18.0,4.0,4.0,1.0,8.0,1.0,9.0,7.0,6.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.02564102564102564,0.03225806451612903,0.03125,0.034482758620689655,0.06666666666666667,0.5625,0.6923076923076923,0.2222222222222222,0.25,0.8,0.4444444444444444,0.3333333333333333,0.11363636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,154.0,3,5,5,6,3.0,3,,11,,,,,1.0,4,,,1.0,,,,,1.0,3.0,,,,,0.5,0.5,20.0,,,,,,1.0,,0.6,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,0.5,,0.25,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
