EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,FtPoints,PenaltyFtPoints,PenaltyPoints,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,DeadBallTurnovers,Turnovers,Offensive Fouls,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,SecondChanceFG2A,PenaltyFG2A,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,DefThreePtRebounds,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,LiveBallTurnoverPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimAccuracy,DefLongMidRangeReboundPct,on,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockingFouls,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsPutbacks,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,Charge Fouls Drawn,PenaltyCorner3Frequency,PenaltyCorner3FGM,FTOffRebounds,Charge Fouls,OffFTReboundPct,PenaltyCorner3Accuracy
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,171.0,3,,4,5,9,,,,1.0,,6,,,,,25.0,,,,,0.3865,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,0.5,,,,1.0,,,,,,,,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,15461.0,258,3.0,483,479,962,12.0,15.0,52.0,96.0,175.0,529,102.0,0.5416666666666666,0.5447761194029851,0.5918367346938775,30.370370370370367,0.11194029850746269,0.8,0.8571428571428571,0.39552238805970147,0.44246230769230777,11.451041666666663,138.0,128.0,55.0,29.0,16.0,49.0,12.0,10.0,5.0,24.0,32.0,,33.0,8.0,49.0,137.0,7.0,0.532608695652174,0.28,0.2857142857142857,5.0,18.0,2.0,,3.0,18.0,35.0,36.0,38.0,5.0,27.0,34.0,1.0,1.0,16.0,31.0,4.0,35.0,0.2835820895522388,0.010416666666666666,0.06666666666666667,,0.12121212121212122,0.0072992700729927005,0.14622641509433962,0.018518518518518517,,0.0967741935483871,0.26119402985074625,0.5142857142857142,0.5142857142857142,0.26865671641791045,,0.07894736842105263,0.438875,0.42052361111111103,27.18421052631579,15.0,7.0,0.1875,0.21311475409836064,0.10526315789473684,0.07194244604316546,0.0707070707070707,13.0,7.0,5.0,1.0,0.7222222222222222,3.0,22.0,46.0,12.0,0.4444444444444444,0.4342105263157895,0.34328358208955223,0.4782608695652174,0.4782608695652174,1.0,0.15384615384615385,False,2.0,14.0,2.0,3.0,3.0,11.0,14.0,3.0,2.0,3.0,3.0,15.0,3.0,11.0,2.0,12.0,30.0,2.0,14.0,47.0,22.0,69.0,16.0,6.0,37.0,3.0,7.0,160.0,3.0,2.0,2.0,2.0,6.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,0.019230769230769232,0.019230769230769232,0.2857142857142857,0.3684210526315789,0.6666666666666666,0.2727272727272727,0.3888888888888889,0.6,0.75,0.75,0.0379746835443038,0.023809523809523808,0.03278688524590164,0.05555555555555555,0.11290322580645161,0.03125,0.05555555555555555,0.014925373134328358,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.375,0.6666666666666666,0.5,0.2894736842105263,0.2727272727272727,0.4117647058823529,0.075,0.08571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101109,1610612746,Raymond Felton,Raymond Felton,101109,LAC,6992.0,117,-2.0,216,218,434,4.0,7.0,8.0,20.0,31.0,249,10.0,0.4,0.4827586206896552,0.5166666666666667,14.042553191489361,0.2413793103448276,0.5714285714285714,0.5714285714285714,0.5517241379310345,0.45986379310344827,10.95,70.0,94.0,20.0,3.0,3.0,7.0,5.0,3.0,6.0,9.0,3.0,1.0,3.0,,7.0,70.0,,0.5,0.22580645161290322,0.32407407407407407,,3.0,,,1.0,1.0,4.0,4.0,9.0,,4.0,4.0,,2.0,3.0,8.0,2.0,10.0,0.3103448275862069,,,,0.05172413793103448,0.03571428571428571,0.08695652173913043,0.02127659574468085,0.07142857142857142,,0.13793103448275862,0.25,0.25,0.13793103448275862,,0.16666666666666666,,0.45914999999999995,24.377777777777776,5.0,,0.14705882352941177,0.11538461538461539,0.25,0.03333333333333333,,3.0,2.0,1.0,,1.0,1.0,3.0,9.0,2.0,0.5,0.3333333333333333,0.3103448275862069,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,False,5.0,,,,,2.0,4.0,,,,,,,2.0,6.0,12.0,,,,7.0,3.0,10.0,,3.0,6.0,,1.0,23.0,,1.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,,,0.375,0.375,1.0,0.4444444444444444,,,0.4444444444444444,,,,,0.05,,,0.06896551724137931,0.0625,1.0,0.1724137931034483,,,,,,,0.3333333333333333,,,0.1,,4.0,1.0,0.1111111111111111,0.25,0.25,0.3333333333333333,0.8,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,6050.0,101,15.0,187,189,376,3.0,3.0,4.0,8.0,21.0,207,2.0,0.5,0.5555555555555556,0.5833333333333334,10.679611650485437,0.16666666666666666,1.0,1.0,0.7222222222222222,0.5055333333333334,7.925,62.0,65.0,20.0,1.0,1.0,7.0,2.0,1.0,6.0,11.0,1.0,,1.0,,7.0,62.0,,0.7,0.3333333333333333,0.3315508021390374,1.0,4.0,,,2.0,1.0,4.0,10.0,10.0,,3.0,10.0,,1.0,9.0,11.0,2.0,13.0,0.5555555555555556,,,,0.15517241379310345,0.023255813953488372,0.12222222222222222,0.027777777777777776,,0.36363636363636365,0.2222222222222222,0.25,0.25,0.5555555555555556,,0.4,,0.49616,25.7,2.0,1.0,0.0625,0.08695652173913043,,0.05555555555555555,0.125,3.0,3.0,2.0,,0.75,2.0,,1.0,3.0,1.0,0.6,0.05555555555555555,,,1.0,0.09090909090909091,False,,4.0,,,,2.0,4.0,,,,,,,2.0,6.0,12.0,,,4.0,7.0,,7.0,,,5.0,,2.0,14.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,1.0,0.75,0.75,1.0,0.4,,,0.4,,,,0.034482758620689655,0.043478260869565216,,0.3333333333333333,0.12,,1.0,,0.4,0.4,1.0,,,,0.4,,0.4,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,12223.0,204,-36.0,383,381,764,8.0,12.0,10.0,24.0,64.0,441,6.0,0.4166666666666667,0.47,0.5338983050847458,16.6270783847981,0.24,0.6666666666666666,0.6666666666666666,0.76,0.503762,9.250000000000002,80.0,78.0,37.0,17.0,7.0,21.0,2.0,1.0,10.0,16.0,13.0,,20.0,4.0,21.0,79.0,3.0,0.75,0.328125,0.20887728459530025,6.0,12.0,2.0,1.0,4.0,1.0,4.0,23.0,26.0,3.0,5.0,23.0,1.0,,5.0,12.0,,12.0,0.52,0.041666666666666664,,,0.056818181818181816,,0.07894736842105263,,,,0.08,0.25,0.25,0.46,0.2,0.4,0.51472,0.52428,25.253846153846155,7.0,3.0,0.109375,0.11320754716981132,0.09090909090909091,0.09090909090909091,0.1111111111111111,6.0,4.0,2.0,1.0,0.5,3.0,1.0,8.0,4.0,0.8,0.7,0.16,0.125,0.14285714285714285,0.75,0.04,False,3.0,7.0,,1.0,2.0,5.0,9.0,1.0,1.0,2.0,,5.0,2.0,5.0,14.0,27.0,,,7.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,,15.0,,,1.0,1.0,2.0,3.0,,,,,1.0,2.0,,,,,0.7,0.7,1.0,0.34615384615384615,0.5,0.4,0.34615384615384615,0.3333333333333333,0.5,0.5,,,,,0.09302325581395349,,1.0,0.06,0.30434782608695654,0.3333333333333333,1.0,0.2,,,0.5,0.4,0.30434782608695654,0.07142857142857142,0.078125,2.0,3.0,0.11538461538461539,0.08695652173913043,0.625,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.3333333333333333,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,15717.0,262,-9.0,487,488,975,42.0,58.0,43.0,60.0,108.0,541,18.0,0.7166666666666667,0.7049180327868853,0.6206896551724138,19.08256880733945,0.9508196721311475,0.7241379310344828,0.75,0.9672131147540983,0.7323933333333332,1.0133333333333334,139.0,128.0,56.0,22.0,12.0,42.0,3.0,2.0,16.0,29.0,46.0,,56.0,6.0,42.0,139.0,6.0,0.6774193548387096,0.3888888888888889,0.28542094455852157,10.0,17.0,3.0,21.0,19.0,1.0,2.0,1.0,1.0,21.0,19.0,,2.0,19.0,41.0,76.0,25.0,101.0,0.01639344262295082,0.03333333333333333,0.034482758620689655,,0.3014705882352941,0.13768115942028986,0.31336405529953915,0.11627906976744186,0.05263157894736842,0.2903225806451613,0.03278688524590164,0.5,0.5,0.01639344262295082,1.0,0.95,0.6620299999999999,0.6559526315789473,61.9,27.0,24.0,0.3333333333333333,0.3076923076923077,0.4375,0.2962962962962963,0.3,7.0,4.0,5.0,,0.4117647058823529,15.0,,,15.0,0.7894736842105263,0.75,,,,0.7894736842105263,0.40476190476190477,False,,,,,,1.0,,11.0,,,8.0,30.0,,1.0,68.0,,,1.0,,3.0,2.0,5.0,2.0,,1.0,1.0,1.0,12.0,6.0,,1.0,3.0,3.0,,1.0,5.0,4.0,,,,6.0,4.0,6.0,7.0,0.7906976744186046,0.9444444444444444,,,,,,0.5238095238095238,0.5238095238095238,0.5555555555555556,0.07792207792207792,0.17073170731707318,0.06451612903225806,0.13333333333333333,0.23809523809523808,,,,,,,,,,0.05,,,,0.2777777777777778,,,,,0.8095238095238095,,,,,11.0,,,,,,0.5238095238095238,,,,14.0,8.0,2.0,6.0,2.0,3.0,1.0,2.0,0.6153846153846154,0.1694915254237288,0.5,0.36363636363636365,,,,,,,,
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,5369.0,89,14.0,167,162,329,6.0,7.0,8.0,14.0,44.0,172,8.0,0.5714285714285714,0.5606060606060606,0.5789473684210527,22.77777777777778,0.21212121212121213,0.8571428571428571,0.8571428571428571,0.7878787878787878,0.5125227272727272,7.464285714285714,37.0,54.0,11.0,7.0,4.0,13.0,2.0,1.0,6.0,11.0,8.0,,10.0,2.0,13.0,36.0,2.0,0.43333333333333335,0.29545454545454547,0.2215568862275449,1.0,3.0,,3.0,3.0,1.0,5.0,15.0,19.0,4.0,6.0,15.0,,2.0,8.0,15.0,3.0,18.0,0.5757575757575758,,,,0.20512820512820512,0.045454545454545456,0.17333333333333334,0.04,,0.1,0.15151515151515152,0.2,0.2,0.45454545454545453,0.6,0.25,0.48725,0.4955791666666667,25.452631578947372,5.0,3.0,0.1388888888888889,0.13333333333333333,0.16666666666666666,0.08333333333333333,0.17647058823529413,2.0,2.0,,,0.6666666666666666,3.0,1.0,2.0,3.0,0.5,0.375,0.06060606060606061,0.5,0.5,1.0,0.16666666666666666,False,4.0,6.0,,1.0,1.0,4.0,7.0,3.0,,1.0,1.0,7.0,1.0,6.0,8.0,21.0,,,6.0,1.0,2.0,3.0,,2.0,1.0,,,8.0,1.0,,1.0,1.0,,,,2.0,,,,,3.0,,3.0,,0.5,0.5714285714285714,1.0,0.3684210526315789,,0.16666666666666666,0.3684210526315789,0.75,0.6,0.5833333333333334,0.03225806451612903,0.13333333333333333,0.043478260869565216,,0.29411764705882354,,,0.12121212121212122,0.4,0.4,1.0,0.2,,,0.3333333333333333,0.25,0.4,,0.1590909090909091,1.0,,,,0.5,1.0,0.25,0.25,1.0,3.0,,,1.0,,,1.0,,,,2.0,2.0,,2.0,3.0,2.0,,,0.5,,0.6666666666666666,,2.0,1.0,0.16666666666666666,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,11208.0,187,43.0,353,342,695,8.0,9.0,27.0,53.0,84.0,369,42.0,0.5094339622641509,0.46153846153846156,0.5,23.273657289002557,0.11538461538461539,0.8888888888888888,1.0,0.4358974358974359,0.4379939189189189,11.664150943396228,135.0,126.0,37.0,12.0,11.0,30.0,4.0,,4.0,10.0,14.0,,12.0,3.0,28.0,134.0,2.0,0.4838709677419355,0.35714285714285715,0.38243626062322944,2.0,8.0,,,5.0,8.0,18.0,21.0,25.0,1.0,18.0,18.0,1.0,2.0,5.0,7.0,2.0,9.0,0.32051282051282054,0.018867924528301886,0.1111111111111111,,0.05154639175257732,0.02127659574468085,0.0392156862745098,0.013157894736842105,,0.05555555555555555,0.23076923076923078,0.4444444444444444,0.4444444444444444,0.2692307692307692,,0.19230769230769232,0.58665,0.42744999999999994,27.82,1.0,3.0,0.017857142857142856,0.023255813953488372,,0.0375,0.05454545454545454,6.0,3.0,1.0,3.0,0.75,5.0,11.0,26.0,8.0,0.4444444444444444,0.36538461538461536,0.3333333333333333,0.4230769230769231,0.4230769230769231,1.0,0.08823529411764706,False,4.0,5.0,,,1.0,6.0,6.0,1.0,,1.0,3.0,5.0,1.0,8.0,12.0,12.0,6.0,3.0,5.0,9.0,4.0,13.0,4.0,,7.0,1.0,1.0,30.0,,2.0,4.0,,3.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.24,,0.125,0.2727272727272727,1.0,0.5,0.6666666666666666,,0.06060606060606061,,,0.022222222222222223,0.05,0.25,0.05128205128205128,0.23809523809523808,0.23809523809523808,0.6,,,,0.23076923076923078,0.16666666666666666,0.2777777777777778,,0.05952380952380952,1.0,,,,0.25,0.18181818181818182,0.25,0.25,1.0,,,1.0,,,,,0.5,,,,1.0,,,1.0,1.0,,,0.1,,1.0,,2.0,,0.07692307692307693,,,,,
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,13321.0,222,-24.0,407,413,820,7.0,13.0,12.0,27.0,53.0,447,2.0,0.4444444444444444,0.45348837209302323,0.5,12.334801762114537,0.3023255813953488,0.5384615384615384,0.7,0.6744186046511628,0.48529125000000006,10.648148148148149,107.0,103.0,44.0,14.0,4.0,20.0,8.0,5.0,6.0,16.0,12.0,,20.0,2.0,20.0,107.0,2.0,0.9090909090909091,0.37735849056603776,0.2628992628992629,1.0,3.0,,1.0,2.0,,2.0,3.0,16.0,2.0,3.0,3.0,4.0,4.0,15.0,24.0,10.0,34.0,0.37209302325581395,0.14814814814814814,0.23076923076923078,0.5,0.14563106796116504,0.03305785123966942,0.13333333333333333,0.047619047619047616,0.08823529411764706,0.17391304347826086,0.046511627906976744,,,0.06976744186046512,0.5,0.25,0.4753,0.5319875000000001,24.137500000000003,9.0,8.0,0.11688311688311688,0.11475409836065574,0.125,0.1568627450980392,0.22857142857142856,2.0,1.0,,,0.6666666666666666,2.0,5.0,12.0,2.0,0.6666666666666666,1.0,0.27906976744186046,0.4166666666666667,0.4166666666666667,1.0,0.10714285714285714,False,13.0,1.0,,,,,5.0,2.0,,,,4.0,4.0,5.0,22.0,15.0,,,1.0,4.0,3.0,7.0,3.0,,3.0,1.0,,17.0,5.0,,3.0,,1.0,,,2.0,,,,,4.0,4.0,4.0,,0.9166666666666666,1.0,1.0,0.3125,,0.8,0.3125,1.0,1.0,1.0,0.07352941176470588,0.03225806451612903,0.09803921568627451,,0.15384615384615385,,,0.3023255813953488,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,,0.07547169811320754,4.0,,,,0.8571428571428571,1.0,0.3076923076923077,0.3076923076923077,1.0,1.0,,,,,,1.0,,,,2.0,,,,,2.0,,,,,0.5,,5.0,,0.625,4.0,1.0,1.0,0.09090909090909091,0.8
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,5795.0,97,10.0,178,178,356,17.0,26.0,21.0,44.0,61.0,185,12.0,0.4772727272727273,0.54,0.5754716981132075,29.207920792079207,0.52,0.6538461538461539,0.7391304347826086,0.64,0.49980600000000003,6.511363636363637,35.0,30.0,22.0,7.0,6.0,18.0,2.0,1.0,1.0,2.0,11.0,,7.0,2.0,18.0,34.0,2.0,0.6923076923076923,0.29508196721311475,0.19662921348314608,1.0,6.0,,2.0,5.0,2.0,8.0,5.0,6.0,4.0,8.0,5.0,4.0,2.0,5.0,14.0,3.0,17.0,0.12,0.09090909090909091,0.11538461538461539,0.125,0.10869565217391304,0.03389830508474576,0.13513513513513514,0.03488372093023256,,,0.16,0.25,0.2857142857142857,0.1,0.3333333333333333,0.5,0.4684625,0.515315,24.716666666666665,5.0,2.0,0.17857142857142858,0.09090909090909091,0.5,0.0392156862745098,0.044444444444444446,5.0,3.0,1.0,1.0,0.8333333333333334,3.0,2.0,10.0,3.0,0.375,0.6,0.2,0.2,0.2,0.6,0.26666666666666666,False,1.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,14.0,2.0,2.0,30.0,12.0,,,3.0,2.0,5.0,7.0,3.0,2.0,2.0,,,19.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,1.0,,1.0,,0.7142857142857143,0.7142857142857143,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,0.8333333333333334,0.875,0.037037037037037035,0.14285714285714285,0.058823529411764705,,0.043478260869565216,0.047619047619047616,0.5,0.02,0.6,0.6,1.0,0.16666666666666666,1.0,1.0,0.2,1.0,0.6,,0.22950819672131148,1.0,,,,0.7058823529411765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.5,0.16666666666666666,1.0,1.0,,4.0,,1.0,1.0,1.0,,,0.5714285714285714,,1.0,1.0,,1.0,,,,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,5202.0,87,-9.0,167,162,329,4.0,7.0,5.0,13.0,22.0,176,8.0,0.38461538461538464,0.4230769230769231,0.4230769230769231,15.957446808510639,0.2692307692307692,0.5714285714285714,0.6666666666666666,0.7692307692307693,0.5247288461538462,5.646153846153846,52.0,49.0,22.0,,,3.0,1.0,1.0,3.0,6.0,1.0,,,,3.0,52.0,,1.5,0.13636363636363635,0.31137724550898205,2.0,4.0,,,,,4.0,11.0,13.0,1.0,,11.0,1.0,,3.0,7.0,1.0,8.0,0.5,0.07692307692307693,0.14285714285714285,,0.057692307692307696,,0.0759493670886076,0.013157894736842105,,0.09090909090909091,0.15384615384615385,,,0.4230769230769231,,,0.3766,0.5661,25.4,3.0,,0.1111111111111111,0.14285714285714285,,,,2.0,1.0,,,0.5,,1.0,2.0,,,1.5,0.07692307692307693,0.5,0.5,,0.05,False,2.0,3.0,,,,,4.0,,,,,,1.0,1.0,2.0,9.0,3.0,,3.0,2.0,,2.0,,,2.0,,,4.0,1.0,,,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,0.2,0.2,0.75,0.3076923076923077,,1.0,0.3076923076923077,,,,0.041666666666666664,,0.043478260869565216,,0.047619047619047616,,,0.07692307692307693,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,,0.2727272727272727,,,1.0,,,,0.25,,0.5,0.5,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,0.125,,1.0,,1.0,,1.0,1.0,,,,1.0
101138,1610612746,Brandon Bass,Brandon Bass,101138,LAC,227.0,4,-5.0,7,8,15,1.0,2.0,1.0,3.0,2.0,9,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,37.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5024000000000001,4.466666666666667,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,0.3333333333333333,0.5,,,0.3333333333333333,,0.25,,,0.3333333333333333,,,,1.0,,0.4309,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
