EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,PenaltyFG2M,PenaltyPoints,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,ThreePtAssists,Arc3Assists,FTDefRebounds,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,LostBallTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Offensive Fouls Drawn,PenaltyCorner3FGA,BlockingFouls,PenaltyCorner3Frequency,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,3SecondViolations,FTOffRebounds,OffFTReboundPct,BlockedArc3
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,2063.0,34,-32.0,67,66,17,18.0,11,133,2.0,5.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,10,1.0,4.0,2.0,9,89,3.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,15,0.5,0.5,1.0,0.25,0.25,0.2,0.25,0.3,0.2857142857142857,0.1,0.2,24.390243902439025,0.4,0.07142857142857142,0.058823529411764705,0.06451612903225806,0.25,0.08333333333333333,0.35714285714285715,0.4,0.5,0.5,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,0.3333333333333333,0.6428571428571429,0.5,0.5135892857142857,0.5065666666666667,0.06666666666666667,0.09090909090909091,7.8100000000000005,24.85,0.2537313432835821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,1690.0,28,,57,53,16,20.0,4,110,,1.0,,1.0,3.0,2.0,,1.0,4.0,5,,3.0,,8,58,1.0,8.0,,,1.0,,,,,,,,,4.0,3.0,7.0,7.0,,,,,,,,,,1.0,2.0,,,,,14,1.0,1.0,,,,0.8,0.5,0.5,0.375,,,12.698412698412698,,0.2727272727272727,0.23529411764705882,0.25,,0.14285714285714285,0.125,,,,0.125,0.375,0.25,0.125,,,,,0.5,,0.44269375,0.3786,,,14.74,24.03333333333333,0.2807017543859649,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.4,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,2898.0,48,-8.0,86,85,29,35.0,8,171,2.0,2.0,1.0,,2.0,4.0,2.0,4.0,3.0,4,3.0,8.0,4.0,19,105,2.0,4.0,2.0,9.0,4.0,2.0,,1.0,2.0,,,1.0,5.0,4.0,3.0,8.0,8.0,,,2.0,,2.0,,,2.0,,2.0,5.0,,3.0,4.0,2.0,29,0.6666666666666666,0.6666666666666666,1.0,0.375,0.375,0.75,0.625,0.6785714285714286,0.6666666666666666,,,16.494845360824744,1.0,0.17647058823529413,0.19047619047619047,0.18421052631578946,,0.2222222222222222,0.16666666666666666,1.0,1.0,0.5,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.25,0.8333333333333334,0.5,0.5180999999999999,0.4776125,0.14285714285714285,0.3333333333333333,11.35,24.724999999999998,0.3372093023255814,,1.0,2.0,12.0,,,,,12.0,1.0,1.25,1.2,0.25,0.16666666666666666,,,,,,0.5,0.5,1.0,0.631578947368421,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5661,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201577,1610612741,Robin Lopez,Robin Lopez,201577,CHI,9727.0,162,-24.0,305,303,45,59.0,43,608,17.0,26.0,2.0,12.0,14.0,,,,34.0,52,,,8.0,76,352,5.0,40.0,28.0,,,,1.0,2.0,5.0,2.0,,,13.0,5.0,8.0,15.0,43.0,3.0,2.0,3.0,,3.0,5.0,,8.0,1.0,5.0,13.0,,8.0,8.0,3.0,43,0.5882352941176471,0.8695652173913043,,,,0.6538461538461539,0.6538461538461539,0.6785714285714286,,0.019230769230769232,,17.827298050139277,0.375,0.12307692307692308,0.060240963855421686,0.08783783783783784,,0.04918032786885246,0.5,0.6538461538461539,0.6538461538461539,0.35294117647058826,0.23076923076923078,0.2692307692307692,,,,,,0.4,0.5,,0.46120384615384624,0.39648,0.05454545454545454,0.05454545454545454,8.032692307692308,,0.14754098360655737,9.0,8.0,4.0,10.0,6.0,4.0,6.0,2.0,10.0,0.8,0.8,0.8333333333333334,0.18421052631578946,0.06666666666666667,0.09090909090909091,0.3333333333333333,0.75,0.75,0.6666666666666666,0.5714285714285714,0.6153846153846154,1.0,0.13157894736842105,11.0,18.0,2.0,,,,12.0,19.0,28.0,,,2.0,3.0,3.0,2.0,2.0,,0.631578947368421,0.631578947368421,0.6666666666666666,0.2222222222222222,,,,0.9473684210526315,0.6111111111111112,,1.0,,,0.4789357142857143,0.3684210526315789,4.0,22.0,9.0,19.0,28.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,0.07142857142857142,0.18811881188118812,0.15254237288135594,0.175,0.22857142857142856,0.20588235294117646,0.125,0.1891891891891892,0.09090909090909091,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,9664.0,161,-21.0,302,301,43,57.0,43,603,15.0,24.0,5.0,15.0,16.0,2.0,3.0,12.0,24.0,55,3.0,14.0,20.0,77,347,10.0,20.0,28.0,9.0,12.0,3.0,1.0,11.0,20.0,4.0,4.0,3.0,49.0,15.0,7.0,23.0,29.0,7.0,5.0,4.0,,2.0,4.0,1.0,8.0,2.0,3.0,7.0,,26.0,25.0,8.0,41,0.4166666666666667,0.45454545454545453,1.0,0.21428571428571427,0.21428571428571427,0.43636363636363634,0.41304347826086957,0.47435897435897434,0.2028985507246377,0.01818181818181818,,24.157303370786515,0.5,0.1076923076923077,0.18072289156626506,0.14864864864864866,0.08333333333333333,0.21311475409836064,0.34782608695652173,0.625,0.625,0.4666666666666667,0.21739130434782608,0.2318840579710145,0.028985507246376812,0.17391304347826086,0.25,0.25,1.0,0.5,0.5507246376811594,0.25,0.4665195652173913,0.47223,0.12,0.13333333333333333,8.494545454545454,24.607142857142858,0.1423841059602649,4.0,5.0,5.0,15.0,3.0,3.0,3.0,2.0,12.0,0.5,0.5,0.5769230769230769,0.10526315789473684,0.13333333333333333,0.09090909090909091,0.6666666666666666,0.26666666666666666,0.2857142857142857,0.25,0.3125,0.3125,0.4,0.19480519480519481,2.0,4.0,4.0,,,,4.0,6.0,8.0,,,5.0,9.0,7.0,1.0,,,0.6666666666666666,0.4,0.4,0.1111111111111111,,,,0.4,0.5,,0.8,,,0.48605000000000004,0.1038961038961039,,4.0,2.0,4.0,6.0,1.0,2.0,,,1.0,,3.0,,1.0,,0.039603960396039604,0.03389830508474576,0.0375,0.11428571428571428,,,0.02702702702702703,0.045454545454545456,0.02564102564102564,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.06666666666666667,0.2,0.2,0.06666666666666667,,,,,,,,,,True,,,,,,,,,,,,,,
2548,1610612741,Dwyane Wade,Dwyane Wade,2548,CHI,7054.0,118,-10.0,228,226,22,36.0,35,454,9.0,17.0,3.0,14.0,13.0,1.0,3.0,7.0,16.0,44,4.0,8.0,9.0,53,254,4.0,10.0,22.0,9.0,7.0,3.0,3.0,9.0,12.0,3.0,3.0,3.0,27.0,10.0,4.0,15.0,20.0,4.0,4.0,2.0,,1.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,6.0,10.0,4.0,20,0.3125,0.38461538461538464,0.75,0.5,0.5,0.36363636363636365,0.4230769230769231,0.4649122807017544,0.15384615384615385,0.06818181818181818,0.11764705882352941,22.509225092250922,0.5,0.08333333333333333,0.16129032258064516,0.12727272727272726,0.1,0.2222222222222222,0.3269230769230769,0.5294117647058824,0.6,0.4444444444444444,0.2692307692307692,0.25,0.019230769230769232,0.1346153846153846,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.75,0.4807692307692308,0.42857142857142855,0.4588028846153846,0.5032749999999999,0.07142857142857142,0.08333333333333333,8.947727272727274,24.9125,0.09649122807017543,3.0,4.0,2.0,6.0,6.0,3.0,7.0,4.0,6.0,0.5,0.5,0.6,0.03333333333333333,0.25,,0.5714285714285714,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.3076923076923077,0.3076923076923077,,0.11320754716981132,4.0,6.0,1.0,1.0,,,4.0,7.0,10.0,,,2.0,3.0,1.0,1.0,1.0,,0.5714285714285714,0.5714285714285714,0.625,0.16666666666666666,1.0,1.0,1.0,0.8571428571428571,0.6666666666666666,0.25,0.3333333333333333,,,0.4913833333333333,0.18867924528301888,2.0,6.0,1.0,4.0,5.0,1.0,,,,,,1.0,2.0,1.0,,0.05128205128205128,0.024390243902439025,0.04201680672268908,0.13043478260869565,0.034482758620689655,,0.03571428571428571,,0.034482758620689655,,,,2.0,1.0,1.0,,,,,,0.07142857142857142,,,,3.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,
200765,1610612741,Rajon Rondo,Rajon Rondo,200765,CHI,3105.0,52,9.0,97,96,17,20.0,16,193,8.0,11.0,,6.0,,3.0,,3.0,10.0,17,,6.0,1.0,21,110,3.0,4.0,16.0,,3.0,,1.0,11.0,15.0,5.0,2.0,4.0,34.0,3.0,2.0,8.0,14.0,6.0,4.0,2.0,,2.0,,,2.0,,3.0,6.0,,2.0,2.0,1.0,17,0.2,0.2222222222222222,,,,0.5882352941176471,0.43478260869565216,0.4375,0.2608695652173913,0.058823529411764705,0.09090909090909091,22.033898305084747,1.0,0.09523809523809523,0.14285714285714285,0.11904761904761904,0.3333333333333333,0.15384615384615385,0.4782608695652174,0.7272727272727273,0.8,0.25,0.2608695652173913,,0.13043478260869565,0.13043478260869565,,,,,0.7391304347826086,,0.5024804347826087,0.42633750000000004,0.041666666666666664,0.05555555555555555,3.8529411764705883,24.7,0.17525773195876287,2.0,,1.0,2.0,1.0,1.0,1.0,,2.0,0.3333333333333333,0.25,0.25,0.06666666666666667,,0.125,,0.3333333333333333,0.3333333333333333,,,,,0.09523809523809523,1.0,4.0,,,,1.0,1.0,5.0,2.0,,1.0,,4.0,4.0,3.0,,,0.2,0.2,0.2,0.75,,,,0.8,0.25,,,0.25,,0.47409999999999997,0.09523809523809523,,2.0,2.0,4.0,6.0,1.0,2.0,,,,,,,,,0.12121212121212122,0.10526315789473684,0.11538461538461539,0.16666666666666666,0.16666666666666666,,0.09090909090909091,0.125,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,7704.0,128,-27.0,237,239,25,28.0,37,476,5.0,5.0,,2.0,2.0,9.0,6.0,20.0,5.0,9,8.0,29.0,4.0,38,285,1.0,6.0,4.0,21.0,20.0,6.0,1.0,8.0,8.0,8.0,,,16.0,13.0,9.0,23.0,26.0,3.0,2.0,2.0,,2.0,,,2.0,,7.0,12.0,,4.0,6.0,3.0,25,0.6,0.75,0.875,0.27586206896551724,0.27586206896551724,0.5555555555555556,0.4473684210526316,0.4634146341463415,0.7631578947368421,0.1111111111111111,,15.19434628975265,1.0,0.16666666666666666,0.20967741935483872,0.1896551724137931,0.18181818181818182,0.22727272727272727,0.13157894736842105,1.0,1.0,0.6,0.05263157894736842,0.05263157894736842,0.23684210526315788,0.5263157894736842,0.3,0.3,0.8333333333333334,,0.8947368421052632,0.3,0.5340842105263158,0.44360999999999995,0.07317073170731707,0.25,7.033333333333333,25.24137931034483,0.10548523206751055,,,,,3.0,3.0,3.0,2.0,,,,,0.12121212121212122,0.3,0.16666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,,2.0,,2.0,1.0,2.0,2.0,,4.0,,,,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,0.125,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,1.0,,,0.4,,0.47350000000000003,0.05263157894736842,,2.0,1.0,2.0,3.0,,1.0,,1.0,,,,,,,0.02564102564102564,0.019230769230769232,0.023076923076923078,0.037037037037037035,0.03571428571428571,,0.02857142857142857,,,1.0,,1.0,,,,,1.0,,,,0.5,0.3333333333333333,,,3.0,,,,,,2.0,1.0,0.4,True,,,,,,,,,,,,,,
203487,1610612741,Michael Carter-Williams,Michael Carter-Williams,203487,CHI,833.0,14,2.0,26,25,3,1.0,5,51,1.0,1.0,,,,,,,1.0,1,,,,2,23,,,2.0,,,,,1.0,1.0,1.0,,,2.0,2.0,,2.0,3.0,1.0,,3.0,,2.0,,,3.0,,,3.0,1.0,2.0,,,3,,,,,,1.0,1.0,1.0,,,,12.121212121212121,1.0,,0.2,0.11764705882352941,,,1.0,1.0,1.0,,,,,,,,,,1.0,,0.4693,,,,1.8,,0.11538461538461539,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,0.4693,1.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,0.125,,0.07142857142857142,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201627,1610612741,Anthony Morrow,Anthony Morrow,201627,CHI,431.0,7,,12,12,3,7.0,2,24,1.0,2.0,2.0,,,,,,1.0,2,,,,2,19,2.0,2.0,,,,,1.0,2.0,2.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,3,1.0,1.0,,,,0.5,0.5,0.5,,0.5,0.5,14.285714285714285,,,,,,,1.0,0.5,1.0,1.0,,,,,,,,1.0,1.0,,0.5342,0.5342,,,2.1,,0.25,,,1.0,2.0,,,,,2.0,0.5,0.5,0.5,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
