EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,PtsUnassisted2s,DefTwoPtRebounds,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,SecondChanceAtRimFGA,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGM,PenaltyCorner3FGM,SecondChanceFG2M,SecondChancePoints,Charge Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChancePointsPct,LongMidRangeFGM,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,SelfOReb,BlockedShortMidRange,DefFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Travels,Loose Ball Fouls Drawn,SecondChanceArc3FGA,SecondChanceFG3A,Technical Free Throw Trips,SecondChanceArc3Frequency,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,Defensive 3 Seconds Violations,HeaveAttempts,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked
1626168,1610612762,Trey Lyles,Trey Lyles,1626168,UTA,559.0,9.0,7.0,19.0,18,8.0,16.0,2.0,37,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,7.0,14,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.42857142857142855,38.095238095238095,1.0,0.4,0.2222222222222222,0.4,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.4703428571428571,0.4099,0.44125,8.0,25.03333333333333,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627762,1610612762,Joel Bolomboy,Joel Bolomboy,1627762,UTA,538.0,9.0,8.0,18.0,18,8.0,16.0,2.0,36,2.0,3.0,,,,,,,,2.0,3.0,,,4.0,13,,1.0,,2.0,,,,,,,1.0,2.0,2.0,,,,,,,,8.0,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,15.0,,0.2,0.2222222222222222,0.2,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,1.0,0.7262000000000001,,0.8926,1.0,,0.4444444444444444,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,9271.0,155.0,-22.0,299.0,305,99.0,111.0,20.0,604,6.0,15.0,4.0,15.0,4.0,,2.0,,13.0,10.0,34.0,7.0,15.0,54.0,336,1.0,11.0,6.0,6.0,6.0,13.0,11.0,18.0,6.0,43.0,9.0,22.0,25.0,4.0,3.0,6.0,,9.0,6.0,14.0,99.0,0.3,0.3,0.2857142857142857,0.4666666666666667,0.4666666666666667,0.29411764705882354,0.41836734693877553,0.48214285714285715,0.30612244897959184,20.123839009287927,0.6666666666666666,0.15,0.176,0.15555555555555556,0.30612244897959184,0.4,0.46153846153846156,0.5,0.30612244897959184,0.26666666666666666,0.36363636363636365,,0.08163265306122448,0.04081632653061224,,,,0.2653061224489796,,0.6122448979591837,0.4829459183673469,0.6151,0.4899588235294118,6.464705882352941,25.466666666666672,0.3311036789297659,6.0,14.0,13.0,8.0,,,,,0.2,0.3125,,0.35294117647058826,1.0,3.0,7.0,3.0,6.0,13.0,6.0,3.0,7.0,28.0,15.0,7.0,6.0,7.0,6.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,6.0,3.0,1.0,4.0,2.0,15.0,4.0,1.0,2.0,28.0,2.0,0.5,0.5454545454545454,0.6176470588235294,0.6666666666666666,0.17647058823529413,0.13333333333333333,0.26666666666666666,0.024096385542168676,0.019230769230769232,0.022222222222222223,0.04,0.02631578947368421,0.02702702702702703,0.08,0.25,0.13333333333333333,0.5384615384615384,0.5384615384615384,0.2857142857142857,1.0,0.5,0.35294117647058826,0.5,0.5384615384615384,0.09259259259259259,0.10526315789473684,0.0625,0.5185185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,460.0,8.0,6.0,17.0,17,10.0,13.0,2.0,34,2.0,2.0,,,,,,,1.0,2.0,2.0,,1.0,6.0,12,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,10.0,0.5,0.5,,,,1.0,0.6666666666666666,0.75,0.3333333333333333,22.22222222222222,,0.2,0.14285714285714285,0.2,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,0.3333333333333333,,1.0,0.51325,,0.533725,1.7,24.6,0.5882352941176471,1.0,2.0,,1.0,,,,,,,,0.5,,1.0,,,1.0,2.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,4.0,1.0,,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,1317.0,22.0,4.0,43.0,47,21.0,29.0,6.0,90,1.0,2.0,,,,1.0,3.0,2.0,3.0,1.0,2.0,2.0,6.0,10.0,46,1.0,1.0,3.0,,6.0,3.0,1.0,2.0,1.0,5.0,,,,1.0,1.0,,,1.0,2.0,4.0,21.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5555555555555556,0.75,20.0,,,,,0.25,0.5,1.0,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.5,1.0,0.5653250000000001,0.5888,0.570875,1.3,24.099999999999998,0.4883720930232558,1.0,2.0,,2.0,,,,,,,,0.25,1.0,,1.0,,1.0,2.0,,1.0,2.0,5.0,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,1.0,,2.0,1.0,,,5.0,,0.3333333333333333,,0.375,0.5,0.5,0.5,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.25,,0.3333333333333333,0.1111111111111111,0.3333333333333333,,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,5085.0,85.0,-8.0,161.0,167,60.0,72.0,11.0,328,4.0,4.0,5.0,8.0,2.0,1.0,3.0,2.0,11.0,10.0,14.0,4.0,14.0,35.0,183,2.0,4.0,5.0,,9.0,11.0,4.0,4.0,4.0,8.0,2.0,8.0,8.0,3.0,2.0,1.0,1.0,2.0,4.0,11.0,60.0,,,0.75,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.5645161290322581,0.5,18.96551724137931,0.5,0.06060606060606061,0.12307692307692308,0.041666666666666664,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.625,0.7142857142857143,,0.07142857142857142,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.39285714285714285,0.2222222222222222,0.6428571428571429,0.46175357142857143,0.43095,0.4552555555555555,8.564285714285713,25.11428571428571,0.37267080745341613,,20.0,6.0,7.0,,,,,0.1875,0.125,,,1.0,,3.0,,3.0,3.0,3.0,1.0,,9.0,3.0,3.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,,8.0,3.0,1.0,,9.0,,0.2,0.75,0.5,0.5,0.07142857142857142,,0.125,,,,,,,0.2857142857142857,0.1,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5,,0.3333333333333333,,0.2727272727272727,0.12903225806451613,0.1875,0.06666666666666667,0.2571428571428571,1.0,1.0,1.0,2.0,,,,0.5,0.5,0.5,1.0,0.5,0.05714285714285714,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,5421.0,90.0,-13.0,180.0,183,54.0,59.0,11.0,363,12.0,20.0,1.0,1.0,,,,,,13.0,21.0,,,33.0,202,5.0,7.0,,20.0,,,2.0,4.0,2.0,10.0,13.0,27.0,34.0,1.0,1.0,1.0,1.0,2.0,6.0,12.0,54.0,0.7692307692307693,1.0,,,,0.6190476190476191,0.6190476190476191,0.55,,16.580310880829018,0.5,0.40625,0.33783783783783783,0.37037037037037035,0.9523809523809523,0.6,0.631578947368421,0.75,0.047619047619047616,1.0,1.0,1.0,,,,,,,,0.9523809523809523,0.6855809523809523,0.503175,0.6367571428571429,1.4285714285714286,,0.3,7.0,6.0,12.0,17.0,2.0,1.0,2.0,1.0,0.2857142857142857,0.2,0.5,1.0,5.0,4.0,,,,7.0,4.0,,2.0,10.0,,,1.0,2.0,1.0,1.0,,,2.0,5.0,7.0,,,,1.0,,,3.0,20.0,8.0,,3.0,10.0,2.0,,0.5714285714285714,0.5714285714285714,0.5555555555555556,0.047619047619047616,0.05,,0.10416666666666667,0.06451612903225806,0.08860759493670886,0.05263157894736842,0.1,0.09523809523809523,0.3157894736842105,0.3076923076923077,0.6,,,,1.0,0.5714285714285714,,,,0.2962962962962963,0.2962962962962963,,0.30303030303030304,3.0,,3.0,7.0,,1.0,1.0,0.6,0.6,0.4375,0.6,,0.21212121212121213,,1.0,2.0,,,1.0,6.0,2.0,1.0,1.0,0.5,0.2222222222222222,0.14285714285714285,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612762,George Hill,George Hill,201588,UTA,600.0,10.0,-10.0,18.0,19,,,1.0,37,,,1.0,3.0,1.0,,,,1.0,2.0,4.0,,1.0,4.0,30,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,0.5,0.5,,,,0.5,0.4,0.4,0.2,31.57894736842105,1.0,0.25,0.25,0.3333333333333333,,,,,0.6,0.3333333333333333,0.3333333333333333,,0.2,,,,,0.2,,0.2,0.43410000000000004,,,9.55,25.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,1737.0,29.0,-14.0,55.0,57,19.0,20.0,3.0,112,6.0,7.0,,2.0,3.0,,,,,6.0,12.0,,,13.0,70,3.0,5.0,,8.0,,,,,,,5.0,7.0,9.0,,,,,,,1.0,19.0,0.6666666666666666,0.8,,,,0.5,0.5,0.5416666666666666,,20.0,,0.3125,0.28,0.4444444444444444,0.5833333333333334,0.8571428571428571,1.0,0.6666666666666666,0.16666666666666666,,,,0.25,,,,,,,0.5833333333333334,0.53385,0.5073,0.57964,6.233333333333333,,0.34545454545454546,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,,1.0,0.8,2.0,3.0,,,,1.0,3.0,,,6.0,,,2.0,,,,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,6.0,,,0.6,0.6,0.6,0.16666666666666666,0.14285714285714285,0.5,0.06666666666666667,0.1,0.08,,0.125,0.14285714285714285,,0.4,0.14285714285714285,,,,0.6666666666666666,0.75,,,,0.08333333333333333,0.08333333333333333,,0.46153846153846156,2.0,,2.0,4.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,0.3076923076923077,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612762,Boris Diaw,Boris Diaw,2564,UTA,4317.0,72.0,-3.0,132.0,133,26.0,33.0,13.0,265,7.0,9.0,1.0,2.0,3.0,,1.0,,2.0,9.0,14.0,1.0,3.0,23.0,148,,2.0,1.0,16.0,3.0,2.0,3.0,5.0,2.0,12.0,,5.0,7.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,26.0,0.8888888888888888,0.8888888888888888,1.0,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.6176470588235294,0.6388888888888888,0.17647058823529413,14.18918918918919,0.6666666666666666,,0.08620689655172414,,0.5294117647058824,0.7777777777777778,1.0,0.8571428571428571,0.11764705882352941,0.5,0.5,1.0,0.17647058823529413,0.058823529411764705,,,,0.11764705882352941,,0.7058823529411765,0.5262676470588235,,0.72295,5.728571428571428,24.066666666666663,0.19696969696969696,2.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,0.15151515151515152,0.2,1.0,0.6666666666666666,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,7.0,,1.0,2.0,2.0,2.0,,1.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,7.0,,1.0,1.0,1.1666666666666667,1.1666666666666667,0.14285714285714285,0.2222222222222222,,0.05128205128205128,,0.03225806451612903,,0.06666666666666667,,0.1,0.15384615384615385,,0.5,0.5,1.0,,1.0,0.3333333333333333,1.0,0.5,0.05555555555555555,0.06666666666666667,,0.30434782608695654,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,0.07692307692307693,,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
