EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,DefThreePtRebounds,Steals,LostBallSteals,FoulsDrawn,Offensive Fouls Drawn,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGA,ShortMidRangeFGM,SelfOReb,BadPassSteals,OffAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,SecondChanceAtRimFGM,SecondChanceCorner3FGA,SecondChanceFG2M,PtsPutbacks,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFGM,PtsUnassisted3s,Corner3Assists,DefCorner3ReboundPct,PenaltyAtRimAccuracy,PenaltyCorner3FGA,Fg2aBlocked,OffThreePtRebounds,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,PenaltyCorner3Frequency,on,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,RecoveredBlocks,Defensive 3 Seconds Violations,BlocksRecoveredPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,OffShortMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,1407.0,23,-9,47,45,10,15,5,92,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,3,3.0,6.0,11,63,1.0,2.0,3.0,2.0,9.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,2,2,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,10,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.6111111111111112,0.75,0.6111111111111112,0.75,0.6666666666666666,19.23076923076923,1.0,0.16666666666666666,0.09523809523809523,0.3333333333333333,0.2,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,0.5555555555555556,0.4,0.4,1.0,1.0,0.5,0.7777777777777778,0.4,0.46135555555555563,0.45795,0.2727272727272727,14.833333333333334,24.650000000000002,0.2127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101114,1610612739,Deron Williams,Deron Williams,101114,CLE,839.0,14,-16,28,30,13,15,1,58,,1.0,1.0,,,,2.0,,,1.0,1,,2.0,2,36,,,,2.0,,2.0,,3.0,1.0,4.0,1.0,1.0,1.0,9.0,,2,2,,,,,,,,,,13,1.0,1.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,10.344827586206897,,,0.15384615384615385,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,,0.6666666666666666,,0.45949999999999996,,,19.4,25.85,0.4642857142857143,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202682,1610612739,Derrick Williams,Derrick Williams,202682,CLE,1679.0,28,-12,56,55,19,25,5,111,3.0,3.0,4.0,,,2.0,4.0,1.0,2.0,5.0,9,2.0,4.0,18,73,1.0,2.0,7.0,6.0,6.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,,1,2,2.0,2.0,2.0,,,,,,7.0,19,0.6,0.6,1.0,0.5,0.5,0.5,0.5555555555555556,0.6153846153846154,0.625,0.6428571428571429,0.7,0.3076923076923077,26.229508196721312,1.0,,0.04,,,0.23076923076923078,0.3076923076923077,0.75,0.75,0.3333333333333333,,,,,0.3076923076923077,0.5,0.5,1.0,0.5,0.5,0.5384615384615384,0.5,0.4851846153846155,0.5039125,0.3888888888888889,10.266666666666666,25.9,0.3392857142857143,,1.0,,,2.0,,0.08333333333333333,0.09090909090909091,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.75,0.75,0.07692307692307693,0.04,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.15384615384615385,0.5,0.5,1.0,1.0,0.86265,0.07142857142857142,0.1,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,491.0,8,-8,17,18,17,16,1,35,2.0,,,,,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,5,22,1.0,1.0,5.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,2,3,1.0,1.0,1.0,1.0,1.0,,,,5.0,17,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.625,0.625,0.625,0.625,0.25,27.77777777777778,1.0,0.5,0.2857142857142857,1.0,1.0,0.5,,,,,,,,,0.25,1.0,1.0,1.0,0.25,1.0,0.75,1.0,0.4391375,0.4391375,1.0,4.766666666666667,24.4,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,3.0,,,1.0,1.0,1.0,,,,0.3333333333333333,,,0.3333333333333333,0.16666666666666666,,,,,0.25,,,,,,,,,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,1779.0,30,-16,60,59,23,29,5,119,1.0,,,,1.0,,2.0,,1.0,1.0,2,,3.0,2,79,,1.0,,,,2.0,,,,,,,,,1.0,3,4,1.0,,2.0,,3.0,,,,,23,,,,,,,0.5,0.2,,0.2,,0.6,10.769230769230768,0.5,0.07142857142857142,0.11538461538461539,,0.16666666666666666,0.2,,,,,0.2,,,,0.4,,,,1.0,,0.8,,0.53535,0.50445,,2.35,24.333333333333332,0.38333333333333336,,2.0,,,,,0.16666666666666666,0.18181818181818182,1.0,1.0,1.0,,,,1.0,,1.0,2.0,,,,2.0,1.0,1.0,1.0,,,,,0.5,0.5,0.07142857142857142,0.038461538461538464,,1.0,1.0,,0.2,0.5,,,,0.70405,,,1.0,,,,,0.14285714285714285,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612739,Richard Jefferson,Richard Jefferson,2210,CLE,1161.0,19,-12,40,38,10,17,3,78,3.0,,1.0,,1.0,3.0,3.0,1.0,1.0,3.0,4,3.0,4.0,16,56,1.0,1.0,5.0,4.0,3.0,3.0,3.0,,2.0,2.0,1.0,,,6.0,,3,3,,,,2.0,3.0,,,,5.0,10,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,1.0,0.75,0.75,0.9375,1.25,0.8888888888888888,1.25,0.5,20.930232558139537,,,0.1875,,,0.375,0.125,,,,0.125,,,,0.375,1.0,1.0,0.3333333333333333,0.5,1.0,0.875,1.0,0.5616375,0.672875,0.3125,4.85,24.950000000000003,0.25,,3.0,,,2.0,,0.42857142857142855,0.3333333333333333,3.0,,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,2.0,,,,2.0,1.0,1.0,1.0,1.5,1.5,,,,1.0,1.0,0.6666666666666666,,,1.0,1.0,1.0,0.62505,0.1111111111111111,0.2,0.1875,1.0,,,,,,,,,0.5,,,,,,,,,,,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612739,Dahntay Jones,Dahntay Jones,2563,CLE,1539.0,26,-7,52,50,23,28,5,102,5.0,1.0,1.0,,1.0,,,,,3.0,7,,1.0,9,66,,1.0,4.0,,,,,1.0,,1.0,,1.0,,2.0,3.0,5,6,,,,1.0,4.0,1.0,,1.0,4.0,23,,,,,,,0.42857142857142855,0.375,0.5,0.5,0.6666666666666666,0.125,15.789473684210527,,0.2727272727272727,0.22727272727272727,0.3333333333333333,0.16666666666666666,0.625,0.125,1.0,1.0,,0.125,,,,,,,,,,0.75,,0.420175,0.4402,0.4444444444444444,4.571428571428571,23.8,0.4423076923076923,,2.0,,,2.0,,0.18181818181818182,0.2,2.0,,1.0,,,3.0,,,,,1.0,1.0,2.0,6.0,,1.0,,3.0,2.0,,1.0,,,,0.045454545454545456,,0.4,0.5,,0.125,,,,,,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,0.1111111111111111,0.14285714285714285,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,7840.0,131,1,258,256,62,56,16,514,7.0,3.0,6.0,4.0,5.0,13.0,28.0,3.0,7.0,10.0,18,17.0,33.0,77,331,4.0,8.0,14.0,18.0,48.0,28.0,13.0,6.0,4.0,10.0,,5.0,1.0,24.0,9.0,20,20,,,1.0,3.0,10.0,2.0,1.0,2.0,14.0,60,0.9,0.9,0.9411764705882353,0.5151515151515151,0.5,0.5151515151515151,0.5555555555555556,0.696078431372549,0.6363636363636364,0.7129629629629629,0.6363636363636364,0.6470588235294118,20.0,,0.12857142857142856,0.17543859649122806,0.1724137931034483,0.08695652173913043,0.13725490196078433,0.11764705882352941,0.5,0.5,1.0,0.09803921568627451,0.8,0.8,1.0,0.5490196078431373,0.4642857142857143,0.4642857142857143,0.9230769230769231,0.6363636363636364,0.42857142857142855,0.7843137254901961,0.4642857142857143,0.5132254901960784,0.4619772727272728,0.18181818181818182,10.283333333333333,25.306060606060605,0.24031007751937986,,11.0,3.0,,4.0,,0.25,0.34375,5.0,,5.0,,1.0,6.0,,,1.0,,1.0,3.0,,2.0,,,,7.0,2.0,,0.3333333333333333,,,,,,0.7142857142857143,1.0,1.0,0.09803921568627451,,1.0,,,0.46965,0.05555555555555555,0.1,,1.0,2.0,,3.0,,,0.4,0.4,0.5,0.09090909090909091,,,,,1.0,,,,,,,3.0,4.0,,,1.0,2.0,,,1.0,1.0,0.1111111111111111,0.2857142857142857,,,0.1111111111111111,0.09090909090909091,False,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101114,1610612739,Deron Williams,Deron Williams,101114,CLE,14900.0,248,68,504,498,152,136,36,1002,13.0,5.0,14.0,3.0,6.0,9.0,23.0,2.0,6.0,15.0,32,12.0,29.0,76,545,3.0,8.0,23.0,12.0,24.0,23.0,9.0,19.0,15.0,34.0,9.0,16.0,1.0,83.0,11.0,18,21,12.0,7.0,17.0,13.0,29.0,1.0,,1.0,21.0,148,0.4,0.4,0.6666666666666666,0.41379310344827586,0.375,0.41379310344827586,0.46875,0.5409836065573771,0.53125,0.5846153846153846,0.6388888888888888,0.47540983606557374,15.129151291512915,0.7058823529411765,0.06962025316455696,0.07114624505928854,0.038461538461538464,0.10638297872340426,0.21311475409836064,0.22950819672131148,0.35714285714285715,0.35714285714285715,0.6,0.09836065573770492,0.5,0.5,1.0,0.3770491803278688,0.391304347826087,0.391304347826087,0.5555555555555556,0.375,0.3333333333333333,0.6885245901639344,0.391304347826087,0.4869754098360657,0.4979375,0.3026315789473684,9.609375,25.320689655172412,0.30158730158730157,2.0,7.0,9.0,6.0,16.0,3.0,0.07368421052631578,0.05714285714285714,10.0,1.0,5.0,2.0,2.0,10.0,1.0,2.0,2.0,6.0,4.0,8.0,6.0,18.0,2.0,3.0,5.0,11.0,4.0,1.0,0.5,1.0,1.0,0.02247191011235955,0.016129032258064516,,0.7692307692307693,0.8333333333333334,0.3,0.08196721311475409,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5446500000000001,0.078125,0.11764705882352941,0.07894736842105263,4.0,,1.0,3.0,0.027777777777777776,0.030303030303030304,,,,0.25,,,,,5.0,5.0,1.0,,,,4.0,12.0,6.0,0.12,1.0,2.0,1.0,1.0,2.0,1.0,3.0,0.03125,0.07692307692307693,0.010309278350515464,0.014925373134328358,0.06779661016949153,0.125,False,1.0,,2.0,2.0,1.0,,,,0.5,0.03333333333333333,2.0,1.0,1.0,1.0,3.0,1.0,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,34660.0,578,147,1153,1140,339,188,128,2293,50.0,6.0,22.0,21.0,46.0,29.0,65.0,4.0,11.0,45.0,107,50.0,111.0,303,1261,8.0,25.0,66.0,52.0,141.0,65.0,29.0,24.0,6.0,30.0,2.0,22.0,1.0,66.0,91.0,155,191,13.0,9.0,31.0,24.0,46.0,16.0,11.0,16.0,66.0,338,0.5777777777777777,0.6666666666666666,0.94,0.45045045045045046,0.32,0.45045045045045046,0.4205607476635514,0.5504587155963303,0.48936170212765956,0.5968379446640316,0.5508474576271186,0.5091743119266054,21.7357910906298,0.41935483870967744,0.2732732732732733,0.26148409893992935,0.2545454545454545,0.3333333333333333,0.22935779816513763,0.10091743119266056,0.2727272727272727,0.2857142857142857,0.8333333333333334,0.21100917431192662,0.45652173913043476,0.45652173913043476,0.9523809523809523,0.2981651376146789,0.4461538461538462,0.4461538461538462,0.9310344827586207,0.23404255319148937,0.36363636363636365,0.7385321100917431,0.4461538461538462,0.5247353211009175,0.5571744680851064,0.21782178217821782,7.074766355140187,24.68018018018018,0.2940156114483955,1.0,57.0,21.0,9.0,71.0,2.0,0.2446351931330472,0.24277456647398843,24.0,23.0,35.0,1.0,4.0,63.0,27.0,5.0,11.0,42.0,11.0,22.0,20.0,38.0,21.0,36.0,10.0,75.0,27.0,0.45454545454545453,0.5,0.4868421052631579,0.5,0.07368421052631578,0.06796116504854369,0.04225352112676056,0.48,0.5714285714285714,0.4583333333333333,0.16055045871559634,0.6052631578947368,0.10526315789473684,0.25,1.0,0.5393717391304349,0.11885245901639344,0.20610687022900764,0.13861386138613863,14.0,15.0,5.0,12.0,0.08695652173913043,0.045454545454545456,0.42857142857142855,0.46875,0.6666666666666666,0.2978723404255319,10.0,7.0,11.0,12.0,18.0,4.0,3.0,0.4074074074074074,0.43478260869565216,0.18421052631578946,9.0,9.0,4.0,0.25,0.6428571428571429,14.0,12.0,14.0,3.0,4.0,1.0,0.11214953271028037,0.16,0.06086956521739131,0.049079754601226995,0.2396694214876033,0.2978723404255319,False,4.0,1.0,6.0,6.0,2.0,6.0,1.0,0.375,0.2857142857142857,0.017699115044247787,9.0,2.0,1.0,8.0,2.0,9.0,0.08080808080808081,4.0,5.0,1.0,7.0,3.0,2.0,3.0,1.0,1.0,7.0,0.08571428571428572,0.045454545454545456,0.2916666666666667,0.027777777777777776,0.08955223880597014,0.1,0.5714285714285714,1.0,,,,,,,,,,,
