EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,DefTwoPtRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyFG2M,PenaltyPoints,PtsUnassisted2s,ShortMidRangeAssists,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,PenaltyPointsPct,PenaltyAtRimFGM,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsUnassisted3s,Fg2aBlocked,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,FTDefRebounds,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,Loose Ball Fouls,BlockedShortMidRange,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ThreePtAssists,Arc3Assists,DeadBallTurnovers,PenaltyTurnovers,BlockingFouls,Offensive Fouls,OffLongMidRangeReboundPct,Travels,LongMidRangePctAssisted,SelfOReb,StepOutOfBoundsTurnovers,SelfORebPct,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,Corner3Assists,on,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,HeaveAttempts,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls Drawn,BlockingFoulsDrawn,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Technical Free Throw Trips,Blocked3s,BlockedArc3,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked
1626168,1610612762,Trey Lyles,Trey Lyles,1626168,UTA,405.0,7,4,14,14,8.0,14,2.0,28,1.0,2.0,1.0,1.0,1.0,1.0,1,3,2.0,2,10,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.3333333333333333,0.2,0.2,0.4,33.333333333333336,0.25,0.16666666666666666,0.25,0.4,0.5,0.5,1.0,0.2,0.2,0.2,0.3333333333333333,0.4,0.43865999999999994,0.4099,0.44125,10.200000000000001,25.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627762,1610612762,Joel Bolomboy,Joel Bolomboy,1627762,UTA,394.0,7,6,14,13,8.0,13,2.0,27,,,,,,,1,2,,2,8,,1.0,,2.0,,,,,,1.0,2.0,2.0,,,8.0,1.0,1.0,0.5,0.5,0.5,,13.333333333333334,0.25,0.3333333333333333,0.25,,,,,,,,,1.0,0.86745,,0.8926,0.1,,0.5714285714285714,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,460.0,8,6,17,17,10.0,13,2.0,34,1.0,1.0,,,,,1,1,,2,12,,1.0,,,,2.0,2.0,1.0,4.0,1.0,2.0,2.0,,,10.0,,,1.0,1.0,1.0,,5.555555555555555,0.2,0.2857142857142857,0.2,1.0,1.0,1.0,,,,,,,0.4552,,0.4552,5.2,,0.5882352941176471,,,,1.0,,,,,0.5,,,,,,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,3625.0,60,-16,122,123,46.0,68,10.0,245,1.0,3.0,,2.0,,4.0,5,7,6.0,23,128,,2.0,1.0,6.0,4.0,4.0,4.0,3.0,8.0,2.0,7.0,7.0,1.0,1.0,46.0,0.6,0.6,0.7142857142857143,0.7307692307692307,0.7666666666666667,0.46153846153846156,13.846153846153845,0.13333333333333333,0.13725490196078433,0.14285714285714285,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,0.15384615384615385,0.3076923076923077,,0.7692307692307693,0.4929807692307693,,0.5063833333333333,5.114285714285714,24.55,0.3770491803278688,4.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,0.1388888888888889,0.13333333333333333,1.0,0.3076923076923077,1.0,1.0,0.75,0.6666666666666666,2.0,8.0,4.0,1.0,8.0,1.0,0.6666666666666666,0.8,,0.34782608695652173,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,9.0,2.0,3.0,1.0,2.0,3.0,5.0,8.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.5,1.5,1.0,0.25,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,975.0,16,3,32,32,11.0,18,2.0,64,,,,,,2.0,3,5,2.0,11,33,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,0.3333333333333333,0.3333333333333333,0.6,0.6428571428571429,0.6875,0.2857142857142857,27.27272727272727,0.16666666666666666,0.07142857142857142,0.16666666666666666,,,,,,,0.2857142857142857,,1.0,0.6077428571428571,0.5888,0.5866750000000001,1.4,24.299999999999997,0.34375,3.0,5.0,1.0,,,,,,,,,0.7142857142857143,0.6,0.75,0.3333333333333333,0.5,,2.0,4.0,,2.0,,,0.3333333333333333,,0.18181818181818182,,,1.0,,,1.0,1.0,2.0,,,2.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,2.0,1.0,,1.0,,0.5,,0.5,1.0,1.0,1.0,,,,,0.5,0.5,,,,,,0.5,0.5,0.18181818181818182,1.0,1.0,1.0,3.0,1.0,1.0,0.2,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,2153.0,36,-33,77,78,36.0,55,7.0,155,1.0,4.0,3.0,,,9.0,4,9,9.0,22,90,,5.0,3.0,6.0,9.0,1.0,1.0,,2.0,,5.0,5.0,1.0,1.0,36.0,0.75,0.75,0.4444444444444444,0.3888888888888889,0.5,0.5,27.710843373493976,,0.12903225806451613,,0.2222222222222222,0.25,0.25,1.0,0.16666666666666666,,0.5,,0.6111111111111112,0.5292472222222222,,0.584075,9.88888888888889,24.799999999999997,0.4675324675324675,2.0,2.0,2.0,4.0,,,,,0.17391304347826086,0.2,,0.1111111111111111,1.0,1.0,1.0,0.25,2.0,9.0,2.0,,9.0,0.4,0.4375,0.5,,0.4090909090909091,2.0,,2.0,,,3.0,2.0,8.0,,,,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,6.0,,8.0,,,,0.5,0.2222222222222222,,0.2222222222222222,,,1.0,0.2222222222222222,,,,0.2222222222222222,0.2222222222222222,0.5,,,,1.0,0.375,0.2222222222222222,,,,,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,4.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,1180.0,20,-27,43,45,19.0,31,5.0,88,,1.0,,,,,2,3,,7,49,1.0,3.0,,2.0,,,,,,2.0,4.0,8.0,2.0,1.0,19.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5833333333333334,,12.765957446808512,0.3333333333333333,0.2,0.2,0.3333333333333333,,,,,,,,0.6666666666666666,0.7197333333333334,0.8808,0.7197333333333334,1.7,,0.4418604651162791,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.14285714285714285,,1.0,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,2.0,6.0,2.0,,6.0,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.8571428571428571,2.0,,,,,,,3.0,,,4.0,2.0,,,,,,,,2.0,4.0,,6.0,,2.0,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,1.0,,,0.5714285714285714,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,3.0,,,,,,0.5,0.5,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,0.125,0.09090909090909091,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,1830.0,30,4,59,59,19.0,24,3.0,118,1.0,2.0,2.0,,,,7,13,,17,63,1.0,6.0,,14.0,,1.0,2.0,1.0,5.0,1.0,8.0,10.0,3.0,1.0,19.0,1.0,1.0,0.5384615384615384,0.5384615384615384,0.5666666666666667,,25.806451612903228,0.2,0.2916666666666667,0.2,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,,,,0.6923076923076923,0.5707846153846153,0.3522,0.4815333333333333,4.946153846153846,,0.3220338983050847,6.0,9.0,3.0,6.0,3.0,3.0,3.0,3.0,0.3157894736842105,0.375,1.0,0.6923076923076923,0.6666666666666666,0.6666666666666666,1.0,0.5,3.0,6.0,,,6.0,0.5,0.5,0.5,0.5,0.35294117647058826,2.0,,,,,,,3.0,,,,,,,,,,1.0,1.0,4.0,2.0,,4.0,,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,0.6666666666666666,,,,,1.0,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,,0.13333333333333333,0.13333333333333333,,,1.0,1.0,2.0,2.0,,,0.07142857142857142,0.1,0.08333333333333333,,,0.14285714285714285,,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,2431.0,41,-22,81,80,29.0,46,8.0,161,,4.0,6.0,3.0,2.0,6.0,2,12,9.0,9,86,,3.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,,,29.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.20454545454545456,0.42857142857142855,28.40909090909091,0.125,0.11428571428571428,0.14285714285714285,0.19047619047619047,,,,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.4,0.5238095238095238,0.46451190476190474,,0.51133,12.458333333333334,24.666666666666668,0.35802469135802467,1.0,2.0,1.0,3.0,,,,,0.1111111111111111,0.18181818181818182,,0.09523809523809523,0.5,0.5,1.0,0.2,,,,,,,,,0.14285714285714285,,,1.0,,,1.0,,1.0,2.0,,1.0,,,3.0,,2.0,1.0,1.0,3.0,2.0,4.0,1.0,,2.0,,1.0,,1.0,0.1111111111111111,,0.1111111111111111,,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.16666666666666666,0.16666666666666666,,0.045454545454545456,0.07692307692307693,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612762,Joe Johnson,Joe Johnson,2207,UTA,2614.0,44,-21,88,90,37.0,43,7.0,178,1.0,3.0,2.0,1.0,,4.0,3,6,5.0,13,96,1.0,5.0,1.0,2.0,4.0,4.0,5.0,3.0,11.0,,3.0,4.0,1.0,1.0,37.0,0.3333333333333333,0.3333333333333333,0.5,0.4090909090909091,0.5,0.45454545454545453,17.02127659574468,,0.07692307692307693,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,,0.5454545454545454,0.45764999999999995,0.5291,0.41463333333333335,8.8,25.72,0.42045454545454547,,1.0,1.0,3.0,,,,,0.1,0.16666666666666666,,0.09090909090909091,,,,0.16666666666666666,2.0,9.0,4.0,1.0,9.0,0.4,0.5833333333333334,0.6428571428571429,,0.6923076923076923,,,1.0,,,1.0,1.0,4.0,,,,2.0,,1.0,2.0,2.0,,3.0,3.0,3.0,4.0,,4.0,1.0,,1.0,,0.2,,0.2,,,0.6666666666666666,0.09090909090909091,,,,0.25,0.25,,,,,,0.16666666666666666,0.25,,,1.0,,3.0,,,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,0.08333333333333333,0.14285714285714285,,,,1.0,1.0,,,,0.041666666666666664,,0.023255813953488372,,0.1,,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,0.14285714285714285,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
