EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,Usage,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,StepOutOfBoundsTurnovers,Offensive Fouls,OffLongMidRangeReboundPct,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,Travels,Charge Fouls Drawn,Blocked3s,BlockedArc3,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,BlockingFouls,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked,BlockedShortMidRange,BlockedLongMidRange
1627734,1610612760,Domantas Sabonis,Domantas Sabonis,1627734,OKC,141.0,2,-5,4,6,1.0,1.0,10,1.0,1.0,5,2.0,3.0,1.0,1.0,1.0,20.0,1.0,1.0,0.7651,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,11670.0,194,15,399,397,130.0,55.0,796,43.0,103.0,427,4.0,16.0,2.0,2.0,2.0,46.12068965517242,0.28289473684210525,0.6052631578947368,0.49239177631578923,9.94368932038835,109.0,22.0,3.0,4.0,7.0,12.0,7.0,18.0,17.0,42.0,1.0,1.0,13.0,48.0,2.0,11.0,5.0,25.0,46.0,13.0,49.0,56.0,187.0,5.0,10.0,2.0,12.0,16.0,14.0,30.0,5.0,25.0,13.0,56.0,8.0,84.0,9.0,30.0,4.0,48.0,13.0,4.0,41.0,13.0,54.0,10.0,3.0,30.0,8.0,3.0,121.0,4.0,4.0,1.0,27.0,14.0,8.0,49.0,9.0,58.0,12.0,7.0,5.0,21.0,5.0,14.0,9.0,3.0,7.0,30.0,2.0,8.0,1.0,1.0,48.0,1.0,1.0,4.0,70.0,3.0,1.0,27.0,2.0,6.0,2.0,54.0,106.0,2.0,3.0,0.08695652173913043,0.09090909090909091,0.23076923076923078,0.2653061224489796,0.16666666666666666,0.2,0.2653061224489796,0.44660194174757284,0.5,0.4666666666666667,0.4309210526315789,0.36363636363636365,0.39090909090909093,0.5054347826086957,0.36363636363636365,0.4375,0.3223684210526316,0.038834951456310676,0.06976744186046512,0.05555555555555555,0.7,0.5714285714285714,0.058823529411764705,0.16666666666666666,0.03636363636363636,0.2571428571428571,0.05,0.21693121693121692,0.042105263157894736,0.11428571428571428,0.031746031746031744,0.11764705882352941,0.1864406779661017,0.15384615384615385,0.08333333333333333,0.23863636363636365,0.35294117647058826,1.0,0.5116279069767442,0.55,0.09090909090909091,0.11842105263157894,0.3888888888888889,0.4117647058823529,0.14285714285714285,0.27631578947368424,0.40476190476190477,0.40476190476190477,0.058823529411764705,0.006578947368421052,0.3157894736842105,0.2708333333333333,0.2708333333333333,0.23076923076923078,0.18181818181818182,0.75,0.045454545454545456,0.5,0.18181818181818182,0.5,0.21818181818181817,0.5833333333333334,0.45454545454545453,0.2,0.2708333333333333,0.5112285714285715,0.48688090909090914,0.16292134831460675,0.2125984251968504,0.0392156862745098,0.0855614973262032,0.2994652406417112,25.734693877551024,0.2731829573934837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201959,1610612760,Taj Gibson,Taj Gibson,201959,OKC,6892.0,115,33,226,228,59.0,28.0,454,17.0,34.0,231,10.0,12.0,,,,17.898832684824903,0.5,0.5,0.5091029411764706,6.188235294117648,46.0,10.0,2.0,2.0,,1.0,5.0,11.0,6.0,6.0,,,,,,,,,21.0,,,7.0,49.0,5.0,5.0,,,10.0,,1.0,,,,,30.0,12.0,,,4.0,,,3.0,1.0,2.0,3.0,2.0,,,1.0,,8.0,1.0,2.0,,10.0,4.0,1.0,15.0,3.0,18.0,1.0,1.0,,3.0,,1.0,5.0,2.0,2.0,8.0,,1.0,,,10.0,,,1.0,8.0,,,4.0,,,,,46.0,,,0.7142857142857143,0.7894736842105263,,,,,,0.6176470588235294,1.0,,0.6176470588235294,1.0,,0.6447368421052632,1.0,,,0.08823529411764706,0.17647058823529413,,0.375,0.14285714285714285,,0.0784313725490196,0.03508771929824561,0.13513513513513514,0.02702702702702703,0.112,0.031914893617021274,0.05263157894736842,0.041666666666666664,,0.08571428571428572,0.14285714285714285,,0.12903225806451613,0.16666666666666666,,0.5882352941176471,0.7142857142857143,0.6,0.3235294117647059,0.45454545454545453,0.45454545454545453,0.6,0.17647058823529413,1.0,1.0,1.0,,,,,,0.4,1.0,,,,,1.0,,,,,0.528,0.5821,0.10526315789473684,0.10526315789473684,,0.20408163265306123,,,0.20353982300884957,1.0,1.0,1.0,0.07142857142857142,0.1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,10067.0,168,8,337,339,116.0,50.0,676,21.0,25.0,354,9.0,13.0,13.0,13.0,15.0,14.177215189873417,0.5121951219512195,0.9024390243902439,0.5853243902439025,2.2279999999999998,99.0,15.0,3.0,5.0,3.0,5.0,,4.0,,,7.0,,6.0,9.0,1.0,1.0,1.0,3.0,15.0,7.0,16.0,3.0,54.0,3.0,7.0,1.0,1.0,11.0,3.0,8.0,2.0,4.0,3.0,15.0,20.0,10.0,21.0,,4.0,9.0,6.0,1.0,5.0,3.0,8.0,2.0,1.0,1.0,1.0,3.0,19.0,7.0,7.0,2.0,8.0,4.0,1.0,13.0,16.0,29.0,12.0,6.0,6.0,3.0,,1.0,3.0,1.0,2.0,6.0,,1.0,,1.0,13.0,,1.0,,19.0,1.0,,3.0,,7.0,6.0,15.0,97.0,2.0,1.0,0.6666666666666666,0.7692307692307693,1.0,0.4375,1.0,0.5,0.4375,0.6,0.42857142857142855,0.375,0.6219512195121951,0.5625,0.5,0.54,0.6111111111111112,0.375,0.3902439024390244,0.04,0.047619047619047616,,0.5,0.08333333333333333,0.11764705882352941,0.056338028169014086,0.07446808510638298,0.08602150537634409,0.10606060606060606,0.07317073170731707,0.0875,,0.06,0.25,0.04081632653061224,,0.2,0.07792207792207792,0.125,0.4,0.7142857142857143,0.75,0.6666666666666666,0.0975609756097561,,,,,,,,0.17073170731707318,0.21951219512195122,0.6666666666666666,0.6666666666666666,1.0,0.625,0.6,,0.125,1.0,1.0,0.4166666666666667,0.6,0.25,0.3333333333333333,0.6666666666666666,0.53509,0.5344666666666666,0.06976744186046512,0.1111111111111111,,0.2037037037037037,0.2777777777777778,24.03125,0.29376854599406527,2.0,1.0,,0.07692307692307693,0.1111111111111111,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.13157894736842105,0.14285714285714285,0.14285714285714285,1.0,0.08333333333333333,1.0,,,,,,,,,,,True,,,
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,2730.0,46,-8,95,95,43.0,17.0,190,3.0,4.0,116,4.0,6.0,,,,17.094017094017094,0.16666666666666666,0.9444444444444444,0.5837529411764707,6.45,38.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,1.0,11.0,,1.0,,5.0,3.0,3.0,14.0,3.0,18.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,7.0,3.0,13.0,4.0,2.0,9.0,,2.0,10.0,1.0,,1.0,,1.0,,,,1.0,,2.0,2.0,,,2.0,3.0,,5.0,2.0,7.0,,,,,,,,,,,,,,,3.0,,,1.0,4.0,,,1.0,,1.0,,13.0,36.0,,1.0,0.6666666666666666,1.0,1.0,0.21428571428571427,,0.2857142857142857,0.23076923076923078,0.75,1.0,1.0,0.4166666666666667,0.5,0.5555555555555556,0.45,0.5,0.5909090909090909,0.7777777777777778,,,,,,,0.17647058823529413,,0.125,0.07142857142857142,0.15151515151515152,0.03773584905660377,,0.07692307692307693,,0.14285714285714285,,1.0,0.13333333333333333,,,0.6666666666666666,0.6666666666666666,0.5,,,,,0.05555555555555555,1.0,1.0,1.0,0.16666666666666666,0.6111111111111112,0.09090909090909091,0.09090909090909091,1.0,0.5,1.0,,0.5,,,0.1111111111111111,1.0,0.5555555555555556,,0.1,0.58815,0.5627812499999999,0.05263157894736842,0.2,,0.1111111111111111,0.7222222222222222,25.914285714285715,0.4,,,,,,2.0,2.0,2.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,1.0,1.0,,,,,,,,,,True,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,485.0,8,5,20,16,3.0,1.0,36,,1.0,16,1.0,2.0,,,,4.761904761904762,,,0.3841,4.2,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.125,,,,0.125,,,,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203506,1610612760,Victor Oladipo,Victor Oladipo,203506,OKC,9029.0,150,36,312,306,89.0,40.0,618,9.0,19.0,314,6.0,14.0,3.0,3.0,3.0,13.445378151260504,0.23076923076923078,0.7435897435897436,0.5383807692307693,6.915789473684211,78.0,5.0,,,1.0,2.0,1.0,6.0,1.0,4.0,9.0,1.0,3.0,11.0,,2.0,1.0,5.0,7.0,5.0,20.0,6.0,35.0,,1.0,,3.0,,1.0,2.0,1.0,8.0,,5.0,6.0,8.0,15.0,,,11.0,3.0,2.0,5.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,16.0,,1.0,,15.0,9.0,,24.0,1.0,25.0,7.0,5.0,2.0,4.0,2.0,1.0,2.0,,3.0,6.0,3.0,2.0,,,6.0,,1.0,1.0,6.0,,,3.0,,,1.0,5.0,75.0,1.0,,0.42857142857142855,0.42857142857142855,1.0,0.25,,0.125,0.25,0.3684210526315789,,0.5,0.3717948717948718,,0.25,0.4166666666666667,,0.25,0.5128205128205128,0.10526315789473684,,0.3333333333333333,0.6666666666666666,,,0.13432835820895522,0.012048192771084338,0.17045454545454544,,0.15483870967741936,0.007142857142857143,,,,0.08695652173913043,0.2,0.2727272727272727,0.20833333333333334,,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.6,0.15384615384615385,0.16666666666666666,0.25,,0.10256410256410256,0.25,0.25,,0.23076923076923078,0.28205128205128205,0.2727272727272727,0.2727272727272727,1.0,,,0.25,0.5,,,0.2,0.5,0.5,0.2,0.2727272727272727,0.5095999999999999,0.57331,0.07142857142857142,0.13636363636363635,,,0.14285714285714285,24.369999999999997,0.25,,,,,,2.0,,3.0,,,,,,0.029411764705882353,0.2222222222222222,0.2222222222222222,1.0,0.3,,,,,,,,,,,,True,,,
203926,1610612760,Doug McDermott,Doug McDermott,203926,OKC,2570.0,43,14,90,89,26.0,8.0,179,,4.0,101,,2.0,,,,12.62135922330097,,0.6923076923076923,0.4983346153846153,8.45,18.0,,,,,,2.0,3.0,,1.0,,,4.0,9.0,,1.0,,1.0,2.0,4.0,9.0,,16.0,,,,1.0,,1.0,1.0,,1.0,,2.0,4.0,,12.0,,,9.0,4.0,,1.0,,1.0,,,,,1.0,2.0,,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,17.0,,,1.0,1.0,1.0,0.4444444444444444,,,0.4444444444444444,0.5,,1.0,0.6153846153846154,,0.5,0.6153846153846154,,0.5,0.6923076923076923,,,,,0.2,,0.047619047619047616,,,,0.027777777777777776,,,,,,,0.3333333333333333,,,,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.07692307692307693,,,,,0.6923076923076923,0.4444444444444444,0.5,1.0,,,,1.0,,,,,0.5,,0.4444444444444444,,0.44365,,,,,0.125,25.033333333333335,0.2,,,,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,0.1111111111111111,,,,,,,True,,,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,4373.0,73,-30,152,151,74.0,27.0,303,13.0,15.0,185,6.0,6.0,2.0,2.0,2.0,14.054054054054053,0.6190476190476191,0.9047619047619048,0.6838275,2.3666666666666676,52.0,11.0,3.0,4.0,1.0,2.0,1.0,1.0,,1.0,3.0,1.0,1.0,3.0,,,,1.0,12.0,2.0,6.0,6.0,36.0,3.0,4.0,1.0,1.0,11.0,1.0,2.0,1.0,3.0,,5.0,14.0,10.0,6.0,,4.0,2.0,1.0,,,,,,,,,,,4.0,2.0,,6.0,1.0,1.0,8.0,6.0,14.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,1.0,7.0,1.0,,4.0,,,2.0,5.0,50.0,,,0.5833333333333334,0.7,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4,0.8,0.75,0.5,0.7142857142857143,0.9,0.5,0.75,0.9166666666666666,0.5,0.2857142857142857,,,,0.5,0.3333333333333333,,0.045454545454545456,0.04878048780487805,0.16216216216216217,0.1,0.11864406779661017,0.07407407407407407,,0.0967741935483871,0.1111111111111111,0.06666666666666667,,,0.125,0.4,1.0,0.8461538461538461,0.8461538461538461,0.6363636363636364,0.047619047619047616,1.0,1.0,,0.047619047619047616,,,,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.5,1.0,0.8,0.75,0.2,,,,0.4,0.5,0.2,,0.5,0.6972,0.65765,0.16666666666666666,0.2222222222222222,,0.3055555555555556,0.1388888888888889,33.61666666666667,0.34210526315789475,,,,,,1.0,1.0,2.0,2.0,,,,,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,True,,,
202683,1610612760,Enes Kanter,Enes Kanter,202683,OKC,1121.0,19,-9,41,41,8.0,2.0,82,4.0,6.0,53,1.0,2.0,2.0,2.0,2.0,15.909090909090908,0.6666666666666666,0.6666666666666666,0.6671166666666667,3.783333333333333,2.0,4.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,4.0,,,2.0,10.0,1.0,1.0,,,2.0,,,,,,,6.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,2.0,1.0,,,2.0,,,1.0,,,2.0,,2.0,,,0.75,1.0,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.7142857142857143,1.0,,,,,,,,,0.2,0.07142857142857142,,,0.11764705882352941,0.047619047619047616,,,,0.125,,1.0,,,1.0,1.0,1.0,0.75,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,1.0,1.0,,,,,,,,,,0.8626,,0.14285714285714285,0.14285714285714285,,0.2,,,0.04878048780487805,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,True,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,8927.0,149,28,307,305,101.0,44.0,612,13.0,25.0,315,8.0,11.0,8.0,8.0,8.0,9.217877094972067,0.52,0.52,0.568464,3.792,98.0,11.0,4.0,5.0,3.0,3.0,6.0,12.0,,,,,,,,,,,17.0,,,3.0,37.0,4.0,6.0,,,8.0,5.0,7.0,,,3.0,13.0,22.0,12.0,,,8.0,,,2.0,3.0,4.0,7.0,3.0,1.0,3.0,,,18.0,6.0,7.0,2.0,8.0,7.0,1.0,16.0,15.0,31.0,6.0,5.0,1.0,2.0,,1.0,2.0,1.0,1.0,4.0,1.0,2.0,,,11.0,3.0,,,9.0,1.0,,3.0,,2.0,4.0,12.0,96.0,1.0,1.0,0.6470588235294118,0.8461538461538461,,,,,,0.68,0.6666666666666666,0.7142857142857143,0.68,0.6666666666666666,0.7142857142857143,0.6379310344827587,0.6666666666666666,0.5909090909090909,,0.08,0.15384615384615385,,0.5,0.09090909090909091,0.11764705882352941,0.109375,0.0875,0.09302325581395349,0.1,0.1,0.09285714285714286,0.125,0.1,0.1,0.1111111111111111,0.2,,0.11428571428571428,,0.5,0.8461538461538461,1.0,0.45454545454545453,0.48,0.5,0.5,1.0,,,,,,,,,,0.8333333333333334,0.8,,,,,0.42857142857142855,1.0,,,,0.499675,0.4736000000000001,0.1111111111111111,0.1111111111111111,,0.21621621621621623,0.35135135135135137,,0.31921824104234525,1.0,,,0.045454545454545456,0.16666666666666666,,,,,1.0,,,,0.08823529411764706,,,,,,,,,,,1.0,,,,,True,,,
