EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Arc3Assists,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,StepOutOfBoundsTurnovers,Technical Free Throw Trips,OffShortMidRangeReboundPct,SelfORebPct,Loose Ball Fouls,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,on,FTOffRebounds,OffFTReboundPct,Offensive Fouls Drawn,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,BlockedLongMidRange
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,240.0,4,-3.0,10,10,4.0,7.0,2.0,20,9,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.5,0.5,0.16666666666666666,0.5,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,6771.0,113,-42.0,236,235,54.0,74.0,33.0,471,280,2.0,8.0,21.0,5.0,26.0,54.0,0.2222222222222222,0.04,0.18947368421052632,0.04032258064516129,0.04878048780487805,0.22580645161290322,0.2288135593220339,7.0,13.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,13.0,1.0,1.0,10.0,20.0,7.0,17.0,7.0,48.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,11.0,12.0,8.0,21.0,13.0,4.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,3.0,10.0,3.0,3.0,3.0,7.0,4.0,2.0,3.0,9.0,1.0,5.0,9.0,1.0,1.0,8.0,1.0,2.0,11.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,11.0,2.0,0.6,0.6,1.0,0.4117647058823529,1.0,0.4117647058823529,0.5,0.5,1.0,0.5540540540540541,0.5,1.125,0.5714285714285714,0.3333333333333333,0.9166666666666666,0.4594594594594595,0.2,0.3076923076923077,18.81918819188192,0.7777777777777778,0.3333333333333333,0.1694915254237288,0.04054054054054054,0.058823529411764705,0.05,0.21875,0.375,0.2,1.0,0.35135135135135137,0.5384615384615384,0.7777777777777778,0.42857142857142855,0.08108108108108109,0.10810810810810811,0.75,0.75,1.0,0.10810810810810811,0.75,0.75,1.0,0.35135135135135137,0.3076923076923077,0.3076923076923077,1.0,0.5,1.0,0.75,1.0,0.25,1.0,0.8108108108108109,0.3076923076923077,0.5262851351351352,0.45325,0.6826,0.1,0.17391304347826086,0.041666666666666664,0.22916666666666666,6.15,25.070588235294117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,5372.0,90,-51.0,193,188,53.0,71.0,27.0,381,236,,1.0,6.0,1.0,7.0,53.0,0.034482758620689655,,0.0821917808219178,0.009708737864077669,,,0.27461139896373055,9.0,18.0,1.0,1.0,1.0,6.0,6.0,3.0,10.0,,1.0,8.0,21.0,3.0,9.0,16.0,34.0,8.0,22.0,19.0,75.0,1.0,1.0,8.0,2.0,10.0,3.0,9.0,6.0,19.0,,32.0,6.0,20.0,8.0,7.0,4.0,4.0,8.0,2.0,1.0,1.0,20.0,1.0,5.0,,3.0,2.0,4.0,2.0,5.0,2.0,9.0,1.0,3.0,7.0,,1.0,15.0,,2.0,20.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,19.0,2.0,,,0.25,0.36363636363636365,0.3333333333333333,0.38095238095238093,0.47058823529411764,1.0,0.2,0.5,1.25,0.34210526315789475,0.5769230769230769,1.3333333333333333,0.4318181818181818,0.39285714285714285,0.20588235294117646,0.2222222222222222,33.484162895927604,0.4444444444444444,,0.11363636363636363,0.016129032258064516,0.03125,,0.08,,0.2,1.0,0.32142857142857145,0.5,0.6428571428571429,,0.10714285714285714,0.17857142857142858,0.3,0.375,,0.017857142857142856,,,,0.375,0.38095238095238093,0.38095238095238093,0.25,0.5,1.0,0.3157894736842105,0.16666666666666666,0.47368421052631576,0.3333333333333333,0.7142857142857143,0.4,0.48987363636363634,0.45495,0.48785277777777775,0.11290322580645161,0.15384615384615385,0.10666666666666667,0.25333333333333335,7.8,27.85,4.0,1.0,1.0,1.0,1.0,3.0,18.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.23076923076923078,0.6666666666666666,0.8,0.5,1.0,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,4627.0,77,-28.0,158,160,28.0,50.0,24.0,318,193,,4.0,11.0,,11.0,28.0,0.17391304347826086,,0.140625,,,0.15789473684210525,0.17721518987341772,1.0,2.0,,,,,3.0,3.0,5.0,2.0,3.0,,8.0,,1.0,6.0,10.0,2.0,11.0,1.0,19.0,1.0,2.0,5.0,1.0,2.0,,1.0,,2.0,10.0,2.0,6.0,8.0,,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,5.0,2.0,1.0,,,,1.0,,1.0,1.0,5.0,7.0,,,3.0,,,3.0,,1.0,,,,,,2.0,,0.8333333333333334,0.8333333333333334,1.0,0.18181818181818182,,0.18181818181818182,0.6,0.5,0.5,0.42857142857142855,0.8333333333333334,0.3333333333333333,0.4318181818181818,0.8333333333333334,0.3333333333333333,0.5238095238095238,0.1,0.5,12.432432432432432,,0.25,0.12195121951219512,,,,0.037037037037037035,0.5,0.25,,0.09523809523809523,0.5,1.0,1.0,0.14285714285714285,0.23809523809523808,0.6,0.6,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.38095238095238093,,,,,,,,0.3333333333333333,,0.6190476190476191,,0.4862714285714286,0.47045000000000003,0.43683333333333335,0.09090909090909091,0.09090909090909091,0.2631578947368421,0.10526315789473684,13.720000000000002,24.927272727272726,2.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,0.25,0.6666666666666666,0.6666666666666666,,,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.125,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,True,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,4814.0,80,-28.0,166,165,38.0,31.0,21.0,331,192,3.0,4.0,9.0,4.0,13.0,38.0,0.17391304347826086,0.08333333333333333,0.13846153846153847,0.04597701149425287,0.0967741935483871,0.13636363636363635,0.2289156626506024,5.0,9.0,,,1.0,1.0,15.0,3.0,10.0,2.0,3.0,3.0,8.0,1.0,1.0,12.0,34.0,5.0,11.0,13.0,52.0,,3.0,8.0,2.0,4.0,1.0,1.0,6.0,13.0,6.0,18.0,9.0,8.0,3.0,3.0,2.0,,2.0,,2.0,,4.0,1.0,5.0,,3.0,3.0,6.0,3.0,5.0,3.0,11.0,,4.0,5.0,,,7.0,,1.0,13.0,,4.0,2.0,1.0,1.0,1.0,1.0,13.0,1.0,0.25,0.25,0.6,0.45454545454545453,1.0,0.45454545454545453,0.35294117647058826,,0.5,0.43333333333333335,0.6,0.7,0.5,0.6666666666666666,0.8125,0.24444444444444444,0.08823529411764706,0.1111111111111111,32.27513227513228,0.5454545454545454,,0.11904761904761904,0.0196078431372549,,,0.15,,1.0,1.0,0.2,0.5555555555555556,0.625,,0.3333333333333333,0.2222222222222222,0.3,0.3333333333333333,,0.06666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.17777777777777778,0.375,0.375,0.3333333333333333,,,0.2,1.0,0.2,1.0,0.4444444444444444,0.375,0.46441444444444446,0.4646166666666667,0.457,0.08163265306122448,0.10526315789473684,0.15384615384615385,0.25,9.352941176470589,24.981818181818184,4.0,,,2.0,2.0,2.0,6.0,,,,,,3.0,,3.0,,,1.0,1.0,0.06666666666666667,0.1,0.14285714285714285,0.26666666666666666,0.2857142857142857,,,,2.0,2.0,,1.0,,,,0.75,0.4,1.0,1.0,2.0,1.0,1.0,0.05555555555555555,0.08,,,,,,True,,,,,,,
203894,1610612757,Shabazz Napier,Shabazz Napier,203894,POR,1709.0,28,-11.0,57,59,14.0,26.0,11.0,116,78,1.0,1.0,2.0,1.0,3.0,14.0,0.1111111111111111,0.1111111111111111,0.08695652173913043,0.04,0.1111111111111111,0.125,0.24561403508771928,1.0,3.0,,,,,,,1.0,,,1.0,5.0,,2.0,1.0,4.0,1.0,5.0,1.0,6.0,,1.0,,,,,2.0,1.0,1.0,,2.0,,5.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,,1.0,1.0,,,,,,,1.0,4.0,,,2.0,,,2.0,,,1.0,,,,,1.0,1.0,,,,0.2,,0.2,0.25,,,0.2777777777777778,,,0.3,,0.16666666666666666,0.5555555555555556,0.5,0.6666666666666666,14.925373134328357,,,0.07142857142857142,,,,0.14285714285714285,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.1111111111111111,,,,,,,,0.5555555555555556,0.2,0.2,,,,,,1.0,,0.8888888888888888,0.2,0.5361055555555555,0.362,0.51,,,,0.16666666666666666,6.1499999999999995,25.240000000000002,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,3263.0,54,-27.0,113,113,23.0,45.0,16.0,226,143,1.0,5.0,11.0,5.0,16.0,23.0,0.2631578947368421,0.041666666666666664,0.20930232558139536,0.09090909090909091,0.05,0.29411764705882354,0.20353982300884957,4.0,7.0,3.0,5.0,1.0,2.0,,,1.0,,,,,,,4.0,8.0,,,1.0,9.0,3.0,6.0,6.0,1.0,2.0,,,,2.0,2.0,6.0,,,,1.0,1.0,1.0,2.0,,,1.0,5.0,4.0,4.0,2.0,,,2.0,1.0,1.0,1.0,3.0,,2.0,5.0,1.0,,3.0,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,0.25,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.5,0.3333333333333333,,0.125,0.14285714285714285,9.375,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.12903225806451613,0.2857142857142857,,0.2,0.5,,1.0,0.875,0.5714285714285714,0.6666666666666666,0.25,,0.125,,,,,,,,,,,,0.8333333333333334,0.6,1.0,0.5,,,0.875,,0.721225,0.6844,0.5781000000000001,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.2222222222222222,3.1375,,,,,,,,,6.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,3869.0,64,-10.0,137,136,28.0,41.0,17.0,273,147,1.0,2.0,8.0,2.0,10.0,28.0,0.08333333333333333,0.02857142857142857,0.13559322033898305,0.02702702702702703,,0.1,0.20437956204379562,1.0,3.0,1.0,1.0,,1.0,3.0,1.0,2.0,,4.0,1.0,3.0,,1.0,3.0,8.0,1.0,7.0,8.0,17.0,1.0,2.0,4.0,,2.0,,1.0,4.0,4.0,4.0,2.0,,3.0,1.0,1.0,6.0,5.0,11.0,1.0,1.0,2.0,27.0,1.0,6.0,,6.0,4.0,1.0,,1.0,1.0,2.0,,3.0,4.0,,,7.0,,,12.0,,4.0,2.0,1.0,,1.0,1.0,4.0,1.0,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,0.14285714285714285,0.375,0.5,,0.3,0.25,,0.40476190476190477,0.4,0.4,0.4666666666666667,0.125,0.3333333333333333,14.838709677419354,0.5,,0.17142857142857143,0.02564102564102564,0.06666666666666667,,0.0625,0.25,,1.0,0.2,0.3333333333333333,0.5,1.0,0.2,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,,,,0.2,0.3333333333333333,0.3333333333333333,,0.25,1.0,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.48755,0.438575,0.42863333333333337,0.21052631578947367,0.3333333333333333,0.23529411764705882,0.23529411764705882,9.025,24.099999999999998,1.0,,,,2.0,2.0,3.0,,,4.0,3.0,2.0,1.0,,1.0,,,1.0,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,2.0,,,,,,,0.5,,,,,,,,,1.0,0.125,1.0,,True,,,,,,,
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,2395.0,40,-10.0,82,83,25.0,21.0,11.0,165,88,,1.0,4.0,3.0,7.0,25.0,0.07692307692307693,,0.09523809523809523,0.06,,0.1,0.3048780487804878,3.0,9.0,,2.0,,2.0,2.0,,,,1.0,,1.0,,,4.0,11.0,,2.0,4.0,12.0,,3.0,4.0,,2.0,,,2.0,2.0,6.0,2.0,,1.0,,3.0,1.0,,1.0,,,,2.0,3.0,3.0,,2.0,1.0,,,,,,,2.0,5.0,,,4.0,,1.0,4.0,,2.0,,2.0,2.0,2.0,,2.0,,0.75,0.75,,,,,0.36363636363636365,,,0.3076923076923077,,,0.4,0.4,0.3333333333333333,0.15384615384615385,0.2727272727272727,0.3333333333333333,15.625,,,0.10344827586206896,0.09090909090909091,0.13333333333333333,,0.125,,,,0.6923076923076923,0.3333333333333333,0.5,0.6666666666666666,0.15384615384615385,,,,,0.07692307692307693,,,,0.07692307692307693,,,,0.6666666666666666,,1.0,,,,0.8461538461538461,,0.5611653846153846,0.51225,0.49105,0.13333333333333333,0.15384615384615385,0.3333333333333333,0.16666666666666666,2.409090909090909,24.0,1.0,,,,,4.0,,,,,1.0,1.0,,,,,,1.0,,,,0.125,0.5,0.5,,,,,,,,,,,1.0,,,,,,,0.1,,,,,,,True,,,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,376.0,6,6.0,14,13,,,,27,10,,1.0,5.0,,5.0,,0.3333333333333333,,0.5714285714285714,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,3.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.75,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
