EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Travels,StepOutOfBoundsTurnovers,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Charge Fouls Drawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,on,Charge Fouls,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange
2564,1610612762,Boris Diaw,Boris Diaw,2564,UTA,1640.0,27,22.0,52,49,20.0,14.0,2,101,4,4,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,4,4,1.0,1.0,3.0,14,46,,,,,,,1.0,1.0,1.0,1.0,3.0,8.0,6.0,2.0,3.0,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,1.0,2.0,,2,,1.0,,1.0,,2.0,,,2.0,,2.0,,4.0,,,2.0,8.0,20.0,1.0,2.0,0.75,0.75,1.0,1.0,,1.0,1.0,1.0,,1.0,1.1,,1.25,1.0,,1.0,0.2,,,16.666666666666664,0.5,0.1111111111111111,,0.1,0.10526315789473684,,,,,,,0.125,,,0.8,1.0,1.0,0.75,,,,,,,,,,0.2,1.0,1.0,1.0,,,,,,0.5,1.0,0.5,1.0,1.0,1.0,0.5635899999999999,,0.663375,,,,0.5714285714285714,1.65,24.9,0.38461538461538464,,,,,2.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,2614.0,44,-21.0,88,90,37.0,43.0,7,178,2,2,,,1.0,1.0,1.0,2.0,,,2.0,,1.0,,,,,3,4,1.0,3.0,,9,96,,,,,,,1.0,1.0,,,,2.0,4.0,2.0,3.0,,1.0,,,2.0,,2.0,,,2.0,,4.0,,1.0,5.0,6.0,,6,,3.0,1.0,,,3.0,,4.0,7.0,,2.0,1.0,,,,,2.0,37.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.75,,1.0,0.6428571428571429,,1.0,0.6428571428571429,,1.0,0.42857142857142855,,,10.638297872340425,1.0,0.16666666666666666,,0.1111111111111111,0.15384615384615385,,,,,0.2727272727272727,,0.125,,,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,,,,,,0.2857142857142857,0.14285714285714285,,,,,,,,,1.0,1.0,,,0.7142857142857143,,0.48785,,0.4517,,,,0.2222222222222222,5.425,24.333333333333332,0.42045454545454547,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,,,,2.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,
1626168,1610612762,Trey Lyles,Trey Lyles,1626168,UTA,570.0,10,5.0,19,19,8.0,17.0,2,38,1,1,,,,,1.0,2.0,,1.0,2.0,,1.0,,,,,2,4,1.0,3.0,,7,16,,1.0,,,,,,2.0,,1.0,,,4.0,,3.0,,1.0,,,1.0,,1.0,,,1.0,,2.0,,2.0,,2.0,,2,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,8.0,,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,,0.5,,,0.5,,,0.42857142857142855,,,38.095238095238095,1.0,,,0.4,0.2222222222222222,,,,,,,0.4,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,0.5714285714285714,,0.4703428571428571,0.4099,0.44125,,,,,8.0,25.03333333333333,0.42105263157894735,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,0.5,0.5,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,False,,,,,
1627762,1610612762,Joel Bolomboy,Joel Bolomboy,1627762,UTA,538.0,9,8.0,18,18,8.0,16.0,2,36,2,3,,,,1.0,,,,,,,,,,,,2,3,,,,4,13,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,2,,,,,,,,,,,1.0,,,,,,,8.0,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,15.0,,0.25,,0.2,0.2222222222222222,,,,,,,0.2,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.7262000000000001,,0.8926,,,,,1.0,,0.4444444444444444,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,4375.0,73,-4.0,140,145,37.0,60.0,15,285,4,9,,1.0,2.0,3.0,3.0,11.0,,3.0,1.0,2.0,5.0,,,1.0,2.0,7,23,2.0,6.0,8.0,28,152,,1.0,,,,,4.0,7.0,1.0,2.0,2.0,13.0,6.0,8.0,,6.0,5.0,2.0,5.0,6.0,2.0,8.0,2.0,,3.0,1.0,18.0,2.0,4.0,8.0,12.0,2.0,14,,4.0,4.0,1.0,,5.0,3.0,4.0,6.0,,5.0,,9.0,,3.0,,13.0,37.0,,,0.42857142857142855,0.42857142857142855,,0.3333333333333333,,0.5,0.3333333333333333,0.30434782608695654,,0.5714285714285714,0.3448275862068966,,0.6111111111111112,0.42424242424242425,,0.65,0.20689655172413793,0.21739130434782608,0.1111111111111111,23.89937106918239,0.8,0.22857142857142856,0.046511627906976744,0.15384615384615385,0.19672131147540983,0.029850746268656716,0.06666666666666667,0.0625,,,0.21428571428571427,0.13043478260869565,0.3333333333333333,,0.3103448275862069,0.4444444444444444,0.5,0.75,0.3793103448275862,0.2727272727272727,0.42857142857142855,,0.10344827586206896,,,,0.034482758620689655,0.1724137931034483,0.4,0.4,,1.0,,,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5,0.5172413793103449,0.4,0.4701620689655172,0.6151,0.46807777777777776,0.12121212121212122,0.11538461538461539,,0.4642857142857143,6.317391304347827,25.266666666666666,0.2642857142857143,,2.0,,,2.0,1.0,1.0,,,1.0,,,,,,0.36363636363636365,,,,0.45454545454545453,,,,,,,,,,1.0,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,False,,,,,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,1011.0,17,5.0,34,33,9.0,25.0,3,67,2,2,,,1.0,1.0,,1.0,,,,2.0,3.0,1.0,1.0,,1.0,2,3,2.0,3.0,4.0,14,32,,,1.0,1.0,,3.0,1.0,1.0,,1.0,4.0,6.0,2.0,2.0,6.0,,3.0,2.0,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,,1.0,,1,,,,,,,,1.0,1.0,,3.0,1.0,4.0,,,2.0,6.0,9.0,,2.0,0.5,0.5,1.0,0.6666666666666666,1.0,,0.6666666666666666,0.6666666666666666,,1.0,0.8333333333333334,1.5,0.5,0.875,1.5,0.75,0.5,,,22.22222222222222,,,,0.16666666666666666,0.08333333333333333,,,,,,,0.16666666666666666,,,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,1.0,0.5,1.0,0.5,,0.8333333333333334,0.6666666666666666,0.4989666666666666,,0.533725,,,0.21428571428571427,0.42857142857142855,4.7,24.766666666666666,0.2647058823529412,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,False,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,2573.0,43,-13.0,84,89,30.0,38.0,8,173,2,3,1.0,1.0,,1.0,1.0,1.0,,,3.0,,2.0,,,,1.0,3,4,1.0,5.0,2.0,11,102,1.0,1.0,,,,2.0,1.0,2.0,1.0,3.0,2.0,7.0,2.0,4.0,3.0,,2.0,,1.0,3.0,1.0,4.0,,1.0,3.0,,9.0,,1.0,,1.0,,1,,,,1.0,,1.0,1.0,2.0,6.0,,4.0,1.0,2.0,,1.0,,7.0,30.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.2,,0.3333333333333333,0.2,0.75,1.0,0.5,0.5,1.0,0.5,0.55,1.0,0.5833333333333334,0.5555555555555556,0.25,0.3333333333333333,11.827956989247312,,,,0.07142857142857142,0.03225806451612903,,,,,,,0.09090909090909091,,,0.3333333333333333,0.6666666666666666,1.0,,0.1111111111111111,1.0,1.0,1.0,,,,,0.3333333333333333,0.2222222222222222,,,,1.0,1.0,,,,0.2,,0.2,,0.8888888888888888,,0.5384944444444444,0.5888,0.5287200000000001,0.1,0.2,0.18181818181818182,0.6363636363636364,3.725,23.98,0.35714285714285715,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.4,0.5,,,,,,,,,,,,,,,,False,1.0,,,,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,4486.0,75,-15.0,135,144,32.0,56.0,11,279,5,7,,,1.0,1.0,2.0,5.0,2.0,6.0,,2.0,12.0,,,,2.0,9,18,2.0,12.0,2.0,26,166,,,,,,,3.0,3.0,,2.0,,6.0,6.0,12.0,6.0,,12.0,2.0,1.0,4.0,2.0,6.0,2.0,,3.0,,14.0,,4.0,5.0,9.0,,9,,2.0,1.0,1.0,1.0,3.0,1.0,6.0,11.0,,2.0,,4.0,,2.0,,6.0,32.0,,,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,0.16666666666666666,0.5,,1.0,0.4,,0.6,0.40625,,0.6,0.4,0.05555555555555555,,23.64864864864865,0.6666666666666666,0.16666666666666666,,0.13793103448275862,0.15254237288135594,,,,,0.15384615384615385,0.18181818181818182,0.12,0.25,,0.23333333333333334,0.7142857142857143,0.7142857142857143,0.4,0.16666666666666666,0.4,0.5,,0.2,0.3333333333333333,0.3333333333333333,0.5,,0.4,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.2,1.0,0.4,,0.6333333333333333,0.16666666666666666,0.45468833333333336,,0.45499,0.0625,0.1,,0.23076923076923078,9.483333333333334,25.883333333333336,0.23703703703703705,,1.0,,,1.0,1.0,,,,,,,,,,0.2,,,,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,10027.0,167,-8.0,313,323,51.0,70.0,24,636,5,7,,,,1.0,5.0,20.0,9.0,17.0,3.0,13.0,30.0,,1.0,2.0,4.0,19,44,16.0,33.0,11.0,97,342,,,,1.0,,,1.0,6.0,3.0,5.0,5.0,16.0,12.0,26.0,42.0,6.0,30.0,13.0,6.0,15.0,4.0,19.0,1.0,3.0,7.0,6.0,42.0,,5.0,14.0,19.0,1.0,20,,2.0,2.0,4.0,1.0,6.0,1.0,2.0,8.0,,19.0,,12.0,2.0,5.0,2.0,16.0,51.0,1.0,2.0,0.3157894736842105,0.3157894736842105,0.875,0.48484848484848486,,0.6,0.48484848484848486,0.4318181818181818,,0.16666666666666666,0.5584415584415584,,0.5,0.5914634146341463,,0.5714285714285714,0.42857142857142855,0.13636363636363635,0.14285714285714285,25.88235294117647,0.3333333333333333,0.15053763440860216,,0.09615384615384616,0.1310344827586207,0.007407407407407408,,,,0.1724137931034483,0.1388888888888889,0.1111111111111111,,,0.09090909090909091,0.7142857142857143,0.8333333333333334,0.4,0.2597402597402597,0.25,0.3333333333333333,0.2,0.22077922077922077,0.5294117647058824,0.5294117647058824,0.3333333333333333,0.03896103896103896,0.38961038961038963,0.43333333333333335,0.43333333333333335,0.8461538461538461,,,,1.0,,0.09090909090909091,,0.36363636363636365,0.5,0.5194805194805194,0.43333333333333335,0.4733118421052631,0.55515,0.45712272727272724,0.0625,0.10638297872340426,,0.16494845360824742,11.513636363636365,25.342424242424237,0.16293929712460065,,2.0,1.0,,3.0,3.0,,1.0,,,,1.0,1.0,2.0,1.0,0.25,,0.018518518518518517,,0.14285714285714285,0.5,3.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,0.09090909090909091,1.0,,,1.0,,,,,,,,1.0,1.0,,,0.125,False,1.0,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,6293.0,105,,200,203,32.0,48.0,16,403,18,26,7.0,9.0,2.0,4.0,1.0,2.0,,,,,,,,,,19,28,,,7.0,45,214,7.0,9.0,,,1.0,15.0,2.0,4.0,,,,4.0,28.0,10.0,,,,,1.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,15.0,6.0,11.0,17.0,32.0,10.0,42,1.0,1.0,,3.0,,4.0,1.0,5.0,15.0,1.0,16.0,1.0,19.0,1.0,9.0,1.0,4.0,32.0,2.0,1.0,0.7368421052631579,1.0,,,,,,0.6785714285714286,0.7777777777777778,0.5,0.6785714285714286,0.7777777777777778,0.5,0.6081081081081081,0.625,0.4,,0.03571428571428571,0.038461538461538464,18.80733944954128,0.25,0.3269230769230769,0.12244897959183673,0.3235294117647059,0.32558139534883723,0.11363636363636363,0.10526315789473684,0.11764705882352941,0.15384615384615385,0.21052631578947367,0.4444444444444444,0.35714285714285715,0.16666666666666666,0.125,0.9285714285714286,0.6923076923076923,0.72,0.7222222222222222,0.07142857142857142,0.5,0.5,1.0,,,,,,,,,,1.0,0.7777777777777778,0.2857142857142857,,,1.0,0.5,,,0.9285714285714286,,0.6579428571428572,0.5571666666666667,0.6527000000000001,0.25,0.25,0.3333333333333333,0.08888888888888889,1.9642857142857142,,0.16,10.0,,4.0,4.0,2.0,2.0,,1.0,,1.0,1.0,4.0,2.0,4.0,1.0,,0.5714285714285714,0.10256410256410256,0.125,0.3333333333333333,0.25,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,False,1.0,,,,
201588,1610612762,George Hill,George Hill,201588,UTA,6538.0,109,-5.0,199,205,20.0,7.0,16,404,3,5,1.0,1.0,,,8.0,15.0,3.0,6.0,6.0,2.0,7.0,1.0,1.0,,,14,26,5.0,13.0,10.0,53,208,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,,5.0,6.0,22.0,15.0,,7.0,2.0,1.0,8.0,7.0,15.0,5.0,2.0,7.0,1.0,37.0,2.0,6.0,9.0,16.0,2.0,18,1.0,6.0,4.0,2.0,1.0,8.0,2.0,5.0,9.0,,11.0,2.0,14.0,,4.0,,5.0,20.0,1.0,,0.21428571428571427,0.23076923076923078,1.0,0.38461538461538464,1.0,1.0,0.38461538461538464,0.5384615384615384,1.0,0.5,0.5512820512820513,1.25,0.8333333333333334,0.5888888888888889,1.0,0.8333333333333334,0.3333333333333333,0.038461538461538464,,24.766355140186914,0.75,0.15789473684210525,0.03773584905660377,0.15,0.15463917525773196,0.022222222222222223,,0.04,0.06666666666666667,0.0625,0.20833333333333334,0.125,0.25,0.05263157894736842,0.1282051282051282,0.6,0.6,,0.38461538461538464,0.5333333333333333,0.5714285714285714,0.375,0.15384615384615385,0.5,0.5,,0.15384615384615385,0.1794871794871795,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,,0.5,1.0,,,,,0.46153846153846156,0.2857142857142857,0.4564092105263159,0.48562500000000003,0.45141666666666663,0.13333333333333333,0.13333333333333333,0.11320754716981132,0.09433962264150944,10.438461538461537,24.71538461538462,0.10050251256281408,2.0,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.06666666666666667,0.2,,,0.17647058823529413,1.0,3.0,,1.0,1.0,2.0,3.0,,,2.0,0.5,0.5,1.0,,1.0,0.3333333333333333,1.0,0.13333333333333333,,,,,,,,,,,,,,,False,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,5044.0,84,-18.0,153,157,23.0,23.0,13,310,10,12,3.0,4.0,3.0,3.0,3.0,6.0,,4.0,,,,,,,,13,22,,,2.0,28,175,3.0,5.0,,,,6.0,3.0,4.0,,,,6.0,20.0,6.0,,,,,1.0,,3.0,3.0,3.0,,,,9.0,4.0,6.0,9.0,16.0,6.0,22,,,,1.0,,1.0,,3.0,8.0,1.0,6.0,,6.0,2.0,4.0,,6.0,23.0,,,0.7692307692307693,0.9090909090909091,,,,,,0.5909090909090909,0.6,0.75,0.5909090909090909,0.6,0.75,0.5833333333333334,0.6,0.75,,0.045454545454545456,0.08333333333333333,14.970059880239521,,0.20930232558139536,0.09090909090909091,0.21428571428571427,0.2112676056338028,0.08695652173913043,0.1111111111111111,0.13043478260869565,,0.2727272727272727,0.23529411764705882,0.21739130434782608,0.2,,0.5454545454545454,0.8333333333333334,0.9090909090909091,0.7,0.2727272727272727,0.5,0.5,1.0,0.18181818181818182,,,,,,,,,0.8,0.75,,,,0.75,1.0,,,0.5454545454545454,,0.48486363636363633,0.514,0.5678,0.16666666666666666,0.16666666666666666,0.21428571428571427,0.21428571428571427,6.831818181818181,,0.1503267973856209,4.0,,2.0,1.0,2.0,,2.0,,1.0,1.0,2.0,3.0,3.0,3.0,3.0,,0.5,0.08,0.09090909090909091,0.13333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,
2564,1610612762,Boris Diaw,Boris Diaw,2564,UTA,10530.0,176,-10.0,325,330,38.0,53.0,28,655,8,15,1.0,1.0,1.0,1.0,4.0,9.0,2.0,6.0,2.0,5.0,11.0,1.0,1.0,,1.0,14,30,5.0,13.0,6.0,49,351,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,,1.0,,2.0,20.0,8.0,15.0,,11.0,5.0,3.0,10.0,10.0,20.0,6.0,4.0,8.0,1.0,50.0,3.0,7.0,9.0,16.0,3.0,19,,5.0,5.0,7.0,1.0,12.0,3.0,6.0,10.0,1.0,8.0,,6.0,2.0,4.0,,2.0,38.0,,,0.7142857142857143,0.7142857142857143,1.0,0.38461538461538464,1.0,,0.38461538461538464,0.4666666666666667,1.0,1.0,0.5,1.25,0.5,0.5444444444444444,1.25,0.5,0.3023255813953488,0.1,0.13333333333333333,16.056338028169016,0.4166666666666667,0.09574468085106383,0.03296703296703297,0.125,0.10666666666666667,0.020134228187919462,,0.05263157894736842,0.038461538461538464,0.06896551724137931,0.08333333333333333,0.10869565217391304,0.2,,0.3488372093023256,0.5333333333333333,0.6153846153846154,0.875,0.20930232558139536,0.4444444444444444,0.5,0.25,0.13953488372093023,0.3333333333333333,0.3333333333333333,1.0,0.046511627906976744,0.2558139534883721,0.45454545454545453,0.45454545454545453,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.5,,0.6511627906976745,0.45454545454545453,0.49039767441860466,0.6918,0.6726749999999999,0.08888888888888889,0.125,0.10204081632653061,0.04081632653061224,7.323333333333333,25.323076923076922,0.11692307692307692,,1.0,,,5.0,3.0,2.0,4.0,,,,3.0,3.0,3.0,3.0,0.1111111111111111,,,,0.13793103448275862,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,False,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,8269.0,138,-3.0,255,256,27.0,22.0,21,511,6,8,,,1.0,1.0,,1.0,,1.0,7.0,,11.0,,,,1.0,6,10,5.0,18.0,3.0,30,259,,,1.0,1.0,,3.0,1.0,1.0,,2.0,,2.0,4.0,8.0,15.0,,11.0,,,4.0,3.0,7.0,1.0,2.0,4.0,,17.0,,6.0,8.0,15.0,1.0,16,,6.0,6.0,3.0,,9.0,1.0,1.0,13.0,2.0,8.0,,5.0,,2.0,,2.0,27.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.2777777777777778,1.0,,0.2777777777777778,0.6,,1.0,0.48214285714285715,1.5,0.3333333333333333,0.5,1.5,0.3333333333333333,0.6428571428571429,,,14.028776978417268,0.6666666666666666,0.1111111111111111,,0.13636363636363635,0.1206896551724138,0.008547008547008548,,,,0.10526315789473684,0.10714285714285714,0.14285714285714285,0.1111111111111111,,0.2857142857142857,0.75,0.75,0.3333333333333333,0.03571428571428571,,,,0.03571428571428571,,,,0.25,0.39285714285714285,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.9285714285714286,,0.5577982142857144,0.54525,0.5302833333333333,0.1,0.16666666666666666,0.1,0.06666666666666667,3.6100000000000003,24.57222222222222,0.10588235294117647,,,1.0,1.0,13.0,7.0,6.0,,,,,1.0,,3.0,3.0,,0.14285714285714285,0.022727272727272728,0.027777777777777776,0.12,1.0,5.0,1.0,,1.0,,1.0,1.0,,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,,0.3333333333333333,,0.05555555555555555,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,,,,False,,,1.0,1.0,1.0
203481,1610612762,Jeff Withey,Jeff Withey,203481,UTA,221.0,4,-2.0,5,8,,,1,13,1,1,1.0,1.0,,,,,,,,,,,,,,1,1,,,1.0,3,5,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,1,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,33.333333333333336,,,0.2,,,0.2,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,0.4555,0.4555,,0.5,0.5,0.6666666666666666,,3.3,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
