EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted3s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Corner3Assists,FtPoints,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,PenaltyFtPoints,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,HeaveAttempts,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,LostBallSteals,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,BlockingFouls,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Accuracy,PtsUnassisted3s,SelfOReb,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SelfORebPct,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,on,3SecondViolations,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,BlockedArc3
203487,1610612741,Michael Carter-Williams,Michael Carter-Williams,203487,CHI,1982.0,33,1.0,66,67,20.0,6.0,133,2.0,,,11.0,,1.0,12.0,66.0,4.0,,,1.0,1.0,2.0,2.0,2.0,20.0,,,,0.4166666666666667,0.42857142857142855,0.08333333333333333,21.91780821917808,1.0,,0.03333333333333333,,0.16666666666666666,,,,,0.4166666666666667,0.4484416666666666,0.44819999999999993,7.0636363636363635,23.9,0.30303030303030304,17.0,2.0,4.0,,,1.0,2.0,2.0,5.0,1.0,,,,,1.0,,,,5.0,,,,,,3.0,,7.0,,10.0,,1.0,,2.0,2.0,3.0,5.0,3.0,1.0,,1.0,13.0,,,1.0,,,1.0,1.0,,,,,,1.0,3.0,,,3.0,1.0,,1.0,,7.0,,,,0.45454545454545453,,0.75,,0.75,,0.7,0.18181818181818182,0.25,,,0.0625,,,,,,,,0.07142857142857142,,,0.3333333333333333,0.5,0.6666666666666666,,0.4166666666666667,0.4,0.5,,0.5,0.5,,0.08333333333333333,,,,,,,,,,,,0.5,0.5,,,,,,0.5833333333333334,,2.0,4.0,2.0,0.14285714285714285,0.15384615384615385,,1.0,,,,,,0.2,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,
200765,1610612741,Rajon Rondo,Rajon Rondo,200765,CHI,818.0,14,-3.0,27,30,,2.0,57,,,1.0,4.0,,1.0,2.0,29.0,,,,2.0,4.0,,,1.0,,,,,0.2,0.2,0.2,20.0,,,0.07692307692307693,,,0.2,,,,1.0,0.5004500000000001,,2.125,24.2,,5.0,1.0,4.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,1.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,14.0,,2.0,1.0,1.0,2.0,,,1.0,,,,,2.0,3.0,,,,,,,,,,,,0.25,,,,,,,0.25,0.25,0.5,0.25,0.25,,0.2222222222222222,0.6666666666666666,,,,,0.3333333333333333,,,0.8,0.25,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5676,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,
201577,1610612741,Robin Lopez,Robin Lopez,201577,CHI,1690.0,28,,57,53,16.0,4.0,110,,,,3.0,,,6.0,58.0,,,1.0,2.0,3.0,,,,14.0,,,,0.6666666666666666,0.75,,6.349206349206349,,0.09090909090909091,0.07142857142857142,,,,,,,0.6666666666666666,0.4438,,3.3666666666666667,,0.2807017543859649,20.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,,,4.0,,,2.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,,0.6666666666666666,1.0,,1.0,,1.0,1.0,,,,0.058823529411764705,0.058823529411764705,,0.041666666666666664,0.14285714285714285,,,0.2,,,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,0.4529,0.6666666666666666,0.3333333333333333,,2.0,2.0,,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,True,,,,,,,,,
203477,1610612741,Isaiah Canaan,Isaiah Canaan,203477,CHI,2156.0,36,-15.0,67,66,17.0,3.0,133,,1.0,2.0,7.0,2.0,4.0,18.0,86.0,,3.0,,1.0,1.0,,,,17.0,0.5,0.5,0.5,0.7272727272727273,0.6923076923076923,0.36363636363636365,18.30985915492958,,,0.030303030303030304,,,0.18181818181818182,0.5,0.5,1.0,0.8181818181818182,0.5687272727272727,0.51885,3.1999999999999997,24.474999999999998,0.2537313432835821,12.0,3.0,5.0,,,,,2.0,2.0,,,,1.0,1.0,2.0,,,1.0,5.0,,,,,,,2.0,5.0,2.0,8.0,,2.0,1.0,2.0,3.0,,3.0,,1.0,1.0,1.0,6.0,,,1.0,,,3.0,3.0,,,,,,2.0,4.0,,,3.0,,,,,5.0,0.2,0.2,,0.7142857142857143,,,,0.75,,0.8333333333333334,0.2857142857142857,0.4,,,0.047619047619047616,,,,,,,,,0.3333333333333333,,0.45454545454545453,0.6,1.0,,0.18181818181818182,1.0,1.0,0.5,,,,0.18181818181818182,0.5,0.5,,,,,,,,,,,,0.5,0.5,0.5,,,0.2777777777777778,,2.0,4.0,2.0,0.15384615384615385,0.2222222222222222,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,0.5,,1.0,3.0,,,,,,,,,True,,,,,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,654.0,11,-7.0,20,20,8.0,1.0,40,,,1.0,2.0,,2.0,3.0,26.0,1.0,,,1.0,1.0,,,,8.0,,,,0.25,0.375,0.5,19.047619047619047,,,0.1,,,0.25,,,,0.75,0.5088874999999999,0.397,3.2,24.700000000000003,0.4,2.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,0.5,,,,,,,,,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,0.25,1.0,1.0,1.0,0.25,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,1511.0,25,-31.0,47,46,5.0,9.0,93,1.0,,2.0,7.0,,3.0,6.0,67.0,1.0,,1.0,1.0,1.0,2.0,2.0,4.0,5.0,,,,0.2,0.2727272727272727,0.3,25.0,0.5,0.1,0.05,,0.1,0.2,,,,0.8,0.54506,0.7112,5.171428571428571,24.8,0.10638297872340426,4.0,2.0,5.0,,,,1.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,2.0,2.0,,1.0,,1.0,2.0,,2.0,,1.0,,1.0,4.0,,,,,,1.0,1.0,2.0,,,,,1.0,2.0,,,2.0,,,,,,0.5,0.5,,0.2857142857142857,,,,,,,0.14285714285714285,0.2,,,,,,,,,,0.25,,,,0.5,0.4,0.5,0.5,0.1,,,,,,,0.1,,,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,1.0,0.09090909090909091,0.125,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,False,,,,,,,,,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,1663.0,28,-7.0,57,58,1.0,7.0,115,,,,6.0,,,6.0,61.0,,,3.0,8.0,12.0,,,2.0,1.0,,,,0.5,0.5,,12.307692307692307,,0.375,0.2692307692307692,0.3333333333333333,,,,,,0.6666666666666666,0.5662333333333334,,2.3833333333333333,,0.017543859649122806,7.0,3.0,4.0,,1.0,,,,2.0,,,,,,,,,,3.0,,2.0,,,,,,,6.0,,,,,,1.0,1.0,2.0,1.0,,,1.0,5.0,1.0,3.0,4.0,1.0,4.0,,,2.0,,,1.0,,4.0,7.0,,,1.0,,,,,,1.0,1.0,,0.5,,,,,,,,,1.0,0.15789473684210525,0.2222222222222222,0.1111111111111111,0.14285714285714285,,0.3,0.2,0.5,,0.15384615384615385,0.4,,0.6666666666666666,0.75,0.75,1.0,0.3333333333333333,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5307,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,False,1.0,,,,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,59.0,1,,2,2,2.0,,4,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
200765,1610612741,Rajon Rondo,Rajon Rondo,200765,CHI,3223.0,54,20.0,105,104,18.0,18.0,209,,,2.0,16.0,,5.0,21.0,106.0,3.0,,2.0,8.0,13.0,3.0,3.0,3.0,18.0,,,,0.47619047619047616,0.4772727272727273,0.23809523809523808,19.841269841269842,1.0,0.09523809523809523,0.12244897959183673,,,0.09523809523809523,,,,0.6666666666666666,0.4963952380952381,0.42633750000000004,4.24375,24.8,0.17142857142857143,18.0,7.0,9.0,1.0,3.0,,,3.0,7.0,,,,,,3.0,,,1.0,10.0,1.0,4.0,,,2.0,1.0,1.0,2.0,4.0,16.0,2.0,3.0,,,11.0,3.0,14.0,3.0,7.0,1.0,3.0,31.0,3.0,2.0,4.0,2.0,5.0,7.0,5.0,,,,1.0,,1.0,3.0,,,2.0,1.0,1.0,1.0,,2.0,0.2,0.2222222222222222,,0.625,0.25,0.3333333333333333,0.25,0.25,0.25,0.25,,,0.6666666666666666,0.06060606060606061,0.14285714285714285,0.14285714285714285,0.09259259259259259,,0.13333333333333333,0.08333333333333333,0.0625,0.3333333333333333,0.16666666666666666,0.1,,0.42857142857142855,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.42857142857142855,,,,,0.14285714285714285,,,,0.75,0.3333333333333333,,,,,,,,,,0.25,,0.42735,0.09523809523809523,0.09523809523809523,,1.0,2.0,1.0,0.045454545454545456,0.058823529411764705,,,,,,,,,,,,,,2.0,,0.2222222222222222,,,,,,,,,1.0,,,,0.09090909090909091,,,,False,,1.0,,,,,,,
203487,1610612741,Michael Carter-Williams,Michael Carter-Williams,203487,CHI,1174.0,20,-10.0,36,36,2.0,10.0,72,,,,3.0,,,2.0,42.0,,,,2.0,3.0,3.0,2.0,4.0,2.0,,,,0.3333333333333333,0.3333333333333333,,14.0,0.75,,0.1111111111111111,,,,,,,0.3333333333333333,0.4142666666666666,,6.5,,0.05555555555555555,6.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,2.0,2.0,,,,1.0,,1.0,,1.0,,,2.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,,,2.0,,,,,,,,,0.3333333333333333,1.0,,1.0,,1.0,,,,,0.05263157894736842,0.18181818181818182,,0.038461538461538464,,0.14285714285714285,,,,,0.5,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.4693,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,False,,1.0,,,,,,,
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,3170.0,53,-10.0,100,99,29.0,12.0,199,3.0,1.0,4.0,6.0,2.0,7.0,18.0,125.0,2.0,6.0,2.0,7.0,8.0,1.0,1.0,2.0,29.0,1.0,0.2857142857142857,0.2857142857142857,0.6153846153846154,0.6428571428571429,0.5384615384615384,13.913043478260871,0.5,0.11764705882352941,0.15,0.2,0.23076923076923078,0.3076923076923077,0.25,0.25,1.0,0.6923076923076923,0.49469230769230765,0.4545166666666667,11.15,24.642857142857142,0.29,44.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,3.0,,,,1.0,3.0,,,1.0,5.0,2.0,2.0,,,4.0,2.0,1.0,9.0,8.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,,1.0,4.0,1.0,1.0,,,1.0,,,,,2.0,5.0,,1.0,2.0,,,,,9.0,0.8,1.0,,0.8333333333333334,1.0,1.0,1.0,1.1666666666666667,1.0,1.125,,,0.3333333333333333,0.029411764705882353,0.17391304347826086,,0.019230769230769232,,0.06666666666666667,,0.125,,0.2222222222222222,,,0.15384615384615385,1.0,1.0,0.5,0.07692307692307693,,,,1.0,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,0.5487,0.2222222222222222,0.5,,2.0,2.0,1.0,0.07142857142857142,0.14285714285714285,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,False,,,0.5,,,,,,
201577,1610612741,Robin Lopez,Robin Lopez,201577,CHI,8037.0,134,-24.0,248,250,29.0,39.0,498,14.0,,,49.0,,,70.0,294.0,5.0,,7.0,13.0,40.0,3.0,3.0,8.0,29.0,,,,0.6530612244897959,0.6730769230769231,,20.27027027027027,0.375,0.12962962962962962,0.09166666666666666,0.1,0.2857142857142857,,,,,0.4897959183673469,0.4622693877551021,0.39648,8.318367346938777,,0.11693548387096774,39.0,16.0,24.0,10.0,17.0,2.0,2.0,8.0,11.0,8.0,,,,,,,,,32.0,11.0,18.0,,,24.0,4.0,,8.0,38.0,26.0,20.0,,,1.0,2.0,2.0,4.0,2.0,2.0,,,10.0,9.0,18.0,4.0,2.0,27.0,3.0,2.0,5.0,,,1.0,1.0,4.0,11.0,,4.0,7.0,5.0,3.0,5.0,1.0,8.0,0.59375,0.8636363636363636,,0.6530612244897959,0.6111111111111112,0.8,0.6111111111111112,0.8,0.631578947368421,0.8,0.02040816326530612,,0.25,0.21428571428571427,0.06060606060606061,0.17307692307692307,0.19852941176470587,0.25,0.21875,0.2,0.18181818181818182,,0.06382978723404255,0.05263157894736842,0.2,0.4897959183673469,0.6666666666666666,0.6666666666666666,0.375,0.22448979591836735,0.7272727272727273,0.7272727272727273,0.625,0.5714285714285714,0.6153846153846154,1.0,,,,,0.9444444444444444,0.5882352941176471,,,,,,,0.4,1.0,,,,0.4809384615384615,0.34285714285714286,0.11428571428571428,,6.0,6.0,3.0,0.057692307692307696,0.057692307692307696,2.0,,1.0,,1.0,,,,0.16666666666666666,,,,,1.0,2.0,0.11764705882352941,,,,,,,,,2.0,,,,0.125,,2.0,,False,,,,0.07142857142857142,,,,,
2548,1610612741,Dwyane Wade,Dwyane Wade,2548,CHI,8155.0,136,-14.0,263,266,18.0,39.0,529,11.0,1.0,2.0,52.0,6.0,14.0,76.0,292.0,5.0,12.0,5.0,17.0,22.0,2.0,1.0,4.0,18.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.4393939393939394,0.5066666666666667,0.21212121212121213,25.40192926045016,0.5,0.09803921568627451,0.12698412698412698,0.2222222222222222,0.16666666666666666,0.030303030303030304,0.5,0.5,1.0,0.5303030303030303,0.4662719696969697,0.516025,8.073076923076924,24.842857142857145,0.06844106463878327,35.0,11.0,21.0,4.0,6.0,2.0,4.0,6.0,20.0,3.0,,,,5.0,12.0,,,1.0,20.0,4.0,7.0,,,10.0,3.0,1.0,12.0,12.0,28.0,6.0,12.0,5.0,3.0,10.0,3.0,13.0,1.0,5.0,3.0,2.0,29.0,1.0,4.0,11.0,1.0,5.0,5.0,4.0,2.0,1.0,,,,4.0,5.0,,,11.0,5.0,2.0,6.0,4.0,12.0,0.3,0.35294117647058826,,0.38461538461538464,0.5714285714285714,0.6,0.5714285714285714,0.5,0.625,0.6666666666666666,0.057692307692307696,0.09523809523809523,0.14285714285714285,0.04597701149425287,0.14666666666666667,0.02040816326530612,0.03676470588235294,0.10714285714285714,0.02631578947368421,0.030303030303030304,0.03225806451612903,0.18181818181818182,0.17543859649122806,0.05555555555555555,0.6666666666666666,0.3181818181818182,0.5238095238095238,0.5789473684210527,0.45454545454545453,0.30303030303030304,0.3,0.3157894736842105,0.16666666666666666,0.2727272727272727,0.2727272727272727,,0.18181818181818182,0.4166666666666667,0.4166666666666667,0.6,0.8571428571428571,0.6666666666666666,,,,,,,0.6666666666666666,0.5,,0.16666666666666666,0.4166666666666667,0.4913833333333333,0.13157894736842105,0.15789473684210525,2.0,18.0,19.0,8.0,0.1095890410958904,0.13559322033898305,2.0,6.0,,,1.0,2.0,2.0,0.05,,,,1.0,1.0,1.0,,,,,,,,,,6.0,1.0,,,,0.02702702702702703,,2.0,2.0,False,,,0.25,,1.0,1.0,1.0,1.0,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,9058.0,151,-35.0,286,288,32.0,42.0,574,2.0,2.0,10.0,13.0,10.0,33.0,49.0,339.0,1.0,27.0,10.0,25.0,29.0,4.0,4.0,4.0,32.0,0.9,0.30303030303030304,0.30303030303030304,0.45652173913043476,0.49,0.717391304347826,15.976331360946746,1.0,0.16666666666666666,0.17518248175182483,0.3333333333333333,0.043478260869565216,0.21739130434782608,0.2,0.2,1.0,0.8695652173913043,0.5265336956521739,0.44360999999999995,6.923076923076923,25.196969696969695,0.11188811188811189,44.0,6.0,7.0,1.0,2.0,,,,4.0,,,1.0,2.0,8.0,23.0,,,2.0,6.0,1.0,3.0,,1.0,2.0,,4.0,,8.0,4.0,2.0,23.0,8.0,1.0,9.0,,9.0,,8.0,,1.0,18.0,1.0,3.0,14.0,1.0,4.0,3.0,2.0,,,,1.0,,9.0,15.0,,,5.0,3.0,3.0,3.0,2.0,,0.6666666666666666,0.8,,0.46153846153846156,0.3333333333333333,,0.25,,0.25,,0.07692307692307693,,0.1111111111111111,0.03125,0.18181818181818182,0.016666666666666666,0.02564102564102564,0.05555555555555555,0.029411764705882353,0.024390243902439025,0.11428571428571428,0.15384615384615385,0.2,0.13636363636363635,0.6666666666666666,0.15217391304347827,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.08695652173913043,,,,,,,0.5,0.34782608695652173,0.34782608695652173,0.875,0.5,0.5,0.25,,,,,,,,0.4,0.4,0.34782608695652173,0.45050000000000007,0.04081632653061224,,,7.0,9.0,3.0,0.08,0.1875,,,,,,,,0.25,,,,,,1.0,1.0,,,,,1.0,,,,3.0,,1.0,,1.0,,0.029411764705882353,,,False,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,9760.0,163,-25.0,307,311,33.0,47.0,618,14.0,,2.0,53.0,3.0,16.0,69.0,357.0,6.0,6.0,7.0,24.0,30.0,3.0,2.0,6.0,33.0,0.6666666666666666,0.1875,0.1875,0.41304347826086957,0.4391891891891892,0.2318840579710145,21.91780821917808,0.5,0.1111111111111111,0.1564625850340136,,0.2028985507246377,0.028985507246376812,,,,0.5797101449275363,0.4731347826086957,0.46779285714285707,8.162264150943395,24.85625,0.10749185667752444,54.0,14.0,24.0,3.0,4.0,3.0,3.0,5.0,15.0,5.0,,2.0,,3.0,14.0,,3.0,1.0,24.0,4.0,5.0,,5.0,8.0,4.0,1.0,9.0,22.0,26.0,6.0,14.0,3.0,4.0,12.0,10.0,22.0,8.0,5.0,4.0,3.0,54.0,2.0,4.0,16.0,1.0,6.0,6.0,5.0,3.0,1.0,,,,3.0,6.0,1.0,,18.0,3.0,3.0,4.0,3.0,9.0,0.4583333333333333,0.5238095238095238,,0.4528301886792453,0.8,0.6666666666666666,0.4,0.5714285714285714,0.4,0.5714285714285714,0.07547169811320754,0.125,0.1111111111111111,0.03773584905660377,0.19047619047619047,0.031746031746031744,0.03550295857988166,0.10526315789473684,,0.023809523809523808,0.16216216216216217,0.07692307692307693,0.20967741935483872,0.13636363636363635,0.75,0.34782608695652173,0.5833333333333334,0.6666666666666666,0.5714285714285714,0.21739130434782608,0.3333333333333333,0.35714285714285715,0.2,0.35714285714285715,0.35714285714285715,0.4,0.2028985507246377,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.4,0.75,0.2,,,0.3,,,0.42857142857142855,1.0,,0.14285714285714285,0.21428571428571427,0.544975,0.11594202898550725,0.13043478260869565,2.0,12.0,16.0,7.0,0.0945945945945946,0.1206896551724138,,1.0,,1.0,,,,0.06666666666666667,,,1.0,,2.0,1.0,,0.047619047619047616,,,,,,,,3.0,,1.0,4.0,,,,,1.0,False,,,,,1.0,,,,1.0
201627,1610612741,Anthony Morrow,Anthony Morrow,201627,CHI,660.0,11,-2.0,21,21,4.0,1.0,42,,,,3.0,,,2.0,30.0,3.0,,,,,,,,4.0,,,,0.3333333333333333,0.3333333333333333,,13.636363636363637,,,,,,,,,,0.6666666666666666,0.48546666666666666,0.48546666666666666,4.433333333333334,,0.19047619047619047,9.0,1.0,2.0,,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,,2.0,2.0,,,,,1.0,2.0,,2.0,,1.0,,1.0,4.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
203477,1610612741,Isaiah Canaan,Isaiah Canaan,203477,CHI,3564.0,59,-14.0,112,118,11.0,10.0,230,1.0,,3.0,5.0,3.0,10.0,17.0,124.0,2.0,9.0,1.0,3.0,3.0,3.0,1.0,5.0,11.0,1.0,0.3,0.3,0.5,0.53125,0.6666666666666666,17.21311475409836,0.6,0.04,0.04838709677419355,,0.06666666666666667,0.2,,,,0.8,0.5006466666666667,0.38575,7.4399999999999995,24.97,0.09821428571428571,23.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,,3.0,7.0,,,,3.0,,,,1.0,,1.0,,2.0,4.0,2.0,,7.0,3.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,,,,,2.0,2.0,,,1.0,,2.0,,,4.0,,,,,2.0,0.6666666666666666,0.6666666666666666,,0.6,,0.5,,0.5,,0.5,,,,,0.05405405405405406,,,,,,,0.25,0.07142857142857142,,,0.13333333333333333,1.0,1.0,0.5,0.13333333333333333,0.5,0.5,1.0,,,,0.4666666666666667,0.42857142857142855,0.42857142857142855,1.0,,,1.0,,,,,,0.5,1.0,,,0.42857142857142855,,,0.11764705882352941,,2.0,2.0,1.0,0.0625,0.16666666666666666,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,False,,1.0,,,,,,,
