EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,DefFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Frequency,Travels,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,on
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,547.0,9,-11.0,16,17,13.0,7,2.0,33,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,26,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,0.5,,,,11.11111111111111,,,,1.0,,0.25,,,,,,,,1.0,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,0.5,,0.48650000000000004,,0.6165,,,,,5.1,24.1,0.8125,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203089,1610612749,John Henson,John Henson,203089,MIL,191.0,3,-5.0,7,7,4.0,4,1.0,14,,1.0,,1.0,,1.0,,1.0,,,,,,,,,2.0,,,,,9,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,0.5,,1.0,22.22222222222222,,,,,0.5,,0.16666666666666666,,,0.5,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,1.0,,1.0,,,0.5,,0.43925000000000003,,0.4874,,,,,3.65,,0.5714285714285714,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,628.0,10,-8.0,21,21,9.0,21,,42,,,,,,,,1.0,,1.0,,,2.0,2.0,,,2.0,2.0,2.0,,6.0,24,,,,,,1.0,,,,,6.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,1.0,1.0,1.0,,,,0.75,,,0.75,,,0.5,,,,19.047619047619047,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.25,,,,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,0.354075,,0.3766,,,,,11.65,26.75,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,631.0,11,-7.0,18,21,8.0,14,2.0,39,,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,2.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,8.0,,,,,,,,,,,,,,,,,,,,20.0,1.0,0.25,,,,0.18181818181818182,,,,,0.2,,1.0,,,1.0,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,0.4088,,,,,,,6.0,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,False
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,1558.0,26,-14.0,46,50,16.0,26,5.0,96,,3.0,,,,1.0,,,,2.0,,,,1.0,,,5.0,,1.0,,,58,,,,,,1.0,,,,,,,1.0,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,16.0,,,,,,,,,,,,,,,,0.16666666666666666,0.2,,,11.538461538461538,,0.10526315789473684,,0.125,,0.1111111111111111,,,,,0.1111111111111111,,0.2,0.2,,,0.5,,,,,,,,0.3333333333333333,,,,,,,,0.16666666666666666,,,,,,1.0,,,0.6666666666666666,,0.4966333333333333,,0.6216,,,,,9.14,27.4,0.34782608695652173,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,False
201563,1610612749,Michael Beasley,Michael Beasley,201563,MIL,1613.0,27,,50,49,13.0,21,5.0,99,,4.0,,2.0,,,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,9.0,2.0,3.0,,10.0,42,,2.0,,,,,1.0,3.0,2.0,2.0,6.0,,1.0,1.0,3.0,1.0,,1.0,,,1.0,2.0,,2.0,,4.0,5.0,2.0,7.0,1.0,,,,1.0,1.0,,1.0,,,3.0,1.0,4.0,,,,1.0,,,2.0,,,1.0,1.0,,,1.0,,,1.0,,3.0,13.0,,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,,,0.4166666666666667,,1.5,0.38461538461538464,,0.75,0.25,0.3333333333333333,0.5,0.25,23.728813559322035,1.0,0.21052631578947367,0.09523809523809523,,,0.15384615384615385,0.07692307692307693,0.2,,,0.1,0.25,0.4,,0.25,,0.3333333333333333,,,,0.3333333333333333,0.25,0.3333333333333333,1.0,0.08333333333333333,1.0,1.0,,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,,,,1.0,0.5833333333333334,1.0,0.4645541666666666,0.6319,0.537,,,,0.3,6.655555555555556,23.599999999999998,0.26,,1.0,1.0,,,,1.0,,,,,,1.0,0.5,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,False
203521,1610612749,Matthew Dellavedova,Matthew Dellavedova,203521,MIL,2608.0,43,-11.0,80,78,20.0,20,9.0,158,2.0,2.0,,,,,2.0,6.0,1.0,2.0,,1.0,1.0,3.0,2.0,5.0,10.0,1.0,4.0,5.0,18.0,84,,,2.0,2.0,,,2.0,3.0,2.0,8.0,3.0,,3.0,1.0,1.0,2.0,2.0,4.0,2.0,,,10.0,,,,2.0,2.0,,2.0,,,,,2.0,1.0,3.0,5.0,1.0,3.0,,,2.0,,,1.0,7.0,,,6.0,,3.0,,,,,,,,,,3.0,20.0,,0.2,0.2,1.0,0.25,0.25,0.5,,,0.4642857142857143,,,0.5294117647058824,0.5,0.375,0.2857142857142857,0.1,,0.16666666666666666,23.404255319148938,0.4,0.06896551724137931,,,,0.047619047619047616,,,,,,0.1111111111111111,0.1111111111111111,,,,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.4,,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.42857142857142855,0.3333333333333333,0.45211428571428575,0.56325,0.553725,0.17647058823529413,0.23076923076923078,0.1111111111111111,0.16666666666666666,8.67,24.975,0.25,,,,,1.0,1.0,,,,1.0,,2.0,,,,,,,,1.0,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,False
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,2428.0,40,-21.0,76,75,9.0,16,8.0,151,1.0,1.0,,,,,2.0,3.0,,2.0,,2.0,,4.0,2.0,3.0,6.0,,6.0,1.0,7.0,88,1.0,1.0,,2.0,,,2.0,,4.0,2.0,,,4.0,,,2.0,2.0,4.0,2.0,,2.0,10.0,,,2.0,2.0,4.0,,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,4.0,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,9.0,,0.6666666666666666,0.6666666666666666,,,,0.5,1.0,,0.25,0.5,,0.2916666666666667,0.5,,0.5,,,,15.730337078651685,0.5,0.07407407407407407,,0.14285714285714285,,0.0975609756097561,,,,,,,0.25,,,,0.08333333333333333,1.0,1.0,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,1.0,0.5833333333333334,,0.5135125,0.475825,0.56775,0.08333333333333333,0.16666666666666666,0.2857142857142857,,11.616666666666667,25.21666666666667,0.11842105263157894,,,,,,,,,,,,,,,,0.4,,,,1.0,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,False
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,920.0,15,9.0,26,28,10.0,11,4.0,54,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,2.0,,1.0,,2.0,23,1.0,1.0,,2.0,,1.0,,,,2.0,,,,,1.0,2.0,,2.0,,,2.0,4.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,0.5,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,0.5,0.5,,10.0,,,0.14285714285714285,0.25,,0.06666666666666667,0.1111111111111111,,,,,,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,,1.0,,0.6902499999999999,0.5922,0.8922,,,1.0,,0.7000000000000001,24.2,0.38461538461538464,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
201150,1610612749,Spencer Hawes,Spencer Hawes,201150,MIL,226.0,4,-3.0,8,8,,8,,16,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,12.5,1.0,0.3333333333333333,,,,0.25,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203089,1610612749,John Henson,John Henson,203089,MIL,500.0,8,-5.0,14,15,5.0,5,2.0,29,1.0,2.0,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,1.0,3.0,16,,,,,1.0,2.0,,3.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,3.0,5.0,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.75,,0.75,,,,,17.64705882352941,,0.2,0.125,,,0.14285714285714285,0.1,,,,,0.5,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,1.0,,0.38565,,0.38565,0.5,0.5,,1.0,3.3,,0.35714285714285715,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,1097.0,18,-14.0,34,35,7.0,5,2.0,69,,,,,,,,,,1.0,,,1.0,3.0,,,1.0,1.0,3.0,,3.0,50,,,,,,,,,,,3.0,,3.0,1.0,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,7.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.375,,,0.375,,,0.75,,,,13.88888888888889,,,,0.4,,0.18181818181818182,,,,,,,,0.5,,,,,,,,,,,0.25,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.75,0.3333333333333333,0.5020875,,,,,,,22.0,24.866666666666664,0.20588235294117646,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,2780.0,46,-9.0,83,84,16.0,12,11.0,167,8.0,12.0,,2.0,2.0,2.0,1.0,2.0,3.0,4.0,,,1.0,1.0,1.0,12.0,18.0,1.0,1.0,4.0,31.0,91,,3.0,,,2.0,2.0,1.0,9.0,16.0,8.0,3.0,,1.0,1.0,1.0,3.0,,3.0,,,,6.0,1.0,,3.0,4.0,7.0,1.0,8.0,,3.0,2.0,1.0,2.0,1.0,2.0,4.0,,,2.0,,4.0,1.0,1.0,,5.0,,,5.0,1.0,3.0,,2.0,,,2.0,,,2.0,,9.0,16.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,,1.0,0.7105263157894737,,1.1666666666666667,0.7380952380952381,,1.125,0.05263157894736842,0.05555555555555555,0.08333333333333333,,25.252525252525253,0.5,0.13793103448275862,,0.21428571428571427,0.1,0.16279069767441862,0.022222222222222223,,,0.14285714285714285,0.1111111111111111,0.1,0.2,0.2222222222222222,,,0.631578947368421,0.6666666666666666,0.7272727272727273,0.75,0.10526315789473684,0.5,0.5,1.0,0.21052631578947367,0.75,0.75,0.3333333333333333,,,,,0.05263157894736842,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,0.3333333333333333,0.6842105263157895,1.0,0.5496184210526316,0.4998,0.53565,0.14285714285714285,0.15,,0.2903225806451613,5.655555555555556,25.7,0.1927710843373494,,1.0,1.0,,1.0,2.0,,1.0,,1.0,,,1.0,,,0.2,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,False
202328,1610612749,Greg Monroe,Greg Monroe,202328,MIL,2051.0,34,-2.0,64,61,12.0,6,7.0,125,3.0,8.0,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,,,,,,5.0,12.0,,,8.0,18.0,65,1.0,3.0,2.0,4.0,,2.0,,4.0,4.0,6.0,,2.0,,,1.0,3.0,1.0,4.0,1.0,,2.0,9.0,1.0,4.0,,6.0,6.0,5.0,11.0,,1.0,,1.0,2.0,,,2.0,,,,,1.0,,,,7.0,,,8.0,,3.0,1.0,,,,,,,,,4.0,12.0,,0.4,0.5,,,,0.4166666666666667,0.3333333333333333,,0.4166666666666667,0.3333333333333333,,0.5625,0.5,0.5,,0.08333333333333333,,0.5,24.0,1.0,0.2857142857142857,0.16,,0.125,0.1875,0.15151515151515152,0.09090909090909091,0.3333333333333333,,0.3333333333333333,0.5,0.1111111111111111,,,,0.6666666666666666,0.375,0.375,0.3333333333333333,0.16666666666666666,0.5,1.0,,0.16666666666666666,0.5,0.5,1.0,,,,,,,,,1.0,0.3333333333333333,0.5,,,0.6666666666666666,,0.450525,0.42906666666666665,0.331,0.2,0.2,0.2222222222222222,0.2222222222222222,5.275,,0.1875,,,,,1.0,,,,,2.0,,,,,0.125,,,,,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,0.5,False
