EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,PenaltyFtPoints,HeaveAttempts,SecondChanceArc3Frequency,Offensive Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,Travels,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,on,3pt And 1 Free Throw Trips
101139,1610612754,CJ Miles,CJ Miles,101139,IND,2528.0,42,-13.0,80,85,22.0,24,11.0,165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,8.0,2.0,14.0,98,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,6.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,22.0,0.6666666666666666,1.0,1.0,0.25,0.5,0.25,1.0,1.0,1.0,0.5454545454545454,0.5,0.8333333333333334,0.5833333333333334,0.5,0.8333333333333334,0.7272727272727273,12.5,0.08695652173913043,0.0625,0.16666666666666666,0.07692307692307693,0.06976744186046512,0.21428571428571427,0.2,0.08333333333333333,0.09090909090909091,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.36363636363636365,0.5,0.5,1.0,0.5,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.8181818181818182,0.5,0.5653727272727272,0.603,0.6883666666666667,0.08333333333333333,0.25,0.14285714285714285,0.35714285714285715,8.766666666666666,24.8625,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,3331.0,56,6.0,108,109,34.0,17,14.0,217,1.0,3.0,,,,,2.0,3.0,2.0,3.0,3.0,,1.0,,3.0,,1.0,5.0,9.0,2.0,6.0,1.0,17.0,122,,,,,1.0,2.0,1.0,2.0,5.0,2.0,8.0,6.0,,3.0,,,2.0,,4.0,1.0,5.0,2.0,,4.0,2.0,1.0,1.0,,5.0,34.0,0.2,0.2,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5555555555555556,,0.5,0.5333333333333333,,0.625,0.5666666666666667,,0.625,0.4,13.709677419354838,,0.10526315789473684,,0.047619047619047616,0.020833333333333332,,,0.13333333333333333,0.2,0.3333333333333333,0.5,0.2,0.6666666666666666,0.6666666666666666,0.5,0.2,0.6666666666666666,0.6666666666666666,,0.2,0.2,,,,,,,,,0.25,0.25,,0.6,,0.48374,,0.44999999999999996,0.06666666666666667,0.1111111111111111,,0.29411764705882354,9.377777777777776,24.883333333333336,0.3148148148148148,2.0,1.0,1.0,5.0,5.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.5,0.03333333333333333,0.08333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,8402.0,140,-13.0,267,269,72.0,81,39.0,536,14.0,24.0,2.0,5.0,2.0,5.0,5.0,9.0,1.0,2.0,3.0,,,,1.0,,1.0,20.0,35.0,1.0,4.0,5.0,48.0,305,3.0,8.0,,7.0,4.0,7.0,,1.0,8.0,34.0,6.0,3.0,4.0,1.0,,6.0,7.0,3.0,14.0,22.0,36.0,5.0,2.0,11.0,13.0,10.0,5.0,,8.0,72.0,0.85,0.9444444444444444,1.0,0.25,,0.25,0.5714285714285714,0.375,0.5714285714285714,0.5512820512820513,0.375,0.5,0.5454545454545454,0.3888888888888889,0.5,0.10256410256410256,15.873015873015873,0.041666666666666664,0.125,0.11764705882352941,0.078125,0.16176470588235295,0.1282051282051282,0.03333333333333333,0.11627906976744186,0.6153846153846154,0.5833333333333334,0.6666666666666666,0.23076923076923078,0.5555555555555556,0.625,0.8,0.05128205128205128,0.5,0.5,1.0,0.07692307692307693,0.02564102564102564,,,,0.625,0.4,,0.625,0.4,,0.125,,0.717948717948718,,0.5481025641025641,0.4776625,0.56326875,0.11363636363636363,0.125,0.14583333333333334,0.16666666666666666,3.8628571428571425,23.975,0.2696629213483146,1.0,,4.0,6.0,10.0,3.0,2.0,24.0,16.0,4.0,8.0,4.0,2.0,,6.0,1.0,1.0,,,,0.11428571428571428,0.125,0.4444444444444444,0.18823529411764706,0.17142857142857143,0.3333333333333333,0.3333333333333333,1.0,,1.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,0.16666666666666666,0.23076923076923078,0.08333333333333333,0.034482758620689655,0.07692307692307693,0.15384615384615385,0.2857142857142857,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202338,1610612754,Kevin Seraphin,Kevin Seraphin,202338,IND,1811.0,30,-20.0,56,57,21.0,25,12.0,113,1.0,4.0,1.0,3.0,,,5.0,10.0,,3.0,,,,,,,,6.0,17.0,,,,12.0,68,2.0,4.0,,4.0,3.0,7.0,,,6.0,8.0,4.0,,,,,,,1.0,2.0,2.0,4.0,2.0,,5.0,1.0,2.0,1.0,,6.0,21.0,0.6666666666666666,0.6666666666666666,,,,,0.35294117647058826,0.5,0.42857142857142855,0.35294117647058826,0.5,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,,27.142857142857146,0.08333333333333333,,,0.034482758620689655,0.05128205128205128,,,,0.23529411764705882,0.25,0.5,0.5882352941176471,0.5,0.5,0.6,0.17647058823529413,,,,,,,,,0.75,0.3333333333333333,,,,,,,0.23529411764705882,,0.4601470588235294,0.5346666666666667,0.36690000000000006,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.5,7.741176470588235,,0.375,,,2.0,,,,,,2.0,1.0,,,1.0,,1.0,,1.0,1.0,,,0.11764705882352941,0.5,0.5,0.07407407407407407,0.1111111111111111,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.1,,,0.16666666666666666,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,3793.0,63,1.0,119,114,31.0,53,21.0,233,5.0,6.0,,,2.0,2.0,3.0,5.0,2.0,4.0,4.0,,2.0,2.0,8.0,,1.0,10.0,15.0,3.0,12.0,2.0,31.0,129,2.0,3.0,1.0,4.0,2.0,3.0,,3.0,6.0,4.0,16.0,9.0,,7.0,2.0,,6.0,5.0,11.0,,11.0,2.0,,7.0,2.0,2.0,1.0,,6.0,31.0,0.2,0.2,1.0,0.25,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5370370370370371,0.5,0.3333333333333333,0.5535714285714286,0.5,0.42857142857142855,0.4444444444444444,22.535211267605636,0.15625,0.1875,,0.171875,,,0.16666666666666666,0.08,0.2222222222222222,0.8333333333333334,0.8333333333333334,0.18518518518518517,0.6,0.6,,0.14814814814814814,0.5,0.5,0.5,0.14814814814814814,0.2962962962962963,0.25,0.25,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,,0.6666666666666666,0.2857142857142857,0.4947576923076923,0.38365000000000005,0.48061999999999994,0.03571428571428571,0.0625,0.12903225806451613,0.1935483870967742,8.746666666666666,29.54166666666666,0.2605042016806723,1.0,,,3.0,3.0,2.0,,6.0,,,1.0,,1.0,,4.0,,,1.0,,,,,,,,0.25,0.25,1.0,,,,,,1.0,,1.0,3.0,,2.0,1.0,,,,,,,,,,,0.75,,,,0.23076923076923078,,0.5714285714285714,,0.2,,1.0,2.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,6591.0,110,7.0,211,212,51.0,56,27.0,423,8.0,16.0,2.0,6.0,,2.0,2.0,4.0,4.0,9.0,,,,,5.0,,1.0,14.0,29.0,,5.0,3.0,31.0,237,2.0,7.0,,4.0,1.0,4.0,,1.0,4.0,24.0,4.0,,4.0,5.0,,1.0,6.0,12.0,19.0,5.0,24.0,4.0,,13.0,6.0,6.0,2.0,2.0,4.0,51.0,0.8571428571428571,1.0,,,,,0.4827586206896552,0.2857142857142857,0.25,0.4117647058823529,0.2857142857142857,0.2,0.4189189189189189,0.2857142857142857,0.2857142857142857,0.14705882352941177,17.142857142857142,0.2,0.15384615384615385,0.02564102564102564,0.18181818181818182,0.05154639175257732,0.03125,0.25925925925925924,0.16666666666666666,0.47058823529411764,0.5,0.6153846153846154,0.11764705882352941,0.5,0.5,1.0,0.2647058823529412,0.4444444444444444,0.4444444444444444,1.0,,0.14705882352941177,,,,0.8571428571428571,0.3333333333333333,,0.4,,,0.2,,0.6176470588235294,,0.5139161764705882,0.5256428571428572,0.53383,0.05555555555555555,0.06451612903225806,0.12903225806451613,0.12903225806451613,7.637931034482759,25.779999999999994,0.24170616113744076,,,3.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,7.0,3.0,3.0,,5.0,1.0,3.0,1.0,,,0.10344827586206896,0.1875,0.14285714285714285,0.06896551724137931,0.11538461538461539,,,,,,,,,,3.0,4.0,2.0,1.0,2.0,,2.0,,1.0,,3.0,2.0,4.0,,1.0,,0.4,,0.05555555555555555,,0.17391304347826086,0.1,0.1111111111111111,0.17647058823529413,0.75,,,2.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,True,
201952,1610612754,Jeff Teague,Jeff Teague,201952,IND,7124.0,119,-12.0,226,229,59.0,67,32.0,455,3.0,7.0,,,1.0,1.0,4.0,9.0,2.0,5.0,1.0,,,7.0,15.0,1.0,4.0,9.0,21.0,8.0,16.0,12.0,54.0,254,,,4.0,4.0,4.0,7.0,1.0,4.0,11.0,,18.0,9.0,,14.0,7.0,,3.0,6.0,10.0,,10.0,5.0,1.0,8.0,9.0,14.0,6.0,,11.0,59.0,,,0.375,0.5,0.25,0.5333333333333333,0.42857142857142855,,0.5714285714285714,0.5675675675675675,0.375,0.5,0.627906976744186,0.4,0.5,0.43243243243243246,19.172932330827066,0.08955223880597014,0.06666666666666667,,0.08035714285714286,,,0.034482758620689655,0.058823529411764705,0.1891891891891892,0.42857142857142855,0.5,0.24324324324324326,0.4444444444444444,0.6666666666666666,,0.13513513513513514,0.4,0.4,,0.02702702702702703,0.40540540540540543,0.4666666666666667,0.4666666666666667,0.2857142857142857,,,,0.09090909090909091,1.0,,0.36363636363636365,0.25,0.6216216216216216,0.5,0.4697013888888889,0.51045,0.4288600000000001,0.16279069767441862,0.23076923076923078,0.07407407407407407,0.2037037037037037,7.157142857142857,26.83125,0.2610619469026549,1.0,,4.0,12.0,16.0,4.0,3.0,36.0,,1.0,4.0,1.0,2.0,2.0,8.0,1.0,2.0,,2.0,1.0,0.19047619047619047,0.14285714285714285,0.125,,,1.0,1.0,1.0,,1.0,4.0,3.0,1.0,5.0,,3.0,6.0,,6.0,,,,,2.0,3.0,1.0,3.0,,,0.3333333333333333,0.75,,,,0.1111111111111111,0.18181818181818182,0.09090909090909091,,,,4.0,,1.0,1.0,,,,,,2.0,,,0.6666666666666666,1.0,1.0,15.0,1.0,2.0,0.25,0.25,0.058823529411764705,,,,,,,,,,,True,
202331,1610612754,Paul George,Paul George,202331,IND,7813.0,130,-19.0,250,248,59.0,66,36.0,498,5.0,12.0,,2.0,2.0,4.0,2.0,7.0,8.0,19.0,5.0,1.0,3.0,8.0,27.0,,7.0,15.0,38.0,11.0,32.0,21.0,84.0,290,,4.0,6.0,9.0,5.0,9.0,2.0,10.0,25.0,8.0,22.0,18.0,,27.0,8.0,2.0,12.0,10.0,22.0,5.0,27.0,3.0,,10.0,17.0,23.0,8.0,,25.0,59.0,0.26666666666666666,0.26666666666666666,0.5454545454545454,0.34375,0.2,0.34375,0.39473684210526316,,0.5555555555555556,0.45,0.45,0.42105263157894735,0.51875,0.45,0.5208333333333334,0.45714285714285713,30.847457627118644,0.14492753623188406,0.23076923076923078,0.04081632653061224,0.18181818181818182,0.03937007874015748,0.02702702702702703,0.18518518518518517,0.225,0.17142857142857143,0.4166666666666667,0.5555555555555556,0.1,0.2857142857142857,0.2857142857142857,,0.2714285714285714,0.42105263157894735,0.4444444444444444,0.25,0.07142857142857142,0.38571428571428573,0.2962962962962963,0.3076923076923077,0.5,0.2,,0.1,0.21052631578947367,0.5,0.15789473684210525,0.3684210526315789,,0.6285714285714286,0.2962962962962963,0.5093685714285714,0.4695357142857142,0.5485052631578947,0.11538461538461539,0.17777777777777778,0.10714285714285714,0.2976190476190476,11.34736842105263,25.565625,0.236,3.0,2.0,4.0,14.0,23.0,9.0,1.0,55.0,3.0,,6.0,,4.0,1.0,11.0,2.0,3.0,,2.0,1.0,0.10526315789473684,0.25,,0.038461538461538464,,0.6,0.6,0.6666666666666666,0.6666666666666666,,9.0,4.0,5.0,4.0,1.0,6.0,7.0,1.0,5.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,,1.0,,0.6363636363636364,0.045454545454545456,0.08695652173913043,0.08333333333333333,,0.38461538461538464,0.25,0.02702702702702703,0.4,,5.0,9.0,,0.5,1.0,2.0,,,,2.0,,1.0,1.0,2.0,3.0,15.0,1.0,,0.5,0.4,0.030303030303030304,1.0,1.0,1.0,1.0,0.03125,0.05263157894736842,0.037037037037037035,1.0,1.0,1.0,True,
201166,1610612754,Aaron Brooks,Aaron Brooks,201166,IND,82.0,1,-1.0,3,3,1.0,3,1.0,6,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,535.0,9,-1.0,15,19,10.0,13,2.0,34,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,17,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,1.0,10.0,,,,,,,,,,,,,0.5,,0.5,,5.555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
