EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,SelfOReb,Travels,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,Charge Fouls,Loose Ball Fouls Drawn,FTOffRebounds,OffFTReboundPct,on,3SecondViolations,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,477.0,8,2,19,17,9.0,14.0,4.0,36,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,16,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.5,0.6666666666666666,13.043478260869565,0.5,0.25,0.2,0.1,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4269,0.222,0.3333333333333333,1.0,1.0,12.7,24.25,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,6528.0,109,-65,237,235,45.0,60.0,30.0,472,4.0,8.0,9.0,6.0,6.0,17.0,15.0,11.0,38.0,285,,2.0,8.0,8.0,4.0,6.0,1.0,6.0,19.0,3.0,22.0,8.0,12.0,,3.0,8.0,45.0,0.3333333333333333,0.3333333333333333,0.35294117647058826,,0.421875,,0.5,0.5714285714285714,0.46875,16.544117647058822,0.13636363636363635,0.017543859649122806,0.16326530612244897,0.022388059701492536,,0.10810810810810811,0.25,0.5,0.5714285714285714,,0.28125,0.1875,0.65625,0.502009375,0.42863333333333337,0.08571428571428572,0.15,0.21052631578947367,8.511764705882355,24.246666666666666,0.189873417721519,1.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,7.0,1.0,8.0,12.0,3.0,2.0,4.0,5.0,5.0,10.0,5.0,2.0,3.0,25.0,2.0,10.0,3.0,6.0,5.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,6.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5,0.23529411764705882,0.5,0.125,0.2857142857142857,0.75,0.18518518518518517,0.025974025974025976,0.030303030303030304,0.037037037037037035,0.0625,0.09090909090909091,0.23076923076923078,0.2631578947368421,0.2857142857142857,0.5,0.1875,0.16666666666666666,0.3333333333333333,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4486875,0.18421052631578946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,9037.0,151,-84,326,322,75.0,96.0,43.0,648,10.0,13.0,1.0,31.0,30.0,58.0,32.0,24.0,111.0,401,7.0,17.0,9.0,32.0,6.0,30.0,1.0,6.0,14.0,4.0,18.0,23.0,25.0,1.0,7.0,32.0,75.0,0.1,0.10714285714285714,0.5172413793103449,0.4117647058823529,0.48333333333333334,0.42592592592592593,0.5495049504950495,0.5161290322580645,0.35555555555555557,30.4,0.10909090909090909,0.014285714285714285,0.1076923076923077,0.022598870056497175,0.018867924528301886,0.10638297872340426,0.14444444444444443,0.7692307692307693,0.8333333333333334,0.1,0.011111111111111112,0.34444444444444444,0.7,0.4863359550561798,0.4888038461538461,0.09183673469387756,0.109375,0.2882882882882883,7.18793103448276,27.406250000000004,0.23006134969325154,17.0,31.0,4.0,5.0,10.0,3.0,14.0,,,9.0,1.0,1.0,10.0,9.0,4.0,6.0,1.0,1.0,3.0,14.0,10.0,54.0,6.0,21.0,9.0,10.0,6.0,7.0,13.0,4.0,2.0,3.0,33.0,3.0,8.0,,5.0,3.0,2.0,7.0,4.0,3.0,6.0,,4.0,13.0,5.0,5.0,11.0,1.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,0.2222222222222222,0.28125,1.0,0.2903225806451613,0.6666666666666666,0.7857142857142857,0.875,0.1724137931034483,0.22580645161290322,0.07692307692307693,0.5384615384615384,,0.10666666666666667,0.028037383177570093,0.0392156862745098,0.03125,,0.10810810810810811,,0.16666666666666666,0.125,1.0,0.34444444444444444,0.5483870967741935,0.7083333333333334,0.11764705882352941,0.15555555555555556,0.21428571428571427,0.25,,,,,0.2903225806451613,0.3,0.2222222222222222,0.7142857142857143,0.8,0.25,,0.14285714285714285,1.0,,0.37037037037037035,0.37037037037037035,0.3,0.5515285714285715,0.12612612612612611,4.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3,0.03125,0.14285714285714285,0.03225806451612903,0.02564102564102564,0.4,0.3,0.058823529411764705,,,,,,,,,,,True,,,,,
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,5396.0,90,-55,189,193,34.0,35.0,23.0,382,1.0,3.0,5.0,6.0,7.0,20.0,11.0,7.0,27.0,231,1.0,3.0,2.0,4.0,8.0,6.0,,2.0,5.0,7.0,12.0,7.0,8.0,,4.0,4.0,34.0,0.5714285714285714,0.6666666666666666,0.35,0.3333333333333333,0.3225806451612903,0.25,0.38571428571428573,0.4,0.3548387096774194,16.438356164383563,0.05555555555555555,,0.05813953488372093,0.06363636363636363,,0.06666666666666667,0.0967741935483871,0.3333333333333333,0.5,1.0,0.16129032258064516,0.1935483870967742,0.9032258064516129,0.5959370967741935,0.5134500000000001,0.11428571428571428,0.16666666666666666,0.14814814814814814,1.9949999999999999,24.454545454545453,0.17989417989417988,6.0,17.0,1.0,5.0,3.0,,,,,2.0,,1.0,,2.0,1.0,6.0,,1.0,4.0,6.0,1.0,6.0,6.0,,2.0,5.0,1.0,1.0,2.0,1.0,1.0,,5.0,7.0,3.0,,5.0,3.0,2.0,1.0,,1.0,,,,1.0,,9.0,14.0,,1.0,,4.0,4.0,,4.0,,1.0,,1.0,0.18181818181818182,,0.18181818181818182,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.25,0.23529411764705882,0.3333333333333333,1.0,,0.06,0.10144927536231885,0.06451612903225806,0.16666666666666666,,0.047619047619047616,0.08333333333333333,0.058823529411764705,,,0.5483870967741935,0.35294117647058826,0.46153846153846156,0.5,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.2,,,0.14285714285714285,,,0.75,,0.3333333333333333,0.570375,0.2222222222222222,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,0.3333333333333333,,,1.0,0.07142857142857142,0.25,,,,,,,,True,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,3996.0,67,-37,145,142,47.0,67.0,21.0,287,1.0,1.0,1.0,6.0,4.0,8.0,7.0,,11.0,187,1.0,2.0,,2.0,6.0,6.0,,2.0,7.0,,7.0,1.0,2.0,,1.0,2.0,47.0,0.75,0.75,0.5,0.5,0.36666666666666664,0.25,0.34375,0.25,0.4666666666666667,10.059171597633137,0.1111111111111111,,0.09803921568627451,,,0.07692307692307693,0.06666666666666667,1.0,1.0,1.0,0.06666666666666667,0.4,0.6666666666666666,0.485,0.4599625,0.0625,0.1111111111111111,0.18181818181818182,11.787500000000001,24.928571428571427,0.32413793103448274,1.0,3.0,,,,2.0,4.0,,,1.0,,,1.0,1.0,,,,,,,2.0,2.0,3.0,,1.0,2.0,1.0,,1.0,,1.0,,2.0,,3.0,2.0,1.0,,1.0,,,,1.0,1.0,,1.0,,1.0,3.0,,,,,,,,,,,1.0,0.14285714285714285,,0.14285714285714285,,,,0.25,0.6666666666666666,,,0.2857142857142857,0.09090909090909091,,,,,0.08333333333333333,,0.14285714285714285,0.2,,0.2,0.3333333333333333,1.0,1.0,0.26666666666666666,0.5,0.5,0.5,,,,0.16666666666666666,0.2,1.0,,,,,,,,,0.25,0.16666666666666666,,,,,,,,1.0,,,,,1.0,,,,,,0.14285714285714285,,0.16666666666666666,,,,,1.0,,0.25,,,,,,,,True,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,6907.0,115,-67,252,247,59.0,52.0,31.0,499,7.0,27.0,2.0,16.0,15.0,44.0,18.0,11.0,65.0,303,2.0,6.0,6.0,16.0,6.0,16.0,3.0,8.0,14.0,7.0,21.0,8.0,12.0,1.0,5.0,16.0,59.0,0.2,0.23076923076923078,0.3409090909090909,0.3333333333333333,0.43548387096774194,0.5555555555555556,0.47761194029850745,0.6666666666666666,0.2903225806451613,27.083333333333336,0.18604651162790697,0.05555555555555555,0.14,0.050724637681159424,0.07317073170731707,0.1794871794871795,0.43548387096774194,0.25925925925925924,0.2916666666666667,0.2857142857142857,0.03225806451612903,0.25806451612903225,0.41935483870967744,0.47471370967741927,0.44003333333333333,0.07575757575757576,0.10416666666666667,0.24615384615384617,9.275,25.41111111111111,0.23412698412698413,4.0,8.0,1.0,1.0,1.0,4.0,9.0,,,8.0,1.0,1.0,3.0,8.0,2.0,6.0,1.0,1.0,2.0,9.0,3.0,24.0,18.0,6.0,8.0,4.0,2.0,1.0,3.0,,1.0,1.0,7.0,4.0,6.0,,2.0,2.0,,7.0,2.0,5.0,4.0,,2.0,11.0,2.0,8.0,10.0,,,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,0.75,0.4444444444444444,1.0,0.4444444444444444,0.3333333333333333,0.5,0.5625,0.09090909090909091,0.125,0.1111111111111111,0.6363636363636364,,0.10526315789473684,0.047619047619047616,0.027777777777777776,0.1,,0.04,,0.2631578947368421,0.25,1.0,0.12903225806451613,0.5,0.5714285714285714,,0.14516129032258066,0.4444444444444444,0.4444444444444444,0.25,,,,0.5,0.5,0.75,0.14285714285714285,1.0,,,0.14285714285714285,1.0,1.0,0.1111111111111111,0.3333333333333333,0.5,0.48865,0.13846153846153847,1.0,2.0,2.0,4.0,,,1.0,,4.0,,1.0,1.0,,1.0,,0.6666666666666666,,,,0.11428571428571428,1.0,0.6666666666666666,,,,,1.0,1.0,1.0,,,,,True,,,,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,5372.0,90,-51,193,188,53.0,71.0,27.0,381,,2.0,3.0,9.0,6.0,14.0,12.0,7.0,34.0,236,3.0,3.0,2.0,11.0,6.0,9.0,1.0,7.0,19.0,4.0,23.0,7.0,11.0,1.0,4.0,11.0,53.0,0.5,0.5,0.42857142857142855,1.0,0.5192307692307693,1.125,0.5483870967741935,0.9166666666666666,0.46153846153846156,17.647058823529413,0.2413793103448276,0.024390243902439025,0.2191780821917808,0.038834951456310676,0.030303030303030304,0.25,0.07692307692307693,,,,0.11538461538461539,0.34615384615384615,0.8461538461538461,0.522646153846154,0.6826,0.13793103448275862,0.23529411764705882,0.3235294117647059,5.25,24.95,0.27461139896373055,4.0,10.0,1.0,1.0,3.0,2.0,2.0,2.0,,3.0,,,1.0,5.0,1.0,2.0,,,,2.0,1.0,6.0,15.0,,3.0,4.0,2.0,,2.0,,1.0,,4.0,3.0,9.0,3.0,2.0,2.0,,6.0,,3.0,2.0,,3.0,8.0,,5.0,9.0,,,2.0,3.0,3.0,,3.0,3.0,,2.0,1.0,0.4166666666666667,,0.4166666666666667,0.5,0.5,0.3333333333333333,0.2857142857142857,0.4,,0.75,0.42857142857142855,0.20454545454545456,0.04838709677419355,0.0625,,,0.24,0.5,,0.2,1.0,0.38461538461538464,0.4,0.6666666666666666,0.25,0.07692307692307693,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,0.75,0.25,0.3333333333333333,0.45325,0.058823529411764705,3.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,,0.06666666666666667,,,,,1.0,1.0,,,True,,,,,
203894,1610612757,Shabazz Napier,Shabazz Napier,203894,POR,1318.0,22,2,51,48,22.0,30.0,8.0,99,,,,7.0,1.0,5.0,7.0,1.0,9.0,65,,1.0,1.0,4.0,,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,4.0,22.0,,,0.2,,0.3333333333333333,0.3,0.34615384615384615,0.3333333333333333,0.5833333333333334,22.413793103448278,0.14285714285714285,0.125,0.1111111111111111,0.047619047619047616,0.125,0.16666666666666666,,,,,,0.5833333333333334,0.8333333333333334,0.4745708333333334,0.43057999999999996,,,0.4444444444444444,9.62,25.214285714285715,0.43137254901960786,,3.0,,,1.0,1.0,2.0,,,2.0,,,4.0,2.0,,1.0,,,,,4.0,2.0,,6.0,2.0,3.0,1.0,1.0,2.0,1.0,,,5.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,4.0,1.0,,1.0,,,,,,2.0,1.0,,0.2857142857142857,,0.2857142857142857,,,,0.6,1.0,,,,0.09090909090909091,,,,,0.16666666666666666,,,,,0.25,,,,0.16666666666666666,0.5,0.5,,,,,0.2857142857142857,0.2857142857142857,,,,,,,,,0.2,0.8,0.2857142857142857,0.362,,,1.0,1.0,,,,,1.0,,,,,,,,0.25,,,,,,0.25,,,,,,,,,,,,True,,,,,
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,4969.0,83,-44,176,177,28.0,51.0,26.0,353,1.0,2.0,,,7.0,16.0,,1.0,15.0,226,2.0,3.0,,4.0,6.0,,1.0,5.0,13.0,8.0,21.0,2.0,3.0,,1.0,4.0,28.0,0.42857142857142855,1.0,0.4375,0.6666666666666666,0.4375,0.6666666666666666,0.4166666666666667,0.5,,11.274509803921568,0.15625,0.027777777777777776,0.17391304347826086,0.07608695652173914,0.03571428571428571,0.1724137931034483,0.125,0.5,0.5,1.0,,,0.6875,0.6453125,0.6796333333333333,0.058823529411764705,0.058823529411764705,0.26666666666666666,4.94375,,0.1590909090909091,6.0,11.0,4.0,7.0,3.0,,3.0,,,,,,,,4.0,9.0,,,,8.0,,8.0,,,,2.0,4.0,4.0,8.0,4.0,2.0,,20.0,6.0,7.0,1.0,1.0,1.0,,3.0,,1.0,3.0,,2.0,6.0,3.0,3.0,10.0,1.0,,1.0,2.0,2.0,,2.0,2.0,1.0,,,,,,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.125,0.18181818181818182,,0.5,0.14285714285714285,0.1891891891891892,0.10714285714285714,0.24,,,0.14285714285714285,0.3333333333333333,0.2,,1.0,0.6875,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.1875,,,,,,,,,,0.7777777777777778,0.5714285714285714,,,,,,1.0,,,0.643925,0.5333333333333333,2.0,,,8.0,,,,2.0,,,,2.0,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,1.0,0.16666666666666666,True,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,603.0,10,-1,21,20,,,,41,1.0,1.0,,1.0,1.0,2.0,1.0,,2.0,20,,,,,,1.0,,2.0,6.0,,6.0,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,27.272727272727273,0.2857142857142857,,0.4,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.6666666666666666,0.48983333333333334,,,,,4.05,27.8,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,2.0,,,1.0,5.0,,4.0,,,,,3.0,,2.0,,,1.0,3.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,0.5,,,,,0.5,,0.75,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
