EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,LostBallSteals,BlockingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,Travels,PenaltyFg3Pct,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PtsUnassisted3s,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,OffLongMidRangeReboundPct,Offensive Fouls Drawn,Charge Fouls Drawn,on,LongMidRangePctBlocked,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,1199.0,20,-11.0,34,37,7,10.0,3,71,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,45,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,0.2,0.1,0.15,0.5,26.82926829268293,1.0,0.08333333333333333,0.2,0.11764705882352941,0.3333333333333333,0.2,0.2,0.5,0.5,1.0,0.2,0.1,0.5,1.0,0.3333333333333333,0.7,0.4604777777777778,0.40425,0.1,0.2,8.74,34.4,0.20588235294117646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,4992.0,83,-14.0,157,159,32,39.0,14,316,3.0,6.0,4.0,3.0,5.0,1.0,,6.0,13.0,10.0,,30.0,171,3.0,2.0,1.0,8.0,,5.0,3.0,1.0,4.0,1.0,1.0,,9.0,6.0,12.0,21.0,25.0,1.0,,3.0,7.0,,2.0,,,,32,0.6666666666666666,1.0,0.46153846153846156,0.6521739130434783,0.6521739130434783,0.43478260869565216,14.772727272727273,0.3333333333333333,0.3,0.16666666666666666,0.23684210526315788,0.35714285714285715,0.17142857142857143,0.2608695652173913,0.5,0.6,0.3333333333333333,0.17391304347826086,0.13043478260869565,0.21739130434782608,0.16666666666666666,,0.6956521739130435,0.4952521739130435,0.4572,,,7.884615384615386,24.2,0.20382165605095542,2.0,3.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,6.0,2.0,3.0,2.0,10.0,1.0,2.0,4.0,18.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.6,0.6666666666666666,0.6,0.6666666666666666,0.5,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.07692307692307693,0.16666666666666666,0.75,0.07692307692307693,0.05555555555555555,0.08695652173913043,0.14285714285714285,0.23076923076923078,0.3076923076923077,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.21739130434782608,0.6,0.6,1.0,0.6,0.6,1.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,0.3333333333333333,0.6,0.52357,0.3333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,3919.0,65,-8.0,127,128,15,25.0,11,255,6.0,9.0,3.0,,,,,6.0,12.0,,1.0,13.0,143,,1.0,,12.0,,,1.0,1.0,2.0,1.0,,1.0,5.0,5.0,8.0,13.0,20.0,1.0,,3.0,10.0,2.0,2.0,2.0,,,15,1.0,1.0,0.5,0.5,0.5,,11.267605633802818,0.3333333333333333,0.26666666666666666,0.18518518518518517,0.22807017543859648,0.5,0.2,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,0.75,0.5901083333333333,0.5858,,,2.5416666666666665,,0.11811023622047244,,3.0,,,,,,,,,,,,4.0,,1.0,,1.0,,,,,,,4.0,,7.0,3.0,2.0,2.0,1.0,,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,0.1,0.25,,,,0.09523809523809523,0.12727272727272726,0.06666666666666667,0.1875,0.2,0.1,1.0,,,,,,,,,,,,,,0.75,,,,,,,,,0.5309999999999999,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23076923076923078,0.2,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,8162.0,136,-24.0,257,258,61,83.0,26,515,5.0,7.0,2.0,8.0,10.0,,3.0,9.0,17.0,16.0,8.0,44.0,296,,4.0,3.0,12.0,,10.0,2.0,1.0,3.0,1.0,,1.0,7.0,10.0,7.0,18.0,21.0,4.0,4.0,7.0,12.0,,7.0,8.0,,4.0,61,0.6666666666666666,0.75,0.5294117647058824,0.5454545454545454,0.5945945945945946,0.48484848484848486,15.120274914089347,0.5714285714285714,0.12280701754385964,0.1694915254237288,0.14655172413793102,0.09090909090909091,0.18867924528301888,0.21212121212121213,0.7142857142857143,0.7142857142857143,0.4,0.06060606060606061,0.24242424242424243,0.30303030303030304,,0.42857142857142855,0.696969696969697,0.4879787878787879,0.4651214285714286,0.10810810810810811,0.19047619047619047,10.835294117647058,24.96875,0.23735408560311283,2.0,2.0,1.0,3.0,1.0,6.0,,,,5.0,,6.0,2.0,2.0,,4.0,3.0,14.0,6.0,18.0,2.0,5.0,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,,,5.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.375,,0.375,1.0,0.75,1.0,0.8571428571428571,1.0,0.875,,,0.14285714285714285,0.011627906976744186,0.016129032258064516,,0.034482758620689655,0.058823529411764705,0.2222222222222222,1.0,0.5,0.5,1.0,0.375,0.375,1.0,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,0.5,0.5487,0.09090909090909091,0.3181818181818182,2.0,,2.0,1.0,,2.0,1.0,,1.0,,0.02631578947368421,0.038461538461538464,,0.2857142857142857,1.0,2.0,2.0,1.0,2.0,0.6666666666666666,0.14285714285714285,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,6180.0,103,-22.0,197,198,56,78.0,20,395,10.0,20.0,9.0,13.0,11.0,1.0,4.0,20.0,42.0,11.0,20.0,72.0,235,1.0,14.0,4.0,8.0,,11.0,6.0,3.0,9.0,2.0,,2.0,21.0,12.0,3.0,15.0,19.0,6.0,4.0,9.0,4.0,,17.0,24.0,2.0,10.0,56,0.2,0.21052631578947367,0.47619047619047616,0.49056603773584906,0.5634920634920635,0.20754716981132076,32.14285714285714,0.6666666666666666,0.08333333333333333,0.2553191489361702,0.18072289156626506,0.11764705882352941,0.2619047619047619,0.37735849056603776,0.5,0.625,0.3,0.16981132075471697,0.24528301886792453,0.20754716981132076,0.3333333333333333,0.2222222222222222,0.5849056603773585,0.4430160377358491,0.44108055555555553,0.1774193548387097,0.2,8.68095238095238,25.70909090909091,0.28426395939086296,1.0,2.0,4.0,6.0,,,,,,4.0,,4.0,1.0,2.0,,3.0,8.0,25.0,32.0,6.0,2.0,4.0,5.0,4.0,3.0,,4.0,6.0,4.0,3.0,2.0,,,1.0,,2.0,2.0,2.0,2.0,25.0,0.5,0.36363636363636365,,0.36363636363636365,0.5,0.5714285714285714,0.3333333333333333,0.4444444444444444,0.375,0.5217391304347826,0.11904761904761904,0.2,,0.047619047619047616,0.043010752688172046,0.09375,,,0.09090909090909091,1.0,0.4444444444444444,0.5,,0.46153846153846156,0.46153846153846156,0.16666666666666666,,,,,0.36363636363636365,0.36363636363636365,0.5,0.6666666666666666,0.5,,,,,,,0.36363636363636365,0.6199333333333333,0.041666666666666664,0.3472222222222222,7.0,1.0,9.0,1.0,2.0,,,1.0,,1.0,0.03333333333333333,0.05263157894736842,,0.3888888888888889,4.0,,,,,,,,0.5714285714285714,,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.2,0.1,0.08333333333333333,,,,,,,,True,,,,,
2548,1610612741,Dwyane Wade,Dwyane Wade,2548,CHI,3031.0,51,9.0,98,98,11,23.0,9,196,2.0,7.0,8.0,4.0,5.0,,1.0,8.0,19.0,5.0,9.0,31.0,98,,2.0,1.0,2.0,,5.0,3.0,5.0,8.0,1.0,,,21.0,,3.0,3.0,4.0,,,,2.0,,6.0,10.0,,4.0,11,0.125,0.125,0.42105263157894735,0.4583333333333333,0.5344827586206896,0.20833333333333334,26.605504587155963,,0.12,,0.06521739130434782,,,0.2916666666666667,0.2857142857142857,0.4,,0.3333333333333333,0.16666666666666666,0.20833333333333334,,0.3333333333333333,0.5,0.45893958333333335,0.48725,0.14285714285714285,0.17391304347826086,8.105263157894736,25.259999999999998,0.11224489795918367,1.0,1.0,3.0,3.0,,,,,,2.0,,2.0,1.0,1.0,,2.0,2.0,8.0,14.0,3.0,,2.0,2.0,3.0,,,1.0,1.0,,,,,,2.0,,,,1.0,,8.0,0.5,0.4,,0.4,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.10526315789473684,0.2857142857142857,,,0.022727272727272728,,,0.3,,,0.375,0.375,,0.75,0.75,0.3333333333333333,,,,,0.4,0.4,0.5,1.0,1.0,,,,,,,0.4,,0.06451612903225806,0.25806451612903225,1.0,,4.0,1.0,1.0,,,1.0,,1.0,0.09090909090909091,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,,3.0,4.0,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,
200765,1610612741,Rajon Rondo,Rajon Rondo,200765,CHI,1749.0,29,5.0,56,56,17,22.0,6,112,1.0,4.0,4.0,,1.0,,1.0,3.0,8.0,2.0,,6.0,58,,3.0,1.0,,,1.0,9.0,2.0,11.0,1.0,1.0,3.0,24.0,2.0,1.0,5.0,7.0,,,1.0,,,,,,,17,,,0.375,0.3,0.3,0.2,17.46031746031746,,0.09090909090909091,0.15384615384615385,0.125,,0.2,0.4,0.25,0.3333333333333333,,0.4,,0.1,,0.25,0.6,0.45791000000000004,0.42633750000000004,,,4.4,24.9,0.30357142857142855,,1.0,2.0,,,1.0,,,,,,,,1.0,,,1.0,2.0,6.0,,,,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,2.0,,,,,,0.3333333333333333,,0.25,,0.25,0.125,0.25,0.6666666666666666,0.13333333333333333,0.08695652173913043,0.5,,1.0,,,0.5,0.5,,,,,0.1,,,,,,,1.0,,,,,,,,,0.5676,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,True,,,,,
201577,1610612741,Robin Lopez,Robin Lopez,201577,CHI,2898.0,48,-8.0,86,85,29,35.0,8,171,6.0,10.0,1.0,7.0,,,,12.0,18.0,,2.0,26.0,105,,5.0,,16.0,,,1.0,3.0,4.0,3.0,,,11.0,1.0,2.0,3.0,11.0,,,,3.0,,2.0,2.0,,1.0,29,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6842105263157895,,19.587628865979383,,0.11764705882352941,0.047619047619047616,0.07894736842105263,0.25,,0.5555555555555556,0.6,0.6,0.3333333333333333,0.05555555555555555,0.3888888888888889,,,,0.5555555555555556,0.46956666666666663,0.39648,0.05263157894736842,0.05263157894736842,9.177777777777779,,0.3372093023255814,4.0,6.0,1.0,5.0,,,,,,,,,4.0,6.0,,8.0,4.0,8.0,8.0,,8.0,,,1.0,6.0,,8.0,2.0,1.0,,,,,2.0,,2.0,1.0,2.0,1.0,8.0,,,,,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.8,,,,0.24,0.19047619047619047,0.23076923076923078,0.2857142857142857,,,0.5,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,,,,,,,,1.0,0.6666666666666666,,,,,,,,0.503525,0.3076923076923077,0.3076923076923077,2.0,,,2.0,1.0,,,,,,0.11764705882352941,0.1111111111111111,0.125,0.4,2.0,,,,,,,,1.0,,,,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,0.2,,,True,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,2431.0,41,-20.0,76,74,25,34.0,8,150,1.0,1.0,1.0,,9.0,,1.0,1.0,2.0,13.0,3.0,17.0,105,1.0,,3.0,2.0,,9.0,3.0,,3.0,,,1.0,6.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,,1.0,3.0,,,25,1.0,1.0,0.5,0.4666666666666667,0.53125,0.8666666666666667,20.930232558139537,1.0,0.07692307692307693,0.125,0.10344827586206896,0.16666666666666666,0.16666666666666666,0.06666666666666667,1.0,1.0,1.0,0.06666666666666667,,0.6,,0.3333333333333333,0.9333333333333333,0.5296900000000001,0.53745,0.0625,,5.65,25.176923076923078,0.32894736842105265,,,,,1.0,4.0,,1.0,2.0,3.0,,4.0,,,,,,,,12.0,,3.0,,2.0,,1.0,,,,,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,0.3076923076923077,,0.3076923076923077,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,0.26666666666666666,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,,0.6666666666666666,0.3333333333333333,0.5808,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.07142857142857142,,,,,,,,True,,,,,
201627,1610612741,Anthony Morrow,Anthony Morrow,201627,CHI,1000.0,17,1.0,31,30,9,8.0,3,61,1.0,2.0,2.0,1.0,,,,1.0,5.0,,,2.0,37,,3.0,,2.0,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,9,1.0,1.0,0.2,0.2,0.2,,14.705882352941176,,0.14285714285714285,,0.08333333333333333,,,0.4,0.5,1.0,1.0,0.4,0.2,,,,0.4,0.45164,0.48546666666666666,,,8.32,,0.2903225806451613,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.2,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,
