EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Offensive Fouls,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Arc3FGM,SecondChanceArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,BlockingFouls,Loose Ball Fouls,SecondChanceFtPoints,OffLongMidRangeReboundPct,PtsUnassisted3s,BlockedShortMidRange,DefensiveGoaltends,PenaltyCorner3FGA,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,on,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,PenaltyTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,HeaveAttempts,3SecondViolations,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked
1626170,1610612741,Jerian Grant,Jerian Grant,1626170,CHI,99.0,2,-3.0,4,4,3.0,3.0,8,5.0,3.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,818.0,14,-3.0,27,30,,5.0,57,29.0,,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,12.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.25,1.0,1.25,0.3333333333333333,20.0,0.5,0.2222222222222222,0.125,0.15384615384615385,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.5,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.6666666666666666,0.46740833333333337,0.539975,0.4166666666666667,11.2,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627835,1610612741,Paul Zipser,Paul Zipser,1627835,CHI,1749.0,29,5.0,56,56,17.0,22.0,112,58.0,17.0,0.30357142857142855,6.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,,,4.0,5.0,1.0,2.0,15.0,1.0,1.0,,,2.0,8.0,,3.0,,,1.0,,2.0,,1.0,,1.0,,1.0,,2.0,4.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.8,1.0,0.7857142857142857,1.0,0.8333333333333334,1.0,0.2857142857142857,20.634920634920636,,0.09090909090909091,,0.041666666666666664,,,0.125,,,0.2857142857142857,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,,,,0.5714285714285714,0.4635642857142857,0.5661,0.13333333333333333,11.86,24.4,1.0,1.0,4.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,0.75,1.0,1.0,0.5,1.0,0.4471,0.2222222222222222,0.2857142857142857,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612741,Rajon Rondo,Rajon Rondo,200765,CHI,4041.0,67,17.0,132,134,18.0,23.0,266,135.0,18.0,0.13636363636363635,20.0,8.0,13.0,1.0,4.0,,,,3.0,,,11.0,20.0,,6.0,23.0,1.0,5.0,,,2.0,4.0,18.0,,2.0,5.0,20.0,4.0,45.0,4.0,2.0,3.0,10.0,7.0,17.0,3.0,6.0,2.0,1.0,1.0,1.0,,0.18181818181818182,0.2,,,,,0.55,0.2,0.4230769230769231,0.2,0.42592592592592593,0.2,0.23076923076923078,19.871794871794872,0.6,0.06666666666666667,0.0975609756097561,0.11290322580645161,0.1111111111111111,0.13333333333333333,0.045454545454545456,,,0.5,0.6153846153846154,0.6666666666666666,,,,,0.11538461538461539,,,,0.8,0.25,,,,0.7307692307692307,0.49717500000000003,0.47409999999999997,0.08695652173913043,3.8200000000000003,24.7,,,1.0,1.0,3.0,,2.0,15.0,5.0,7.0,5.0,3.0,3.0,1.0,4.0,,,2.0,1.0,2.0,0.3333333333333333,0.25,0.25,0.75,0.25,,,,0.42633750000000004,0.037037037037037035,0.047619047619047616,0.08695652173913043,3.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,0.05,0.07692307692307693,0.15625,0.13636363636363635,0.13333333333333333,0.08333333333333333,0.2,0.25,0.19047619047619047,0.09090909090909091,0.07692307692307693,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.11538461538461539,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,3792.0,63,21.0,122,126,15.0,20.0,248,123.0,15.0,0.12295081967213115,19.0,4.0,6.0,1.0,1.0,2.0,5.0,,1.0,,1.0,8.0,17.0,3.0,8.0,30.0,2.0,2.0,,2.0,4.0,10.0,6.0,9.0,2.0,4.0,9.0,2.0,22.0,1.0,4.0,,8.0,2.0,10.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,0.625,0.7142857142857143,1.0,0.375,,0.375,0.47058823529411764,1.0,0.5,0.5,0.5370370370370371,0.5,0.32,22.602739726027398,,0.13333333333333333,0.02564102564102564,0.13559322033898305,0.03278688524590164,0.06666666666666667,0.09090909090909091,0.25,1.0,0.24,0.6666666666666666,0.6666666666666666,0.2,0.4,0.4,0.5,0.04,,,,0.25,1.0,0.25,,,0.56,0.48544600000000004,0.4922625,0.13333333333333333,9.311764705882354,24.7875,1.0,1.0,5.0,1.0,3.0,,2.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,6.0,,,7.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.75,,0.3333333333333333,1.0,0.45059999999999995,0.1111111111111111,0.15789473684210525,0.06666666666666667,2.0,6.0,7.0,,,7.0,,2.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,,,0.13793103448275862,0.045454545454545456,,0.08333333333333333,,0.25,0.21052631578947367,,,0.24,0.3333333333333333,0.3333333333333333,0.28,,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.42857142857142855,0.42857142857142855,1.0,0.25,0.42857142857142855,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,929.0,15,8.0,35,36,1.0,2.0,71,25.0,1.0,0.02857142857142857,4.0,1.0,1.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,2.0,,,,,,,,,3.0,,4.0,,4.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,0.5,,0.5,,0.5,,,10.526315789473685,,0.3333333333333333,,0.2,,,0.42857142857142855,,,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,0.63965,,,2.15,,,,,,,,,,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,0.09090909090909091,,,,,,,0.3333333333333333,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,32.0,1,,1,1,1.0,1.0,2,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203487,1610612741,Michael Carter-Williams,Michael Carter-Williams,203487,CHI,32.0,1,,1,1,1.0,1.0,2,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201577,1610612741,Robin Lopez,Robin Lopez,201577,CHI,3105.0,52,9.0,97,96,17.0,20.0,193,110.0,17.0,0.17525773195876287,16.0,3.0,6.0,2.0,5.0,6.0,7.0,,,,,11.0,17.0,,,24.0,2.0,5.0,,,6.0,18.0,4.0,,4.0,,,,,7.0,2.0,1.0,5.0,9.0,14.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.8181818181818182,1.0,,,,,0.6470588235294118,0.4,0.6470588235294118,0.4,0.6666666666666666,0.5,,15.254237288135593,0.25,0.09523809523809523,0.21212121212121213,0.09523809523809523,0.17307692307692307,0.16666666666666666,0.13333333333333333,,1.0,0.35294117647058826,0.5,0.5,0.4117647058823529,0.8571428571428571,0.8571428571428571,1.0,,,,,1.0,0.4,,,,0.35294117647058826,0.4409647058823529,0.5773,0.25,10.34705882352941,,2.0,2.0,2.0,4.0,5.0,,8.0,,,2.0,1.0,,,,,,1.0,2.0,1.0,8.0,0.8,0.8,0.8,,0.3333333333333333,,0.4,1.0,0.39648,0.05555555555555555,0.05555555555555555,0.3333333333333333,2.0,4.0,,,,,,,,,2.0,2.0,,1.0,,,,,,0.09523809523809523,0.10526315789473684,0.3333333333333333,,0.25,,0.07692307692307693,0.125,,0.23529411764705882,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,,,2.0,0.1111111111111111,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2548,1610612741,Dwyane Wade,Dwyane Wade,2548,CHI,3049.0,51,16.0,103,105,4.0,10.0,208,103.0,4.0,0.038834951456310676,16.0,4.0,8.0,2.0,2.0,2.0,6.0,1.0,2.0,,,8.0,19.0,4.0,5.0,29.0,2.0,2.0,,,4.0,4.0,12.0,6.0,4.0,1.0,5.0,,11.0,2.0,2.0,,6.0,2.0,8.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,0.25,0.3333333333333333,0.5,0.8,,0.8,0.42105263157894735,1.0,0.5833333333333334,1.0,0.58,1.0,0.20833333333333334,21.487603305785125,,0.09090909090909091,0.058823529411764705,0.125,0.04081632653061224,0.16666666666666666,0.125,,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.5,0.5,1.0,1.0,1.0,,,,0.5416666666666666,0.45964166666666656,0.47915,0.13793103448275862,8.826315789473684,24.56,,,1.0,1.0,1.0,,2.0,4.0,2.0,2.0,2.0,,,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,0.5,,,,0.3787,0.04,0.05,0.06896551724137931,2.0,5.0,3.0,,,3.0,2.0,1.0,2.0,,,4.0,,,,,,0.10526315789473684,0.25,0.15384615384615385,,,,,,0.16666666666666666,0.125,,0.20833333333333334,0.4,0.4,0.125,,3.0,,3.0,1.0,,,,,,,,,1.0,1.0,0.3333333333333333,,1.0,,,,,6.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,
