EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyFtPoints,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGA,Arc3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,BlockingFouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Travels,Charge Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,on,SecondChanceAtRimPctAssisted
101139,1610612754,CJ Miles,CJ Miles,101139,IND,1778.0,30,5.0,57,57,13,17,7.0,114,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,2.0,7.0,,2.0,3.0,4.0,3.0,8.0,,15.0,79,1.0,1.0,,2.0,,,1.0,3.0,3.0,4.0,2.0,9.0,,7.0,2.0,,,,,,,,,,1.0,1,,,1.0,1.0,,5.0,9.0,1.0,,,,,3.0,13,0.6666666666666666,0.6666666666666666,1.0,0.375,0.3333333333333333,0.375,0.75,1.0,,0.625,1.0,0.5,0.625,1.0,0.5,0.6666666666666666,20.3125,,,,,,0.047619047619047616,,,,0.16666666666666666,1.0,1.0,0.08333333333333333,,,,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,0.5833333333333334,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,,,,0.3333333333333333,0.6666666666666666,,0.8333333333333334,0.2857142857142857,0.520425,0.4266,0.57845,,,0.13333333333333333,0.2,6.4,25.0625,0.22807017543859648,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,0.09090909090909091,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,0.125,,,,,,1.0,,False,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,1340.0,22,-4.0,45,45,9,8,7.0,90,,1.0,,,,,1.0,3.0,1.0,1.0,2.0,,1.0,,1.0,,,2.0,5.0,1.0,3.0,2.0,9.0,58,,,,,,,1.0,1.0,3.0,,4.0,3.0,,1.0,,,,,,,1.0,,,1.0,,1,,,,,,2.0,3.0,,4.0,3.0,2.0,,3.0,9,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4,,,0.4375,,1.5,0.5,,1.5,0.375,17.307692307692307,,,0.09090909090909091,,0.05,,,,0.1111111111111111,0.125,,,0.375,0.3333333333333333,0.3333333333333333,,0.125,1.0,1.0,,0.25,0.125,,,,,,,,,1.0,,,0.5,,0.4514125,,0.60255,0.2222222222222222,0.3333333333333333,,0.3333333333333333,9.819999999999999,24.900000000000002,0.2,1.0,,,,,,,,,,,,,2.0,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,False,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,1343.0,22,4.0,45,45,8,12,6.0,90,1.0,2.0,1.0,2.0,,,1.0,2.0,2.0,3.0,,,,,1.0,,,4.0,7.0,,1.0,2.0,10.0,60,1.0,2.0,,2.0,,,,,,6.0,2.0,,2.0,1.0,,,1.0,,2.0,,,1.0,,1.0,2.0,3,,,,,,1.0,1.0,,1.0,2.0,1.0,,,8,0.75,1.0,,,,,0.5714285714285714,0.5,,0.5,0.5,,0.5555555555555556,0.5,,0.125,17.647058823529413,,0.2,,,0.058823529411764705,0.1,,,,0.25,0.5,0.5,0.25,0.5,0.5,1.0,0.375,0.6666666666666666,0.6666666666666666,1.0,,0.125,,,,1.0,0.5,,,,,,,0.375,,0.42452500000000004,0.4439,,0.1111111111111111,0.125,0.2,,11.257142857142858,26.3,0.17777777777777778,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,0.18181818181818182,,,,,,,1.0,,,,,,,,,,,,,,0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.0,,,,,,,False,
202331,1610612754,Paul George,Paul George,202331,IND,2620.0,44,-3.0,87,85,14,18,11.0,172,1.0,1.0,,,1.0,1.0,,3.0,3.0,5.0,1.0,,,3.0,8.0,,2.0,4.0,9.0,3.0,9.0,11.0,28.0,115,,,2.0,3.0,2.0,2.0,,2.0,8.0,2.0,6.0,6.0,,8.0,3.0,3.0,10.0,1.0,23.0,,6.0,3.0,2.0,11.0,1.0,12,,,1.0,1.0,,3.0,3.0,,9.0,12.0,2.0,,8.0,14,0.25,0.25,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.4444444444444444,,1.0,0.4722222222222222,0.75,0.5,0.6086956521739131,0.75,0.6666666666666666,0.5,24.242424242424242,0.5,0.25,0.2727272727272727,,0.2647058823529412,0.024390243902439025,,,0.29411764705882354,0.05555555555555555,1.0,1.0,0.16666666666666666,,,,0.2777777777777778,0.6,0.6,,0.05555555555555555,0.4444444444444444,0.375,0.375,0.6666666666666666,,,,0.25,1.0,,0.5,,0.5555555555555556,0.375,0.48958888888888896,0.52755,0.572175,0.18181818181818182,0.18181818181818182,0.10714285714285714,0.2857142857142857,14.42222222222222,25.37777777777778,0.16091954022988506,,4.0,,7.0,2.0,2.0,1.0,,,,,,,,,,,,,,0.04,,,,,2.0,2.0,,1.0,,,,1.0,,,,,,,,0.25,0.3333333333333333,0.2,,,1.0,1.0,1.0,1.0,,3.0,,3.0,1.0,1.0,,,2.0,,0.5,,,0.5,0.18181818181818182,,,,,,,,,,0.2,,,,1.0,,,False,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,2975.0,50,-4.0,97,97,20,26,13.0,194,4.0,5.0,,,2.0,2.0,5.0,9.0,3.0,5.0,1.0,,,3.0,8.0,,1.0,12.0,19.0,3.0,9.0,3.0,36.0,131,1.0,2.0,,2.0,2.0,3.0,,1.0,7.0,6.0,18.0,6.0,,7.0,3.0,2.0,9.0,,20.0,,6.0,3.0,,9.0,,9,1.0,,,,,2.0,2.0,,4.0,4.0,3.0,,7.0,20,0.25,0.25,0.6666666666666666,0.3333333333333333,,0.375,0.631578947368421,0.5,0.6666666666666666,0.5892857142857143,0.5,0.5,0.6206896551724138,0.5,0.7,0.32142857142857145,26.126126126126124,,0.23076923076923078,0.24,,0.23684210526315788,,,0.5,0.2,0.17857142857142858,0.8,0.8,0.32142857142857145,0.5555555555555556,0.625,0.2,0.17857142857142858,0.6,0.6,0.6666666666666666,0.03571428571428571,0.2857142857142857,0.375,0.375,0.6666666666666666,,,,0.5,1.0,,0.25,,0.5,0.42857142857142855,0.44563333333333327,0.3774,0.4155333333333333,0.10344827586206896,0.15,0.05555555555555555,0.19444444444444445,8.605263157894736,31.577777777777776,0.20618556701030927,,3.0,1.0,7.0,2.0,4.0,,1.0,,,,,,,,,,0.05263157894736842,,,,,,,,,2.0,,,,,,,,,,,,,,0.25,,0.4,,,,,,,,3.0,1.0,1.0,,,2.0,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,False,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,1278.0,21,-1.0,41,40,13,14,7.0,81,2.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,,,,4.0,51,,,,,,,,,,4.0,,,,,,1.0,3.0,,7.0,4.0,2.0,,,2.0,4.0,6,1.0,,,2.0,1.0,2.0,2.0,,1.0,,,,,13,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,8.16326530612245,,,0.18181818181818182,0.4444444444444444,0.125,0.19047619047619047,0.4444444444444444,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7286,,,,,,,0.7,,0.3170731707317073,,,,2.0,1.0,,,1.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
202338,1610612754,Kevin Seraphin,Kevin Seraphin,202338,IND,1632.0,27,-8.0,52,52,12,14,7.0,104,2.0,4.0,1.0,3.0,1.0,1.0,3.0,7.0,1.0,2.0,,,,,,,,6.0,13.0,,,2.0,14.0,71,1.0,3.0,,4.0,3.0,4.0,,,8.0,12.0,,,,,,2.0,2.0,1.0,6.0,1.0,2.0,,2.0,4.0,3.0,7,,,1.0,2.0,1.0,3.0,5.0,1.0,2.0,4.0,1.0,,8.0,12,1.0,1.0,,,,,0.46153846153846156,0.3333333333333333,0.75,0.46153846153846156,0.3333333333333333,0.75,0.4666666666666667,0.5,0.8,,28.333333333333336,0.6666666666666666,,0.15384615384615385,0.1,0.09523809523809523,0.12,,,0.18181818181818182,0.3076923076923077,0.5,1.0,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,0.15384615384615385,0.5,0.5,1.0,,,,,,1.0,0.3333333333333333,,0.25,1.0,,,,0.3076923076923077,,0.4751153846153846,0.5211,0.42315,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.5714285714285714,7.053846153846155,,0.23076923076923078,,2.0,2.0,,,,2.0,,1.0,,,,,,1.0,1.0,1.0,0.15384615384615385,0.5,0.5,0.13333333333333333,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.2,0.25,,,,,,False,1.0
201166,1610612754,Aaron Brooks,Aaron Brooks,201166,IND,437.0,7,-1.0,15,13,1,5,4.0,28,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,5.0,24,,,1.0,,,,,,,,2.0,,,1.0,1.0,,1.0,,2.0,,,1.0,,1.0,,1,,,,1.0,,,,,,,,,,1,,,,0.5,,0.5,1.0,,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,21.05263157894737,,1.0,,,0.5,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,1.0,,,,,,0.6666666666666666,1.0,0.49079999999999996,0.55245,,,,,,6.3,24.35,0.06666666666666667,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,326.0,5,6.0,10,10,4,4,,20,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,1146.0,19,-14.0,36,41,6,12,3.0,77,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,3.0,3.0,,,,6.0,55,,,,,,,,,,2.0,4.0,,,,,,,,,,1.0,,,1.0,,1,,,,,,,1.0,,1.0,,,,,6,0.3333333333333333,0.3333333333333333,,,,,1.0,,,1.0,,,1.0,,,,7.5,,,0.07692307692307693,,0.05263157894736842,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,0.4866,,,,,,,8.9,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
