EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,FtPoints,Points,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,Usage,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyTsPct,FG3APct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,PenaltyArc3Frequency,ThreePtShootingFoulsDrawnPct,PtsAssisted3s,Assisted3sPct,Arc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,DeadBallTurnovers,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,DefLongMidRangeReboundPct,PenaltyAtRimFGM,Travels,DefCorner3ReboundPct,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,BadPassSteals,PenaltyFg3Pct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyArc3FGM,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,FTOffRebounds,Blocked2s,BlockedAtRim,Blocks,OffFTReboundPct,on,OffThreePtRebounds,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,OffThreePtReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SelfOReb,StepOutOfBoundsTurnovers,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Loose Ball Fouls,Blocked3s,BlockedArc3,LongMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,212.0,4.0,-7.0,7,7,14,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,28.57142857142857,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201943,1610612764,Brandon Jennings,Brandon Jennings,201943,WAS,1037.0,17.0,,37,37,74,4.0,11.0,40.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,0.6875,21.951219512195124,1.0,0.25,0.4,17.0,20.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,1.0,2.0,17.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.5,0.5,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.48510833333333325,0.3711,0.18181818181818182,8.9,26.03333333333333,0.4594594594594595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202711,1610612764,Bojan Bogdanovic,Bojan Bogdanovic,202711,WAS,1601.0,27.0,,55,55,110,6.0,8.0,55.0,,,,,,4.0,8.0,2.0,0.3076923076923077,22.413793103448278,,0.23076923076923078,0.25,20.0,28.0,3.0,1.0,4.0,,,,4.0,1.0,6.0,,4.0,1.0,4.0,4.0,,,4.0,,,,,,,,,,4.0,20.0,,,,0.16666666666666666,0.1,0.3333333333333333,0.4,0.4,0.25,0.3333333333333333,,,,0.4,,,0.8,,0.51122,0.41273750000000003,0.5,7.3500000000000005,25.8,0.36363636363636365,2.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,0.3333333333333333,0.25,0.14285714285714285,0.2,0.25,0.6666666666666666,0.18181818181818182,1.0,0.2,0.75,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,192.0,3.0,-6.0,6,7,13,,3.0,12.0,,,,,,,,,0.75,33.333333333333336,,,,1.0,2.0,,,,,,1.0,2.0,,,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,1.0,,0.5,0.5,,0.75,,1.0,,,,,,,1.0,0.5,0.5,1.0,0.5,0.48045,,,,27.45,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,2148.0,36.0,,74,75,149,2.0,8.0,75.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,3.0,0.5,12.5,0.5,0.375,0.375,38.0,40.0,6.0,2.0,4.0,1.0,2.0,,,3.0,6.0,,,4.0,2.0,4.0,2.0,,,,4.0,2.0,6.0,1.0,3.0,,14.0,,4.0,38.0,,,,0.5,0.5,0.3333333333333333,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5,,,,0.6666666666666666,,0.6226833333333334,0.516325,0.5,3.5666666666666664,,0.5135135135135135,,,,4.0,,2.0,1.0,1.0,4.0,5.0,,,,0.6666666666666666,1.0,,,0.25,0.041666666666666664,0.11764705882352941,0.07317073170731707,0.09090909090909091,,0.14285714285714285,0.5,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.058823529411764705,0.03225806451612903,0.14285714285714285,1.0,1.0,1.0,0.5,0.902,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,451.0,8.0,-8.0,14,14,28,,2.0,16.0,,,,,,1.0,,,0.3333333333333333,20.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,0.6666666666666666,,0.5267166666666667,,,9.85,27.1,0.07142857142857142,1.0,,,2.0,,2.0,1.0,,3.0,3.0,,,,1.0,1.0,,,,0.25,0.4,0.3333333333333333,,,0.6666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,373.0,6.0,-2.0,12,13,25,,2.0,10.0,,,1.0,,1.0,,,,1.0,15.384615384615383,,,,5.0,6.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,2.0,5.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,0.3707,0.3707,1.0,3.6,,0.4166666666666667,,,,2.0,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,0.2,0.1,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,998.0,17.0,4.0,35,37,72,,13.0,33.0,,,,,3.0,,,,0.65,26.31578947368421,,,,19.0,22.0,3.0,2.0,2.0,,1.0,2.0,5.0,2.0,3.0,3.0,7.0,2.0,,5.0,2.0,,5.0,2.0,1.0,,1.0,,1.0,,2.0,,5.0,19.0,2.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.65,0.5,0.7,0.2,1.0,1.0,0.1,,,0.5,0.4,0.4,0.9,0.4,0.559605,0.51048,0.38461538461538464,4.3,25.142857142857142,0.5428571428571428,,2.0,3.0,2.0,,1.0,1.0,1.0,3.0,4.0,,,,0.5,0.5,,,1.0,0.08333333333333333,0.125,0.1,,,0.14285714285714285,0.5,,0.4,,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,3.0,2.0,,,,,1.0,0.5,0.5,0.5,0.5,0.16666666666666666,0.07692307692307693,,,0.5,1.0,0.2,0.609425,0.15384615384615385,0.5,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.2,0.5,0.5,1.0,1.0,0.5,0.2,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627849,1610612764,Daniel Ochefu,Daniel Ochefu,1627849,WAS,306.0,5.0,,11,12,23,,,9.0,,,1.0,,1.0,,,,,18.181818181818183,,,,2.0,12.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.3799,,,22.0,,0.18181818181818182,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,0.3333333333333333,0.25,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202322,1610612764,John Wall,John Wall,202322,WAS,49.0,1.0,-1.0,2,2,4,,,1.0,1.0,1.0,1.0,,,,,,,100.0,1.0,,,1.0,2.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,0.494,0.494,,2.0,,0.5,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203504,1610612764,Trey Burke,Trey Burke,203504,WAS,1039.0,17.0,2.0,34,34,68,,,35.0,,,,1.0,2.0,2.0,,,,10.81081081081081,,,,26.0,16.0,3.0,,,,,,2.0,,2.0,,2.0,1.0,,,,,2.0,,3.0,2.0,5.0,1.0,2.0,,12.0,,,26.0,,,,,,,0.5,,,,,,,0.5,,,0.5,,0.47443749999999996,0.5028166666666666,,16.85,25.0,0.7647058823529411,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627815,1610612764,Sheldon Mac,Sheldon Mac,1627815,WAS,1009.0,17.0,9.0,37,36,73,2.0,14.0,33.0,1.0,,1.0,,1.0,1.0,2.0,,0.7,26.82926829268293,1.0,,,28.0,26.0,4.0,2.0,2.0,,1.0,1.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,10.0,,,2.0,1.0,,,,,,,,,10.0,28.0,1.0,0.4,0.4,0.75,0.6666666666666666,0.7142857142857143,0.5555555555555556,0.2222222222222222,1.0,1.0,0.1111111111111111,,,0.2222222222222222,0.5,0.5,0.7777777777777778,0.5,0.4730833333333333,0.4685916666666667,0.7142857142857143,6.125,26.32,0.7567567567567568,1.0,1.0,4.0,6.0,1.0,1.0,1.0,,2.0,2.0,,,,1.0,1.0,0.25,,,0.08333333333333333,0.14285714285714285,0.10526315789473684,,,0.14285714285714285,1.0,0.1111111111111111,0.16666666666666666,,6.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,0.5,,0.6666666666666666,,,,,,,,0.16666666666666666,0.3162,,0.3333333333333333,1.0,,,1.0,1.0,3.0,1.0,3.0,,1.0,2.0,,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201160,1610612764,Jason Smith,Jason Smith,201160,WAS,1302.0,22.0,9.0,44,45,89,3.0,13.0,43.0,,,,4.0,5.0,2.0,4.0,1.0,0.8125,16.666666666666668,,0.14285714285714285,0.14285714285714285,31.0,24.0,4.0,4.0,5.0,1.0,1.0,,,5.0,6.0,,,5.0,3.0,11.0,4.0,,,,,,,,,,,,11.0,31.0,,,,0.8333333333333334,0.8333333333333334,0.7857142857142857,,0.8333333333333334,0.8,0.8,0.16666666666666666,1.0,1.0,,,,0.8333333333333334,,0.57615,0.61868,0.8461538461538461,2.1333333333333333,,0.7045454545454546,,,,6.0,,2.0,3.0,,5.0,7.0,1.0,,,0.6,0.75,,,,0.16666666666666666,0.25,0.19230769230769232,0.1,0.5,0.2857142857142857,0.5,,,,,,,1.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,,,1.0,2.0,,,,,,,1.0,0.8,1.0,0.8,0.75,0.1,0.05555555555555555,,1.0,1.0,1.0,0.8,0.6676,0.23076923076923078,,3.0,,,0.75,,,,,,,,,,0.25,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202693,1610612764,Markieff Morris,Markieff Morris,202693,WAS,23.0,,,2,1,3,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,3543.0,59.0,-30.0,117,118,235,3.0,13.0,148.0,,,2.0,5.0,16.0,8.0,9.0,3.0,0.5,10.94890510948905,,0.3076923076923077,0.25,47.0,36.0,18.0,2.0,5.0,3.0,4.0,,,5.0,9.0,,,1.0,3.0,3.0,2.0,,,,3.0,3.0,6.0,3.0,1.0,1.0,15.0,1.0,3.0,47.0,4.0,,,0.5555555555555556,0.5555555555555556,0.75,,0.5555555555555556,0.4,0.5,0.4444444444444444,0.75,0.75,,,,0.5555555555555556,,0.43378888888888884,0.5957,0.23076923076923078,5.311111111111112,,0.4017094017094017,,,,8.0,1.0,2.0,5.0,1.0,8.0,11.0,,,1.0,0.8,0.8,0.1111111111111111,0.2,0.25,0.22727272727272727,0.08333333333333333,0.15217391304347827,0.15384615384615385,0.3333333333333333,0.05263157894736842,1.0,,,1.0,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,3.0,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,,0.05172413793103448,,0.6666666666666666,,,1.0,,0.15384615384615385,0.3333333333333333,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,6.0,,False,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.10714285714285714,0.42857142857142855,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,
