EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PtsAssisted2s,PtsAssisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Fg2aBlocked,Travels,Offensive Fouls Drawn,FG2APctBlocked,LongMidRangePctBlocked,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGA,FTDefRebounds,BlockingFouls,BlockedAtRim,DefFTReboundPct,DefCorner3ReboundPct,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,OffTwoPtRebounds,Charge Fouls Drawn,Loose Ball Fouls Drawn,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,FTOffRebounds,Charge Fouls,Loose Ball Fouls,OffFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,PenaltyCorner3Accuracy,PtsPutbacks,OffLongMidRangeReboundPct,HeaveAttempts,on,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,4802.0,80,16.0,152,150,29.0,19.0,21.0,302,4.0,4.0,5.0,9.0,8.0,16.0,4.0,9.0,1.0,1.0,17.0,29.0,4.0,9.0,4.0,50.0,151,1.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,8.0,34.0,12.0,9.0,4.0,21.0,6.0,27.0,4.0,2.0,16.0,2.0,3.0,60.0,2.0,4.0,3.0,7.0,2.0,9,1.0,7.0,6.0,1.0,3.0,1.0,2.0,3.0,1.0,6.0,1.0,3.0,8.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,28.0,1.0,0.4444444444444444,0.4444444444444444,0.5862068965517241,0.5,0.75,0.6052631578947368,0.3333333333333333,0.6,0.6282051282051282,0.3333333333333333,0.6666666666666666,0.23684210526315788,25.714285714285715,0.5,0.075,0.19047619047619047,0.08695652173913043,0.11475409836065574,0.0273972602739726,0.07692307692307693,0.1,0.05,0.15384615384615385,0.25,0.058823529411764705,0.10526315789473684,1.0,1.0,0.23684210526315788,0.5555555555555556,0.5555555555555556,0.42105263157894735,0.5,0.5,0.23684210526315788,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.2,0.34210526315789475,0.4444444444444444,0.4536837837837838,0.47325,0.43992000000000003,0.02631578947368421,0.034482758620689655,0.04,0.16,12.789655172413791,26.200000000000003,0.19078947368421054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101109,1610612746,Raymond Felton,Raymond Felton,101109,LAC,1421.0,24,-9.0,39,42,7.0,13.0,1.0,81,3.0,3.0,,,,1.0,,2.0,,1.0,3.0,4.0,1.0,4.0,,9.0,47,,,,,,1.0,1.0,,,4.0,,2.0,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,2.0,,2.0,,2,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,7.0,,0.25,0.25,0.75,,,0.5625,,,0.5625,,,0.5,20.0,,,0.18181818181818182,,0.10526315789473684,,,,,,0.25,,0.375,1.0,1.0,,,,0.125,,,0.25,,,,0.5,0.875,,0.5667875,,0.4291,,,,,5.675000000000001,24.125,0.1794871794871795,1.0,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,3920.0,65,,121,119,8.0,10.0,12.0,240,4.0,5.0,,1.0,1.0,4.0,1.0,5.0,1.0,,5.0,10.0,2.0,6.0,,16.0,128,1.0,2.0,1.0,2.0,1.0,1.0,,,2.0,6.0,,5.0,1.0,2.0,,2.0,,,2.0,,,4.0,,1.0,2.0,3.0,,3,,2.0,1.0,1.0,2.0,1.0,2.0,3.0,,5.0,,5.0,8.0,1.0,2.0,,,,,,,,,2.0,7.0,,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.375,15.671641791044776,0.4,0.06666666666666667,0.05555555555555555,,0.0625,,,,0.11764705882352941,,0.07692307692307693,,0.3125,0.8,0.8,0.0625,,,0.25,0.25,0.3333333333333333,0.3125,0.2,0.2,0.3333333333333333,,0.6875,0.2,0.48933125,0.5369499999999999,0.7008,,,0.125,0.125,9.48,24.983333333333334,0.06611570247933884,1.0,1.0,4.0,6.0,0.4,0.4,1.0,0.25,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.25,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,1709.0,28,3.0,49,51,8.0,16.0,2.0,100,1.0,2.0,1.0,2.0,,,3.0,3.0,,,2.0,4.0,3.0,5.0,2.0,15.0,53,,,,,,1.0,1.0,,,2.0,,3.0,3.0,,,,,,,,,,,2.0,2.0,5.0,,5,,2.0,1.0,1.0,,,,,,,,3.0,3.0,,2.0,2.0,,,1.0,,1.0,,1.0,,7.0,,0.6,0.6,0.5,,,0.7222222222222222,,,0.75,,,0.5555555555555556,19.607843137254903,,0.18181818181818182,0.16666666666666666,,0.17391304347826086,,,,0.3333333333333333,,0.125,,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.5,,,,0.3333333333333333,1.0,1.0,,,0.7777777777777778,1.0,0.5262666666666668,,0.48645,0.1,0.2,,,6.475,25.720000000000006,0.16326530612244897,,2.0,2.0,9.0,0.5,0.5,1.0,1.0,0.2222222222222222,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.5,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,5966.0,99,10.0,182,183,35.0,30.0,22.0,365,17.0,26.0,2.0,9.0,2.0,10.0,3.0,5.0,1.0,2.0,21.0,45.0,4.0,6.0,7.0,61.0,191,2.0,4.0,2.0,14.0,3.0,8.0,2.0,6.0,18.0,12.0,,5.0,3.0,2.0,5.0,7.0,3.0,2.0,2.0,,,19.0,1.0,6.0,5.0,15.0,3.0,18,1.0,2.0,1.0,1.0,5.0,,3.0,1.0,2.0,6.0,1.0,1.0,2.0,,11.0,7.0,1.0,,2.0,2.0,1.0,,1.0,18.0,34.0,2.0,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.5,0.375,0.5294117647058824,0.8333333333333334,0.6,0.5648148148148148,0.875,0.6923076923076923,0.11764705882352941,29.126213592233007,0.8333333333333334,0.10869565217391304,0.2,0.037037037037037035,0.14473684210526316,0.034482758620689655,0.058823529411764705,,0.043478260869565216,0.26666666666666666,0.08695652173913043,0.045454545454545456,0.5098039215686274,0.6538461538461539,0.7391304347826086,0.17647058823529413,0.2222222222222222,0.25,0.19607843137254902,0.2,0.2,0.09803921568627451,0.6,0.6,0.16666666666666666,0.2,0.6274509803921569,0.6,0.4975843137254903,0.4684625,0.515315,0.038461538461538464,0.043478260869565216,0.22950819672131148,0.29508196721311475,6.595555555555555,24.716666666666665,0.19230769230769232,1.0,1.0,30.0,12.0,0.7142857142857143,0.7142857142857143,1.0,0.7058823529411765,0.0196078431372549,1.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,,1.0,0.08888888888888889,,1.0,1.0,0.3333333333333333,0.5,0.5,0.6,,4.0,,1.0,0.5714285714285714,0.5714285714285714,,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.11538461538461539,0.1111111111111111,0.03333333333333333,0.13333333333333333,1.0,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,4827.0,80,13.0,149,150,33.0,28.0,22.0,299,2.0,3.0,,,,4.0,,,,,2.0,7.0,2.0,7.0,1.0,11.0,153,,,,,,1.0,3.0,,6.0,,,,,2.0,,2.0,,,2.0,,,4.0,2.0,,8.0,8.0,6.0,14,,1.0,1.0,,,,,1.0,,1.0,,2.0,7.0,,2.0,2.0,,,1.0,,2.0,2.0,2.0,6.0,33.0,,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,0.35714285714285715,,0.75,0.36666666666666664,,0.75,0.5,9.248554913294798,,0.20512820512820512,,0.08695652173913043,0.13114754098360656,0.06944444444444445,0.13333333333333333,,0.21052631578947367,0.15384615384615385,,,0.21428571428571427,0.6666666666666666,1.0,,,,0.2857142857142857,,,,,,,,0.7142857142857143,,0.48739642857142856,,0.5247375000000001,0.06666666666666667,0.125,,0.5454545454545454,13.1,23.97142857142857,0.2214765100671141,2.0,7.0,4.0,6.0,1.0,1.0,1.0,1.0,0.5,0.2857142857142857,0.2857142857142857,1.0,,,,,1.0,,,0.14285714285714285,,,,,,,,3.0,,,,,,0.75,,,,,,,2.0,3.0,,,2.0,,0.6666666666666666,0.3333333333333333,,0.061224489795918366,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.21428571428571427,0.2857142857142857,0.6666666666666666,,,,True,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,4244.0,71,7.0,132,131,26.0,13.0,20.0,263,11.0,15.0,,,,,,,,,11.0,15.0,,,4.0,26.0,138,5.0,7.0,,12.0,3.0,3.0,,2.0,8.0,6.0,,,,,,,,,,,,,,9.0,13.0,24.0,6.0,30,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,4.0,,4.0,7.0,1.0,8.0,8.0,,,4.0,,2.0,2.0,2.0,8.0,26.0,,,,0.7333333333333333,0.7142857142857143,1.0,0.7333333333333333,0.7142857142857143,1.0,0.6842105263157895,0.75,1.0,,14.935064935064934,0.5,0.37142857142857144,0.5294117647058824,,0.4230769230769231,0.09230769230769231,,,0.29411764705882354,0.45454545454545453,0.4666666666666667,,1.0,0.7333333333333333,0.7333333333333333,,,,,,,,,,,,1.0,,0.7823733333333333,0.7292857142857143,0.7976,0.21052631578947367,0.21052631578947367,0.46153846153846156,0.3076923076923077,0.6266666666666666,,0.19696969696969696,,,16.0,,0.7272727272727273,1.0,,0.7272727272727273,,,,,5.0,7.0,3.0,3.0,,,,,,,,1.0,0.7142857142857143,1.0,1.0,,2.0,,,0.4,1.0,,,,,,,2.0,,6.0,,3.0,1.0,,,,,0.1276595744680851,0.2,0.5,,0.4,,,,,,,,,,2.0,,0.07692307692307693,0.42857142857142855,,6.0,0.125,,True,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,2770.0,46,10.0,82,84,29.0,21.0,10.0,166,,,2.0,4.0,2.0,7.0,,5.0,,1.0,4.0,11.0,,7.0,5.0,13.0,88,1.0,1.0,,5.0,1.0,2.0,2.0,4.0,6.0,6.0,,4.0,,1.0,,1.0,,,1.0,,,2.0,,,1.0,1.0,1.0,2,1.0,,,,1.0,,1.0,2.0,,3.0,,1.0,3.0,,6.0,5.0,,1.0,,2.0,,,,4.0,28.0,1.0,,,0.36363636363636365,1.0,0.5,0.2222222222222222,1.0,0.25,0.3,1.0,0.5,0.3888888888888889,24.731182795698924,0.3333333333333333,0.047619047619047616,,,0.02631578947368421,0.024390243902439025,,,0.1111111111111111,,,0.07692307692307693,,,,0.2222222222222222,0.5,0.5,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.2777777777777778,,,,0.25,0.3888888888888889,,0.424765625,,0.36905000000000004,,,0.38461538461538464,0.46153846153846156,13.590909090909092,26.942857142857147,0.35365853658536583,,2.0,2.0,,0.25,0.25,,,0.1111111111111111,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,0.25,,,,,,3.0,,1.0,,,,,,,,0.043478260869565216,0.14285714285714285,,0.5,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,171.0,3,,4,5,,,,9,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,10810.0,180,-11.0,336,335,109.0,109.0,34.0,671,9.0,12.0,13.0,26.0,14.0,30.0,10.0,27.0,2.0,10.0,36.0,68.0,10.0,29.0,25.0,127.0,381,2.0,3.0,2.0,13.0,9.0,23.0,10.0,14.0,41.0,70.0,18.0,25.0,10.0,26.0,16.0,42.0,12.0,4.0,21.0,1.0,4.0,100.0,1.0,11.0,13.0,24.0,2.0,26,1.0,5.0,4.0,1.0,10.0,1.0,5.0,2.0,5.0,12.0,4.0,2.0,16.0,,26.0,29.0,3.0,,6.0,7.0,,,,41.0,109.0,6.0,0.3448275862068966,0.37037037037037035,0.5294117647058824,0.6666666666666666,0.391304347826087,0.5257731958762887,1.0,0.4090909090909091,0.5825688073394495,0.9285714285714286,0.5125,0.29896907216494845,32.43243243243243,0.8333333333333334,0.14130434782608695,0.1864406779661017,0.017543859649122806,0.15894039735099338,0.013888888888888888,0.02040816326530612,,0.14285714285714285,0.15384615384615385,0.2,0.02127659574468085,0.12371134020618557,0.75,0.8181818181818182,0.26804123711340205,0.5,0.5,0.30927835051546393,0.4666666666666667,0.4666666666666667,0.27835051546391754,0.37037037037037035,0.37037037037037035,0.4,0.30303030303030304,0.422680412371134,0.4,0.438422340425532,0.4045,0.4173951612903225,0.08823529411764706,0.08450704225352113,0.10236220472440945,0.3228346456692913,10.75,27.489655172413794,0.3244047619047619,,2.0,2.0,12.0,0.027777777777777776,0.027777777777777776,0.4,,0.020618556701030927,,,,,,3.0,3.0,1.0,1.0,1.0,0.014705882352941176,,,0.4,,,0.09090909090909091,1.0,,,,,,0.14285714285714285,,,,2.0,3.0,2.0,3.0,3.0,1.0,,,,1.0,0.3,0.08333333333333333,,0.011494252873563218,0.034482758620689655,,0.07692307692307693,,,,,1.0,0.5,0.3,,,,5.0,,,0.125,,,,2.0,False,1.0,1.0,3.0,5.0,0.0967741935483871,,,,,,,,
