EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Fg3aBlocked,SecondChanceTurnovers,ShootingFouls,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGA,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,FTDefRebounds,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGA,Travels,Technical Free Throw Trips,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,DefensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,BlockingFouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Charge Fouls,PenaltyCorner3Accuracy,SecondChanceArc3PctAssisted,on,LongMidRangePctBlocked,Corner3PctBlocked,3SecondViolations,FTOffRebounds,OffFTReboundPct,Charge Fouls Drawn
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,7197.0,120,48.0,230,218,102.0,83.0,27.0,448,6.0,8.0,2.0,2.0,10.0,18.0,10.0,21.0,1.0,8.0,23.0,1.0,2.0,3.0,11.0,26.0,47.0,8.0,24.0,17.0,93.0,233,2.0,3.0,1.0,2.0,7.0,8.0,18.0,3.0,11.0,13.0,38.0,2.0,50.0,6.0,18.0,2.0,21.0,8.0,17.0,13.0,30.0,9.0,4.0,14.0,2.0,1.0,73.0,3.0,1.0,4.0,11.0,15.0,4.0,19.0,2.0,6.0,5.0,1.0,5.0,1.0,1.0,4.0,6.0,2.0,11.0,3.0,1.0,12.0,1.0,19.0,1.0,1.0,2.0,2.0,6.0,38.0,101.0,4.0,6.0,0.038461538461538464,0.038461538461538464,0.25,0.3333333333333333,0.5,0.2727272727272727,0.36363636363636365,0.5531914893617021,0.6666666666666666,0.4444444444444444,0.5352112676056338,0.7,0.43103448275862066,0.5886075949367089,0.7,0.5277777777777778,0.3380281690140845,32.945736434108525,0.8333333333333334,0.16417910447761194,0.016666666666666666,0.12121212121212122,0.07692307692307693,0.15,0.04040404040404041,0.047619047619047616,0.07142857142857142,0.09090909090909091,0.07142857142857142,0.1935483870967742,0.18181818181818182,0.13043478260869565,0.1,0.058823529411764705,0.11267605633802817,0.75,0.75,0.2535211267605634,0.5555555555555556,0.5555555555555556,0.1,0.29577464788732394,0.47619047619047616,0.47619047619047616,0.014084507042253521,0.323943661971831,0.34782608695652173,0.34782608695652173,0.25,0.4,0.5,0.06896551724137931,1.0,0.3793103448275862,0.2727272727272727,0.4507042253521127,0.38095238095238093,0.4411171641791045,0.438875,0.43486851851851854,0.0547945205479452,0.041666666666666664,0.08,0.07526881720430108,0.40860215053763443,11.246808510638298,28.004166666666666,0.4434782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101109,1610612746,Raymond Felton,Raymond Felton,101109,LAC,6307.0,105,7.0,197,194,69.0,80.0,16.0,391,7.0,9.0,1.0,1.0,1.0,3.0,2.0,7.0,4.0,,4.0,,,,2.0,10.0,19.0,4.0,8.0,2.0,34.0,216,,,,,,2.0,4.0,,2.0,2.0,6.0,6.0,14.0,12.0,,,4.0,,7.0,3.0,10.0,,3.0,6.0,,1.0,23.0,,2.0,4.0,1.0,5.0,2.0,7.0,1.0,5.0,3.0,2.0,3.0,2.0,,1.0,3.0,1.0,9.0,1.0,,3.0,,2.0,,,,,1.0,6.0,69.0,,1.0,0.3,0.3,1.0,0.5,,,0.5,0.5263157894736842,,0.5,0.5925925925925926,,0.3333333333333333,0.6071428571428571,,0.42857142857142855,0.2962962962962963,14.55399061032864,1.0,0.0196078431372549,0.03773584905660377,0.125,,0.060240963855421686,0.024390243902439025,0.047619047619047616,,,,,0.058823529411764705,0.08333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.14814814814814814,0.14814814814814814,,,,,,0.16666666666666666,1.0,0.3333333333333333,,0.6296296296296297,,0.4740166666666667,,0.45914999999999995,,,,,0.17647058823529413,9.057894736842105,24.449999999999996,0.350253807106599,4.0,1.0,1.0,7.0,2.0,0.125,0.25,0.06666666666666667,0.14285714285714285,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,5011.0,84,23.0,158,155,61.0,59.0,15.0,313,3.0,3.0,2.0,2.0,1.0,3.0,,,,3.0,8.0,,,,2.0,4.0,6.0,3.0,8.0,1.0,18.0,165,,,,,,3.0,3.0,,2.0,1.0,7.0,6.0,2.0,9.0,,,8.0,3.0,6.0,,6.0,,,4.0,,2.0,12.0,1.0,1.0,2.0,9.0,11.0,2.0,13.0,,2.0,1.0,1.0,2.0,2.0,1.0,,3.0,2.0,8.0,,,1.0,,1.0,1.0,,1.0,,,7.0,61.0,1.0,,0.75,0.75,1.0,0.375,,,0.375,0.6666666666666666,,1.0,0.6071428571428571,,0.6,0.6428571428571429,,0.7,0.5714285714285714,9.770114942528735,0.6666666666666666,0.18,0.02702702702702703,0.07407407407407407,0.041666666666666664,0.14285714285714285,0.03278688524590164,0.05263157894736842,,0.5,0.4444444444444444,0.13043478260869565,0.1111111111111111,0.10526315789473684,,,0.21428571428571427,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5714285714285714,0.375,0.375,1.0,,,0.4,1.0,0.4,,0.7857142857142857,0.375,0.5184321428571429,,0.49616,0.07142857142857142,0.16666666666666666,,,0.3888888888888889,5.8500000000000005,25.375,0.3860759493670886,,,,4.0,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,3669.0,61,5.0,112,110,28.0,42.0,10.0,222,5.0,7.0,2.0,3.0,2.0,7.0,,1.0,3.0,4.0,8.0,,,1.0,3.0,7.0,15.0,5.0,11.0,5.0,34.0,123,3.0,5.0,,,7.0,2.0,6.0,1.0,4.0,3.0,10.0,4.0,10.0,15.0,,,8.0,4.0,1.0,2.0,3.0,,2.0,1.0,,,8.0,1.0,3.0,2.0,8.0,12.0,4.0,16.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,7.0,2.0,,5.0,,6.0,,,1.0,,2.0,10.0,27.0,,2.0,0.2857142857142857,0.3333333333333333,1.0,0.45454545454545453,,0.25,0.45454545454545453,0.4666666666666667,0.6,0.3333333333333333,0.5576923076923077,0.6,0.35,0.5862068965517241,0.5833333333333334,0.4166666666666667,0.4230769230769231,25.40983606557377,0.5,0.26666666666666666,0.08823529411764706,0.10526315789473684,0.058823529411764705,0.20408163265306123,0.0784313725490196,0.14285714285714285,0.07692307692307693,,0.16666666666666666,0.35714285714285715,0.2,0.13333333333333333,,,0.2692307692307692,0.7142857142857143,0.8333333333333334,0.2692307692307692,0.2857142857142857,0.3333333333333333,,0.038461538461538464,,,0.11538461538461539,0.3076923076923077,0.5,0.5,1.0,,,0.3,0.6666666666666666,0.3,0.3333333333333333,0.6923076923076923,0.5,0.4913769230769231,0.47252500000000003,0.47620500000000004,0.037037037037037035,0.0625,,0.20588235294117646,0.29411764705882354,7.086666666666667,25.40909090909091,0.25,1.0,,,4.0,,,,0.09090909090909091,0.4,,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.5,0.8,0.75,0.1,,,,,,,,,,,,,,,,,,True,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,11733.0,196,35.0,369,360,143.0,134.0,38.0,729,9.0,12.0,6.0,8.0,8.0,19.0,12.0,27.0,4.0,5.0,21.0,,,1.0,6.0,29.0,58.0,6.0,25.0,12.0,88.0,393,1.0,1.0,,1.0,5.0,9.0,22.0,1.0,8.0,11.0,32.0,12.0,46.0,12.0,6.0,3.0,18.0,5.0,9.0,4.0,13.0,4.0,,7.0,1.0,1.0,30.0,,2.0,1.0,5.0,7.0,2.0,9.0,2.0,4.0,,4.0,7.0,4.0,2.0,3.0,9.0,2.0,12.0,,,15.0,3.0,12.0,1.0,,3.0,,3.0,30.0,142.0,1.0,2.0,0.20689655172413793,0.20689655172413793,0.6666666666666666,0.24,,0.125,0.2727272727272727,0.5,1.0,0.4090909090909091,0.4578313253012048,0.5,0.35,0.4943181818181818,0.6666666666666666,0.45714285714285713,0.30120481927710846,23.774509803921568,0.7777777777777778,0.05,0.02,0.01694915254237288,,0.03773584905660377,0.012658227848101266,0.05555555555555555,,,0.05263157894736842,0.021739130434782608,0.08571428571428572,0.022727272727272728,,0.047619047619047616,0.14457831325301204,0.75,0.9,0.2289156626506024,0.42105263157894735,0.42105263157894735,0.25,0.3253012048192771,0.4444444444444444,0.4444444444444444,0.04819277108433735,0.25301204819277107,0.23809523809523808,0.23809523809523808,0.6,,,0.26666666666666666,0.75,0.2,0.16666666666666666,0.4457831325301205,0.2777777777777778,0.43701329113924037,0.58665,0.4266071428571428,0.03529411764705882,0.05,,0.056818181818181816,0.36363636363636365,11.272413793103452,27.82,0.3875338753387534,1.0,,,4.0,,,,,0.2222222222222222,0.16666666666666666,0.25,0.25,1.0,,,,2.0,3.0,,2.0,1.0,,1.0,1.0,1.0,1.0,0.034482758620689655,0.16666666666666666,,0.1,1.0,,,0.06666666666666667,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,True,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,8103.0,135,34.0,255,248,113.0,94.0,28.0,503,24.0,31.0,12.0,15.0,,,,,,,,,,,,24.0,31.0,,,16.0,64.0,269,6.0,12.0,,,18.0,12.0,15.0,,,12.0,36.0,40.0,8.0,,,,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,12.0,17.0,23.0,46.0,14.0,60.0,,,,,2.0,1.0,3.0,1.0,5.0,3.0,13.0,4.0,1.0,26.0,,38.0,4.0,,15.0,,6.0,36.0,113.0,4.0,6.0,0.8333333333333334,1.0,,,,,,0.7741935483870968,0.5,0.8,0.7741935483870968,0.5,0.8,0.6666666666666666,0.5625,0.6923076923076923,,18.596491228070175,0.4,0.3150684931506849,0.18461538461538463,0.425,0.05,0.35398230088495575,0.13333333333333333,0.13636363636363635,0.06451612903225806,,0.35714285714285715,0.2727272727272727,0.34615384615384615,0.41379310344827586,0.45454545454545453,,1.0,0.7741935483870968,0.7741935483870968,,,,,,,,,,,,,,,1.0,0.8,,,1.0,,0.7231548387096774,0.6103249999999999,0.6905133333333334,0.35714285714285715,0.35714285714285715,,0.28125,0.5625,0.9516129032258064,,0.44313725490196076,,,,7.0,,,,0.058823529411764705,0.8333333333333334,,,,,,6.0,12.0,,6.0,8.0,,6.0,3.0,4.0,2.0,4.0,2.0,,,,0.8571428571428571,0.5,1.0,0.5,,,,,,2.0,2.0,1.0,0.3076923076923077,0.3333333333333333,,,,,,,,,True,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,4028.0,67,1.0,131,124,44.0,37.0,10.0,255,2.0,3.0,1.0,2.0,1.0,2.0,,,2.0,3.0,7.0,,,2.0,3.0,3.0,5.0,5.0,9.0,10.0,31.0,151,,,1.0,1.0,3.0,2.0,3.0,2.0,3.0,6.0,16.0,6.0,,15.0,,,7.0,3.0,1.0,1.0,2.0,,1.0,,1.0,,5.0,,,2.0,1.0,3.0,,3.0,,,,,1.0,1.0,,,1.0,,6.0,,,7.0,,12.0,,,2.0,1.0,3.0,16.0,43.0,,2.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.6666666666666666,0.5555555555555556,0.6,,0.6666666666666666,0.75,1.5,0.8333333333333334,0.775,1.5,0.8888888888888888,0.6428571428571429,14.285714285714286,1.0,0.038461538461538464,,0.11764705882352941,,0.06976744186046512,,,,,,0.06666666666666667,,0.13333333333333333,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.5,0.5,1.0,,,,0.14285714285714285,0.5,0.42857142857142855,0.5,1.0,,,0.3333333333333333,0.5,0.5,0.6666666666666666,0.8571428571428571,0.42857142857142855,0.5289892857142857,0.59895,0.5118166666666667,0.17647058823529413,0.2857142857142857,0.1,0.0967741935483871,0.5161290322580645,6.08,24.966666666666665,0.33587786259541985,2.0,1.0,,3.0,,0.1111111111111111,0.14285714285714285,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,True,,,,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,3256.0,54,17.0,109,101,44.0,48.0,14.0,210,2.0,4.0,,,,3.0,1.0,1.0,1.0,2.0,5.0,,,,,3.0,8.0,2.0,6.0,2.0,14.0,102,,,,,,,,,,,,,6.0,3.0,3.0,,5.0,2.0,1.0,,1.0,,,1.0,,,2.0,,,2.0,1.0,3.0,,3.0,,,,,2.0,2.0,2.0,,4.0,1.0,4.0,,,2.0,1.0,2.0,,,1.0,,,,44.0,1.0,,,,0.5,0.3333333333333333,,,0.3333333333333333,0.375,,,0.42857142857142855,,,0.4666666666666667,,,0.42857142857142855,15.573770491803279,0.5,0.03225806451612903,,0.11764705882352941,,0.0625,,,,,,,0.07692307692307693,0.16666666666666666,,,0.2857142857142857,0.5,0.5,0.21428571428571427,,,,0.07142857142857142,1.0,1.0,0.07142857142857142,0.35714285714285715,0.4,0.4,0.5,,,,,,,0.7142857142857143,0.4,0.5080250000000001,,,0.06666666666666667,0.1111111111111111,,,,4.7375,25.916666666666668,0.4036697247706422,,,,2.0,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,True,,,,,,
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,5839.0,97,8.0,179,180,74.0,64.0,20.0,359,4.0,8.0,1.0,1.0,,,2.0,3.0,10.0,,,,,,,6.0,11.0,4.0,10.0,6.0,30.0,192,1.0,1.0,,,2.0,1.0,1.0,4.0,5.0,1.0,15.0,10.0,2.0,12.0,,,,,1.0,2.0,3.0,2.0,,,1.0,,8.0,2.0,2.0,4.0,5.0,9.0,4.0,13.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,3.0,1.0,,6.0,,8.0,,,4.0,,,15.0,74.0,,,0.8333333333333334,1.0,1.0,0.4,,0.8,0.4,0.5454545454545454,1.0,1.0,0.5714285714285714,1.0,1.1666666666666667,0.6,1.0,1.0714285714285714,0.47619047619047616,13.5,0.5,0.10638297872340426,0.0392156862745098,0.12903225806451613,0.0625,0.11538461538461539,0.04819277108433735,0.07142857142857142,0.09523809523809523,,0.125,0.09090909090909091,0.11764705882352941,0.08333333333333333,0.2857142857142857,,0.38095238095238093,0.5,0.6666666666666666,,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.47619047619047616,,,,,,,0.16666666666666666,1.0,,,0.8571428571428571,,0.5166857142857143,0.5887,0.5559333333333334,0.16,0.26666666666666666,,0.06666666666666667,0.5,7.363636363636363,23.57,0.4134078212290503,4.0,,,1.0,,,,0.06666666666666667,0.75,1.0,0.4,0.4,1.0,,1.0,1.0,5.0,,2.0,2.0,,,,,,,0.18181818181818182,0.25,,,,1.0,1.0,0.8333333333333334,,,,,,,,,,,,,,4.0,1.0,0.8,,True,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,2770.0,46,10.0,82,84,29.0,21.0,10.0,166,5.0,10.0,3.0,5.0,,3.0,,2.0,,2.0,3.0,1.0,1.0,2.0,2.0,5.0,15.0,2.0,3.0,4.0,20.0,88,1.0,1.0,1.0,1.0,9.0,3.0,7.0,2.0,2.0,4.0,16.0,6.0,4.0,6.0,,,3.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,,,14.0,,1.0,4.0,4.0,8.0,1.0,9.0,,1.0,,1.0,3.0,3.0,,,3.0,1.0,,,,4.0,,4.0,,,1.0,,1.0,16.0,28.0,,1.0,0.6,0.6,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.42857142857142855,0.4444444444444444,1.25,0.6666666666666666,0.5,1.125,0.7272727272727273,0.16666666666666666,24.731182795698924,1.0,0.19047619047619047,0.043478260869565216,0.23529411764705882,,0.21052631578947367,0.024390243902439025,0.14285714285714285,,,,0.1111111111111111,0.375,0.14285714285714285,0.6666666666666666,,0.5555555555555556,0.5,0.625,0.16666666666666666,,,,0.1111111111111111,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5555555555555556,0.6,0.2222222222222222,1.0,0.7222222222222222,0.6666666666666666,0.4823805555555555,0.52665,0.5332166666666667,0.05263157894736842,0.0625,,0.45,0.8,5.420000000000001,25.266666666666666,0.35365853658536583,,,,,,,,,0.6,,,,,,1.0,1.0,,4.0,,2.0,,1.0,,,,,0.13333333333333333,0.2,,,,0.5,1.0,,,,,,,,,,1.0,,,,,,,,1.0,True,,,,,,
