EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Fg2aBlocked,ShortMidRangeAssists,DefThreePtRebounds,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGA,ShortMidRangeFGM,SelfOReb,Steals,BadPassSteals,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,OffThreePtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyAtRimFGM,PtsUnassisted3s,Corner3Assists,SecondChanceTurnovers,DefCorner3ReboundPct,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceCorner3FGA,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,on,LostBallOutOfBoundsTurnovers,BlockingFouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,OffShortMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceFtPoints,FTOffRebounds,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,1498.0,25.0,-10.0,51,48,15.0,22,5.0,99,1.0,2.0,2.0,1.0,1.0,3.0,7.0,2.0,3.0,1.0,4.0,4.0,8.0,14.0,70,1.0,2.0,3.0,6.0,2.0,12.0,7.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,15.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.25,0.5833333333333334,0.75,0.5833333333333334,0.75,0.6666666666666666,21.428571428571427,0.1,0.05,0.2,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.08333333333333333,1.0,1.0,1.0,0.5833333333333334,0.42857142857142855,0.42857142857142855,1.0,0.75,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.48715,0.41175,0.42857142857142855,11.4,24.862499999999997,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101114,1610612739,Deron Williams,Deron Williams,101114,CLE,1058.0,18.0,-15.0,37,38,21.0,27,2.0,75,,1.0,2.0,,,,1.0,,,,4.0,,1.0,,46,2.0,,,,,,1.0,,3.0,2.0,5.0,2.0,2.0,,12.0,1.0,3.0,3.0,,1.0,,,,,21.0,,,,,,,,,,,,0.2,12.82051282051282,0.1111111111111111,0.1875,,0.2,,,,0.4,,,,,0.2,,,,,,0.4,,0.35334000000000004,0.32485,,11.075,26.3,0.5675675675675675,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,1.0,0.2857142857142857,0.5,0.2857142857142857,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202682,1610612739,Derrick Williams,Derrick Williams,202682,CLE,1880.0,31.0,-11.0,65,62,27.0,36,6.0,127,2.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,9.0,3.0,4.0,21.0,83,2.0,2.0,3.0,10.0,6.0,9.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,,8.0,,2.0,3.0,,,1.0,1.0,1.0,10.0,27.0,0.6,0.6,1.0,0.75,0.6666666666666666,0.75,0.5555555555555556,0.7307692307692307,0.8,0.75,0.8333333333333334,0.3076923076923077,23.943661971830988,,0.037037037037037035,,0.3076923076923077,0.5,0.5,1.0,0.3076923076923077,0.07692307692307693,1.0,1.0,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,0.6153846153846154,0.6666666666666666,0.5247615384615385,0.51326,0.47619047619047616,10.022222222222222,25.275,0.4153846153846154,1.0,,,1.0,,2.0,,,,0.07692307692307693,,0.08333333333333333,0.07692307692307693,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,1.0,0.05555555555555555,0.034482758620689655,0.16666666666666666,1.0,0.75,0.75,0.3333333333333333,0.5,0.5,1.0,1.0,0.2,1.0,0.86265,0.07142857142857142,0.1,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,671.0,11.0,-13.0,24,25,17.0,23,1.0,49,,2.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,31,3.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,3.0,3.0,4.0,1.0,1.0,,,,5.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.625,0.625,0.625,0.625,0.25,24.0,0.6,0.3333333333333333,0.5,0.5,,,,,,,,,0.25,1.0,1.0,1.0,0.25,1.0,0.75,1.0,0.4391375,0.4391375,1.0,4.766666666666667,24.4,0.7083333333333334,1.0,,,,,,,,,,0.5,,0.25,,,,,,,,,,,,1.0,,,1.0,,1.0,2.0,2.0,,2.0,1.0,,,,,0.3333333333333333,,,1.0,,0.25,0.125,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612739,Dahntay Jones,Dahntay Jones,2563,CLE,2003.0,33.0,-17.0,70,68,32.0,42,6.0,138,3.0,6.0,1.0,,1.0,1.0,1.0,,,4.0,8.0,1.0,2.0,16.0,91,1.0,,1.0,6.0,2.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,4.0,6.0,7.0,3.0,7.0,1.0,,1.0,6.0,32.0,0.25,0.25,1.0,0.5,,0.5,0.5,0.55,0.5,0.6666666666666666,0.75,0.2,17.105263157894736,0.25,0.20689655172413793,0.25,0.6,0.5,0.6,0.3333333333333333,0.1,0.1,,,,0.1,1.0,1.0,1.0,,,0.8,1.0,0.48181499999999994,0.4402,0.375,4.0125,24.75,0.45714285714285713,1.0,1.0,,2.0,,4.0,,0.125,0.16666666666666666,0.15384615384615385,0.25,0.16666666666666666,0.1,,1.0,,1.0,,,5.0,,,,,1.0,4.0,6.0,,,1.0,,,,1.0,,5.0,3.0,,,1.0,,,,,,0.03333333333333333,,,1.0,1.0,,,,,,0.5,,,0.25,0.3,,,,,,,,0.25,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.09090909090909091,0.1111111111111111,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612739,Richard Jefferson,Richard Jefferson,2210,CLE,1223.0,20.0,-8.0,43,41,19.0,24,4.0,84,3.0,3.0,1.0,,,3.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,16.0,59,1.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,,3.0,3.0,1.0,,,9.0,,3.0,3.0,2.0,3.0,,,,5.0,19.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.5,0.75,0.75,0.9375,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.5,21.27659574468085,,0.16666666666666666,,0.375,1.0,1.0,0.6666666666666666,0.125,,,,,0.5,0.75,0.75,0.3333333333333333,0.6666666666666666,0.5,0.875,0.75,0.56233125,0.6215333333333334,0.3125,4.85,25.450000000000003,0.4418604651162791,,,,3.0,,2.0,,,,0.42857142857142855,,0.3333333333333333,,,,,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.5,1.5,1.0,,,,,,,,,,1.0,1.0,1.0,,,0.62505,0.1111111111111111,0.2,0.1875,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,6.0,2.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,1539.0,26.0,-7.0,52,50,23.0,28,5.0,102,1.0,1.0,,,1.0,,2.0,,1.0,1.0,2.0,,3.0,2.0,66,,,1.0,,,,2.0,,,,,,,,,1.0,3.0,4.0,,1.0,,,,,23.0,,,,,,,0.5,0.2,,0.2,,0.6,10.526315789473685,0.09090909090909091,0.13636363636363635,0.16666666666666666,0.2,1.0,1.0,,,0.2,,,,0.4,,,,1.0,,0.8,,0.53535,0.50445,,2.35,24.333333333333332,0.4423076923076923,1.0,,,2.0,,,,,,0.18181818181818182,,0.2,0.2,1.0,,,,,,,1.0,,1.0,2.0,,,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,0.5,0.5,1.0,,0.07692307692307693,0.045454545454545456,,,,,,0.5,,,,,,0.70405,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,115.0,2.0,,6,5,4.0,5,1.0,11,,,,,,,,,,,,,,,5,,,,,,,,,,1.0,1.0,1.0,,,3.0,2.0,2.0,2.0,,,,,,,4.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,23.0,,-2.0,1,2,1.0,2,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,5.0,,-2.0,1,1,1.0,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
