EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Arc3PctBlocked,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,ThreePtAssists,Arc3Assists,LongMidRangeAssists,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,FTDefRebounds,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,BlockedShortMidRange,Defensive 3 Seconds Violations,Technical Free Throw Trips,on,OffensiveGoaltends,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,SecondChanceArc3PctAssisted
101141,1610612737,Ersan Ilyasova,Ersan Ilyasova,101141,ATL,2328.0,39.0,-7.0,78,80,29,30.0,12.0,158,2.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,4.0,80.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,5.0,8.0,13.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,29,1.0,1.0,0.2,0.5,0.16666666666666666,0.5,0.25,0.25,0.5,0.16666666666666666,0.2,0.5,11.827956989247312,1.0,0.1111111111111111,0.3,0.2,0.10526315789473684,0.15151515151515152,0.20512820512820512,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.18181818181818182,0.25,0.25,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.5,0.5,0.4622833333333333,0.5341,0.46995000000000003,0.25,0.2857142857142857,0.5,0.5,10.86,27.1,0.3717948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101181,1610612737,Jose Calderon,Jose Calderon,101181,ATL,2901.0,48.0,5.0,98,97,9,10.0,14.0,195,7.0,2.0,1.0,1.0,1.0,7.0,6.0,8.0,8.0,,18.0,99.0,2.0,,2.0,1.0,1.0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,3.0,,4.0,,,2.0,7.0,,3.0,,1.0,,,2.0,9,0.3333333333333333,0.4,0.75,1.0,0.5625,1.0,0.5625,0.5,1.0,0.5,0.125,0.14285714285714285,17.69911504424779,0.75,0.043478260869565216,0.047619047619047616,0.0625,0.047619047619047616,0.05128205128205128,0.047619047619047616,0.09090909090909091,,0.05555555555555555,,0.08333333333333333,0.07692307692307693,,,0.4375,0.0625,1.0,1.0,1.0,0.4375,1.0,1.0,0.9375,0.5774875000000002,0.6333500000000001,0.5673,,,0.1111111111111111,0.1111111111111111,3.4499999999999997,25.1,0.09183673469387756,5.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,6.0,2.0,2.0,1.0,9.0,9.0,7.0,2.0,18.0,2.0,2.0,1.0,1.0,3.0,1.0,0.25,0.25,0.5,0.5,0.125,0.14285714285714285,0.7142857142857143,0.8333333333333334,0.2,0.0625,0.2857142857142857,0.3333333333333333,1.0,0.5,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,8970.0,150.0,-17.0,300,300,60,55.0,39.0,600,18.0,2.0,5.0,3.0,5.0,7.0,15.0,26.0,11.0,2.0,41.0,328.0,2.0,,2.0,4.0,7.0,10.0,24.0,7.0,3.0,3.0,3.0,13.0,10.0,23.0,6.0,29.0,2.0,3.0,2.0,6.0,,1.0,3.0,7.0,2.0,5.0,,,2.0,,10.0,60,0.8,0.8571428571428571,0.5769230769230769,0.5714285714285714,0.527027027027027,0.4444444444444444,0.5394736842105263,0.5,0.5,0.2972972972972973,0.11538461538461539,0.16666666666666666,12.680115273775215,0.5,0.10526315789473684,0.031578947368421054,0.24528301886792453,0.05263157894736842,0.1554054054054054,0.039473684210526314,0.02857142857142857,0.030303030303030304,0.06,0.11538461538461539,0.1282051282051282,0.275,0.15384615384615385,0.125,0.4864864864864865,0.13513513513513514,0.6,0.6,1.0,0.1891891891891892,1.0,0.5555555555555556,0.7837837837837838,0.5313905405405405,0.52005,0.5420833333333334,,,0.04878048780487805,0.24390243902439024,5.480769230769231,24.972727272727273,0.2,11.0,1.0,4.0,4.0,2.0,3.0,1.0,6.0,9.0,2.0,2.0,,5.0,6.0,3.0,1.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.5,0.5,,,0.6111111111111112,0.7333333333333333,0.8181818181818182,0.10810810810810811,0.2857142857142857,0.2857142857142857,1.0,0.5,0.8,0.2857142857142857,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.037037037037037035,0.06666666666666667,0.08108108108108109,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,10790.0,180.0,-8.0,367,359,83,73.0,49.0,726,24.0,3.0,7.0,6.0,13.0,16.0,40.0,69.0,17.0,33.0,122.0,392.0,6.0,7.0,20.0,9.0,14.0,32.0,52.0,16.0,7.0,2.0,4.0,12.0,27.0,40.0,6.0,46.0,,8.0,2.0,17.0,1.0,5.0,10.0,15.0,,37.0,1.0,,41.0,20.0,32.0,83,0.65,0.7027027027027027,0.5797101449275363,0.6428571428571429,0.5174418604651163,0.631578947368421,0.5922330097087378,0.8333333333333334,0.7272727272727273,0.19767441860465115,0.10144927536231885,0.08333333333333333,28.436018957345972,0.47058823529411764,0.24545454545454545,0.038834951456310676,0.1935483870967742,0.027777777777777776,0.22674418604651161,0.03428571428571429,0.025,0.08571428571428572,0.016666666666666666,0.2,0.2708333333333333,0.21739130434782608,0.125,,0.27906976744186046,0.1511627906976744,0.46153846153846156,0.5,1.0,0.18604651162790697,0.3333333333333333,0.3684210526315789,0.47674418604651164,0.47532674418604653,0.4533357142857143,0.49199210526315784,0.2079207920792079,0.24096385542168675,0.16393442622950818,0.26229508196721313,7.965217391304348,25.54705882352941,0.22615803814713897,16.0,3.0,4.0,1.0,3.0,3.0,5.0,28.0,6.0,6.0,3.0,,13.0,25.0,9.0,2.0,62.0,8.0,2.0,3.0,9.0,6.0,0.6666666666666666,0.17647058823529413,0.17647058823529413,0.8333333333333334,0.7222222222222222,,,0.6666666666666666,0.7272727272727273,0.625,0.011627906976744186,0.1875,0.1875,0.6666666666666666,1.0,0.5714285714285714,0.1875,18.0,32.0,,4.0,5.0,8.0,12.0,9.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,,0.25,0.37209302325581395,0.5625,0.6428571428571429,,,,0.21052631578947367,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,6.0,1.0,3.0,2.0,1.0,3.0,2.0,0.3333333333333333,0.4,0.125,0.07692307692307693,0.2,0.08333333333333333,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.5,0.05263157894736842,0.5,0.05555555555555555,,,,,,,,,,,True,,,,,
203501,1610612737,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,ATL,12025.0,200.0,-15.0,406,400,107,93.0,54.0,806,20.0,2.0,5.0,4.0,11.0,36.0,16.0,40.0,42.0,12.0,77.0,437.0,4.0,1.0,6.0,6.0,12.0,15.0,20.0,36.0,5.0,2.0,1.0,4.0,9.0,13.0,3.0,16.0,,7.0,4.0,10.0,3.0,2.0,6.0,13.0,,18.0,2.0,1.0,19.0,7.0,15.0,107,0.625,0.625,0.4,0.5,0.39634146341463417,0.375,0.42777777777777776,0.2727272727272727,0.375,0.5121951219512195,0.125,0.2,21.321961620469082,0.7,0.07627118644067797,0.008620689655172414,0.058823529411764705,0.025,0.06989247311827956,0.015306122448979591,,0.02631578947368421,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.057692307692307696,0.0625,,0.24390243902439024,0.13414634146341464,0.36363636363636365,0.36363636363636365,0.5,0.43902439024390244,0.2,0.25,0.7560975609756098,0.515765243902439,0.43428000000000005,0.4998250000000001,0.1,0.15217391304347827,0.07792207792207792,0.19480519480519481,8.16,25.71666666666667,0.26354679802955666,9.0,1.0,2.0,6.0,10.0,11.0,1.0,12.0,27.0,,10.0,1.0,6.0,7.0,2.0,3.0,15.0,3.0,,1.0,3.0,3.0,0.8181818181818182,0.2619047619047619,0.2619047619047619,0.25,0.25,0.023809523809523808,0.027777777777777776,0.45,0.5625,0.6666666666666666,0.07317073170731707,0.2777777777777778,0.2857142857142857,0.8,0.5,0.4,0.2777777777777778,3.0,9.0,1.0,8.0,8.0,,1.0,1.0,1.0,3.0,,,,1.0,,,0.09090909090909091,0.10975609756097561,0.3333333333333333,0.375,0.16666666666666666,0.16666666666666666,1.0,0.4,3.0,,,3.0,1.0,1.0,6.0,1.0,6.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,0.16666666666666666,0.125,0.1111111111111111,,,,,0.6666666666666666,0.3,0.3,,,0.125,0.045454545454545456,1.0,1.0,0.3333333333333333,1.0,,,,,,,True,,,,,
203488,1610612737,Mike Muscala,Mike Muscala,203488,ATL,2337.0,39.0,-5.0,79,77,26,23.0,11.0,156,5.0,3.0,,,,,3.0,8.0,1.0,2.0,8.0,81.0,5.0,2.0,6.0,,,2.0,6.0,,2.0,1.0,2.0,,6.0,6.0,3.0,9.0,,,,1.0,,1.0,2.0,4.0,1.0,5.0,,,2.0,1.0,2.0,26,1.0,1.0,0.375,,0.3333333333333333,,0.4,0.5,0.5,0.1111111111111111,0.25,0.4,11.827956989247312,,0.24,0.07692307692307693,,0.05555555555555555,0.16666666666666666,0.06818181818181818,0.07692307692307693,0.125,0.0625,0.3,0.2727272727272727,,,,0.5555555555555556,,,,,,0.6,,0.6666666666666666,0.5310555555555555,0.5143500000000001,0.4098,0.1,0.1111111111111111,0.75,0.25,4.775,23.3,0.3291139240506329,2.0,1.0,,1.0,,,2.0,,,,,,2.0,2.0,1.0,,4.0,,,,1.0,,,,,0.4,0.4,,,0.4,0.6666666666666666,1.0,0.1111111111111111,,,,0.3333333333333333,,,1.0,3.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,1.0,,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,True,,,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,4229.0,70.0,5.0,144,141,70,65.0,17.0,285,5.0,,1.0,1.0,2.0,4.0,5.0,10.0,9.0,1.0,23.0,148.0,1.0,,,1.0,5.0,6.0,8.0,4.0,,1.0,,6.0,5.0,13.0,1.0,14.0,,8.0,3.0,11.0,1.0,4.0,2.0,6.0,,5.0,1.0,1.0,4.0,1.0,6.0,70,0.8,0.8,0.5,0.2,0.5789473684210527,0.2777777777777778,0.5476190476190477,,0.2727272727272727,0.47368421052631576,,,19.753086419753085,0.7272727272727273,0.1388888888888889,,0.25,0.03571428571428571,0.18333333333333332,0.01694915254237288,,,0.043478260869565216,0.15384615384615385,0.0625,0.2222222222222222,0.3333333333333333,,0.2631578947368421,0.10526315789473684,0.5,0.5,1.0,0.21052631578947367,,0.1111111111111111,0.7368421052631579,0.5195894736842105,0.49265,0.4540222222222222,0.05,0.09090909090909091,,0.2608695652173913,6.109999999999999,25.11111111111111,0.4861111111111111,4.0,,1.0,5.0,1.0,4.0,,2.0,9.0,,1.0,,8.0,10.0,5.0,2.0,22.0,3.0,,1.0,3.0,5.0,0.75,0.4444444444444444,0.4444444444444444,,,,,0.8,0.8,0.75,0.2631578947368421,0.25,0.25,,,1.0,0.25,,3.0,3.0,2.0,4.0,1.0,2.0,,1.0,3.0,1.0,,1.0,,1.0,,0.2857142857142857,0.15789473684210525,,,0.6,0.6,1.0,0.2222222222222222,1.0,2.0,,,,,1.0,1.0,3.0,2.0,2.0,,1.0,,,,,,3.0,2.0,1.0,3.0,1.0,,0.25,,,0.5,,0.3333333333333333,,0.5,,,0.2222222222222222,,,,,,,1.0,1.0,0.5,,,,True,,,,,
2399,1610612737,Mike Dunleavy,Mike Dunleavy,2399,ATL,405.0,7.0,-4.0,14,15,4,4.0,2.0,29,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,4.0,16.0,,,,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,2.0,1.0,4.0,4,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,,1.0,0.5,,,23.52941176470588,1.0,,,,,,,,,,,,,,,0.5,,,,,0.5,,1.0,1.0,0.466125,,0.4521,0.3333333333333333,0.5,,1.0,2.6,25.5,0.2857142857142857,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2730,1610612737,Dwight Howard,Dwight Howard,2730,ATL,7219.0,120.0,-11.0,243,239,53,33.0,33.0,482,21.0,7.0,4.0,,2.0,,15.0,28.0,,9.0,39.0,272.0,7.0,4.0,8.0,3.0,4.0,6.0,24.0,,4.0,6.0,9.0,7.0,22.0,30.0,15.0,45.0,3.0,4.0,3.0,8.0,2.0,2.0,7.0,14.0,3.0,12.0,,,15.0,9.0,6.0,53,0.8,0.8571428571428571,0.5357142857142857,0.75,0.5357142857142857,0.75,0.5735294117647058,0.36363636363636365,0.5,,0.14285714285714285,0.19047619047619047,14.893617021276597,0.5,0.3055555555555556,0.1232876712328767,0.18421052631578946,0.13636363636363635,0.2636363636363636,0.1282051282051282,0.2692307692307692,0.07407407407407407,0.14285714285714285,0.47058823529411764,0.24242424242424243,0.16129032258064516,0.2857142857142857,0.3333333333333333,0.75,0.07142857142857142,,,,,1.0,1.0,0.75,0.6312571428571429,0.6590499999999999,0.8127,0.2647058823529412,0.2647058823529412,0.20512820512820512,0.15384615384615385,2.975,,0.21810699588477367,13.0,2.0,3.0,,,,2.0,6.0,,2.0,,,5.0,8.0,2.0,1.0,19.0,4.0,,1.0,4.0,1.0,,,,0.2857142857142857,0.2857142857142857,,,0.6190476190476191,0.7647058823529411,0.8461538461538461,,,,,0.2857142857142857,0.75,,2.0,5.0,,,,,3.0,3.0,2.0,4.0,1.0,,,,,,0.2727272727272727,0.17857142857142858,0.4,0.4,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,3.0,,4.0,3.0,,4.0,3.0,,,,,0.5,0.1111111111111111,0.75,0.5,,,,,,,,,,,,1.0,,1.0,1.0,,True,,,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,8913.0,149.0,-18.0,300,291,93,78.0,39.0,591,17.0,1.0,7.0,3.0,12.0,24.0,19.0,43.0,25.0,15.0,86.0,332.0,2.0,1.0,1.0,8.0,12.0,39.0,12.0,24.0,5.0,2.0,,2.0,1.0,4.0,2.0,6.0,,4.0,2.0,7.0,1.0,,3.0,12.0,,14.0,2.0,1.0,19.0,4.0,39.0,93,0.3157894736842105,0.3157894736842105,0.4418604651162791,0.6666666666666666,0.5220588235294118,0.6363636363636364,0.5454545454545454,0.125,0.6785714285714286,0.36764705882352944,0.11627906976744186,0.17647058823529413,23.98843930635838,0.5714285714285714,0.011235955056179775,,0.0392156862745098,0.03508771929824561,0.02142857142857143,0.013513513513513514,,,0.041666666666666664,,0.02702702702702703,0.02631578947368421,0.07692307692307693,,0.25,0.17647058823529413,0.25,0.25,,0.35294117647058826,0.5,0.3181818181818182,0.6176470588235294,0.5080867647058822,0.4253,0.5243045454545455,0.05555555555555555,0.0851063829787234,0.011627906976744186,0.45348837209302323,8.448837209302326,25.428,0.31,11.0,,5.0,1.0,10.0,11.0,,26.0,18.0,,10.0,,29.0,35.0,17.0,6.0,76.0,2.0,1.0,2.0,3.0,2.0,0.5454545454545454,0.44,0.44,,,,,0.6470588235294118,0.7857142857142857,0.2727272727272727,0.014705882352941176,0.4166666666666667,0.4166666666666667,0.5,,0.7142857142857143,0.4166666666666667,5.0,14.0,1.0,10.0,10.0,11.0,6.0,5.0,6.0,1.0,,,5.0,,4.0,,,0.20588235294117646,0.35714285714285715,0.4166666666666667,1.0,1.0,1.0,0.45454545454545453,,,,,4.0,,,4.0,15.0,1.0,1.0,1.0,,,,,,,,,,,,,0.4,0.14285714285714285,,0.25,,,0.6,,,,,0.4,,,,,,,,,,,2.0,True,,,,,
