EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PenaltyFG2M,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyFg2Pct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGA,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,DefTwoPtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls,ShortMidRangePctBlocked,Charge Fouls Drawn,Loose Ball Fouls Drawn,SecondChanceFtPoints,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,3pt And 1 Free Throw Trips,Technical Free Throw Trips,3SecondViolations
101139,1610612754,CJ Miles,CJ Miles,101139,IND,2404.0,40,17,81,80,25,28,10.0,161,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,3.0,5.0,3.0,8.0,15.0,109.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,9.0,7.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,3.0,25,0.6666666666666666,0.6666666666666666,1.0,0.375,0.3333333333333333,0.375,0.6,1.0,0.5769230769230769,1.0,0.375,0.5769230769230769,1.0,0.375,0.6153846153846154,16.304347826086957,0.25,0.058823529411764705,0.03571428571428571,0.1,0.15384615384615385,1.0,1.0,0.5,0.07692307692307693,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,1.0,1.0,1.0,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.25,1.0,0.5,0.7692307692307693,0.2857142857142857,0.49620769230769224,0.4266,0.4852375,0.13333333333333333,0.2,7.92,25.0625,0.30864197530864196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,1574.0,26,-5,53,54,14,14,8.0,107,,1.0,,,4.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,,3.0,7.0,1.0,3.0,11.0,67.0,,,,2.0,1.0,1.0,5.0,,6.0,3.0,1.0,,,,,,,1.0,3.0,,3.0,1.0,1.0,,1.0,,2.0,,3.0,,4.0,,,,5.0,14,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.42857142857142855,,0.45,,0.8333333333333334,0.5,,0.8333333333333334,0.3,19.672131147540984,0.3333333333333333,,,,0.1,,,,0.4,0.2,0.5,0.5,,0.2,0.5,0.5,1.0,0.1,,,,,,0.3333333333333333,1.0,,0.4,,0.44083000000000006,,0.4665166666666667,,0.45454545454545453,10.6,24.900000000000002,0.2641509433962264,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.5,1.0,0.15384615384615385,0.08695652173913043,0.2,0.5,0.5,0.18181818181818182,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,3409.0,57,23,110,106,20,47,14.0,216,6.0,10.0,2.0,4.0,3.0,3.0,4.0,,,,,,2.0,,10.0,17.0,,2.0,22.0,122.0,2.0,4.0,4.0,1.0,,,,16.0,4.0,,2.0,,1.0,3.0,,7.0,4.0,,8.0,4.0,12.0,2.0,1.0,,1.0,,1.0,,3.0,,2.0,2.0,2.0,2.0,,20,0.8,1.0,,,,,0.5882352941176471,0.5,0.5263157894736842,0.5,,0.55,0.5,,0.10526315789473684,16.666666666666668,,0.14285714285714285,0.08695652173913043,0.07142857142857142,0.5263157894736842,0.6,0.6666666666666666,0.6666666666666666,0.15789473684210525,0.21052631578947367,0.75,0.75,1.0,,,,,0.10526315789473684,,,,1.0,0.5,,,,0.631578947368421,,0.5112710526315789,0.51315,0.6382,0.18181818181818182,,6.935294117647059,25.9,0.18181818181818182,1.0,2.0,,3.0,1.0,,,2.0,,1.0,,1.0,0.10714285714285714,0.14814814814814814,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.05,0.05555555555555555,1.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.1,0.19230769230769232,0.2857142857142857,0.14285714285714285,0.09090909090909091,0.3,0.2,0.375,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,5398.0,90,7,176,167,33,62,25.0,343,1.0,5.0,,1.0,8.0,4.0,11.0,,2.0,,,6.0,18.0,4.0,8.0,24.0,6.0,20.0,51.0,205.0,,2.0,6.0,6.0,1.0,4.0,17.0,4.0,12.0,12.0,18.0,6.0,7.0,18.0,3.0,43.0,1.0,2.0,17.0,3.0,20.0,1.0,1.0,2.0,5.0,,3.0,1.0,6.0,,14.0,,,,17.0,33,0.25,0.25,0.6666666666666666,0.3,0.25,0.3,0.3333333333333333,,0.38636363636363635,0.42857142857142855,0.55,0.4811320754716981,0.42857142857142855,0.6538461538461539,0.45454545454545453,28.571428571428573,0.4,0.019230769230769232,0.03614457831325301,,0.11363636363636363,0.2,0.5,1.0,0.18181818181818182,0.25,0.36363636363636365,0.4,,0.045454545454545456,,,,0.4090909090909091,0.3333333333333333,0.35294117647058826,0.6666666666666666,0.14285714285714285,,,,0.4,0.5681818181818182,0.3333333333333333,0.47530454545454554,0.4465299999999999,0.49409500000000006,0.11764705882352941,0.3333333333333333,12.008333333333331,25.925,0.1875,3.0,17.0,4.0,9.0,3.0,3.0,1.0,20.0,,6.0,0.6666666666666666,0.6,0.20454545454545456,0.17857142857142858,0.20588235294117646,0.375,0.375,0.15384615384615385,0.2,2.0,,4.0,11.0,4.0,5.0,2.0,6.0,1.0,,,,,1.0,0.16666666666666666,0.6,0.15,,0.07692307692307693,0.1,0.16666666666666666,0.25,0.043478260869565216,,0.3333333333333333,0.2,1.0,2.0,5.0,1.0,2.0,5.0,6.0,6.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.4,0.05,0.09090909090909091,0.05555555555555555,0.06451612903225806,0.045454545454545456,0.1111111111111111,0.2,0.7142857142857143,0.4,1.0,0.5,0.25,0.09090909090909091,,,,,,,,,,,,,,,,True,,,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,6430.0,107,9,209,205,55,82,31.0,414,9.0,11.0,,,12.0,6.0,12.0,1.0,5.0,,2.0,6.0,13.0,1.0,20.0,35.0,7.0,18.0,64.0,250.0,2.0,4.0,4.0,8.0,,3.0,11.0,10.0,30.0,18.0,12.0,6.0,2.0,11.0,,24.0,1.0,1.0,20.0,1.0,21.0,2.0,1.0,1.0,4.0,,5.0,,11.0,,4.0,,,,11.0,55,0.25,0.25,0.8571428571428571,0.3888888888888889,,0.4117647058823529,0.5714285714285714,0.5,0.5754716981132075,0.4,0.36363636363636365,0.5925925925925926,0.4,0.4583333333333333,0.33962264150943394,23.868312757201643,0.14285714285714285,0.015384615384615385,0.010101010101010102,,0.20754716981132076,0.8181818181818182,0.8181818181818182,0.1111111111111111,0.22641509433962265,0.22641509433962265,0.5,0.5,0.5,0.09433962264150944,0.2,0.2,1.0,0.24528301886792453,0.46153846153846156,0.46153846153846156,0.8333333333333334,,,0.18181818181818182,,0.09090909090909091,0.5471698113207547,0.5,0.4780134615384615,0.3905666666666667,0.48677000000000004,0.0625,0.171875,9.034285714285714,28.255555555555556,0.2631578947368421,5.0,3.0,4.0,13.0,3.0,2.0,,4.0,2.0,3.0,0.5,0.75,0.25,0.1958762886597938,0.1951219512195122,0.4166666666666667,0.45454545454545453,0.05555555555555555,0.08333333333333333,4.0,,1.0,9.0,2.0,3.0,4.0,6.0,1.0,1.0,1.0,,,1.0,0.02857142857142857,,0.13333333333333333,,0.05263157894736842,0.18181818181818182,0.15384615384615385,,0.041666666666666664,,0.2,0.36363636363636365,4.0,,1.0,,,1.0,3.0,3.0,,2.0,,,,,,,,,,,,,,,,0.45454545454545453,0.2,,,1.0,,,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,True,,,,,,,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,3793.0,63,1,119,114,31,53,21.0,233,6.0,7.0,2.0,2.0,4.0,,,,1.0,,,,,,9.0,11.0,,1.0,18.0,129.0,3.0,4.0,6.0,2.0,,,2.0,12.0,6.0,,,,1.0,4.0,,9.0,4.0,,4.0,9.0,13.0,3.0,,,3.0,1.0,3.0,1.0,7.0,,4.0,1.0,1.0,1.0,2.0,31,0.6666666666666666,0.8571428571428571,,,,,0.8181818181818182,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.08333333333333333,10.563380281690142,,0.0975609756097561,0.140625,0.23529411764705882,0.5833333333333334,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.3333333333333333,,,,,0.08333333333333333,,,,,,,,0.5,1.0,,,,0.6666666666666666,,0.5353416666666666,0.4714,0.49,0.3333333333333333,0.1111111111111111,3.0727272727272723,23.7,0.2605042016806723,3.0,,1.0,3.0,3.0,2.0,,,,,0.5,1.0,0.09375,0.0625,0.04,0.75,0.75,,,1.0,4.0,,3.0,1.0,2.0,,1.0,1.0,3.0,1.0,,,1.0,,,0.03125,,,,,0.14285714285714285,0.3333333333333333,,0.6666666666666666,0.5,,,,,,,,,,1.0,5.0,,,1.0,1.0,,,,,,,,0.21739130434782608,0.2222222222222222,0.2,0.2857142857142857,,,,,,,,,,1.0,2.0,,,,,,,,,,,True,,,,,,,
202338,1610612754,Kevin Seraphin,Kevin Seraphin,202338,IND,3021.0,50,-14,99,99,35,35,17.0,198,5.0,9.0,2.0,5.0,11.0,1.0,3.0,,,,,,,,11.0,23.0,,,27.0,128.0,3.0,6.0,9.0,11.0,,,17.0,16.0,6.0,,,,3.0,4.0,2.0,11.0,6.0,2.0,6.0,7.0,13.0,,,2.0,3.0,2.0,5.0,,9.0,1.0,4.0,2.0,2.0,2.0,17.0,35,0.7272727272727273,0.8,,,,,0.4782608695652174,0.5,0.4782608695652174,0.5,0.6363636363636364,0.5192307692307693,0.6428571428571429,0.7083333333333334,,24.786324786324787,0.4,0.16216216216216217,0.1320754716981132,0.13333333333333333,0.391304347826087,0.5555555555555556,0.7142857142857143,0.8,0.4782608695652174,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8333333333333334,0.4,,,,0.391304347826087,,0.48745217391304346,0.623375,0.47345454545454546,0.3333333333333333,0.6296296296296297,6.791304347826086,,0.35353535353535354,5.0,5.0,7.0,2.0,1.0,,,7.0,1.0,3.0,0.6363636363636364,0.3333333333333333,0.08333333333333333,0.09302325581395349,0.1,0.45454545454545453,0.45454545454545453,0.12,0.12,5.0,2.0,2.0,1.0,1.0,,1.0,2.0,,,1.0,,,,0.08695652173913043,0.2222222222222222,0.10526315789473684,0.1,0.25,0.09090909090909091,,0.2,,,0.6,0.45454545454545453,4.0,,,,,,3.0,,,,1.0,,,,2.0,,,1.0,,,,,0.0625,,0.14285714285714285,,,,,0.8,,,,1.0,,,1.0,3.0,1.0,0.5,,,,,,,,True,,,,,,,
201166,1610612754,Aaron Brooks,Aaron Brooks,201166,IND,437.0,7,-1,15,13,1,5,4.0,28,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,5.0,24.0,,,,,,,,,2.0,,1.0,1.0,,1.0,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1,,,,0.5,,0.5,1.0,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,21.05263157894737,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,1.0,0.49079999999999996,0.55245,,,,6.3,24.35,0.06666666666666667,1.0,,,,1.0,1.0,,,,,,1.0,,0.5,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,
201952,1610612754,Jeff Teague,Jeff Teague,201952,IND,3455.0,58,13,112,108,35,56,18.0,220,,1.0,,,9.0,1.0,3.0,1.0,1.0,,,4.0,6.0,1.0,5.0,13.0,5.0,7.0,32.0,119.0,1.0,1.0,5.0,5.0,,1.0,4.0,,10.0,6.0,6.0,4.0,3.0,8.0,,19.0,,,5.0,,5.0,1.0,1.0,1.0,1.0,1.0,5.0,,5.0,,5.0,2.0,1.0,2.0,4.0,35,,,0.4,0.7142857142857143,,0.7142857142857143,0.38461538461538464,1.0,0.625,1.25,0.3333333333333333,0.6956521739130435,1.25,0.3333333333333333,0.35,18.18181818181818,,,,,0.05,,,,0.45,0.15,0.3333333333333333,0.5,,0.05,1.0,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,0.25,,,,,0.16666666666666666,0.4,0.6666666666666666,0.4475925,0.372975,0.42815833333333336,0.15625,0.125,9.138461538461538,26.142857142857142,0.3125,4.0,7.0,2.0,2.0,,,,7.0,1.0,4.0,0.4,,0.07407407407407407,0.0847457627118644,0.047619047619047616,0.4444444444444444,0.6666666666666666,0.17391304347826086,0.25,,,4.0,5.0,3.0,3.0,1.0,3.0,,,,1.0,,,0.3076923076923077,,0.09375,,,0.07142857142857142,0.09090909090909091,0.14285714285714285,,0.5,,,,1.0,1.0,,1.0,1.0,,9.0,,1.0,,,,,,1.0,,,1.0,,0.3333333333333333,,,,,0.16666666666666666,0.5,1.0,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,,,,True,,,,,,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,555.0,9,5,17,18,9,10,,35,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,9,,,,,,,,,,,,,,,,5.88235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5294117647058824,,,,,1.0,1.0,,,,,,1.0,,0.4,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
