EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG3M,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,AtRimFGM,Corner3Assists,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,LiveBallTurnoverPct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,NonShootingPenaltyNonTakeFouls,on,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsPutbacks,Fg3aBlocked,AtRimAssists,LostBallSteals,BlockingFouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangeAssists,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct
101150,1610612745,Lou Williams,Lou Williams,101150,HOU,372.0,6,4,13,13,6.0,7.0,1.0,26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,11.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,0.5,0.5,1.0,1.0,0.8333333333333334,0.5,0.8333333333333334,0.5,0.6666666666666666,28.57142857142857,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.4905333333333333,0.436025,0.4,10.3,24.2,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,1271.0,21,-7,44,43,25.0,37.0,8.0,87,,,,,,,1.0,3.0,,,5.0,45.0,,2.0,,1.0,2.0,,,,5.0,6.0,1.0,2.0,2.0,1.0,25.0,,,,0.3333333333333333,,0.3333333333333333,,0.4166666666666667,0.16666666666666666,,15.094339622641508,,0.20833333333333334,,,,,,,,,,,0.3333333333333333,0.3840666666666666,0.3739,0.2,13.066666666666668,,0.5681818181818182,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,7.0,7.0,3.0,6.0,2.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.2777777777777778,0.07142857142857142,0.03571428571428571,0.07692307692307693,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.4,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626155,1610612745,Sam Dekker,Sam Dekker,1626155,HOU,1017.0,17,-8,35,34,22.0,33.0,7.0,69,,1.0,1.0,2.0,,,,4.0,1.0,2.0,3.0,38.0,,4.0,2.0,3.0,,3.0,,,3.0,7.0,,,,3.0,22.0,1.0,0.5,0.5,,,0.25,0.25,0.25,0.25,0.3333333333333333,13.953488372093023,,0.16666666666666666,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,1.0,,,0.6666666666666666,0.4058,0.4058,1.0,7.7250000000000005,23.5,0.6285714285714286,2.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,,3.0,3.0,3.0,4.0,,,,,,,,,,,,,0.21428571428571427,0.25,0.16,0.18181818181818182,,,0.42857142857142855,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.07692307692307693,0.125,1.0,0.2,1.0,1.0,0.3333333333333333,0.5,0.0917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,154.0,3,5,5,6,3.0,3.0,,11,,,,,,,1.0,1.0,,,2.0,4.0,,,,,2.0,,,,,,,,,,3.0,,,,1.0,,1.0,,1.0,,,20.0,,,,,,,,,,,,,1.0,0.6538,,,1.2,,0.6,1.0,,,,,,,,,,2.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,372.0,6,4,13,13,6.0,7.0,1.0,26,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627786,1610612745,Troy Williams,Troy Williams,1627786,HOU,1117.0,19,-12,39,37,22.0,34.0,8.0,76,,,,,5.0,2.0,,4.0,,5.0,1.0,41.0,,2.0,2.0,1.0,,,5.0,2.0,5.0,7.0,,,2.0,1.0,22.0,,,,,,,,0.05,0.1,0.5555555555555556,25.0,0.5,0.25,0.5,,,,,,,,0.5555555555555556,0.5,1.0,0.5557888888888889,0.513375,1.0,1.3,25.240000000000002,0.5641025641025641,4.0,2.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,3.0,,3.0,2.0,,1.0,,,1.0,2.0,1.0,,,,,,0.1875,,0.07407407407407407,,,0.5,0.2222222222222222,0.4444444444444444,,,,0.5,0.1,0.2,,,,,,,2.0,,,,,,,,,0.14285714285714285,0.125,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201628,1610612745,Bobby Brown,Bobby Brown,201628,HOU,1117.0,19,-12,39,37,22.0,34.0,8.0,76,2.0,3.0,1.0,1.0,10.0,6.0,2.0,5.0,5.0,11.0,19.0,41.0,,2.0,6.0,6.0,2.0,12.0,10.0,,2.0,2.0,,,,6.0,22.0,0.8,0.45454545454545453,0.45454545454545453,0.4,,0.59375,0.375,0.59375,0.375,0.6875,33.333333333333336,,0.1,,0.1875,0.6666666666666666,0.6666666666666666,0.0625,1.0,1.0,1.0,0.625,0.75,0.6875,0.467725,0.46801250000000005,0.3157894736842105,11.819999999999999,25.40909090909091,0.5641025641025641,,,,2.0,,,11.0,,,,1.0,1.0,1.0,,3.0,,2.0,,,,1.0,1.0,3.0,,,,,0.9166666666666666,,,0.125,,,,,,0.2222222222222222,,0.125,,,,,,0.5789473684210527,,,,1.0,2.0,,,,,,,,,0.3333333333333333,,,,,,,,,0.4464,,,,,5.0,5.0,,,,,,0.8333333333333334,4.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,0.5,0.5,0.6,1.0,0.9166666666666666,0.5,0.4,0.4,0.75,0.6,1.0,0.3333333333333333,0.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,36.0,1,2,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627787,1610612745,Kyle Wiltjer,Kyle Wiltjer,1627787,HOU,324.0,5,-10,13,12,13.0,12.0,2.0,25,,,,,1.0,1.0,,,1.0,1.0,3.0,17.0,,,1.0,3.0,,3.0,1.0,,,,,,,3.0,13.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,6.666666666666667,,,,,,,,,,,1.0,1.0,1.0,0.53925,0.53925,1.0,,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627819,1610612745,Isaiah Taylor,Isaiah Taylor,1627819,HOU,575.0,10,-1,18,18,6.0,18.0,5.0,36,,,,,1.0,,,1.0,,1.0,,17.0,,1.0,,,,,1.0,,1.0,2.0,,,,,6.0,,,,,,,,,,0.5,8.333333333333334,,0.1,,,,,,,,,0.5,,1.0,0.48765,0.474,,2.6,25.3,0.3333333333333333,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,3.0,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,0.125,,0.0625,,0.5,,,0.5,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,0.1111111111111111,0.14285714285714285,,,,1.0,,,0.474,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
