EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,PenaltyFtPoints,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,ThreePtAssists,Arc3Assists,OffThreePtRebounds,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,Offensive Fouls Drawn,BlockingFoulsDrawn,LongMidRangePctAssisted,SecondChanceArc3Frequency,Corner3FGA,FTDefRebounds,DefFTReboundPct,Corner3Frequency,Corner3FGM,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,LongMidRangeAssists,StepOutOfBoundsTurnovers,ShortMidRangeAssists,Travels,ShortMidRangePctAssisted,on,BlockingFouls,BlockedShortMidRange,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,Charge Fouls Drawn,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Charge Fouls,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Arc3PctBlocked,Defensive 3 Seconds Violations
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,701.0,12,-4,27,27,13.0,7.0,2.0,54,1.0,1.0,,,,,,1.0,1.0,,,2.0,29,,,,,,,2.0,,,,,1.0,,,,,,13.0,1.0,1.0,1.0,,1.0,,1.0,,,,6.451612903225807,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,0.607,,,,,,,1.2,,0.48148148148148145,,,,,,,,1.0,,3.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,3.0,,,,,,,,0.14285714285714285,,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612759,Joel Anthony,Joel Anthony,201202,SAS,153.0,3,-1,5,5,5.0,5.0,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,1805.0,30,-7,56,57,15.0,10.0,4.0,113,1.0,3.0,,,1.0,2.0,4.0,2.0,6.0,4.0,8.0,15.0,62,1.0,,,,2.0,4.0,,4.0,,,,8.0,5.0,8.0,,3.0,4.0,15.0,,,0.3333333333333333,,0.35,,0.5357142857142857,,0.3333333333333333,0.4,30.0,,,,,0.3,0.3333333333333333,0.3333333333333333,,0.2,0.4,,0.25,,0.7,0.551465,,0.5247125,0.23076923076923078,0.3333333333333333,,0.26666666666666666,7.466666666666666,25.575,0.26785714285714285,1.0,1.0,,4.0,4.0,,1.0,1.0,,2.0,3.0,5.0,8.0,,,,2.0,,,2.0,,4.0,2.0,2.0,2.0,1.0,,1.0,,,,0.5,0.2777777777777778,0.3,0.2857142857142857,0.2,0.5,0.3333333333333333,,0.1,1.0,1.0,,,1.0,,2.0,1.0,,2.0,3.0,1.0,,,1.0,0.25,,0.25,0.25,0.25,1.0,0.5,,0.25,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,1604.0,27,-8,50,49,3.0,3.0,3.0,99,,,,,,,3.0,,1.0,4.0,,3.0,53,,,,,,,,3.0,,,1.0,2.0,1.0,,,,,3.0,,,,,0.3,,0.3,,,0.8,9.433962264150942,,,0.05,,,,,,,0.6,,,,0.8,0.48848,,0.39825,,,,,6.7,25.25,0.06,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,0.07692307692307693,,0.045454545454545456,0.25,,,,0.2,,,,,1.0,,1.0,1.0,,1.0,3.0,1.0,,,1.0,0.25,,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,0.2,,,0.25,,,,1.0,,,,,,,1.0,,,1.0,,,0.2,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,1366.0,23,-6,41,41,,,2.0,82,,1.0,,,,6.0,,5.0,11.0,,,10.0,46,,,,,,,2.0,,,,,3.0,,,,,,,0.2,0.2,0.45454545454545453,,0.45454545454545453,,0.45454545454545453,,,,27.906976744186046,,,,,0.09090909090909091,,,,0.5454545454545454,,,,,0.09090909090909091,0.4072454545454546,,,,,,,14.1,,,4.0,4.0,1.0,,8.0,1.0,1.0,2.0,,5.0,1.0,2.0,3.0,,,,,,,1.0,,1.0,,,1.0,,,,0.09090909090909091,1.0,,,0.15384615384615385,0.125,0.14285714285714285,,,0.14285714285714285,,0.36363636363636365,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101135,1610612759,David Lee,David Lee,101135,SAS,14339.0,239,51,444,443,105.0,102.0,55.0,887,22.0,33.0,10.0,2.0,5.0,1.0,,24.0,44.0,,8.0,56.0,487,10.0,1.0,15.0,3.0,8.0,8.0,32.0,,12.0,,18.0,55.0,12.0,12.0,2.0,7.0,8.0,104.0,0.6666666666666666,0.8421052631578947,0.5454545454545454,0.375,0.5454545454545454,0.375,0.5714285714285714,0.75,0.4444444444444444,,10.826771653543307,,0.08823529411764706,0.08955223880597014,0.13333333333333333,0.75,0.6666666666666666,0.88,0.6818181818181818,0.022727272727272728,,1.0,0.625,0.4,0.75,0.5879840909090909,0.6084777777777779,0.5630625,0.14285714285714285,0.14285714285714285,0.26785714285714285,0.14285714285714285,3.075,,0.23648648648648649,2.0,10.0,,2.0,16.0,10.0,6.0,11.0,5.0,27.0,12.0,25.0,37.0,4.0,3.0,1.0,5.0,,5.0,1.0,,6.0,2.0,10.0,20.0,,1.0,,0.22727272727272727,0.24242424242424243,0.2,0.8333333333333334,0.22935779816513763,0.13953488372093023,0.18974358974358974,0.16666666666666666,0.21951219512195122,0.14925373134328357,0.10526315789473684,0.22727272727272727,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,10.0,5.0,4.0,6.0,,,,2.0,1.0,,5.0,4.0,5.0,3.0,0.7,0.7,0.09230769230769231,0.04878048780487805,0.08,0.1276595744680851,,0.34615384615384615,,0.6,0.7,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,0.5,False,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,7512.0,125,33,251,251,76.0,91.0,36.0,502,14.0,26.0,3.0,5.0,10.0,7.0,1.0,20.0,42.0,3.0,11.0,51.0,265,3.0,2.0,6.0,5.0,13.0,18.0,16.0,1.0,3.0,,4.0,21.0,11.0,16.0,2.0,6.0,18.0,76.0,0.4,0.4444444444444444,0.47619047619047616,0.38461538461538464,0.4444444444444444,0.38461538461538464,0.49038461538461536,0.75,0.5,0.06666666666666667,21.476510067114095,,0.03333333333333333,0.03305785123966942,0.04,0.5777777777777777,0.5384615384615384,0.6666666666666666,0.35714285714285715,0.15555555555555556,0.022222222222222223,1.0,0.7692307692307693,0.5,0.6444444444444445,0.5250999999999999,0.5492666666666667,0.5342999999999999,0.12244897959183673,0.13043478260869565,0.11764705882352941,0.35294117647058826,5.4,23.7,0.30278884462151395,5.0,9.0,1.0,8.0,24.0,5.0,12.0,21.0,7.0,51.0,10.0,6.0,17.0,10.0,10.0,,9.0,1.0,5.0,3.0,,12.0,4.0,4.0,7.0,3.0,,2.0,0.11904761904761904,0.19230769230769232,,0.75,0.1111111111111111,0.14705882352941177,0.13114754098360656,0.16666666666666666,0.043478260869565216,0.18867924528301888,,0.2,0.5555555555555556,0.5555555555555556,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,9.0,7.0,1.0,1.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.03225806451612903,0.05263157894736842,,0.047619047619047616,,0.14285714285714285,0.05,1.0,0.6666666666666666,,,,2.0,1.0,,,,2.0,1.0,0.2,0.044444444444444446,,,,,,,,1.0,,4.0,1.0,0.6,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,16529.0,275,16,541,544,183.0,194.0,70.0,1085,27.0,42.0,1.0,11.0,19.0,6.0,31.0,31.0,55.0,38.0,14.0,100.0,601,1.0,1.0,3.0,12.0,24.0,31.0,26.0,29.0,3.0,,10.0,39.0,24.0,20.0,3.0,11.0,31.0,183.0,0.41935483870967744,0.43333333333333335,0.5636363636363636,0.5,0.46236559139784944,0.38571428571428573,0.49504950495049505,0.25,0.4189189189189189,0.40860215053763443,18.02232854864434,,0.017543859649122806,0.037037037037037035,0.03225806451612903,0.45161290322580644,0.6428571428571429,0.675,0.4074074074074074,0.06451612903225806,0.3333333333333333,0.2,0.5428571428571428,0.5789473684210527,0.8602150537634409,0.5571566666666667,0.5672,0.560401515151515,0.1188118811881188,0.1746031746031746,0.03,0.31,3.7218181818181812,26.539473684210527,0.33826247689463956,3.0,7.0,1.0,4.0,36.0,3.0,25.0,38.0,15.0,89.0,14.0,15.0,29.0,16.0,4.0,12.0,9.0,2.0,7.0,3.0,1.0,12.0,4.0,11.0,26.0,,6.0,,0.05454545454545454,0.047619047619047616,0.14285714285714285,0.75,0.1271186440677966,0.12280701754385964,0.125,0.12244897959183673,0.11363636363636363,0.15555555555555556,,0.07526881720430108,0.42857142857142855,0.5,0.16666666666666666,0.16666666666666666,6.0,1.0,7.0,8.0,1.0,11.0,24.0,6.0,1.0,1.0,1.0,0.21052631578947367,0.09090909090909091,0.2222222222222222,0.1935483870967742,0.1935483870967742,1.0,0.2,0.14285714285714285,0.20689655172413793,0.02631578947368421,1.0,1.0,2.0,13.0,8.0,7.0,1.0,2.0,4.0,2.0,,2.0,1.0,,2.0,,1.0,0.2,0.0707070707070707,0.015625,,0.05970149253731343,0.09375,0.16,0.02127659574468085,,1.0,4.0,4.0,,5.0,2.0,1.0,,0.8,7.0,,,0.07526881720430108,2.0,,0.2857142857142857,0.3333333333333333,1.0,4.0,0.11428571428571428,4.0,,6.0,,0.6666666666666666,False,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,0.02631578947368421,0.14285714285714285,,,,,,,,,,,,,,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,30121.0,502,-25,953,956,165.0,205.0,127.0,1909,47.0,67.0,29.0,15.0,19.0,77.0,5.0,103.0,214.0,12.0,33.0,245.0,1083,44.0,6.0,50.0,19.0,33.0,47.0,114.0,5.0,28.0,1.0,41.0,114.0,42.0,45.0,8.0,23.0,47.0,164.0,0.5533980582524272,0.6551724137931034,0.48130841121495327,0.5757575757575758,0.4690265486725664,0.5588235294117647,0.5020491803278688,0.5434782608695652,0.6025641025641025,0.05309734513274336,24.209575429087625,0.05555555555555555,0.0880503144654088,0.08316008316008316,0.102803738317757,0.29646017699115046,0.7014925373134329,0.7121212121212122,0.574468085106383,0.3407079646017699,0.022123893805309734,0.6590909090909091,0.5588235294117647,0.7894736842105263,0.3495575221238938,0.47774336283185836,0.5045333333333333,0.5247441176470587,0.0954356846473029,0.10043668122270742,0.20408163265306123,0.19183673469387755,9.6,23.875,0.1731374606505771,31.0,70.0,25.0,9.0,92.0,5.0,13.0,21.0,9.0,50.0,35.0,31.0,73.0,9.0,8.0,1.0,13.0,2.0,5.0,11.0,2.0,24.0,4.0,23.0,38.0,3.0,2.0,3.0,0.02336448598130841,0.014925373134328358,0.02857142857142857,0.5416666666666666,0.12350597609561753,0.175,0.14634146341463414,0.0990990990990991,0.15217391304347827,0.15483870967741936,0.24444444444444444,0.30973451327433627,0.44285714285714284,0.45588235294117646,0.3246753246753247,0.3333333333333333,2.0,,,2.0,,1.0,6.0,2.0,,,1.0,0.16666666666666666,,0.16666666666666666,0.4,0.4,1.0,,,0.4,,19.0,22.0,32.0,8.0,6.0,12.0,3.0,8.0,4.0,1.0,3.0,6.0,16.0,11.0,16.0,8.0,0.5,0.5,0.0736196319018405,0.09615384615384616,0.06542056074766354,0.056074766355140186,0.10714285714285714,0.125,0.02608695652173913,0.5,0.6551724137931034,,,,2.0,1.0,1.0,0.56,,7.0,7.0,0.2916666666666667,0.030973451327433628,,1.0,,,,1.0,0.029411764705882353,1.0,,3.0,,0.5161290322580645,False,1.0,5.0,0.15789473684210525,,,,,,,,2.0,1.0,1.0,0.025974025974025976,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,24541.0,409,-39,778,787,121.0,126.0,113.0,1565,13.0,18.0,2.0,1.0,1.0,7.0,47.0,19.0,34.0,72.0,8.0,121.0,912,4.0,,11.0,3.0,3.0,24.0,26.0,45.0,7.0,1.0,12.0,55.0,13.0,14.0,4.0,7.0,24.0,121.0,0.6842105263157895,0.7222222222222222,0.5588235294117647,1.0,0.5330188679245284,0.7,0.545045045045045,0.4583333333333333,0.7058823529411765,0.6792452830188679,13.973799126637555,0.058823529411764705,0.025735294117647058,0.02743142144638404,0.011235955056179775,0.16981132075471697,0.7222222222222222,0.7222222222222222,0.6923076923076923,0.0660377358490566,0.44339622641509435,0.16666666666666666,0.06666666666666667,1.0,0.8490566037735849,0.5418378640776699,0.5961,0.48486428571428564,0.06422018348623854,0.1891891891891892,0.09090909090909091,0.19834710743801653,6.71470588235294,25.897222222222226,0.15552699228791775,5.0,9.0,1.0,3.0,12.0,,15.0,23.0,10.0,54.0,23.0,19.0,43.0,10.0,7.0,3.0,11.0,2.0,9.0,6.0,1.0,17.0,3.0,17.0,29.0,2.0,2.0,2.0,,,,0.6470588235294118,0.09743589743589744,0.1393939393939394,0.11666666666666667,0.09411764705882353,0.07142857142857142,0.140625,0.13513513513513514,0.08490566037735849,0.5555555555555556,0.5555555555555556,0.14285714285714285,0.14285714285714285,17.0,4.0,8.0,25.0,5.0,12.0,72.0,17.0,,,0.96,0.3472222222222222,0.4166666666666667,0.35714285714285715,0.3617021276595745,0.3617021276595745,0.9411764705882353,0.5333333333333333,0.5,0.37777777777777777,,,1.0,2.0,8.0,5.0,4.0,3.0,2.0,2.0,2.0,,1.0,14.0,12.0,14.0,8.0,0.25,0.4583333333333333,0.031007751937984496,0.043478260869565216,0.02197802197802198,0.023529411764705882,0.045454545454545456,0.15,0.05172413793103448,0.5714285714285714,,6.0,8.0,3.0,3.0,1.0,,1.0,0.5,25.0,1.0,0.058823529411764705,0.2358490566037736,8.0,,0.32,0.3333333333333333,1.0,4.0,0.26666666666666666,3.0,1.0,2.0,,0.6,False,1.0,2.0,,2.0,1.0,,,,0.013888888888888888,0.04,1.0,1.0,,,1.0,2.0,1.0,2.0,3.0,3.0,0.375,0.16666666666666666,0.5,1.0,0.3333333333333333,1.0,0.25,,
203613,1610612759,Jonathon Simmons,Jonathon Simmons,203613,SAS,15735.0,262,-11,513,524,112.0,132.0,69.0,1037,21.0,44.0,5.0,7.0,10.0,25.0,25.0,44.0,88.0,32.0,19.0,140.0,580,12.0,,13.0,11.0,19.0,40.0,48.0,25.0,7.0,,8.0,24.0,28.0,28.0,6.0,15.0,40.0,112.0,0.5454545454545454,0.5581395348837209,0.5,0.5789473684210527,0.5041666666666667,0.6296296296296297,0.5343511450381679,0.43333333333333335,0.6666666666666666,0.26666666666666666,23.178807947019866,,0.04093567251461988,0.029850746268656716,0.017543859649122806,0.36666666666666664,0.4772727272727273,0.5384615384615384,0.6666666666666666,0.20833333333333334,0.20833333333333334,0.3333333333333333,0.37037037037037035,0.7,0.6333333333333333,0.5062779166666665,0.5118730769230768,0.49593148148148153,0.11627906976744186,0.15463917525773196,0.09285714285714286,0.2857142857142857,7.552272727272726,24.762500000000003,0.21832358674463936,10.0,19.0,13.0,6.0,40.0,7.0,18.0,22.0,9.0,48.0,6.0,10.0,16.0,9.0,5.0,4.0,6.0,1.0,2.0,3.0,,9.0,1.0,11.0,26.0,2.0,3.0,1.0,0.07954545454545454,0.11363636363636363,0.05263157894736842,0.6666666666666666,0.09259259259259259,0.05357142857142857,0.07272727272727272,0.1,0.09090909090909091,0.05555555555555555,0.045454545454545456,0.15833333333333333,0.5263157894736842,0.5555555555555556,0.52,0.5416666666666666,9.0,4.0,8.0,11.0,4.0,8.0,24.0,9.0,,,0.7272727272727273,0.34375,0.5,0.34375,0.36,0.375,0.6666666666666666,0.2962962962962963,0.5,0.36,,1.0,5.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,,,1.0,1.0,,1.0,,0.4166666666666667,0.43333333333333335,0.010309278350515464,0.078125,0.02,,0.037037037037037035,0.08,0.07017543859649122,,0.2,2.0,3.0,9.0,1.0,3.0,1.0,0.46153846153846156,0.13333333333333333,7.0,,,0.058333333333333334,2.0,,0.2857142857142857,0.2857142857142857,1.0,,,5.0,,4.0,,0.4,False,1.0,1.0,,,1.0,3.0,,,0.03125,,1.0,,,0.04,1.0,1.0,,,1.0,1.0,0.3333333333333333,0.06666666666666667,1.0,1.0,,,,0.04,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,23937.0,399,99,736,741,177.0,147.0,97.0,1477,28.0,43.0,11.0,7.0,12.0,37.0,42.0,79.0,141.0,51.0,87.0,317.0,817,17.0,9.0,36.0,26.0,43.0,108.0,32.0,41.0,11.0,,19.0,85.0,73.0,94.0,8.0,36.0,106.0,176.0,0.20253164556962025,0.21621621621621623,0.5602836879432624,0.6046511627906976,0.5989583333333334,0.5982142857142857,0.6745689655172413,0.6666666666666666,0.72,0.265625,29.660023446658855,,0.048458149779735685,0.054285714285714284,0.04938271604938271,0.22395833333333334,0.6511627906976745,0.7,0.25,0.19270833333333334,0.21875,0.4782608695652174,0.21428571428571427,0.5833333333333334,0.4895833333333333,0.48906570680628275,0.5122117647058824,0.46763000000000005,0.17117117117117117,0.21301775147928995,0.11356466876971609,0.34069400630914826,9.075177304964539,25.274509803921568,0.24048913043478262,31.0,61.0,20.0,41.0,126.0,5.0,31.0,54.0,17.0,131.0,28.0,31.0,66.0,20.0,11.0,9.0,15.0,1.0,13.0,7.0,1.0,22.0,6.0,5.0,19.0,10.0,1.0,7.0,0.03546099290780142,0.06976744186046512,0.03278688524590164,0.6818181818181818,0.15897435897435896,0.17391304347826086,0.16573033707865167,0.17045454545454544,0.1282051282051282,0.168,0.19444444444444445,0.3177083333333333,0.5081967213114754,0.5254237288135594,0.5405405405405406,0.5405405405405406,16.0,4.0,12.0,24.0,5.0,13.0,57.0,16.0,,2.0,0.7916666666666666,0.47058823529411764,0.38461538461538464,0.48,0.38095238095238093,0.3902439024390244,0.6875,0.21428571428571427,0.3333333333333333,0.3902439024390244,0.03773584905660377,8.0,9.0,10.0,23.0,14.0,8.0,8.0,2.0,1.0,3.0,1.0,,6.0,6.0,6.0,5.0,0.5294117647058824,0.5869565217391305,0.06504065040650407,0.06666666666666667,0.028169014084507043,0.060240963855421686,0.075,0.20689655172413793,0.09876543209876543,0.8333333333333334,0.7272727272727273,5.0,6.0,15.0,9.0,,4.0,0.35,0.21739130434782608,9.0,7.0,0.5384615384615384,0.046875,8.0,4.0,0.8888888888888888,0.8888888888888888,1.0,1.0,0.017857142857142856,4.0,1.0,10.0,1.0,0.06451612903225806,False,,,0.25,1.0,1.0,,,,0.0196078431372549,,2.0,,,,1.0,1.0,1.0,2.0,3.0,,0.5,0.043478260869565216,1.0,1.0,0.4,1.0,1.0,0.023809523809523808,2.0
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,21224.0,354,31,672,667,172.0,134.0,91.0,1339,29.0,49.0,25.0,9.0,14.0,12.0,11.0,43.0,95.0,18.0,17.0,121.0,766,30.0,6.0,38.0,12.0,25.0,29.0,42.0,11.0,27.0,2.0,39.0,113.0,31.0,24.0,3.0,9.0,29.0,172.0,0.4883720930232558,0.75,0.45263157894736844,0.48,0.46017699115044247,0.4444444444444444,0.4879032258064516,0.5588235294117647,0.46774193548387094,0.1592920353982301,17.902813299232736,0.13333333333333333,0.13106796116504854,0.11384615384615385,0.07407407407407407,0.4336283185840708,0.5918367346938775,0.6744186046511628,0.4827586206896552,0.10619469026548672,0.09734513274336283,0.8333333333333334,0.5185185185185185,0.6428571428571429,0.5929203539823009,0.4962907079646017,0.49848076923076934,0.4729407407407408,0.07563025210084033,0.0891089108910891,0.3140495867768595,0.2396694214876033,6.041052631578948,24.41111111111111,0.25595238095238093,10.0,34.0,4.0,5.0,44.0,7.0,23.0,30.0,12.0,67.0,23.0,44.0,74.0,7.0,5.0,2.0,14.0,,9.0,3.0,,17.0,4.0,20.0,32.0,5.0,,2.0,0.07368421052631578,0.12244897959183673,0.029411764705882353,0.8235294117647058,0.2543352601156069,0.15753424657534246,0.21003134796238246,0.13580246913580246,0.373134328358209,0.17699115044247787,0.09090909090909091,0.3008849557522124,0.29411764705882354,0.30303030303030304,0.3333333333333333,0.3333333333333333,4.0,,1.0,6.0,,2.0,18.0,4.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.36363636363636365,0.36363636363636365,1.0,0.037037037037037035,,0.36363636363636365,,15.0,16.0,30.0,7.0,3.0,10.0,4.0,5.0,3.0,2.0,,7.0,15.0,13.0,15.0,10.0,0.5333333333333333,0.5333333333333333,0.08403361344537816,0.20270270270270271,0.11764705882352941,0.058823529411764705,0.14705882352941177,0.32,0.07272727272727272,0.6666666666666666,0.6,,,,4.0,1.0,1.0,0.75,,7.0,7.0,0.4666666666666667,0.061946902654867256,2.0,,0.2857142857142857,0.2857142857142857,1.0,1.0,0.037037037037037035,5.0,,6.0,1.0,0.4,False,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
