EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Steals,BadPassSteals,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,Usage,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangePctBlocked,Corner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,BlockedShortMidRange,SecondChanceFtPoints,FTOffRebounds,SelfOReb,Travels,Charge Fouls Drawn,Blocked3s,BlockedArc3,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,BlockingFouls,DefensiveGoaltends,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Offensive Fouls,on,BlockedLongMidRange
1627734,1610612760,Domantas Sabonis,Domantas Sabonis,1627734,OKC,134.0,2,-3.0,4,7,1,11,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1.0,1.0,0.6597500000000001,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,9029.0,150,36.0,312,306,89,618,33.0,78.0,314.0,10.0,6.0,3.0,15.0,2.0,2.0,2.0,45.938375350140056,0.2894736842105263,0.6052631578947368,0.48739605263157904,9.911538461538461,78.0,40.0,16.0,3.0,4.0,7.0,11.0,5.0,13.0,15.0,32.0,1.0,1.0,9.0,35.0,1.0,9.0,3.0,19.0,36.0,9.0,36.0,45.0,144.0,5.0,8.0,1.0,10.0,13.0,12.0,23.0,3.0,19.0,11.0,44.0,8.0,64.0,9.0,18.0,4.0,35.0,9.0,2.0,36.0,10.0,46.0,9.0,1.0,27.0,7.0,2.0,102.0,3.0,2.0,23.0,11.0,5.0,39.0,5.0,44.0,4.0,16.0,4.0,11.0,8.0,3.0,5.0,24.0,1.0,5.0,1.0,1.0,37.0,1.0,3.0,57.0,3.0,1.0,22.0,1.0,6.0,2.0,42.0,75.0,2.0,3.0,0.1111111111111111,0.11764705882352941,0.3333333333333333,0.25,0.1,0.15789473684210525,0.25,0.46153846153846156,0.625,0.5217391304347826,0.4342105263157895,0.3611111111111111,0.39285714285714285,0.5107142857142857,0.3611111111111111,0.44,0.3157894736842105,0.02564102564102564,0.06060606060606061,0.6666666666666666,0.5,0.16417910447761194,0.024096385542168676,0.26136363636363635,0.05263157894736842,0.21935483870967742,0.03571428571428571,0.07407407407407407,0.023809523809523808,0.13333333333333333,0.1956521739130435,0.1,0.09090909090909091,0.25,0.3125,1.0,0.48484848484848486,0.5161290322580645,0.125,0.11403508771929824,0.38461538461538464,0.38461538461538464,0.2,0.2807017543859649,0.46875,0.46875,0.06666666666666667,0.008771929824561403,0.30701754385964913,0.2571428571428571,0.2571428571428571,0.3333333333333333,0.2222222222222222,0.75,0.05555555555555555,0.5,0.1111111111111111,1.0,0.2619047619047619,0.6363636363636364,0.4523809523809524,0.15789473684210525,0.2571428571428571,0.5288454545454545,0.48951071428571435,0.17164179104477612,0.2268041237113402,0.02702702702702703,0.09027777777777778,0.3055555555555556,25.87777777777778,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,571.0,10,-4.0,23,20,7,43,,1.0,28.0,,,1.0,2.0,,,,4.3478260869565215,,,0.3841,4.2,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.14285714285714285,,,,0.14285714285714285,,,,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34782608695652173,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203506,1610612760,Victor Oladipo,Victor Oladipo,203506,OKC,10850.0,181,-13.0,371,369,97,740,15.0,36.0,415.0,7.0,5.0,8.0,17.0,3.0,3.0,3.0,16.666666666666664,0.2459016393442623,0.6557377049180327,0.5202573770491803,9.091666666666667,86.0,44.0,7.0,,,1.0,2.0,2.0,8.0,6.0,13.0,10.0,1.0,4.0,15.0,,2.0,2.0,6.0,15.0,6.0,25.0,6.0,54.0,,1.0,,3.0,,2.0,4.0,2.0,9.0,,10.0,10.0,20.0,18.0,,,15.0,4.0,4.0,8.0,2.0,10.0,1.0,1.0,5.0,2.0,1.0,22.0,1.0,1.0,15.0,11.0,,26.0,2.0,28.0,2.0,4.0,2.0,1.0,2.0,,3.0,6.0,3.0,2.0,,,6.0,,1.0,6.0,,,3.0,,,1.0,10.0,83.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.24,,0.2222222222222222,0.24,0.4166666666666667,,0.5,0.39344262295081966,,0.38461538461538464,0.421875,,0.38461538461538464,0.4098360655737705,0.1111111111111111,0.13333333333333333,0.6666666666666666,,0.13580246913580246,0.00909090909090909,0.16129032258064516,0.015625,0.14942528735632185,0.011494252873563218,,,0.0625,0.09615384615384616,0.14285714285714285,0.26666666666666666,0.19480519480519481,,0.3333333333333333,0.4666666666666667,0.5384615384615384,0.7142857142857143,0.13114754098360656,0.25,0.3333333333333333,,0.21311475409836064,0.46153846153846156,0.46153846153846156,,0.16393442622950818,0.2459016393442623,0.26666666666666666,0.26666666666666666,1.0,,,0.25,0.5,,,0.15384615384615385,0.5,0.46153846153846156,0.3333333333333333,0.26666666666666666,0.5095999999999999,0.5378346153846153,0.046875,0.07692307692307693,,,0.18518518518518517,24.423999999999996,0.23180592991913745,0.25,2.0,3.0,1.0,1.0,0.04,0.1,0.0196078431372549,0.2,0.2222222222222222,1.0,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,True,
203926,1610612760,Doug McDermott,Doug McDermott,203926,OKC,2402.0,40,-17.0,86,84,8,170,,3.0,117.0,,,,2.0,1.0,,1.0,12.087912087912088,,0.7272727272727273,0.5011045454545454,8.833333333333334,3.0,4.0,,,,,,1.0,2.0,,1.0,1.0,,4.0,7.0,,1.0,,,1.0,5.0,8.0,,17.0,,,,1.0,,,,,,,,2.0,,15.0,,,7.0,4.0,,1.0,,1.0,,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,0.625,,,0.625,0.3333333333333333,,,0.7727272727272727,,,0.7727272727272727,,,0.7272727272727273,,,,0.3333333333333333,0.09090909090909091,,0.09090909090909091,,0.09090909090909091,,,,,,0.25,0.25,0.1111111111111111,,,,,,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,,,,0.09090909090909091,0.6363636363636364,0.5714285714285714,0.5714285714285714,1.0,,,,1.0,,,,,,,0.5714285714285714,0.4953,,,,,,,24.8125,0.03488372093023256,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,7866.0,131,8.0,266,263,82,529,17.0,19.0,271.0,8.0,4.0,8.0,11.0,10.0,10.0,12.0,14.098360655737705,0.5151515151515151,0.9393939393939394,0.5953075757575758,2.0631578947368423,76.0,36.0,13.0,3.0,4.0,3.0,3.0,,2.0,,,5.0,,6.0,9.0,1.0,1.0,1.0,3.0,13.0,6.0,14.0,3.0,47.0,3.0,5.0,1.0,1.0,11.0,3.0,4.0,1.0,3.0,3.0,12.0,18.0,8.0,18.0,,4.0,9.0,6.0,1.0,5.0,3.0,8.0,2.0,1.0,1.0,1.0,3.0,19.0,5.0,6.0,7.0,4.0,,11.0,12.0,23.0,4.0,3.0,,1.0,1.0,,2.0,4.0,,1.0,,1.0,8.0,,,13.0,1.0,,1.0,,6.0,5.0,12.0,74.0,1.0,1.0,0.6923076923076923,0.8181818181818182,1.0,0.42857142857142855,1.0,0.3333333333333333,0.42857142857142855,0.6842105263157895,0.6,0.75,0.6666666666666666,0.75,0.6428571428571429,0.6025641025641025,0.7857142857142857,0.46153846153846156,0.42424242424242425,0.05263157894736842,0.058823529411764705,0.75,,0.07272727272727272,0.08108108108108109,0.09090909090909091,0.10638297872340426,0.08333333333333333,0.09090909090909091,,0.06060606060606061,0.21428571428571427,0.05405405405405406,,0.2222222222222222,0.08064516129032258,0.13333333333333333,0.4166666666666667,0.7647058823529411,0.8125,0.6923076923076923,0.06060606060606061,,,,,,,,0.15151515151515152,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,,0.16666666666666666,1.0,1.0,0.42857142857142855,1.0,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5256375,0.5668,0.030303030303030304,0.05263157894736842,,0.23404255319148937,0.2553191489361702,24.20714285714286,0.2857142857142857,,,,,,,,0.15151515151515152,,,,,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.08333333333333333,0.05555555555555555,0.15384615384615385,,,,,,,,,,,,,True,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,4944.0,82,-42.0,171,171,65,342,16.0,18.0,213.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,13.5,0.6956521739130435,0.9130434782608695,0.6941704545454547,1.0444444444444443,49.0,24.0,12.0,1.0,2.0,,1.0,1.0,2.0,,,3.0,1.0,1.0,2.0,,,,1.0,13.0,2.0,5.0,4.0,36.0,1.0,2.0,1.0,1.0,7.0,,2.0,1.0,3.0,,3.0,20.0,6.0,6.0,,,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,3.0,2.0,5.0,,2.0,7.0,5.0,12.0,,2.0,,1.0,,,1.0,2.0,1.0,,,,4.0,,,4.0,,,2.0,,,2.0,3.0,47.0,,,0.7692307692307693,0.7692307692307693,1.0,0.4,1.0,0.3333333333333333,0.5,0.7222222222222222,0.5,,0.6956521739130435,0.8333333333333334,0.3,0.72,0.875,0.3,0.21739130434782608,0.16666666666666666,0.125,1.0,0.5,,0.03571428571428571,0.1388888888888889,0.08108108108108109,0.07575757575757576,0.053763440860215055,,0.07142857142857142,0.1111111111111111,,,,0.09375,0.5,1.0,0.75,0.8571428571428571,0.8333333333333334,0.08695652173913043,0.5,1.0,,,,,,0.13043478260869565,0.08695652173913043,0.5,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,,,,0.2,,0.2,,1.0,0.5398,0.51745,0.08,0.1,,0.19444444444444445,0.08333333333333333,35.5,0.28654970760233917,0.5,1.0,2.0,1.0,1.0,0.2,,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.4,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.5,,,True,
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,1545.0,26,-27.0,53,55,10,108,2.0,3.0,81.0,,,1.0,1.0,,,,13.793103448275863,0.2857142857142857,0.8571428571428571,0.586175,8.366666666666665,12.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,4.0,,,,1.0,2.0,2.0,4.0,1.0,11.0,1.0,1.0,,,2.0,2.0,2.0,,1.0,1.0,5.0,2.0,2.0,6.0,,2.0,3.0,2.0,1.0,2.0,,2.0,,,1.0,1.0,,4.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,,,,,,,,,,3.0,,1.0,2.0,,,1.0,,,,5.0,10.0,,,0.5,1.0,1.0,0.5,,,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7142857142857143,1.0,0.6666666666666666,0.6875,1.0,0.625,0.5714285714285714,0.3333333333333333,0.5,,,0.25,,0.16666666666666666,0.1111111111111111,0.21428571428571427,0.03571428571428571,,0.1111111111111111,,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,,0.5,1.0,,,,,,0.14285714285714285,1.0,1.0,1.0,,0.5714285714285714,0.5,0.5,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,,0.53895,0.125,0.25,,0.18181818181818182,0.45454545454545453,29.950000000000003,0.22641509433962265,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,
203902,1610612760,Semaj Christon,Semaj Christon,203902,OKC,710.0,12,-18.0,23,25,5,48,,,37.0,1.0,1.0,1.0,1.0,,,,8.333333333333334,,1.0,0.5349,,5.0,1.0,,,,,,,,,,,,,2.0,,,,2.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.4,,,,0.3333333333333333,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,0.5349,,,,,,38.6,0.21739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,
201959,1610612760,Taj Gibson,Taj Gibson,201959,OKC,6133.0,102,29.0,200,203,46,403,14.0,30.0,210.0,1.0,1.0,11.0,13.0,,,,17.69911504424779,0.4666666666666667,0.4666666666666667,0.49090333333333336,6.423333333333334,38.0,25.0,7.0,1.0,1.0,,1.0,5.0,11.0,5.0,5.0,,,,,,,,,17.0,,,5.0,39.0,4.0,4.0,,,8.0,,1.0,,,,,26.0,8.0,,,4.0,,,3.0,1.0,2.0,3.0,2.0,,,1.0,,8.0,1.0,2.0,8.0,3.0,1.0,12.0,3.0,15.0,,3.0,,1.0,4.0,1.0,2.0,7.0,,1.0,,,8.0,,1.0,6.0,,,3.0,,,,,38.0,,,0.7647058823529411,0.8666666666666667,,,,,,0.5666666666666667,1.0,,0.5666666666666667,1.0,,0.5909090909090909,1.0,,,0.1,0.21428571428571427,0.42857142857142855,0.16666666666666666,0.06521739130434782,0.0392156862745098,0.11940298507462686,0.034482758620689655,0.09734513274336283,0.0375,0.0625,0.05555555555555555,,0.09375,,,0.10909090909090909,0.16666666666666666,,0.5,0.6363636363636364,0.7142857142857143,0.36666666666666664,0.45454545454545453,0.45454545454545453,0.6,0.16666666666666666,1.0,1.0,1.0,,,,,,0.25,1.0,,,,,1.0,,,,,0.528,0.5821,0.09090909090909091,0.09090909090909091,,0.20512820512820512,,,0.19,,,,,,,,,,,,,,,,1.0,,,,,,0.09090909090909091,0.1,,,,1.0,,,,,,,1.0,1.0,True,
