EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,LongMidRangeAssists,FTDefRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,HeaveAttempts,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,Travels,DefensiveGoaltends,on,BlockedCorner3,FTOffRebounds,OffFTReboundPct
101150,1610612745,Lou Williams,Lou Williams,101150,HOU,10050.0,168,19,341,344,137.0,115.0,37.0,685,8.0,20.0,2.0,3.0,2.0,7.0,9.0,21.0,3.0,8.0,2.0,5.0,1.0,2.0,5.0,16.0,2.0,7.0,20.0,49.0,7.0,21.0,12.0,73.0,385.0,2.0,3.0,4.0,4.0,16.0,3.0,9.0,2.0,19.0,6.0,34.0,9.0,12.0,4.0,16.0,5.0,5.0,1.0,8.0,3.0,11.0,1.0,2.0,7.0,1.0,25.0,1.0,4.0,3.0,10.0,13.0,5.0,18.0,2.0,6.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,6.0,2.0,4.0,1.0,11.0,8.0,13.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,135.0,1.0,0.15,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40816326530612246,0.6666666666666666,0.25,0.4357142857142857,0.6666666666666666,0.34,0.4866666666666667,0.6666666666666666,0.36538461538461536,0.3,0.047619047619047616,0.10204081632653061,0.25,0.0625,21.315789473684212,0.6666666666666666,0.09174311926605505,0.04938271604938271,0.05660377358490566,0.014285714285714285,0.08024691358024691,0.033112582781456956,0.0784313725490196,0.016666666666666666,0.044444444444444446,0.17142857142857143,0.06896551724137931,0.06666666666666667,0.05405405405405406,1.0,0.2857142857142857,0.4,0.5333333333333333,0.125,0.3,0.42857142857142855,0.42857142857142855,0.1111111111111111,0.11428571428571428,0.375,0.375,0.3333333333333333,0.07142857142857142,0.4,0.4,0.5,0.22857142857142856,0.3125,0.3333333333333333,0.4,1.0,0.6666666666666666,0.28,0.2857142857142857,0.08,0.5,0.28,0.2857142857142857,0.5857142857142857,0.3125,0.49171571428571426,0.5675666666666667,0.47745800000000005,0.08108108108108109,0.09615384615384616,0.045454545454545456,0.0547945205479452,0.2602739726027397,6.736734693877551,24.804761904761904,0.40175953079178883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,36.0,1,2,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,15945.0,266,6,542,543,183.0,194.0,54.0,1085,13.0,26.0,,,7.0,9.0,2.0,8.0,,2.0,2.0,7.0,,,16.0,38.0,5.0,12.0,15.0,36.0,18.0,45.0,10.0,94.0,615.0,,,14.0,7.0,10.0,5.0,12.0,7.0,36.0,10.0,20.0,45.0,9.0,,38.0,16.0,7.0,,10.0,4.0,14.0,2.0,2.0,8.0,1.0,32.0,1.0,1.0,12.0,10.0,24.0,2.0,26.0,,7.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,10.0,2.0,8.0,,14.0,10.0,15.0,1.0,4.0,,4.0,2.0,,4.0,1.0,34.0,178.0,1.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.4,0.4166666666666667,0.4,0.4166666666666667,,0.7,0.5185185185185185,1.0,0.6590909090909091,0.5340909090909091,1.0,0.6666666666666666,0.5555555555555556,,0.19444444444444445,0.2692307692307692,,16.360601001669448,0.5,0.0625,0.009433962264150943,0.12244897959183673,0.008,0.08527131782945736,0.008658008658008658,0.015151515151515152,0.009345794392523364,0.01818181818181818,0.03636363636363636,0.14,0.12195121951219512,,0.25,0.32098765432098764,0.5,0.6842105263157895,0.3076923076923077,0.09876543209876543,0.25,0.25,0.5,0.024691358024691357,,,,0.08641975308641975,0.2857142857142857,0.2857142857142857,1.0,0.4691358024691358,0.42105263157894735,0.42105263157894735,0.8125,,,0.4090909090909091,0.7777777777777778,,,0.5454545454545454,0.4166666666666667,0.8765432098765432,0.42105263157894735,0.5378814814814814,0.5497875,0.5262022727272728,0.047619047619047616,0.10256410256410256,,0.14893617021276595,0.3829787234042553,4.1416666666666675,25.102222222222224,0.3376383763837638,1.0,1.0,3.0,5.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.6666666666666666,0.08333333333333333,0.125,0.16666666666666666,1.0,1.0,0.8333333333333334,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,,
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,14210.0,237,-47,460,457,73.0,70.0,65.0,917,10.0,17.0,7.0,11.0,2.0,3.0,1.0,2.0,3.0,6.0,3.0,9.0,,,9.0,40.0,,4.0,14.0,25.0,12.0,49.0,8.0,72.0,520.0,8.0,12.0,19.0,3.0,6.0,,4.0,,6.0,8.0,20.0,36.0,,12.0,40.0,9.0,2.0,,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,5.0,7.0,11.0,12.0,23.0,12.0,35.0,1.0,4.0,1.0,3.0,3.0,,,3.0,3.0,6.0,,10.0,2.0,18.0,10.0,10.0,,5.0,,,2.0,2.0,2.0,2.0,6.0,73.0,1.0,0.2857142857142857,0.5,1.0,0.24489795918367346,,0.24489795918367346,0.56,0.6666666666666666,0.5,0.43243243243243246,0.5277777777777778,0.3,0.45569620253164556,0.5,0.2727272727272727,0.6621621621621622,,0.08,0.11764705882352941,,15.88785046728972,0.5,0.09523809523809523,0.06481481481481481,0.15492957746478872,0.034722222222222224,0.116751269035533,0.047619047619047616,0.043478260869565216,0.03418803418803419,0.10526315789473684,0.1,0.06896551724137931,0.2,0.022222222222222223,1.0,0.22972972972972974,0.5882352941176471,0.6666666666666666,0.2,0.02702702702702703,0.5,0.5,,0.08108108108108109,0.5,0.5,0.6666666666666666,0.12162162162162163,0.3333333333333333,0.3333333333333333,1.0,0.5405405405405406,0.225,0.225,1.0,0.6111111111111112,0.6363636363636364,0.3,0.6666666666666666,,,0.4,,0.8918918918918919,0.225,0.5398554054054054,0.51581,0.4825100000000001,0.06329113924050633,0.16666666666666666,,0.2638888888888889,0.08333333333333333,6.1,25.644897959183673,0.15869565217391304,,1.0,1.0,5.0,1.0,6.0,,,,1.0,,1.0,,,,,,,0.16666666666666666,,0.07692307692307693,0.05555555555555555,,,0.2777777777777778,0.2,1.0,1.0,1.0,2.0,2.0,1.0,0.14285714285714285,0.037037037037037035,0.14285714285714285,,,,,,,,,,True,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,24778.0,413,-15,824,825,220.0,221.0,102.0,1649,17.0,32.0,2.0,6.0,4.0,8.0,1.0,4.0,,,3.0,16.0,2.0,3.0,20.0,45.0,1.0,5.0,18.0,36.0,23.0,61.0,13.0,118.0,918.0,2.0,6.0,8.0,4.0,8.0,3.0,8.0,9.0,26.0,26.0,10.0,63.0,6.0,,45.0,20.0,9.0,,12.0,11.0,23.0,6.0,5.0,9.0,2.0,57.0,3.0,5.0,16.0,24.0,48.0,8.0,56.0,1.0,14.0,9.0,5.0,8.0,,5.0,1.0,3.0,9.0,2.0,13.0,1.0,25.0,16.0,14.0,4.0,6.0,,3.0,1.0,,2.0,,26.0,215.0,2.0,0.7222222222222222,0.7222222222222222,0.9130434782608695,0.3770491803278688,0.375,0.3770491803278688,0.5,0.3333333333333333,0.5,0.5412371134020618,0.3181818181818182,0.53125,0.5784313725490197,0.36363636363636365,0.65,0.6288659793814433,,0.25,0.25,,11.85897435897436,0.8888888888888888,0.09795918367346938,0.02702702702702703,0.10884353741496598,0.013636363636363636,0.10204081632653061,0.019753086419753086,0.02586206896551724,0.016666666666666666,0.05154639175257732,0.075,0.19117647058823528,0.10810810810810811,0.02127659574468085,,0.32989690721649484,0.53125,0.7083333333333334,0.7058823529411765,0.041237113402061855,0.25,0.3333333333333333,1.0,,,,,0.16494845360824742,0.1875,0.1875,1.0,0.4639175257731959,0.4444444444444444,0.4444444444444444,0.9,0.5454545454545454,0.3333333333333333,0.5,0.5,0.1875,0.6666666666666666,0.3125,0.2,0.9587628865979382,0.4444444444444444,0.5774515463917526,0.5628833333333334,0.56898125,0.06060606060606061,0.15789473684210525,,0.06779661016949153,0.22033898305084745,1.963888888888889,24.591803278688527,0.2669902912621359,,1.0,1.0,4.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,0.2,0.26666666666666666,0.1111111111111111,0.09090909090909091,,,0.36363636363636365,0.25,1.0,,,,2.0,1.0,0.020833333333333332,,0.5,0.25,0.047619047619047616,,,,,,,,True,,,
201935,1610612745,James Harden,James Harden,201935,HOU,22766.0,379,-21,757,760,211.0,208.0,95.0,1517,45.0,78.0,7.0,8.0,16.0,27.0,4.0,10.0,3.0,9.0,2.0,4.0,,,26.0,106.0,9.0,34.0,52.0,97.0,28.0,110.0,98.0,286.0,836.0,8.0,11.0,27.0,20.0,36.0,9.0,34.0,37.0,104.0,12.0,92.0,12.0,72.0,4.0,104.0,26.0,19.0,2.0,44.0,40.0,84.0,32.0,8.0,38.0,4.0,208.0,3.0,4.0,13.0,34.0,51.0,7.0,58.0,2.0,19.0,10.0,9.0,38.0,8.0,25.0,17.0,13.0,55.0,12.0,12.0,,40.0,67.0,111.0,3.0,30.0,13.0,8.0,5.0,,5.0,2.0,98.0,206.0,2.0,0.11538461538461539,0.12,0.14285714285714285,0.2545454545454545,0.2647058823529412,0.25925925925925924,0.5360824742268041,0.7272727272727273,0.5555555555555556,0.45410628019323673,0.6470588235294118,0.4785714285714286,0.5610236220472441,0.7105263157894737,0.5852272727272727,0.5314009661835749,0.01818181818181818,0.1958762886597938,0.23076923076923078,0.018867924528301886,35.88850174216028,0.6909090909090909,0.15454545454545454,0.023952095808383235,0.09420289855072464,0.014492753623188406,0.13128491620111732,0.01871657754010695,0.018867924528301886,0.005952380952380952,0.17857142857142858,0.11594202898550725,0.16417910447761194,0.10679611650485436,0.0196078431372549,0.4,0.37681159420289856,0.5769230769230769,0.75,0.08888888888888889,0.04830917874396135,0.4,0.4,0.5,0.043478260869565216,0.3333333333333333,0.375,,0.01932367149758454,0.5,0.5,0.5,0.5120772946859904,0.24528301886792453,0.25,0.11538461538461539,0.47058823529411764,0.875,0.38571428571428573,0.5925925925925926,,,0.4857142857142857,0.2647058823529412,0.9082125603864735,0.25,0.5422968292682927,0.5599357142857143,0.5097875,0.17479674796747968,0.24193548387096775,0.10655737704918032,0.0944055944055944,0.36363636363636365,3.560824742268041,25.71,0.27873183619550856,1.0,1.0,1.0,5.0,2.0,6.0,5.0,2.0,4.0,,3.0,,2.0,,,4.0,1.0,3.0,0.3333333333333333,0.13333333333333333,0.05714285714285714,0.058823529411764705,1.0,1.0,0.29411764705882354,0.2,,1.0,2.0,3.0,4.0,1.0,,0.05128205128205128,0.5714285714285714,,0.1111111111111111,2.0,6.0,1.0,1.0,0.1111111111111111,,,True,,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,14784.0,246,-7,483,477,84.0,104.0,67.0,960,7.0,17.0,2.0,5.0,,1.0,8.0,22.0,1.0,2.0,11.0,22.0,1.0,3.0,8.0,25.0,1.0,4.0,16.0,41.0,19.0,47.0,6.0,95.0,535.0,4.0,7.0,23.0,2.0,4.0,2.0,7.0,1.0,11.0,8.0,24.0,54.0,3.0,6.0,25.0,8.0,4.0,,8.0,6.0,14.0,5.0,1.0,6.0,,34.0,14.0,4.0,11.0,15.0,26.0,18.0,44.0,2.0,13.0,6.0,7.0,5.0,,4.0,6.0,1.0,11.0,3.0,12.0,1.0,31.0,16.0,8.0,2.0,5.0,,,2.0,,2.0,,11.0,81.0,2.0,0.25,0.3076923076923077,0.9473684210526315,0.40425531914893614,0.2857142857142857,0.40425531914893614,0.3902439024390244,0.5714285714285714,0.5,0.5056818181818182,0.7666666666666667,0.45454545454545453,0.521978021978022,0.7666666666666667,0.4583333333333333,0.5340909090909091,,0.0975609756097561,0.23529411764705882,,18.27956989247312,0.45454545454545453,0.10273972602739725,0.03571428571428571,0.11578947368421053,0.0979020979020979,0.1078838174273859,0.07058823529411765,0.014084507042253521,0.09649122807017543,0.09523809523809523,0.0851063829787234,0.1388888888888889,0.13432835820895522,0.0425531914893617,,0.19318181818181818,0.4117647058823529,0.5384615384615384,,0.25,0.36363636363636365,0.36363636363636365,0.375,0.022727272727272728,0.5,0.5,1.0,0.25,0.5,0.5,1.0,0.2840909090909091,0.32,0.32,0.875,0.3333333333333333,0.4,0.09090909090909091,,0.2727272727272727,0.3333333333333333,0.36363636363636365,0.25,0.7272727272727273,0.32,0.5200874999999999,0.536988888888889,0.47519545454545453,0.054945054945054944,0.11363636363636363,,0.24210526315789474,0.11578947368421053,5.843902439024389,24.09787234042553,0.17391304347826086,3.0,5.0,2.0,3.0,5.0,8.0,,2.0,,2.0,3.0,2.0,1.0,,,2.0,,,0.625,,0.07142857142857142,0.3333333333333333,0.6,1.0,0.2,0.6666666666666666,1.0,1.0,,2.0,,2.0,0.06896551724137931,0.10344827586206896,,,0.08333333333333333,,2.0,,,,1.0,,True,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,12999.0,217,-52,420,422,42.0,53.0,64.0,842,34.0,56.0,9.0,15.0,5.0,6.0,2.0,8.0,,2.0,,,,,,1.0,,,36.0,66.0,,1.0,14.0,86.0,490.0,9.0,17.0,20.0,5.0,6.0,,,3.0,13.0,62.0,10.0,,,6.0,,,12.0,,2.0,7.0,9.0,5.0,2.0,1.0,1.0,25.0,11.0,12.0,13.0,35.0,52.0,23.0,75.0,2.0,7.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,,14.0,1.0,21.0,22.0,26.0,4.0,14.0,,1.0,18.0,5.0,18.0,10.0,13.0,42.0,1.0,0.8611111111111112,0.9393939393939394,,,,,0.5454545454545454,0.5294117647058824,0.8333333333333334,0.5373134328358209,0.5294117647058824,0.8333333333333334,0.5512820512820513,0.5555555555555556,0.8125,0.014925373134328358,,0.18181818181818182,0.19642857142857142,,17.073170731707318,0.3333333333333333,0.2692307692307692,0.1111111111111111,0.19402985074626866,0.08661417322834646,0.2436548223350254,0.09787234042553192,0.12307692307692308,0.07,0.15789473684210525,0.37777777777777777,0.32142857142857145,0.2,0.1111111111111111,0.5555555555555556,0.835820895522388,0.6071428571428571,0.7555555555555555,0.8529411764705882,0.11940298507462686,0.25,0.2857142857142857,1.0,0.029850746268656716,,,,,,,,0.014925373134328358,,,,0.8823529411764706,0.6,1.0,0.8333333333333334,,,,,0.8507462686567164,,0.6086909090909091,0.5107153846153847,0.6745833333333334,0.18181818181818182,0.18421052631578946,,0.23255813953488372,0.1511627906976744,2.334848484848485,69.4,0.1,,,,,,,2.0,,4.0,,1.0,2.0,,,,13.0,,1.0,,0.36363636363636365,0.18181818181818182,,,,,,,1.0,,3.0,1.0,,0.12121212121212122,0.14814814814814814,0.5555555555555556,0.125,,1.0,1.0,,,,1.0,3.0,True,,,
2403,1610612745,Nene,Nene,2403,HOU,8322.0,139,40,292,295,150.0,140.0,26.0,587,26.0,32.0,4.0,4.0,11.0,13.0,3.0,4.0,2.0,5.0,,,,,,1.0,,1.0,31.0,41.0,,1.0,17.0,79.0,291.0,6.0,6.0,15.0,13.0,16.0,,1.0,13.0,39.0,46.0,16.0,,,4.0,1.0,,6.0,,3.0,1.0,4.0,,1.0,1.0,2.0,9.0,3.0,6.0,9.0,15.0,25.0,9.0,34.0,,5.0,4.0,1.0,3.0,1.0,2.0,5.0,1.0,8.0,3.0,10.0,3.0,21.0,20.0,27.0,3.0,9.0,,6.0,3.0,2.0,3.0,2.0,39.0,145.0,3.0,0.7419354838709677,0.7931034482758621,,,,,0.7560975609756098,1.0,0.8125,0.7380952380952381,1.0,0.7647058823529411,0.7314814814814815,0.8333333333333334,0.75,0.023809523809523808,,0.14634146341463414,0.15625,,19.49685534591195,0.375,0.17045454545454544,0.10344827586206896,0.13846153846153847,0.046875,0.1568627450980392,0.07377049180327869,0.1388888888888889,0.05555555555555555,0.19230769230769232,0.1724137931034483,0.15151515151515152,0.125,,0.6666666666666666,0.7619047619047619,0.8125,0.9629629629629629,0.7307692307692307,0.09523809523809523,0.75,1.0,0.6666666666666666,0.11904761904761904,0.4,0.4,1.0,,,,,0.023809523809523808,,,,0.6666666666666666,1.0,0.7647058823529411,0.8461538461538461,,,0.058823529411764705,,0.7857142857142857,,0.6047202380952381,0.53598,0.5842205882352942,0.1875,0.19148936170212766,,0.189873417721519,0.4936708860759494,3.4292682926829268,24.3,0.5136986301369864,,,,,,,3.0,,1.0,1.0,1.0,1.0,,,,1.0,,5.0,,0.0625,0.2222222222222222,,,,,,,,,2.0,2.0,,0.07692307692307693,,0.25,0.25,,,2.0,,,,1.0,,True,,,
101150,1610612745,Lou Williams,Lou Williams,101150,HOU,6242.0,104,40,208,208,32.0,23.0,23.0,416,10.0,12.0,2.0,2.0,2.0,2.0,7.0,11.0,1.0,7.0,1.0,2.0,,1.0,4.0,16.0,1.0,3.0,18.0,30.0,5.0,18.0,14.0,65.0,217.0,2.0,2.0,4.0,4.0,5.0,1.0,4.0,,11.0,6.0,30.0,12.0,3.0,4.0,16.0,4.0,2.0,,2.0,1.0,3.0,,1.0,2.0,,7.0,,2.0,5.0,5.0,10.0,2.0,12.0,1.0,1.0,1.0,,4.0,3.0,4.0,4.0,,8.0,1.0,4.0,,6.0,7.0,16.0,,2.0,4.0,,,,,,11.0,32.0,,0.16666666666666666,0.1875,0.8,0.2777777777777778,0.25,0.2777777777777778,0.6,1.0,0.8,0.53125,0.6666666666666666,0.6111111111111112,0.6018518518518519,0.6666666666666666,0.6111111111111112,0.375,,0.06666666666666667,0.08333333333333333,,26.724137931034484,0.5,0.06578947368421052,0.05,0.11904761904761904,,0.0847457627118644,0.024096385542168676,0.06666666666666667,,0.09375,0.043478260869565216,0.047619047619047616,0.11428571428571428,0.045454545454545456,,0.25,0.8333333333333334,0.9090909090909091,0.3,0.22916666666666666,0.6363636363636364,0.7,,0.14583333333333334,0.14285714285714285,0.14285714285714285,,0.041666666666666664,0.5,0.5,1.0,0.3333333333333333,0.25,0.25,0.75,0.6666666666666666,1.0,0.2222222222222222,1.0,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.625,0.25,0.5046083333333334,0.5277333333333333,0.5239111111111111,0.1111111111111111,0.0625,0.18181818181818182,0.06153846153846154,0.16923076923076924,7.23,25.58888888888889,0.15384615384615385,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,0.14285714285714285,,,,0.3333333333333333,,,1.0,,,,,0.09090909090909091,,,0.09090909090909091,,,,,,,,,False,,,
