EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PtsUnassisted2s,FoulsDrawn,PenaltyOffPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,HeaveAttempts,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Charge Fouls,PtsPutbacks,FTDefRebounds,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,Defensive 3 Seconds Violations,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked
1626168,1610612762,Trey Lyles,Trey Lyles,1626168,UTA,165.0,3,1.0,5,5,3,10,1.0,1.0,1.0,1.0,1,1,1.0,1.0,5,6,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.5,50.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.54955,1.4,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627762,1610612762,Joel Bolomboy,Joel Bolomboy,1627762,UTA,144.0,2,2.0,4,5,3,9,1.0,1.0,,,1,1,,,2,5,,,,,,,,,,,,,,,,1.0,1.0,1.0,,20.0,,,,,1.0,1.0,1.0,,,,,,1.0,0.4437,2.8,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,5085.0,85,-8.0,161,167,72,328,4.0,8.0,,1.0,5,19,3.0,5.0,28,183,6.0,3.0,5.0,13.0,14.0,2.0,,4.0,2.0,6.0,0.6,0.6,0.3333333333333333,0.6,0.6,0.2631578947368421,0.3958333333333333,0.4827586206896552,0.20833333333333334,18.96551724137931,0.5,0.15151515151515152,0.2,0.16666666666666666,0.3333333333333333,0.5,0.5,0.75,0.041666666666666664,,,,0.5416666666666666,0.45784166666666665,8.405263157894737,25.36,4.0,5.0,60.0,11.0,3.0,4.0,1.0,7.0,4.0,3.0,4.0,2.0,2.0,9.0,3.0,5.0,2.0,2.0,5.0,17.0,6.0,4.0,3.0,2.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,14.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,11.0,2.0,1.0,2.0,17.0,60.0,2.0,1.0,0.6,0.8571428571428571,0.85,0.10526315789473684,0.2857142857142857,0.25,0.038461538461538464,0.014285714285714285,0.058823529411764705,0.375,0.14285714285714285,0.3,0.1111111111111111,0.2916666666666667,0.14285714285714285,0.2,0.16666666666666666,0.16666666666666666,0.75,0.75,0.3333333333333333,0.5714285714285714,0.75,0.2857142857142857,1.0,0.75,0.5009357142857143,0.1111111111111111,0.09523809523809523,0.16666666666666666,0.6071428571428571,0.37267080745341613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,16622.0,277,-54.0,527,529,239,1056,12.0,18.0,4.0,12.0,24,55,13.0,50.0,98,615,18.0,33.0,14.0,29.0,30.0,7.0,4.0,10.0,14.0,30.0,0.375,0.375,0.8461538461538461,0.26,0.2653061224489796,0.43636363636363634,0.4142857142857143,0.4336283185840708,0.47619047619047616,21.20689655172414,0.7,0.16279069767441862,0.1277533039647577,0.17391304347826086,0.17142857142857143,0.6666666666666666,0.7058823529411765,0.5,0.11428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.6476190476190476,0.4827730392156863,9.021818181818183,25.563999999999997,30.0,14.0,182.0,47.0,2.0,3.0,9.0,23.0,14.0,9.0,38.0,1.0,9.0,11.0,6.0,11.0,3.0,15.0,2.0,23.0,6.0,37.0,9.0,2.0,9.0,3.0,12.0,3.0,,7.0,1.0,27.0,,15.0,1.0,5.0,3.0,,3.0,3.0,1.0,3.0,,18.0,7.0,1.0,1.0,23.0,180.0,1.0,0.2,0.5454545454545454,0.40384615384615385,0.42592592592592593,0.03636363636363636,0.043478260869565216,0.10638297872340426,,0.00390625,,0.10256410256410256,0.1111111111111111,0.10416666666666667,0.11764705882352941,0.21904761904761905,0.391304347826087,0.4090909090909091,0.13333333333333333,0.3619047619047619,0.23684210526315788,0.23684210526315788,0.7777777777777778,0.11538461538461539,0.6666666666666666,0.34615384615384615,0.1111111111111111,0.24324324324324326,0.49375869565217395,0.07142857142857142,0.11475409836065574,0.0196078431372549,0.23469387755102042,0.34535104364326374,1.0,1.0,3.0,2.0,6.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,0.6666666666666666,0.5,0.8,0.75,0.05555555555555555,0.006535947712418301,0.014705882352941176,0.015384615384615385,0.1111111111111111,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.2,1.0,0.6,0.6666666666666666,1.0,0.23076923076923078,0.3333333333333333,0.49458749999999996,0.09183673469387756,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,2455.0,41,-23.0,78,78,47,156,1.0,3.0,1.0,3.0,1,4,1.0,6.0,9,101,,3.0,,2.0,2.0,1.0,,2.0,3.0,7.0,,,1.0,0.16666666666666666,0.16666666666666666,0.25,0.25,0.375,0.6,16.27906976744186,0.5,,0.05263157894736842,,0.3,0.3333333333333333,0.3333333333333333,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.9,0.49410499999999996,2.825,23.983333333333334,2.0,5.0,24.0,6.0,,1.0,,1.0,,,3.0,,2.0,4.0,,2.0,1.0,4.0,2.0,5.0,,3.0,,,4.0,2.0,6.0,,2.0,3.0,,14.0,,2.0,,2.0,1.0,,1.0,1.0,,1.0,,4.0,2.0,,,5.0,24.0,,0.25,,0.25,0.35714285714285715,,,0.08695652173913043,,,,,,0.2222222222222222,,0.1,,,,0.3,,,,0.16666666666666666,,0.3333333333333333,,,0.5122416666666667,0.16666666666666666,0.3333333333333333,,0.5555555555555556,0.3076923076923077,,,,1.0,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,7799.0,130,-44.0,255,256,136,511,21.0,27.0,,,22,30,,,58,293,32.0,,17.0,33.0,45.0,2.0,2.0,4.0,8.0,17.0,0.7272727272727273,0.9411764705882353,,,,0.7333333333333333,0.7333333333333333,0.6590909090909091,,16.666666666666668,0.5,0.38636363636363635,0.22608695652173913,0.35294117647058826,0.9,0.7777777777777778,0.7777777777777778,0.7142857142857143,,,,,0.9,0.65996,1.7066666666666668,,12.0,28.0,85.0,23.0,11.0,14.0,1.0,3.0,,,,,,14.0,11.0,15.0,,,8.0,30.0,,,,,2.0,1.0,3.0,1.0,,1.0,,7.0,4.0,9.0,12.0,7.0,6.0,,,2.0,,1.0,4.0,29.0,11.0,,5.0,30.0,85.0,3.0,,0.7333333333333333,0.7333333333333333,0.6818181818181818,,,0.1267605633802817,0.06666666666666667,0.09230769230769231,0.07142857142857142,0.05555555555555555,0.10344827586206896,0.20833333333333334,0.5,0.1,0.3333333333333333,0.3333333333333333,,,,,,0.9333333333333333,0.7857142857142857,,,,0.6259266666666666,0.28205128205128205,0.28205128205128205,,0.5172413793103449,0.3333333333333333,8.0,9.0,,,,,,8.0,9.0,,,3.0,19.0,,1.0,8.0,,1.0,1.0,,1.0,2.0,3.0,,0.8888888888888888,0.8888888888888888,0.7307692307692307,,0.11428571428571428,0.06896551724137931,,1.0,,,,1.0,0.8888888888888888,,,,,,0.6827285714285714,0.3275862068965517,,10.0,7.0,1.0,4.0,1.0,8.0,5.0,3.0,8.0,4.0,0.5833333333333334,0.14285714285714285,0.15,0.05555555555555555,0.5,0.25,,,,,,,True,,,,,,,,,,,,
201588,1610612762,George Hill,George Hill,201588,UTA,6954.0,116,7.0,216,211,64,427,3.0,7.0,,1.0,9,24,7.0,16.0,47,247,6.0,9.0,3.0,6.0,10.0,2.0,,3.0,8.0,12.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.4375,0.4375,0.375,0.4875,0.5340909090909091,0.4,19.50207468879668,0.6666666666666666,0.08823529411764706,0.06666666666666667,0.10344827586206896,0.175,0.42857142857142855,0.5,0.6666666666666666,0.025,,,,0.575,0.47445789473684225,8.487499999999999,25.737500000000004,12.0,14.0,63.0,21.0,1.0,3.0,5.0,11.0,6.0,7.0,15.0,4.0,6.0,8.0,2.0,7.0,4.0,6.0,5.0,21.0,12.0,15.0,7.0,1.0,7.0,6.0,13.0,5.0,1.0,4.0,,32.0,,3.0,4.0,,,,2.0,1.0,,,,10.0,4.0,,2.0,17.0,61.0,,0.6666666666666666,0.2857142857142857,0.6153846153846154,0.65625,0.041666666666666664,,0.05357142857142857,,0.038834951456310676,,,0.1,0.047619047619047616,,0.275,0.45454545454545453,0.45454545454545453,0.15,0.375,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.23076923076923078,0.3333333333333333,0.46153846153846156,0.6666666666666666,0.4666666666666667,0.47426250000000003,0.09523809523809523,0.15384615384615385,,0.44680851063829785,0.2916666666666667,2.0,2.0,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,,3.0,4.0,3.0,,,,1.0,2.0,1.0,1.0,1.0,1.1666666666666667,1.3333333333333333,0.14285714285714285,0.06349206349206349,0.034482758620689655,0.13636363636363635,0.2,0.16666666666666666,0.16666666666666666,,0.6666666666666666,1.0,0.3333333333333333,1.0,,,,0.5927833333333333,0.1702127659574468,,,,1.0,,,,,,,,,0.06666666666666667,0.10526315789473684,,,0.5,,,,,,,True,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,6290.0,105,-29.0,195,197,79,392,13.0,19.0,,,18,32,,,41,244,28.0,,8.0,23.0,33.0,1.0,,2.0,5.0,10.0,0.7777777777777778,0.9333333333333333,,,,0.5625,0.5625,0.5694444444444444,,17.84037558685446,0.5,0.25806451612903225,0.25301204819277107,0.25925925925925924,0.59375,0.6842105263157895,0.8666666666666667,0.6923076923076923,,,,,0.59375,0.522846875,5.60625,,8.0,6.0,73.0,18.0,4.0,6.0,5.0,9.0,4.0,,,,,5.0,6.0,11.0,,,3.0,15.0,,,,4.0,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,2.0,13.0,10.0,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,9.0,2.0,,3.0,15.0,73.0,3.0,,0.5454545454545454,0.5454545454545454,0.5357142857142857,0.125,,0.25,0.05714285714285714,0.10869565217391304,0.07142857142857142,0.4117647058823529,0.09523809523809523,0.2857142857142857,0.25,0.28125,0.5555555555555556,0.5555555555555556,0.125,,,,,0.5454545454545454,0.6666666666666666,,,,0.48650000000000004,0.06060606060606061,0.06060606060606061,,0.36585365853658536,0.37435897435897436,5.0,8.0,,,,,,5.0,9.0,,,1.0,11.0,,,8.0,1.0,2.0,,,,1.0,3.0,,0.5555555555555556,0.5555555555555556,0.55,0.21052631578947367,0.14035087719298245,0.19230769230769232,0.1111111111111111,1.0,,,,0.8888888888888888,0.625,,,,,,0.47007499999999997,0.2682926829268293,,6.0,2.0,,3.0,,3.0,3.0,,3.0,3.0,0.3333333333333333,0.125,0.06666666666666667,,1.0,0.2,,,,,,,True,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,10948.0,182,-55.0,362,363,211,725,8.0,11.0,1.0,3.0,28,58,12.0,34.0,137,434,22.0,24.0,6.0,30.0,35.0,6.0,3.0,10.0,3.0,8.0,0.39285714285714285,0.4074074074074074,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.4827586206896552,0.5,0.5990990990990991,0.3695652173913043,30.150753768844222,0.6,0.10909090909090909,0.16339869281045752,0.09090909090909091,0.11956521739130435,0.7272727272727273,0.7272727272727273,0.625,0.03260869565217391,0.3333333333333333,0.3333333333333333,1.0,0.4891304347826087,0.47763478260869563,11.894827586206898,25.035294117647055,34.0,30.0,160.0,33.0,3.0,6.0,11.0,24.0,23.0,11.0,31.0,6.0,13.0,45.0,12.0,24.0,6.0,13.0,25.0,67.0,12.0,31.0,11.0,1.0,10.0,6.0,16.0,4.0,2.0,8.0,1.0,38.0,3.0,19.0,5.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,,47.0,12.0,3.0,6.0,67.0,158.0,5.0,0.46153846153846156,0.5,0.5675675675675675,0.673469387755102,0.017241379310344827,0.041666666666666664,0.19387755102040816,0.0379746835443038,0.028409090909090908,0.05263157894736842,0.18518518518518517,0.16279069767441862,0.25,0.18181818181818182,0.2608695652173913,0.4583333333333333,0.4782608695652174,0.25,0.33695652173913043,0.3548387096774194,0.3548387096774194,0.6363636363636364,0.16216216216216217,0.5,0.35135135135135137,0.46153846153846156,0.3548387096774194,0.48204459459459464,0.14285714285714285,0.17647058823529413,0.08108108108108109,0.48905109489051096,0.4419889502762431,1.0,1.0,9.0,,,1.0,2.0,1.0,2.0,1.0,3.0,3.0,8.0,,1.0,2.0,,,3.0,,,2.0,1.0,0.3333333333333333,0.5,0.5,0.6666666666666666,,0.020618556701030927,,,0.2727272727272727,0.391304347826087,0.391304347826087,0.3333333333333333,0.2,1.0,0.4,0.5,1.0,,,0.5025625,0.058394160583941604,,2.0,5.0,,4.0,1.0,1.0,1.0,,2.0,2.0,0.3333333333333333,0.037037037037037035,0.03333333333333333,,1.0,,1.0,4.0,1.0,1.0,0.2,,True,,,,,,,,,,,,
2207,1610612762,Joe Johnson,Joe Johnson,2207,UTA,12136.0,202,-39.0,392,385,183,777,5.0,7.0,2.0,11.0,26,53,7.0,25.0,80,449,8.0,18.0,6.0,21.0,23.0,9.0,7.0,11.0,5.0,10.0,0.15384615384615385,0.15384615384615385,0.8571428571428571,0.28,0.28,0.49056603773584906,0.46794871794871795,0.4878048780487805,0.32051282051282054,21.527777777777775,0.8181818181818182,0.10526315789473684,0.11904761904761904,0.13636363636363635,0.08974358974358974,0.7142857142857143,0.7142857142857143,0.2,0.14102564102564102,0.18181818181818182,0.18181818181818182,1.0,0.41025641025641024,0.420698717948718,9.662264150943395,25.288,44.0,8.0,150.0,36.0,2.0,4.0,19.0,36.0,10.0,5.0,14.0,2.0,4.0,7.0,9.0,20.0,3.0,8.0,4.0,31.0,3.0,14.0,5.0,1.0,12.0,11.0,23.0,8.0,3.0,8.0,1.0,57.0,,14.0,2.0,4.0,2.0,,2.0,2.0,1.0,4.0,,9.0,3.0,,2.0,31.0,148.0,2.0,0.375,0.45,0.48214285714285715,0.5166666666666667,0.018867924528301886,0.027777777777777776,0.12612612612612611,,0.010309278350515464,,0.12121212121212122,0.0975609756097561,0.16216216216216217,,0.46153846153846156,0.5277777777777778,0.5428571428571428,0.1282051282051282,0.1794871794871795,0.35714285714285715,0.35714285714285715,0.8,0.14285714285714285,0.5,0.14285714285714285,0.5,0.35714285714285715,0.40507678571428574,0.0375,0.05454545454545454,,0.3875,0.3826530612244898,,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,,5.0,,3.0,2.0,2.0,2.0,,1.0,,1.0,3.0,1.0,0.3333333333333333,0.625,0.625,,0.017241379310344827,0.038461538461538464,0.045454545454545456,0.15789473684210525,0.2,0.2,,0.25,,0.25,1.0,1.0,0.14285714285714285,0.25,0.4093,0.0625,,,1.0,,,,1.0,,1.0,1.0,1.0,0.06666666666666667,,,,1.0,,,,,,,1.0,True,,,,,,,,,,,,
