EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Fg3aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Blocked3s,BlockedArc3,Blocks,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3Assists,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyFtPoints,FTDefRebounds,BadPassSteals,Travels,Charge Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceTurnovers,BlockingFouls,SecondChanceFg3Pct,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3FGM,PtsUnassisted3s,BlockedLongMidRange,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,on,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,SecondChanceArc3FGM,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips
101141,1610612737,Ersan Ilyasova,Ersan Ilyasova,101141,ATL,2284.0,38.0,-1.0,76,76.0,20,21.0,14.0,152,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,1.0,3.0,2.0,11.0,78.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,7.0,5.0,12.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,2.0,20,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.2,15.384615384615383,0.6666666666666666,0.15384615384615385,0.21052631578947367,0.2777777777777778,0.05,0.22580645161290322,0.1282051282051282,0.2857142857142857,0.05,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.3333333333333333,0.25,0.5555555555555556,0.6,0.75,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.5,0.8888888888888888,0.3333333333333333,0.5305444444444445,0.5254,0.49072499999999997,0.18181818181818182,0.25,0.36363636363636365,0.18181818181818182,4.283333333333334,26.866666666666664,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101181,1610612737,Jose Calderon,Jose Calderon,101181,ATL,4513.0,75.0,7.0,151,149.0,26,25.0,21.0,300,5.0,8.0,1.0,2.0,1.0,1.0,3.0,2.0,9.0,1.0,7.0,11.0,4.0,12.0,,26.0,155.0,1.0,2.0,,2.0,1.0,1.0,2.0,5.0,4.0,10.0,12.0,2.0,9.0,2.0,1.0,12.0,13.0,2.0,27.0,1.0,1.0,4.0,2.0,6.0,2.0,8.0,,3.0,,1.0,4.0,,2.0,9.0,1.0,5.0,,1.0,,,,5.0,26,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.5,1.0,0.5652173913043478,0.5,0.8333333333333334,0.5652173913043478,0.5,0.8333333333333334,0.5217391304347826,0.09090909090909091,0.125,15.606936416184972,0.75,0.06060606060606061,0.029411764705882353,0.15384615384615385,0.030303030303030304,0.1016949152542373,0.029850746268656716,0.05263157894736842,0.03571428571428571,0.1111111111111111,0.05263157894736842,0.19047619047619047,,,0.34782608695652173,0.625,0.7142857142857143,0.2,0.13043478260869565,0.391304347826087,0.2222222222222222,0.25,1.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.8695652173913043,0.2222222222222222,0.5588521739130435,0.6333500000000001,0.5467,,,0.07692307692307693,0.19230769230769232,5.745454545454546,24.791666666666668,0.17218543046357615,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,2096.0,35.0,9.0,69,71.0,9,4.0,8.0,140,5.0,5.0,,,,,1.0,,2.0,1.0,6.0,6.0,1.0,4.0,1.0,16.0,66.0,,,,,1.0,1.0,2.0,2.0,10.0,2.0,3.0,,2.0,,,,2.0,,6.0,2.0,,2.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,,2.0,9,0.8333333333333334,0.8333333333333334,1.0,0.25,0.25,1.0,,1.0,0.75,,0.3333333333333333,0.8,,0.3333333333333333,0.4,,,16.666666666666668,0.6666666666666666,0.05,,0.16666666666666666,0.14285714285714285,0.09375,0.06666666666666667,,0.16666666666666666,0.2,,0.1111111111111111,0.3333333333333333,0.5,0.5,1.0,1.0,0.8,0.1,0.2,,,,,,,,0.3333333333333333,0.9,,0.49312500000000004,,0.4397166666666667,0.1,0.16666666666666666,,0.125,4.883333333333334,24.175,0.13043478260869565,1.0,1.0,2.0,,1.0,,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.2,0.5,0.5,1.0,0.3333333333333333,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,3359.0,56.0,4.0,115,111.0,13,10.0,14.0,226,4.0,6.0,,,,,3.0,,2.0,,15.0,23.0,,2.0,12.0,42.0,118.0,2.0,2.0,,4.0,2.0,2.0,,5.0,16.0,14.0,,,2.0,,3.0,4.0,9.0,,23.0,1.0,1.0,2.0,2.0,5.0,2.0,7.0,,3.0,2.0,2.0,5.0,1.0,3.0,4.0,,11.0,1.0,,15.0,7.0,,5.0,13,0.5333333333333333,0.5333333333333333,,,,0.6521739130434783,1.0,1.0,0.6,1.0,1.0,0.65625,1.0,0.8333333333333334,0.08,0.13043478260869565,,28.46153846153846,0.6,0.07407407407407407,0.041666666666666664,0.125,0.041666666666666664,0.09302325581395349,0.041666666666666664,,,0.125,0.07142857142857142,0.16666666666666666,,,0.24,0.6666666666666666,0.6666666666666666,1.0,0.12,0.08,,,,,,,,,0.32,,0.468958,0.4433,0.4147,0.22580645161290322,0.2413793103448276,0.09523809523809523,0.11904761904761904,7.991304347826087,24.85,0.11304347826086956,1.0,,,,,,,5.0,3.0,3.0,1.0,4.0,1.0,,1.0,,,1.0,,,,0.3333333333333333,0.5,1.0,,,,,,,2.0,,1.0,1.0,1.0,10.0,14.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,1.0,0.14285714285714285,0.2,0.56,0.7142857142857143,0.8333333333333334,0.3,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203501,1610612737,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,ATL,2901.0,48.0,5.0,98,97.0,9,10.0,14.0,195,3.0,7.0,,,,,2.0,1.0,8.0,1.0,4.0,9.0,2.0,11.0,5.0,19.0,99.0,,,,3.0,,,1.0,,2.0,6.0,6.0,,8.0,1.0,2.0,,,,,1.0,1.0,,4.0,4.0,2.0,6.0,,2.0,,1.0,3.0,,2.0,4.0,,9.0,2.0,,7.0,4.0,,,9,0.25,0.25,1.0,0.18181818181818182,0.18181818181818182,0.4444444444444444,,,0.35,0.5,,0.41304347826086957,0.5,,0.55,0.2222222222222222,0.2857142857142857,23.008849557522126,0.6666666666666666,0.17391304347826086,0.047619047619047616,,0.047619047619047616,0.10256410256410256,0.047619047619047616,,0.05555555555555555,,0.08333333333333333,,,,0.35,0.42857142857142855,0.6,0.3333333333333333,0.1,0.4,0.125,0.125,1.0,,,,,1.0,0.9,0.125,0.5432174999999999,,0.38745,0.17391304347826086,0.3333333333333333,0.15789473684210525,,5.311111111111112,25.69090909090909,0.09183673469387756,1.0,1.0,3.0,,,,,,,,,2.0,,1.0,2.0,,,,,,,0.5,0.5,,0.15,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,0.16666666666666666,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.6,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,True,,,,,,,,,,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,2713.0,45.0,14.0,90,87.0,22,24.0,15.0,177,4.0,9.0,,,,2.0,2.0,3.0,6.0,2.0,5.0,13.0,4.0,8.0,2.0,24.0,90.0,1.0,1.0,,2.0,,3.0,2.0,3.0,6.0,4.0,3.0,,6.0,3.0,2.0,8.0,10.0,2.0,22.0,1.0,,2.0,3.0,6.0,1.0,7.0,,5.0,3.0,1.0,6.0,3.0,1.0,2.0,,1.0,,,2.0,1.0,,3.0,22,0.6,0.6,0.25,0.5,0.5,0.38461538461538464,1.0,,0.5238095238095238,0.3333333333333333,0.3,0.5454545454545454,0.3333333333333333,0.3,0.38095238095238093,0.15384615384615385,0.2222222222222222,26.666666666666664,0.8333333333333334,0.2,,0.1111111111111111,0.05,0.15151515151515152,0.023809523809523808,,0.058823529411764705,0.25,0.1,0.13333333333333333,,,0.42857142857142855,0.4444444444444444,0.5714285714285714,0.5,0.09523809523809523,0.2857142857142857,0.5,0.5,,,,0.4,,0.4,0.8095238095238095,0.5,0.5245595238095238,0.5007166666666667,0.45757000000000003,0.045454545454545456,0.07142857142857142,0.08333333333333333,0.125,5.5307692307692315,24.724999999999998,0.24444444444444444,,1.0,2.0,,,1.0,,2.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,,,1.0,0.5,,,,,,0.09523809523809523,0.5,0.5,1.0,,,1.0,,,,,1.0,2.0,,1.0,3.0,,,,,,1.0,,,,1.0,,,0.09523809523809523,0.5,0.5,1.0,,1.0,1.0,,2.0,1.0,,,1.0,0.3333333333333333,,,0.3333333333333333,1.0,9.0,1.0,0.5,,,,True,,,,,,,,,,,,
2730,1610612737,Dwight Howard,Dwight Howard,2730,ATL,1026.0,17.0,23.0,37,36.0,9,7.0,2.0,73,4.0,4.0,1.0,1.0,,,,,,,4.0,5.0,,,2.0,10.0,24.0,1.0,1.0,1.0,3.0,,,,1.0,8.0,,,,,,,,,,,,1.0,2.0,5.0,7.0,1.0,8.0,,1.0,,1.0,2.0,1.0,,1.0,1.0,2.0,,,3.0,1.0,,1.0,9,1.0,1.0,,,,0.8,1.0,,0.8,1.0,,0.8333333333333334,0.75,0.5,,,,20.51282051282051,0.5,0.45454545454545453,0.16666666666666666,0.3333333333333333,,0.4117647058823529,0.1111111111111111,0.5,,0.5,0.5,0.25,0.5,,0.8,1.0,1.0,1.0,,,,,,1.0,1.0,,,,0.8,,0.71924,0.8854,,0.2,0.2,0.3,0.1,1.44,,0.24324324324324326,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,
203488,1610612737,Mike Muscala,Mike Muscala,203488,ATL,1956.0,33.0,-8.0,63,63.0,9,11.0,11.0,126,2.0,4.0,1.0,2.0,,,,,2.0,1.0,3.0,6.0,,2.0,,6.0,75.0,2.0,4.0,,4.0,,,1.0,,6.0,,,,2.0,,1.0,,,,,,2.0,,2.0,2.0,2.0,4.0,,,,,,,3.0,3.0,,2.0,,,,,,,9,1.0,1.0,,,,0.5,0.5,,0.375,0.5,,0.375,0.5,,0.25,0.16666666666666666,0.25,10.81081081081081,,0.14285714285714285,0.11764705882352941,,,0.08695652173913043,0.06060606060606061,0.1,,0.25,0.1,,,,0.5,0.5,0.6666666666666666,1.0,,0.25,,,,0.5,0.5,,,1.0,0.75,,0.554375,0.4846333333333333,0.50805,,,0.6666666666666666,,5.283333333333333,25.1,0.14285714285714285,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,0.25,,0.25,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,
200757,1610612737,Thabo Sefolosha,Thabo Sefolosha,200757,ATL,12.0,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2399,1610612737,Mike Dunleavy,Mike Dunleavy,2399,ATL,1113.0,19.0,-11.0,39,37.0,9,10.0,5.0,76,,,,,,,,1.0,2.0,,,,1.0,2.0,,3.0,45.0,,,,,,,,,,,3.0,,2.0,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,2.0,2.0,,,,,,,,,9,,,1.0,0.5,0.5,,,,0.75,,,0.75,,,1.0,,,9.090909090909092,0.5,0.14285714285714285,,,,0.06666666666666667,,,,,0.25,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,1.0,0.5,0.501825,,,,,,,,26.3,0.23076923076923078,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,
