EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,3pt And 1 Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,BlockingFoulsDrawn,DefensiveGoaltends,Blocked3s,BlockedCorner3,OffensiveGoaltends,on,Clear Path Fouls,BlockedArc3,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked
101122,1610612754,Danny Granger,Danny Granger,101122,IND,946.0,16,6,30,31,13,11,3,61,1.0,1,1.0,2.0,1.0,3.0,1.0,2.0,4,3.0,4,27,1.0,2,1.0,2,4.0,3.0,1.0,1,1.0,2,1.0,1,1,1.0,1.0,1.0,2,13,0.5,0.5,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.42857142857142855,24.242424242424242,0.2,0.06666666666666667,0.2,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.5184357142857142,0.46559999999999996,0.5,6.6499999999999995,25.566666666666663,0.43333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,7179.0,120,-7,230,231,96,104,25,461,5.0,14,1.0,1.0,3.0,1.0,1.0,7.0,18,1.0,28,229,2.0,7,1.0,9,4.0,,,1,,3,6.0,19,24,,,1.0,9,96,0.3888888888888889,0.2857142857142857,0.3684210526315789,0.25,0.5,0.4090909090909091,0.05263157894736842,11.196911196911197,0.2,0.1651376146788991,0.16666666666666666,0.7368421052631579,0.35714285714285715,0.625,0.05263157894736842,1.0,1.0,0.15789473684210525,0.05263157894736842,0.125,0.7894736842105263,0.5804833333333332,0.6218,0.32142857142857145,4.877777777777777,66.8,0.41739130434782606,1.0,4.0,2.0,7.0,1.0,14.0,1.0,4.0,2.0,5.0,10.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,12.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,7.0,14.0,1.0,15.0,1.0,2.0,1.0,18.0,8.0,1.0,8.0,7.0,1.0,8.0,5.0,2.0,1.0,0.7142857142857143,0.8333333333333334,0.25,0.25,0.25,0.3333333333333333,0.42857142857142855,1.0,0.1111111111111111,0.1518987341772152,0.0273972602739726,0.07142857142857142,0.043478260869565216,0.06060606060606061,0.06666666666666667,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.14814814814814814,0.3333333333333333,0.625,0.6,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,0.875,0.2857142857142857,0.6803333333333333,0.2962962962962963,0.3076923076923077,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201228,1610612754,C.J. Watson,C.J. Watson,201228,IND,3623.0,60,-15,118,116,39,43,9,234,2.0,3,,1.0,5.0,6.0,2.0,3.0,9,7.0,20,136,,2,2.0,3,4.0,6.0,1.0,4,,11,2.0,7,7,2.0,,5.0,3,39,0.3333333333333333,,0.5625,0.375,0.5882352941176471,0.375,0.4375,17.1875,0.16666666666666666,0.13636363636363635,0.25,0.1875,0.6666666666666666,0.6666666666666666,0.0625,,,0.3125,0.375,0.5,0.625,0.521884375,0.45143750000000005,0.15,11.866666666666667,25.442857142857147,0.3305084745762712,,,,,1.0,2.0,,,3.0,,2.0,,,,3.0,3.0,,,4.0,1.0,,3.0,3.0,,3.0,1.0,2.0,4.0,,4.0,,1.0,1.0,2.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.5,1.5,,,0.6,0.125,0.125,,,,,,,,0.2,0.3,,,0.5,,0.2,0.2,,,,,,0.549,0.058823529411764705,0.1,0.15,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,12.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.5,0.5714285714285714,0.0625,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,2470.0,41,18,86,82,48,46,7,168,4.0,11,,,2.0,5.0,3.0,5.0,13,5.0,32,99,3.0,8,3.0,26,8.0,5.0,,1,,3,,4,6,2.0,,2.0,26,48,0.38461538461538464,0.375,0.3611111111111111,0.4090909090909091,0.5961538461538461,0.6944444444444444,0.2777777777777778,30.10752688172043,,0.13793103448275862,,0.6111111111111112,0.36363636363636365,0.4444444444444444,,,,0.1111111111111111,0.2777777777777778,0.2727272727272727,0.8888888888888888,0.5618777777777777,0.5267545454545455,0.8125,3.6153846153846154,25.32,0.5581395348837209,,1.0,2.0,6.0,1.0,19.0,,1.0,,17.0,2.0,,,2.0,1.0,1.0,1.0,1.0,4.0,,2.0,4.0,3.0,1.0,,,3.0,6.0,,10.0,,,,20.0,3.0,4.0,,,,,,1.0,5.0,0.2,0.2,,,,0.15384615384615385,0.18181818181818182,,,0.2,0.05,0.07692307692307693,0.06060606060606061,0.1111111111111111,0.07692307692307693,,0.25,0.4,,,,,,0.5,0.5,1.0,1.0,,0.5454545454545454,0.3333333333333333,0.5883,0.22727272727272727,0.2,,,,1.0,,,1.0,1.0,,,1.0,3.0,1.0,,1.0,,,1.0,,1.0,0.2,,0.3333333333333333,0.2,,,,,0.2,0.2,1.0,,,,0.3333333333333333,0.2,1.0,1.0,1.0,2.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203142,1610612754,Chris Copeland,Chris Copeland,203142,IND,15874.0,265,-6,520,512,216,259,54,1032,16.0,24,5.0,11.0,3.0,71.0,29.0,22.0,38,79.0,153,560,13.0,16,32.0,60,32.0,71.0,11.0,18,5.0,43,5.0,25,32,6.0,,14.0,60,216,0.5789473684210527,0.8125,0.6111111111111112,0.5833333333333334,0.6219512195121951,0.5882352941176471,0.6752136752136753,23.458904109589042,0.08064516129032258,0.09565217391304348,0.10869565217391304,0.20512820512820512,0.6666666666666666,0.8421052631578947,0.09401709401709402,0.45454545454545453,0.45454545454545453,0.02564102564102564,0.6068376068376068,0.6041666666666666,0.8803418803418803,0.5062008547008547,0.5080385416666666,0.39215686274509803,4.557894736842105,25.735443037974683,0.4153846153846154,1.0,2.0,12.0,14.0,1.0,10.0,2.0,3.0,14.0,4.0,12.0,4.0,,5.0,7.0,3.0,1.0,5.0,17.0,3.0,7.0,3.0,1.0,2.0,8.0,3.0,29.0,38.0,1.0,12.0,,,,14.0,7.0,,7.0,5.0,1.0,7.0,5.0,1.0,,0.2727272727272727,0.3,0.6666666666666666,0.8125,0.7777777777777778,0.13157894736842105,0.20833333333333334,0.5714285714285714,0.13636363636363635,0.10119047619047619,0.033112582781456956,0.010869565217391304,0.024691358024691357,0.031746031746031744,,0.05,0.16666666666666666,0.07547169811320754,0.05454545454545454,,0.7142857142857143,0.3125,0.2,0.3333333333333333,0.3333333333333333,,0.25,0.5,0.2916666666666667,0.8571428571428571,0.55196,0.06504065040650407,0.1590909090909091,0.0915032679738562,3.0,8.0,30.0,3.0,5.0,9.0,33.0,3.0,5.0,10.0,90.0,30.0,3.0,2.0,5.0,2.0,6.0,1.0,0.9090909090909091,0.4177215189873418,0.6,0.3125,0.4177215189873418,0.06837606837606838,0.375,0.375,1.0,0.4225352112676056,0.42857142857142855,0.9,0.625,0.6,1.0,0.3103448275862069,0.4225352112676056,,1.0,,1.0,0.012658227848101266,1.0,3.0,1.0,9.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.012658227848101266,0.014084507042253521,0.07142857142857142,0.05128205128205128,0.02040816326530612,0.017857142857142856,0.0625,0.3333333333333333,,,,,,,,,,,,,,True,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,3916.0,65,-11,134,130,30,31,10,264,12.0,15,2.0,5.0,2.0,2.0,1.0,14.0,22,2.0,34,162,1.0,4,1.0,4,20.0,2.0,5.0,14,2.0,37,1.0,4,8,,,4.0,4,30,0.6363636363636364,0.25,0.5833333333333334,0.2,0.6296296296296297,0.3333333333333333,0.08333333333333333,21.08843537414966,0.1,0.07407407407407407,0.14285714285714285,0.625,0.8,0.8,0.20833333333333334,0.4,0.5,0.08333333333333333,0.08333333333333333,0.2,0.7083333333333334,0.5334270833333333,0.42058,0.11764705882352941,3.6909090909090905,25.55,0.22388059701492538,1.0,2.0,1.0,2.0,,6.0,1.0,3.0,2.0,2.0,8.0,,,1.0,9.0,5.0,2.0,2.0,3.0,,4.0,2.0,2.0,,4.0,2.0,2.0,5.0,,7.0,,,2.0,7.0,4.0,,,,,,,1.0,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.045454545454545456,,1.0,,0.06818181818181818,0.0625,0.07407407407407407,0.06779661016949153,,0.09090909090909091,,,0.08333333333333333,0.14285714285714285,,,0.3333333333333333,,,,,0.6666666666666666,0.5,0.4,0.5,0.6884,0.14814814814814814,0.16,0.058823529411764705,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,0.14285714285714285,0.1,,,,0.2,1.0,,,,,,,,,,,,True,,,,,
202388,1610612754,Donald Sloan,Donald Sloan,202388,IND,9127.0,152,-17,297,294,139,171,34,591,9.0,21,2.0,10.0,9.0,15.0,6.0,14.0,40,17.0,50,307,4.0,17,7.0,20,26.0,15.0,5.0,13,1.0,34,4.0,15,18,4.0,,13.0,20,139,0.35,0.23529411764705882,0.40350877192982454,0.3541666666666667,0.4166666666666667,0.37037037037037035,0.2982456140350877,21.661721068249257,0.10526315789473684,0.10144927536231885,0.13333333333333333,0.3684210526315789,0.42857142857142855,0.6,0.17543859649122806,0.2,0.2222222222222222,0.15789473684210525,0.2631578947368421,0.25,0.6666666666666666,0.49359649122807014,0.48041249999999996,0.4,6.6175,25.541176470588233,0.468013468013468,1.0,2.0,3.0,10.0,3.0,4.0,2.0,4.0,10.0,3.0,2.0,2.0,,7.0,8.0,5.0,,3.0,10.0,1.0,3.0,3.0,3.0,,9.0,3.0,2.0,6.0,,10.0,,,1.0,8.0,2.0,3.0,1.0,,1.0,1.0,,1.0,1.0,0.07142857142857142,0.07692307692307693,0.5,0.5555555555555556,0.5555555555555556,0.175,0.2857142857142857,0.6923076923076923,0.06666666666666667,0.1,0.033707865168539325,,0.02097902097902098,0.058823529411764705,,,0.0967741935483871,0.058823529411764705,0.14285714285714285,,,0.1111111111111111,,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.5,0.4166666666666667,0.3,0.48948,0.03508771929824561,0.05,0.2,2.0,2.0,4.0,1.0,4.0,2.0,6.0,2.0,5.0,3.0,15.0,4.0,2.0,3.0,6.0,,5.0,,0.8333333333333334,0.35294117647058826,0.4,0.42857142857142855,0.35294117647058826,0.03508771929824561,1.0,1.0,1.0,0.26666666666666666,0.26666666666666666,0.75,0.4444444444444444,0.25,,0.3333333333333333,0.26666666666666666,,2.0,,,,1.0,1.0,,3.0,,3.0,2.0,,2.0,,1.0,,,,,,,0.037037037037037035,,0.06666666666666667,0.041666666666666664,1.0,0.1,,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,,,True,,,,,
2446,1610612754,Rasual Butler,Rasual Butler,2446,IND,6533.0,109,-17,216,212,138,152,25,428,6.0,9,,,9.0,9.0,7.0,10.0,18,20.0,50,222,7.0,12,14.0,33,12.0,9.0,4.0,6,4.0,14,1.0,10,12,,,2.0,33,138,0.5555555555555556,0.5833333333333334,0.618421052631579,0.6153846153846154,0.625,0.6111111111111112,0.5263157894736842,17.00404858299595,0.034482758620689655,0.09090909090909091,,0.23684210526315788,0.6666666666666666,0.75,,,,0.23684210526315788,0.23684210526315788,0.2692307692307692,0.7631578947368421,0.5380868421052633,0.5409846153846154,0.66,9.266666666666667,24.455000000000002,0.6388888888888888,1.0,1.0,3.0,6.0,4.0,3.0,1.0,2.0,5.0,1.0,8.0,2.0,,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,3.0,1.0,2.0,2.0,,6.0,7.0,,3.0,,,,4.0,2.0,,1.0,,1.0,1.0,1.0,,,0.4,0.4444444444444444,0.5,0.5,0.5,0.05555555555555555,0.1111111111111111,1.0,0.08333333333333333,0.11428571428571428,0.016666666666666666,0.022222222222222223,0.01904761904761905,0.037037037037037035,0.03125,,0.05,0.07407407407407407,0.21739130434782608,0.2,1.0,0.3333333333333333,,0.4444444444444444,0.4444444444444444,0.5,0.2,1.0,0.23076923076923078,0.5,0.56255,0.05,0.1,0.1,3.0,11.0,6.0,1.0,2.0,5.0,9.0,1.0,3.0,6.0,24.0,6.0,,,2.0,,2.0,,0.8888888888888888,0.45,0.3333333333333333,0.42857142857142855,0.45,0.2894736842105263,0.2727272727272727,0.2727272727272727,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.4,0.5,1.0,0.7142857142857143,0.6666666666666666,,,,,,1.0,7.0,,3.0,,1.0,,,,,,,,,,,,,,,0.2692307692307692,0.14285714285714285,,,,1.0,0.2,,,,,,,,,True,,,,,
201588,1610612754,George Hill,George Hill,201588,IND,3067.0,51,21,103,95,37,52,11,198,,2,,1.0,4.0,4.0,2.0,,7,4.0,10,104,,4,2.0,7,,4.0,2.0,5,,13,,5,5,,,,7,37,,,0.2727272727272727,0.25,0.38461538461538464,0.4375,0.36363636363636365,11.111111111111112,,0.1,,0.18181818181818182,,,0.09090909090909091,,,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.5454545454545454,0.40805909090909087,0.31256666666666666,0.7,12.242857142857142,26.174999999999997,0.3592233009708738,,,,,,4.0,,,3.0,4.0,,,,2.0,3.0,2.0,,,4.0,1.0,,2.0,1.0,1.0,,,2.0,5.0,,8.0,1.0,,3.0,4.0,,2.0,1.0,1.0,,1.0,,,2.0,,,,0.75,0.75,0.2857142857142857,1.0,,0.3333333333333333,0.13333333333333333,,,,,,,0.08333333333333333,0.09090909090909091,0.2857142857142857,,,,,,,,,,,,0.536925,,,0.3,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2449,1610612754,Luis Scola,Luis Scola,2449,IND,5460.0,91,-15,179,177,26,44,13,356,3.0,10,3.0,5.0,20.0,,,15.0,35,,34,196,2.0,4,,6,6.0,,4.0,6,2.0,14,6.0,18,21,3.0,,8.0,6,26,0.42857142857142855,0.5,0.42857142857142855,0.5,0.4473684210526316,0.6,,23.3502538071066,0.3,0.2222222222222222,0.16666666666666666,0.2857142857142857,0.3,0.3333333333333333,0.14285714285714285,0.6,0.6,0.5714285714285714,,,0.2857142857142857,0.4439200000000001,0.45165,0.17647058823529413,12.254285714285714,,0.1452513966480447,,2.0,1.0,2.0,9.0,4.0,2.0,5.0,5.0,2.0,24.0,2.0,,1.0,2.0,2.0,1.0,2.0,12.0,,3.0,1.0,,1.0,5.0,2.0,5.0,13.0,,7.0,2.0,,,6.0,3.0,,1.0,1.0,,1.0,,1.0,,0.8,0.8571428571428571,0.4,0.4,0.4166666666666667,0.02857142857142857,0.1,0.625,,0.19672131147540983,0.03773584905660377,0.03571428571428571,0.037037037037037035,0.047619047619047616,0.041666666666666664,,0.09090909090909091,0.3,0.21052631578947367,0.5,,1.0,,0.45,0.45,1.0,0.4,,0.5,0.5,0.4251,0.07894736842105263,0.07894736842105263,0.14705882352941177,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,0.05,,,,,,,,,,,1.0,1.0,,,,,True,,,,,
