EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyFG2M,PenaltyFG2A,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,BadPassTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceFtPoints,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,Charge Fouls,Clear Path Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,BlockingFouls,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,FTOffRebounds,BlockedCorner3,OffensiveGoaltends,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveMakes
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,1584.0,26,-2.0,49,50,9,6,5,99,3.0,3.0,2.0,2.0,1.0,3.0,4.0,6,2.0,10,56,2.0,2.0,4.0,2.0,2.0,2.0,6.0,4.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,13.0,1.0,2.0,3.0,3.0,1.0,7.0,3.0,10.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,9,2.0,0.25,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,1.0,0.5,20.0,0.3333333333333333,0.5,0.2727272727272727,0.2222222222222222,0.375,0.2,0.3157894736842105,0.2142857142857142,0.1428571428571428,0.5,0.25,0.25,0.3333333333333333,0.25,0.4,0.3333333333333333,1.0,0.5,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5311333333333333,0.6079,0.4,0.2,4.083333333333333,0.1836734693877551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101135,1610612744,David Lee,David Lee,101135,GSW,3548.0,59,-4.0,119,121,26,36,16,240,9.0,14.0,4.0,7.0,7.0,9.0,16.0,25,6.0,38,134,4.0,8.0,8.0,,6.0,16.0,16.0,8.0,,4.0,4.0,3.0,1.0,,,12.0,2.0,5.0,4.0,6.0,1.0,11.0,7.0,18.0,1.0,,2.0,1.0,3.0,2.0,5.0,,,6.0,,,8.0,,1.0,1.0,1.0,,6.0,26,,0.5,0.6666666666666666,0.64,0.5,0.64,0.5,0.6551724137931034,0.5,0.6,23.703703703703702,0.3333333333333333,0.1666666666666666,0.1578947368421052,0.1666666666666666,0.2666666666666666,0.1,0.1886792452830188,0.14,0.25,,0.0588235294117647,0.0769230769230769,0.125,0.3333333333333333,0.25,0.3333333333333333,,0.56,0.6428571428571429,0.6428571428571429,0.4444444444444444,0.36,0.7777777777777778,0.7777777777777778,0.875,0.5714285714285714,0.56,0.4880719999999999,0.5561833333333334,0.2105263157894736,0.1578947368421052,4.804,0.2184873949579832,2.0,3.0,2.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,0.6,0.6,0.2,0.3333333333333333,0.2222222222222222,0.5714285714285714,0.08,0.6,0.6666666666666666,0.5158600000000001,0.1379310344827586,0.1379310344827586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201962,1610612744,Toney Douglas,Toney Douglas,201962,GSW,15876.0,265,-80.0,536,545,155,164,61,1081,6.0,9.0,,,,4.0,13.0,27,5.0,88,567,,1.0,3.0,,14.0,20.0,6.0,,15.0,4.0,19.0,3.0,1.0,1.0,10.0,42.0,,4.0,6.0,15.0,1.0,22.0,4.0,26.0,10.0,3.0,6.0,1.0,16.0,13.0,34.0,,1.0,8.0,,,8.0,,2.0,,2.0,,14.0,155,,0.7692307692307693,0.7692307692307693,0.4814814814814814,,0.4825581395348837,0.25,0.4887640449438202,0.25,0.3888888888888889,17.213114754098363,0.625,0.0555555555555555,0.0892857142857142,0.0231213872832369,0.0759493670886076,,0.0850202429149797,0.0153256704980842,0.0151515151515151,0.0526315789473684,,0.1269841269841269,0.0555555555555555,0.0784313725490196,0.0909090909090909,,,0.1046511627906976,0.6666666666666666,0.75,1.0,0.0465116279069767,,,,,0.7906976744186046,0.5207831325301205,0.5212600000000001,0.034090909090909,0.1590909090909091,10.651851851851852,0.2891791044776119,2.0,2.0,14.0,4.0,7.0,,6.0,3.0,3.0,,8.0,3.0,8.0,0.5714285714285714,0.4117647058823529,,,,,0.1627906976744186,0.1176470588235294,1.0,0.4542156249999999,0.0449438202247191,0.1,7.0,6.0,15.0,1.0,2.0,13.0,44.0,3.0,2.0,10.0,19.0,59.0,1.0,5.0,2.0,10.0,48.0,9.0,3.0,41.0,13.0,3.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8421052631578947,0.3220338983050847,0.2,0.2,0.3392857142857143,0.686046511627907,0.1111111111111111,0.1111111111111111,0.5,0.5,0.5,0.5714285714285714,0.1744186046511628,0.4,0.4,1.0,0.5116279069767442,0.2954545454545454,0.2954545454545454,0.7692307692307693,0.3333333333333333,0.5,1.0,0.5,0.5882352941176471,0.2,0.3170731707317073,0.0169491525423728,26.637288135593227,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,5210.0,87,5.0,175,178,54,67,22,353,7.0,10.0,1.0,1.0,,7.0,14.0,27,3.0,40,170,1.0,1.0,5.0,2.0,13.0,12.0,16.0,,7.0,1.0,8.0,1.0,,,1.0,17.0,,,3.0,4.0,1.0,8.0,,8.0,4.0,,3.0,1.0,7.0,3.0,8.0,1.0,1.0,3.0,,,4.0,,4.0,1.0,4.0,2.0,13.0,54,,0.4285714285714285,0.4285714285714285,0.5185185185185185,1.0,0.5,0.8333333333333334,0.5,0.8333333333333334,0.5,22.058823529411764,0.5714285714285714,0.1,0.0666666666666666,,0.0967741935483871,,0.0769230769230769,,,,,0.1,0.0909090909090909,,0.08,0.1666666666666666,0.5,0.2702702702702703,0.7,0.7777777777777778,0.4285714285714285,0.1891891891891892,,,0.3333333333333333,1.0,0.5405405405405406,0.4519783783783783,0.4307,0.125,0.325,9.4,0.3085714285714285,2.0,2.0,10.0,4.0,6.0,,2.0,2.0,,,4.0,1.0,2.0,0.6666666666666666,0.5,,,,,0.2702702702702703,0.1818181818181818,1.0,0.4515272727272727,0.0263157894736842,0.0357142857142857,7.0,1.0,2.0,,,2.0,8.0,2.0,1.0,4.0,3.0,10.0,1.0,2.0,1.0,5.0,9.0,,,8.0,2.0,2.0,6.0,3.0,1.0,,,,,2.0,,1.0,2.0,1.0,0.3,0.5,0.2,0.3,0.2702702702702703,0.074074074074074,0.1,0.1428571428571428,0.7,0.7,0.4285714285714285,0.054054054054054,0.5,0.5,1.0,0.2162162162162162,0.25,0.25,1.0,,,,0.6666666666666666,0.3636363636363636,0.25,0.25,,26.41,1.0,1.0,0.5,1.0,0.0909090909090909,,,,,,,,,,,,,,,,True,,,,,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,9339.0,156,-57.0,315,317,90,90,41,632,7.0,16.0,2.0,2.0,4.0,23.0,11.0,45,9.0,46,342,2.0,3.0,11.0,2.0,9.0,4.0,18.0,4.0,7.0,8.0,15.0,7.0,1.0,1.0,2.0,38.0,2.0,2.0,7.0,7.0,,14.0,4.0,18.0,5.0,,1.0,3.0,6.0,5.0,12.0,2.0,,11.0,1.0,1.0,13.0,1.0,,,1.0,,9.0,90,1.0,0.1818181818181818,0.2222222222222222,0.2444444444444444,0.6666666666666666,0.3363636363636363,0.8333333333333334,0.3770491803278688,0.7857142857142857,0.3,18.406593406593405,0.8333333333333334,,0.0795454545454545,0.0181818181818181,0.1590909090909091,0.0357142857142857,0.106060606060606,0.0240963855421686,,,0.0465116279069767,0.0625,0.0689655172413793,0.1111111111111111,0.1944444444444444,,,0.2909090909090909,0.4375,0.5384615384615384,0.2857142857142857,0.4181818181818181,0.1739130434782608,0.2,0.3333333333333333,1.0,0.4727272727272727,0.4772600000000001,0.50595,0.2391304347826087,0.1956521739130435,7.613333333333332,0.2857142857142857,2.0,4.0,6.0,2.0,11.0,1.0,5.0,3.0,2.0,,3.0,6.0,3.0,0.1818181818181818,0.25,0.0689655172413793,,0.0303030303030303,,0.109090909090909,0.2857142857142857,0.5,0.4731107142857143,0.1,0.12,,1.0,2.0,,,4.0,8.0,3.0,1.0,3.0,5.0,10.0,2.0,3.0,1.0,3.0,12.0,3.0,,8.0,4.0,6.0,4.0,2.0,1.0,,,,,,,,,0.8,0.5,0.6666666666666666,0.3333333333333333,0.5,0.1818181818181818,0.1333333333333333,0.1875,0.1304347826086956,,,,0.0363636363636363,0.5,0.5,1.0,0.1454545454545454,0.5,0.5,0.75,,,,0.5,0.2142857142857142,0.3333333333333333,0.5,,25.7,,2.0,0.6666666666666666,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,3796.0,63,-2.0,129,130,35,39,10,259,3.0,3.0,,,,1.0,4.0,5,3.0,17,131,,,,2.0,7.0,,8.0,,6.0,2.0,8.0,,2.0,3.0,2.0,18.0,,,2.0,2.0,1.0,5.0,,5.0,3.0,,2.0,2.0,5.0,,,,,5.0,1.0,1.0,6.0,2.0,,,,,7.0,35,2.0,,,0.8,,0.5384615384615384,,0.53125,,0.4375,15.217391304347828,0.6,0.3333333333333333,0.0571428571428571,,0.0833333333333333,,0.0677966101694915,,,,,0.1,0.0769230769230769,,0.0555555555555555,0.1666666666666666,,0.2307692307692307,1.0,1.0,,0.0769230769230769,,,,,0.8461538461538461,0.5420423076923077,,,0.4117647058823529,7.3,0.2713178294573643,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,3.0,,2.0,1.0,,1.0,0.4166666666666667,,,,,0.0769230769230769,0.1666666666666666,1.0,0.5891000000000001,0.0714285714285714,0.1666666666666666,1.0,,1.0,,,2.0,7.0,,1.0,5.0,2.0,8.0,,,1.0,5.0,6.0,,,7.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,0.25,,0.2,0.25,0.6153846153846154,,,,1.0,1.0,,0.0769230769230769,,,,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,,,0.8333333333333334,0.2,0.2857142857142857,,24.9125,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,11923.0,199,-62.0,402,414,104,126,48,816,7.0,17.0,2.0,5.0,,6.0,11.0,32,8.0,48,420,2.0,6.0,4.0,3.0,12.0,10.0,12.0,2.0,12.0,5.0,17.0,4.0,1.0,1.0,2.0,39.0,,6.0,9.0,30.0,6.0,45.0,6.0,51.0,7.0,3.0,12.0,1.0,19.0,12.0,23.0,2.0,4.0,16.0,1.0,3.0,14.0,,11.0,6.0,12.0,9.0,12.0,104,,0.4545454545454545,0.5,0.34375,0.3333333333333333,0.3703703703703703,0.3333333333333333,0.3934426229508196,0.3333333333333333,0.3333333333333333,17.39130434782609,0.3684210526315789,0.4285714285714285,0.2439024390243902,0.0441176470588235,0.1384615384615384,,0.2074468085106383,0.0294117647058823,0.04,0.0238095238095238,,0.2291666666666666,0.1842105263157894,0.3243243243243243,0.1454545454545454,0.1,0.75,0.3148148148148148,0.4117647058823529,0.5,0.4285714285714285,0.1111111111111111,,,0.8333333333333334,0.4,0.7222222222222222,0.5041898148148148,0.59315,0.0833333333333333,0.25,7.471875000000001,0.2587064676616915,2.0,5.0,9.0,3.0,9.0,2.0,16.0,8.0,8.0,1.0,4.0,7.0,2.0,0.3333333333333333,0.3,0.0681818181818181,,0.0625,,0.1666666666666666,0.3333333333333333,0.4,0.4725866666666666,0.1147540983606557,0.1794871794871795,4.0,,2.0,,,6.0,20.0,,1.0,6.0,6.0,22.0,,,1.0,6.0,18.0,,,20.0,6.0,4.0,9.0,6.0,,3.0,1.0,,,,,,5.0,1.0,0.2727272727272727,,0.1666666666666666,0.2727272727272727,0.4074074074074074,0.125,0.1764705882352941,0.1666666666666666,0.4444444444444444,0.4444444444444444,0.5,0.037037037037037,,,,0.3703703703703703,0.3,0.3,1.0,,,,,0.4,0.1666666666666666,0.3,,25.781818181818185,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,11877.0,198,-77.0,396,407,107,129,44,803,15.0,28.0,4.0,12.0,5.0,15.0,34.0,79,28.0,102,417,5.0,17.0,17.0,4.0,22.0,46.0,22.0,10.0,4.0,1.0,5.0,1.0,,,1.0,11.0,6.0,18.0,6.0,29.0,2.0,37.0,24.0,61.0,4.0,,6.0,2.0,10.0,8.0,26.0,3.0,3.0,26.0,1.0,3.0,34.0,3.0,5.0,2.0,5.0,3.0,22.0,107,2.0,0.6764705882352942,0.7931034482758621,0.430379746835443,0.2941176470588235,0.4204545454545454,0.2777777777777778,0.4903846153846153,0.4047619047619047,0.4782608695652174,25.2212389380531,0.4,0.1818181818181818,0.2248062015503876,0.1267605633802817,0.0967741935483871,0.0869565217391304,0.1832460732984293,0.1137440758293838,0.173076923076923,0.0638297872340425,0.0769230769230769,0.1632653061224489,0.3421052631578947,0.1904761904761904,0.0784313725490196,0.1818181818181818,0.6,0.3181818181818182,0.5357142857142857,0.6,0.6,0.1704545454545454,0.3333333333333333,0.4545454545454545,0.6666666666666666,0.3333333333333333,0.4204545454545454,0.4739386363636365,0.5600966666666667,0.1666666666666666,0.2156862745098039,10.393670886075949,0.2702020202020202,3.0,6.0,36.0,6.0,16.0,3.0,1.0,1.0,,1.0,4.0,15.0,3.0,0.375,0.4285714285714285,0.1395348837209302,0.1176470588235294,0.0666666666666666,0.6,0.4090909090909091,0.2857142857142857,0.5,0.4832238095238095,0.1485148514851485,0.1630434782608695,14.0,,2.0,,,2.0,7.0,1.0,2.0,4.0,2.0,9.0,,1.0,2.0,5.0,6.0,,,7.0,2.0,7.0,3.0,2.0,,2.0,3.0,1.0,,,,,3.0,1.0,0.2222222222222222,,0.4,0.2222222222222222,0.1022727272727272,0.0886075949367088,0.1071428571428571,0.2666666666666666,0.3888888888888889,0.3888888888888889,0.7857142857142857,0.0227272727272727,,,,0.0795454545454545,0.2857142857142857,0.2857142857142857,1.0,,,,0.0555555555555555,0.1904761904761904,0.5,0.2857142857142857,,24.833333333333336,1.0,,,,0.0476190476190476,7.0,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,672.0,11,-2.0,22,24,10,8,2,46,1.0,1.0,,,,,3.0,3,,6,28,,,,,4.0,2.0,4.0,,1.0,1.0,2.0,1.0,,,,5.0,1.0,,,,,,1.0,1.0,2.0,,,1.0,2.0,,,,,1.0,,,,,,,,,4.0,10,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,,1.0,20.0,1.0,,,,,0.3333333333333333,,0.1428571428571428,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,0.3999,,,0.6666666666666666,12.9,0.4545454545454545,,,2.0,2.0,2.0,,,,,,2.0,,,1.0,1.0,,0.5,,,0.6666666666666666,,,0.3019,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203145,1610612744,Kent Bazemore,Kent Bazemore,203145,GSW,7813.0,130,-62.0,264,268,65,64,31,532,9.0,12.0,2.0,3.0,1.0,5.0,16.0,33,6.0,59,287,3.0,5.0,10.0,1.0,11.0,8.0,24.0,2.0,8.0,5.0,13.0,3.0,2.0,,3.0,31.0,,4.0,8.0,7.0,,15.0,4.0,19.0,7.0,,6.0,1.0,13.0,10.0,16.0,,,11.0,,1.0,12.0,,3.0,3.0,3.0,1.0,11.0,65,,0.25,0.2666666666666666,0.4848484848484848,0.6,0.5,0.6428571428571429,0.5,0.625,0.5,23.920265780730897,0.5384615384615384,,0.0897435897435897,0.0439560439560439,0.2352941176470588,,0.1339285714285714,0.0296296296296296,,0.0625,,0.0625,0.0869565217391304,0.1304347826086956,0.21875,0.5,0.3333333333333333,0.2264150943396226,0.75,0.8181818181818182,0.3333333333333333,0.0943396226415094,0.2,0.2,0.4285714285714285,0.6666666666666666,0.6037735849056604,0.4871075471698113,0.5157214285714286,0.1694915254237288,0.1864406779661017,10.975757575757576,0.2462121212121212,,1.0,16.0,2.0,6.0,,5.0,2.0,3.0,1.0,2.0,6.0,1.0,0.3333333333333333,0.5,0.08,,,,0.3018867924528302,0.1,,0.40177,0.1016949152542373,0.1538461538461538,6.0,,5.0,,1.0,7.0,15.0,1.0,2.0,4.0,7.0,20.0,1.0,2.0,2.0,4.0,9.0,12.0,,15.0,7.0,2.0,5.0,6.0,1.0,1.0,,,,,,,,0.4285714285714285,0.35,0.5,0.5,0.35,0.3773584905660377,0.0606060606060606,0.0833333333333333,,0.375,0.4,0.1666666666666666,0.0943396226415094,,,,0.2830188679245283,0.4666666666666667,0.4666666666666667,0.4285714285714285,0.1428571428571428,,,0.1428571428571428,0.4,0.5,0.4666666666666667,,25.3,,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,1.0,0.0625,0.5,,,True,,,,,,,,,
