EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangePctBlocked,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,FTOffRebounds,BlockedLongMidRange,BlockedShortMidRange,OffFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,Charge Fouls,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,DefensiveGoaltends,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,9448.0,157,37,305,316,100,120,40,621,21.0,31.0,6.0,11.0,4.0,8.0,8.0,9.0,4.0,6.0,2.0,1.0,1.0,2.0,33.0,46.0,1.0,4.0,4.0,73.0,308,7.0,12.0,1.0,1.0,15.0,8.0,12.0,16.0,46.0,20.0,3.0,10.0,2.0,1.0,2.0,6.0,4.0,10.0,3.0,1.0,3.0,2.0,1.0,24.0,2.0,11.0,5.0,18.0,3.0,26,13.0,39,2.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,4.0,8.0,1.0,16.0,2.0,10.0,1.0,1.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,16.0,97,4.0,0.696969696969697,0.8214285714285714,1.0,0.25,0.25,0.717391304347826,0.5833333333333334,0.6666666666666666,0.69,0.5384615384615384,0.6666666666666666,0.7156862745098039,0.5357142857142857,0.6666666666666666,0.08,0.043478260869565216,0.06451612903225806,16.473988439306357,0.16666666666666666,0.2,0.16666666666666666,0.12359550561797752,0.11904761904761904,0.047619047619047616,0.15333333333333332,0.09923664122137404,0.10344827586206896,0.21428571428571427,0.0625,0.0625,0.1875,0.1111111111111111,0.2,0.11428571428571428,0.14285714285714285,0.14285714285714285,1.0,0.62,0.6774193548387096,0.7241379310344828,0.7619047619047619,0.18,0.8888888888888888,0.8888888888888888,0.625,0.12,0.6666666666666666,0.6666666666666666,0.5,0.04,0.04,0.5,0.5,1.0,0.8461538461538461,0.5454545454545454,0.16666666666666666,0.07692307692307693,0.6666666666666666,0.5,0.7,0.5,0.5232220000000001,0.5795708333333333,0.5432,0.0784313725490196,0.0851063829787234,0.2054794520547945,0.2191780821917808,5.03695652173913,24.8,0.32786885245901637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101236,1610612761,Chuck Hayes,Chuck Hayes,101236,TOR,667.0,11,-7,19,23,11,14,3,42,,,,,,,,3.0,,,,,,,,3.0,,,,,27,,,,,,,2.0,,,,,,,,1.0,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,,3.0,1.0,4,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0.3333333333333333,,13.636363636363637,,0.3333333333333333,0.75,0.16666666666666666,,,0.6,0.125,,,0.5,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.38730000000000003,,0.3844,,,,,9.233333333333334,,0.5789473684210527,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,10879.0,181,14,353,368,153,165,51,721,13.0,17.0,3.0,3.0,7.0,8.0,2.0,6.0,3.0,14.0,3.0,,16.0,41.0,18.0,37.0,17.0,44.0,14.0,101.0,377,3.0,3.0,5.0,2.0,20.0,11.0,19.0,41.0,6.0,30.0,33.0,4.0,41.0,16.0,2.0,34.0,3.0,37.0,2.0,1.0,21.0,7.0,6.0,77.0,1.0,5.0,4.0,5.0,,9,6.0,15,2.0,10.0,6.0,4.0,8.0,1.0,6.0,3.0,,11.0,3.0,7.0,,14.0,1.0,20.0,4.0,2.0,20.0,,6.0,1.0,1.0,1.0,1.0,41.0,150,2.0,0.16666666666666666,0.1875,0.6470588235294118,0.38636363636363635,0.38636363636363635,0.4864864864864865,1.0,0.5789473684210527,0.5370370370370371,1.125,0.4857142857142857,0.554945054945055,1.1111111111111112,0.5,0.5432098765432098,0.05405405405405406,0.11764705882352941,25.12315270935961,0.7272727272727273,,0.045871559633027525,0.045871559633027525,0.0851063829787234,0.02040816326530612,0.057692307692307696,0.0379746835443038,0.08108108108108109,0.05714285714285714,,0.02564102564102564,0.02857142857142857,0.02702702702702703,0.08108108108108109,0.09523809523809523,,0.047619047619047616,1.0,0.20987654320987653,0.7647058823529411,0.8666666666666667,0.23076923076923078,0.07407407407407407,0.3333333333333333,0.3333333333333333,,0.1728395061728395,0.21428571428571427,0.21428571428571427,,0.037037037037037035,0.5061728395061729,0.3902439024390244,0.3902439024390244,0.625,0.375,1.0,,,0.22857142857142856,0.875,0.7530864197530864,0.3902439024390244,0.49443827160493814,0.5547333333333334,0.4763757142857143,0.06896551724137931,0.13953488372093023,0.19801980198019803,0.40594059405940597,9.175675675675674,25.552272727272726,0.43342776203966005,,1.0,1.0,4.0,5.0,4.0,15.0,4.0,4.0,16.0,7.0,18.0,2.0,1.0,1.0,4.0,4.0,3.0,0.8,0.25,0.3333333333333333,0.3333333333333333,1.0,0.625,0.8,0.75,0.02857142857142857,0.42857142857142855,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202361,1610612761,Landry Fields,Landry Fields,202361,TOR,19329.0,322,-37,616,638,252,234,86,1254,19.0,36.0,3.0,8.0,7.0,14.0,8.0,22.0,,4.0,2.0,,,3.0,27.0,62.0,,5.0,14.0,68.0,686,6.0,12.0,1.0,1.0,13.0,8.0,26.0,18.0,30.0,24.0,,8.0,3.0,,6.0,13.0,7.0,20.0,4.0,3.0,9.0,2.0,2.0,47.0,8.0,6.0,6.0,26.0,12.0,44,15.0,59,1.0,10.0,7.0,3.0,6.0,1.0,4.0,5.0,4.0,11.0,5.0,13.0,1.0,25.0,,22.0,2.0,1.0,22.0,3.0,12.0,3.0,1.0,3.0,3.0,18.0,249,4.0,0.5555555555555556,0.6521739130434783,,,,0.43548387096774194,0.5,0.3076923076923077,0.40298507462686567,0.46153846153846156,0.2962962962962963,0.44155844155844154,0.4642857142857143,0.3103448275862069,0.07462686567164178,0.0967741935483871,0.1388888888888889,12.219101123595506,0.5454545454545454,0.36363636363636365,0.13131313131313133,0.031088082901554404,0.08450704225352113,0.08695652173913043,0.11895910780669144,0.04912280701754386,0.029850746268656716,,0.06666666666666667,0.08571428571428572,0.08064516129032258,0.12903225806451613,0.17567567567567569,0.09836065573770492,,0.030303030303030304,1.0,0.5373134328358209,0.5277777777777778,0.6129032258064516,0.5789473684210527,0.3283582089552239,0.36363636363636365,0.38095238095238093,0.5,0.05970149253731343,,,,0.029850746268656716,0.04477611940298507,,,,0.6153846153846154,0.375,,,0.5185185185185185,0.5,0.6119402985074627,,0.513276119402985,0.46461666666666673,0.4862629629629629,0.15789473684210525,0.16901408450704225,0.19117647058823528,0.2647058823529412,4.991935483870968,24.940000000000005,0.4090909090909091,0.045454545454545456,,1.0,,1.0,,,,,1.0,2.0,,2.0,,,1.0,1.0,,,,,,,0.07692307692307693,,,0.037037037037037035,,,1.0,1.0,1.0,0.06666666666666667,0.09090909090909091,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,7239.0,121,-37,231,241,103,79,31,472,3.0,6.0,1.0,1.0,1.0,2.0,,3.0,,2.0,8.0,1.0,6.0,12.0,3.0,11.0,8.0,20.0,8.0,38.0,271,1.0,1.0,1.0,,2.0,1.0,3.0,31.0,2.0,4.0,18.0,,10.0,5.0,1.0,6.0,,6.0,,,3.0,3.0,,12.0,,,2.0,5.0,1.0,8,,8,,3.0,3.0,,5.0,,2.0,2.0,,7.0,4.0,9.0,1.0,14.0,,8.0,,1.0,10.0,,2.0,1.0,1.0,1.0,1.0,30.0,102,1.0,0.3333333333333333,0.3333333333333333,0.75,0.4,0.3684210526315789,0.2727272727272727,1.0,0.3333333333333333,0.4838709677419355,0.5,0.7647058823529411,0.5277777777777778,0.5,0.775,0.6451612903225806,0.09090909090909091,,16.044776119402986,0.7142857142857143,0.08333333333333333,0.06944444444444445,,0.08695652173913043,,0.07368421052631578,,,,,,0.041666666666666664,0.038461538461538464,0.13636363636363635,0.1111111111111111,,,1.0,0.1935483870967742,0.5,0.5,0.3333333333333333,0.0967741935483871,,,,0.06451612903225806,,,,0.25806451612903225,0.3870967741935484,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,0.11764705882352941,0.5,0.8387096774193549,0.5,0.4917833333333333,0.6159,0.504346875,0.06060606060606061,0.15384615384615385,0.05263157894736842,0.8157894736842105,6.427272727272728,26.07,0.4458874458874459,0.3333333333333333,2.0,4.0,,,6.0,10.0,,8.0,14.0,5.0,6.0,3.0,,1.0,1.0,3.0,2.0,,0.5714285714285714,0.25,0.25,1.0,,,,0.23529411764705882,0.5882352941176471,0.6,,,,,,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,
200752,1610612761,Rudy Gay,Rudy Gay,200752,TOR,5165.0,86,-35,161,170,65,92,29,331,11.0,18.0,4.0,4.0,4.0,6.0,2.0,13.0,3.0,10.0,,,,8.0,16.0,41.0,,8.0,10.0,42.0,192,5.0,6.0,,3.0,13.0,5.0,15.0,16.0,8.0,24.0,,4.0,8.0,,5.0,,,,,,,,,,1.0,5.0,5.0,8.0,3.0,16,6.0,22,3.0,4.0,3.0,1.0,5.0,,1.0,3.0,,8.0,3.0,4.0,2.0,12.0,3.0,9.0,1.0,1.0,12.0,2.0,4.0,3.0,2.0,3.0,1.0,14.0,63,1.0,0.25,0.2857142857142857,,,,0.3902439024390244,0.8333333333333334,0.3333333333333333,0.32653061224489793,0.8333333333333334,0.22727272727272727,0.3888888888888889,0.9285714285714286,0.32,0.16326530612244897,0.12195121951219512,0.1111111111111111,31.95876288659794,0.625,0.21428571428571427,0.16,0.08620689655172414,0.2631578947368421,0.041666666666666664,0.18840579710144928,0.07317073170731707,0.17391304347826086,0.058823529411764705,,0.05263157894736842,0.14285714285714285,0.15384615384615385,0.1875,0.29411764705882354,,0.1111111111111111,0.3333333333333333,0.3673469387755102,0.6111111111111112,0.6875,0.36363636363636365,0.2653061224489796,0.15384615384615385,0.2,,0.20408163265306123,0.3,0.3,,,0.16326530612244897,,,,0.6666666666666666,1.0,0.25,,0.2727272727272727,0.6666666666666666,0.5306122448979592,,0.46276041666666656,0.5527166666666666,0.4600727272727273,0.0784313725490196,0.09302325581395349,0.30952380952380953,0.38095238095238093,7.548780487804878,26.8625,0.40372670807453415,0.23076923076923078,,,,,,7.0,,,7.0,6.0,,4.0,1.0,,,3.0,2.0,,,,,,,,,,0.3181818181818182,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,12181.0,203,14,389,403,152,152,57,792,15.0,23.0,4.0,4.0,6.0,6.0,6.0,17.0,19.0,46.0,7.0,,4.0,14.0,40.0,86.0,6.0,21.0,32.0,130.0,421,6.0,8.0,2.0,5.0,17.0,16.0,25.0,54.0,28.0,52.0,12.0,,14.0,4.0,7.0,13.0,8.0,21.0,7.0,1.0,12.0,,1.0,50.0,,2.0,6.0,12.0,,18,3.0,21,1.0,8.0,6.0,2.0,7.0,,3.0,9.0,2.0,16.0,5.0,4.0,,18.0,2.0,29.0,1.0,2.0,36.0,5.0,19.0,2.0,,2.0,1.0,54.0,149,2.0,0.35,0.35,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.46511627906976744,0.75,0.64,0.45794392523364486,0.6,0.5540540540540541,0.5286885245901639,0.7083333333333334,0.6136363636363636,0.19626168224299065,0.08139534883720931,0.17391304347826086,30.59866962305987,0.4375,,0.09375,0.015873015873015872,0.11538461538461539,,0.1,0.01098901098901099,,0.05,,,0.07142857142857142,0.12195121951219512,0.08888888888888889,0.13043478260869565,,0.0196078431372549,0.5,0.21495327102803738,0.6521739130434783,0.7894736842105263,0.3333333333333333,0.1588785046728972,0.35294117647058826,0.42857142857142855,0.5,0.42990654205607476,0.41304347826086957,0.41304347826086957,0.3157894736842105,0.06542056074766354,0.1308411214953271,0.2857142857142857,0.2857142857142857,0.5,0.4,1.0,0.25,,0.16216216216216217,1.0,0.411214953271028,0.2857142857142857,0.4547140186915887,0.47515,0.45355945945945936,0.15702479338842976,0.19,0.13076923076923078,0.4153846153846154,11.653488372093026,24.947619047619053,0.390745501285347,0.17647058823529413,2.0,3.0,,2.0,2.0,9.0,,3.0,12.0,13.0,6.0,4.0,,,,1.0,1.0,,0.25,0.2857142857142857,0.2857142857142857,1.0,0.2,,,0.08108108108108109,0.24324324324324326,0.2222222222222222,1.0,2.0,,0.1111111111111111,,1.0,,,3.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,
201946,1610612761,Tyler Hansbrough,Tyler Hansbrough,201946,TOR,6960.0,116,-3,214,220,72,73,36,434,11.0,17.0,3.0,6.0,2.0,2.0,2.0,4.0,1.0,3.0,,,,,14.0,24.0,,,23.0,51.0,232,4.0,7.0,,7.0,15.0,3.0,3.0,12.0,18.0,10.0,,6.0,,,2.0,,1.0,1.0,1.0,,,,,3.0,2.0,13.0,6.0,13.0,3.0,22,15.0,37,2.0,1.0,1.0,,1.0,,,4.0,2.0,5.0,1.0,6.0,,15.0,2.0,24.0,1.0,1.0,27.0,3.0,14.0,3.0,3.0,3.0,2.0,12.0,72,,0.6428571428571429,0.8181818181818182,,,,0.5833333333333334,0.5714285714285714,1.0,0.5833333333333334,0.5714285714285714,1.0,0.7083333333333334,0.6818181818181818,0.8571428571428571,,0.08333333333333333,0.11764705882352941,15.891472868217054,0.2,0.3,0.18055555555555555,0.17567567567567569,0.3,0.06060606060606061,0.20652173913043478,0.14018691588785046,0.16666666666666666,0.23809523809523808,0.13043478260869565,,0.17391304347826086,0.25,0.13793103448275862,0.2222222222222222,1.0,0.25,0.6666666666666666,0.7083333333333334,0.6470588235294118,0.7333333333333333,0.7272727272727273,0.16666666666666666,0.5,0.5,0.5,0.125,0.3333333333333333,0.3333333333333333,,,,,,,0.8571428571428571,0.5,,,0.6666666666666666,1.0,0.7083333333333334,,0.5255708333333334,0.5492999999999999,0.5508666666666667,0.4,0.4,0.29411764705882354,0.23529411764705882,4.108333333333333,,0.3364485981308411,,,,,,,,,,,6.0,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,0.2,,,,,,,,,6.0,1.0,,,,,,,,,,True,,,,,,,,,
202685,1610612761,Jonas Valanciunas,Jonas Valanciunas,202685,TOR,7818.0,130,-31,257,257,121,79,32,514,8.0,14.0,2.0,4.0,7.0,12.0,7.0,16.0,,,,,,,15.0,30.0,,,15.0,45.0,286,3.0,5.0,,3.0,9.0,7.0,15.0,26.0,18.0,12.0,,2.0,,,2.0,4.0,2.0,6.0,2.0,,3.0,1.0,,14.0,3.0,7.0,8.0,11.0,3.0,22,10.0,32,,2.0,1.0,1.0,4.0,,2.0,6.0,1.0,10.0,3.0,8.0,1.0,18.0,2.0,16.0,,,22.0,,6.0,6.0,4.0,6.0,2.0,26.0,121,1.0,0.6,0.6428571428571429,,,,0.5,0.6,0.4666666666666667,0.5,0.6,0.4666666666666667,0.5487804878048781,0.6428571428571429,0.5416666666666666,,0.06666666666666667,0.14285714285714285,17.64705882352941,0.4,0.2727272727272727,0.13414634146341464,0.0875,0.26666666666666666,0.07894736842105263,0.16964285714285715,0.0847457627118644,0.125,0.09090909090909091,0.043478260869565216,0.0967741935483871,0.13793103448275862,0.1724137931034483,0.08333333333333333,0.28,0.2,,0.3333333333333333,0.4666666666666667,0.5714285714285714,0.6666666666666666,0.75,0.5333333333333333,0.4375,0.4375,0.42857142857142855,,,,,,,,,,0.8,0.5,,,0.8,0.5833333333333334,0.4666666666666667,,0.47595,0.528525,0.54756,0.16666666666666666,0.16666666666666666,0.2,0.5777777777777777,5.53,,0.4708171206225681,,,,,,,,,,,12.0,,2.0,2.0,5.0,,5.0,5.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,4.0,,1.0,,,,,,,,,True,,,,,,,,,
200779,1610612761,Steve Novak,Steve Novak,200779,TOR,3740.0,62,-17,122,121,58,37,15,243,,,,,,,,1.0,2.0,3.0,5.0,1.0,5.0,12.0,2.0,4.0,8.0,17.0,,28.0,142,,2.0,3.0,,9.0,1.0,2.0,11.0,,4.0,24.0,,12.0,5.0,,1.0,,1.0,,,1.0,,,2.0,,,1.0,4.0,1.0,6,,6,,1.0,,1.0,,,,,,,,,1.0,4.0,,1.0,1.0,,,,,,,,,11.0,58,1.0,,,1.0,0.47058823529411764,0.47058823529411764,0.5,,0.5,0.6666666666666666,0.9,0.6111111111111112,0.6666666666666666,0.9,0.6111111111111112,0.8095238095238095,,,15.000000000000002,,0.2,0.14285714285714285,,0.07692307692307693,,0.12195121951219512,,,,,,0.25,0.16666666666666666,0.1111111111111111,,0.5,,,,,,,0.047619047619047616,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,,0.23809523809523808,0.5714285714285714,0.4166666666666667,0.4166666666666667,1.0,,,,0.2,,,0.8095238095238095,0.4166666666666667,0.5238809523809523,0.5063666666666666,0.5176388888888889,,,0.32142857142857145,0.39285714285714285,17.724999999999998,25.047058823529415,0.47540983606557374,,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,7.0,,,,,1.0,,,,1.0,0.42857142857142855,0.6,0.6,1.0,0.4,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,,,,,,1.0,,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,
