EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,BlockingFouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ShortMidRangePctBlocked,OffAtRimReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsPutbacks,FTOffRebounds,Charge Fouls Drawn,Defensive 3 Seconds Violations,OffFTReboundPct,Charge Fouls,Technical Free Throw Trips,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,LongMidRangePctBlocked,SecondChanceCorner3PctAssisted,3SecondViolations,on,Blocked3s,BlockedCorner3,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,Corner3PctBlocked,HeaveMakes,Clear Path Fouls
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,923.0,15,-3.0,29,29,1.0,20,6,58,1.0,2.0,1.0,1.0,,,,3.0,,,,,,,,,,,,1.0,5,,,,2,27,1.0,2.0,,,2.0,,,,,,,,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,,3.0,,2.0,2.0,,,2.0,2.0,4.0,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,0.2,0.5,,0.2,0.5,,0.2,0.5,,,0.2,0.5,16.666666666666668,1.0,,,0.13333333333333333,0.2857142857142857,,0.13333333333333333,0.10526315789473684,,0.25,,,,,,0.2857142857142857,,0.4,0.5,1.0,,0.6,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,0.4,,0.51036,0.53095,,,,,1.0,,6.340000000000001,,0.034482758620689655,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,0.14285714285714285,,,2.0,,,,,,,,,,,,,True,,,,,,,,,,
202344,1610612764,Trevor Booker,Trevor Booker,202344,WAS,1701.0,28,,54,55,21.0,17,7,109,,,,,,,,1.0,,1.0,,,,,,,,,,,2,,,2.0,2,77,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,21.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,4.838709677419355,,0.25,,0.0625,,,,0.045454545454545456,0.3333333333333333,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.41075,,,0.3333333333333333,0.3333333333333333,,,,14.2,,0.3888888888888889,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
202698,1610612764,Chris Singleton,Chris Singleton,202698,WAS,1648.0,27,-6.0,54,52,17.0,23,7,106,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,3,,,1.0,1,53,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,3.0,,4.0,,4.0,,,,,,,,,,,,,,,1.0,2.0,,3.0,,4.0,,,1.0,,,,17.0,,,,,,,,,,,,,,,0.1,,,,0.3333333333333333,1.0,8.064516129032258,,,0.2,,0.09090909090909091,,0.15384615384615385,,,,,,,0.25,0.4,0.1,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,0.4905333333333333,0.6345,,0.25,0.25,,,,14.366666666666667,,0.3148148148148148,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2403,1610612764,Nene,Nene,2403,WAS,452.0,8,-4.0,14,13,,4,1,27,,,,,,,,1.0,2.0,3.0,,,,,,,,,,2.0,4,,,,4,17,,,,,,,,,,,,4.0,,,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,2.0,2.0,3.0,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.4,,,,,,40.0,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.406675,,,0.2,0.2,,,,13.75,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101110,1610612764,Martell Webster,Martell Webster,101110,WAS,111585.0,1860,27.0,3609,3611,930.0,1027,394,7220,47.0,72.0,10.0,16.0,10.0,15.0,11.0,29.0,36.0,86.0,53.0,120.0,7.0,77.0,209.0,3.0,15.0,18.0,48.0,94.0,187,130.0,329.0,92.0,670,3834,17.0,26.0,7.0,22.0,66.0,21.0,34.0,32.0,80.0,30.0,168.0,132.0,56.0,372.0,18.0,4.0,205.0,77.0,10.0,63.0,20.0,83.0,14.0,6.0,41.0,11.0,11.0,186.0,5.0,24.0,53.0,110.0,4.0,167.0,32.0,199.0,5.0,39.0,24.0,15.0,26.0,18.0,25.0,2.0,8.0,1.0,5.0,51.0,5.0,15.0,66.0,130.0,5.0,107.0,10.0,109.0,8.0,6.0,38.0,10.0,1.0,168.0,917.0,17.0,0.7021276595744681,0.7333333333333333,0.9538461538461539,0.3951367781155015,0.3181818181818182,0.4,0.4,0.5026737967914439,0.6538461538461539,0.6176470588235294,0.560077519379845,0.5729166666666666,0.6052631578947368,0.5964285714285714,0.6111111111111112,0.6412213740458015,0.6375968992248062,0.053475935828877004,0.08333333333333333,15.008597396217146,0.5098039215686274,0.039603960396039604,0.10018214936247723,0.020618556701030927,0.1079429735234216,0.010438413361169102,0.10258023914411579,0.017650639074863056,0.01812688821752266,0.014056224899598393,0.008902077151335312,0.014084507042253521,0.06666666666666667,0.07736389684813753,0.1485148514851485,0.10846560846560846,0.01845018450184502,0.13953488372093023,0.6527777777777778,0.7121212121212122,0.7872340425531915,0.0562015503875969,0.3793103448275862,0.4230769230769231,0.18181818181818182,0.16666666666666666,0.4186046511627907,0.4235294117647059,0.23255813953488372,0.44166666666666665,0.44166666666666665,0.9245283018867925,0.4050387596899225,0.3684210526315789,0.3684210526315789,0.974025974025974,0.3333333333333333,0.625,0.5,0.14583333333333334,0.3125,0.2,1.0,0.13157894736842105,0.6666666666666666,0.42105263157894735,0.375,0.7771317829457365,0.375609756097561,0.5223038160469666,0.5348333333333333,0.5068388392857144,0.08727272727272728,0.17511520737327188,0.03003003003003003,0.09850746268656717,0.2507462686567164,10.4951871657754,25.308206686930102,0.257689110556941,8.0,6.0,10.0,14.0,11.0,3.0,15.0,6.0,10.0,0.10619469026548672,0.4,0.75,14.0,32.0,11.0,2.0,5.0,1.0,0.10344827586206896,0.03283582089552239,0.2807017543859649,0.4375,8.0,3.0,3.0,,0.0297029702970297,1.0,3.0,4.0,1.0,0.5714285714285714,0.011627906976744186,0.5,,False,1.0,1.0,,,,,,,,
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,154386.0,2573,317.0,5045,5009,998.0,1068,566,10054,253.0,356.0,66.0,96.0,53.0,69.0,135.0,330.0,48.0,125.0,,,,1.0,1.0,,,1.0,1.0,436.0,811,1.0,1.0,148.0,1023,5119,88.0,148.0,,,200.0,77.0,134.0,1.0,1.0,44.0,201.0,588.0,284.0,3.0,,,1.0,1.0,50.0,96.0,41.0,137.0,31.0,10.0,33.0,14.0,49.0,315.0,72.0,122.0,170.0,338.0,39.0,547.0,199.0,746.0,8.0,40.0,27.0,13.0,58.0,28.0,62.0,5.0,30.0,,14.0,120.0,5.0,23.0,102.0,195.0,19.0,202.0,19.0,218.0,27.0,,106.0,,2.0,197.0,984.0,24.0,0.6743119266055045,0.7577319587628866,1.0,1.0,,1.0,1.0,0.5376078914919852,0.5945945945945946,0.5746268656716418,0.5387931034482759,0.5945945945945946,0.5814814814814815,0.5627062706270627,0.6060606060606061,0.6165644171779141,0.0012315270935960591,0.06165228113440197,0.09269662921348315,17.981072555205046,0.48333333333333334,0.3577981651376147,0.20349187236604455,0.07068366164542295,0.24147727272727273,0.1152,0.21479915433403807,0.08251807741386644,0.06889352818371608,0.07566204287515763,0.1079136690647482,0.12980769230769232,0.16015625,0.24752475247524752,0.20341614906832298,0.2593984962406015,0.024615384615384615,0.43842364532019706,0.7106741573033708,0.7832817337461301,0.7154150197628458,0.4064039408866995,0.4090909090909091,0.4299363057324841,0.5111111111111111,0.1539408866995074,0.384,0.3870967741935484,,,,,0.0012315270935960591,1.0,1.0,1.0,0.6486486486486487,0.6875,0.25757575757575757,,,,,0.5111111111111111,0.7681159420289855,0.007407407407407408,1.0,0.4396551724137931,1.0,0.49165701970443343,0.5199585585585585,0.506911851851852,0.11896745230078563,0.11910112359550562,,0.19550342130987292,0.19648093841642228,6.719235511713937,26.5,0.19781962338949455,12.0,24.0,18.0,117.0,87.0,30.0,118.0,77.0,13.0,0.18604651162790697,0.652542372881356,0.9166666666666666,,,24.0,4.0,26.0,4.0,0.048484848484848485,0.06387665198237885,,,96.0,5.0,6.0,2.0,0.036231884057971016,3.0,,,1.0,,0.008,,1.0,False,1.0,,1.0,,,,,,,
1733,1610612764,Al Harrington,Al Harrington,1733,WAS,17788.0,296,42.0,588,583,168.0,172,62,1171,21.0,33.0,3.0,5.0,3.0,7.0,2.0,15.0,3.0,12.0,6.0,14.0,1.0,15.0,44.0,,2.0,3.0,12.0,26.0,60,21.0,58.0,13.0,128,598,4.0,7.0,1.0,3.0,11.0,5.0,12.0,5.0,18.0,1.0,26.0,34.0,18.0,63.0,,,44.0,15.0,5.0,13.0,7.0,20.0,5.0,2.0,9.0,3.0,1.0,47.0,2.0,4.0,9.0,29.0,2.0,40.0,6.0,46.0,3.0,9.0,5.0,4.0,6.0,3.0,16.0,2.0,3.0,2.0,2.0,22.0,2.0,6.0,16.0,39.0,6.0,24.0,8.0,17.0,3.0,,10.0,,1.0,26.0,167.0,5.0,0.6538461538461539,0.68,1.0,0.3620689655172414,0.3333333333333333,0.2777777777777778,0.3620689655172414,0.43333333333333335,0.5714285714285714,0.4166666666666667,0.4872881355932203,0.55,0.4166666666666667,0.512,0.55,0.41935483870967744,0.4915254237288136,0.08333333333333333,0.09090909090909091,22.239031770045386,0.2727272727272727,0.1,0.18012422360248448,0.025477707006369428,0.09473684210526316,0.022222222222222223,0.1484375,0.024291497975708502,0.06666666666666667,0.01639344262295082,0.029411764705882353,,0.14893617021276595,0.23636363636363636,0.15254237288135594,0.1038961038961039,0.046875,0.2796610169491525,0.6363636363636364,0.7,0.6666666666666666,0.1271186440677966,0.13333333333333333,0.15384615384615385,0.5,0.1016949152542373,0.25,0.25,0.11864406779661017,0.42857142857142855,0.42857142857142855,1.0,0.3728813559322034,0.3409090909090909,0.3488372093023256,1.0,0.5,0.6,0.6666666666666666,0.1,0.2,,,0.23333333333333334,0.42857142857142855,0.4,0.25,0.7711864406779662,0.3409090909090909,0.5302707627118644,0.6241125,0.5276533333333333,0.08,0.14925373134328357,,0.0859375,0.203125,6.608333333333334,25.303448275862067,0.2857142857142857,2.0,5.0,,,,,,,,0.05555555555555555,,0.6666666666666666,2.0,6.0,,5.0,1.0,1.0,0.13333333333333333,,0.2,0.3333333333333333,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,False,,,,1.0,0.017241379310344827,0.022727272727272728,,,,
1889,1610612764,Andre Miller,Andre Miller,1889,WAS,10098.0,168,30.0,324,321,99.0,95,40,645,11.0,21.0,,1.0,4.0,8.0,2.0,10.0,1.0,6.0,,,,1.0,1.0,,,,,14.0,37,1.0,1.0,15.0,46,334,,3.0,,,,5.0,12.0,,,10.0,20.0,8.0,20.0,3.0,,,1.0,1.0,3.0,31.0,7.0,38.0,6.0,1.0,25.0,3.0,3.0,83.0,,3.0,9.0,8.0,,17.0,4.0,21.0,,7.0,4.0,3.0,9.0,8.0,3.0,,1.0,,,12.0,,5.0,4.0,22.0,,17.0,3.0,17.0,3.0,,8.0,,,16.0,97.0,,0.2857142857142857,0.2857142857142857,1.0,1.0,,,1.0,0.3783783783783784,,0.4166666666666667,0.40789473684210525,,0.4166666666666667,0.5111111111111111,,0.625,0.02631578947368421,0.08108108108108109,0.09523809523809523,15.447154471544716,0.75,,0.0898876404494382,0.02727272727272727,0.17647058823529413,,0.12142857142857143,0.021739130434782608,0.02857142857142857,0.05555555555555555,,,0.07407407407407407,,0.15,0.17391304347826086,,0.5526315789473685,0.5238095238095238,0.5789473684210527,0.2727272727272727,0.2631578947368421,0.2,0.2222222222222222,0.5,0.15789473684210525,0.16666666666666666,0.16666666666666666,,,,,0.02631578947368421,1.0,1.0,1.0,0.3333333333333333,,,,,,,0.6666666666666666,0.5,,,0.5789473684210527,1.0,0.4808618421052632,0.4834,0.5250916666666666,0.18604651162790697,0.19047619047619047,,,0.43478260869565216,6.364864864864865,27.0,0.3055555555555556,1.0,1.0,2.0,,,,,,,0.2,,,,,,1.0,,,0.1,,,,,1.0,,,0.09090909090909091,1.0,,,,,,,,False,,,,,,,,,,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,37326.0,622,-92.0,1181,1201,286.0,360,153,2382,20.0,35.0,2.0,8.0,5.0,6.0,7.0,18.0,17.0,55.0,2.0,12.0,2.0,4.0,17.0,1.0,3.0,1.0,4.0,44.0,108,6.0,29.0,29.0,135,1258,7.0,19.0,1.0,5.0,17.0,11.0,27.0,1.0,7.0,7.0,32.0,46.0,42.0,9.0,9.0,,17.0,4.0,6.0,42.0,28.0,70.0,19.0,9.0,20.0,8.0,14.0,168.0,9.0,11.0,12.0,33.0,1.0,46.0,20.0,66.0,3.0,34.0,19.0,15.0,28.0,23.0,14.0,1.0,5.0,4.0,1.0,42.0,1.0,11.0,29.0,72.0,1.0,55.0,7.0,42.0,5.0,,17.0,1.0,,32.0,280.0,6.0,0.5227272727272727,0.5348837209302325,0.5,0.20689655172413793,0.2,0.14285714285714285,0.20689655172413793,0.4074074074074074,0.3684210526315789,0.4074074074074074,0.38686131386861317,0.3541666666666667,0.36764705882352944,0.43548387096774194,0.3541666666666667,0.42105263157894735,0.2116788321167883,0.05555555555555555,0.11428571428571428,14.528023598820058,0.6666666666666666,0.02702702702702703,0.09620991253644315,0.02528735632183908,0.07453416149068323,0.06976744186046512,0.08928571428571429,0.03546099290780142,0.023076923076923078,0.025510204081632654,0.06593406593406594,0.07894736842105263,0.0975609756097561,0.06666666666666667,0.12173913043478261,0.06722689075630252,0.038461538461538464,0.25547445255474455,0.5714285714285714,0.6451612903225806,0.55,0.13138686131386862,0.3888888888888889,0.4375,0.2857142857142857,0.40145985401459855,0.3090909090909091,0.3090909090909091,0.08759124087591241,0.16666666666666666,0.16666666666666666,1.0,0.12408759124087591,0.23529411764705882,0.23529411764705882,0.25,0.3333333333333333,0.25,,0.08333333333333333,0.125,0.3333333333333333,1.0,0.17647058823529413,0.8333333333333334,0.11764705882352941,0.25,0.46715328467153283,0.23529411764705882,0.48100072992700715,0.48632368421052624,0.4418544117647059,0.12,0.14166666666666666,0.03333333333333333,0.1259259259259259,0.23703703703703705,11.822222222222221,24.89310344827586,0.24216765453005928,5.0,3.0,5.0,11.0,8.0,2.0,11.0,7.0,4.0,0.09523809523809523,0.6363636363636364,0.5882352941176471,,3.0,,1.0,3.0,2.0,0.1111111111111111,0.027522935779816515,0.08823529411764706,,2.0,,3.0,,,,,,,,,,,False,,,,,,,1.0,,,
202322,1610612764,John Wall,John Wall,202322,WAS,169027.0,2817,226.0,5559,5542,1219.0,1369,621,11101,231.0,352.0,18.0,33.0,72.0,111.0,36.0,122.0,176.0,492.0,12.0,39.0,8.0,87.0,245.0,16.0,42.0,25.0,76.0,443.0,966,99.0,284.0,293.0,1476,5749,35.0,77.0,16.0,50.0,128.0,111.0,255.0,25.0,80.0,132.0,429.0,164.0,722.0,198.0,99.0,3.0,242.0,87.0,45.0,451.0,233.0,684.0,127.0,106.0,284.0,59.0,108.0,1601.0,6.0,30.0,78.0,192.0,3.0,273.0,36.0,309.0,10.0,141.0,76.0,65.0,173.0,125.0,103.0,15.0,48.0,8.0,6.0,276.0,15.0,66.0,79.0,206.0,2.0,298.0,18.0,359.0,39.0,,155.0,1.0,3.0,416.0,1199.0,26.0,0.18510158013544017,0.18764302059496568,0.6666666666666666,0.3485915492957746,0.32,0.3125,0.35231316725978645,0.458592132505176,0.45454545454545453,0.43529411764705883,0.4732,0.4645669291338583,0.44328358208955226,0.521398002853067,0.48846153846153845,0.5246305418719212,0.2272,0.046583850931677016,0.09375,26.69424117085587,0.6268115942028986,0.022222222222222223,0.1076836791923724,0.01611170784103115,0.10077519379844961,0.008310249307479225,0.10559249120062573,0.01393188854489164,0.014056224899598393,0.011574074074074073,0.008403361344537815,0.008130081300813009,0.10619469026548672,0.08561020036429873,0.12705530642750373,0.09122203098106713,0.015822784810126583,0.2816,0.65625,0.7241379310344828,0.2597402597402597,0.0976,0.29508196721311475,0.3185840707964602,0.05555555555555555,0.3936,0.35772357723577236,0.35991820040899797,0.0312,0.3076923076923077,0.3076923076923077,0.9166666666666666,0.196,0.3551020408163265,0.35655737704918034,0.632183908045977,0.25984251968503935,0.5454545454545454,0.1111111111111111,0.06299212598425197,0.33070866141732286,0.38095238095238093,0.875,0.33134328358208953,0.6486486486486487,0.22686567164179106,0.32894736842105265,0.5088,0.359504132231405,0.5028899839098951,0.49761084337349404,0.4885436363636364,0.1141185076810534,0.14325323475046212,0.0035087719298245615,0.08672086720867209,0.29065040650406504,11.00869565217391,26.18485915492958,0.21928404389278647,46.0,15.0,35.0,35.0,26.0,8.0,38.0,16.0,25.0,0.12953367875647667,0.42105263157894735,0.11363636363636363,,4.0,10.0,6.0,1.0,4.0,0.07377049180327869,0.026,0.011940298507462687,,12.0,,15.0,1.0,,8.0,15.0,,,,0.006097560975609756,,,False,3.0,,3.0,1.0,0.0035211267605633804,0.004081632653061225,1.0,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,134252.0,2238,104.0,4344,4340,670.0,866,504,8684,91.0,155.0,8.0,18.0,12.0,21.0,35.0,96.0,173.0,461.0,41.0,106.0,3.0,89.0,211.0,9.0,22.0,12.0,41.0,299.0,712,130.0,317.0,125.0,1113,4519,24.0,60.0,9.0,25.0,79.0,34.0,86.0,17.0,52.0,41.0,160.0,320.0,278.0,366.0,24.0,1.0,210.0,89.0,32.0,167.0,52.0,219.0,36.0,16.0,72.0,40.0,55.0,490.0,11.0,35.0,76.0,116.0,9.0,201.0,48.0,249.0,17.0,64.0,50.0,14.0,70.0,48.0,42.0,12.0,22.0,4.0,7.0,112.0,15.0,20.0,86.0,138.0,8.0,143.0,17.0,153.0,12.0,,56.0,2.0,1.0,156.0,659.0,17.0,0.5351170568561873,0.547945205479452,0.9384615384615385,0.41009463722397477,0.36,0.3269230769230769,0.41139240506329117,0.4199438202247191,0.4,0.3953488372093023,0.4800777453838678,0.4411764705882353,0.4311594202898551,0.5054945054945055,0.4540229885057471,0.4968944099378882,0.3080660835762877,0.0449438202247191,0.11612903225806452,24.3966741026161,0.625,0.0782608695652174,0.08516886930983847,0.022727272727272728,0.11710323574730354,0.020522388059701493,0.09547488811536549,0.022157996146435453,0.020930232558139535,0.019580419580419582,0.0221606648199446,0.017142857142857144,0.06855791962174941,0.0819277108433735,0.10114503816793893,0.1278825995807128,0.03041144901610018,0.15063168124392615,0.5870967741935483,0.6642335766423357,0.5714285714285714,0.09329446064139942,0.3645833333333333,0.38461538461538464,0.8,0.4480077745383868,0.3752711496746204,0.3827433628318584,0.10301263362487852,0.3867924528301887,0.3942307692307692,1.0,0.20505344995140914,0.4218009478672986,0.4238095238095238,0.9101123595505618,0.21176470588235294,0.4444444444444444,,0.03529411764705882,0.25882352941176473,0.4090909090909091,0.5555555555555556,0.15217391304347827,0.5714285714285714,0.2971014492753623,0.2926829268292683,0.4586977648202138,0.4238095238095238,0.48328442064264854,0.4878932835820896,0.4773823529411764,0.053953488372093024,0.07407407407407407,0.006269592476489028,0.07097933513027853,0.14375561545372867,13.533848314606741,25.085173501577284,0.15423572744014732,9.0,2.0,17.0,14.0,11.0,3.0,17.0,9.0,13.0,0.0872093023255814,0.5294117647058824,0.4624277456647399,5.0,11.0,4.0,5.0,1.0,4.0,0.052083333333333336,0.030379746835443037,0.07971014492753623,0.45454545454545453,14.0,2.0,3.0,1.0,0.01904761904761905,1.0,13.0,,,,0.019522776572668113,,,False,3.0,1.0,2.0,3.0,0.00946372239747634,0.004739336492890996,,0.018867924528301886,,
2772,1610612764,Trevor Ariza,Trevor Ariza,2772,WAS,153770.0,2563,222.0,5071,5051,1123.0,1294,573,10122,139.0,226.0,24.0,51.0,32.0,49.0,11.0,45.0,46.0,120.0,79.0,176.0,11.0,94.0,247.0,8.0,19.0,23.0,49.0,196.0,391,173.0,423.0,142.0,1053,5220,30.0,69.0,14.0,30.0,117.0,42.0,76.0,38.0,87.0,50.0,248.0,232.0,160.0,501.0,18.0,4.0,242.0,93.0,43.0,135.0,48.0,183.0,31.0,17.0,84.0,17.0,34.0,414.0,22.0,68.0,99.0,216.0,45.0,360.0,94.0,454.0,14.0,121.0,89.0,32.0,71.0,47.0,55.0,10.0,24.0,2.0,6.0,126.0,9.0,23.0,63.0,165.0,5.0,154.0,11.0,184.0,13.0,,69.0,5.0,,243.0,1103.0,18.0,0.5918367346938775,0.6304347826086957,0.9653179190751445,0.408983451536643,0.4666666666666667,0.4367816091954023,0.4105011933174224,0.5012787723785166,0.43478260869565216,0.5526315789473685,0.5595823095823096,0.5151515151515151,0.6073619631901841,0.5861297539149888,0.5471698113207547,0.6347150259067358,0.5196560196560197,0.10997442455242967,0.15486725663716813,17.799126637554586,0.5634920634920635,0.35714285714285715,0.13374613003095975,0.04042806183115339,0.14368650217706821,0.033846153846153845,0.13671875,0.038593481989708404,0.0455531453362256,0.023968042609853527,0.02968036529680365,0.04245283018867924,0.062381852551984876,0.14545454545454545,0.18781725888324874,0.13706563706563707,0.03553299492385787,0.27764127764127766,0.6150442477876106,0.7277486910994765,0.5971223021582733,0.05528255528255528,0.24444444444444444,0.2682926829268293,0.36363636363636365,0.14742014742014742,0.38333333333333336,0.39655172413793105,0.21621621621621623,0.44886363636363635,0.44886363636363635,1.0,0.3034398034398034,0.3805668016194332,0.3821138211382114,0.9361702127659575,0.5151515151515151,0.47058823529411764,0.25,0.1111111111111111,0.1919191919191919,0.42105263157894735,1.0,0.3006134969325153,0.6530612244897959,0.3006134969325153,0.46938775510204084,0.7972972972972973,0.384297520661157,0.5498184177997525,0.542699375,0.5467242236024847,0.08457142857142858,0.15436241610738255,0.011682242990654205,0.1111111111111111,0.2355175688509022,7.419181585677751,25.114420803782508,0.2214553342535989,11.0,13.0,19.0,16.0,6.0,7.0,20.0,13.0,14.0,0.16374269005847952,0.65,0.6304347826086957,15.0,38.0,15.0,4.0,11.0,4.0,0.08888888888888889,0.06170212765957447,0.2331288343558282,0.39473684210526316,24.0,4.0,5.0,,0.027586206896551724,8.0,7.0,6.0,,0.5454545454545454,0.03333333333333333,1.0,,False,4.0,1.0,3.0,1.0,0.002364066193853428,0.004048582995951417,3.0,,1.0,1.0
