EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,PenaltyAtRimFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGM,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,PenaltyAtRimAccuracy,SecondChanceFtPoints,PenaltyFtPoints,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,BlockingFouls,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,HeaveAttempts,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,OffShortMidRangeReboundPct,Travels,Offensive Fouls,NonShootingPenaltyNonTakeFouls,on,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,Clear Path Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Defensive 3 Seconds Violations,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,Charge Fouls,BlockedLongMidRange,DefensiveGoaltends,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends
201160,1610612740,Jason Smith,Jason Smith,201160,NOP,735.0,12.0,1.0,23,22.0,2.0,4.0,45,1.0,2.0,5.0,2.0,6.0,4.0,19.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,23.076923076923077,0.125,0.5,0.25,0.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,0.8333333333333334,0.4,0.4,1.0,0.39945,0.40225,0.5,17.900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201627,1610612740,Anthony Morrow,Anthony Morrow,201627,NOP,2386.0,40.0,1.0,74,74.0,15.0,9.0,148,5.0,2.0,5.0,7.0,11.0,26.0,69.0,1.0,2.0,5.0,12.0,1.0,4.0,5.0,5.0,1.0,3.0,1.0,1.0,,1.0,,0.8571428571428571,0.8571428571428571,0.6363636363636364,0.5,0.8666666666666667,0.8333333333333334,0.8666666666666667,0.8333333333333334,17.857142857142858,0.17391304347826086,0.058823529411764705,0.125,,,,0.3333333333333333,0.3333333333333333,0.4,0.4,1.0,0.4503566666666667,0.47523333333333334,0.19230769230769232,11.909090909090908,15.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.18181818181818182,0.4,0.25,0.06666666666666667,1.0,1.0,1.0,0.8,0.8,0.75,0.2,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,23.775,0.20270270270270271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201936,1610612740,Tyreke Evans,Tyreke Evans,201936,NOP,2170.0,36.0,3.0,64,67.0,15.0,7.0,131,3.0,1.0,6.0,4.0,15.0,9.0,62.0,2.0,2.0,4.0,,2.0,2.0,6.0,6.0,2.0,4.0,,,,,,,,0.26666666666666666,1.0,0.26666666666666666,1.0,0.3,1.0,22.22222222222222,0.1,0.125,0.1111111111111111,,0.16666666666666666,,0.2,0.4,0.16666666666666666,0.16666666666666666,,0.4726733333333334,0.44605,0.4444444444444444,9.406666666666666,13.0,3.0,6.0,1.0,1.0,,,,,,,,,,,,8.0,,,,3.0,7.0,,18.0,,2.0,,13.0,,,,,,0.1,0.2,,0.4,0.5,0.6,,,,,,,,,,,,,0.5,1.0,,,,,0.4,,,0.203125,1.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4735666666666667,0.06666666666666667,0.06666666666666667,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201950,1610612740,Jrue Holiday,Jrue Holiday,201950,NOP,518.0,9.0,-10.0,18,19.0,7.0,1.0,37,1.0,1.0,2.0,2.0,5.0,4.0,25.0,,,,2.0,,,,,,,,,,,,0.5,0.5,0.4,,0.4,,0.4,,31.57894736842105,,,,,,,0.2,0.4,0.5,0.5,1.0,0.49651999999999996,,,8.959999999999999,8.0,1.0,2.0,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,2.0,,,,8.0,,,,,,,,,0.4,0.5,0.5,,,,,,,,,,,,,,,,,,,0.4,,,0.4444444444444444,1.0,,1.0,3.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,,1.0,,0.3333333333333333,0.4928333333333333,,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202498,1610612740,Lance Thomas,Lance Thomas,202498,NOP,2531.0,42.0,-3.0,78,80.0,18.0,9.0,158,3.0,,1.0,2.0,9.0,6.0,78.0,,1.0,1.0,4.0,1.0,3.0,5.0,7.0,4.0,4.0,,,,,,1.0,1.0,0.2222222222222222,,0.2222222222222222,,0.2727272727272727,0.25,14.772727272727273,0.13043478260869565,0.058823529411764705,0.1,0.14285714285714285,0.07692307692307693,,0.3333333333333333,0.1111111111111111,,,,0.44482222222222223,0.3698,0.16666666666666666,5.988888888888889,17.0,1.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,7.0,,2.0,1.0,17.0,,,,,,,0.4,,0.5555555555555556,0.2,0.5,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,1.0,,,,,,0.5555555555555556,,,0.21794871794871795,1.0,2.0,,1.0,1.0,4.0,1.0,,1.0,1.0,,,,1.0,,2.0,4.0,,1.0,1.0,,,0.25,0.4444444444444444,0.6,0.3333333333333333,0.14285714285714285,1.0,0.3698,0.1,0.1,0.16666666666666666,,1.0,1.0,0.5,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.04878048780487805,0.04878048780487805,0.11764705882352941,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612740,Austin Rivers,Austin Rivers,203085,NOP,286.0,5.0,2.0,10,8.0,,1.0,18,1.0,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,18.181818181818183,,,,,,,1.0,,,,,0.3093,,,4.9,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203148,1610612740,Brian Roberts,Brian Roberts,203148,NOP,1937.0,32.0,7.0,57,59.0,11.0,8.0,116,2.0,2.0,6.0,2.0,8.0,15.0,53.0,,,,4.0,,2.0,2.0,3.0,3.0,8.0,,,,,,1.0,1.0,0.25,,0.45454545454545453,,0.5769230769230769,,21.21212121212121,0.09523809523809523,,0.05714285714285714,0.14285714285714285,,,0.18181818181818182,0.5454545454545454,0.3333333333333333,0.4,1.0,0.4363099999999999,,,15.8875,8.0,,,,,,2.0,2.0,,1.0,,,2.0,3.0,,,,6.0,,,3.0,4.0,,9.0,,3.0,,8.0,1.0,0.6666666666666666,,1.0,0.2727272727272727,0.1111111111111111,,,,,,,,,,0.18181818181818182,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,,0.2727272727272727,,32.43333333333333,0.14035087719298245,,5.0,,1.0,,1.0,1.0,1.0,,,3.0,2.0,1.0,1.0,,1.0,5.0,,2.0,,,,,0.125,,,,,0.3679,0.23076923076923078,0.2,,,,,,,,,,3.0,1.0,1.0,,,,,0.03333333333333333,0.03333333333333333,0.06666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,245.0,4.0,-10.0,8,10.0,4.0,1.0,18,,,,1.0,2.0,3.0,15.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,0.5,1.0,0.5,1.0,0.5,1.0,33.333333333333336,,,,,,,,,,,,0.35595,0.2331,0.6666666666666666,3.1500000000000004,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,3.0,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,0.375,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,1.0,0.2331,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,,,,1.0,,,,,1.0,1.0,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201880,1610612740,Greg Stiemsma,Greg Stiemsma,201880,NOP,1360.0,23.0,5.0,40,44.0,7.0,3.0,84,1.0,,,,2.0,,36.0,,1.0,,,1.0,2.0,5.0,6.0,1.0,5.0,2.0,2.0,,2.0,2.0,,,,,,,,,15.909090909090908,0.15384615384615385,0.1,0.13043478260869565,0.3333333333333333,0.1,1.0,0.5,,,,,0.50535,0.5851,,3.25,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,3.0,,6.0,,,,4.0,,,,,,0.2,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,0.1,,,,1.0,,,,,3.0,2.0,,,,4.0,,5.0,,,,,,,,,,,0.6666666666666666,,0.4256,,,,,1.0,1.0,0.2,,,,,,1.0,1.0,,,,,0.05,0.05,0.125,,,1.0,,,,,,,2.0,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203076,1610612740,Anthony Davis,Anthony Davis,203076,NOP,326.0,5.0,-3.0,11,11.0,6.0,2.0,22,1.0,1.0,1.0,1.0,3.0,8.0,17.0,,,,2.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,42.857142857142854,,1.0,0.5,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.4719333333333333,,,9.6,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,9.0,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.8181818181818182,1.0,6.0,1.0,3.0,6.0,1.0,,,,,,,,,,,6.0,,3.0,6.0,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,1.0,,,0.3333333333333333,0.4719333333333333,0.5,0.5,0.75,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
