EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted2s,DefThreePtRebounds,Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,DefLongMidRangeReboundPct,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,OffTwoPtRebounds,OffRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,BlockedLongMidRange,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,PtsPutbacks,Corner3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceTurnovers,ShortMidRangePctBlocked,Offensive Fouls,OffLongMidRangeReboundPct,Offensive Fouls Drawn,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FTOffRebounds,FTDefRebounds,SelfOReb,BlockingFouls,Clear Path Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,1556.0,26,-16.0,50,52,31.0,4.0,3.0,102,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,12.0,61,1.0,1.0,3.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,7.0,7.0,4.0,3.0,14.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,5.0,31.0,0.5,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.7142857142857143,1.5,0.625,0.75,1.5,0.625,0.2857142857142857,0.2,0.3333333333333333,18.867924528301884,0.5,0.0666666666666666,0.0434782608695652,0.1428571428571428,0.4285714285714285,0.3333333333333333,0.5,0.2857142857142857,0.5,0.5,0.2857142857142857,1.0,1.0,0.5,1.0,1.0,0.25,0.25,1.0,0.7142857142857143,1.0,0.4848,0.5907,0.47045,0.125,0.1666666666666666,0.25,0.4166666666666667,9.54,25.8,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,1346.0,22,-20.0,44,43,21.0,5.0,5.0,87,1.0,1.0,,1.0,3.0,,,,,,,5.0,7.0,,,2.0,12.0,57,,,4.0,1.0,1.0,,,4.0,4.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,2.0,,4.0,21.0,,,,,,0.7142857142857143,1.0,0.7142857142857143,0.5,1.0,0.75,0.6666666666666666,1.0,,,,16.3265306122449,,,0.125,,0.1428571428571428,1.0,1.0,0.4285714285714285,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.1428571428571428,,0.4161285714285714,0.51835,0.3373,,,0.3333333333333333,0.3333333333333333,10.314285714285717,,0.4772727272727273,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.5,0.4,0.5,1.0,1.0,0.4285714285714285,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,335.0,6,-10.0,13,12,13.0,4.0,,25,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,3.0,,1.0,,2.0,18,,,,1.0,3.0,,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,13.0,,,,,,0.3333333333333333,0.3333333333333333,0.25,,0.25,0.25,,0.25,0.25,,,30.769230769230766,,1.0,0.5,,0.25,1.0,1.0,,,,0.25,,,,,,0.25,0.25,,0.5,,0.5055000000000001,,0.5055000000000001,,,,1.0,5.233333333333333,24.8,1.0,,,,2.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,216.0,4,-6.0,9,8,9.0,,,17,2.0,2.0,2.0,,,,,,,,,2.0,3.0,,,,4.0,12,,,,2.0,3.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,33.333333333333336,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,0.6388333333333334,,0.6388333333333334,,,,1.0,3.966666666666667,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,0.5,0.5,,,,,0.5,0.3333333333333333,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203263,1610612737,James Nunnally,James Nunnally,203263,ATL,3252.0,54,-13.0,106,107,67.0,24.0,9.0,213,2.0,3.0,3.0,1.0,5.0,2.0,4.0,,,2.0,4.0,3.0,8.0,3.0,10.0,3.0,18.0,119,,,,2.0,4.0,3.0,9.0,16.0,,9.0,,4.0,2.0,,2.0,2.0,1.0,1.0,4.0,4.0,7.0,8.0,1.0,,1.0,3.0,2.0,1.0,,4.0,2.0,4.0,4.0,2.0,16.0,67.0,1.0,0.3,,0.3333333333333333,0.3,0.375,0.5,0.4166666666666667,,0.5,0.45,,0.5333333333333333,0.5555555555555556,,,20.869565217391305,0.75,0.1081081081081081,0.1320754716981132,0.0769230769230769,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.2,0.2,0.2222222222222222,0.5,0.5,1.0,,,0.2307692307692307,0.3076923076923077,0.5,0.7222222222222222,0.5,0.5433694444444445,,0.5831269230769232,0.1,0.2,,0.8888888888888888,11.875,24.03,0.6320754716981132,,,,,,,,3.0,6.0,3.0,2.0,,,1.0,,1.0,,,1.0,1.0,,0.1875,0.2307692307692307,,1.0,,,,,1.0,,,,2.0,,0.6666666666666666,1.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.032258064516129,0.0238095238095238,0.1,0.3,0.3333333333333333,0.1666666666666666,0.1666666666666666,1.0,0.3846153846153846,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,856.0,14,,27,27,12.0,7.0,4.0,54,,1.0,,,,,,,,,,,1.0,1.0,1.0,,3.0,33,,,,,,,,,,3.0,,,,,5.0,6.0,1.0,3.0,13.0,,,,,,,,,1.0,,1.0,,,,,,12.0,1.0,1.0,,,1.0,,,0.75,,,0.75,,,0.5,,,9.67741935483871,,,,,0.5,,,,,,,,,,,,,,,1.0,,0.496675,,,,,,,3.7,23.6,0.4444444444444444,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,2917.0,49,-3.0,93,95,54.0,20.0,9.0,188,2.0,5.0,3.0,1.0,2.0,1.0,2.0,,,,1.0,6.0,12.0,1.0,2.0,10.0,25.0,101,,,3.0,2.0,7.0,,1.0,8.0,4.0,3.0,,2.0,1.0,,2.0,4.0,2.0,,10.0,6.0,9.0,12.0,,,,1.0,,2.0,,3.0,1.0,6.0,11.0,5.0,8.0,54.0,1.0,0.5,,,0.5,0.5,0.2857142857142857,0.5357142857142857,0.5,0.25,0.6578947368421053,0.75,0.4,0.1428571428571428,,,21.56862745098039,0.3333333333333333,0.1666666666666666,0.1764705882352941,0.0769230769230769,0.3571428571428571,0.4,0.4,0.1428571428571428,0.5,0.5,0.1428571428571428,0.5,0.5,1.0,,,0.375,0.125,,0.5,0.5,0.4509214285714286,0.4411,0.4708124999999999,0.2777777777777778,0.3125,0.12,0.32,7.816666666666666,25.9,0.5806451612903226,1.0,2.0,3.0,5.0,1.0,2.0,1.0,4.0,8.0,3.0,2.0,,1.0,,,,,1.0,0.6666666666666666,0.8,0.5,0.2,0.1666666666666666,,0.5,0.3571428571428571,0.6,0.6,0.6666666666666666,1.0,1.0,0.5,,1.0,0.3076923076923077,0.3333333333333333,,,,,2.0,3.0,1.0,,1.0,,0.074074074074074,0.0833333333333333,0.1,0.1,,,,,,,2.0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,2917.0,49,-3.0,93,95,54.0,20.0,9.0,188,2.0,4.0,,4.0,5.0,,1.0,,,,1.0,6.0,15.0,,1.0,2.0,14.0,101,,,,2.0,6.0,,1.0,6.0,4.0,,,1.0,,3.0,5.0,5.0,1.0,2.0,10.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,,3.0,3.0,3.0,2.0,1.0,6.0,54.0,,,,,,0.4,0.3333333333333333,0.375,,0.2857142857142857,0.4117647058823529,,0.375,0.0625,0.2,0.5,19.607843137254903,0.3333333333333333,0.0277777777777777,0.0392156862745098,,0.25,0.5,1.0,0.3125,0.8,0.8,0.0625,,,,,,,0.1428571428571428,,0.3125,,0.4984687499999999,,0.4053285714285714,0.0588235294117647,0.0625,,0.4285714285714285,9.766666666666667,24.4,0.5806451612903226,,,,6.0,,,,2.0,8.0,1.0,,,,,,,,,0.6666666666666666,0.6666666666666666,,0.0666666666666666,0.0833333333333333,,0.5,0.375,,,,0.75,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,2.0,,,,,,2.0,,,,,,,,1.0,0.1666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202970,1610612737,Gustavo Ayon,Gustavo Ayon,202970,ATL,1906.0,32,7.0,62,64,46.0,19.0,4.0,126,3.0,4.0,2.0,2.0,2.0,,,,,,,6.0,8.0,,,,12.0,62,,,,5.0,6.0,,,10.0,,,,,,,1.0,3.0,,,8.0,6.0,6.0,8.0,,,,4.0,2.0,1.0,,5.0,5.0,3.0,2.0,1.0,10.0,46.0,,,,,,0.75,0.8333333333333334,0.75,,0.8333333333333334,0.6666666666666666,,0.7142857142857143,,,,21.21212121212121,0.8,0.2307692307692307,0.1621621621621621,0.25,0.5,0.75,0.75,0.25,1.0,1.0,,,,,,,0.3333333333333333,,,0.5,,0.486625,,0.4482166666666667,0.1111111111111111,0.1111111111111111,,0.8333333333333334,7.575,,0.7419354838709677,,,1.0,2.0,,,,,12.0,,6.0,,,,,,,,1.0,1.0,,,,,1.0,0.25,0.5,0.5,1.0,1.0,,,,2.0,0.2222222222222222,1.0,,,,,2.0,2.0,2.0,,4.0,,0.1538461538461538,0.1052631578947368,,0.2222222222222222,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,2.0,,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203099,1610612737,Jared Cunningham,Jared Cunningham,203099,ATL,811.0,14,-4.0,28,27,28.0,17.0,2.0,55,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,2.0,24,,,,1.0,1.0,,1.0,2.0,,,,,,,1.0,2.0,,1.0,5.0,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,28.0,,,,,,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.5,,,13.333333333333334,,,,,,,,0.5,1.0,1.0,,,,,,,,,,0.5,,0.5039,,0.5039,0.3333333333333333,0.5,,1.0,17.4,24.4,1.0,,,,,,,,,2.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,0.5,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203544,1610612737,Pero Antic,Pero Antic,203544,ATL,148.0,2,3.0,5,5,,,,10,,,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,7,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,20.0,,,0.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3658,,,,,,,20.7,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101150,1610612737,Lou Williams,Lou Williams,101150,ATL,85122.0,1419,-150.0,2792,2801,834.0,732.0,266.0,5593,48.0,76.0,20.0,32.0,93.0,53.0,159.0,4.0,11.0,18.0,58.0,116.0,257.0,77.0,229.0,150.0,613.0,3145,8.0,17.0,41.0,34.0,75.0,29.0,91.0,227.0,144.0,147.0,84.0,156.0,53.0,13.0,150.0,203.0,75.0,40.0,459.0,74.0,113.0,123.0,43.0,30.0,13.0,55.0,41.0,35.0,9.0,90.0,23.0,142.0,177.0,61.0,219.0,824.0,0.6363636363636364,0.3362445414847161,0.4705882352941176,0.3186813186813186,0.3407079646017699,0.4513618677042801,0.4533333333333333,0.4763374485596708,0.5128205128205128,0.466867469879518,0.5399644760213144,0.5125,0.5594059405940595,0.4711934156378601,0.0505836575875486,0.1052631578947368,21.12082928409459,0.6111111111111112,0.0831460674157303,0.0860046911649726,0.0696721311475409,0.1563786008230452,0.631578947368421,0.7058823529411765,0.191358024691358,0.3440860215053763,0.3440860215053763,0.3271604938271605,0.3333333333333333,0.3441558441558441,0.490566037735849,0.282051282051282,0.3636363636363636,0.1204819277108433,0.3493975903614458,0.3103448275862069,0.6275720164609053,0.3397435897435897,0.4995604771784235,0.503171153846154,0.48757962962963,0.1229050279329608,0.2006578947368421,0.0668841761827079,0.3703099510603589,10.447470817120616,25.171615720524024,0.2987106017191977,4.0,7.0,36.0,88.0,8.0,22.0,1.0,72.0,88.0,36.0,65.0,3.0,26.0,4.0,,4.0,3.0,18.0,0.3793103448275862,0.3826086956521739,0.3636363636363636,0.0925449871465295,0.1010452961672473,0.75,0.4166666666666667,0.1810699588477366,0.4090909090909091,0.4337349397590361,0.3333333333333333,0.375,0.1794871794871795,0.5714285714285714,0.5,12.0,0.1213017751479289,0.6,24.0,70.0,11.0,33.0,6.0,10.0,14.0,,36.0,,0.0078431372549019,0.0074135090609555,0.0163265306122449,0.0519480519480519,0.1440329218106996,0.3428571428571428,0.3478260869565217,0.9583333333333334,0.1987951807228915,0.3333333333333333,53.0,39.0,35.0,5.0,3.0,2.0,14.0,3.0,14.0,2.0,1.0,14.0,0.0066815144766146,0.0070671378091872,0.0157480314960629,0.0686274509803921,4.0,0.0568181818181818,2.0,,7.0,False,4.0,6.0,3.0,6.0,1.0,3.0,3.0,1.0,1.0,6.0,1.0,5.0,5.0,4.0,6.0,0.0262008733624454,0.0142857142857142,0.0314465408805031,0.0344827586206896,0.015625,0.0031055900621118,0.0113636363636363,0.1538461538461538,0.6666666666666666,1.0,0.5,0.0214592274678111,,,,,,,,,
