EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PtsUnassisted3s,Arc3Assists,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,PenaltyAtRimAccuracy,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ShortMidRangePctBlocked,SecondChanceCorner3FGA,Fg3aBlocked,FTOffRebounds,SecondChanceTurnovers,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3SecondViolations,on,Clear Path Fouls,BlockedCorner3
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,9673.0,161,-4,324,320,92.0,83.0,40,644,2.0,9,2.0,6.0,3.0,3.0,5.0,5.0,13.0,1.0,2.0,1.0,2.0,12.0,27.0,1.0,1.0,2.0,7.0,10.0,27,13.0,29.0,4.0,63.0,360,3.0,9.0,1.0,1.0,2.0,11.0,2.0,7.0,3.0,9.0,3.0,16.0,12.0,8.0,39.0,2.0,1.0,26.0,12.0,1.0,8.0,1.0,9.0,1.0,6.0,1.0,1.0,19.0,3.0,6.0,4.0,19.0,1.0,24.0,9.0,33.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,9.0,3.0,11.0,21.0,1.0,3.0,9.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,3.0,1.0,16.0,92.0,1.0,1.0,0.6,0.6666666666666666,1.0,0.4482758620689655,1.0,0.3333333333333333,0.4642857142857143,0.37037037037037035,0.3333333333333333,0.2857142857142857,0.5267857142857143,0.45,0.40625,0.5431034482758621,0.5,0.4444444444444444,0.5178571428571429,0.037037037037037035,0.1111111111111111,18.01075268817204,0.3333333333333333,0.09090909090909091,0.17117117117117117,0.05660377358490566,0.10810810810810811,0.06976744186046512,0.1554054054054054,0.06040268456375839,0.06666666666666667,0.09090909090909091,0.058823529411764705,0.1111111111111111,0.18604651162790697,0.2,0.13953488372093023,0.14814814814814814,0.06451612903225806,0.6,0.16071428571428573,0.2222222222222222,0.25,0.08928571428571429,0.6,0.6,0.6666666666666666,0.23214285714285715,0.38461538461538464,0.38461538461538464,0.8,0.03571428571428571,0.5,0.5,1.0,0.48214285714285715,0.4444444444444444,0.4444444444444444,1.0,0.6,0.3333333333333333,0.1,1.0,1.0,0.1875,0.125,0.5,0.4375,0.2857142857142857,0.6785714285714286,0.46153846153846156,0.5075481818181817,0.517475,0.506515625,0.03508771929824561,0.03571428571428571,0.034482758620689655,0.1746031746031746,0.25396825396825395,11.114814814814816,26.03793103448276,0.2839506172839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101123,1610612756,Gerald Green,Gerald Green,101123,PHX,10670.0,178,-3,355,355,48.0,74.0,34,710,6.0,7,1.0,1.0,1.0,2.0,7.0,6.0,14.0,5.0,10.0,,,10.0,22.0,1.0,2.0,1.0,3.0,14.0,28,15.0,32.0,10.0,83.0,356,1.0,3.0,1.0,2.0,,5.0,2.0,3.0,1.0,3.0,4.0,11.0,12.0,16.0,36.0,2.0,,22.0,10.0,,6.0,2.0,8.0,,3.0,,3.0,18.0,,2.0,2.0,8.0,,10.0,2.0,12.0,,6.0,6.0,,5.0,1.0,4.0,3.0,1.0,1.0,,8.0,1.0,8.0,13.0,,,11.0,,2.0,10.0,,3.0,,2.0,2.0,1.0,,1.0,2.0,,1.0,11.0,48.0,2.0,2.0,0.42857142857142855,0.46153846153846156,0.8,0.46875,0.5,0.3333333333333333,0.46875,0.5,0.3333333333333333,0.6666666666666666,0.6083333333333333,0.5,0.5833333333333334,0.6384615384615384,0.5,0.6875,0.5333333333333333,,,18.434343434343436,0.625,,0.06153846153846154,0.017543859649122806,0.044444444444444446,,0.05714285714285714,0.012422360248447204,0.022222222222222223,,,,0.05660377358490566,0.04878048780487805,0.08333333333333333,0.027777777777777776,,,0.11666666666666667,0.8571428571428571,0.8571428571428571,0.11666666666666667,0.2857142857142857,0.2857142857142857,,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.16666666666666666,0.5,0.5,1.0,0.36666666666666664,0.45454545454545453,0.45454545454545453,0.7,0.2,1.0,0.4,0.5,1.0,0.16666666666666666,,,0.5,0.3333333333333333,0.65,0.45454545454545453,0.5285186440677966,0.47690000000000005,0.5401333333333334,0.047619047619047616,0.0967741935483871,,0.060240963855421686,0.13253012048192772,11.674999999999999,24.549999999999997,0.1352112676056338,1.0,9.0,2.0,1.0,0.03125,0.1111111111111111,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,7129.0,119,-33,240,251,77.0,127.0,27,491,6.0,11,4.0,4.0,4.0,3.0,7.0,2.0,4.0,4.0,11.0,2.0,4.0,,1.0,,,,1.0,11.0,22,4.0,12.0,3.0,37.0,275,4.0,4.0,,,1.0,9.0,2.0,6.0,2.0,5.0,,10.0,8.0,14.0,12.0,8.0,,1.0,,2.0,1.0,,1.0,,1.0,,,2.0,2.0,4.0,4.0,8.0,3.0,15.0,6.0,21.0,,6.0,2.0,4.0,1.0,,1.0,4.0,,,1.0,5.0,3.0,3.0,11.0,1.0,2.0,7.0,,1.0,4.0,,3.0,,,1.0,,,1.0,2.0,1.0,,10.0,77.0,,,0.36363636363636365,0.5714285714285714,1.0,0.3333333333333333,,0.4,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.45454545454545453,0.5285714285714286,0.9,0.45454545454545453,0.35294117647058826,0.09090909090909091,0.18181818181818182,14.545454545454545,0.2,0.2727272727272727,0.0963855421686747,0.04938271604938271,0.11764705882352941,0.05405405405405406,0.10256410256410256,0.05084745762711865,0.06896551724137931,0.03571428571428571,0.08695652173913043,,0.029411764705882353,0.12,0.16666666666666666,0.17391304347826086,,0.5,0.3235294117647059,0.5454545454545454,0.6666666666666666,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.11764705882352941,0.5,0.5,0.5,0.3235294117647059,0.36363636363636365,0.36363636363636365,1.0,0.029411764705882353,,,,1.0,1.0,,,,0.36363636363636365,0.36363636363636365,0.5,0.09090909090909091,,0.6764705882352942,,0.5366264705882353,0.60345,0.571940909090909,0.08571428571428572,0.13043478260869565,,0.24324324324324326,0.2702702702702703,6.75,23.474999999999998,0.32083333333333336,1.0,,,,0.041666666666666664,,0.3333333333333333,0.25,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,12117.0,202,12,408,410,109.0,139.0,45,818,22.0,32,2.0,3.0,5.0,3.0,15.0,4.0,13.0,1.0,2.0,1.0,1.0,2.0,11.0,,1.0,1.0,4.0,29.0,60,3.0,13.0,35.0,102.0,424,2.0,4.0,,1.0,2.0,6.0,7.0,15.0,2.0,5.0,18.0,38.0,6.0,52.0,6.0,2.0,,11.0,2.0,3.0,23.0,15.0,38.0,6.0,13.0,5.0,5.0,91.0,,5.0,8.0,9.0,3.0,20.0,5.0,25.0,1.0,8.0,6.0,2.0,7.0,3.0,2.0,8.0,1.0,5.0,3.0,15.0,1.0,4.0,9.0,,,37.0,,1.0,41.0,,13.0,1.0,5.0,2.0,1.0,,1.0,2.0,1.0,,38.0,109.0,2.0,5.0,0.10344827586206896,0.10714285714285714,0.6666666666666666,0.23076923076923078,,0.4,0.23076923076923078,0.48333333333333334,0.5,0.4666666666666667,0.4589041095890411,0.4,0.5,0.550561797752809,0.5,0.6379310344827587,0.1780821917808219,0.05,0.03125,22.317596566523605,0.4666666666666667,0.17647058823529413,0.057692307692307696,0.037037037037037035,0.16326530612244897,,0.08292682926829269,0.025906735751295335,0.03773584905660377,0.04081632653061224,,,0.04411764705882353,0.06521739130434782,0.07142857142857142,0.10526315789473684,0.027777777777777776,0.5,0.4383561643835616,0.6875,0.7096774193548387,0.2054794520547945,0.2,0.23076923076923078,,0.1780821917808219,0.3076923076923077,0.3076923076923077,,0.0273972602739726,0.5,0.5,1.0,0.1506849315068493,0.18181818181818182,0.18181818181818182,0.5,0.6,0.6666666666666666,0.2,,,0.25,0.05,1.0,0.2,0.25,0.6164383561643836,0.18181818181818182,0.5369650684931507,0.5465333333333333,0.446535,0.16666666666666666,0.18571428571428572,0.07142857142857142,0.058823529411764705,0.37254901960784315,6.510000000000001,25.100000000000005,0.26715686274509803,5.0,3.0,9.0,,0.030303030303030304,0.36363636363636365,0.13636363636363635,1.0,3.0,,,,2.0,1.0,6.0,5.0,0.13333333333333333,,,,,,,,,,,,,,,,,,True,,
203462,1610612756,Archie Goodwin,Archie Goodwin,203462,PHX,31968.0,533,-88,1076,1080,300.0,391.0,124,2156,61.0,101,8.0,13.0,23.0,8.0,25.0,2.0,5.0,2.0,13.0,,4.0,3.0,23.0,,1.0,1.0,8.0,71.0,131,5.0,36.0,37.0,194.0,1167,8.0,17.0,,3.0,3.0,19.0,16.0,33.0,1.0,12.0,19.0,54.0,54.0,88.0,15.0,10.0,2.0,21.0,3.0,17.0,13.0,7.0,20.0,,8.0,1.0,4.0,47.0,5.0,19.0,20.0,37.0,5.0,62.0,25.0,87.0,3.0,20.0,9.0,11.0,28.0,2.0,10.0,16.0,2.0,18.0,2.0,44.0,14.0,19.0,45.0,,3.0,55.0,4.0,6.0,55.0,,27.0,,5.0,11.0,8.0,,3.0,11.0,8.0,,52.0,298.0,6.0,4.0,0.38028169014084506,0.4090909090909091,1.0,0.1388888888888889,,0.08333333333333333,0.14705882352941177,0.5419847328244275,0.47058823529411764,0.48484848484848486,0.47005988023952094,0.4,0.3888888888888889,0.5105263157894737,0.41304347826086957,0.47368421052631576,0.2155688622754491,0.1297709923664122,0.09900990099009901,19.086460032626427,0.6363636363636364,0.11627906976744186,0.09711286089238845,0.05367231638418079,0.14388489208633093,0.03546099290780142,0.10961538461538461,0.048484848484848485,0.023622047244094488,0.11764705882352941,0.030927835051546393,0.045454545454545456,0.08609271523178808,0.0660377358490566,0.13709677419354838,0.1650485436893204,0.04285714285714286,0.7272727272727273,0.6047904191616766,0.6039603960396039,0.6703296703296703,0.1497005988023952,0.32,0.4444444444444444,0.375,0.029940119760479042,0.4,0.4,0.5,0.07784431137724551,0.15384615384615385,0.16666666666666666,1.0,0.1377245508982036,0.13043478260869565,0.13043478260869565,1.0,0.65,0.6153846153846154,0.05,,,0.5111111111111111,0.08888888888888889,,0.17777777777777778,0.125,0.8203592814371258,0.14285714285714285,0.5727521212121213,0.557465625,0.5485930232558137,0.14594594594594595,0.18120805369127516,,0.0979381443298969,0.27835051546391754,3.4984732824427476,26.480555555555554,0.2788104089219331,15.0,,7.0,3.0,0.018518518518518517,0.08333333333333333,0.3770491803278688,0.6521739130434783,9.0,,,,,3.0,4.0,,0.28,2.0,1.0,1.0,8.0,1.0,0.027777777777777776,0.07692307692307693,0.022727272727272728,0.125,0.1,,,,,,,,True,,
202339,1610612756,Eric Bledsoe,Eric Bledsoe,202339,PHX,5612.0,94,-41,192,197,47.0,51.0,19,389,11.0,15,,,8.0,1.0,2.0,4.0,10.0,,,,,4.0,8.0,,1.0,,1.0,16.0,27,4.0,8.0,11.0,55.0,222,,,,1.0,,,8.0,11.0,,1.0,2.0,18.0,,32.0,3.0,,,8.0,4.0,1.0,8.0,5.0,13.0,2.0,7.0,1.0,,31.0,,,4.0,4.0,,8.0,,8.0,,5.0,4.0,1.0,6.0,4.0,3.0,8.0,,3.0,,14.0,2.0,4.0,9.0,,2.0,12.0,,1.0,14.0,,7.0,,1.0,1.0,1.0,,,1.0,,,18.0,47.0,,1.0,,,0.25,0.5,,,0.5,0.5925925925925926,,0.7272727272727273,0.6285714285714286,,0.6666666666666666,0.6707317073170732,,0.6923076923076923,0.22857142857142856,0.037037037037037035,0.06666666666666667,25.462962962962962,0.42857142857142855,,0.06557377049180328,,0.14285714285714285,,0.0898876404494382,,,,,,,0.1111111111111111,0.09523809523809523,0.15,,,0.42857142857142855,0.7333333333333333,0.7857142857142857,0.05714285714285714,0.5,0.5,,0.2857142857142857,0.4,0.4,,,,,,0.22857142857142856,0.5,0.5,0.25,,,1.0,,,0.6666666666666666,,,0.08333333333333333,,0.6571428571428571,0.5,0.5223970588235294,0.5316,0.5182,0.175,0.21875,,,0.32727272727272727,8.248148148148148,27.049999999999997,0.24479166666666666,6.0,9.0,3.0,1.0,,0.125,,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202694,1610612756,Marcus Morris,Marcus Morris,202694,PHX,23156.0,386,-43,780,775,184.0,239.0,91,1555,18.0,30,5.0,7.0,9.0,10.0,32.0,17.0,40.0,4.0,15.0,,3.0,16.0,36.0,1.0,1.0,2.0,9.0,45.0,102,20.0,51.0,23.0,173.0,853,8.0,12.0,2.0,3.0,1.0,23.0,8.0,18.0,2.0,12.0,3.0,25.0,40.0,50.0,54.0,10.0,1.0,35.0,16.0,9.0,16.0,6.0,22.0,3.0,11.0,4.0,1.0,50.0,7.0,11.0,15.0,42.0,5.0,62.0,18.0,80.0,1.0,15.0,9.0,6.0,11.0,1.0,7.0,14.0,2.0,4.0,5.0,25.0,6.0,22.0,37.0,3.0,,32.0,1.0,3.0,34.0,,14.0,1.0,4.0,4.0,3.0,,1.0,4.0,3.0,,24.0,182.0,4.0,1.0,0.4444444444444444,0.5,0.9,0.39215686274509803,0.6666666666666666,0.16666666666666666,0.4,0.4411764705882353,0.6666666666666666,0.4444444444444444,0.49019607843137253,0.7333333333333333,0.36666666666666664,0.5149700598802395,0.7666666666666667,0.3787878787878788,0.3333333333333333,0.08823529411764706,0.23333333333333334,21.557562076749438,0.44,0.19230769230769232,0.1494661921708185,0.044715447154471545,0.14705882352941177,0.0660377358490566,0.14882506527415143,0.05113636363636364,0.046511627906976744,0.025,0.07246376811594203,0.05405405405405406,0.125,0.16216216216216217,0.1724137931034483,0.1794871794871795,0.013157894736842105,0.75,0.19607843137254902,0.6,0.782608695652174,0.20915032679738563,0.3125,0.3333333333333333,0.3,0.26143790849673204,0.425,0.425,0.4117647058823529,0.09803921568627451,0.26666666666666666,0.26666666666666666,1.0,0.23529411764705882,0.4444444444444444,0.45714285714285713,0.875,0.4666666666666667,0.7142857142857143,0.06666666666666667,1.0,1.0,0.3,0.1,,0.3,0.2222222222222222,0.5294117647058824,0.45714285714285713,0.4918848684210526,0.5129875,0.4861637931034483,0.09202453987730061,0.12612612612612611,0.019230769230769232,0.1329479768786127,0.14450867052023122,10.75686274509804,25.368627450980394,0.2358974358974359,4.0,6.0,3.0,4.0,0.0625,0.041666666666666664,0.5555555555555556,0.4444444444444444,5.0,,,,2.0,1.0,1.0,1.0,0.0625,2.0,1.0,,1.0,,0.0196078431372549,,,0.2,0.13333333333333333,1.0,0.027777777777777776,0.5,1.0,,,,True,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,78.0,1,-6,2,3,,,1,5,,1,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5648,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203101,1610612756,Miles Plumlee,Miles Plumlee,203101,PHX,8328.0,139,-35,278,283,64.0,78.0,31,561,7.0,16,3.0,8.0,2.0,3.0,20.0,,1.0,,,,,,,,,,,10.0,37,,,3.0,23.0,317,3.0,8.0,,,,6.0,,6.0,,,3.0,3.0,14.0,6.0,,4.0,,,,6.0,1.0,1.0,2.0,,,1.0,,5.0,,8.0,4.0,21.0,6.0,31.0,11.0,42.0,,2.0,,2.0,1.0,5.0,1.0,7.0,,,1.0,8.0,3.0,5.0,8.0,1.0,,6.0,1.0,,10.0,,3.0,,2.0,13.0,9.0,1.0,3.0,13.0,7.0,1.0,3.0,64.0,1.0,2.0,0.7,0.875,,,,,,0.2702702702702703,0.375,,0.2702702702702703,0.375,,0.27380952380952384,0.3333333333333333,0.16666666666666666,,0.16216216216216217,0.25,15.822784810126581,0.125,0.4,0.22105263157894736,0.0851063829787234,0.09523809523809523,,0.18248175182481752,0.06504065040650407,0.0967741935483871,0.07317073170731707,,,0.2631578947368421,0.07692307692307693,0.2903225806451613,0.16666666666666666,,0.5384615384615384,0.43243243243243246,0.4375,0.5833333333333334,0.5405405405405406,0.15,0.16666666666666666,0.6666666666666666,0.02702702702702703,,,,,,,,,,,,1.0,0.375,,,,0.3333333333333333,,,,,0.43243243243243246,,0.4718324324324324,0.5748125000000001,0.4446833333333333,0.075,0.075,,0.2608695652173913,0.13043478260869565,5.5864864864864865,,0.2302158273381295,,,1.0,,0.09090909090909091,,0.7142857142857143,,,,,,,,,,0.1,,,3.0,1.0,,,,0.25,0.3333333333333333,,,,,,1.0,,,True,,
202397,1610612756,Ish Smith,Ish Smith,202397,PHX,14402.0,240,-49,486,483,146.0,208.0,56,969,16.0,26,2.0,3.0,6.0,4.0,17.0,7.0,17.0,,3.0,,1.0,1.0,5.0,,,,2.0,27.0,60,1.0,8.0,7.0,64.0,517,3.0,6.0,,,,6.0,6.0,18.0,,3.0,3.0,15.0,6.0,48.0,,2.0,,5.0,1.0,2.0,25.0,17.0,42.0,3.0,12.0,1.0,12.0,101.0,,2.0,6.0,15.0,1.0,22.0,3.0,25.0,,15.0,10.0,5.0,12.0,4.0,8.0,6.0,1.0,4.0,,18.0,6.0,11.0,15.0,,,11.0,,3.0,9.0,,5.0,,,6.0,4.0,,2.0,6.0,2.0,,15.0,144.0,1.0,,0.1111111111111111,0.11538461538461539,,0.125,,,0.125,0.45,0.5,0.3333333333333333,0.41911764705882354,0.5,0.2857142857142857,0.4444444444444444,0.5,0.32608695652173914,0.11764705882352941,0.03333333333333333,,16.304347826086957,0.6666666666666666,0.05,0.08771929824561403,0.01282051282051282,0.08823529411764706,,0.08786610878661087,0.009009009009009009,0.04081632653061224,,,,0.1111111111111111,0.06666666666666667,0.07936507936507936,0.09803921568627451,,0.3333333333333333,0.38235294117647056,0.6153846153846154,0.6153846153846154,0.25,0.23529411764705882,0.25,,0.25,0.4117647058823529,0.4375,0.14285714285714285,0.04411764705882353,,,,0.07352941176470588,0.2,0.2,,0.5,0.6666666666666666,,,,0.2857142857142857,0.047619047619047616,,0.09523809523809523,,0.5,0.2,0.4681816176470588,0.493475,0.4019857142857142,0.06944444444444445,0.078125,,0.09375,0.234375,8.751666666666667,25.6,0.3004115226337449,3.0,3.0,14.0,,,0.058823529411764705,0.125,0.5,1.0,,,,2.0,,,,0.058823529411764705,,,1.0,2.0,1.0,,,0.03571428571428571,,,,,,,,0.058823529411764705,,True,,
