EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,LostBallSteals,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,Arc3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,LiveBallTurnoverPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,Offensive Fouls,Loose Ball Fouls Drawn,OffAtRimReboundPct,AtRimPctBlocked,LongMidRangePctAssisted,LongMidRangeAssists,Travels,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,PenaltyTurnovers,Technical Free Throw Trips,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,FTDefRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,on,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,LongMidRangePctBlocked,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
101107,1610612762,Marvin Williams,Marvin Williams,101107,UTA,72.0,1,6.0,3,2,3.0,1.0,5,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,1640.0,27,-3.0,57,55,17.0,7.0,112,17.0,0.2982456140350877,33.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,10.0,1.0,6.0,14.0,56.0,1.0,2.0,4.0,4.0,8.0,2.0,6.0,1.0,3.0,3.0,2.0,1.0,6.0,1.0,3.0,2.0,5.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,7.0,3.0,4.0,1.0,8.0,1.0,0.25,0.25,0.4,0.5,0.36363636363636365,0.5,0.5384615384615384,0.8,0.09090909090909091,0.1,0.25,23.4375,0.25,0.15384615384615385,0.3333333333333333,0.22727272727272727,1.0,0.2,0.5,0.18181818181818182,1.0,1.0,0.5,0.36363636363636365,0.5,0.6666666666666666,0.36363636363636365,0.09090909090909091,0.25,1.0,0.2727272727272727,0.46088636363636365,0.4858,0.3333333333333333,0.36363636363636365,0.5714285714285714,11.610000000000001,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,1087.0,18,13.0,38,36,10.0,4.0,74,10.0,0.2631578947368421,17.0,3.0,5.0,1.0,1.0,,1.0,,,3.0,6.0,,,6.0,32.0,3.0,1.0,1.0,,2.0,2.0,4.0,1.0,,,,,,,1.0,3.0,4.0,3.0,7.0,1.0,,,,,1.0,1.0,,,,,2.0,,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.5,1.0,,0.16666666666666666,1.0,13.636363636363637,,0.3333333333333333,0.14285714285714285,0.25,,0.6666666666666666,,0.8333333333333334,0.6,0.6,0.3333333333333333,0.16666666666666666,,,,,1.0,1.0,0.8333333333333334,0.5743666666666667,0.7093,,,0.3333333333333333,2.1166666666666667,,2.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.16666666666666666,0.21428571428571427,0.4,0.25,0.5,0.3333333333333333,1.0,0.6666666666666666,0.6203000000000001,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,2218.0,37,13.0,73,71,18.0,11.0,144,18.0,0.2465753424657534,33.0,6.0,8.0,3.0,4.0,4.0,7.0,3.0,,12.0,18.0,1.0,7.0,31.0,62.0,1.0,3.0,4.0,1.0,7.0,12.0,12.0,1.0,,1.0,,,3.0,,1.0,1.0,2.0,2.0,4.0,,,,3.0,1.0,3.0,7.0,9.0,3.0,4.0,2.0,7.0,1.0,0.5,0.5,0.6666666666666666,0.75,0.631578947368421,0.75,0.7045454545454546,0.7,0.05263157894736842,0.05555555555555555,0.14285714285714285,27.906976744186046,,0.038461538461538464,0.0625,0.047619047619047616,0.125,,0.1111111111111111,0.42105263157894735,0.75,0.75,0.8333333333333334,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.15789473684210525,,1.0,0.75,0.47368421052631576,0.4922289473684211,0.6911,0.2,0.21052631578947367,0.22580645161290322,6.127777777777778,24.7,,1.0,,1.0,,1.0,1.0,,2.0,,,0.16666666666666666,0.04,0.14285714285714285,0.0625,,0.2,,,0.5,,0.6137250000000001,0.03225806451612903,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.05263157894736842,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740,1610612762,Andris Biedrins,Andris Biedrins,2740,UTA,2675.0,45,2.0,90,88,21.0,12.0,178,21.0,0.23333333333333334,47.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,3.0,84.0,,,,1.0,1.0,2.0,,,,,,,,,5.0,10.0,15.0,2.0,17.0,,,1.0,2.0,1.0,6.0,5.0,6.0,,,3.0,1.0,,1.0,1.0,1.0,,1.0,,0.375,0.16666666666666666,,,,5.769230769230769,,0.3333333333333333,0.3125,0.32608695652173914,0.375,0.2222222222222222,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.4256,,,,0.3333333333333333,3.7,,,,,,,,2.0,,1.0,,,,0.0625,,0.04878048780487805,,,0.38461538461538464,0.2857142857142857,,,,,,,,,,,,,,1.0,1.0,,,1.0,0.5,0.09090909090909091,,,,,,,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101249,1610612762,John Lucas III,John Lucas III,101249,UTA,142.0,2,-4.0,5,6,,,11,,,6.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200839,1610612762,Mike Harris,Mike Harris,200839,UTA,959.0,16,5.0,31,31,10.0,4.0,62,10.0,0.3225806451612903,15.0,,1.0,,,3.0,4.0,5.0,,5.0,10.0,,,10.0,26.0,2.0,2.0,2.0,,4.0,6.0,4.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,4.0,,0.6,0.6,0.5,1.0,0.5,1.0,0.5,1.0,,0.2,0.25,31.42857142857143,,,,,,,,0.1,,,,0.4,0.75,1.0,0.5,,,,0.1,0.41061999999999993,0.41395000000000004,,,0.4,12.67,,,1.0,,,,,1.0,,,,,,0.08333333333333333,,0.07692307692307693,,,,,0.5,,0.4588,,2.0,,,,,,,,,,,,,1.0,,0.125,,0.3333333333333333,0.4,0.4,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203197,1610612762,Diante Garrett,Diante Garrett,203197,UTA,1037.0,17,-2.0,35,37,4.0,5.0,72,4.0,0.11428571428571428,15.0,,,,,,3.0,1.0,,,4.0,,2.0,2.0,34.0,,,1.0,,,,,1.0,4.0,4.0,2.0,1.0,8.0,,2.0,,2.0,,2.0,,,1.0,2.0,,,1.0,2.0,,1.0,,,,,,,,,,0.2,,,0.25,0.3333333333333333,16.666666666666668,,,0.2857142857142857,0.1,,,0.25,,,,,0.75,,,0.25,,,,,0.37882499999999997,0.3018,0.2,0.2,,9.325,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203504,1610612762,Trey Burke,Trey Burke,203504,UTA,1656.0,28,,55,53,17.0,6.0,108,17.0,0.3090909090909091,36.0,,2.0,,,,1.0,3.0,1.0,,6.0,5.0,5.0,5.0,52.0,,,1.0,2.0,2.0,,,,7.0,7.0,4.0,,14.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,,1.0,3.0,5.0,,2.0,,2.0,,,,,,,,0.15384615384615385,0.2,0.45454545454545453,,,24.59016393442623,0.3333333333333333,0.05263157894736842,0.1111111111111111,0.07142857142857142,,,,0.18181818181818182,,,,0.09090909090909091,,,0.2727272727272727,0.09090909090909091,,,0.6363636363636364,0.4790090909090909,0.4867,0.15384615384615385,0.25,0.4,12.516666666666666,24.04,,,,,,,,1.0,,,,,,,,,,0.125,0.16666666666666666,,,0.4905,,,4.0,,1.0,,4.0,,,,,,,,,,,,,,,0.36363636363636365,,1.0,,,,,3.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612762,Richard Jefferson,Richard Jefferson,2210,UTA,1173.0,20,-5.0,40,38,4.0,6.0,78,4.0,0.1,16.0,1.0,1.0,,,,,1.0,,1.0,2.0,3.0,2.0,7.0,35.0,,,,,,,2.0,,,,,,,,,2.0,3.0,,3.0,2.0,2.0,,1.0,,,1.0,2.0,,1.0,,,,,,0.5,,0.5,,0.5833333333333334,,0.6,,,15.217391304347826,,0.11764705882352941,,0.08333333333333333,,,,0.2,1.0,1.0,,,,,0.2,,,,0.8,0.5186,,0.16666666666666666,0.3333333333333333,,7.65,24.2,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,3.0,,,,3.0,,,,1.0,1.0,,,,1.0,,,,,,0.6,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
