EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,FTDefRebounds,PenaltyTurnovers,BlockedShortMidRange,DefFTReboundPct,PenaltyAtRimAccuracy,FTOffRebounds,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,OffFTReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceArc3PctAssisted,SecondChanceFtPoints,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,3pt And 1 Free Throw Trips,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,on,SecondChanceCorner3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends,BlockedCorner3
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,14577.0,243,7,453,457,78,122,58.0,910,13.0,24.0,3.0,3.0,2.0,1.0,3.0,6.0,19.0,1.0,4.0,1.0,2.0,9.0,26.0,2.0,4.0,4.0,20.0,46.0,10.0,30.0,9.0,79.0,482,4.0,6.0,2.0,4.0,14.0,1.0,6.0,1.0,6.0,2.0,7.0,12.0,28.0,15.0,15.0,6.0,26.0,9.0,2.0,33.0,9.0,42.0,6.0,3.0,20.0,4.0,9.0,93.0,4.0,4.0,7.0,8.0,15.0,8.0,23.0,1.0,7.0,3.0,4.0,10.0,3.0,5.0,8.0,2.0,5.0,1.0,18.0,2.0,8.0,2.0,17.0,1.0,1.0,17.0,1.0,4.0,1.0,12.0,6.0,3.0,3.0,3.0,1.0,7.0,77,2.0,0.3,0.35294117647058826,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.43478260869565216,0.6666666666666666,0.16666666666666666,0.4605263157894737,0.7,0.20833333333333334,0.4817073170731707,0.7,0.2692307692307692,0.39473684210526316,0.043478260869565216,0.041666666666666664,0.3333333333333333,19.267822736030826,0.5555555555555556,0.056338028169014086,0.025157232704402517,0.0945945945945946,0.05128205128205128,0.06944444444444445,0.03375527426160337,0.045454545454545456,0.03571428571428571,0.011494252873563218,0.04918032786885246,0.058823529411764705,0.05263157894736842,0.02702702702702703,0.08333333333333333,0.09259259259259259,0.1,0.022727272727272728,0.3333333333333333,0.3157894736842105,0.5416666666666666,0.5652173913043478,0.46153846153846156,0.039473684210526314,0.3333333333333333,0.5,0.25,0.3157894736842105,0.3157894736842105,0.05263157894736842,0.25,0.25,1.0,0.34210526315789475,0.34615384615384615,0.34615384615384615,0.4444444444444444,0.3,1.0,0.4,0.5,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.7105263157894737,0.34615384615384615,0.525228289473684,0.4620583333333333,0.4687666666666666,0.07317073170731707,0.11538461538461539,0.17721518987341772,0.08860759493670886,8.843478260869565,25.22666666666667,0.17218543046357615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1897,1610612752,Metta World Peace,Metta World Peace,1897,NYK,4385.0,73,16,136,138,53,58,12.0,274,6.0,7.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,3.0,7.0,,3.0,,3.0,,,1.0,9.0,15.0,3.0,10.0,3.0,30.0,144,1.0,1.0,,,2.0,3.0,5.0,,4.0,,6.0,4.0,14.0,9.0,,,3.0,,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,,1.0,1.0,2.0,4.0,1.0,5.0,,6.0,2.0,4.0,,2.0,,3.0,1.0,,,3.0,,1.0,,11.0,,,3.0,,,,4.0,2.0,2.0,1.0,2.0,1.0,6.0,53,3.0,0.2222222222222222,0.2222222222222222,1.0,0.3,,,0.3,0.6,1.0,0.6,0.54,1.0,0.3333333333333333,0.5555555555555556,1.0,0.3333333333333333,0.4,0.06666666666666667,0.14285714285714285,,20.27027027027027,,0.04878048780487805,0.030303030303030304,0.037037037037037035,,0.04411764705882353,0.015873015873015872,,0.1111111111111111,,,,0.13333333333333333,,,0.043478260869565216,,,0.5,0.28,0.8571428571428571,1.0,0.3333333333333333,0.2,0.4,0.4,0.12,0.3333333333333333,0.3333333333333333,0.28,0.42857142857142855,0.42857142857142855,1.0,0.12,,,,1.0,1.0,,,0.2222222222222222,0.3333333333333333,,0.1111111111111111,0.68,,0.5057,,0.46582222222222225,0.07407407407407407,0.11764705882352941,0.06666666666666667,0.2,7.8533333333333335,24.0,0.3897058823529412,1.0,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200745,1610612752,Andrea Bargnani,Andrea Bargnani,200745,NYK,19360.0,323,61,588,587,50,95,74.0,1175,21.0,35.0,4.0,6.0,2.0,11.0,30.0,24.0,50.0,1.0,2.0,,,4.0,26.0,1.0,1.0,1.0,56.0,115.0,5.0,28.0,13.0,140.0,581,4.0,13.0,1.0,1.0,11.0,4.0,7.0,,1.0,,8.0,88.0,24.0,15.0,,8.0,26.0,4.0,5.0,11.0,6.0,17.0,4.0,2.0,4.0,1.0,6.0,40.0,3.0,9.0,15.0,21.0,38.0,16.0,54.0,,3.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,1.0,1.0,11.0,1.0,10.0,1.0,27.0,2.0,4.0,23.0,,3.0,,15.0,9.0,13.0,7.0,13.0,10.0,8.0,49,1.0,0.7857142857142857,0.8461538461538461,1.0,0.17857142857142858,1.0,,0.17857142857142858,0.48695652173913045,0.3076923076923077,0.5714285714285714,0.44405594405594406,0.39285714285714285,0.5,0.4697986577181208,0.39285714285714285,0.5,0.1958041958041958,0.043478260869565216,0.11428571428571428,0.03333333333333333,23.59882005899705,0.2727272727272727,0.11052631578947368,0.041474654377880185,0.14150943396226415,0.03571428571428571,0.12162162162162163,0.03986710963455149,0.07352941176470588,0.06818181818181818,0.009523809523809525,0.02631578947368421,0.125,0.11475409836065574,0.13725490196078433,0.08974358974358974,0.1282051282051282,0.17857142857142858,,0.7692307692307693,0.24475524475524477,0.6,0.6774193548387096,0.5714285714285714,0.2097902097902098,0.36666666666666664,0.3793103448275862,0.34965034965034963,0.48,0.48,0.013986013986013986,0.5,0.5,1.0,0.18181818181818182,0.15384615384615385,0.15384615384615385,1.0,0.42857142857142855,0.6666666666666666,0.07142857142857142,1.0,0.25,,,0.125,0.4405594405594406,0.15384615384615385,0.4828510489510489,0.5013,0.49299374999999995,0.06040268456375839,0.0743801652892562,0.07857142857142857,0.05714285714285714,10.876521739130437,25.37857142857143,0.08503401360544217,2.0,2.0,,6.0,0.18181818181818182,1.0,4.0,1.0,1.0,3.0,0.4,0.9090909090909091,0.9166666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2030,1610612752,Kenyon Martin,Kenyon Martin,2030,NYK,37982.0,633,31,1163,1184,210,289,131.0,2347,47.0,71.0,14.0,22.0,14.0,6.0,23.0,10.0,28.0,,,,,,1.0,,,1.0,63.0,122.0,,1.0,11.0,137.0,1221,14.0,22.0,,,31.0,11.0,24.0,,1.0,,22.0,86.0,40.0,,,24.0,1.0,,6.0,40.0,10.0,50.0,9.0,1.0,19.0,5.0,16.0,110.0,10.0,26.0,41.0,56.0,98.0,36.0,134.0,3.0,25.0,10.0,15.0,10.0,5.0,8.0,16.0,1.0,2.0,1.0,26.0,2.0,45.0,1.0,85.0,6.0,9.0,21.0,4.0,1.0,,19.0,10.0,27.0,20.0,27.0,13.0,22.0,206,8.0,0.6825396825396826,0.8431372549019608,,,,,,0.5163934426229508,0.6363636363636364,0.4583333333333333,0.5121951219512195,0.6363636363636364,0.44,0.5189393939393939,0.62,0.44,0.008130081300813009,0.04918032786885246,0.08450704225352113,,12.033511043412032,0.38461538461538464,0.15258855585831063,0.06806282722513089,0.19617224880382775,0.05649717514124294,0.1684027777777778,0.06440071556350627,0.11965811965811966,0.060240963855421686,0.038461538461538464,0.04929577464788732,0.08571428571428572,0.1,0.17525773195876287,0.18571428571428572,0.1830065359477124,0.23214285714285715,0.05555555555555555,0.48148148148148145,0.5772357723577236,0.6619718309859155,0.7230769230769231,0.6170212765957447,0.18699186991869918,0.2608695652173913,0.2608695652173913,0.22764227642276422,0.35714285714285715,0.35714285714285715,,,,,0.008130081300813009,,,,1.0,0.6363636363636364,,,0.56,,,0.04,0.5853658536585366,,0.5200943089430894,0.53240625,0.4972719999999999,0.07575757575757576,0.07633587786259542,0.22627737226277372,0.16058394160583941,6.457377049180328,25.2,0.18056749785038692,10.0,1.0,5.0,6.0,0.03125,0.7142857142857143,,,,1.0,,0.8333333333333334,0.9,,3.0,1.0,1.0,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203501,1610612752,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,NYK,14228.0,237,-15,433,449,87,108,42.0,882,11.0,19.0,,,5.0,2.0,6.0,10.0,23.0,5.0,15.0,1.0,2.0,15.0,31.0,1.0,3.0,5.0,23.0,48.0,20.0,46.0,14.0,120.0,479,2.0,3.0,1.0,3.0,7.0,4.0,8.0,4.0,7.0,,20.0,30.0,16.0,57.0,3.0,,31.0,15.0,3.0,6.0,4.0,10.0,1.0,3.0,3.0,1.0,2.0,24.0,,2.0,7.0,6.0,14.0,2.0,16.0,1.0,7.0,5.0,2.0,4.0,,,,,4.0,,4.0,1.0,5.0,1.0,11.0,,,12.0,,,,16.0,6.0,,,,,20.0,87,2.0,0.6521739130434783,0.6521739130434783,0.95,0.43478260869565216,0.3333333333333333,0.5714285714285714,0.43478260869565216,0.4791666666666667,0.6666666666666666,0.5,0.5638297872340425,0.5833333333333334,0.6666666666666666,0.5959595959595959,0.5833333333333334,0.6666666666666666,0.48936170212765956,0.0625,0.10526315789473684,,21.458333333333336,1.0,0.04838709677419355,0.015151515151515152,0.08536585365853659,,0.06310679611650485,0.010309278350515464,0.022727272727272728,,0.019230769230769232,,,0.06666666666666667,0.0625,0.02127659574468085,0.1206896551724138,,0.020833333333333332,,0.20212765957446807,0.5789473684210527,0.6470588235294118,0.6363636363636364,0.06382978723404255,0.3333333333333333,0.3333333333333333,0.24468085106382978,0.43478260869565216,0.45454545454545453,0.1595744680851064,0.3333333333333333,0.3333333333333333,0.8,0.32978723404255317,0.4838709677419355,0.4838709677419355,1.0,,,0.5,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5,0.3333333333333333,0.6914893617021277,0.4838709677419355,0.5277303191489362,0.43623750000000006,0.56021,0.0707070707070707,0.11538461538461539,0.058333333333333334,0.16666666666666666,10.06875,24.615217391304352,0.20092378752886836,4.0,1.0,1.0,,0.0625,0.8,,,,2.0,,0.5,0.7,1.0,,,,,,3.0,3.0,1.0,0.043478260869565216,0.6,0.02127659574468085,,,,,,,,,,,,,,True,,,,,,,,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,22236.0,371,40,683,698,91,150,86.0,1381,4.0,10.0,2.0,4.0,,1.0,3.0,8.0,20.0,7.0,14.0,2.0,2.0,12.0,31.0,1.0,4.0,4.0,13.0,33.0,19.0,45.0,9.0,92.0,703,2.0,4.0,2.0,5.0,10.0,1.0,4.0,4.0,6.0,8.0,22.0,6.0,20.0,42.0,15.0,2.0,29.0,12.0,5.0,17.0,11.0,28.0,10.0,1.0,10.0,2.0,5.0,67.0,5.0,6.0,21.0,34.0,64.0,11.0,75.0,1.0,23.0,9.0,14.0,10.0,4.0,6.0,10.0,2.0,4.0,1.0,20.0,1.0,13.0,,35.0,2.0,3.0,20.0,3.0,3.0,,12.0,3.0,,,,,20.0,89,6.0,0.23076923076923078,0.25,0.7368421052631579,0.4222222222222222,0.4,0.6666666666666666,0.4418604651162791,0.3939393939393939,0.5,0.25,0.532051282051282,0.5555555555555556,0.7,0.5476190476190477,0.5555555555555556,0.7333333333333333,0.5769230769230769,0.15151515151515152,0.5,,13.316261203585148,0.5,0.1511111111111111,0.025210084033613446,0.1721311475409836,0.04854368932038835,0.1585014409221902,0.03225806451612903,0.028169014084507043,,0.03225806451612903,0.05747126436781609,,0.125,0.2,0.1411764705882353,0.16666666666666666,0.1875,0.027777777777777776,,0.1282051282051282,0.4,0.8,0.5,0.038461538461538464,0.3333333333333333,0.3333333333333333,0.2564102564102564,0.4,0.4,0.1794871794871795,0.5,0.5,0.7142857142857143,0.3974358974358974,0.3870967741935484,0.3870967741935484,0.75,0.4444444444444444,0.5,0.4444444444444444,0.25,,0.2,1.0,0.4,0.7051282051282052,0.41379310344827586,0.5197855263157896,0.5691833333333334,0.45486875,0.037037037037037035,0.08333333333333333,0.10869565217391304,0.2391304347826087,12.521212121212123,25.477777777777778,0.13323572474377746,,9.0,3.0,,0.42857142857142855,,,,,,,,0.125,1.0,,,,,,2.0,,,,0.5,,1.0,1.0,2.0,3.0,2.0,0.1111111111111111,1.0,,,,,,,True,,,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,27186.0,453,55,838,851,163,237,101.0,1689,49.0,75.0,14.0,23.0,15.0,22.0,40.0,36.0,95.0,2.0,6.0,,1.0,16.0,45.0,2.0,5.0,14.0,107.0,210.0,18.0,51.0,75.0,343.0,870,17.0,28.0,2.0,5.0,52.0,25.0,41.0,5.0,15.0,32.0,97.0,82.0,132.0,42.0,12.0,16.0,43.0,16.0,11.0,16.0,16.0,32.0,12.0,4.0,10.0,2.0,4.0,80.0,3.0,21.0,24.0,58.0,88.0,26.0,114.0,7.0,13.0,6.0,7.0,10.0,2.0,6.0,12.0,1.0,4.0,3.0,22.0,1.0,10.0,,28.0,3.0,4.0,77.0,3.0,1.0,,92.0,34.0,4.0,4.0,4.0,,92.0,159,3.0,0.38317757009345793,0.41414141414141414,0.7777777777777778,0.35294117647058826,0.4,0.3333333333333333,0.3673469387755102,0.5095238095238095,0.6071428571428571,0.6097560975609756,0.5134099616858238,0.6060606060606061,0.5803571428571429,0.5668896321070234,0.6341463414634146,0.64,0.19540229885057472,0.05238095238095238,0.13333333333333333,0.025,33.68310598111228,0.45454545454545453,0.21014492753623187,0.07608695652173914,0.16551724137931034,0.022900763358778626,0.19477434679334918,0.05896805896805897,0.0875,0.07142857142857142,0.07142857142857142,0.028037383177570093,,0.09574468085106383,0.13513513513513514,0.3611111111111111,0.18518518518518517,0.10810810810810811,0.05785123966942149,,0.28735632183908044,0.6533333333333333,0.7538461538461538,0.4489795918367347,0.1532567049808429,0.55,0.5641025641025641,0.36398467432950193,0.37894736842105264,0.37894736842105264,0.022988505747126436,0.3333333333333333,0.3333333333333333,1.0,0.1724137931034483,0.35555555555555557,0.35555555555555557,0.75,0.696969696969697,0.6086956521739131,0.15151515151515152,0.4,0.26785714285714285,0.017857142857142856,,0.25,0.4827586206896552,0.37209302325581395,0.48256737451737447,0.5610907407407408,0.4604361111111111,0.125,0.1440677966101695,0.15160349854227406,0.282798833819242,10.383333333333335,26.062745098039215,0.19451073985680192,12.0,6.0,4.0,,0.3333333333333333,0.8,2.0,1.0,,8.0,0.1111111111111111,0.22727272727272727,0.3888888888888889,1.0,12.0,,,,0.35714285714285715,5.0,6.0,2.0,,0.35714285714285715,0.038461538461538464,,,2.0,11.0,5.0,,,1.0,1.0,,,,,True,,,,,,,,
203143,1610612752,Pablo Prigioni,Pablo Prigioni,203143,NYK,9013.0,150,20,269,273,67,78,24.0,542,1.0,2.0,,,1.0,,1.0,,,2.0,6.0,,,10.0,20.0,,2.0,2.0,1.0,3.0,12.0,26.0,2.0,40.0,264,,,,2.0,,1.0,1.0,,2.0,,2.0,2.0,,27.0,9.0,,20.0,10.0,,12.0,11.0,23.0,7.0,4.0,5.0,1.0,6.0,57.0,2.0,1.0,9.0,5.0,14.0,3.0,17.0,1.0,12.0,9.0,3.0,6.0,,6.0,1.0,,,,7.0,,5.0,,13.0,1.0,,10.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,65,1.0,1.0,1.0,0.75,0.46153846153846156,,,0.46153846153846156,0.3333333333333333,,1.0,0.6551724137931034,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.896551724137931,,,,12.5,0.8571428571428571,0.06944444444444445,0.014084507042253521,0.17307692307692307,0.037037037037037035,0.11290322580645161,0.024,0.04,,,0.047619047619047616,,0.13636363636363635,0.0625,0.029411764705882353,0.13953488372093023,0.3333333333333333,0.06666666666666667,1.0,0.06896551724137931,0.5,0.5,1.0,0.034482758620689655,,,,,,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.6896551724137931,0.5,0.5263157894736842,0.7,,,1.0,,0.3333333333333333,,,0.6666666666666666,0.9655172413793104,0.5,0.5384844827586207,0.5232,0.6008666666666667,0.03333333333333333,0.25,,0.05,4.533333333333334,24.98461538461538,0.24907063197026022,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.038461538461538464,0.05,,True,,,,,,,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,15940.0,266,-18,486,499,119,158,49.0,985,12.0,15.0,2.0,2.0,3.0,1.0,4.0,10.0,29.0,,1.0,,,12.0,38.0,1.0,4.0,14.0,23.0,48.0,12.0,39.0,12.0,94.0,526,3.0,5.0,1.0,4.0,12.0,6.0,11.0,6.0,14.0,2.0,32.0,14.0,32.0,33.0,3.0,,37.0,12.0,1.0,14.0,7.0,21.0,6.0,1.0,8.0,2.0,4.0,49.0,,1.0,12.0,17.0,35.0,1.0,36.0,,7.0,5.0,2.0,7.0,2.0,5.0,2.0,,2.0,,9.0,2.0,12.0,,20.0,2.0,,20.0,1.0,1.0,,21.0,8.0,,,,,32.0,115,,0.30434782608695654,0.30434782608695654,0.9166666666666666,0.3076923076923077,0.25,0.42857142857142855,0.3157894736842105,0.4791666666666667,0.6,0.5454545454545454,0.47126436781609193,0.5,0.6,0.48947368421052634,0.5454545454545454,0.5517241379310345,0.4482758620689655,0.020833333333333332,,0.25,19.152854511970535,0.7777777777777778,0.11564625850340136,0.006711409395973154,0.13333333333333333,,0.12236286919831224,0.0044444444444444444,,0.029411764705882353,,,,0.12727272727272726,0.075,0.1346153846153846,0.12121212121212122,0.16666666666666666,,,0.1724137931034483,0.8,0.8,0.16666666666666666,0.04597701149425287,0.25,0.3333333333333333,0.3333333333333333,0.3448275862068966,0.3448275862068966,0.011494252873563218,,,,0.4367816091954023,0.3157894736842105,0.3157894736842105,0.9166666666666666,0.2222222222222222,1.0,0.4444444444444444,0.25,0.12,,,0.56,0.6206896551724138,0.32432432432432434,0.4866912790697675,0.49095,0.47173541666666674,0.08695652173913043,0.1509433962264151,0.1276595744680851,0.3404255319148936,12.75625,26.74615384615385,0.2448559670781893,3.0,6.0,2.0,,0.3157894736842105,1.0,,,,3.0,,1.0,0.4,1.0,3.0,,,,,6.0,2.0,,,0.42857142857142855,,,,1.0,3.0,3.0,,,,,,,,,True,,,,,,,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,513.0,9,-10,18,21,10,17,2.0,39,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,3.0,,,4.0,8.0,27,1.0,2.0,,,4.0,2.0,2.0,,,2.0,6.0,,4.0,,,2.0,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,3.0,4.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,4.0,1.0,,,,,6.0,10,,,,,,,,,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.8,0.6666666666666666,1.0,,,,,22.727272727272727,,0.3333333333333333,0.4,,0.3333333333333333,0.1111111111111111,0.375,1.0,,0.3333333333333333,1.0,,,1.0,,,,1.0,,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,1.0,0.5,,,0.5,,,,0.6666666666666666,,0.5095333333333333,0.5377,0.49545,0.25,0.25,0.5,0.75,2.3000000000000003,,0.5555555555555556,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,
