EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,LongMidRangePctBlocked,on,Corner3PctBlocked
101155,1610612760,Ryan Gomes,Ryan Gomes,101155,OKC,176.0,3.0,5.0,5.0,6.0,11.0,3.0,1.0,1.0,1.0,0.25,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,21870.0,364.0,145.0,724.0,714.0,1438.0,685.0,51.0,81.0,108.0,0.20987654320987653,0.20612813370473537,0.13636363636363635,179.0,255.0,88.0,24.0,37.0,7.0,12.0,5.0,9.0,10.0,20.0,35.0,68.0,3.0,11.0,1.0,2.0,2.0,6.0,2.0,4.0,1.0,2.0,69.0,125.0,5.0,15.0,33.0,186.0,13.0,23.0,1.0,2.0,11.0,40.0,17.0,26.0,3.0,8.0,5.0,48.0,116.0,22.0,12.0,3.0,16.0,4.0,2.0,3.0,7.0,3.0,10.0,1.0,2.0,4.0,3.0,23.0,4.0,23.0,23.0,7.0,27.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,11.0,1.0,4.0,3.0,17.0,3.0,20.0,5.0,28.0,2.0,1.0,32.0,5.0,1.0,1.0,39.0,3.0,19.0,2.0,19.0,17.0,2.0,19.0,12.0,3.0,1.0,4.0,3.0,48.0,177.0,2.0,1.0,0.8405797101449275,0.9508196721311475,0.8,0.3333333333333333,0.5,0.375,0.3333333333333333,0.552,0.5652173913043478,0.6538461538461539,0.5464285714285714,0.58,0.6323529411764706,0.5886075949367089,0.625,0.6486486486486487,0.10714285714285714,0.024,0.05405405405405406,0.05,21.21212121212121,0.35294117647058826,0.25925925925925924,0.10550458715596331,0.19827586206896552,0.037383177570093455,0.08307692307692308,0.1643835616438356,0.09090909090909091,0.06329113924050633,0.02631578947368421,0.06451612903225806,0.24675324675324675,0.2564102564102564,0.175,0.25,0.03278688524590164,0.631578947368421,0.2642857142857143,0.6486486486486487,0.6857142857142857,0.6666666666666666,0.14285714285714285,0.5,0.5263157894736842,0.9,0.4857142857142857,0.5147058823529411,0.5147058823529411,0.9428571428571428,0.07857142857142857,0.2727272727272727,0.2727272727272727,1.0,0.02857142857142857,0.5,0.5,0.5,0.48,0.5833333333333334,0.08,0.5,1.0,0.2647058823529412,0.5555555555555556,0.17647058823529413,0.3333333333333333,0.058823529411764705,0.5,0.37142857142857144,0.5,0.47040714285714286,0.5268842105263157,0.46286176470588236,0.12179487179487179,0.1347517730496454,0.21505376344086022,0.25806451612903225,11.347999999999999,23.759999999999998,0.2472375690607735,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,48042.0,801.0,209.0,1560.0,1563.0,3123.0,1554.0,67.0,102.0,121.0,0.1254681647940075,0.12418300653594772,0.14606741573033707,412.0,521.0,192.0,61.0,116.0,4.0,10.0,12.0,20.0,40.0,96.0,33.0,80.0,1.0,6.0,,1.0,1.0,3.0,29.0,79.0,5.0,25.0,134.0,292.0,30.0,85.0,74.0,432.0,9.0,22.0,5.0,9.0,6.0,39.0,28.0,58.0,6.0,28.0,24.0,98.0,42.0,226.0,48.0,42.0,6.0,71.0,29.0,21.0,94.0,34.0,128.0,25.0,9.0,43.0,30.0,290.0,7.0,12.0,28.0,7.0,19.0,6.0,25.0,17.0,8.0,46.0,10.0,27.0,26.0,3.0,19.0,4.0,72.0,20.0,16.0,2.0,47.0,2.0,4.0,69.0,2.0,7.0,5.0,81.0,5.0,33.0,8.0,3.0,,,5.0,3.0,,,,,98.0,411.0,1.0,5.0,0.15671641791044777,0.16030534351145037,0.5333333333333333,0.35294117647058826,0.5555555555555556,0.21428571428571427,0.38961038961038963,0.4589041095890411,0.4090909090909091,0.4827586206896552,0.47480106100795755,0.532258064516129,0.43023255813953487,0.5181598062953995,0.5606060606060606,0.494949494949495,0.22546419098143236,0.07191780821917808,0.1206896551724138,0.07291666666666667,27.140458869613877,0.6388888888888888,0.109375,0.02404809619238477,0.12121212121212122,0.029787234042553193,0.025885558583106268,0.024096385542168676,0.03289473684210526,0.016574585635359115,0.03529411764705882,0.015384615384615385,0.0851063829787234,0.1488095238095238,0.11627906976744186,0.13559322033898305,0.03468208092485549,0.6,0.3076923076923077,0.5258620689655172,0.5980392156862745,0.14754098360655737,0.2546419098143236,0.4166666666666667,0.449438202247191,0.175,0.21220159151193635,0.4125,0.4125,0.15151515151515152,0.015915119363395226,0.16666666666666666,0.16666666666666666,1.0,0.20954907161803712,0.3670886075949367,0.3717948717948718,0.5172413793103449,0.3225806451612903,0.4,0.03225806451612903,,,0.23255813953488372,0.6,0.03488372093023256,0.3333333333333333,0.29069767441860467,0.2,0.53315649867374,0.4084507042253521,0.4928783967391305,0.49899374999999996,0.4792202531645569,0.08148148148148149,0.103125,0.09027777777777778,0.22685185185185186,8.14931506849315,28.459999999999994,0.2641025641025641,5.0,8.0,8.0,1.0,21.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,0.011764705882352941,0.012658227848101266,0.25,0.25806451612903225,0.625,0.8,,,,,,,,,True,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,81190.0,1353.0,335.0,2651.0,2648.0,5299.0,2697.0,119.0,177.0,293.0,0.14066193853427897,0.12874493927125505,0.11262798634812286,687.0,884.0,329.0,93.0,146.0,37.0,55.0,19.0,30.0,15.0,25.0,22.0,53.0,3.0,15.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,130.0,224.0,4.0,17.0,66.0,338.0,41.0,61.0,2.0,2.0,10.0,98.0,27.0,47.0,2.0,7.0,20.0,80.0,182.0,78.0,12.0,,64.0,2.0,1.0,25.0,72.0,32.0,104.0,30.0,2.0,45.0,19.0,240.0,28.0,82.0,40.0,18.0,116.0,3.0,30.0,20.0,10.0,36.0,10.0,23.0,35.0,6.0,13.0,2.0,71.0,18.0,89.0,18.0,187.0,21.0,11.0,116.0,22.0,10.0,,93.0,7.0,38.0,12.0,27.0,22.0,3.0,28.0,16.0,2.0,1.0,1.0,4.0,80.0,685.0,21.0,12.0,0.7,0.9285714285714286,1.0,0.23529411764705882,1.0,0.2857142857142857,0.23529411764705882,0.5803571428571429,0.6721311475409836,0.574468085106383,0.5643153526970954,0.6984126984126984,0.5555555555555556,0.5950704225352113,0.6805555555555556,0.5797101449275363,0.07053941908713693,0.11160714285714286,0.1506849315068493,0.12,11.727783283779319,0.5070422535211268,0.18556701030927836,0.10135970333745364,0.10282776349614396,0.07106598984771574,0.0914380714879468,0.11029411764705882,0.0963855421686747,0.09722222222222222,0.06920415224913495,0.0761904761904762,0.16312056737588654,0.14760147601476015,0.11188811188811189,0.07766990291262135,0.037037037037037035,0.5714285714285714,0.6058091286307054,0.636986301369863,0.75,0.6774193548387096,0.1037344398340249,0.6,0.6818181818181818,0.7333333333333333,0.21991701244813278,0.41509433962264153,0.41509433962264153,0.7727272727272727,0.06224066390041494,0.2,0.2,1.0,0.008298755186721992,0.5,0.5,1.0,0.873015873015873,0.6727272727272727,0.031746031746031744,1.0,1.0,0.5555555555555556,0.6333333333333333,0.09259259259259259,0.2,0.037037037037037035,0.5,0.6763485477178424,0.5,0.5366852083333333,0.5848870370370371,0.5297735849056602,0.13970588235294118,0.14901960784313725,0.28994082840236685,0.23668639053254437,6.162946428571431,23.241176470588233,0.2591474915126367,,,,,8.0,1.0,8.0,2.0,,1.0,1.0,,2.0,,,0.1891891891891892,,,,6.0,14.0,0.08955223880597014,,,,,,True,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,52688.0,878.0,198.0,1700.0,1699.0,3399.0,1716.0,46.0,73.0,83.0,0.08455882352941177,0.08618504435994931,0.08379888268156424,344.0,450.0,208.0,6.0,18.0,1.0,4.0,1.0,1.0,6.0,25.0,24.0,46.0,11.0,37.0,1.0,2.0,5.0,11.0,46.0,110.0,8.0,18.0,36.0,89.0,57.0,147.0,33.0,276.0,6.0,12.0,6.0,12.0,2.0,32.0,3.0,9.0,13.0,29.0,14.0,59.0,36.0,36.0,126.0,45.0,,110.0,46.0,1.0,62.0,17.0,79.0,13.0,4.0,26.0,25.0,175.0,2.0,8.0,22.0,5.0,10.0,3.0,43.0,22.0,21.0,26.0,5.0,19.0,13.0,2.0,7.0,2.0,39.0,7.0,26.0,3.0,96.0,6.0,2.0,79.0,2.0,34.0,3.0,42.0,,11.0,10.0,1.0,1.0,,1.0,1.0,,,,,57.0,342.0,13.0,8.0,0.5,0.5,0.7368421052631579,0.3877551020408163,0.5,0.4482758620689655,0.3877551020408163,0.4044943820224719,0.5,0.3333333333333333,0.5148305084745762,0.625,0.5921052631578947,0.5369649805447471,0.64,0.6276595744680851,0.6228813559322034,0.011235955056179775,0.05555555555555555,,15.20618556701031,0.6666666666666666,0.09433962264150944,0.015414258188824663,0.08979591836734693,0.007326007326007326,0.012626262626262626,0.01744186046511628,0.025806451612903226,0.005208333333333333,0.0049504950495049506,0.014084507042253521,0.10638297872340426,0.062146892655367235,0.07344632768361582,0.1323529411764706,0.02158273381294964,1.0,0.07627118644067797,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.1059322033898305,0.24,0.24,0.3333333333333333,0.19491525423728814,0.5217391304347826,0.5217391304347826,0.5833333333333334,0.15677966101694915,0.2972972972972973,0.2972972972972973,0.9090909090909091,0.4661016949152542,0.41818181818181815,0.42201834862385323,0.6956521739130435,0.16666666666666666,0.25,0.08333333333333333,0.5,1.0,0.02631578947368421,1.0,0.2894736842105263,0.45454545454545453,0.47368421052631576,0.4444444444444444,0.6991525423728814,0.41818181818181815,0.5086463829787234,0.5432416666666666,0.4923608108108108,0.048582995951417005,0.11,0.11594202898550725,0.213768115942029,12.559550561797753,25.051020408163264,0.2023529411764706,5.0,10.0,,1.0,11.0,,1.0,,,,,,,0.006802721088435374,0.00909090909090909,,0.4166666666666667,0.5,0.6,,6.0,,1.0,1.0,0.006802721088435374,,,True,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,10907.0,182.0,42.0,375.0,365.0,740.0,389.0,17.0,24.0,34.0,0.16037735849056603,0.14465408805031446,0.1111111111111111,103.0,131.0,46.0,4.0,10.0,1.0,3.0,,1.0,4.0,7.0,1.0,5.0,5.0,12.0,1.0,2.0,1.0,3.0,2.0,8.0,,3.0,9.0,22.0,7.0,20.0,15.0,54.0,1.0,3.0,1.0,2.0,4.0,9.0,,3.0,1.0,6.0,4.0,7.0,4.0,14.0,21.0,,2.0,8.0,2.0,2.0,7.0,1.0,8.0,1.0,,3.0,4.0,17.0,4.0,5.0,6.0,1.0,10.0,2.0,11.0,7.0,4.0,4.0,,3.0,4.0,,1.0,2.0,8.0,2.0,6.0,,17.0,1.0,2.0,12.0,,1.0,1.0,17.0,1.0,8.0,1.0,1.0,,1.0,3.0,1.0,,,,,7.0,103.0,1.0,1.0,0.2222222222222222,0.25,1.0,0.35,0.5,0.16666666666666666,0.35,0.4090909090909091,0.3333333333333333,,0.4642857142857143,0.5,0.16666666666666666,0.54,0.6428571428571429,0.3181818181818182,0.47619047619047616,0.09090909090909091,0.1,0.14285714285714285,13.679245283018867,0.5,0.058823529411764705,0.04854368932038835,0.11320754716981132,0.0784313725490196,0.05844155844155844,0.03125,0.05714285714285714,0.05555555555555555,0.1111111111111111,,0.19230769230769232,0.18181818181818182,0.15,,0.08333333333333333,0.3333333333333333,0.23809523809523808,0.4,0.4444444444444444,,0.16666666666666666,0.5714285714285714,0.6666666666666666,0.25,0.11904761904761904,0.2,0.2,1.0,0.2857142857142857,0.4166666666666667,0.4166666666666667,1.0,0.19047619047619047,0.25,0.25,1.0,0.6,0.3333333333333333,0.4,0.5,1.0,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.7142857142857143,0.25,0.5312416666666666,0.5741625,0.4861444444444445,0.16326530612244897,0.27586206896551724,0.16666666666666666,0.12962962962962962,7.8136363636363635,23.854999999999997,0.27466666666666667,,,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,0.08333333333333333,,,,,,True,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,46022.0,767.0,308.0,1542.0,1537.0,3079.0,1542.0,88.0,167.0,183.0,0.18526315789473685,0.20336605890603085,0.20809248554913296,523.0,694.0,196.0,93.0,122.0,12.0,17.0,35.0,46.0,46.0,108.0,39.0,86.0,1.0,4.0,,,1.0,1.0,55.0,129.0,16.0,48.0,178.0,316.0,56.0,133.0,237.0,761.0,15.0,27.0,5.0,6.0,22.0,67.0,57.0,103.0,17.0,49.0,101.0,266.0,146.0,210.0,84.0,84.0,12.0,128.0,55.0,9.0,64.0,41.0,105.0,23.0,18.0,38.0,17.0,251.0,7.0,9.0,57.0,22.0,16.0,4.0,27.0,20.0,7.0,42.0,7.0,25.0,26.0,6.0,17.0,1.0,68.0,24.0,27.0,1.0,52.0,1.0,5.0,173.0,3.0,2.0,1.0,266.0,26.0,103.0,23.0,10.0,6.0,2.0,13.0,10.0,,,,,264.0,521.0,6.0,22.0,0.4101123595505618,0.42441860465116277,0.5,0.42105263157894735,0.8333333333333334,0.3469387755102041,0.42424242424242425,0.5632911392405063,0.5555555555555556,0.5533980582524272,0.5835189309576837,0.6818181818181818,0.5427631578947368,0.6738351254480287,0.75,0.6477832512315271,0.2962138084632517,0.028481012658227847,0.03278688524590164,0.046296296296296294,35.628912919749574,0.6176470588235294,0.3188405797101449,0.02127659574468085,0.23949579831932774,0.029787234042553193,0.0243161094224924,0.0410958904109589,0.014184397163120567,0.007352941176470588,0.017857142857142856,0.05970149253731343,0.13333333333333333,0.21052631578947367,0.24561403508771928,0.22388059701492538,0.01990049751243781,0.7692307692307693,0.2717149220489978,0.7622950819672131,0.788135593220339,0.4838709677419355,0.24053452115812918,0.42592592592592593,0.44660194174757284,0.1956521739130435,0.1915367483296214,0.45348837209302323,0.45348837209302323,0.48717948717948717,0.008908685968819599,0.25,0.25,1.0,0.2873051224944321,0.4263565891472868,0.4263565891472868,0.4909090909090909,0.5151515151515151,0.7058823529411765,,,,0.3026315789473684,0.7608695652173914,0.006578947368421052,1.0,0.3157894736842105,0.3333333333333333,0.5679287305122495,0.4296875,0.5100825503355703,0.5404692307692307,0.5113260000000002,0.21121495327102804,0.26208651399491095,0.08804204993429698,0.3495400788436268,8.333227848101266,25.5203007518797,0.33916990920881973,5.0,6.0,1.0,,9.0,2.0,4.0,2.0,12.0,3.0,3.0,,2.0,,,0.3333333333333333,0.18181818181818182,0.8333333333333334,0.8,,,,1.0,10.0,0.07042253521126761,,,True,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,12416.0,207.0,89.0,423.0,428.0,851.0,436.0,17.0,31.0,36.0,0.1297709923664122,0.14720812182741116,0.25,139.0,188.0,53.0,29.0,51.0,6.0,7.0,8.0,15.0,4.0,12.0,18.0,32.0,,,,,,,10.0,31.0,4.0,9.0,51.0,95.0,10.0,31.0,34.0,166.0,6.0,9.0,,,4.0,16.0,14.0,29.0,4.0,9.0,17.0,57.0,28.0,74.0,12.0,18.0,4.0,30.0,10.0,5.0,33.0,12.0,45.0,6.0,6.0,20.0,8.0,102.0,2.0,3.0,12.0,2.0,5.0,,11.0,9.0,2.0,9.0,5.0,6.0,10.0,1.0,3.0,1.0,19.0,5.0,3.0,2.0,17.0,1.0,2.0,30.0,,,1.0,45.0,4.0,20.0,3.0,1.0,1.0,,1.0,,,,,,57.0,138.0,6.0,2.0,0.27450980392156865,0.2857142857142857,0.4,0.3225806451612903,,0.4444444444444444,0.3333333333333333,0.5368421052631579,0.6666666666666666,0.4827586206896552,0.5238095238095238,0.6666666666666666,0.5263157894736842,0.5684931506849316,0.8,0.5816326530612245,0.24603174603174602,0.05263157894736842,0.0784313725490196,0.08333333333333333,34.446764091858036,0.47368421052631576,0.125,0.02702702702702703,0.18181818181818182,0.03571428571428571,0.029940119760479042,0.038461538461538464,,0.030303030303030304,,0.16666666666666666,0.047619047619047616,0.05405405405405406,0.15384615384615385,0.2857142857142857,,,0.40476190476190477,0.5686274509803921,0.6170212765957447,0.3793103448275862,0.09523809523809523,0.3333333333333333,0.36363636363636365,,0.25396825396825395,0.5625,0.5625,0.16666666666666666,,,,,0.24603174603174602,0.3225806451612903,0.3225806451612903,0.4,0.7777777777777778,0.8571428571428571,,,,0.39473684210526316,0.5333333333333333,,,0.23684210526315788,0.4444444444444444,0.6507936507936508,0.3333333333333333,0.5397848000000001,0.5697857142857142,0.5194328947368421,0.14685314685314685,0.18018018018018017,0.0963855421686747,0.3433734939759036,8.089473684210526,25.993548387096766,0.32860520094562645,,,1.0,,5.0,,,1.0,,,,,,,,0.5,,,,,,,,1.0,0.03125,1.0,,True,
201934,1610612760,Hasheem Thabeet,Hasheem Thabeet,201934,OKC,4295.0,72.0,9.0,142.0,135.0,277.0,134.0,7.0,12.0,15.0,0.15217391304347827,0.171875,0.2222222222222222,44.0,52.0,13.0,5.0,8.0,2.0,4.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,6.0,11.0,,,1.0,13.0,2.0,4.0,,,,4.0,,1.0,,,,,10.0,2.0,,,2.0,,,,,,,,,,,,,3.0,4.0,1.0,3.0,,3.0,2.0,1.0,2.0,,,1.0,,2.0,,3.0,2.0,6.0,2.0,17.0,,1.0,4.0,,,,5.0,1.0,3.0,,3.0,2.0,1.0,3.0,2.0,1.0,,,,,44.0,2.0,,0.8333333333333334,1.0,,,,,,0.5454545454545454,0.5,,0.5454545454545454,0.5,,0.5,0.4,,,,,,10.32258064516129,0.6666666666666666,0.2,0.06521739130434782,0.2222222222222222,,0.04838709677419355,0.06666666666666667,,0.1111111111111111,,,0.13636363636363635,,0.18181818181818182,0.2857142857142857,,0.6666666666666666,0.7272727272727273,0.625,0.625,0.8,0.09090909090909091,,,,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,1.0,0.5,,,,1.0,,,,,,0.7272727272727273,,0.5294363636363636,0.5489499999999999,0.7166,0.23076923076923078,0.23076923076923078,0.3076923076923077,,5.2,,0.30985915492957744,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,True,
203087,1610612760,Jeremy Lamb,Jeremy Lamb,203087,OKC,56642.0,944.0,221.0,1826.0,1824.0,3650.0,1857.0,68.0,101.0,119.0,0.11623931623931624,0.11570247933884298,0.17733990147783252,449.0,557.0,233.0,52.0,89.0,8.0,11.0,9.0,12.0,34.0,86.0,31.0,83.0,14.0,39.0,1.0,4.0,2.0,8.0,47.0,127.0,11.0,34.0,117.0,258.0,61.0,166.0,40.0,457.0,16.0,28.0,6.0,16.0,2.0,52.0,18.0,42.0,13.0,42.0,5.0,80.0,132.0,102.0,162.0,21.0,12.0,124.0,47.0,15.0,49.0,29.0,78.0,26.0,3.0,27.0,16.0,185.0,1.0,17.0,30.0,3.0,18.0,8.0,31.0,20.0,11.0,23.0,3.0,11.0,13.0,5.0,12.0,3.0,36.0,7.0,45.0,1.0,86.0,2.0,,48.0,3.0,6.0,,50.0,5.0,24.0,4.0,7.0,4.0,2.0,12.0,7.0,,,,,80.0,449.0,12.0,3.0,0.5641025641025641,0.5945945945945946,0.8852459016393442,0.3674698795180723,0.375,0.30952380952380953,0.37423312883435583,0.45348837209302323,0.5714285714285714,0.42857142857142855,0.49174528301886794,0.5681818181818182,0.44642857142857145,0.5111856823266219,0.5652173913043478,0.45977011494252873,0.3915094339622642,0.05813953488372093,0.10112359550561797,0.06976744186046512,22.91963861150737,0.6388888888888888,0.047619047619047616,0.0288135593220339,0.11450381679389313,0.0036231884057971015,0.020785219399538105,0.036458333333333336,0.03664921465968586,0.014492753623188406,0.004878048780487805,,0.08290155440414508,0.08465608465608465,0.09844559585492228,0.15942028985507245,0.03524229074889868,0.5833333333333334,0.2099056603773585,0.5842696629213483,0.65,0.6538461538461539,0.2028301886792453,0.3953488372093023,0.425,0.38235294117647056,0.1957547169811321,0.37349397590361444,0.37349397590361444,0.6129032258064516,0.09198113207547169,0.358974358974359,0.358974358974359,1.0,0.29952830188679247,0.3700787401574803,0.3700787401574803,0.851063829787234,0.25,0.7272727272727273,0.09090909090909091,0.25,1.0,0.14285714285714285,0.75,0.09523809523809523,0.25,0.40476190476190477,0.3235294117647059,0.6014150943396226,0.3790322580645161,0.5076720902612827,0.4867217948717948,0.4928598765432098,0.05417607223476298,0.08664259927797834,0.1137855579868709,0.175054704595186,9.313953488372096,25.49036144578313,0.24589266155531217,5.0,12.0,3.0,,6.0,,1.0,1.0,,5.0,5.0,,1.0,,,0.375,0.2727272727272727,0.4166666666666667,1.0,,,,,,,,,True,
