EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallSteals,BlockingFouls,Clear Path Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,BlockedCorner3,BlockedLongMidRange,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,on,HeaveMakes,3pt And 1 Free Throw Trips
101142,1610612750,Ronny Turiaf,Ronny Turiaf,101142,MIN,12161.0,203,-15,405,408,96.0,64.0,44.0,813,17.0,28.0,5.0,9.0,2.0,5.0,4.0,17.0,32.0,5.0,39,421,5.0,9.0,1.0,11.0,2.0,5.0,1.0,5.0,24.0,10.0,8.0,3.0,3.0,5.0,8.0,4.0,1.0,1.0,2.0,21.0,3.0,13.0,2.0,12.0,23.0,1.0,36.0,18.0,54.0,1.0,2.0,2.0,5.0,2.0,3.0,7.0,1.0,2.0,1.0,12.0,1.0,3.0,9.0,20.0,1.0,1.0,12.0,13.0,1.0,6.0,1.0,19.0,1.0,1.0,15.0,4.0,20.0,12.0,1.0,3.0,5.0,94.0,1.0,1.0,0.7058823529411765,0.9230769230769231,0.53125,0.5555555555555556,0.4,0.53125,0.5555555555555556,0.4,0.5131578947368421,0.5,0.35714285714285715,0.09375,0.10714285714285714,10.940919037199125,0.4166666666666667,0.09090909090909091,0.15384615384615385,0.1619718309859155,0.08904109589041095,0.25,0.058823529411764705,0.18421052631578946,0.08121827411167512,0.14285714285714285,0.07894736842105263,0.05084745762711865,0.07317073170731707,0.09523809523809523,0.19230769230769232,0.1875,0.23333333333333334,0.2777777777777778,0.08333333333333333,0.6,0.875,0.6071428571428571,0.68,0.7058823529411765,0.125,1.0,0.5555555555555556,1.0,0.4,0.875,0.5908718749999998,0.5964249999999999,0.59844,0.16216216216216217,0.16216216216216217,0.28205128205128205,0.1282051282051282,1.9562500000000003,0.23703703703703705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200826,1610612750,J.J. Barea,J.J. Barea,200826,MIN,22784.0,380,-90,772,762,265.0,248.0,98.0,1534,32.0,58.0,1.0,2.0,6.0,17.0,22.0,46.0,102.0,12.0,155,860,1.0,5.0,,5.0,13.0,33.0,5.0,52.0,12.0,80.0,,7.0,52.0,14.0,66.0,9.0,5.0,29.0,20.0,146.0,,1.0,,9.0,22.0,2.0,33.0,1.0,34.0,,8.0,4.0,15.0,5.0,9.0,9.0,2.0,6.0,2.0,24.0,1.0,9.0,12.0,36.0,,,25.0,17.0,1.0,8.0,1.0,,,,,,,,,,51.0,259.0,2.0,,0.13043478260869565,0.13043478260869565,0.45098039215686275,0.2,0.3939393939393939,0.4612903225806452,0.3125,0.4895833333333333,0.4754601226993865,0.3125,0.5,0.06862745098039216,0.06896551724137931,21.27417519908988,0.625,0.08,,0.08870967741935484,0.0035335689045936395,0.09574468085106383,,0.09064327485380116,0.0024509803921568627,,,0.010526315789473684,,0.08333333333333333,0.07954545454545454,0.10227272727272728,0.11290322580645161,0.0625,,,0.3741935483870968,0.5517241379310345,0.5925925925925926,0.125,0.14193548387096774,0.25,0.5,0.3541666666666667,0.35294117647058826,0.7161290322580646,0.5238222580645161,0.4999785714285715,0.512078125,0.04938271604938271,0.07339449541284404,0.03225806451612903,0.33548387096774196,6.56470588235294,0.3432642487046632,4.0,10.0,22.0,4.0,7.0,3.0,4.0,13.0,46.0,1.0,3.0,4.0,11.0,17.0,53.0,1.0,3.0,7.0,15.0,21.0,30.0,46.0,13.0,3.0,4.0,1.0,1.0,1.0,9.0,1.0,0.4117647058823529,0.32075471698113206,0.3333333333333333,0.4666666666666667,0.32075471698113206,0.3419354838709677,0.13636363636363635,0.18181818181818182,0.21052631578947367,0.14193548387096774,0.45454545454545453,0.45454545454545453,0.2,0.04516129032258064,0.5714285714285714,0.5714285714285714,0.75,0.2967741935483871,0.2826086956521739,0.2826086956521739,0.3076923076923077,0.375,0.3333333333333333,0.08333333333333333,0.75,0.22916666666666666,0.36363636363636365,0.2826086956521739,25.079245283018867,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,107972.0,1800,215,3746,3731,1093.0,719.0,466.0,7477,165.0,260.0,12.0,22.0,41.0,64.0,60.0,204.0,376.0,107.0,626,3997,14.0,30.0,8.0,48.0,46.0,89.0,45.0,167.0,284.0,124.0,18.0,23.0,73.0,26.0,99.0,23.0,3.0,58.0,10.0,224.0,6.0,34.0,3.0,30.0,62.0,8.0,100.0,43.0,143.0,5.0,100.0,61.0,43.0,7.0,25.0,28.0,6.0,18.0,4.0,71.0,8.0,20.0,60.0,143.0,7.0,3.0,118.0,144.0,14.0,68.0,11.0,14.0,4.0,1.0,7.0,5.0,18.0,13.0,2.0,,167.0,1072.0,15.0,5.0,0.696078431372549,0.7282051282051282,0.5425531914893617,0.4666666666666667,0.5168539325842697,0.5058479532163743,0.43478260869565216,0.4728682170542636,0.5415224913494809,0.48,0.5318471337579618,0.061170212765957445,0.08461538461538462,15.081585081585082,0.6056338028169014,0.11428571428571428,0.028846153846153848,0.0542907180385289,0.026792750197005517,0.06276150627615062,0.012145748987854251,0.056790123456790124,0.022688598979013045,0.03792415169660679,0.015957446808510637,0.02295918367346939,0.013513513513513514,0.04024767801857585,0.045714285714285714,0.07036247334754797,0.05263157894736842,0.08823529411764706,0.0205761316872428,0.7222222222222222,0.50682261208577,0.6346153846153846,0.6932773109243697,0.7212121212121212,0.11695906432748537,0.4782608695652174,0.5454545454545454,0.49612403100775193,0.640625,0.7738791423001949,0.59088818359375,0.5418125,0.5857203124999999,0.11992945326278659,0.15813953488372093,0.07667731629392971,0.26677316293929715,5.067021276595745,0.29177789642285107,23.0,16.0,56.0,25.0,87.0,9.0,25.0,12.0,50.0,1.0,4.0,1.0,15.0,37.0,137.0,4.0,16.0,10.0,40.0,105.0,6.0,49.0,12.0,5.0,39.0,3.0,,2.0,12.0,6.0,0.9459459459459459,0.27007299270072993,0.25,0.25,0.27205882352941174,0.26705653021442494,0.016666666666666666,0.38333333333333336,0.3898305084745763,0.10916179337231968,0.2857142857142857,0.2857142857142857,0.8125,0.1695906432748538,0.28735632183908044,0.28735632183908044,0.92,0.09746588693957114,0.24,0.24,1.0,0.08695652173913043,0.25,0.1937984496124031,0.36,0.11627906976744186,0.06666666666666667,0.24489795918367346,24.24014598540146,3.0,12.0,1.0,2.0,3.0,4.0,3.0,2.0,0.008064516129032258,0.43478260869565216,0.16666666666666666,0.2608695652173913,0.25,1.0,1.0,,,,,,,,,,,True,,
201567,1610612750,Kevin Love,Kevin Love,201567,MIN,117183.0,1953,218,4064,4039,1248.0,875.0,493.0,8103,160.0,252.0,50.0,84.0,48.0,88.0,208.0,289.0,609.0,323.0,1285,4335,61.0,119.0,58.0,213.0,79.0,193.0,158.0,424.0,338.0,240.0,84.0,37.0,211.0,45.0,256.0,31.0,14.0,139.0,36.0,557.0,33.0,111.0,,132.0,363.0,41.0,536.0,144.0,680.0,18.0,38.0,24.0,80.0,16.0,50.0,59.0,9.0,30.0,7.0,139.0,8.0,40.0,46.0,99.0,10.0,11.0,322.0,399.0,23.0,147.0,49.0,20.0,1.0,1.0,12.0,8.0,21.0,10.0,2.0,1.0,415.0,1227.0,12.0,42.0,0.5847750865051903,0.6842105263157895,0.4745484400656814,0.5126050420168067,0.40932642487046633,0.5052521008403361,0.5166666666666667,0.44932432432432434,0.5648148148148148,0.5756756756756757,0.5395408163265306,0.060755336617405585,0.09523809523809523,27.429433311786255,0.5755395683453237,0.5061728395061729,,0.29584352078239606,0.08061002178649238,0.24535315985130113,0.06191369606003752,0.2804532577903683,0.07539267015706806,0.10285714285714286,0.07783018867924528,0.056074766355140186,0.04938271604938271,0.25,0.34554973821989526,0.289738430583501,0.24155844155844156,0.2549019607843137,0.037037037037037035,0.47619047619047616,0.2647058823529412,0.6349206349206349,0.7017543859649122,0.6125,0.2184873949579832,0.56,0.5952380952380952,0.2972972972972973,0.5454545454545454,0.625,0.5096770084566596,0.5358439516129032,0.5070746551724138,0.14377880184331798,0.20054570259208732,0.16575875486381322,0.3299610894941634,8.12528735632184,0.30708661417322836,78.0,51.0,149.0,14.0,32.0,1.0,7.0,114.0,311.0,8.0,24.0,35.0,96.0,128.0,343.0,11.0,31.0,36.0,103.0,327.0,57.0,306.0,114.0,36.0,14.0,4.0,,15.0,7.0,4.0,0.8515625,0.37317784256559766,0.3548387096774194,0.34951456310679613,0.378698224852071,0.3602941176470588,0.052884615384615384,0.375,0.39593908629441626,0.1565126050420168,0.3422818791946309,0.3469387755102041,0.6470588235294118,0.03361344537815126,0.4375,0.45161290322580644,0.9285714285714286,0.32668067226890757,0.3665594855305466,0.37012987012987014,0.8421052631578947,0.16,0.3333333333333333,0.02364864864864865,0.14285714285714285,0.32432432432432434,0.3645833333333333,0.37254901960784315,25.751311953352772,3.0,7.0,5.0,2.0,7.0,32.0,,,0.1015625,0.48717948717948717,0.08,0.04666666666666667,0.42857142857142855,1.0,0.875,4.0,4.0,9.0,1.0,0.011661807580174927,0.013422818791946308,0.03125,0.00964630225080386,0.02556818181818182,,True,,
2755,1610612750,Kevin Martin,Kevin Martin,2755,MIN,130620.0,2177,177,4496,4478,1309.0,944.0,555.0,8974,137.0,225.0,7.0,12.0,35.0,53.0,207.0,325.0,726.0,303.0,1298,4821,20.0,59.0,12.0,64.0,84.0,195.0,128.0,407.0,380.0,270.0,10.0,51.0,80.0,41.0,121.0,32.0,9.0,49.0,16.0,283.0,11.0,22.0,1.0,66.0,100.0,3.0,169.0,34.0,203.0,5.0,66.0,56.0,60.0,3.0,35.0,46.0,10.0,25.0,20.0,106.0,12.0,36.0,54.0,123.0,3.0,5.0,222.0,340.0,23.0,121.0,42.0,4.0,2.0,1.0,1.0,3.0,6.0,5.0,,,388.0,1287.0,8.0,28.0,0.5846153846153846,0.59375,0.4476584022038568,0.3389830508474576,0.4307692307692308,0.4863147605083089,0.3466666666666667,0.5185873605947955,0.5454545454545454,0.3888888888888889,0.5973053892215568,0.07024793388429752,0.11555555555555555,24.69352014010508,0.5660377358490566,0.03296703296703297,0.00819672131147541,0.07262164124909223,0.014369693011103853,0.11148648648648649,0.01824212271973466,0.08430675469781615,0.015463917525773196,0.017241379310344827,0.013043478260869565,0.012219959266802444,0.017467248908296942,0.02729528535980149,0.06807511737089202,0.10948905109489052,0.12293144208037825,0.08284023668639054,0.009523809523809525,0.8333333333333334,0.21994134897360704,0.6088888888888889,0.6884422110552764,0.7956204379562044,0.20234604105571846,0.16,0.5833333333333334,0.1970260223048327,0.660377358490566,0.5102639296187683,0.511447602739726,0.45133629032258066,0.496593843283582,0.1103202846975089,0.14684466019417475,0.04930662557781202,0.3135593220338983,10.29504132231405,0.2911476868327402,78.0,110.0,294.0,26.0,70.0,9.0,17.0,89.0,227.0,2.0,10.0,28.0,57.0,115.0,297.0,4.0,16.0,37.0,74.0,306.0,39.0,227.0,89.0,15.0,10.0,4.0,,5.0,11.0,4.0,0.8869565217391304,0.3872053872053872,0.25,0.5,0.3872053872053872,0.2903225806451613,0.07246376811594203,0.37681159420289856,0.40625,0.2873900293255132,0.3741496598639456,0.3873239436619718,0.5181818181818182,0.06842619745845552,0.37142857142857144,0.37681159420289856,0.9230769230769231,0.22189638318670576,0.3920704845814978,0.39555555555555555,0.8764044943820225,0.13333333333333333,0.2,0.06319702602230483,0.5294117647058824,0.21189591078066913,0.49122807017543857,0.3920704845814978,24.686195286195286,2.0,6.0,,2.0,4.0,5.0,1.0,,0.020689655172413793,0.3076923076923077,0.2857142857142857,0.08,0.3333333333333333,0.5,0.5,3.0,28.0,3.0,,0.010101010101010102,0.034013605442176874,0.014285714285714285,0.00881057268722467,0.01,1.0,True,,
201601,1610612750,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIN,9610.0,160,-24,309,316,80.0,90.0,39.0,625,9.0,20.0,2.0,6.0,2.0,5.0,2.0,12.0,30.0,8.0,32,340,2.0,7.0,1.0,5.0,2.0,5.0,6.0,10.0,12.0,12.0,4.0,5.0,4.0,,4.0,,,4.0,,8.0,1.0,8.0,,2.0,6.0,1.0,9.0,9.0,18.0,,2.0,,5.0,,2.0,3.0,1.0,3.0,2.0,8.0,2.0,1.0,3.0,8.0,1.0,,8.0,9.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,,,,10.0,79.0,1.0,1.0,0.5,0.6,0.4,0.2857142857142857,0.4,0.34285714285714286,0.2857142857142857,0.2857142857142857,0.41025641025641024,0.3125,0.5,0.16666666666666666,0.2,13.165266106442578,0.625,0.2,,0.06818181818181818,0.06956521739130435,0.0425531914893617,0.024390243902439025,0.05925925925925926,0.057692307692307696,0.046511627906976744,0.08571428571428572,0.08108108108108109,,0.08823529411764706,0.04,0.06896551724137931,0.07142857142857142,,,,0.5714285714285714,0.45,0.5625,0.4444444444444444,0.05714285714285714,0.8571428571428571,0.3333333333333333,0.7142857142857143,0.4,0.7142857142857143,0.5576857142857142,0.5488000000000001,0.6004571428571429,0.10526315789473684,0.12121212121212122,0.15625,0.3125,6.3,0.2588996763754045,1.0,2.0,8.0,,3.0,,1.0,,2.0,,,,1.0,,5.0,,,,2.0,,,2.0,,,2.0,,,,,,,,,,,0.14285714285714285,0.5,0.5,1.0,0.22857142857142856,0.25,0.25,0.5,0.08571428571428572,,,,0.05714285714285714,,,,,,0.14285714285714285,,0.14285714285714285,,,23.68,,,,,,,,,0.07142857142857142,1.0,,,,,,,,,,,,,,,,True,,
201978,1610612750,Chase Budinger,Chase Budinger,201978,MIN,4839.0,81,-15,158,160,36.0,59.0,23.0,318,4.0,8.0,,1.0,,,,5.0,11.0,3.0,22,187,1.0,2.0,,5.0,,,1.0,1.0,10.0,,,2.0,4.0,,4.0,,,2.0,2.0,8.0,,1.0,1.0,2.0,5.0,2.0,9.0,2.0,11.0,,,,,,,1.0,,,1.0,1.0,,,5.0,11.0,,,3.0,4.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,36.0,2.0,1.0,1.0,1.0,0.45454545454545453,0.5,,0.4523809523809524,0.5,,0.4782608695652174,0.5,0.16666666666666666,0.18181818181818182,0.25,13.043478260869565,,0.25,0.3333333333333333,0.09259259259259259,0.016666666666666666,0.08695652173913043,,0.09090909090909091,0.011494252873563218,0.05,,,,,0.15789473684210525,0.09090909090909091,0.058823529411764705,0.16666666666666666,,1.0,0.38095238095238093,0.5,0.6666666666666666,1.0,,0.2,,,,0.8571428571428571,0.5613976190476191,0.5349,0.495525,0.045454545454545456,0.08333333333333333,0.22727272727272727,0.045454545454545456,6.3909090909090915,0.22784810126582278,,1.0,3.0,1.0,3.0,,1.0,2.0,7.0,1.0,3.0,,1.0,3.0,10.0,1.0,3.0,,2.0,9.0,,7.0,2.0,,,,,,,,1.0,0.3,0.3333333333333333,,0.3,0.47619047619047616,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.6,0.3333333333333333,0.5,,0.5,,0.2857142857142857,24.43,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,True,,
203498,1610612750,Shabazz Muhammad,Shabazz Muhammad,203498,MIN,1019.0,17,-13,36,33,15.0,16.0,6.0,69,1.0,1.0,,,,,,1.0,1.0,3.0,5,46,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,2.0,3.0,1.0,2.0,,,,,,,,,,,,15.0,,,1.0,1.0,1.0,,,0.5,,,0.8333333333333334,,,,,7.142857142857143,,,,,0.0625,,,,0.05,,,0.2,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,1.0,0.610325,,,0.6666666666666666,1.0,,,1.6,0.4166666666666667,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201967,1610612750,Dante Cunningham,Dante Cunningham,201967,MIN,29469.0,491,-94,1000,1008,405.0,296.0,117.0,2008,26.0,37.0,8.0,12.0,8.0,15.0,11.0,61.0,130.0,6.0,128,1139,10.0,18.0,2.0,22.0,23.0,47.0,3.0,49.0,104.0,18.0,12.0,3.0,12.0,13.0,25.0,10.0,3.0,6.0,4.0,63.0,6.0,18.0,1.0,19.0,33.0,4.0,56.0,25.0,81.0,1.0,15.0,9.0,7.0,1.0,4.0,4.0,,3.0,1.0,11.0,3.0,3.0,33.0,51.0,5.0,1.0,19.0,13.0,3.0,5.0,3.0,17.0,,,15.0,2.0,17.0,11.0,1.0,,49.0,390.0,5.0,2.0,0.8524590163934426,0.9454545454545454,0.46923076923076923,0.5555555555555556,0.48936170212765956,0.46923076923076923,0.5555555555555556,0.48936170212765956,0.4740740740740741,0.5238095238095238,0.5,0.023076923076923078,0.02702702702702703,13.01247771836007,0.6363636363636364,0.17391304347826086,0.038461538461538464,0.10344827586206896,0.05217391304347826,0.14285714285714285,0.04,0.11504424778761062,0.048484848484848485,0.06363636363636363,0.044444444444444446,0.04827586206896552,0.04918032786885246,0.08403361344537816,0.11956521739130435,0.1111111111111111,0.16981132075471697,0.037037037037037035,0.015384615384615385,0.6470588235294118,0.2846153846153846,0.7027027027027027,0.7222222222222222,0.6538461538461539,0.08461538461538462,0.6666666666666666,0.6666666666666666,0.3191489361702128,0.5333333333333333,0.2846153846153846,0.4587492307692308,0.5330071428571428,0.4768765957446808,0.03787878787878788,0.03787878787878788,0.171875,0.3828125,12.876153846153844,0.405,7.0,28.0,82.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,,2.0,3.0,,,,,,,,0.09090909090909091,0.6363636363636364,0.7,0.6307692307692307,0.34146341463414637,0.345679012345679,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,1.0,0.25,,,,,,,,,,0.012195121951219513,,,,1.0,True,,
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,108978.0,1816,289,3770,3748,1064.0,703.0,466.0,7518,89.0,178.0,3.0,6.0,16.0,42.0,32.0,130.0,332.0,144.0,491,3992,3.0,15.0,9.0,21.0,25.0,83.0,75.0,152.0,46.0,214.0,2.0,36.0,359.0,123.0,482.0,89.0,34.0,234.0,54.0,1087.0,14.0,25.0,1.0,63.0,125.0,3.0,191.0,40.0,231.0,2.0,132.0,77.0,104.0,26.0,92.0,42.0,4.0,12.0,5.0,146.0,1.0,37.0,61.0,156.0,2.0,1.0,174.0,171.0,9.0,57.0,32.0,8.0,1.0,,4.0,2.0,9.0,6.0,,,142.0,1048.0,13.0,26.0,0.17692307692307693,0.17829457364341086,0.39156626506024095,0.2,0.30120481927710846,0.41606714628297364,0.3,0.35648148148148145,0.4929718875502008,0.4375,0.5,0.10843373493975904,0.15168539325842698,14.898053753475441,0.7123287671232876,0.043478260869565216,0.010416666666666666,0.11032656663724624,0.019747235387045814,0.12352941176470589,0.028985507246376812,0.11442483262325015,0.022298456260720412,0.02040816326530612,0.024,0.014962593516209476,0.025280898876404494,0.1144578313253012,0.08797653958944282,0.12391304347826088,0.11956521739130435,0.13380281690140844,0.009216589861751152,0.6666666666666666,0.42685851318944845,0.5,0.5894039735099338,0.15730337078651685,0.07673860911270983,0.3,0.5,0.3888888888888889,0.38095238095238093,0.6306954436450839,0.5289769784172663,0.4857736842105263,0.5075875,0.12446351931330472,0.15,0.04276985743380855,0.3095723014256619,8.812650602409638,0.28222811671087533,9.0,32.0,122.0,6.0,18.0,1.0,4.0,23.0,67.0,1.0,4.0,8.0,21.0,29.0,85.0,2.0,5.0,9.0,25.0,87.0,,67.0,23.0,71.0,55.0,7.0,1.0,4.0,24.0,3.0,1.0,0.3411764705882353,0.4,0.36,0.3411764705882353,0.2038369304556355,0.15625,0.28125,0.3333333333333333,0.29256594724220625,0.26229508196721313,0.2711864406779661,0.25,0.04316546762589928,0.3333333333333333,0.35294117647058826,1.0,0.1606714628297362,0.34328358208955223,0.359375,1.0,0.2,0.25,0.037037037037037035,0.25,0.19444444444444445,0.38095238095238093,0.34328358208955223,24.844705882352937,1.0,1.0,,3.0,,5.0,1.0,2.0,0.03937007874015748,0.1111111111111111,0.3333333333333333,0.05,1.0,1.0,1.0,4.0,,1.0,,0.047058823529411764,0.03278688524590164,0.05555555555555555,0.04477611940298507,0.011627906976744186,,True,,
