EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,OffensiveGoaltends,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,on,3pt And 1 Free Throw Trips
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,40452.0,674,101,1332,1327,153.0,124.0,147,2659,47.0,85.0,10.0,17.0,6.0,11.0,33.0,88.0,38.0,114.0,1.0,118.0,287,1.0,48.0,284,1299,15.0,34.0,7.0,37.0,14.0,31.0,9.0,37.0,168.0,68.0,14.0,1.0,21.0,61.0,18.0,79.0,16.0,2.0,38.0,12.0,11.0,176.0,7.0,22.0,1.0,37.0,132.0,6.0,175.0,30.0,205,3.0,15.0,11.0,4.0,24.0,7.0,14.0,13.0,1.0,10.0,1.0,37.0,1.0,3.0,30.0,41.0,1.0,3.0,55.0,7.0,62.0,4.0,31.0,2.0,49.0,34.0,1.0,14.0,49.0,23.0,1.0,1.0,37.0,152.0,2.0,2.0,0.711864406779661,0.7567567567567568,0.41114982578397213,0.4411764705882353,0.45161290322580644,0.4097222222222222,0.4411764705882353,0.45161290322580644,0.4479495268138801,0.4868421052631579,0.5138888888888888,0.003472222222222222,0.07317073170731707,0.11764705882352941,0.125,23.584277148567622,0.6486486486486487,0.2727272727272727,0.030303030303030304,0.23655913978494625,0.043912175648702596,0.29133858267716534,0.05426356589147287,0.24671532846715327,0.046031746031746035,0.0457516339869281,0.04242424242424243,0.04371584699453552,0.06172839506172839,0.041666666666666664,0.2229299363057325,0.23837209302325582,0.2445414847161572,0.2608695652173913,0.37142857142857144,0.02040816326530612,0.46938775510204084,0.2951388888888889,0.5529411764705883,0.6266666666666667,0.6808510638297872,0.3055555555555556,0.375,0.42857142857142855,0.45454545454545453,0.3958333333333333,0.3333333333333333,0.3333333333333333,0.9736842105263158,0.003472222222222222,0.5,0.5882352941176471,0.2,0.3548387096774194,0.5454545454545454,0.2986111111111111,0.4615494791666666,0.4794566666666667,0.4611387096774194,0.09841269841269841,0.09872611464968153,0.13028169014084506,0.13028169014084506,10.200696864111498,26.6,0.11486486486486487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,24009.0,400,155,809,797,224.0,183.0,99,1606,42.0,60.0,8.0,9.0,12.0,22.0,8.0,19.0,4.0,10.0,56.0,54.0,89,68.0,31.0,208,770,10.0,11.0,4.0,39.0,16.0,30.0,12.0,62.0,52.0,56.0,4.0,56.0,5.0,56.0,22.0,78.0,14.0,8.0,40.0,5.0,11.0,178.0,1.0,7.0,,6.0,29.0,1.0,36.0,8.0,44,3.0,15.0,8.0,7.0,27.0,4.0,21.0,6.0,,6.0,,33.0,5.0,9.0,18.0,35.0,2.0,,38.0,,34.0,2.0,11.0,3.0,3.0,1.0,,2.0,3.0,,,,62.0,222.0,3.0,3.0,0.48148148148148145,0.5,0.6067415730337079,0.9090909090909091,0.5333333333333333,0.5636942675159236,0.9210526315789473,0.49019607843137253,0.6,0.975,0.5350877192982456,0.43312101910828027,0.056179775280898875,0.03333333333333333,0.10526315789473684,22.06521739130435,0.8181818181818182,0.047619047619047616,,0.08814589665653495,0.029787234042553193,0.06741573033707865,0.008403361344537815,0.08373205741626795,0.022598870056497175,0.038834951456310676,0.02702702702702703,0.017241379310344827,0.012658227848101266,,0.044444444444444446,0.08771929824561403,0.12,0.04838709677419355,0.1111111111111111,0.041666666666666664,,0.3821656050955414,0.7,0.7241379310344828,0.5238095238095238,0.12101910828025478,0.42105263157894735,0.47058823529411764,0.5,0.06369426751592357,0.4,0.4444444444444444,,0.35668789808917195,0.47368421052631576,0.8888888888888888,0.5,0.43137254901960786,0.5454545454545454,0.8152866242038217,0.5407853503184712,0.5819807692307692,0.5294470588235295,0.0718562874251497,0.11224489795918367,0.1875,0.2980769230769231,4.897752808988765,24.832352941176467,0.276885043263288,6.0,12.0,1.0,2.0,5.0,17.0,5.0,7.0,4.0,16.0,23.0,5.0,8.0,6.0,21.0,66.0,3.0,17.0,1.0,2.0,4.0,6.0,2.0,5.0,1.0,0.9565217391304348,0.3382352941176471,0.625,0.2857142857142857,0.3382352941176471,0.014705882352941176,0.1,0.017857142857142856,0.07643312101910828,0.5,0.5,1.0,0.30357142857142855,0.3090909090909091,0.9411764705882353,0.05263157894736842,0.3684210526315789,0.7142857142857143,1.0,0.09803921568627451,0.4,0.3137254901960784,0.25,0.30357142857142855,0.014492753623188406,,,,,,,,,,,,,,True,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,33529.0,559,101,1104,1110,242.0,158.0,111,2214,24.0,36.0,1.0,2.0,1.0,3.0,10.0,20.0,25.0,55.0,69.0,59.0,111,92.0,23.0,261,1103,4.0,8.0,1.0,27.0,5.0,12.0,11.0,36.0,86.0,32.0,,67.0,6.0,30.0,13.0,43.0,7.0,6.0,18.0,7.0,5.0,99.0,,3.0,1.0,14.0,39.0,2.0,55.0,4.0,59,,10.0,5.0,5.0,11.0,6.0,10.0,11.0,1.0,1.0,,22.0,,4.0,11.0,27.0,2.0,3.0,40.0,,28.0,4.0,9.0,5.0,3.0,3.0,,,3.0,1.0,,,34.0,240.0,1.0,4.0,0.7288135593220338,0.7288135593220338,0.5315315315315315,0.5,0.4166666666666667,0.5862068965517241,0.6842105263157895,0.390625,0.607981220657277,0.7105263157894737,0.47368421052631576,0.45320197044334976,0.05405405405405406,0.1111111111111111,0.05,19.074675324675326,0.5,0.07692307692307693,0.03571428571428571,0.09263657957244656,0.00847457627118644,0.09655172413793103,,0.09363957597173145,0.005952380952380952,0.014598540145985401,,0.009174311926605505,,,0.041666666666666664,0.09722222222222222,0.14285714285714285,0.09259259259259259,0.10810810810810811,,0.3333333333333333,0.17733990147783252,0.6666666666666666,0.75,0.9166666666666666,0.09852216748768473,0.5,0.5263157894736842,0.2,0.270935960591133,0.45454545454545453,0.46296296296296297,0.76,0.3399014778325123,0.10526315789473684,0.5,1.0,0.09375,0.3333333333333333,0.6305418719211823,0.5055415,0.50785,0.49257666666666666,0.04326923076923077,0.07758620689655173,0.10344827586206896,0.13793103448275862,11.685585585585585,25.575,0.21920289855072464,11.0,23.0,3.0,1.0,5.0,29.0,5.0,8.0,4.0,15.0,40.0,6.0,11.0,5.0,20.0,99.0,21.0,29.0,,1.0,,7.0,,4.0,,0.825,0.43478260869565216,0.5454545454545454,0.25,0.4444444444444444,,0.01818181818181818,,0.11330049261083744,0.4782608695652174,0.4782608695652174,1.0,0.42028985507246375,0.42028985507246375,0.7586206896551724,0.15789473684210525,0.42105263157894735,0.625,0.8,0.15625,0.2,0.46875,0.26666666666666666,0.43283582089552236,,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,True,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,76277.0,1271,266,2520,2519,472.0,323.0,275,5039,143.0,236.0,32.0,54.0,22.0,38.0,33.0,99.0,5.0,8.0,2.0,181.0,343,3.0,121.0,483,2447,37.0,67.0,21.0,95.0,26.0,58.0,34.0,86.0,242.0,120.0,54.0,,43.0,67.0,23.0,90.0,15.0,8.0,49.0,8.0,10.0,203.0,28.0,92.0,3.0,39.0,187.0,14.0,240.0,123.0,363,10.0,29.0,13.0,16.0,39.0,8.0,23.0,36.0,2.0,16.0,7.0,75.0,7.0,9.0,62.0,117.0,10.0,14.0,145.0,16.0,173.0,18.0,85.0,11.0,31.0,23.0,2.0,6.0,31.0,18.0,,2.0,86.0,468.0,12.0,9.0,0.6685082872928176,0.7857142857142857,0.5276967930029155,0.5522388059701493,0.4482758620689655,0.523121387283237,0.5441176470588235,0.43333333333333335,0.5695754716981132,0.5864197530864198,0.5180722891566265,0.008670520231213872,0.12536443148688048,0.13135593220338984,0.12121212121212122,17.566137566137566,0.52,0.28,0.046875,0.18625498007968128,0.10823529411764705,0.13494809688581316,0.08358208955223881,0.17478731631863884,0.10126582278481013,0.14333333333333334,0.10646387832699619,0.07317073170731707,0.08260869565217391,0.08571428571428572,0.17940199335548174,0.20833333333333334,0.17166212534059946,0.12440191387559808,0.1625,0.08403361344537816,0.5806451612903226,0.6820809248554913,0.6059322033898306,0.697560975609756,0.7202797202797203,0.2861271676300578,0.3333333333333333,0.3793103448275862,0.42424242424242425,0.023121387283236993,0.625,0.625,0.8,0.005780346820809248,0.7941176470588235,0.5925925925925926,0.09375,0.6333333333333333,0.5789473684210527,0.6907514450867052,0.5339005813953488,0.5301839285714286,0.5158431034482758,0.20581113801452786,0.2073170731707317,0.19668737060041408,0.17805383022774326,3.499416909620992,40.266666666666666,0.1873015873015873,,1.0,1.0,,,,,,,2.0,,,1.0,,2.0,,,,,4.0,2.0,7.0,1.0,,,,,,,,,,,0.002890173410404624,,,,,,,0.014705882352941176,,,,,,0.03333333333333333,,,,,2.0,,,,,2.0,1.0,,,,,,True,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,25310.0,422,184,833,830,202.0,139.0,90,1663,16.0,33.0,1.0,2.0,2.0,5.0,7.0,17.0,20.0,50.0,66.0,43.0,100,90.0,18.0,221,790,2.0,7.0,4.0,29.0,8.0,19.0,9.0,55.0,36.0,50.0,2.0,66.0,11.0,29.0,12.0,41.0,8.0,4.0,19.0,5.0,5.0,94.0,5.0,9.0,,15.0,27.0,2.0,44.0,14.0,58,2.0,22.0,11.0,11.0,12.0,2.0,9.0,5.0,1.0,3.0,,17.0,1.0,4.0,11.0,22.0,2.0,1.0,25.0,1.0,20.0,1.0,5.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,53.0,201.0,1.0,3.0,0.4186046511627907,0.42857142857142855,0.43,0.2857142857142857,0.42105263157894735,0.5342105263157895,0.625,0.5609756097560976,0.553030303030303,0.6590909090909091,0.6111111111111112,0.47368421052631576,0.11,0.21212121212121213,0.058823529411764705,22.896698615548456,0.7058823529411765,0.08,,0.08544303797468354,0.03896103896103896,0.12931034482758622,0.03424657534246575,0.09722222222222222,0.03713527851458886,0.031578947368421054,0.045454545454545456,0.04285714285714286,0.03636363636363636,0.027777777777777776,0.11,0.06722689075630252,0.08247422680412371,0.14457831325301204,0.09090909090909091,0.021739130434782608,1.0,0.1736842105263158,0.48484848484848486,0.6153846153846154,0.5625,0.08947368421052632,0.4117647058823529,0.4375,0.5714285714285714,0.2631578947368421,0.4,0.425531914893617,0.25,0.3473684210526316,0.1,0.5,,0.12195121951219512,0.4,0.6473684210526316,0.5134065789473684,0.502059375,0.5091317073170732,0.02577319587628866,0.04807692307692308,0.13122171945701358,0.248868778280543,11.526999999999997,24.78777777777777,0.2424969987995198,8.0,24.0,6.0,4.0,8.0,31.0,5.0,7.0,6.0,14.0,39.0,7.0,13.0,10.0,22.0,75.0,42.0,31.0,3.0,3.0,2.0,5.0,2.0,3.0,,0.6410256410256411,0.43333333333333335,0.5384615384615384,0.45454545454545453,0.43333333333333335,0.03333333333333333,0.06,0.030303030303030304,0.12631578947368421,0.3333333333333333,0.34782608695652173,1.0,0.4696969696969697,0.484375,0.5483870967741935,0.3,0.35,0.7142857142857143,0.6,0.1951219512195122,0.5,0.34146341463414637,0.42857142857142855,0.4696969696969697,,2.0,,,,0.3333333333333333,1.0,1.0,,0.041666666666666664,,,,,True,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,50801.0,847,177,1684,1679,262.0,164.0,192,3363,59.0,92.0,8.0,14.0,9.0,12.0,30.0,59.0,33.0,68.0,44.0,122.0,219,79.0,33.0,358,1609,11.0,24.0,,25.0,15.0,25.0,6.0,54.0,122.0,122.0,12.0,44.0,16.0,39.0,24.0,63.0,17.0,7.0,19.0,8.0,12.0,150.0,11.0,27.0,2.0,33.0,117.0,10.0,160.0,40.0,200,6.0,51.0,33.0,18.0,21.0,6.0,7.0,19.0,,14.0,4.0,40.0,8.0,2.0,23.0,51.0,2.0,4.0,45.0,3.0,45.0,9.0,22.0,5.0,22.0,12.0,3.0,7.0,23.0,18.0,,1.0,54.0,260.0,1.0,3.0,0.5,0.5258620689655172,0.5570776255707762,0.4583333333333333,0.6,0.5453020134228188,0.4032258064516129,0.631578947368421,0.5664556962025317,0.4032258064516129,0.627906976744186,0.2651006711409396,0.0730593607305936,0.13043478260869565,0.03389830508474576,18.664563617245005,0.525,0.3225806451612903,0.047619047619047616,0.17436661698956782,0.04455445544554455,0.1736842105263158,0.05527638190954774,0.17421602787456447,0.04720496894409938,0.08415841584158416,0.032432432432432434,0.0182648401826484,0.06666666666666667,0.03125,0.11518324607329843,0.16591928251121077,0.22568093385214008,0.19858156028368795,0.10204081632653061,0.04580152671755725,0.782608695652174,0.3087248322147651,0.6413043478260869,0.7375,0.5254237288135594,0.19798657718120805,0.5084745762711864,0.5263157894736842,0.5,0.22818791946308725,0.4852941176470588,0.5,0.45454545454545453,0.1476510067114094,0.45161290322580644,0.5714285714285714,0.25,0.3157894736842105,0.75,0.5738255033557047,0.5199151006711409,0.4929434782608695,0.5128157894736842,0.0707395498392283,0.09482758620689655,0.06983240223463687,0.15083798882681565,8.581278538812786,24.36582278481013,0.15558194774346792,10.0,35.0,3.0,,2.0,17.0,1.0,4.0,6.0,11.0,27.0,1.0,7.0,6.0,13.0,75.0,6.0,17.0,1.0,2.0,,3.0,3.0,,,0.9259259259259259,0.34177215189873417,0.14285714285714285,0.46153846153846156,0.34177215189873417,0.012658227848101266,0.029411764705882353,,0.1174496644295302,0.2857142857142857,0.29411764705882354,0.9,0.38636363636363635,0.38636363636363635,0.9411764705882353,0.0967741935483871,0.12903225806451613,0.25,,0.05263157894736842,,0.2894736842105263,0.5454545454545454,0.38636363636363635,,,,1.0,,,,3.0,,0.02857142857142857,1.0,1.0,,,True,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,44582.0,743,105,1479,1472,246.0,161.0,166,2951,76.0,131.0,6.0,10.0,14.0,23.0,41.0,87.0,49.0,109.0,10.0,166.0,327,22.0,60.0,407,1421,13.0,20.0,,32.0,27.0,55.0,23.0,86.0,112.0,220.0,,10.0,22.0,100.0,46.0,146.0,31.0,15.0,53.0,17.0,30.0,338.0,3.0,5.0,,15.0,26.0,1.0,42.0,8.0,50,1.0,13.0,7.0,6.0,24.0,13.0,14.0,32.0,3.0,10.0,6.0,56.0,5.0,13.0,16.0,32.0,1.0,,73.0,1.0,81.0,4.0,27.0,13.0,1.0,1.0,,,2.0,1.0,,,86.0,244.0,,12.0,0.3373493975903614,0.3373493975903614,0.5076452599388379,0.65,0.4909090909090909,0.497134670487106,0.6666666666666666,0.5080645161290323,0.522077922077922,0.64,0.5379746835443038,0.06303724928366762,0.0672782874617737,0.10687022900763359,0.034482758620689655,26.470588235294116,0.42857142857142855,0.045454545454545456,,0.04311774461028192,0.009191176470588236,0.09615384615384616,0.01764705882352941,0.05401844532279315,0.011204481792717087,0.0055248618784530384,0.011834319526627219,0.010309278350515464,0.009615384615384616,0.030303030303030304,0.011560693641618497,0.05913978494623656,0.05327868852459016,0.07758620689655173,0.15,0.00641025641025641,0.5,0.3753581661891118,0.5801526717557252,0.6495726495726496,0.34210526315789475,0.2492836676217765,0.47126436781609193,0.4880952380952381,0.36585365853658536,0.3123209169054441,0.44954128440366975,0.47115384615384615,0.30612244897959184,0.02865329512893983,0.4166666666666667,0.6,0.3333333333333333,0.3709677419354839,0.6086956521739131,0.4383954154727794,0.4958512893982809,0.5211416666666666,0.48507338709677417,0.07258064516129033,0.07714285714285714,0.07862407862407862,0.2113022113022113,8.888685015290521,24.068181818181813,0.1663286004056795,3.0,12.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,2.0,4.0,3.0,7.0,15.0,,2.0,,2.0,,5.0,4.0,6.0,,1.0,0.22727272727272727,0.5,0.42857142857142855,0.22727272727272727,,0.045871559633027525,,0.034383954154727794,0.25,0.25,1.0,0.2,0.2,1.0,0.041666666666666664,0.125,0.3333333333333333,1.0,0.03225806451612903,0.5,0.08064516129032258,0.4,0.2,,1.0,,1.0,,1.0,1.0,3.0,,,1.0,1.0,,,True,
201980,1610612759,Danny Green,Danny Green,201980,SAS,43480.0,725,141,1431,1436,197.0,121.0,151,2867,12.0,22.0,5.0,7.0,1.0,2.0,12.0,28.0,9.0,31.0,95.0,33.0,81,144.0,19.0,265,1374,7.0,15.0,1.0,30.0,4.0,8.0,9.0,41.0,48.0,18.0,2.0,95.0,4.0,37.0,9.0,46.0,7.0,2.0,23.0,3.0,11.0,101.0,1.0,12.0,1.0,20.0,68.0,,88.0,14.0,102,1.0,28.0,15.0,13.0,22.0,6.0,13.0,13.0,1.0,9.0,1.0,35.0,4.0,3.0,20.0,36.0,1.0,3.0,24.0,,24.0,5.0,9.0,5.0,29.0,24.0,,5.0,33.0,16.0,,,41.0,195.0,2.0,5.0,0.7272727272727273,0.75,0.4074074074074074,0.4666666666666667,0.5,0.5466666666666666,0.5370370370370371,0.5714285714285714,0.5641025641025641,0.5555555555555556,0.6212121212121212,0.64,0.04938271604938271,0.18181818181818182,,16.760124610591898,0.6285714285714286,,0.03333333333333333,0.11888111888111888,0.024193548387096774,0.11494252873563218,0.005076142131979695,0.11796246648793565,0.01875901875901876,0.023529411764705882,0.02027027027027027,0.028089887640449437,0.007633587786259542,,0.12804878048780488,0.10880829015544041,0.12093023255813953,0.13953488372093023,0.044444444444444446,0.008130081300813009,0.48484848484848486,0.09777777777777778,0.5454545454545454,0.6666666666666666,0.75,0.12444444444444444,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.13777777777777778,0.2903225806451613,0.2903225806451613,0.7777777777777778,0.4222222222222222,0.25925925925925924,0.7142857142857143,0.8,0.07142857142857142,0.5,0.7377777777777778,0.5299334821428572,0.5073874999999999,0.5141444444444444,0.039301310043668124,0.10588235294117647,0.11320754716981132,0.15471698113207547,10.51111111111111,24.709027777777774,0.1376659678546471,17.0,49.0,8.0,5.0,8.0,43.0,2.0,4.0,3.0,12.0,60.0,5.0,12.0,8.0,20.0,168.0,12.0,43.0,1.0,1.0,,5.0,,1.0,,0.9333333333333333,0.4166666666666667,0.4166666666666667,0.4,0.4166666666666667,0.006944444444444444,,0.010526315789473684,0.21777777777777776,0.3469387755102041,0.3469387755102041,0.9411764705882353,0.45263157894736844,0.4574468085106383,0.9302325581395349,0.2962962962962963,0.14814814814814814,0.5,1.0,0.2857142857142857,0.625,0.42857142857142855,0.25,0.45263157894736844,,3.0,,2.0,,0.375,0.6666666666666666,,,,4.0,2.0,2.0,2.0,True,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,8911.0,149,-47,287,300,49.0,38.0,26,587,5.0,9.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,9.0,3.0,10.0,22,6.0,12.0,35,330,1.0,1.0,4.0,6.0,1.0,3.0,,2.0,12.0,8.0,2.0,3.0,2.0,12.0,5.0,17.0,5.0,,2.0,4.0,6.0,39.0,1.0,3.0,,,4.0,1.0,5.0,4.0,9,,8.0,4.0,4.0,4.0,1.0,2.0,3.0,,2.0,2.0,7.0,1.0,2.0,4.0,7.0,,,11.0,,12.0,,6.0,,3.0,1.0,,2.0,3.0,,,,2.0,48.0,,,0.6,0.6666666666666666,0.45454545454545453,1.0,0.3333333333333333,0.4107142857142857,0.5,0.25,0.5147058823529411,0.75,0.25,0.21428571428571427,0.09090909090909091,0.2222222222222222,,12.933753943217665,0.5714285714285714,0.2,,0.03636363636363636,0.031578947368421054,,0.024390243902439025,0.029411764705882353,0.029411764705882353,0.034482758620689655,,0.06451612903225806,0.03333333333333333,,0.04878048780487805,0.02857142857142857,0.029411764705882353,,,,,0.32142857142857145,0.5555555555555556,0.7142857142857143,0.6,0.14285714285714285,0.25,0.25,,0.32142857142857145,0.4444444444444444,0.4444444444444444,0.75,0.10714285714285714,0.5,1.0,,0.5,0.5,0.5357142857142857,0.5142071428571428,0.591425,0.4806125,0.17647058823529413,0.21428571428571427,0.17142857142857143,0.05714285714285714,9.61818181818182,23.71666666666667,0.17073170731707318,1.0,3.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,3.0,,,,1.0,,2.0,,,,1.0,0.16666666666666666,,,0.16666666666666666,,,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,,,,,0.25,,,,,,,,,,,,,,,,,True,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,20246.0,337,52,670,672,180.0,108.0,72,1342,27.0,46.0,4.0,7.0,7.0,10.0,8.0,23.0,4.0,19.0,25.0,39.0,88,30.0,18.0,129,687,4.0,9.0,,8.0,11.0,20.0,9.0,43.0,42.0,36.0,6.0,25.0,3.0,28.0,9.0,37.0,2.0,7.0,18.0,7.0,3.0,83.0,3.0,11.0,2.0,8.0,29.0,3.0,40.0,16.0,56,4.0,9.0,5.0,4.0,9.0,,3.0,12.0,2.0,6.0,4.0,21.0,1.0,3.0,11.0,26.0,3.0,2.0,22.0,1.0,25.0,1.0,7.0,6.0,4.0,3.0,1.0,,4.0,2.0,1.0,,43.0,177.0,2.0,5.0,0.5384615384615384,0.5833333333333334,0.4431818181818182,0.4444444444444444,0.55,0.4703389830508475,0.4444444444444444,0.6538461538461539,0.49615384615384617,0.4444444444444444,0.6515151515151515,0.2542372881355932,0.03409090909090909,0.021739130434782608,0.08695652173913043,20.18716577540107,0.42857142857142855,0.3333333333333333,0.1111111111111111,0.11153846153846154,0.054455445544554455,0.10666666666666667,0.0297029702970297,0.11044776119402985,0.0462046204620462,0.07228915662650602,0.05172413793103448,0.03278688524590164,0.014084507042253521,0.06666666666666667,0.10752688172043011,0.07777777777777778,0.15584415584415584,0.09433962264150944,0.13636363636363635,0.0625,0.5,0.3898305084745763,0.5869565217391305,0.6,0.5925925925925926,0.19491525423728814,0.34782608695652173,0.38095238095238093,0.125,0.16101694915254236,0.21052631578947367,0.21052631578947367,1.0,0.211864406779661,0.7777777777777778,0.5714285714285714,0.25,0.38461538461538464,0.7,0.6440677966101694,0.5168487288135593,0.5470375,0.5009249999999998,0.056451612903225805,0.07446808510638298,0.06201550387596899,0.3333333333333333,7.039772727272728,25.12,0.26865671641791045,4.0,5.0,,2.0,2.0,7.0,,,2.0,4.0,11.0,,,4.0,6.0,33.0,,7.0,,,,2.0,2.0,,,1.0,0.36666666666666664,,0.6666666666666666,0.36666666666666664,,,,0.0423728813559322,0.8,0.8,1.0,0.28,0.28,1.0,,,,,0.07692307692307693,1.0,0.15384615384615385,0.5,0.28,,,,,1.0,,,2.0,,,,,,,True,
