EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Travels,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,PtsUnassisted3s,FTOffRebounds,StepOutOfBoundsTurnovers,ShortMidRangePctBlocked,OffFTReboundPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,on,OffensiveGoaltends,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
101112,1610612756,Channing Frye,Channing Frye,101112,PHX,10382.0,173.0,29.0,338,336.0,109.0,87.0,39.0,674,3.0,6.0,1.0,4.0,1.0,2.0,9.0,5.0,14.0,3.0,1.0,2.0,12.0,36.0,1.0,1.0,3.0,7.0,10.0,29.0,12.0,39.0,13.0,69.0,340.0,1.0,5.0,1.0,2.0,1.0,6.0,1.0,3.0,3.0,9.0,6.0,17.0,12.0,8.0,36.0,2.0,36.0,12.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,16.0,4.0,1.0,3.0,18.0,7.0,28.0,5.0,33.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,3.0,7.0,1.0,17.0,1.0,1.0,2.0,16.0,1.0,1.0,1.0,16.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,17.0,109.0,3.0,0.6,0.6666666666666666,1.0,0.3076923076923077,0.5,0.3333333333333333,0.3076923076923077,0.3448275862068966,0.2,0.3333333333333333,0.4117647058823529,0.35714285714285715,0.4583333333333333,0.4594594594594595,0.375,0.5666666666666667,0.5735294117647058,0.034482758620689655,0.16666666666666666,20.512820512820515,0.3333333333333333,0.4666666666666667,0.1323529411764706,0.008620689655172414,0.06521739130434782,0.06451612903225806,0.11538461538461539,0.028089887640449437,0.022222222222222223,0.23529411764705882,0.15217391304347827,0.125,0.12,0.05405405405405406,0.1111111111111111,0.5,0.08823529411764706,0.5,0.6,0.3333333333333333,0.1323529411764706,0.2222222222222222,0.2222222222222222,0.20588235294117646,0.35714285714285715,0.35714285714285715,1.0,0.04411764705882353,0.5294117647058824,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.25,0.14285714285714285,0.14285714285714285,1.0,1.0,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.42857142857142855,0.6617647058823529,0.3333333333333333,0.48708749999999995,0.6211666666666668,0.49975000000000014,0.08450704225352113,0.15625,0.02564102564102564,0.08695652173913043,0.2463768115942029,11.751724137931033,25.261538461538464,0.3224852071005917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101123,1610612756,Gerald Green,Gerald Green,101123,PHX,4803.0,80.0,8.0,155,154.0,64.0,65.0,17.0,309,5.0,6.0,,,4.0,1.0,5.0,1.0,4.0,5.0,1.0,4.0,2.0,9.0,,1.0,1.0,4.0,7.0,15.0,3.0,14.0,21.0,44.0,164.0,,2.0,,2.0,3.0,3.0,3.0,4.0,2.0,8.0,12.0,24.0,4.0,10.0,9.0,,9.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,12.0,1.0,1.0,4.0,6.0,,10.0,2.0,12.0,4.0,4.0,,,,3.0,2.0,,3.0,,,6.0,,10.0,,,,13.0,,,,22.0,1.0,,1.0,5.0,2.0,3.0,2.0,2.0,,2.0,1.0,20.0,61.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.21428571428571427,,0.25,0.21428571428571427,0.4666666666666667,,0.75,0.39655172413793105,,0.5,0.5657894736842105,0.3,0.7058823529411765,0.4827586206896552,0.06666666666666667,0.16666666666666666,23.033707865168537,,,0.12,0.022222222222222223,0.16,0.04,0.13333333333333333,0.02857142857142857,0.06666666666666667,0.09090909090909091,0.16666666666666666,0.17647058823529413,0.047619047619047616,0.09523809523809523,0.5,0.5,0.20689655172413793,0.8333333333333334,1.0,0.2,0.1724137931034483,0.2,0.2,0.13793103448275862,0.25,0.25,1.0,0.1724137931034483,0.3103448275862069,0.2222222222222222,0.2222222222222222,1.0,,,0.25,0.25,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.6896551724137931,0.2222222222222222,0.5433155172413793,0.484475,0.5958375,0.2,0.2631578947368421,0.125,0.06818181818181818,0.5454545454545454,8.153333333333332,24.664285714285715,0.4129032258064516,3.0,1.0,1.0,1.0,2.0,0.2,0.2,1.0,0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,9171.0,153.0,47.0,309,306.0,152.0,140.0,42.0,615,11.0,22.0,3.0,9.0,13.0,1.0,6.0,5.0,6.0,8.0,,5.0,1.0,4.0,,,,1.0,17.0,34.0,4.0,12.0,14.0,60.0,303.0,3.0,11.0,,,1.0,7.0,7.0,17.0,2.0,6.0,9.0,29.0,14.0,20.0,12.0,6.0,4.0,1.0,7.0,7.0,,7.0,,,4.0,14.0,4.0,12.0,7.0,15.0,7.0,29.0,16.0,45.0,2.0,2.0,,1.0,1.0,3.0,,,4.0,1.0,4.0,4.0,1.0,14.0,,,1.0,17.0,1.0,,4.0,18.0,1.0,1.0,,7.0,1.0,2.0,1.0,1.0,,1.0,,27.0,149.0,1.0,0.4117647058823529,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,0.2727272727272727,0.4117647058823529,0.5,0.2727272727272727,0.43478260869565216,0.5555555555555556,0.2916666666666667,0.5178571428571429,0.2608695652173913,0.20588235294117646,0.2727272727272727,16.066481994459835,0.25,0.4375,0.14285714285714285,0.11650485436893204,0.16666666666666666,0.0975609756097561,0.14965986394557823,0.1111111111111111,0.2,0.125,0.02564102564102564,0.14285714285714285,0.2903225806451613,0.16666666666666666,0.16666666666666666,,0.4782608695652174,0.5,0.6875,0.36363636363636365,0.13043478260869565,0.16666666666666666,0.16666666666666666,0.13043478260869565,0.8333333333333334,1.0,0.4,0.17391304347826086,0.08695652173913043,0.25,0.25,1.0,0.8181818181818182,0.3333333333333333,,,,,0.5652173913043478,0.21739130434782608,0.043478260869565216,,0.7391304347826086,0.25,0.5307510869565217,0.511525,0.5461260869565217,0.15384615384615385,0.175,0.08333333333333333,0.11666666666666667,0.48333333333333334,5.03529411764706,23.883333333333336,0.4919093851132686,5.0,3.0,2.0,,,0.375,0.375,1.0,0.38461538461538464,0.4,2.0,1.0,1.0,2.0,2.0,0.16666666666666666,0.02631578947368421,0.13333333333333333,0.08,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
201609,1610612756,Goran Dragic,Goran Dragic,201609,PHX,8356.0,139.0,43.0,276,273.0,102.0,110.0,36.0,549,12.0,23.0,,3.0,8.0,1.0,8.0,7.0,10.0,3.0,1.0,,7.0,12.0,,,5.0,6.0,20.0,41.0,9.0,15.0,23.0,90.0,278.0,1.0,5.0,,1.0,4.0,6.0,11.0,19.0,5.0,6.0,12.0,49.0,4.0,36.0,12.0,,12.0,7.0,4.0,13.0,6.0,19.0,4.0,2.0,8.0,44.0,4.0,3.0,3.0,7.0,1.0,11.0,8.0,19.0,7.0,5.0,2.0,11.0,7.0,2.0,,4.0,13.0,2.0,7.0,6.0,,12.0,,,,23.0,,,2.0,28.0,2.0,,2.0,10.0,,4.0,1.0,1.0,,1.0,,49.0,99.0,4.0,0.1,0.1,0.4444444444444444,0.6,,0.8333333333333334,0.6,0.4878048780487805,0.2,0.5789473684210527,0.5982142857142857,0.16666666666666666,0.74,0.6470588235294118,0.375,0.765625,0.26785714285714285,0.0975609756097561,0.13043478260869565,25.15527950310559,0.8461538461538461,0.07692307692307693,0.07216494845360824,0.036585365853658534,0.07894736842105263,0.08695652173913043,0.07407407407407407,0.0546875,0.06451612903225806,0.125,0.025,0.1111111111111111,0.1,0.06896551724137931,0.1111111111111111,,0.4107142857142857,0.5217391304347826,0.6,0.16666666666666666,0.14285714285714285,0.125,0.14285714285714285,0.17857142857142858,0.7,0.7,,0.05357142857142857,0.21428571428571427,0.5833333333333334,0.5833333333333334,0.2857142857142857,0.5,,0.16666666666666666,,,,0.32,,0.24,0.8333333333333334,0.6785714285714286,0.5833333333333334,0.5323419642857142,0.45389999999999997,0.494426,0.15625,0.20408163265306123,,0.06666666666666667,0.5444444444444444,6.346341463414633,24.73333333333333,0.3695652173913043,5.0,2.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.625,,1.0,4.0,,1.0,3.0,,0.03571428571428571,,0.06666666666666667,,,15.0,1.0,1.0,0.125,0.09090909090909091,,,,,,,,,,,,,True,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,22056.0,368.0,53.0,724,717.0,238.0,224.0,89.0,1441,38.0,65.0,4.0,6.0,19.0,6.0,18.0,5.0,23.0,6.0,,2.0,7.0,19.0,1.0,2.0,2.0,7.0,49.0,106.0,7.0,25.0,31.0,150.0,736.0,7.0,14.0,1.0,2.0,,17.0,15.0,33.0,2.0,9.0,11.0,47.0,34.0,64.0,18.0,,19.0,7.0,10.0,16.0,16.0,32.0,11.0,5.0,6.0,80.0,2.0,3.0,15.0,16.0,1.0,32.0,5.0,37.0,7.0,5.0,2.0,9.0,4.0,10.0,1.0,5.0,19.0,2.0,6.0,9.0,,30.0,2.0,,1.0,30.0,1.0,2.0,1.0,39.0,5.0,,,19.0,,3.0,4.0,2.0,1.0,4.0,2.0,47.0,235.0,2.0,0.3469387755102041,0.3469387755102041,0.8571428571428571,0.28,0.5,0.2222222222222222,0.28,0.46226415094339623,0.5,0.45454545454545453,0.4541984732824427,0.53125,0.42857142857142855,0.5067567567567568,0.53125,0.4895833333333333,0.19083969465648856,0.09433962264150944,0.13846153846153847,19.976076555023926,0.47368421052631576,0.037037037037037035,0.06639004149377593,0.01195219123505976,0.16304347826086957,0.02040816326530612,0.09309309309309309,0.014326647564469915,0.021505376344086023,0.0625,0.03614457831325301,0.04,0.12048192771084337,0.1643835616438356,0.15789473684210525,0.5,0.4961832061068702,0.5846153846153846,0.6785714285714286,0.3684210526315789,0.13740458015267176,0.3333333333333333,0.35294117647058826,0.17557251908396945,0.21739130434782608,0.21739130434782608,0.2,0.04580152671755725,0.1450381679389313,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.375,0.6666666666666666,,0.125,0.5,1.0,0.4523809523809524,0.047619047619047616,0.16666666666666666,0.2857142857142857,0.6870229007633588,0.3684210526315789,0.5438862595419849,0.4690461538461538,0.523695238095238,0.1310344827586207,0.15833333333333333,,0.11333333333333333,0.31333333333333335,6.351886792452831,24.996000000000002,0.3287292817679558,9.0,,,1.0,1.0,,,,0.47368421052631576,,1.0,9.0,,2.0,8.0,,0.012345679012345678,,,,0.3333333333333333,3.0,,2.0,0.05555555555555555,,1.0,0.5,,,,,,,,,,,True,,,,,,
202693,1610612756,Markieff Morris,Markieff Morris,202693,PHX,14765.0,246.0,34.0,484,479.0,166.0,142.0,59.0,963,11.0,24.0,1.0,4.0,6.0,10.0,25.0,20.0,45.0,2.0,,,5.0,12.0,,1.0,1.0,4.0,41.0,94.0,6.0,14.0,41.0,141.0,493.0,3.0,8.0,,1.0,2.0,8.0,15.0,29.0,1.0,4.0,19.0,52.0,42.0,40.0,18.0,4.0,12.0,5.0,4.0,9.0,4.0,13.0,4.0,,6.0,30.0,2.0,9.0,14.0,18.0,3.0,35.0,12.0,47.0,8.0,5.0,3.0,7.0,3.0,7.0,,4.0,14.0,1.0,3.0,22.0,4.0,34.0,,1.0,3.0,39.0,1.0,1.0,3.0,48.0,3.0,,1.0,18.0,,7.0,7.0,1.0,6.0,8.0,5.0,52.0,164.0,7.0,0.5121951219512195,0.5384615384615384,1.0,0.42857142857142855,,0.25,0.42857142857142855,0.43617021276595747,0.375,0.5172413793103449,0.46296296296296297,0.3333333333333333,0.5,0.5384615384615384,0.4,0.5930232558139535,0.12962962962962962,0.0425531914893617,0.125,25.9927797833935,0.5,0.2,0.12080536912751678,0.05421686746987952,0.2222222222222222,0.037037037037037035,0.1509433962264151,0.05,0.03333333333333333,0.05555555555555555,0.11320754716981132,0.15217391304347827,0.1,0.20408163265306123,0.2857142857142857,0.625,0.2222222222222222,0.4583333333333333,0.5238095238095238,0.6363636363636364,0.23148148148148148,0.4,0.4166666666666667,0.4166666666666667,0.4444444444444444,0.4444444444444444,0.6,0.018518518518518517,0.1111111111111111,0.4166666666666667,0.4166666666666667,1.0,0.4444444444444444,0.25,,0.1111111111111111,,,0.18181818181818182,,0.12121212121212122,0.25,0.35185185185185186,0.4166666666666667,0.4593666666666667,0.43597142857142857,0.4221015151515151,0.14634146341463414,0.1651376146788991,,0.05673758865248227,0.36879432624113473,10.567021276595746,24.95714285714286,0.34297520661157027,3.0,1.0,,,1.0,0.5,0.5,1.0,0.5,,1.0,2.0,1.0,4.0,2.0,,0.057692307692307696,0.07407407407407407,0.027777777777777776,0.017857142857142856,0.2,,1.0,,0.04,0.06666666666666667,,,1.0,1.0,,,,,,,,,True,,,,,,
202694,1610612756,Marcus Morris,Marcus Morris,202694,PHX,15389.0,256.0,39.0,506,499.0,140.0,124.0,59.0,1005,11.0,14.0,4.0,5.0,3.0,7.0,15.0,17.0,30.0,14.0,4.0,2.0,5.0,17.0,,,1.0,5.0,35.0,59.0,9.0,31.0,23.0,120.0,511.0,10.0,13.0,2.0,4.0,4.0,30.0,11.0,14.0,1.0,7.0,11.0,36.0,26.0,44.0,21.0,8.0,16.0,5.0,3.0,12.0,3.0,15.0,2.0,1.0,6.0,33.0,2.0,7.0,5.0,22.0,2.0,29.0,9.0,38.0,9.0,7.0,2.0,8.0,5.0,8.0,,3.0,16.0,1.0,6.0,14.0,,27.0,1.0,,2.0,22.0,,1.0,,28.0,3.0,,1.0,11.0,,4.0,1.0,1.0,,1.0,,36.0,139.0,4.0,0.37142857142857144,0.41935483870967744,0.7777777777777778,0.2903225806451613,0.5,0.14285714285714285,0.3,0.5932203389830508,0.7692307692307693,0.7857142857142857,0.5388888888888889,0.7647058823529411,0.5952380952380952,0.5833333333333334,0.7894736842105263,0.6666666666666666,0.34444444444444444,0.05084745762711865,0.14285714285714285,20.415224913494807,0.5,0.13333333333333333,0.13580246913580246,0.04093567251461988,0.08333333333333333,0.028985507246376812,0.12162162162162163,0.0375,0.04411764705882353,,0.0851063829787234,0.1568627450980392,0.15625,0.10204081632653061,,,0.15555555555555556,0.7857142857142857,0.9166666666666666,0.5454545454545454,0.16666666666666666,0.4666666666666667,0.5,0.3333333333333333,0.5666666666666667,0.5666666666666667,0.35294117647058826,0.15555555555555556,0.18888888888888888,0.29411764705882354,0.29411764705882354,0.6,0.29411764705882354,0.8,0.23529411764705882,,,,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.2,0.5,0.3125,0.48978932584269674,0.5067107142857143,0.4332675,0.11224489795918367,0.16417910447761194,,0.25,0.3,11.615254237288134,25.28064516129032,0.2766798418972332,3.0,4.0,,2.0,,0.2857142857142857,0.2857142857142857,1.0,1.0,,3.0,3.0,,1.0,2.0,,0.04,0.03773584905660377,0.04,,0.14285714285714285,6.0,,2.0,0.06666666666666667,,,,,,2.0,1.0,0.5,1.0,,,,,True,,,,,,
203101,1610612756,Miles Plumlee,Miles Plumlee,203101,PHX,5925.0,99.0,-22.0,196,197.0,72.0,84.0,25.0,393,12.0,16.0,4.0,7.0,7.0,1.0,6.0,,,,,,,,,,,,13.0,22.0,,,7.0,33.0,226.0,4.0,7.0,,,1.0,9.0,6.0,9.0,,,2.0,14.0,18.0,8.0,,6.0,,,1.0,1.0,,1.0,,,,2.0,1.0,9.0,4.0,11.0,1.0,16.0,10.0,26.0,5.0,2.0,3.0,1.0,1.0,3.0,,,4.0,,1.0,4.0,1.0,12.0,,1.0,3.0,6.0,,,,11.0,1.0,,,6.0,,,3.0,2.0,1.0,3.0,2.0,14.0,72.0,,0.6923076923076923,0.9,,,,,,0.5909090909090909,0.5714285714285714,0.6666666666666666,0.5909090909090909,0.5714285714285714,0.6666666666666666,0.6111111111111112,0.5625,0.7,,0.045454545454545456,,13.596491228070176,0.25,0.14285714285714285,0.19298245614035087,0.11842105263157894,0.26666666666666666,0.045454545454545456,0.20833333333333334,0.10204081632653061,0.18518518518518517,,0.28,0.07692307692307693,0.15789473684210525,0.2857142857142857,,0.6666666666666666,0.7272727272727273,0.75,0.75,0.75,0.2727272727272727,0.16666666666666666,0.2,,,,,,,,,,1.0,0.5714285714285714,,,,,0.7777777777777778,,,,0.7272727272727273,,0.559409090909091,0.5436857142857143,0.5702222222222223,0.2222222222222222,0.2222222222222222,,0.2727272727272727,0.42424242424242425,2.6818181818181817,,0.3673469387755102,6.0,,,,,,,,0.8571428571428571,,,1.0,1.0,,,,0.125,0.04,0.06666666666666667,0.14285714285714285,,,,,0.16666666666666666,,,0.25,,,,,,,1.0,,,,True,,,,,,
202397,1610612756,Ish Smith,Ish Smith,202397,PHX,11627.0,194.0,,372,370.0,84.0,75.0,46.0,742,11.0,28.0,1.0,3.0,7.0,6.0,18.0,3.0,6.0,2.0,,,,,,,,,20.0,52.0,,2.0,4.0,44.0,380.0,2.0,4.0,,,,4.0,4.0,15.0,,,1.0,9.0,6.0,34.0,,,,,1.0,24.0,7.0,31.0,7.0,,15.0,69.0,,4.0,7.0,10.0,1.0,18.0,4.0,22.0,10.0,6.0,4.0,8.0,6.0,4.0,,2.0,12.0,,2.0,5.0,2.0,13.0,1.0,,,16.0,1.0,1.0,3.0,9.0,1.0,,,4.0,,1.0,4.0,2.0,2.0,5.0,4.0,9.0,84.0,1.0,0.15,0.15,,,,,,0.38461538461538464,0.5,0.26666666666666666,0.37037037037037035,0.5,0.26666666666666666,0.3793103448275862,0.5,0.28125,0.037037037037037035,0.019230769230769232,,16.27906976744186,0.6666666666666666,0.08333333333333333,0.08547008547008547,0.026845637583892617,0.1590909090909091,,0.10559006211180125,0.021052631578947368,0.034482758620689655,,0.08571428571428572,0.10256410256410256,0.06976744186046512,0.17142857142857143,0.1111111111111111,0.8,0.5185185185185185,0.39285714285714285,0.39285714285714285,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.1111111111111111,0.5,0.5,,0.037037037037037035,,,,,0.75,0.3333333333333333,,,,,0.4666666666666667,,,,0.5555555555555556,,0.494586111111111,0.5391666666666667,0.47389333333333333,0.07017543859649122,0.07272727272727272,,0.09090909090909091,0.20454545454545456,5.528846153846154,23.75,0.22580645161290322,2.0,,,1.0,1.0,,,,0.2857142857142857,,2.0,7.0,1.0,2.0,1.0,,0.02040816326530612,0.023809523809523808,,0.03125,0.3333333333333333,,,,0.05555555555555555,,,,1.0,,,,,,,1.0,,,True,,,,,,
203462,1610612756,Archie Goodwin,Archie Goodwin,203462,PHX,78.0,1.0,-6.0,2,3.0,,,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
