EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,LongMidRangeAssists,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceFtPoints,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Charge Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,Technical Free Throw Trips,BlockedLongMidRange,ShortMidRangePctBlocked,3SecondViolations,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,on,SecondChanceCorner3FGM,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,Clear Path Fouls,3pt And 1 Free Throw Trips,Arc3PctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends
200761,1610612747,Shawne Williams,Shawne Williams,200761,LAL,4861.0,81,-18,169,168,16.0,28,7.0,337,2.0,2,1.0,1.0,1.0,3.0,6.0,3.0,6.0,2.0,6.0,5.0,9,5.0,12.0,2.0,27.0,177,1.0,1.0,2.0,1.0,8.0,2.0,15.0,2.0,6.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,8.0,1.0,17.0,2.0,19,3.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,10.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,4.0,3.0,16.0,1.0,0.8,1.0,1.0,0.4166666666666667,0.4166666666666667,0.5555555555555556,1.0,0.5952380952380952,1.0,0.6136363636363636,1.0,0.5714285714285714,13.559322033898304,0.5,0.2,0.13793103448275862,0.031746031746031744,0.25,0.17777777777777778,0.023529411764705882,0.05,0.029411764705882353,0.2,0.10526315789473684,0.10526315789473684,0.2,0.42857142857142855,0.75,0.09523809523809523,1.0,1.0,0.5,0.047619047619047616,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5326809523809525,0.5059,0.4316,0.045454545454545456,0.1,0.07407407407407407,13.399999999999999,24.433333333333334,0.09467455621301775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201156,1610612747,Nick Young,Nick Young,201156,LAL,9063.0,151,5,321,325,42.0,56,33.0,646,9.0,18,3.0,6.0,5.0,7.0,15.0,7.0,14.0,11.0,24.0,18.0,38,18.0,38.0,27.0,117.0,342,5.0,8.0,10.0,3.0,26.0,10.0,39.0,,24.0,11.0,2.0,3.0,2.0,8.0,6.0,3.0,4.0,,7.0,6.0,13,6.0,3.0,3.0,2.0,3.0,1.0,5.0,4.0,,13.0,1.0,22.0,,34.0,13.0,2.0,2.0,,2.0,,42.0,1.0,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.625,0.5921052631578947,0.4166666666666667,0.65,0.4166666666666667,0.5,26.536312849162012,0.4,,0.03636363636363636,0.05454545454545454,0.07142857142857142,0.046052631578947366,0.03870967741935484,0.02857142857142857,0.020833333333333332,0.023809523809523808,0.06896551724137931,0.02564102564102564,0.1,,,0.23684210526315788,0.5,0.5294117647058824,0.5555555555555556,0.06578947368421052,0.19736842105263158,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.18421052631578946,0.5,0.5,1.0,0.3157894736842105,0.4583333333333333,0.4583333333333333,0.5454545454545454,0.5,0.5,0.7368421052631579,0.4583333333333333,0.5453519736842104,0.5795090909090909,0.5667928571428572,0.1724137931034483,0.2765957446808511,0.08547008547008547,9.136842105263158,24.76842105263158,0.1308411214953271,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,11.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,11.0,1.0,0.5,0.3333333333333333,0.5714285714285714,0.6111111111111112,0.02631578947368421,0.05555555555555555,0.14814814814814814,0.02564102564102564,0.4,0.4,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.14285714285714285,1.0,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.05,0.09401709401709402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,8649.0,144,-32,307,308,61.0,77,33.0,615,7.0,10,,1.0,22.0,3.0,28.0,,,3.0,7.0,20.0,60,3.0,7.0,13.0,62.0,320,1.0,5.0,4.0,17.0,28.0,12.0,9.0,,7.0,3.0,7.0,14.0,1.0,35.0,4.0,13.0,30.0,7.0,50.0,6.0,56,,,,11.0,3.0,4.0,14.0,,,8.0,,17.0,2.0,16.0,8.0,4.0,4.0,,4.0,1.0,61.0,3.0,0.7,0.7,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2,0.3656716417910448,0.2,0.4189189189189189,0.3333333333333333,0.1044776119402985,25.36023054755043,0.7857142857142857,0.5,0.2857142857142857,0.03278688524590164,0.325,0.296551724137931,0.03488372093023256,0.02702702702702703,0.03333333333333333,0.25,0.2564102564102564,0.36666666666666664,0.2962962962962963,0.38461538461538464,0.25,0.14925373134328357,0.7,0.7,0.8571428571428571,0.3283582089552239,0.417910447761194,0.10714285714285714,0.12,1.0,,,,,0.1044776119402985,0.42857142857142855,0.42857142857142855,1.0,0.2,,0.2537313432835821,0.42857142857142855,0.44288880597014924,0.389775,0.41915833333333335,0.1095890410958904,0.12121212121212122,0.06451612903225806,11.086666666666668,26.128571428571426,0.1986970684039088,,2.0,10.0,,,,,,1.0,,5.0,,1.0,3.0,13.0,,3.0,7.0,2.0,2.0,7.0,,,,2.0,2.0,,1.0,13.0,1.0,,0.29411764705882354,0.2777777777777778,0.325,0.05,,0.04,0.04878048780487805,0.45454545454545453,0.45454545454545453,0.5,,,,0.1111111111111111,,,,0.05555555555555555,,,0.20967741935483872,2.0,6.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,0.10714285714285714,0.04,0.05405405405405406,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,12932.0,216,-63,448,449,87.0,80,41.0,897,,1,,,5.0,2.0,9.0,4.0,10.0,12.0,23.0,2.0,15,16.0,33.0,,52.0,485,,1.0,3.0,4.0,,4.0,42.0,,22.0,12.0,10.0,29.0,4.0,68.0,2.0,5.0,16.0,1.0,22.0,3.0,25,6.0,5.0,1.0,7.0,2.0,1.0,9.0,4.0,,11.0,,4.0,,,,1.0,1.0,,1.0,1.0,87.0,,,,0.875,0.48484848484848486,0.5,0.13333333333333333,,0.5416666666666666,0.5,0.5416666666666666,0.5,0.6875,11.515151515151516,0.7777777777777778,0.05,0.10666666666666667,0.012048192771084338,0.0847457627118644,0.10047846889952153,0.01282051282051282,0.016666666666666666,0.012658227848101266,0.061224489795918366,0.12,0.13725490196078433,0.07142857142857142,0.11764705882352941,1.0,0.020833333333333332,,,,0.10416666666666667,0.1875,0.2222222222222222,0.2222222222222222,,0.20833333333333334,0.4,0.4,1.0,0.4791666666666667,0.5217391304347826,0.5217391304347826,0.8333333333333334,,,0.7083333333333334,0.5454545454545454,0.5149734042553191,0.47735,0.5055107142857143,,,0.057692307692307696,14.419999999999998,25.642424242424244,0.19419642857142858,,,,1.0,,3.0,1.0,5.0,8.0,2.0,1.0,5.0,11.0,,17.0,6.0,,19.0,8.0,1.0,6.0,2.0,,,2.0,,,,17.0,,0.45454545454545453,0.25,0.5666666666666667,0.5666666666666667,,,,0.034482758620689655,,,,,0.3333333333333333,0.3333333333333333,,,0.2,,0.5333333333333333,0.625,,0.3269230769230769,,6.0,9.0,2.0,1.0,,1.0,,,,0.014705882352941176,0.02,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,
959,1610612747,Steve Nash,Steve Nash,959,LAL,18758.0,313,-65,656,659,119.0,139,61.0,1315,5.0,11,1.0,1.0,25.0,12.0,34.0,,,8.0,24.0,28.0,70,8.0,24.0,22.0,102.0,728,2.0,5.0,9.0,13.0,8.0,48.0,18.0,,24.0,8.0,28.0,86.0,8.0,200.0,3.0,10.0,14.0,1.0,25.0,4.0,29,7.0,5.0,2.0,19.0,12.0,5.0,31.0,4.0,1.0,18.0,,21.0,1.0,24.0,10.0,2.0,1.0,,2.0,1.0,119.0,4.0,0.14285714285714285,0.14285714285714285,0.75,0.3333333333333333,0.3333333333333333,0.4,0.4,0.425531914893617,0.5833333333333334,0.48095238095238096,0.6428571428571429,0.2553191489361702,18.75862068965517,0.6129032258064516,0.047619047619047616,0.06666666666666667,0.01276595744680851,0.10989010989010989,0.07973421926910298,0.012121212121212121,,0.0196078431372549,0.02631578947368421,0.06349206349206349,0.11267605633802817,0.12307692307692308,0.07692307692307693,0.5,0.11702127659574468,0.45454545454545453,0.5,0.2,0.26595744680851063,0.3617021276595745,0.35294117647058826,0.35294117647058826,0.16666666666666666,,,,,0.2553191489361702,0.3333333333333333,0.3333333333333333,0.75,0.16666666666666666,1.0,0.3723404255319149,0.3333333333333333,0.4610234042553192,0.446,0.4368714285714285,0.0970873786407767,0.12658227848101267,0.08823529411764706,12.357142857142856,25.40416666666667,0.18140243902439024,1.0,2.0,11.0,,,,1.0,,1.0,1.0,7.0,,1.0,4.0,18.0,6.0,4.0,58.0,13.0,1.0,14.0,1.0,3.0,,2.0,1.0,,2.0,18.0,2.0,,0.5384615384615384,0.5,0.5294117647058824,0.05714285714285714,0.09090909090909091,0.0196078431372549,0.018518518518518517,0.44,0.5,0.09090909090909091,1.0,,0.16666666666666666,0.14285714285714285,0.5,,,0.07142857142857142,,,0.17647058823529413,2.0,20.0,27.0,18.0,1.0,8.0,3.0,2.0,,,0.010526315789473684,0.0136986301369863,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.12,,,,,,,,,True,,,,,,,,,,,,
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,3770.0,63,-33,133,135,29.0,25,12.0,268,7.0,8,,1.0,11.0,,3.0,,,,,13.0,22,,,6.0,32.0,162,1.0,3.0,4.0,2.0,24.0,2.0,,2.0,,,1.0,1.0,,3.0,3.0,5.0,9.0,1.0,15.0,4.0,19,,,,3.0,1.0,2.0,4.0,6.0,,8.0,,6.0,1.0,8.0,4.0,3.0,2.0,1.0,3.0,1.0,29.0,,0.9230769230769231,1.0,,,,0.5909090909090909,0.3333333333333333,0.5909090909090909,0.3333333333333333,0.64,0.5,,19.594594594594597,0.75,0.5,0.225,0.06382978723404255,0.2777777777777778,0.2413793103448276,0.06349206349206349,0.0625,,0.14285714285714285,0.3333333333333333,0.3,0.16666666666666666,0.5,0.3333333333333333,0.36363636363636365,0.875,0.875,1.0,0.5,0.13636363636363635,,,,,,,,,,,,0.3333333333333333,,0.36363636363636365,,0.47758181818181816,0.48065,0.54095,0.16666666666666666,0.16666666666666666,0.125,6.395454545454545,,0.21804511278195488,1.0,1.0,6.0,,,,,,,,1.0,,,2.0,4.0,,1.0,,,,1.0,,,1.0,,2.0,,1.0,4.0,1.0,,0.5,0.5,0.6666666666666666,0.045454545454545456,,0.16666666666666666,,0.5454545454545454,0.6,0.8333333333333334,,,,0.5,1.0,,,,,,0.125,2.0,1.0,,,1.0,,2.0,,,,0.0625,0.06666666666666667,,,,,,,,,,,0.09090909090909091,,,,,,,,,True,,,,,,,,,,,,
202333,1610612747,Xavier Henry,Xavier Henry,202333,LAL,4116.0,69,-20,146,146,45.0,38,15.0,292,4.0,7,,1.0,2.0,4.0,9.0,1.0,3.0,,4.0,8.0,18,1.0,7.0,7.0,26.0,165,,1.0,,5.0,10.0,6.0,3.0,,4.0,,,1.0,,2.0,1.0,,,,,1.0,1,3.0,2.0,1.0,,1.0,,1.0,1.0,,3.0,,7.0,,10.0,5.0,2.0,,2.0,2.0,,45.0,,0.625,0.625,1.0,0.14285714285714285,0.14285714285714285,0.4444444444444444,,0.38,,0.43333333333333335,,0.28,19.1358024691358,,,,0.019230769230769232,,,0.012987012987012988,0.05555555555555555,,,,,,,,0.28,0.5714285714285714,0.6666666666666666,0.75,0.08,0.36,0.4444444444444444,0.4444444444444444,0.5,0.12,0.3333333333333333,0.3333333333333333,1.0,0.16,,,,1.0,,0.56,,0.5264800000000001,0.5976,0.5021071428571429,0.16666666666666666,0.21739130434782608,,10.316666666666668,24.02857142857143,0.3082191780821918,1.0,3.0,,,,1.0,,,1.0,,1.0,,2.0,2.0,4.0,,2.0,1.0,,,,,,1.0,1.0,,,,4.0,,,0.2,0.14285714285714285,0.25,0.1111111111111111,0.14285714285714285,,,,,,,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,,0.14285714285714285,,,0.15384615384615385,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,True,,,,,,,,,,,,
2549,1610612747,Chris Kaman,Chris Kaman,2549,LAL,5583.0,93,-15,191,197,41.0,28,22.0,388,7.0,11,2.0,5.0,21.0,5.0,17.0,,,,,19.0,49,,,3.0,41.0,204,5.0,8.0,10.0,10.0,28.0,10.0,,8.0,,,4.0,6.0,2.0,16.0,5.0,7.0,19.0,2.0,28.0,9.0,37,5.0,2.0,3.0,10.0,2.0,3.0,12.0,7.0,1.0,10.0,,4.0,,4.0,1.0,5.0,4.0,1.0,5.0,2.0,41.0,2.0,0.7368421052631579,0.9333333333333333,,,,0.3877551020408163,0.625,0.3877551020408163,0.625,0.4019607843137255,0.625,,29.30232558139535,0.8333333333333334,0.4,0.2602739726027397,0.0684931506849315,0.25,0.25742574257425743,0.09183673469387756,0.043478260869565216,,0.30434782608695654,0.27586206896551724,0.19047619047619047,0.2727272727272727,0.16666666666666666,0.4,0.22448979591836735,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.42857142857142855,0.3469387755102041,0.29411764705882354,0.29411764705882354,1.0,,,,,,,,,0.625,0.4,0.22448979591836735,,0.4466897959183674,0.56928,0.45991,0.02,0.02,0.24390243902439024,9.614285714285716,,0.21465968586387435,3.0,4.0,7.0,,,,,,,,5.0,,,2.0,12.0,,3.0,2.0,,1.0,7.0,,1.0,,,,,1.0,12.0,1.0,,0.5,0.5,0.5454545454545454,0.061224489795918366,,0.23529411764705882,0.037037037037037035,0.3333333333333333,0.3888888888888889,0.5714285714285714,,,,0.4,0.75,,,,,,0.2926829268292683,,2.0,2.0,,4.0,,3.0,2.0,,,0.16,0.1,,,,,,,,,,,0.14285714285714285,1.0,0.4,,,,,,,True,,,,,,,,,,,,
201975,1610612747,Jodie Meeks,Jodie Meeks,201975,LAL,3369.0,56,-9,126,127,31.0,50,12.0,253,8.0,13,,,1.0,,1.0,2.0,3.0,5.0,9.0,8.0,15,7.0,12.0,10.0,47.0,144,,,6.0,7.0,14.0,2.0,21.0,,9.0,5.0,2.0,5.0,1.0,12.0,,2.0,4.0,1.0,7.0,,7,5.0,2.0,3.0,,1.0,,1.0,,,3.0,,8.0,,12.0,7.0,,,,,,31.0,,0.875,0.875,1.0,0.5833333333333334,0.5833333333333334,0.5333333333333333,,0.6851851851851852,1.5,0.734375,1.5,0.4444444444444444,23.23943661971831,,0.14285714285714285,0.125,,0.14285714285714285,0.13043478260869565,,,,0.14285714285714285,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.2,,0.48148148148148145,0.6153846153846154,0.6666666666666666,0.875,0.037037037037037035,0.037037037037037035,,,,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,1.0,,,0.9259259259259259,0.5555555555555556,0.5673092592592593,0.53505,0.543145,0.21875,0.35,0.1276595744680851,3.6266666666666665,24.85833333333333,0.24603174603174602,4.0,7.0,,,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,19.0,,1.0,3.0,,,,1.0,,,1.0,2.0,,,19.0,,1.0,0.5714285714285714,0.85,0.95,0.06666666666666667,0.07692307692307693,,,,,,,,1.0,0.7,0.5714285714285714,0.2,1.0,0.1,1.0,,0.40425531914893614,,1.0,2.0,1.0,,,1.0,,,,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,
202325,1610612747,Wesley Johnson,Wesley Johnson,202325,LAL,6859.0,114,-36,235,237,37.0,52,22.0,472,8.0,19,2.0,4.0,3.0,,6.0,3.0,4.0,3.0,9.0,8.0,28,6.0,13.0,2.0,36.0,269,2.0,5.0,4.0,5.0,12.0,4.0,18.0,2.0,9.0,3.0,1.0,4.0,,9.0,5.0,2.0,10.0,2.0,14.0,5.0,19,6.0,4.0,2.0,4.0,1.0,1.0,5.0,7.0,,11.0,,3.0,,4.0,3.0,6.0,5.0,1.0,6.0,4.0,37.0,2.0,0.75,0.8571428571428571,1.0,0.46153846153846156,0.46153846153846156,0.2857142857142857,0.4,0.4146341463414634,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3170731707317073,18.146718146718147,0.8,0.2,0.1388888888888889,0.054945054945054944,0.06060606060606061,0.11428571428571428,0.041666666666666664,0.029411764705882353,0.058823529411764705,0.043478260869565216,0.17391304347826086,0.19230769230769232,0.045454545454545456,0.09090909090909091,0.6666666666666666,0.4634146341463415,0.42105263157894735,0.5,0.75,0.07317073170731707,0.14634146341463414,,,,0.0975609756097561,0.75,1.0,1.0,0.21951219512195122,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.7804878048780488,0.3333333333333333,0.5444756097560977,0.5350166666666667,0.47360625,0.07142857142857142,0.10344827586206896,0.1111111111111111,6.760714285714285,24.96153846153846,0.1574468085106383,1.0,4.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,,5.0,,3.0,3.0,,1.0,3.0,,1.0,,,2.0,,,5.0,,0.3333333333333333,0.2,0.3125,0.3125,0.10714285714285714,0.15789473684210525,0.08695652173913043,0.043478260869565216,,,,0.5,,0.16666666666666666,0.5,0.25,0.125,1.0,0.25,,,0.1388888888888889,,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.07692307692307693,0.25,,,,True,,,,,,,,,,,,
