EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTOffRebounds,FTDefRebounds,DefensiveGoaltends,OffensiveGoaltends,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,3SecondViolations,on
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,99560.0,1659,80.0,3155,3142,784.0,824,290.0,6297,40,57,7.0,11.0,10.0,13.0,97.0,191.0,34.0,105.0,46.0,113.0,1.0,4.0,15.0,28.0,50.0,139.0,5.0,13.0,15.0,41.0,171,353,96.0,252.0,88.0,718,3270,14.0,28.0,6.0,17.0,6.0,52.0,36.0,85.0,30.0,69.0,44.0,206.0,96.0,246,246.0,42.0,,139.0,50.0,10.0,1.0,85.0,46.0,131.0,35.0,11.0,50.0,12.0,23.0,308.0,9.0,19.0,58.0,80.0,148,29.0,177,9.0,31.0,16.0,15.0,45,10.0,29.0,36.0,5.0,16.0,2.0,6.0,81,5.0,23.0,30.0,,80,2.0,2.0,10.0,88.0,,3.0,2.0,1.0,105.0,5.0,1.0,5.0,33.0,1.0,19.0,7.0,4.0,1.0,2.0,7.0,1.0,204.0,777.0,11.0,17.0,0.2807017543859649,0.2874251497005988,0.8541666666666666,0.38095238095238093,0.35294117647058826,0.43478260869565216,0.38095238095238093,0.48441926345609065,0.5,0.4235294117647059,0.5206611570247934,0.5111111111111111,0.525974025974026,0.5483128834355828,0.5208333333333334,0.5790960451977402,0.41652892561983473,0.003968253968253968,0.028328611898016998,0.07017543859649122,0.020942408376963352,0.01904761904761905,0.007194244604316547,20.990836197021764,0.5555555555555556,0.07928642220019821,0.02045209903121636,0.12314225053078556,0.018255578093306288,0.09324324324324325,0.01969057665260197,0.027303754266211604,0.027950310559006212,0.006369426751592357,0.01098901098901099,0.036036036036036036,0.06796116504854369,0.12806539509536785,0.1322314049586777,0.09259259259259259,0.028037383177570093,0.14285714285714285,0.09421487603305785,0.7017543859649122,0.7547169811320755,0.375,0.315702479338843,0.5078534031413613,0.5187165775401069,0.2268041237113402,0.17355371900826447,0.3238095238095238,0.3300970873786408,0.3235294117647059,0.18677685950413223,0.40707964601769914,0.40707964601769914,0.9565217391304348,0.22975206611570248,0.3597122302158273,0.36231884057971014,0.76,0.24444444444444444,0.6363636363636364,0.08888888888888889,0.25,1.0,0.28888888888888886,0.38461538461538464,0.8,0.08441558441558442,0.7692307692307693,0.18181818181818182,0.5357142857142857,0.2662337662337662,0.36585365853658536,0.5107438016528926,0.3597122302158273,0.4747785596026489,0.5040666666666666,0.4598437908496732,0.053712480252764615,0.08661417322834646,0.003968253968253968,0.07242339832869081,0.28690807799442897,10.222662889518414,24.598809523809525,0.24849445324881142,8.0,1.0,10.0,,,0.14492753623188406,0.014705882352941176,0.03875968992248062,0.14285714285714285,,,,,,1.0,True
2733,1610612751,Shaun Livingston,Shaun Livingston,2733,BKN,74616.0,1244,126.0,2318,2312,458.0,456,217.0,4630,65,121,9.0,19.0,8.0,24.0,66.0,131.0,13.0,37.0,1.0,2.0,,,1.0,2.0,,,,,,,144,289,1.0,2.0,89.0,380,2390,13.0,26.0,,,5.0,31.0,24.0,57.0,1.0,2.0,29.0,80.0,102.0,186,3.0,,,,,19.0,,89.0,49.0,138.0,37.0,12.0,58.0,7.0,24.0,325.0,9.0,28.0,39.0,76.0,116,37.0,153,5.0,70.0,41.0,29.0,25,9.0,13.0,35.0,5.0,12.0,1.0,8.0,60,7.0,12.0,43.0,2.0,98,2.0,7.0,5.0,98.0,2.0,2.0,7.0,6.0,106.0,8.0,,,47.0,,10.0,13.0,7.0,4.0,2.0,17.0,12.0,80.0,454.0,13.0,10.0,0.3541666666666667,0.3591549295774648,1.0,0.5,,0.5,0.5,0.4982698961937716,0.5,0.42105263157894735,0.5,0.5,0.4322033898305085,0.5588235294117647,0.5344827586206896,0.5194805194805194,0.006872852233676976,,0.0657439446366782,0.1487603305785124,0.007633587786259542,,,15.6128024980484,0.4166666666666667,0.10368349249658936,0.03982930298719772,0.10863509749303621,0.02857142857142857,0.10531135531135531,0.036345776031434185,0.05084745762711865,0.03765690376569038,0.03070175438596491,0.026200873362445413,0.0875,0.10572687224669604,0.11654135338345864,0.12408759124087591,0.058823529411764705,0.03937007874015748,0.7058823529411765,0.41580756013745707,0.5371900826446281,0.6310679611650486,0.5230769230769231,0.45017182130584193,0.5038167938931297,0.5076923076923077,0.21212121212121213,0.12714776632302405,0.35135135135135137,0.35135135135135137,0.23076923076923078,0.006872852233676976,0.5,0.5,1.0,,,,,0.7307692307692307,0.47368421052631576,,,,,,,0.4067796610169492,0.3333333333333333,0.03389830508474576,0.5,,,0.422680412371134,,0.48354965635738834,0.550076,0.4821940677966101,0.14242424242424243,0.14329268292682926,,0.08157894736842106,0.21052631578947367,7.13598615916955,23.15,0.19758412424503882,4.0,,1.0,,1.0,0.023255813953488372,,0.03488372093023256,0.4444444444444444,,4.0,3.0,1.0,3.0,,True
203104,1610612751,Marquis Teague,Marquis Teague,203104,BKN,983.0,16,-17.0,33,31,,11,3.0,64,2,2,,,,,,1.0,,,,,,,,,,,,,,,2,3,,,,4,51,,,,,,,,,,,,,2.0,2,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,,1,,1,,,,,1,1.0,1.0,1.0,,,,,2,,,2.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,13.88888888888889,0.5,,,0.25,,0.125,,,,,,,,,,1.0,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.40373333333333333,,,,,,,,3.1,,,,,,,,,,,,,,,,,,True
203268,1610612751,Jorge Gutierrez,Jorge Gutierrez,203268,BKN,2936.0,49,4.0,91,94,32.0,27,13.0,185,3,4,,,,1.0,,1.0,1.0,2.0,,2.0,,1.0,,1.0,,2.0,,,,2.0,4,7,,4.0,4.0,12,82,,,,1.0,,,,1.0,,3.0,2.0,2.0,6.0,2,,,,2.0,,1.0,,4.0,3.0,7.0,2.0,1.0,3.0,,1.0,17.0,,,3.0,,3,,3,,3.0,2.0,1.0,2,,2.0,3.0,1.0,,2.0,,5,1.0,2.0,1.0,1.0,6,,,,3.0,,,,,4.0,,,,1.0,,1.0,,,,,,,2.0,32.0,4.0,1.0,0.75,0.75,,,,,,0.5714285714285714,,,0.36363636363636365,,,0.46153846153846156,,0.2,0.36363636363636365,,0.14285714285714285,,,0.5,,16.666666666666664,0.4,,,0.15789473684210525,,0.0625,,,,,,,,,0.14285714285714285,0.2,,,0.36363636363636365,0.75,0.75,1.0,0.09090909090909091,,,,0.18181818181818182,0.5,1.0,,0.18181818181818182,,,,0.18181818181818182,,,,,,1.0,,,,,,0.25,,0.25,,0.5,,0.7272727272727273,,0.5621545454545455,,0.5754874999999999,0.08333333333333333,0.125,,,0.16666666666666666,7.071428571428571,24.474999999999998,0.3516483516483517,,,,,,,,,,,,,,,,True
2501,1610612751,Reggie Evans,Reggie Evans,2501,BKN,11221.0,187,-63.0,357,357,137.0,127,42.0,714,7,22,1.0,5.0,2.0,11.0,2.0,6.0,,,,,,,,,,,,,,,9,28,,,7.0,25,404,1.0,8.0,,,1.0,3.0,2.0,13.0,,,1.0,5.0,14.0,4,,,,,,9.0,,2.0,,2.0,,,,,2.0,4.0,2.0,17.0,12.0,30.0,45,20.0,65,1.0,6.0,,6.0,6,1.0,4.0,11.0,,2.0,,1.0,17,4.0,9.0,7.0,,23,,5.0,3.0,16.0,,4.0,2.0,,16.0,2.0,,,7.0,,2.0,1.0,1.0,,,1.0,1.0,5.0,137.0,4.0,2.0,0.7777777777777778,0.875,,,,,,0.32142857142857145,0.125,0.15384615384615385,0.32142857142857145,0.125,0.15384615384615385,0.35714285714285715,0.16666666666666666,0.15625,,,0.32142857142857145,0.2727272727272727,0.5,,,12.807881773399016,0.35294117647058826,0.2702702702702703,0.13076923076923078,0.26666666666666666,0.04081632653061224,0.2692307692307692,0.10614525139664804,0.18604651162790697,0.10416666666666667,0.10256410256410256,0.03225806451612903,0.21212121212121213,0.21212121212121213,0.35555555555555557,0.29411764705882354,0.18181818181818182,0.1,1.0,0.7857142857142857,0.3181818181818182,0.4375,0.7142857142857143,0.21428571428571427,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,,0.625,0.2,,,,,,,0.8461538461538461,0.18181818181818182,,,,,0.7857142857142857,,0.5012035714285713,0.40880000000000005,0.460476923076923,0.21212121212121213,0.21212121212121213,,0.12,0.2,3.0678571428571426,,0.38375350140056025,2.0,1.0,3.0,,,0.42857142857142855,0.1111111111111111,0.05555555555555555,,,,,,,5.0,True
708,1610612751,Kevin Garnett,Kevin Garnett,708,BKN,43146.0,719,-5.0,1351,1346,283.0,295,115.0,2697,24,41,5.0,14.0,6.0,12.0,22.0,55.0,58.0,121.0,,1.0,,,,,,1.0,,,,,104,217,,2.0,22.0,230,1372,12.0,29.0,,,2.0,26.0,17.0,41.0,,,4.0,38.0,168.0,40,,,,1.0,,4.0,,29.0,17.0,46.0,13.0,4.0,17.0,5.0,7.0,109.0,8.0,26.0,59.0,116.0,184,35.0,219,4.0,30.0,18.0,12.0,20,3.0,13.0,27.0,1.0,7.0,,3.0,47,2.0,6.0,27.0,,76,1.0,2.0,15.0,40.0,,4.0,2.0,,25.0,2.0,,,11.0,,3.0,22.0,14.0,1.0,7.0,22.0,12.0,38.0,281.0,10.0,2.0,0.8076923076923077,0.84,,,,,,0.4792626728110599,0.41379310344827586,0.4146341463414634,0.4748858447488584,0.41379310344827586,0.4146341463414634,0.49783549783549785,0.43333333333333335,0.4418604651162791,0.0091324200913242,,0.018433179723502304,0.07317073170731707,0.01818181818181818,,,18.5656836461126,0.425531914893617,0.2703962703962704,0.05869074492099323,0.2706422018348624,0.041884816753926704,0.2704791344667697,0.05362776025236593,0.075,0.0851063829787234,0.027472527472527472,0.04964539007092199,0.2248062015503876,0.35877862595419846,0.23668639053254437,0.2774566473988439,0.24444444444444444,0.036036036036036036,0.5454545454545454,0.1872146118721461,0.5853658536585366,0.631578947368421,0.75,0.2511415525114155,0.4,0.4074074074074074,0.5909090909090909,0.5525114155251142,0.4793388429752066,0.4793388429752066,0.9137931034482759,0.0045662100456621,,,,0.0045662100456621,,,,0.4827586206896552,0.35714285714285715,,,,,,,0.2926829268292683,0.5,,,,,0.1963470319634703,,0.43306050228310505,0.4966586206896552,0.44062195121951236,0.04824561403508772,0.048672566371681415,,0.11304347826086956,0.16521739130434782,13.118433179723501,24.7,0.20947446336047373,8.0,1.0,9.0,2.0,,0.3103448275862069,0.05263157894736842,0.02,0.2,,,,,3.0,3.0,True
2215,1610612751,Jason Collins,Jason Collins,2215,BKN,2434.0,41,-7.0,79,80,24.0,50,9.0,159,2,3,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,2,4,,,,4,89,1.0,1.0,,,,2.0,,1.0,,,,,2.0,2,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,4,3.0,7,,,,,1,,1.0,1.0,,,,,2,,1.0,7.0,,10,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,24.0,1.0,,0.5,0.5,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,,,,,6.666666666666666,0.5,0.047619047619047616,0.05555555555555555,0.25,0.06666666666666667,0.10344827586206896,0.06060606060606061,0.125,,,,,,0.1111111111111111,0.16666666666666666,0.5,,1.0,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,0.25,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,0.75,,0.5188,0.7294,0.3788,,,,0.5,,6.475,,0.3037974683544304,,1.0,1.0,,,0.16666666666666666,1.0,0.3333333333333333,1.0,,,,,,,True
203116,1610612751,Tyshawn Taylor,Tyshawn Taylor,203116,BKN,3373.0,56,-24.0,108,115,41.0,40,11.0,223,3,6,,,1.0,1.0,2.0,4.0,2.0,2.0,,,,,,,,1.0,,,,1.0,7,12,,1.0,2.0,16,132,1.0,1.0,,,,2.0,3.0,4.0,,1.0,1.0,7.0,4.0,10,,,1.0,,,2.0,,3.0,5.0,8.0,4.0,1.0,3.0,,,21.0,,1.0,,3.0,3,1.0,4,1.0,2.0,,2.0,4,1.0,1.0,6.0,1.0,3.0,1.0,1.0,10,,3.0,2.0,,7,,,1.0,3.0,,,1.0,,4.0,,,,1.0,,1.0,,,,,,,7.0,41.0,2.0,1.0,0.2857142857142857,0.2857142857142857,,,,,,0.5833333333333334,1.0,0.75,0.5384615384615384,1.0,0.6,0.5333333333333333,1.0,0.5833333333333334,0.07692307692307693,,0.16666666666666666,0.3333333333333333,,,,20.491803278688526,0.4,0.08823529411764706,0.03125,,,0.058823529411764705,0.02127659574468085,0.07142857142857142,,,,0.1111111111111111,,0.08333333333333333,,,0.3333333333333333,,0.46153846153846156,0.5,0.75,0.3333333333333333,0.3076923076923077,0.5,0.5,,0.15384615384615385,1.0,1.0,0.5,,,,,0.07692307692307693,,,,,,,,,,,,0.2,1.0,,,0.2,,0.5384615384615384,,0.46530000000000005,,0.411675,0.07142857142857142,0.07692307692307693,,0.125,0.4375,7.091666666666668,40.3,0.37962962962962965,,,,,,,,,,,,,,,,True
203129,1610612751,Tornike Shengelia,Tornike Shengelia,203129,BKN,653.0,11,1.0,24,23,17.0,15,,47,1,1,,,1.0,1.0,,,,,,,,,,,,,,,,,1,1,,,1.0,3,23,,,,,,,1.0,1.0,,,1.0,3.0,,2,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,1,,1,,,,,2,,1.0,,,1.0,,,2,,2.0,,,2,,1.0,,3.0,,,,,4.0,1.0,,,1.0,,2.0,,,,,,,3.0,17.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,0.5,,0.75,,,,,,,,16.666666666666668,1.0,0.2,,,,0.1,,,,,,,,0.2,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.6399,,0.6399,1.0,1.0,,,1.0,1.3,,0.7083333333333334,,,,,,,,,,,,,,,,True
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,43524.0,725,84.0,1387,1394,357.0,443,135.0,2781,27,49,,2.0,6.0,10.0,17.0,43.0,32.0,69.0,7.0,14.0,1.0,1.0,3.0,3.0,31.0,77.0,4.0,10.0,10.0,34.0,76,161,38.0,91.0,74.0,340,1523,1.0,7.0,5.0,11.0,8.0,25.0,20.0,37.0,13.0,37.0,42.0,121.0,52.0,100,99.0,15.0,3.0,74.0,31.0,11.0,,92.0,65.0,157.0,50.0,15.0,48.0,17.0,27.0,379.0,5.0,1.0,29.0,36.0,65,6.0,71,2.0,25.0,12.0,13.0,32,8.0,20.0,20.0,4.0,12.0,2.0,,52,4.0,12.0,33.0,2.0,57,3.0,2.0,2.0,78.0,3.0,1.0,7.0,1.0,89.0,9.0,1.0,7.0,25.0,5.0,14.0,4.0,3.0,,1.0,4.0,2.0,119.0,354.0,6.0,13.0,0.34210526315789475,0.34210526315789475,0.868421052631579,0.4175824175824176,0.45454545454545453,0.35135135135135137,0.4318181818181818,0.4720496894409938,0.14285714285714285,0.5405405405405406,0.5277777777777778,0.4722222222222222,0.5337837837837838,0.5856643356643356,0.5714285714285714,0.6382978723404256,0.3611111111111111,,0.06832298136645963,0.08163265306122448,0.11627906976744186,0.028985507246376812,,21.933809214795588,0.6153846153846154,0.08144796380090498,0.0027624309392265192,0.15591397849462366,0.02145922746781116,0.1035031847133758,0.010084033613445379,,,0.007751937984496124,0.022099447513812154,0.052980132450331126,0.07352941176470588,0.11612903225806452,0.1357142857142857,0.21739130434782608,0.01652892561983471,0.5,0.19444444444444445,0.5510204081632653,0.6,0.4074074074074074,0.17063492063492064,0.3953488372093023,0.4473684210526316,0.23529411764705882,0.27380952380952384,0.463768115942029,0.47761194029850745,0.34375,0.05555555555555555,0.5,0.5,1.0,0.3055555555555556,0.4025974025974026,0.4025974025974026,0.8387096774193549,0.1111111111111111,,0.05555555555555555,1.0,1.0,0.5555555555555556,0.4,1.0,0.13513513513513514,0.6,0.04054054054054054,1.0,0.4594594594594595,0.29411764705882354,0.5555555555555556,0.4189189189189189,0.4759361445783131,0.4567681818181819,0.46540845070422543,0.11029411764705882,0.14124293785310735,0.05263157894736842,0.07352941176470588,0.3558823529411765,10.775155279503108,25.956043956043956,0.25739005046863733,,,,,,,,0.019230769230769232,,,,,,,,False
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,53535.0,892,-53.0,1684,1698,528.0,532,183.0,3382,99,145,28.0,44.0,30.0,39.0,26.0,64.0,43.0,116.0,3.0,9.0,2.0,2.0,1.0,3.0,9.0,31.0,,1.0,4.0,16.0,168,325,12.0,40.0,96.0,468,1920,32.0,56.0,2.0,3.0,11.0,81.0,46.0,85.0,5.0,19.0,46.0,153.0,176.0,160,33.0,3.0,4.0,27.0,9.0,25.0,,37.0,35.0,72.0,26.0,9.0,27.0,6.0,4.0,179.0,18.0,35.0,34.0,103.0,154,56.0,210,14.0,40.0,22.0,18.0,28,3.0,12.0,37.0,3.0,16.0,,15.0,65,4.0,17.0,51.0,3.0,100,1.0,9.0,8.0,108.0,4.0,6.0,4.0,2.0,125.0,15.0,,,61.0,,9.0,22.0,19.0,1.0,2.0,22.0,11.0,151.0,525.0,12.0,7.0,0.5238095238095238,0.5714285714285714,0.9166666666666666,0.3,0.6666666666666666,0.2631578947368421,0.3333333333333333,0.5169230769230769,0.5714285714285714,0.5411764705882353,0.5095890410958904,0.5932203389830508,0.5144230769230769,0.5571428571428572,0.6328125,0.5884615384615385,0.1095890410958904,,0.07692307692307693,0.15172413793103448,0.046875,,,25.486074619022595,0.4307692307692308,0.20315581854043394,0.07056451612903226,0.136,0.0728744939271255,0.1809775429326288,0.07133243606998654,0.10919540229885058,0.0738255033557047,0.028901734104046242,0.07329842931937172,0.15463917525773196,0.22377622377622378,0.2411764705882353,0.14444444444444443,0.11428571428571428,0.09210526315789473,0.5,0.3972602739726027,0.6827586206896552,0.8048780487804879,0.5353535353535354,0.17534246575342466,0.40625,0.4262295081967213,0.23076923076923078,0.3178082191780822,0.3706896551724138,0.3706896551724138,0.6744186046511628,0.024657534246575342,0.3333333333333333,0.3333333333333333,1.0,0.08493150684931507,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.7457627118644068,0.6363636363636364,0.03389830508474576,1.0,1.0,0.01694915254237288,,,0.375,0.7692307692307693,0.028846153846153848,0.3333333333333333,0.15384615384615385,0.25,0.5068493150684932,0.3333333333333333,0.4842815789473682,0.5393648936170214,0.47541980198019795,0.14841849148418493,0.16442048517520216,,0.17307692307692307,0.3269230769230769,9.125538461538461,27.987499999999994,0.31353919239904987,28.0,3.0,17.0,3.0,1.0,0.29310344827586204,0.04285714285714286,0.07142857142857142,0.21428571428571427,,,,,1.0,2.0,False
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,69133.0,1152,-60.0,2172,2187,670.0,648,239.0,4359,40,57,2.0,4.0,8.0,13.0,11.0,42.0,19.0,45.0,14.0,47.0,1.0,3.0,6.0,14.0,30.0,100.0,4.0,10.0,8.0,36.0,70,144,44.0,147.0,61.0,333,2367,5.0,12.0,5.0,13.0,3.0,28.0,18.0,43.0,14.0,50.0,20.0,98.0,56.0,84,117.0,15.0,2.0,98.0,30.0,10.0,1.0,32.0,19.0,51.0,12.0,7.0,18.0,2.0,12.0,121.0,8.0,15.0,33.0,49.0,87,25.0,112,4.0,33.0,17.0,16.0,26,8.0,18.0,21.0,2.0,8.0,1.0,2.0,47,6.0,14.0,41.0,4.0,93,3.0,5.0,2.0,86.0,2.0,3.0,16.0,,79.0,6.0,2.0,,24.0,7.0,10.0,4.0,4.0,,,4.0,3.0,98.0,669.0,10.0,10.0,0.4,0.4117647058823529,0.8863636363636364,0.29931972789115646,0.38461538461538464,0.28,0.30344827586206896,0.4861111111111111,0.4166666666666667,0.4186046511627907,0.46735395189003437,0.5,0.41935483870967744,0.5138888888888888,0.5185185185185185,0.4666666666666667,0.5051546391752577,0.006802721088435374,0.06944444444444445,0.07017543859649122,0.14285714285714285,,0.01,15.180032733224222,0.5531914893617021,0.07,0.02332814930015552,0.10122699386503067,0.0243161094224924,0.07992202729044834,0.023662551440329218,0.015544041450777202,0.035398230088495575,0.017857142857142856,0.023622047244094488,0.054945054945054944,0.06532663316582915,0.09210526315789473,0.09745762711864407,0.1111111111111111,0.025,0.75,0.1958762886597938,0.7017543859649122,0.7547169811320755,0.425,0.14432989690721648,0.2619047619047619,0.3055555555555556,0.2727272727272727,0.15463917525773196,0.4222222222222222,0.4222222222222222,0.42105263157894735,0.16151202749140894,0.2978723404255319,0.2978723404255319,0.9285714285714286,0.3436426116838488,0.3,0.30303030303030304,0.8666666666666667,0.16,0.5,0.12,0.3333333333333333,1.0,0.4,0.4,0.75,0.13978494623655913,0.6153846153846154,0.15053763440860216,0.42857142857142855,0.3870967741935484,0.2222222222222222,0.7010309278350515,0.30612244897959184,0.5175831597222225,0.503128125,0.49767388888888897,0.09872611464968153,0.14814814814814814,0.046052631578947366,0.08408408408408409,0.29429429429429427,8.720833333333335,25.079591836734703,0.30847145488029465,4.0,2.0,5.0,,,0.054945054945054944,0.02247191011235955,0.02666666666666667,0.5,,,,,,,False
