EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,OffThreePtRebounds,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,OffCorner3ReboundPct,SecondChanceCorner3FGM,FTOffRebounds,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,on
200761,1610612747,Shawne Williams,Shawne Williams,200761,LAL,3358.0,56,14,111,117,23.0,39.0,8.0,228,2.0,2.0,2.0,2.0,3.0,4.0,1.0,7.0,4.0,4.0,4.0,11.0,1.0,21.0,118,1.0,1.0,6.0,2.0,12.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,11.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,23.0,1.0,1.0,0.75,0.75,1.0,0.36363636363636365,0.4,1.0,0.6666666666666666,0.6176470588235294,0.5,0.7333333333333333,15.833333333333334,0.5,0.14285714285714285,0.2558139534883721,0.35294117647058826,0.2833333333333333,0.23076923076923078,0.38461538461538464,0.17647058823529413,0.42857142857142855,0.75,0.13333333333333333,1.0,1.0,1.0,0.13333333333333333,1.0,1.0,0.5,0.26666666666666666,0.75,0.75,1.0,0.4666666666666667,0.14285714285714285,0.14285714285714285,1.0,0.8666666666666667,0.16666666666666666,0.5427,0.0625,0.2,0.047619047619047616,9.4,27.00909090909091,0.2072072072072072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,15871.0,265,-39,552,547,137.0,149.0,44.0,1099,5.0,20.0,7.0,21.0,7.0,11.0,15.0,39.0,19.0,58.0,22.0,50.0,16.0,120.0,627,4.0,26.0,10.0,28.0,48.0,,39.0,15.0,22.0,55.0,17.0,5.0,132.0,12.0,12.0,,24.0,26.0,10.0,8.0,20.0,1.0,17.0,7.0,27.0,6.0,17.0,20.0,22.0,8.0,2.0,4.0,,4.0,4.0,1.0,,26.0,137.0,3.0,2.0,0.2631578947368421,0.2631578947368421,0.7272727272727273,0.44,0.44,0.3275862068965517,0.48148148148148145,0.5042735042735043,0.46296296296296297,0.46296296296296297,23.72322899505766,0.7407407407407407,,0.06557377049180328,0.15384615384615385,0.09195402298850575,0.016129032258064516,0.1,0.08450704225352113,0.1509433962264151,0.25,0.18518518518518517,0.25,0.29411764705882354,0.4,0.19444444444444445,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.10185185185185185,0.6363636363636364,0.6363636363636364,1.0,0.3611111111111111,0.38461538461538464,0.38461538461538464,0.6,0.6481481481481481,0.38461538461538464,0.4989810185185185,0.06956521739130435,0.12307692307692308,0.21666666666666667,10.15,25.5,0.24818840579710144,1.0,7.0,7.0,17.0,1.0,2.0,4.0,7.0,1.0,4.0,2.0,1.0,3.0,5.0,17.0,4.0,8.0,18.0,3.0,33.0,19.0,11.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,9.0,1.0,1.0,4.0,1.0,1.0,3.0,0.5,0.25,0.29411764705882354,0.16666666666666666,0.44,0.21428571428571427,0.05172413793103448,0.15,0.011904761904761904,0.008,0.041666666666666664,0.16,0.1574074074074074,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.28,0.14285714285714285,0.04,0.28,0.5714285714285714,0.45472500000000005,0.43451999999999996,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201156,1610612747,Nick Young,Nick Young,201156,LAL,32240.0,537,-33,1109,1113,334.0,323.0,96.0,2222,22.0,39.0,35.0,78.0,14.0,31.0,34.0,95.0,72.0,153.0,48.0,126.0,78.0,366.0,1251,41.0,104.0,72.0,72.0,111.0,,95.0,34.0,7.0,33.0,7.0,,73.0,16.0,24.0,2.0,42.0,48.0,12.0,7.0,19.0,1.0,10.0,11.0,30.0,17.0,43.0,63.0,93.0,27.0,9.0,2.0,1.0,1.0,2.0,2.0,,104.0,333.0,2.0,8.0,0.5,0.5,0.7708333333333334,0.38095238095238093,0.38095238095238093,0.47058823529411764,0.5161290322580645,0.5757097791798107,0.5255102040816326,0.45161290322580644,28.442622950819676,0.6333333333333333,0.06896551724137931,0.06997084548104957,0.09815950920245399,0.07905138339920949,0.04081632653061224,0.042105263157894736,0.10666666666666667,0.09649122807017543,1.0,0.13978494623655913,0.5641025641025641,0.6285714285714286,0.6818181818181818,0.27956989247311825,0.44871794871794873,0.4605263157894737,0.42857142857142855,0.1111111111111111,0.45161290322580644,0.45161290322580644,1.0,0.34050179211469533,0.35789473684210527,0.3617021276595745,0.6764705882352942,0.5913978494623656,0.35789473684210527,0.4844649280575541,0.12337662337662338,0.15428571428571428,0.28415300546448086,12.196078431372548,25.33650793650794,0.3011722272317403,3.0,7.0,15.0,36.0,7.0,4.0,11.0,37.0,5.0,7.0,5.0,2.0,15.0,12.0,33.0,13.0,44.0,33.0,10.0,26.0,13.0,5.0,8.0,3.0,6.0,5.0,2.0,9.0,2.0,9.0,,2.0,2.0,1.0,5.0,1.0,0.29545454545454547,0.7142857142857143,0.36363636363636365,0.5416666666666666,0.4090909090909091,0.5769230769230769,0.06535947712418301,0.10256410256410256,0.00967741935483871,0.012145748987854251,0.010416666666666666,0.10204081632653061,0.12903225806451613,0.4166666666666667,0.46875,0.4,0.3333333333333333,0.09090909090909091,0.42857142857142855,0.09090909090909091,0.4805194805194805,0.2972972972972973,0.5326250000000001,0.4704743421052632,0.040983606557377046,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,11.0,0.2,0.007936507936507936,0.1111111111111111,0.02564102564102564,0.010526315789473684,0.016304347826086956,0.009345794392523364,0.009345794392523364,0.02027027027027027,0.013888888888888888,0.3333333333333333,0.75,1.0,0.08333333333333333,0.25,1.0,0.2857142857142857,0.08270676691729323,,,,,,,,,,,,,,,,,True
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,19757.0,329,-89,671,682,112.0,114.0,59.0,1353,35.0,48.0,12.0,26.0,,,,,65.0,127.0,,,39.0,169.0,759,14.0,32.0,82.0,48.0,,,,,6.0,13.0,5.0,1.0,32.0,23.0,42.0,13.0,78.0,105.0,6.0,4.0,11.0,1.0,6.0,3.0,14.0,27.0,35.0,45.0,58.0,27.0,5.0,15.0,12.0,3.0,15.0,8.0,,32.0,111.0,,4.0,0.6307692307692307,0.7592592592592593,,,,0.5118110236220472,0.5118110236220472,0.5522875816993464,0.5517241379310345,,22.356091030789827,0.7857142857142857,0.4482758620689655,0.20192307692307693,0.22115384615384615,0.20833333333333334,0.24050632911392406,0.19298245614035087,0.16666666666666666,0.25,0.5333333333333333,0.3779527559055118,0.7291666666666666,0.7954545454545454,0.5142857142857142,0.2047244094488189,0.46153846153846156,0.46153846153846156,0.8333333333333334,,,,,,,,,0.3779527559055118,,0.47547244094488184,0.18243243243243243,0.18243243243243243,0.1893491124260355,7.478740157480313,,0.16691505216095381,5.0,6.0,18.0,53.0,,,,,15.0,25.0,,8.0,38.0,9.0,19.0,,,,7.0,7.0,4.0,,3.0,20.0,27.0,2.0,1.0,5.0,1.0,1.0,4.0,,1.0,,6.0,,,0.6,0.47368421052631576,0.6,0.47368421052631576,0.6333333333333333,0.05511811023622047,0.08333333333333333,0.0966183574879227,0.08737864077669903,0.11666666666666667,0.15625,0.41732283464566927,0.33962264150943394,0.36,0.7222222222222222,,0.3157894736842105,0.8333333333333334,,,,0.5170052631578947,0.4459842105263158,0.22485207100591717,11.0,16.0,,,,,,7.0,,,3.0,,,,5.0,,,,,0.05660377358490566,,,0.06862745098039216,0.08433734939759036,0.09375,0.05952380952380952,,0.64,0.6875,0.09090909090909091,,,,,,22.0,0.1111111111111111,,,,,,,,,,,,,,,True
203527,1610612747,Ryan Kelly,Ryan Kelly,203527,LAL,78711.0,1312,-86,2729,2735,666.0,649.0,221.0,5464,58.0,94.0,24.0,57.0,11.0,33.0,37.0,109.0,109.0,229.0,48.0,142.0,110.0,472.0,3029,45.0,118.0,136.0,82.0,132.0,,109.0,37.0,47.0,95.0,30.0,17.0,237.0,51.0,111.0,15.0,177.0,219.0,32.0,17.0,23.0,5.0,13.0,24.0,47.0,93.0,147.0,121.0,135.0,49.0,11.0,42.0,27.0,11.0,45.0,17.0,,116.0,664.0,6.0,9.0,0.6238532110091743,0.6538461538461539,0.9166666666666666,0.3380281690140845,0.3380281690140845,0.4759825327510917,0.48787061994609165,0.5526932084309133,0.5673076923076923,0.38274932614555257,15.803541597059807,0.48936170212765956,0.1744186046511628,0.12743972445464982,0.13110539845758354,0.12857142857142856,0.10273972602739725,0.14893617021276595,0.13372093023255813,0.13307984790874525,0.37777777777777777,0.25336927223719674,0.6170212765957447,0.6904761904761905,0.7413793103448276,0.15363881401617252,0.42105263157894735,0.4444444444444444,0.6666666666666666,0.0889487870619946,0.3333333333333333,0.34375,1.0,0.29380053908355797,0.3394495412844037,0.34579439252336447,0.8918918918918919,0.6361185983827493,0.3394495412844037,0.5032758760107817,0.14423076923076922,0.18421052631578946,0.25,8.296069868995636,25.080281690140843,0.24404543788933675,14.0,24.0,27.0,78.0,8.0,10.0,5.0,24.0,10.0,22.0,13.0,4.0,33.0,23.0,48.0,9.0,32.0,12.0,20.0,48.0,28.0,8.0,12.0,31.0,42.0,15.0,2.0,10.0,6.0,16.0,8.0,5.0,15.0,4.0,12.0,,0.28125,0.45454545454545453,0.4791666666666667,0.4142857142857143,0.45625,0.4342105263157895,0.08733624454148471,0.10638297872340426,0.03865336658354115,0.033634126333059886,0.05394190871369295,0.12698412698412698,0.21024258760107817,0.34615384615384615,0.38028169014084506,0.3333333333333333,0.2857142857142857,0.3,0.5833333333333334,0.1,0.3,0.20833333333333334,0.5199111111111111,0.5113287499999999,0.06991525423728813,6.0,10.0,3.0,4.0,2.0,3.0,3.0,10.0,7.0,2.0,3.0,6.0,3.0,,5.0,3.0,11.0,0.23076923076923078,0.02112676056338028,0.08974358974358974,0.05263157894736842,0.01834862385321101,0.023980815347721823,0.029900332225913623,0.03461538461538462,0.02702702702702703,0.037037037037037035,0.2857142857142857,0.6,,0.08571428571428572,0.2,0.5,0.5,0.07333333333333333,10.0,0.011904761904761904,1.0,1.0,12.0,3.0,1.0,2.0,4.0,2.0,0.030303030303030304,0.014492753623188406,0.3333333333333333,1.0,,,True
201975,1610612747,Jodie Meeks,Jodie Meeks,201975,LAL,46579.0,776,-125,1627,1629,418.0,345.0,129.0,3256,67.0,104.0,14.0,36.0,13.0,22.0,34.0,95.0,93.0,180.0,47.0,117.0,87.0,414.0,1866,26.0,104.0,150.0,36.0,129.0,,95.0,34.0,17.0,46.0,13.0,4.0,109.0,23.0,30.0,1.0,54.0,63.0,35.0,22.0,31.0,1.0,18.0,7.0,38.0,14.0,32.0,68.0,97.0,42.0,9.0,,,,,,,103.0,416.0,3.0,4.0,0.8064516129032258,0.8152173913043478,0.9148936170212766,0.4017094017094017,0.4017094017094017,0.5166666666666667,0.5505050505050505,0.6122754491017964,0.6144578313253012,0.3939393939393939,20.639371845204714,0.8157894736842105,0.022727272727272728,0.05964214711729622,0.1013215859030837,0.07260273972602739,0.03954802259887006,0.06569343065693431,0.07407407407407407,0.08391608391608392,,0.3501683501683502,0.6442307692307693,0.7282608695652174,0.8507462686567164,0.12121212121212122,0.3888888888888889,0.3888888888888889,0.6428571428571429,0.07407407407407407,0.5909090909090909,0.5909090909090909,1.0,0.31986531986531985,0.35789473684210527,0.3617021276595745,0.8823529411764706,0.7441077441077442,0.35789473684210527,0.5413939189189187,0.13230769230769232,0.2028985507246377,0.25120772946859904,6.633333333333332,25.28547008547008,0.2569145666871543,16.0,28.0,12.0,40.0,6.0,7.0,8.0,25.0,6.0,14.0,10.0,1.0,31.0,21.0,41.0,12.0,31.0,12.0,20.0,29.0,16.0,6.0,7.0,8.0,9.0,13.0,2.0,13.0,2.0,5.0,,1.0,4.0,5.0,15.0,7.0,0.3870967741935484,0.42857142857142855,0.5121951219512195,0.625,0.5416666666666666,0.625,0.1111111111111111,0.11538461538461539,0.016260162601626018,0.012145748987854251,0.02666666666666667,0.13095238095238096,0.13468013468013468,0.3,0.375,0.75,0.2916666666666667,0.3888888888888889,0.5714285714285714,0.08333333333333333,0.3472222222222222,0.32,0.524203125,0.5355823943661971,0.0748792270531401,5.0,10.0,3.0,4.0,5.0,6.0,1.0,1.0,2.0,,,1.0,,,,,1.0,0.6,0.008547008547008548,0.2,,0.010526315789473684,0.004016064257028112,0.015706806282722512,0.006622516556291391,0.004975124378109453,0.014925373134328358,0.4166666666666667,0.5,0.8,0.125,0.7142857142857143,1.0,0.6666666666666666,0.00847457627118644,2.0,,1.0,,,,,,,,,,0.3333333333333333,1.0,,,True
203088,1610612747,Kendall Marshall,Kendall Marshall,203088,LAL,45951.0,766,29,1586,1591,355.0,304.0,123.0,3177,27.0,48.0,17.0,42.0,1.0,3.0,44.0,90.0,50.0,112.0,45.0,93.0,10.0,245.0,1722,8.0,68.0,16.0,84.0,117.0,,90.0,44.0,51.0,231.0,35.0,16.0,513.0,23.0,35.0,2.0,60.0,70.0,22.0,12.0,42.0,12.0,37.0,23.0,65.0,9.0,37.0,25.0,18.0,7.0,4.0,2.0,2.0,,2.0,2.0,,68.0,354.0,1.0,3.0,0.16,0.16666666666666666,0.8666666666666667,0.4838709677419355,0.4838709677419355,0.44642857142857145,0.573170731707317,0.5778301886792453,0.6071428571428571,0.45365853658536587,16.011560693641616,0.6461538461538462,0.03636363636363636,0.06529850746268656,0.10043668122270742,0.07581699346405228,0.05084745762711865,0.07894736842105263,0.06763285024154589,0.08609271523178808,1.0,0.23414634146341465,0.5625,0.675,0.1111111111111111,0.2048780487804878,0.40476190476190477,0.4146341463414634,0.23529411764705882,0.014634146341463415,0.3333333333333333,0.3333333333333333,1.0,0.43902439024390244,0.4888888888888889,0.4888888888888889,0.8636363636363636,0.6878048780487804,0.4888888888888889,0.48873317073170736,0.03365384615384615,0.06086956521739131,0.27755102040816326,9.495535714285712,26.27311827956989,0.22383354350567466,10.0,14.0,6.0,22.0,2.0,3.0,11.0,23.0,6.0,11.0,3.0,,15.0,12.0,26.0,12.0,25.0,18.0,13.0,180.0,111.0,42.0,27.0,5.0,10.0,10.0,2.0,5.0,5.0,13.0,4.0,4.0,1.0,,4.0,,0.48,0.5454545454545454,0.46153846153846156,0.5357142857142857,0.5882352941176471,0.5357142857142857,0.11607142857142858,0.16666666666666666,0.01098901098901099,0.01300578034682081,0.007352941176470588,0.1282051282051282,0.1073170731707317,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.21428571428571427,0.27450980392156865,0.7142857142857143,0.0392156862745098,0.45098039215686275,0.4782608695652174,0.46209999999999996,0.4857549019607842,0.061224489795918366,5.0,5.0,,1.0,1.0,1.0,,4.0,4.0,,3.0,,,1.0,1.0,,,0.3333333333333333,,0.18181818181818182,0.023809523809523808,,0.016877637130801686,0.011049723756906077,0.014492753623188406,0.010362694300518135,0.043478260869565216,0.35714285714285715,1.0,0.2,,0.3333333333333333,,0.5,,4.0,0.045454545454545456,,1.0,,,,,,,,0.02857142857142857,,,,,True
203135,1610612747,Robert Sacre,Robert Sacre,203135,LAL,28507.0,475,5,997,995,260.0,256.0,86.0,1992,41.0,54.0,10.0,28.0,,,,,78.0,144.0,,,33.0,189.0,1072,9.0,53.0,126.0,30.0,,,,,15.0,24.0,12.0,3.0,63.0,28.0,61.0,3.0,92.0,135.0,11.0,7.0,8.0,,2.0,17.0,25.0,35.0,51.0,43.0,51.0,23.0,4.0,15.0,14.0,1.0,15.0,8.0,,53.0,260.0,1.0,3.0,0.8076923076923077,0.9,,,,0.5416666666666666,0.5416666666666666,0.5625,0.6625,,17.60948905109489,0.32,0.11538461538461539,0.19741100323624594,0.2014388489208633,0.19866071428571427,0.22330097087378642,0.21518987341772153,0.16535433070866143,0.23076923076923078,0.5333333333333333,0.375,0.7592592592592593,0.9111111111111111,0.7560975609756098,0.19444444444444445,0.35714285714285715,0.35714285714285715,0.9,,,,,,,,,0.375,,0.46264722222222215,0.1402439024390244,0.1402439024390244,0.2804232804232804,7.296527777777778,,0.26078234704112335,13.0,14.0,27.0,62.0,,,,,14.0,24.0,,8.0,36.0,22.0,35.0,,,,13.0,9.0,3.0,1.0,5.0,36.0,43.0,4.0,4.0,6.0,2.0,7.0,1.0,6.0,1.0,,3.0,,,0.5833333333333334,0.6285714285714286,0.5833333333333334,0.6285714285714286,0.6,0.09027777777777778,0.16666666666666666,0.11960132890365449,0.09492273730684327,0.16304347826086957,0.11428571428571428,0.4305555555555556,0.43548387096774194,0.46551724137931033,0.8518518518518519,,0.4,0.9285714285714286,,,,0.5081208333333332,0.4535571428571429,0.19047619047619047,10.0,16.0,,,,,,7.0,2.0,1.0,1.0,2.0,2.0,,5.0,,,,,0.06451612903225806,,,0.046052631578947366,0.1553398058252427,0.04716981132075472,0.034782608695652174,0.03773584905660377,0.6666666666666666,0.625,0.1,,,,,,16.0,0.08108108108108109,,,4.0,,,,,,,,,,1.0,1.0,True
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,25453.0,424,-28,879,875,191.0,175.0,73.0,1754,42.0,67.0,18.0,36.0,,,,2.0,105.0,206.0,,2.0,49.0,259.0,990,15.0,57.0,128.0,82.0,,,2.0,,24.0,41.0,20.0,4.0,106.0,23.0,77.0,10.0,110.0,144.0,8.0,7.0,21.0,3.0,10.0,7.0,28.0,11.0,24.0,61.0,64.0,30.0,6.0,21.0,13.0,7.0,22.0,13.0,,57.0,190.0,3.0,5.0,0.6095238095238096,0.6464646464646465,,,,0.5097087378640777,0.5048076923076923,0.548728813559322,0.6333333333333333,0.009615384615384616,27.300930713547054,0.75,0.38461538461538464,0.2682926829268293,0.19166666666666668,0.2457002457002457,0.2125,0.3253012048192771,0.2661290322580645,0.2,0.5909090909090909,0.32211538461538464,0.6268656716417911,0.711864406779661,0.7142857142857143,0.17307692307692307,0.5,0.5,0.7222222222222222,,,,,0.009615384615384616,,,,0.3317307692307692,,0.4613173076923077,0.13043478260869565,0.13157894736842105,0.22007722007722008,7.814077669902912,25.75,0.21729237770193402,10.0,16.0,45.0,103.0,,,,,9.0,22.0,,6.0,24.0,21.0,35.0,,,,14.0,17.0,9.0,1.0,7.0,23.0,34.0,1.0,2.0,11.0,1.0,10.0,1.0,1.0,,,8.0,,,0.4090909090909091,0.6,0.4090909090909091,0.6,0.46153846153846156,0.06796116504854369,0.11940298507462686,0.08778625954198473,0.08205128205128205,0.13580246913580246,0.17777777777777778,0.4951923076923077,0.4368932038834951,0.4639175257731959,0.4666666666666667,,0.45714285714285713,0.625,,,,0.5331473684210527,0.51106,0.09266409266409266,6.0,15.0,,,,,,9.0,3.0,,3.0,1.0,,,10.0,,,,,0.05825242718446602,,,0.0703125,0.05825242718446602,0.07692307692307693,0.08571428571428572,0.03409090909090909,0.6818181818181818,0.4,,,,,,,12.0,,,2.0,,1.0,,1.0,1.0,,,0.08695652173913043,,,,,True
202325,1610612747,Wesley Johnson,Wesley Johnson,202325,LAL,38899.0,648,-83,1361,1359,330.0,294.0,101.0,2720,33.0,46.0,10.0,41.0,15.0,33.0,18.0,54.0,47.0,100.0,33.0,87.0,16.0,209.0,1525,6.0,47.0,74.0,20.0,96.0,,54.0,18.0,10.0,40.0,6.0,4.0,90.0,25.0,56.0,13.0,94.0,113.0,24.0,16.0,22.0,1.0,21.0,5.0,27.0,31.0,51.0,19.0,22.0,9.0,3.0,9.0,7.0,2.0,10.0,7.0,1.0,47.0,329.0,1.0,2.0,0.7872340425531915,0.8604651162790697,0.9696969696969697,0.3793103448275862,0.3793103448275862,0.47,0.516042780748663,0.5304568527918782,0.6351351351351351,0.46524064171123,15.12491559756921,0.8148148148148148,0.3170731707317073,0.1308411214953271,0.12886597938144329,0.1302250803858521,0.08029197080291971,0.09243697478991597,0.19767441860465115,0.13740458015267176,0.7,0.24598930481283424,0.717391304347826,0.7333333333333333,0.8181818181818182,0.2192513368983957,0.24390243902439024,0.24390243902439024,0.6,0.17647058823529413,0.45454545454545453,0.46875,1.0,0.2887700534759358,0.3333333333333333,0.3333333333333333,0.9444444444444444,0.7112299465240641,0.3333333333333333,0.5326580213903743,0.04639175257731959,0.08411214953271028,0.22488038277511962,9.927,24.95402298850575,0.24246877296105804,5.0,9.0,4.0,13.0,6.0,5.0,5.0,10.0,6.0,15.0,5.0,,18.0,7.0,17.0,9.0,16.0,3.0,1.0,30.0,18.0,3.0,9.0,11.0,19.0,8.0,2.0,1.0,,6.0,,,1.0,,2.0,,0.5625,0.4,0.4117647058823529,0.45,0.6212121212121212,0.45,0.01,0.021739130434782608,0.027848101265822784,0.03054662379421222,0.07079646017699115,0.1111111111111111,0.06951871657754011,0.3076923076923077,0.3076923076923077,1.0,0.25,0.2727272727272727,0.5555555555555556,0.18181818181818182,0.30303030303030304,0.5,0.5150333333333333,0.5143878787878788,0.0861244019138756,6.0,9.0,,4.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,0.4,0.011494252873563218,,,,0.03524229074889868,0.00641025641025641,0.015873015873015872,0.02717391304347826,0.019230769230769232,0.45,0.6666666666666666,0.3333333333333333,,0.4,1.0,0.6666666666666666,,8.0,0.06976744186046512,,,,1.0,1.0,,,,0.030303030303030304,,,,,,True
